"type","name","description","visits","creation_date","downloads","publication_stage","api_endpoint","provenance","last_data_updated_date","uid","owner","owner_uid","audience","approval_status","url","domain","derived_view","row_count"
"href","Hamilton County Firehouse Locations","This layer displays Firehouse locations in Hamilton County. Jurisdiction boundaries for each firehouse location is available in the attribute table.","236","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","ukeu-h8z6","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/ukeu-h8z6","data.cincinnati-oh.gov","No",
"href","Hamilton County Parks & Greenspaces","Parks and Green Space of Hamilton, Clermont, Warren, Butler, Campbell, Greene, Kenton, Dearborn, Boone, Montgomery, Greene, Clinton, and Preble counties. Features are displayed as Single Symbol, however, Park types fall under different categories: County Government, Private Commercial, City or Village, Townships, Cemetery, Airport, State, Club-members only, Church, Conservancy District, County, Federal, Home Owners Association, Industrial, Institutional, Non-Profit, Park District, Private, School Private and School Public.","841","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","yekm-ikqb","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/yekm-ikqb","data.cincinnati-oh.gov","No",
"href","SORTA Bus Routes",,"343","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","g9as-u9zg","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/g9as-u9zg","data.cincinnati-oh.gov","No",
"href","Hamilton County School Locations","This layer displays Pre-School and K-12 Hamilton County Schools. There are 22 School Districts in Hamilton County, and each school falls within one of these districts.
The layer isn't displayed when zoomed out beyond 1:109,537.","451","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","8c2s-i9az","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/8c2s-i9az","data.cincinnati-oh.gov","No",
"href","Paper and Vacated Streets","This layer displays Paper and Vacated streets in Hamilton County. Paper streets are streets that appear on maps but don't exist in reality. 
This layer isn't displayed when zoomed out beyond 1:34,590.","365","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","7k8v-bhnv","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/7k8v-bhnv","data.cincinnati-oh.gov","No",
"href","FEMA Floodway 2010",,"169","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","2m7r-a93f","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/2m7r-a93f","data.cincinnati-oh.gov","No",
"href","Hamilton County Census Block Groups 2000","This layer represents the boundaries of the 2000 Census Block Groups in Hamilton County. This layer hardly ever changes. Census blocks, the smallest geographic area for which the Bureau of the Census collects and tabulates decennial census data.","447","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","h694-j4hw","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/h694-j4hw","data.cincinnati-oh.gov","No",
"href","Cincinnati Historic Districts","This layer displays Cincinnati Historic Districts and Local Landmarks. These areas help to ensure that any changes do not adversely affect the historic architectural or aesthetic integrity of the Historic District or Historic Asset.
Cincinnati Historic Districts layer displays the 15 separate historic districts in the city of Cincinnati, listed in the National Register. These districts range in size from a grouping of buildings of a total area of 1.76 acres to larger areas of 46.24 acres. Further information about the historic districts are to obtained y contacting the City of Cincinnati Historic Conservation Office, the Ohio Historic Preservation Office. Als, the following website gives further information about historic sites in all states and cities in the US http://www.nationalregisterofhistoricplaces.com.","362","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","r8xe-bw6r","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/r8xe-bw6r","data.cincinnati-oh.gov","No",
"href","Street Centerlines","The Street Centerlines layer is a series of lines (or polylines) digitized along the center of streets. These lines connected at intersections creating a street network. Each line carries attributes for the street name, address range, road class, jurisdiction and other data items.

Street centerlines are one of the most fundamental and useful G.I.S. layers. There are many applications that require accurate and comprehensive street centerlines datasets. 
Main applications:
Networking (routing, navigating etc.)
Geocoding - assigning a geographic location to an address based on the address ranges stored in the street data.","498","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","ece8-i5x4","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/ece8-i5x4","data.cincinnati-oh.gov","No",
"href","Hamilton County Subdivision Boundaries","Countywide Subdivision Boundaries layer displays subdivision/plat boundaries in incorporated and unincorporated territories within Hamilton County. The Subdivision Administration Staff of Hamilton County works with landowners who want to divide their property into multiple lots in unincorporated territories, while plats/subdivisions in incorporated territories are monitored by cities, villages and townships staff.
This layer has been last edited on 03/06/2018.","286","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","rynu-bywd","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/rynu-bywd","data.cincinnati-oh.gov","No",
"href","Hamilton County Area Zip Codes","The Hamilton County Zip Codes layer displays the zip codes of Hamilton County.","638","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","7tww-v7e7","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/7tww-v7e7","data.cincinnati-oh.gov","No",
"href","Cincinnati Streetcar Route","The Cincinnati Streetcar Route layer displays the the streetcar loop in the city of Cincinnati. The Cincinnati Bell Connector is an electric mode of transportation operating in its first phase in a 3.6-mile loop connecting key communities in the urban core of the city.","230","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","vass-cf4t","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/vass-cf4t","data.cincinnati-oh.gov","No",
"href","Cincinnati Owned Properties","The Cincinnati Owned Properties layer displays all properties owned or leased by the City of Cincinnati throughout Hamilton County:
- Cincinnati Trade and Development
- Cincinnati Fire Department
- City manager Office
- Cincinnati Parks
- Cincinnati Police
- Cincinnati Recreation Commission
- Cincinnati DOTE (Department Of Transportation and Engineering)
- Cincinnati Board of Education
- Greater Cincinnati Water Works
- Cincinnati Health
- Metropolitan Sewer District
- Cincinnati Public Services
- State of Ohio
The layer isn't displayed when zoomed out beyond 1:20,000.","1377","20180611000000","0","published",,"official","2018-06-11T00:00:00.000","ah2b-y7mt","Office of Performance & Data Analytics","wvxi-y5xi","public","approved","https://data.cincinnati-oh.gov/d/ah2b-y7mt","data.cincinnati-oh.gov","No",
