"fiscal_year","activity","object","department","unit","fund","adopted_amount","uniqueid"
"2021","Road & Street Facilities","Health Insurance","Public Works","Operations-Maintenance/construct.","The General Fund","175720.18","2021001800802120305410)"
"2021","Road & Street Facilities","Retirees Health Insurance Contributions","Public Works","Operations-Maintenance/construct.","The General Fund","0","2021001800802120315410)"
"2021","Road & Street Facilities","Life Insurance","Public Works","Operations-Maintenance/construct.","The General Fund","3649.36","2021001800802120405410)"
"2021","Road & Street Facilities","Workers' Compensation","Public Works","Operations-Maintenance/construct.","The General Fund","18199.06","2021001800802120605410)"
"2021","Road & Street Facilities","Meal Allowance","Public Works","Operations-Maintenance/construct.","The General Fund","0","2021001800802121505410)"
"2021","Road & Street Facilities","Non-Capital Equipment","Public Works","Operations-Maintenance/construct.","The General Fund","3000","2021001800802130095410)"
"2021","Airports","Retirement","Police","Airport Security","The General Fund","51778.09","2021001810814120205420)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Operations-Maintenance/construct.","The General Fund","204000","2021001800802130105410)"
"2021","Road & Street Facilities","Uniform Purchase Price","Public Works","Operations-Maintenance/construct.","The General Fund","6000","2021001800802130405410)"
"2021","Road & Street Facilities","Telephone","Public Works","Operations-Maintenance/construct.","The General Fund","2000","2021001800802131105410)"
"2021","Road & Street Facilities","Gasoline, Oil, Grease","Public Works","Operations-Maintenance/construct.","The General Fund","79252.2","2021001800802131505410)"
"2021","Road & Street Facilities","Travel & Training","Public Works","Operations-Maintenance/construct.","The General Fund","3600","2021001800802132105410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Operations-Maintenance/construct.","The General Fund","50000","2021001800802141205410)"
"2021","Road & Street Facilities","Temp Services (Manpower/temp Help)","Public Works","Operations-Maintenance/construct.","The General Fund","0","2021001800802141255410)"
"2021","Road & Street Facilities","Fleet Service Cost-Variable","Public Works","Operations-Maintenance/construct.","The General Fund","164577.48","2021001800802142105410)"
"2021","Road & Street Facilities","Fleet Service Cost-Fixed","Public Works","Operations-Maintenance/construct.","The General Fund","355676.88","2021001800802142115410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Watercourse Maintenance","The General Fund","0","2021001800802541205410)"
"2021","Road & Street Facilities","Temp Services (Manpower/temp Help)","Public Works","Watercourse Maintenance","The General Fund","0","2021001800802541255410)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Streets Special Projects","The General Fund","45000","2021001800802730105410)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Right Of Way Maintenance","The General Fund","314968.42","2021001800802810115410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Right Of Way Maintenance","The General Fund","3210","2021001800802810305410)"
"2021","Flood Control","Longevity","Public Works","Right Of Way Maintenance","The General Fund","0","2021001800802811505380)"
"2021","Road & Street Facilities","Longevity","Public Works","Right Of Way Maintenance","The General Fund","2284.72","2021001800802811505410)"
"2021","Road & Street Facilities","Social Security","Public Works","Right Of Way Maintenance","The General Fund","24840.27","2021001800802820105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Right Of Way Maintenance","The General Fund","61110.31","2021001800802820205410)"
"2021","Road & Street Facilities","Health Insurance","Public Works","Right Of Way Maintenance","The General Fund","56085.62","2021001800802820305410)"
"2021","Road & Street Facilities","Retirees Health Insurance Contributions","Public Works","Right Of Way Maintenance","The General Fund","0","2021001800802820315410)"
"2021","Road & Street Facilities","Life Insurance","Public Works","Right Of Way Maintenance","The General Fund","1415.7","2021001800802820405410)"
"2021","Road & Street Facilities","Workers' Compensation","Public Works","Right Of Way Maintenance","The General Fund","6494.19","2021001800802820605410)"
"2021","Road & Street Facilities","Non-Capital Equipment","Public Works","Right Of Way Maintenance","The General Fund","4000","2021001800802830095410)"
"2021","Road & Street Facilities","Materials And Supplies","Public Works","Right Of Way Maintenance","The General Fund","15000","2021001800802830105410)"
"2021","Road & Street Facilities","Uniform Purchase Price","Public Works","Right Of Way Maintenance","The General Fund","44000","2021001800802830405410)"
"2021","Road & Street Facilities","Telephone","Public Works","Right Of Way Maintenance","The General Fund","2200","2021001800802831105410)"
"2021","Road & Street Facilities","Gasoline, Oil, Grease","Public Works","Right Of Way Maintenance","The General Fund","11910.19","2021001800802831505410)"
"2021","Road & Street Facilities","Travel & Training","Public Works","Right Of Way Maintenance","The General Fund","1000","2021001800802832105410)"
"2021","Road & Street Facilities","Dues, Memberships, Publication","Public Works","Right Of Way Maintenance","The General Fund","150","2021001800802832505410)"
"2021","Road & Street Facilities","Professional Services","Public Works","Right Of Way Maintenance","The General Fund","132592","2021001800802841105410)"
"2021","Road & Street Facilities","Other Contractual Services","Public Works","Right Of Way Maintenance","The General Fund","228221","2021001800802841205410)"
"2021","Road & Street Facilities","Temp Services (Manpower/temp Help)","Public Works","Right Of Way Maintenance","The General Fund","0","2021001800802841255410)"
"2021","Road & Street Facilities","Fleet Service Cost-Variable","Public Works","Right Of Way Maintenance","The General Fund","47115.49","2021001800802842105410)"
"2021","Road & Street Facilities","Fleet Service Cost-Fixed","Public Works","Right Of Way Maintenance","The General Fund","24557.52","2021001800802842115410)"
"2021","Road & Street Facilities","Improvements Other Than Bldg","Public Works","Right Of Way Maintenance","The General Fund","0","2021001800802860305410)"
"2021","Road & Street Facilities","Machinery And Equipment","Public Works","Right Of Way Maintenance","The General Fund","0","2021001800802860405410)"
"2021","Road & Street Facilities","Permanent Full Time","Public Works","Tree Crew","The General Fund","236231.83","2021001800803010115410)"
"2021","Road & Street Facilities","Overtime-One And One-Half Rate","Public Works","Tree Crew","The General Fund","8350","2021001800803010305410)"
"2021","Road & Street Facilities","Special Assignment","Public Works","Tree Crew","The General Fund","0","2021001800803011305410)"
"2021","Road & Street Facilities","Longevity","Public Works","Tree Crew","The General Fund","0","2021001800803011505410)"
"2021","Road & Street Facilities","Social Security","Public Works","Tree Crew","The General Fund","18630.64","2021001800803020105410)"
"2021","Road & Street Facilities","Retirement","Public Works","Tree Crew","The General Fund","45833.82","2021001800803020205410)"
