"acronym","agency","appeal_subtype","appeal_type","date_closed","date_filed","exam_no","expiration","extension","status","title"
"DOC","Department of Correction","Character","Section 50","2019-11-01T00:00:00.000","2019-06-27T07:16:30.000","7327","2021-10-25T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2019-11-13T00:00:00.000","2019-05-02T00:00:00.000","8314","2023-05-30T00:00:00.000",,"Closed","Special Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-23T00:00:00.000","2019-05-08T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2019-11-12T00:00:00.000","2019-07-09T16:20:06.000","5307","2020-08-17T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-08T00:00:00.000","2018-06-19T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"HRA","Human Resources Administration","Education and Experience","Section 50","2019-09-04T00:00:00.000","2018-10-31T00:00:00.000","7011","2021-09-20T00:00:00.000",,"Closed","Administrative Community Relations Specialist"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-04-26T00:00:00.000","2019-04-03T14:03:19.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-01T00:00:00.000","2019-02-25T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Medical","Section 50","2019-04-18T00:00:00.000","2019-02-06T00:00:00.000","8334",,,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-04-16T00:00:00.000","2019-01-04T00:00:00.000","7303","2021-03-08T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-22T00:00:00.000","2019-04-04T20:18:26.000","8020",,,"Closed","Public Health Sanitarian"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-07-01T00:00:00.000","2019-07-01T12:25:55.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-04-09T00:00:00.000","2018-12-26T13:54:15.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-03-11T00:00:00.000","2018-12-31T00:00:00.000","8065",,,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-13T00:00:00.000","2019-11-22T21:08:11.000","9011",,,"Closed","Computer Systems Manager"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50","2019-08-09T00:00:00.000","2019-07-22T00:00:00.000","8529","2023-05-08T00:00:00.000",,"Closed","Promotion to Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-12T00:00:00.000","2019-04-11T21:03:30.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Character","Section 50","2019-10-07T00:00:00.000","2019-07-04T02:26:48.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-10-11T13:47:41.000","8316","2022-06-13T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-18T00:00:00.000","2019-01-24T00:00:00.000","8032","2022-11-28T00:00:00.000",,"Closed","Watershed Maintainer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-17T00:00:00.000","2019-05-02T00:00:00.000","6042","2021-11-22T00:00:00.000",,"Closed","Construction Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-19T00:00:00.000","2018-06-11T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"HRA","Human Resources Administration",,"Waiting for DQ","2019-06-14T00:00:00.000","2019-04-29T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-02-20T00:00:00.000","2018-12-13T00:00:00.000","8002","2022-09-12T00:00:00.000",,"Closed","Automotive Service Worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-26T00:00:00.000","2018-06-11T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-17T00:00:00.000","2019-03-13T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Psych","Section 50","2019-11-14T00:00:00.000","2019-02-07T00:00:00.000","7329","2021-02-15T00:00:00.000",,"Closed","Correction Officer"
"FDNY","Fire Department","Character","Section 50","2019-07-09T00:00:00.000","2019-05-10T00:00:00.000","7001",,,"Closed","Firefighter"
"DOC","Department of Correction",,"Waiting for Appeal Request","2019-01-02T00:00:00.000","2018-09-13T00:00:00.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-03-13T00:00:00.000","2018-12-04T00:00:00.000","5321","2021-07-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-26T00:00:00.000","2019-05-24T14:14:14.000","8007","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic (Diesel)"
"NYPD","Police Department","Medical","Section 50","2019-02-11T00:00:00.000","2018-10-11T00:00:00.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-02-20T00:00:00.000","2018-12-10T00:00:00.000","9008",,,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-14T00:00:00.000","2018-11-24T22:26:29.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-08-05T00:00:00.000","2019-06-10T11:04:57.000","8006",,,"Closed","Auto Mechanic"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-26T00:00:00.000","2018-09-06T00:00:00.000","6508","2021-07-26T00:00:00.000",,"Closed","Child Protective Specialist Supervisor"
"FDNY","Fire Department","Character","Section 50","2019-04-09T00:00:00.000","2019-01-02T00:00:00.000","7501","2021-10-11T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-07-01T00:00:00.000","2019-06-30T11:18:34.000",,,,"Closed",
"DOC","Department of Correction",,"Waiting for Appeal Request","2019-05-03T00:00:00.000","2019-03-13T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-02T00:00:00.000","2018-11-02T00:00:00.000","8049",,,"Closed","Associate Park Service Worker"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2019-10-03T00:00:00.000","2019-01-17T19:38:43.000","7316","2022-09-12T00:00:00.000",,"Closed","Special Officer"
"NYPD","Police Department","Psych","Section 50","2019-09-13T00:00:00.000","2018-11-17T23:40:23.000","4314","2020-01-08T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-05-02T00:00:00.000","2019-03-05T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-01-31T00:00:00.000","2018-11-23T00:00:00.000","7608",,,"Closed","Light Maintainer"
"NYPD","Police Department","Psych","Section 50","2019-09-11T00:00:00.000","2019-07-23T09:33:52.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-03-13T00:00:00.000","2018-05-21T00:00:00.000","2007","2019-05-13T00:00:00.000",,"Closed","Interpreter (Spanish)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-17T00:00:00.000","2018-08-30T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-31T00:00:00.000","2018-06-13T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-12T00:00:00.000","2018-06-11T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority",,"Section 50","2019-04-24T00:00:00.000","2019-03-29T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-08T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DOC","Department of Correction","Medical","Section 50","2019-03-06T00:00:00.000","2018-12-03T00:00:00.000","7329","2021-02-15T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-04-16T00:00:00.000","2018-12-07T00:00:00.000","4320","2020-08-25T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-03-06T00:00:00.000","2018-08-24T13:46:33.000","7502","2021-07-26T00:00:00.000",,"Closed","Promotional Police Officer"
"NYCTA","Transit Authority",,"Section 50","2019-07-08T00:00:00.000","2019-04-02T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Psych","Section 50","2019-10-04T00:00:00.000","2019-03-22T00:00:00.000","8319","2022-06-27T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-05-30T00:00:00.000","2019-05-14T12:37:34.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-07-24T00:00:00.000","2019-04-16T00:00:00.000","3315","2019-12-10T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-18T00:00:00.000","2018-10-26T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-06-10T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Character","Section 50","2019-06-12T00:00:00.000","2019-04-29T09:48:59.000","3318","2019-12-17T00:00:00.000",,"Closed","Police Officer"
"DSNY","Department of Sanitation","Medical","Section 50","2019-06-19T00:00:00.000","2019-03-01T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-03-04T00:00:00.000","2018-11-09T00:00:00.000","7012","2021-12-27T00:00:00.000",,"Closed","Administrative Engineer"
"DOC","Department of Correction","Psych","Section 50","2019-12-05T00:00:00.000","2019-08-15T18:40:26.000","7331","2021-09-21T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-03-20T00:00:00.000","7019","2022-08-29T00:00:00.000",,"Closed","Procurement Analyst"
"NYCTA","Transit Authority",,"Section 50","2019-05-24T00:00:00.000","2019-03-28T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYCTA","Transit Authority",,"Section 50","2019-07-08T00:00:00.000","2019-03-22T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Character","Section 50","2019-10-04T00:00:00.000","2019-04-03T21:25:58.000","6308","2020-03-02T00:00:00.000",,"Closed","Correction officer"
"NYPD","Police Department","Character","Section 50","2019-03-08T00:00:00.000","2018-11-16T16:25:09.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Medical","Section 50","2019-04-30T00:00:00.000","2018-09-07T00:00:00.000","7327","2021-10-25T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-11T00:00:00.000","2019-03-25T00:00:00.000","9008",,,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-17T00:00:00.000","2019-02-26T13:32:28.000","8061","2023-03-13T00:00:00.000",,"Closed","Administrative Housing Development Specialist"
"DSNY","Department of Sanitation","Medical","Section 50","2019-12-27T00:00:00.000","2019-11-14T08:57:40.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-06-27T00:00:00.000","2019-05-23T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-10T00:00:00.000","2018-08-10T00:00:00.000","7030","2022-05-23T00:00:00.000",,"Closed","City Tax Auditor"
"NYPD","Police Department","Character","Section 50","2019-02-20T00:00:00.000","2018-11-17T17:20:36.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-19T00:00:00.000","2018-11-25T18:46:48.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-16T00:00:00.000","2019-02-08T00:00:00.000","8026",,,"Closed","Business Promotion Coordinator"
"HRA","Human Resources Administration","Education and Experience","Section 50","2019-03-21T00:00:00.000","2018-08-07T21:49:48.000","2321","2022-01-31T00:00:00.000",,"Closed","Caseworker"
"NYPD","Police Department","Psych","Section 50","2019-01-30T00:00:00.000","2018-10-04T12:31:13.000","4324","2020-09-14T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-05T00:00:00.000","2019-06-17T10:23:04.000","9086",,,"Closed","Public Health Assistant"
"NYPD","Police Department","Psych","Section 50","2019-02-11T00:00:00.000","2018-02-28T11:30:49.000","4320","2020-08-25T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-11-26T00:00:00.000","2019-11-06T00:00:00.000","9006","2023-05-01T00:00:00.000",,"Closed","Deckhand"
"DSNY","Department of Sanitation","Medical","Section 50","2019-02-13T00:00:00.000","2018-10-11T22:03:12.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-04-08T00:00:00.000","8020","2023-05-22T00:00:00.000",,"Closed","Public Health Sanitarian"
"NYPD","Police Department","Psych","Section 50","2019-05-20T00:00:00.000","2019-01-17T21:37:44.000","5305","2021-03-02T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-18T00:00:00.000","2018-05-11T00:00:00.000","6508","2021-07-26T00:00:00.000",,"Closed","Promotion to Child Protective Specialist Supervisor"
"NYPD","Police Department","Psych","Section 50","2019-07-23T00:00:00.000","2019-05-06T00:00:00.000","4320","2020-08-25T00:00:00.000",,"Closed","Police Officer"
"HRA","Human Resources Administration","Education and Experience","Section 50","2019-08-15T00:00:00.000","2018-11-21T13:10:55.000","7011","2021-09-20T00:00:00.000",,"Closed","Administrative Community Relations Specialist"
"NYPD","Police Department","Termination","Section 76","2019-02-06T00:00:00.000","2018-10-26T10:09:06.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-08T00:00:00.000","2019-03-18T00:00:00.000","9008","2023-06-12T00:00:00.000",,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-28T00:00:00.000","2019-07-11T00:00:00.000","9000","2023-07-03T00:00:00.000",,"Closed","Crime Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-17T00:00:00.000","2018-06-04T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"HRA","Human Resources Administration","Education and Experience","Section 50","2019-08-08T00:00:00.000","2018-12-05T11:11:04.000","7011","2021-09-20T00:00:00.000",,"Closed","Administrative Community Relations Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-23T00:00:00.000","2019-05-06T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information  Representative"
"NYPD","Police Department","Character","Section 50","2019-04-17T00:00:00.000","2018-12-20T12:59:46.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2019-11-22T00:00:00.000","2019-04-12T00:00:00.000","6332","2020-09-22T00:00:00.000",,"Closed","Correction Officer"
"DOC","Department of Correction","Psych","Section 50","2019-02-19T00:00:00.000","2018-09-28T09:31:56.000","7324","2021-09-20T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-01T00:00:00.000","2018-06-15T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYPD","Police Department","Psych","Section 50","2019-06-25T00:00:00.000","2019-05-23T08:49:15.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-06-26T00:00:00.000","2018-12-07T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Medical","Section 50","2019-09-13T00:00:00.000","2019-05-22T00:00:00.000","8309","2022-06-06T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-05T00:00:00.000","2018-05-31T22:44:55.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYPD","Police Department","Psych","Section 50","2019-09-11T00:00:00.000","2018-12-03T00:00:00.000","7309","2021-11-24T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-08-08T00:00:00.000","2019-03-08T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-26T00:00:00.000","2018-05-14T23:19:48.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYPD","Police Department","Character","Section 50","2019-04-09T00:00:00.000","2018-12-27T14:36:07.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-01T00:00:00.000","2018-12-10T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"FDNY","Fire Department","Character","Section 50","2019-09-13T00:00:00.000","2019-06-25T00:00:00.000","6003","2020-02-24T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYPD","Police Department","Psych","Section 50","2019-10-21T00:00:00.000","2019-05-24T13:15:59.000","5317","2021-06-29T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-03-05T00:00:00.000","2018-05-29T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYCTA","Transit Authority","Score","Section 50","2019-11-01T00:00:00.000","2019-05-20T00:00:00.000","7615","2023-04-17T00:00:00.000",,"Closed","Car Inspector"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-03-14T00:00:00.000","2018-12-26T00:00:00.000","6508","2021-07-26T00:00:00.000",,"Closed","Child Protective Specialist Supervisor (PROM)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-09T00:00:00.000","2019-04-09T00:00:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-17T00:00:00.000","2019-04-03T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Psych","Section 50","2019-08-16T00:00:00.000","2019-05-12T22:57:41.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-21T00:00:00.000","2019-02-25T00:00:00.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-09-20T00:00:00.000","2019-09-12T00:00:00.000",,,,"Closed",
"ACS","Administration for Children's Services","Character","Section 50","2019-03-04T00:00:00.000","2018-06-29T00:00:00.000","7300","2021-08-23T00:00:00.000",,"Closed","Child Protective Specialist"
"NYPD","Police Department","Psych","Section 50","2019-02-27T00:00:00.000","2018-11-19T00:00:00.000","6312","2020-11-23T00:00:00.000",,"Closed","School Safety Agent"
"NYPD","Police Department","Psych","Section 50","2019-09-18T00:00:00.000","2019-07-15T00:00:00.000","6303","2020-06-15T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"NYPD","Police Department","Psych","Section 50","2019-02-26T00:00:00.000","2019-01-07T00:00:00.000","5314","2021-06-28T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-11-15T00:00:00.000","2019-05-09T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority",,"Section 50","2019-05-22T00:00:00.000","2019-03-20T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-03-29T00:00:00.000","2018-10-01T00:00:00.000","7615",,,"Closed","Car Inspector"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-02-12T00:00:00.000","2018-12-06T15:08:39.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2019-10-15T00:00:00.000","2019-07-15T00:00:00.000","7306","2021-11-22T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-12T00:00:00.000","2018-06-11T21:07:17.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DOC","Department of Correction","Psych","Section 50","2019-01-22T00:00:00.000","2018-12-03T00:00:00.000","6315","2020-06-15T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-23T00:00:00.000","2019-07-29T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist Trainee"
"DSNY","Department of Sanitation","Medical","Section 50","2019-04-17T00:00:00.000","2018-11-01T15:53:34.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"NYPD","Police Department","Character","Section 50","2019-05-09T00:00:00.000","2018-12-14T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority","Score","Section 50","2019-07-31T00:00:00.000","2018-10-02T00:00:00.000","6718","2022-09-12T00:00:00.000",,"Closed","Maintenance Supervisor (Car Equipment)"
"NYPD","Police Department","Psych","Section 50","2019-03-29T00:00:00.000","2018-12-31T00:00:00.000","4310","2019-12-28T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-17T00:00:00.000","2019-04-04T00:00:00.000","9008","2023-06-12T00:00:00.000",,"Closed","Staff  Analyst"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-01-30T00:00:00.000","2018-11-13T00:00:00.000","8609",,,"Closed","Structure Maintainer Group B"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-04T00:00:00.000","2019-03-27T00:00:00.000","9008",,,"Closed","Staff Analyst"
"DOC","Department of Correction","Character","Section 50","2019-08-13T00:00:00.000","2019-02-21T00:00:00.000","8330","2023-02-06T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Character","Section 50","2019-01-31T00:00:00.000","2018-10-29T00:00:00.000","5321","2021-07-03T00:00:00.000",,"Closed","Police Officer"
"NYCHA","Housing Authority",,"Section 76","2019-05-21T00:00:00.000","2019-03-26T16:27:09.000",,,,"Closed",
"DSNY","Department of Sanitation","Medical","Section 50","2019-05-07T00:00:00.000","2018-08-28T17:34:24.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-19T00:00:00.000","2019-03-08T14:51:33.000","8071","2023-03-20T00:00:00.000",,"Closed","Administrative Quality Assurance Specialist"
"FDNY","Fire Department","Medical","Section 50","2019-07-26T00:00:00.000","2018-10-30T00:00:00.000","7501","2021-10-11T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-28T00:00:00.000","2018-10-26T00:00:00.000","8001","2022-06-06T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-13T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-02-13T00:00:00.000","2018-06-08T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"NYPD","Police Department","Psych","Section 50","2019-01-30T00:00:00.000","2018-12-08T11:53:43.000","5329","2021-07-07T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Character","Section 50","2019-02-27T00:00:00.000","2018-12-07T00:00:00.000","3302","2019-05-29T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-02-21T00:00:00.000","2018-11-13T17:06:25.000","6323","2021-04-05T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-26T00:00:00.000","2019-03-12T13:44:29.000","7042",,,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-11T00:00:00.000","2019-12-11T10:10:14.000","9011",,,"Closed","Computer Systems Manager"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-31T00:00:00.000","2019-10-29T00:00:00.000","126",,,"Closed","Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-25T00:00:00.000","2019-01-07T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-04-16T00:00:00.000","2019-02-28T00:00:00.000","8071",,,"Closed","Administrative Quality Assurance Specialist"
"NYCTA","Transit Authority",,"Section 50","2019-07-09T00:00:00.000","2019-04-02T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-16T00:00:00.000","2019-06-13T00:00:00.000","9006",,,"Closed","Deckhand"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-29T00:00:00.000","2019-02-15T00:00:00.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DOP","Department of Probation","Medical","Section 50","2019-07-09T00:00:00.000","2018-07-25T00:00:00.000","8001","2022-06-06T00:00:00.000",,"Closed","Probation Officer"
"NYPD","Police Department","Score","Section 50","2019-01-28T00:00:00.000","2018-04-27T00:00:00.000","6540","2022-01-24T00:00:00.000",,"Closed","Promotion to Sergeant (Police)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-25T00:00:00.000","2018-06-09T11:30:22.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-11T00:00:00.000","2018-06-10T14:21:47.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
