"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SOCIAL ADULT DAY CARE SERVICES","S59201","MELROSE PLACE ADULT DAY CARE","Melrose Place Adult Day Care","655 MORRIS AVE","BRONX","NY","10451","Bronx","347-634-9166","N","00:00","00:00","00:00","00:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","00:00","00:00","40.81963","-73.921751","201","17","65","2000000","2024410200","Melrose South-Mott Haven North","
,  
(40.81963, -73.921751)"
"SOCIAL ADULT DAY CARE SERVICES","S14401","SUNNYSIDE COMMUNITY SERVICES, INC.","Sunnyside Community Services, Inc.","43-31 39TH ST","SUNNYSIDE","NY","11104","Queens","718-784-6160","Y","09:30","03:00","09:30","03:00","09:30","03:00","09:30","03:00","09:30","03:00","00:00","00:00","00:00","00:00","40.74519","-73.925909","402","26","179","4436677","4001910005","Hunters Point-Sunnyside-West Maspeth","
,  
(40.74519, -73.925909)"
"SOCIAL ADULT DAY CARE SERVICES","S2001","ATLANTIC ADULT DAY CARE CENTER INC","Atlantic Adult Day Care Center Inc","111 WEST END AVE","BROOKLYN","NY","11235","Brooklyn","718-513-6903","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","00:00","00:00","09:00","06:00","40.578901","-73.953262","315","48","620","3246002","3087320061","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","
,  
(40.578901, -73.953262)"
"SOCIAL ADULT DAY CARE SERVICES","S44001","FAMILY ADULT DAY CARE CENTER INC","Family Adult Day Care Center Inc","6106-6108 18TH AVE","BROOKLYN","NY","11204","Brooklyn","718-975-8118","N","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","08:30","02:30","40.621331","-73.987969","311","44","248","3132426","3055250041","Bensonhurst West","
,  
(40.621331, -73.987969)"
"SOCIAL ADULT DAY CARE SERVICES","S30501","S & J PEGASUS INC","S & J Pegasus Inc","8754 BAY 16TH ST  CELLAR","BROOKLYN","NY","11214","Brooklyn","347-702-8200","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","00:00","00:00","40.605161","-74.007231","311","43","178","3167663","3064000047","Bath Beach","
,  
(40.605161, -74.007231)"
"SOCIAL ADULT DAY CARE SERVICES","S30001","ST GEORGE ADULT DAY CARE CENTER, INC","St George Adult Day Care Center, Inc","6209 11TH AVE","BROOKLYN","NY","11219","Brooklyn","718-496-4328","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.630244","-74.004248","310","38","212","3141505","3057310002","Dyker Heights","
,  
(40.630244, -74.004248)"
"SOCIAL ADULT DAY CARE SERVICES","S16601","ASIAN AMERICANS FOR EQUALITY, INC.","Asian Americans For Equality, Inc.","111 NORFOLK ST","NEW YORK","NY","10002","Manhattan","212-358-9922","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","40.719036","-73.987038","103","1","18","1087047","1003530032","Chinatown","
,  
(40.719036, -73.987038)"
"SOCIAL ADULT DAY CARE SERVICES","S26601","HAPPY ADULT DAY CARE INC.","Happy Adult Day Care Inc.","4022 8TH AVE  1ST FLOOR","BROOKLYN","NY","11232","Brooklyn","347-335-0998","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.64655","-73.998068","307","38","90","3421639","3009197503","Sunset Park East","
,  
(40.64655, -73.998068)"
"SOCIAL ADULT DAY CARE SERVICES","S58501","INTEGRATED ADULT DAY CARE","Integrated Adult Day Care","108-11 ATLANTIC AVENUE","RICHMOND HILL","NY","11418","Queens","718-480-1090","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.691422","-73.837348","409","32","12601","4195452","4093150023","Richmond Hill","
,  
(40.691422, -73.837348)"
"SOCIAL ADULT DAY CARE SERVICES","S33501","ARCHCARE SENIOR LIFE","Archcare Senior Life","1432 FIFTH AVE","NEW YORK","NY","10035","Manhattan","646-289-7715","N","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","00:00","00:00","00:00","00:00","40.801441","-73.945911","110","9","190","1051436","1016010027","Central Harlem South","
,  
(40.801441, -73.945911)"
"SOCIAL ADULT DAY CARE SERVICES","S53001","GOLDEN EMPIRE ADULT DAY CARE CENTER INC.","Golden Empire Adult Day Care Center Inc.","154-01 NORTHERN BLVD  2/FL","FLUSHING","NY","11354","Queens","718-762-8898","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","00:00","00:00","40.764664","-73.810849","407","19","1171","4119175","4052650007","Murray Hill","
,  
(40.764664, -73.810849)"
"SOCIAL ADULT DAY CARE SERVICES","S32401","BLUE SKY ADULT DAY CARE INC","Blue Sky Adult Day Care Inc","134-40 CHERRY AVE","FLUSHING","NY","11355","Queens","917-563-7296","N","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","04:00","00:00","00:00","40.752251","-73.827505","407","20","79702","4607335","4051257503","Flushing","
,  
(40.752251, -73.827505)"
"SOCIAL ADULT DAY CARE SERVICES","S13201","FIFTH AVENUE SADC INC","Fifth Avenue Sadc Inc","1325 5TH AVE","NEW YORK","NY","10029","Manhattan","212-831-6100","N","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","08:30","05:30","00:00","00:00","40.797706","-73.948608","111","9","17402","1086046","1016170001","East Harlem South","
,  
(40.797706, -73.948608)"
"SOCIAL ADULT DAY CARE SERVICES","S31501","PROGRESSIVE COMMUNITY ADULT DAYCARE SERVICES INC.","Progressive Community Adult Daycare Services Inc.","2431 CHURCH AVE","BROOKLYN","NY","11226","Brooklyn","347-529-0080","N","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","00:00","00:00","00:00","00:00","40.650593","-73.954524","317","40","822","3116933","3050900082","Prospect Lefferts Gardens-Wingate","
,  
(40.650593, -73.954524)"
"SOCIAL ADULT DAY CARE SERVICES","S20001","FOREVER YOUNG II, L.L.C.","Forever Young Ii, L.l.c.","55 E 175TH ST  2ND FLOOR","BRONX","NY","10453","Bronx","718-873-2100","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","07:00","09:00","05:00","00:00","00:00","00:00","00:00","40.847256","-73.911295","205","14","22701","2115885","2028500034","Mount Hope","
,  
(40.847256, -73.911295)"
"SOCIAL ADULT DAY CARE SERVICES","S58001","SHANTINIKETAN, INC","Shantiniketan, Inc","236-03 BRADDOCK AVENUE","BELLEROSE","NY","11426","Queens","718-749-3284","N","00:00","00:00","09:00","02:30","00:00","00:00","09:00","02:30","00:00","00:00","00:00","00:00","00:00","00:00","40.727386","-73.731374","413","23","1621","4167434","4079840045","Bellerose","
,  
(40.727386, -73.731374)"
"SOCIAL ADULT DAY CARE SERVICES","S5001","SERENITY ADULT DAYCARE INC.","Serenity Adult Daycare Inc.","119-40 METROPOLITAN AVE  UNIT CU2-SUITE 101","KEW GARDENS","NY","11415","Queens","718-849-0300","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.706038","-73.831423","409","29","140","4311351","4092317502","Kew Gardens","
,  
(40.706038, -73.831423)"
"SOCIAL ADULT DAY CARE SERVICES","S19201","GOLDEN YEARS SENIOR PROGRAM, INC.","Golden Years Senior Program, Inc.","257-10 UNION TURNPIKE  3RD FLOOR","GLEN OAKS","NY","11004","Queens","718-740-9700","N","09:00","02:00","09:00","02:00","00:00","00:00","09:00","02:00","09:00","02:00","00:00","00:00","00:00","00:00","40.745825","-73.714197","413","23","157902","4531582","4086940027","Glen Oaks-Floral Park-New Hyde Park","
,  
(40.745825, -73.714197)"
"SOCIAL ADULT DAY CARE SERVICES","S7401","ROYAL COMMUNITY CARE CENTER INC.","Royal Community Care Center Inc.","818 CONEY ISLAND AVE","BROOKLYN","NY","11218","Brooklyn","718-535-7675","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","40.637763","-73.968368","312","40","492","3126913","3053930034","Kensington-Ocean Parkway","
,  
(40.637763, -73.968368)"
"SOCIAL ADULT DAY CARE SERVICES","S33201","GREATER NEW YORK SOCIAL AND HEALTH ADULT DAY CARE CENTER, LL","Greater New York Social And Health Adult Day Care Center, Ll","132-06 MAPLE AVENUE  1ST FLOOR","FLUSHING","NY","11355","Queens","347-392-3699","N","07:00","04:30","07:00","04:30","07:00","04:30","07:00","04:30","07:00","04:30","07:00","04:30","07:00","03:30","40.753872","-73.832381","407","20","849","4594686","4051020009","Flushing","
,  
(40.753872, -73.832381)"
"SOCIAL ADULT DAY CARE SERVICES","S27301","CHINESE CHRISTIAN HERALD CRUSADES, INC.","Chinese Christian Herald Crusades, Inc.","156-03 HORACE HARDING EXPY","FLUSHING","NY","11367","Queens","718-359-2030","N","09:00","01:00","09:00","01:00","09:00","01:00","09:00","01:00","09:00","01:00","00:00","00:00","00:00","00:00","40.738948","-73.812113","407","20","1215","4146290","4067340001","Queensboro Hill","
,  
(40.738948, -73.812113)"
"SOCIAL ADULT DAY CARE SERVICES","S56401","DORAL ADULT DAY CARE PROGRAM LLC","Doral Adult Day Care Program Llc","1797 PITKIN AVENUE","BROOKLYN","NY","11212","Brooklyn","718-922-9200","N","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","08:00","05:00","00:00","00:00","00:00","00:00","40.670307","-73.906609","316","37","908","3083740","3037090034","Brownsville","
,  
(40.670307, -73.906609)"
"SOCIAL ADULT DAY CARE SERVICES","S4001","RICHMOND ADULT DAY CENTER, INC.","Richmond Adult Day Center, Inc.","2015 FOREST AVE","STATEN ISLAND","NY","10303","Staten Island","718-524-7543","N","08:00","02:00","00:00","00:00","08:00","02:00","11:00","04:00","08:00","02:00","00:00","00:00","00:00","00:00","40.625985","-74.156217","501","49","231","5027668","5012220001","Mariner's Harbor-Arlington-Port Ivory-Graniteville","
,  
(40.625985, -74.156217)"
"SOCIAL ADULT DAY CARE SERVICES","S34601","EVERGREEN ADULT DAYCARE CENTER INC","Evergreen Adult Daycare Center Inc","150-12 ROOSEVELT AVE  1 FL","FLUSHING","NY","11354","Queens","917-563-1214","N","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","07:00","04:00","07:00","12:00","00:00","00:00","40.763807","-73.813949","407","20","1167","4114092","4050340023","Murray Hill","
,  
(40.763807, -73.813949)"
"SOCIAL ADULT DAY CARE SERVICES","S45301","ORIENTAL SENIOR DAY CARE","Oriental Senior Day Care","779 47TH STREET 2FL  2FL","BROOKLYN","NY","11220","Brooklyn","718-851-8898","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","40.643193","-74.002602","307","38","94","3012068","3007590044","Sunset Park East","
,  
(40.643193, -74.002602)"
"SOCIAL ADULT DAY CARE SERVICES","S39501","KINGS COMMUNITY CENTER INC","Kings Community Center Inc","856 39TH ST","BROOKLYN","NY","11232","Brooklyn","718-676-9078","N","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","40.646537","-73.996097","312","38","90","3017933","3009160024","Sunset Park East","
,  
(40.646537, -73.996097)"
"SOCIAL ADULT DAY CARE SERVICES","S49301","TENDER HEARTS SOCIAL CARE INC","Tender Hearts Social Care Inc","1343 WEBSTER AVE","BRONX","NY","10456","Bronx","718-684-3008","N","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","08:30","05:30","00:00","00:00","00:00","00:00","40.835643","-73.907747","204","16","17702","2000000","2028870169","East Concourse-Concourse Village","
,  
(40.835643, -73.907747)"
"SOCIAL ADULT DAY CARE SERVICES","S46401","CRYSTAL ADULT SOCIAL DAY CARE LLC","Crystal Adult Social Day Care Llc","138-31 QUEENS BLVD  GROUND FLOOR","JAMAICA","NY","11435","Queens","718-642-0011","N","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","08:30","02:00","00:00","00:00","08:30","02:00","40.708216","-73.818028","408","24","214","4206512","4096490025","Briarwood-Jamaica Hills","
,  
(40.708216, -73.818028)"
"SOCIAL ADULT DAY CARE SERVICES","S55501","GOLDEN AGE OF BROOKLYN LLC","Golden Age Of Brooklyn Llc","409 BAY RIDGE AVE","BROOKLYN","NY","11220","Brooklyn","718-277-2400","N","09:30","06:30","09:30","06:30","09:30","06:30","09:30","06:30","09:30","06:30","00:00","00:00","00:00","00:00","40.634386","-74.022994","310","43","130","3145312","3058640078","Bay Ridge","
,  
(40.634386, -74.022994)"
"SOCIAL ADULT DAY CARE SERVICES","S1401","SUNNY DAY SOCIAL ADULT DAY CARE CORP.","Sunny Day Social Adult Day Care Corp.","6218 20TH AVE  1ST FLOOR","BROOKLYN","NY","11204","Brooklyn","718-232-5992","N","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","08:00","03:00","40.618091","-73.984241","311","47","254","3132875","3055340048","Bensonhurst West","
,  
(40.618091, -73.984241)"
"SOCIAL ADULT DAY CARE SERVICES","S47901","YLC 2 ADULT DAYCARE INC","Ylc 2 Adult Daycare Inc","7814 ROOSEVELT AVE  2ND FLOOR SUITE 1","JACKSON HEIGHTS","NY","11372","Queens","718-899-1691","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.747259","-73.887439","404","25","267","4036807","4014897501","Elmhurst","
,  
(40.747259, -73.887439)"
"SOCIAL ADULT DAY CARE SERVICES","S38601","BAINBRIDGE ADULT DAY CARE CENTER I, LLC","Bainbridge Adult Day Care Center I, Llc","3093 OCEAN AVE","BK","NY","11235","Brooklyn","718-891-2345","N","00:00","00:00","02:30","06:30","02:30","06:30","00:00","00:00","00:00","00:00","00:00","00:00","02:30","06:30","40.58569","-73.9488","315","48","600","3251376","3087760082","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","
,  
(40.58569, -73.9488)"
"SOCIAL ADULT DAY CARE SERVICES","S32101","CATHOLIC MANAGED LONG TERM CARE, INC.","Catholic Managed Long Term Care, Inc.","900 INTERVALE AVE","BRONX","NY","10463","Bronx","718-732-7171","N","08:30","04:00","08:30","04:00","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.819332","-73.89584","202","17","87","2086555","2027110028","Longwood","
,  
(40.819332, -73.89584)"
"SOCIAL ADULT DAY CARE SERVICES","S24601","AN-NOOR SOCIAL CENTER, INC.","An-noor Social Center, Inc.","7114 5TH AVE","BROOKLYN","NY","11209","Brooklyn","718-836-3289","N","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","10:00","02:00","00:00","00:00","00:00","00:00","40.632361","-74.021476","310","43","130","3146608","3058920050","Bay Ridge","
,  
(40.632361, -74.021476)"
"SOCIAL ADULT DAY CARE SERVICES","S36701","OCEANVIEW ADULT DAY CARE INC","Oceanview Adult Day Care Inc","2910W 32ND ST  GROUND FLOOR","BROOKLYN","NY","11223","Brooklyn","347-462-9600","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.575035","-73.998557","313","47","342","3189513","3070480007","Seagate-Coney Island","
,  
(40.575035, -73.998557)"
"SOCIAL ADULT DAY CARE SERVICES","S41301","HAPPY HEALTHY ADULT DAYCARE INC.","Happy Healthy Adult Daycare Inc.","950 41ST  STREET","BROOKLYN","NY","11219","Brooklyn","347-916-3355","N","07:30","04:00","07:30","04:00","07:30","04:00","07:30","04:00","07:30","04:00","07:30","04:00","00:00","00:00","40.644201","-73.995247","312","38","112","3396976","3055907503","Sunset Park East","
,  
(40.644201, -73.995247)"
"SOCIAL ADULT DAY CARE SERVICES","S39301","QUEENS BOROUGH ADULT DAY CARE, LLC","Queens Borough Adult Day Care, Llc","141-52 33RD AVENUE","FLUSHING","NY","11354","Queens","347-732-0907","N","08:30","06:30","08:30","06:30","08:30","06:30","08:30","06:30","08:30","01:30","08:30","01:30","00:00","00:00","40.76809","-73.825179","407","20","1161","4594824","4049817504","Flushing","
,  
(40.76809, -73.825179)"
"SOCIAL ADULT DAY CARE SERVICES","S20701","HERITAGE ADULT CARE, LLC","Heritage Adult Care, Llc","86-01 ROCKAWAY BEACH BLVD","ROCKAWAY BEACH","NY","11693","Queens","718-318-0100","N","08:30","06:30","08:30","06:30","08:30","06:30","08:30","01:30","08:30","06:30","09:00","01:30","00:00","00:00","40.587539","-73.811387","414","32","94203","4303596","4161310010","Hammels-Arverne-Edgemere","
,  
(40.587539, -73.811387)"
"SOCIAL ADULT DAY CARE SERVICES","S26301","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","Catholic Charities Neighborhood Services, Inc.","190-04 119 AVENUE","ST. ALBANS","NY","11432","Queens","718-358-3541","Y","09:00","03:00","09:00","03:00","09:00","03:00","09:00","03:00","09:00","03:00","00:00","00:00","00:00","00:00","40.688997","-73.75968","412","27","394","4272513","4126460001","St. Albans","
,  
(40.688997, -73.75968)"
"SOCIAL ADULT DAY CARE SERVICES","S12101","CROWN GARDEN ADULT DAYCARE CENTER INC.","Crown Garden Adult Daycare Center Inc.","1743 81TH ST  LOWER LEVEL","BROOKLYN","NY","11214","Brooklyn","718-759-6180","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","40.610687","-74.000655","311","43","276","3163307","3062840067","Bensonhurst West","
,  
(40.610687, -74.000655)"
"SOCIAL ADULT DAY CARE SERVICES","S30401","AIM ADULT DAY CARE SERVICES LLC","Aim Adult Day Care Services Llc","1930 BEDFORD AVE","BROOKLYN","NY","11225","Brooklyn","718-855-6666","N","09:30","02:00","09:30","02:00","09:30","02:00","09:30","02:00","00:00","00:00","00:00","00:00","00:00","00:00","40.657963","-73.956624","309","40","79601","3115521","3050420060","Prospect Lefferts Gardens-Wingate","
,  
(40.657963, -73.956624)"
"SOCIAL ADULT DAY CARE SERVICES","S45601","CIRCLE OF FRIENDS KINGS LLC","Circle Of Friends Kings Llc","18 BRIGHTON 11TH STREET","BROOKLYN","NY","11235","Brooklyn","718-373-1520","N","08:30","06:00","08:30","06:00","08:30","06:00","08:30","06:00","08:30","06:00","08:30","02:00","08:30","02:00","40.581831","-73.956378","313","48","61004","3245361","3087070375","Brighton Beach","
,  
(40.581831, -73.956378)"
"SOCIAL ADULT DAY CARE SERVICES","S17601","NEW START DAY CARE CENTER INC. DBA NEW LIFE DAY CARE CENTER","New Start Day Care Center Inc. Dba New Life Day Care Center","1758 CROPSEY AVE  2ND FLOOR","BROOKLYN","NY","11214","Brooklyn","718-232-0211","N","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","09:00","02:00","09:00","02:00","40.603018","-74.008189","311","43","176","3169619","3064630045","Bath Beach","
,  
(40.603018, -74.008189)"
"SOCIAL ADULT DAY CARE SERVICES","S11701","HEART TO HEART SOCIAL ADULT SERVICES LLC","Heart To Heart Social Adult Services Llc","209 EMPIRE BLVD","BROOKLYN","NY","11225","Brooklyn","718-305-6200","N","08:00","05:30","08:00","05:30","08:00","05:30","08:00","05:30","08:00","05:30","08:00","03:30","00:00","00:00","40.663644","-73.955319","309","35","323","3034496","3013070061","Crown Heights South","
,  
(40.663644, -73.955319)"
"SOCIAL ADULT DAY CARE SERVICES","S14101","HESTIA CARE, INC.","Hestia Care, Inc.","41-60 MAIN ST  SUITE 201E","FLUSHING","NY","11355","Queens","718-619-4499","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:30","12:00","00:00","00:00","40.756477","-73.828725","407","20","849","4467591","4051210020","Flushing","
,  
(40.756477, -73.828725)"
"SOCIAL ADULT DAY CARE SERVICES","S49201","LEFFERTS GARDEN ADULT DAY CARE LLC","Lefferts Garden Adult Day Care Llc","1289 NOSTRAND AVENUE","BROOKLYN","NY","11226","Brooklyn","917-476-4740","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.655592","-73.950073","309","40","804","3327688","3048280001","Prospect Lefferts Gardens-Wingate","
,  
(40.655592, -73.950073)"
"SOCIAL ADULT DAY CARE SERVICES","S46001","BOULEVARD ADULT DAY CARE OF FLUSHING","Boulevard Adult Day Care Of Flushing","158-13 72ND AVE","FLUSHING","NY","11365","Queens","718-473-3929","N","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","40.727863","-73.810824","408","24","122701","4147000","4067977503","Pomonok-Flushing Heights-Hillcrest","
,  
(40.727863, -73.810824)"
"SOCIAL ADULT DAY CARE SERVICES","S24701","TRI-MED SOCIAL ADULT DAY SERVICES, INC.","Tri-med Social Adult Day Services, Inc.","1612 CENTRAL AVE  1ST FLOOR","FAR ROCKAWAY","NY","11691","Queens","718-483-1900","N","09:00","02:30","00:00","00:00","09:00","02:30","00:00","00:00","09:00","02:30","00:00","00:00","00:00","00:00","40.604966","-73.752186","414","31","103202","4297968","4155370148","Far Rockaway-Bayswater","
,  
(40.604966, -73.752186)"
"SOCIAL ADULT DAY CARE SERVICES","S15901","COMFORT ADULT DAY CARE CENTER, INC.","Comfort Adult Day Care Center, Inc.","100-05 ROOSEVELT AVENUE  1ST FLOOR","CORONA","NY","11368","Queens","718-651-5700","N","08:00","02:30","08:00","02:30","08:00","07:00","08:00","07:00","08:00","07:00","09:00","02:00","00:00","00:00","40.749598","-73.865408","403","21","407","4044345","4017700007","North Corona","
,  
(40.749598, -73.865408)"
"SOCIAL ADULT DAY CARE SERVICES","S12201","SECOND HOME SOCIAL ADULT DAY CARE, INC.","Second Home Social Adult Day Care, Inc.","4102 13TH AVE","BROOKLYN","NY","11219","Brooklyn","718-517-2400","N","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","09:00","04:00","40.639416","-73.987562","312","39","224","3412923","3055937514","Borough Park","
,  
(40.639416, -73.987562)"
"SOCIAL ADULT DAY CARE SERVICES","S46701","NEW YORK ADULT DAY CARE CENTER CORP","New York Adult Day Care Center Corp","35-14 150PLACE","FLUSHING","NY","11354","Queens","718-888-1044","N","08:00","01:30","08:00","01:30","08:00","01:30","08:00","01:30","08:00","01:30","00:00","00:00","00:00","00:00","40.766135","-73.814228","407","20","1157","4113277","4050080023","Murray Hill","
,  
(40.766135, -73.814228)"
"SOCIAL ADULT DAY CARE SERVICES","S50601","HAPPY FAMILY SOCIAL ADULT CENTER INC","Happy Family Social Adult Center Inc","8895 26TH AVENUE  GROUND FLOOR","BROOKLYN","NY","11214","Brooklyn","718-208-4684","N","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","08:00","40.59071","-73.991164","313","43","314","3397090","3069107501","Gravesend","
,  
(40.59071, -73.991164)"
"SOCIAL ADULT DAY CARE SERVICES","S18201","GOLDEN DREAMS DAY CENTER INC.","Golden Dreams Day Center Inc.","1521 70TH ST","BROOKLYN","NY","11228","Brooklyn","718-232-7500","N","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","09:00","07:00","09:00","02:00","09:00","02:00","40.620132","-73.999474","311","43","190","3156621","3061580073","Bensonhurst West","
,  
(40.620132, -73.999474)"
"SOCIAL ADULT DAY CARE SERVICES","S18501","KENT SENIOR CARE INC.","Kent Senior Care Inc.","144-89 38TH AVE UNIT CF1","FLUSHING","NY","11354","Queens","718-269-3266","N","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","05:00","08:30","04:00","00:00","00:00","40.763586","-73.819552","407","20","1163","4113487","4050150048","Murray Hill","
,  
(40.763586, -73.819552)"
"SOCIAL ADULT DAY CARE SERVICES","S37601","EAST NY ADULT DAY CARE LLC","East Ny Adult Day Care Llc","89-31 161ST ST  2ND FLOOR","JAMAICA","NY","11432","Queens","718-206-2254","N","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","08:00","02:00","00:00","00:00","00:00","00:00","40.706034","-73.799751","412","24","44601","4208869","4097600027","Jamaica","
,  
(40.706034, -73.799751)"
"SOCIAL ADULT DAY CARE SERVICES","S46201","GREAT GRACE CARE CORP","Great Grace Care Corp","35-06 LEAVITT ST  UNIT CF-E","FLUSHING","NY","11354","Queens","718-762-9200","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","40.764871","-73.829007","407","20","869","4534609","4049607501","Flushing","
,  
(40.764871, -73.829007)"
"SOCIAL ADULT DAY CARE SERVICES","S54901","GREAT GRACE CARE CORP","Great Grace Care Corp","132-40 41ST AVE  BASEMENT","FLUSHING","NY","11355","Queens","718-762-9100","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","40.756643","-73.832933","407","20","849","4530438","4050390121","Flushing","
,  
(40.756643, -73.832933)"
"SOCIAL ADULT DAY CARE SERVICES","S10601","HONG NING ADULT DAYCARE SERVICES INC.","Hong Ning Adult Daycare Services Inc.","745 58TH ST  GROUND FLOOR","BROOKLYN","NY","11220","Brooklyn","718-439-4920","N","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","40.637355","-74.009545","307","38","104","3397580","3008507501","Sunset Park East","
,  
(40.637355, -74.009545)"
"SOCIAL ADULT DAY CARE SERVICES","S13801","FOUR SEASONS SOCIAL DAY CARE LLC","Four Seasons Social Day Care Llc","1222 EAST 96TH ST","BROOKLYN","NY","11236","Brooklyn","718-688-8704","N","00:00","00:00","09:00","02:00","00:00","00:00","09:00","02:00","00:00","00:00","00:00","00:00","00:00","00:00","40.64172","-73.899893","318","46","966","3230089","3082030078","Canarsie","
,  
(40.64172, -73.899893)"
"SOCIAL ADULT DAY CARE SERVICES","S33401","NEW YORK ADULT DAY CARE CENTER CORP.","New York Adult Day Care Center Corp.","136-03 35TH AVE  1ST FLOOR","FLUSHING","NY","11354","Queens","718-359-7878","N","08:30","01:30","08:30","01:30","08:30","01:30","08:30","01:30","08:30","01:30","08:30","01:30","00:00","00:00","40.764777","-73.830444","407","20","88901","4112027","4049510001","Flushing","
,  
(40.764777, -73.830444)"
"SOCIAL ADULT DAY CARE SERVICES","S38701","GOLDEN ERA SOCIAL ADULT DAY CARE INC","Golden Era Social Adult Day Care Inc","3863 10TH AVENUE  2ND","NEW YORK","NY","10034","Manhattan","212-796-4500","N","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","06:00","08:00","04:00","00:00","00:00","40.864147","-73.919153","112","10","299","1064510","1022030005","Marble Hill-Inwood","
,  
(40.864147, -73.919153)"
"SOCIAL ADULT DAY CARE SERVICES","S4201","GOLDEN YEARS ADULT DAY CARE CENTER LLC","Golden Years Adult Day Care Center Llc","135 CANAL ST","STATEN ISLAND","NY","10304","Staten Island","718-815-1101","N","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","09:00","06:00","40.62669","-74.078048","501","49","21","5013793","5005270001","Stapleton-Rosebank","
,  
(40.62669, -74.078048)"
