"inci_no","agency","inci_pri","time_received","monthbegin","inci_type","inci_type_description","zone","time_dispatched","time_en_route","time_at_scene","ym","ymdh","mmss","dispo_cd_desc","unit","year","month","responsetimeseconds","responsetimeminutes"
"9CO0010059","P","4","2019-02-03T17:41:30.000","2019-02-01T00:00:00.000","TS","TRAFFIC STOP","2","2019-02-03T17:41:30.000","2019-02-03T17:41:30.000","2019-02-03T17:41:30.000","201902","2019020317","4158","NO REPORT TAKEN","M2","2019","2","0","0"
"8CO0024461","P","2","2018-03-18T09:54:54.000","2018-03-01T00:00:00.000","911","911 HANGUP","4",,,,"201803","2018031809","5523","CANCELLED",,"2018","3",,
"8CO0078158","P","3","2018-09-05T18:20:57.000","2018-09-01T00:00:00.000","242P","BATTERY PAST","1","2018-09-05T18:49:03.000","2018-09-05T18:49:03.000","2018-09-05T18:49:03.000","201809","2018090519","2221","NO REPORT TAKEN","311","2018","9","1686","28.1"
"8CO0006078","P","2","2018-01-19T02:39:35.000","2018-01-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-01-19T02:42:58.000","2018-01-19T02:43:05.000",,"201801","2018011902","4354","CANCELLED","321","2018","1",,
"9CO0002158","P","2","2019-01-08T19:31:04.000","2019-01-01T00:00:00.000","AR","AUDIBLE RES ALRM","3",,,,"201901","2019010819","3106","CANCELLED",,"2019","1",,
"8CO0076976","P","2","2018-09-01T19:55:13.000","2018-09-01T00:00:00.000","459R","BURG RES I/P","4","2018-09-01T19:56:15.000","2018-09-01T19:56:32.000","2018-09-01T20:00:02.000","201809","2018090120","4609","ASSISTING UNIT","241","2018","9","289","4.8"
"9CO0007611","P","2","2019-01-26T20:46:28.000","2019-01-01T00:00:00.000","911","911 HANGUP","2",,,,"201901","2019012620","4719","CANCELLED",,"2019","1",,
"8CO0050737","P","4","2018-06-12T08:50:55.000","2018-06-01T00:00:00.000","PATINF","PATROL INFO","3",,,,"201806","2018061208","5110","PATROL INFORMATION",,"2018","6",,
"9CO0000054","P","2","2019-01-01T02:14:27.000","2019-01-01T00:00:00.000","647F","DRUNK IN PUBLIC","2","2019-01-01T02:18:52.000","2019-01-01T02:20:31.000","2019-01-01T02:25:05.000","201901","2019010102","5249","NO REPORT TAKEN","322","2019","1","638","10.6"
"8CO0000615","P","4","2018-01-03T02:44:48.000","2018-01-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-01-03T02:44:48.000","2018-01-03T02:44:48.000","2018-01-03T02:44:48.000","201801","2018010302","5049","NO REPORT TAKEN","325","2018","1","0","0"
"8CO0090217","P","3","2018-10-14T12:49:00.000","2018-10-01T00:00:00.000","653M","ANNOYING CALLS","1","2018-10-14T12:56:51.000","2018-10-14T12:57:00.000","2018-10-14T13:01:28.000","201810","2018101413","2024","NO REPORT TAKEN","112","2018","10","748","12.5"
"8CO0093673","P","4","2018-10-25T12:31:34.000","2018-10-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201810","2018102512","3254","PATROL INFORMATION",,"2018","10",,
"8CO0047870","P","3","2018-06-02T23:14:58.000","2018-06-01T00:00:00.000","415","DIST THE PEACE","2","2018-06-02T23:34:23.000","2018-06-02T23:34:37.000",,"201806","2018060223","4038","NO REPORT TAKEN","222","2018","6",,
"8CO0063845","P","4","2018-07-23T01:31:18.000","2018-07-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-07-23T01:31:18.000","2018-07-23T01:31:18.000","2018-07-23T01:31:18.000","201807","2018072302","3113","ARREST","321","2018","7","0","0"
"8CO0082280","P","4","2018-09-19T08:05:12.000","2018-09-01T00:00:00.000","488P","PETTY THEFT PAST","1","2018-09-19T08:05:15.000",,,"201809","2018091908","521","REPORT TAKEN","INT","2018","9",,
"9CO0013307","P","4","2019-02-14T16:06:30.000","2019-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2019-02-14T16:06:30.000","2019-02-14T16:06:30.000","2019-02-14T16:06:30.000","201902","2019021416","1518","NO REPORT TAKEN",,"2019","2","0","0"
"8CO0081764","P","4","2018-09-17T13:25:14.000","2018-09-01T00:00:00.000","1182P","T/C NON INJ PAST","3",,,,"201809","2018091713","2639","REPORT TAKEN",,"2018","9",,
"8CO0099898","P","2","2018-11-14T13:46:53.000","2018-11-01T00:00:00.000","911","911 HANGUP","2",,,,"201811","2018111413","4710","CANCELLED",,"2018","11",,
"8CO0097141","P","4","2018-11-05T08:55:43.000","2018-11-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201811","2018110509","142","PATROL INFORMATION",,"2018","11",,
"8CO0044336","P","2","2018-05-22T13:47:35.000","2018-05-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-05-22T14:08:48.000","2018-05-22T14:08:57.000","2018-05-22T14:19:04.000","201805","2018052214","2023","ALARM PERSONNEL MALF","125","2018","5","1889","31.5"
"8CO0102431","P","4","2018-11-23T12:14:45.000","2018-11-01T00:00:00.000","CMC","CMC VIOLATION","1",,,,"201811","2018112312","5228","PATROL INFORMATION",,"2018","11",,
"8CO0089016","P","4","2018-10-10T18:11:51.000","2018-10-01T00:00:00.000","OVC","OC VEH CHK","3","2018-10-10T18:11:51.000","2018-10-10T18:11:51.000","2018-10-10T18:11:51.000","201810","2018101019","5115","ARREST","235","2018","10","0","0"
"8CO0102581","P","3","2018-11-23T20:47:11.000","2018-11-01T00:00:00.000","SUSPV","SUSP VEHICLE","3","2018-11-23T21:03:56.000","2018-11-23T21:04:11.000","2018-11-23T21:11:09.000","201811","2018112321","2209","NO REPORT TAKEN","332","2018","11","1438","24"
"8CO0085444","P","4","2018-09-29T15:18:02.000","2018-09-01T00:00:00.000","CMC","CMC VIOLATION","1","2018-09-29T15:19:07.000","2018-09-29T15:19:15.000","2018-09-29T15:20:05.000","201809","2018092915","2754","NO REPORT TAKEN","212","2018","9","123","2"
"8CO0067286","P","4","2018-08-02T20:32:07.000","2018-08-01T00:00:00.000","459VP","BURG VEH PAST","3","2018-08-02T20:35:46.000","2018-08-02T20:36:11.000","2018-08-02T20:37:54.000","201808","2018080221","3333","REPORT TAKEN","332","2018","8","347","5.8"
"8CO0038395","P","2","2018-05-02T16:49:13.000","2018-05-01T00:00:00.000","911","911 HANGUP","1",,,,"201805","2018050216","4930","CANCELLED",,"2018","5",,
"8CO0056982","P","2","2018-07-01T18:09:22.000","2018-07-01T00:00:00.000","911","911 HANGUP","1",,,,"201807","2018070118","1122","CANCELLED",,"2018","7",,
"8CO0076156","P","2","2018-08-30T11:22:13.000","2018-08-01T00:00:00.000","AC","AUDIBLE COM ALRM","1",,,,"201808","2018083011","2530","CANCELLED",,"2018","8",,
"8CO0043211","P","4","2018-05-18T13:23:39.000","2018-05-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2018-05-18T13:23:39.000","2018-05-18T13:23:39.000","2018-05-18T13:23:39.000","201805","2018051813","4501","NO REPORT TAKEN",,"2018","5","0","0"
"8CO0079667","P","4","2018-09-10T20:03:41.000","2018-09-01T00:00:00.000","PATINF","PATROL INFO","2",,,,"201809","2018091020","2043","PATROL INFORMATION",,"2018","9",,
"8CO0027702","P","2","2018-03-28T21:25:27.000","2018-03-01T00:00:00.000","242WI","ASSAULT W/INJURY","1","2018-03-28T21:28:29.000","2018-03-28T21:31:39.000","2018-03-28T21:36:26.000","201803","2018032822","4409","REPORT TAKEN","315","2018","3","659","11"
"8CO0087263","P","4","2018-10-05T06:25:03.000","2018-10-01T00:00:00.000","FU","FOLLOW UP","1","2018-10-05T06:25:03.000","2018-10-05T06:25:03.000","2018-10-05T06:25:03.000","201810","2018100506","4627","ADDTL INFO REPORT","D41","2018","10","0","0"
"8CO0096200","P","4","2018-11-02T09:57:06.000","2018-11-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-11-02T09:57:06.000","2018-11-02T09:57:06.000","2018-11-02T09:57:06.000","201811","2018110210","245","NO REPORT TAKEN","111","2018","11","0","0"
"8CO0071613","P","4","2018-08-16T18:04:33.000","2018-08-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201808","2018081618","501","PATROL INFORMATION",,"2018","8",,
"8CO0055052","P","3","2018-06-25T16:10:39.000","2018-06-01T00:00:00.000","SUSP","SUSP CIRCS","4","2018-06-25T16:35:17.000","2018-06-25T16:35:28.000",,"201806","2018062516","5337","NO REPORT TAKEN","241","2018","6",,
"8CO0035813","P","3","2018-04-23T22:04:17.000","2018-04-01T00:00:00.000","AREA","AREA CHECK","3","2018-04-23T22:07:02.000","2018-04-23T22:07:02.000","2018-04-23T22:07:02.000","201804","2018042400","329","REPORT TAKEN","231","2018","4","165","2.8"
"8CO0005837","P","2","2018-01-18T10:50:54.000","2018-01-01T00:00:00.000","415DV","DOMESTIC DISTURB","1","2018-01-18T10:51:50.000",,,"201801","2018011810","5211","CANCELLED","112","2018","1",,
"8CO0052564","P","4","2018-06-17T10:11:30.000","2018-06-01T00:00:00.000","20002P","H&R MISD PAST","2","2018-06-17T10:45:29.000","2018-06-17T10:45:35.000","2018-06-17T10:51:48.000","201806","2018061712","47","437 CARD/ T/C-NON","122","2018","6","2418","40.3"
"8CO0051058","P","3","2018-06-13T05:43:53.000","2018-06-01T00:00:00.000","AOD","ASSIST OTHR DEPT","1","2018-06-13T05:44:03.000","2018-06-13T05:47:35.000","2018-06-13T05:53:26.000","201806","2018061306","814","NO REPORT TAKEN","311","2018","6","573","9.6"
"8CO0040837","P","4","2018-05-10T15:15:47.000","2018-05-01T00:00:00.000","487P","GRAND THEFT PAST","3","2018-05-10T15:25:27.000",,"2018-05-10T15:36:18.000","201805","2018051016","1441","REPORT TAKEN","132","2018","5","1231","20.5"
"9CO0006004","P","2","2019-01-22T06:20:12.000","2019-01-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2019-01-22T06:35:51.000","2019-01-22T06:37:44.000","2019-01-22T06:36:06.000","201901","2019012206","4026","ACCIDENTAL BY WIND","122","2019","1","954","15.9"
"9CO0005749","P","4","2019-01-21T10:51:12.000","2019-01-01T00:00:00.000","PATINF","PATROL INFO","1","2019-01-21T12:03:28.000","2019-01-21T12:03:42.000","2019-01-21T12:09:25.000","201901","2019012112","2710","NO REPORT TAKEN","122","2019","1","4693","78.2"
"9CO0010923","P","2","2019-02-06T17:29:57.000","2019-02-01T00:00:00.000","459R","BURG RES I/P","3","2019-02-06T17:30:16.000","2019-02-06T17:30:21.000","2019-02-06T17:40:25.000","201902","2019020618","2703","NO REPORT TAKEN","235","2019","2","628","10.5"
"8CO0073021","P","4","2018-08-20T22:59:21.000","2018-08-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-08-20T22:59:21.000","2018-08-20T22:59:21.000","2018-08-20T22:59:21.000","201808","2018082023","1611","CITE ISSUED","325","2018","8","0","0"
"8CO0025871","P","4","2018-03-23T00:43:40.000","2018-03-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-03-23T00:43:40.000","2018-03-23T00:43:40.000","2018-03-23T00:43:40.000","201803","2018032300","5405","NO REPORT TAKEN","312","2018","3","0","0"
"8CO0107694","P","2","2018-12-12T04:35:03.000","2018-12-01T00:00:00.000","AC","AUDIBLE COM ALRM","2","2018-12-12T04:35:22.000","2018-12-12T04:35:31.000","2018-12-12T04:42:33.000","201812","2018121204","5125","ALARM PERSONNEL MALF","321","2018","12","450","7.5"
"8CO0091238","P","4","2018-10-17T19:00:22.000","2018-10-01T00:00:00.000","TS","TRAFFIC STOP","3","2018-10-17T19:00:22.000","2018-10-17T19:00:22.000","2018-10-17T19:00:22.000","201810","2018101719","450","CITE ISSUED","M24","2018","10","0","0"
"8CO0060946","P","3","2018-07-13T09:35:05.000","2018-07-01T00:00:00.000","601R","RUNAWAY","4","2018-07-13T09:35:47.000","2018-07-13T09:35:52.000","2018-07-13T09:40:35.000","201807","2018071309","5001","NO REPORT TAKEN","142","2018","7","330","5.5"
"8CO0038575","P","3","2018-05-03T10:17:31.000","2018-05-01T00:00:00.000","SUSPV","SUSP VEHICLE","3","2018-05-03T10:28:24.000","2018-05-03T10:28:36.000","2018-05-03T10:33:33.000","201805","2018050311","324","NO REPORT TAKEN","131","2018","5","962","16"
"8CO0088904","P","3","2018-10-10T12:18:20.000","2018-10-01T00:00:00.000","602","TRESPASSING","1","2018-10-10T12:24:08.000","2018-10-10T12:24:18.000","2018-10-10T12:27:30.000","201810","2018101013","355","ARREST","111","2018","10","550","9.2"
"8CO0083918","P","2","2018-09-24T16:18:06.000","2018-09-01T00:00:00.000","911","911 HANGUP","3",,,,"201809","2018092416","1858","CANCELLED",,"2018","9",,
"8CO0021628","P","4","2018-03-09T05:42:28.000","2018-03-01T00:00:00.000","COP","ZONE ACTIVITY","1","2018-03-09T05:42:28.000","2018-03-09T05:42:28.000","2018-03-09T05:42:28.000","201803","2018030908","1255","NO REPORT TAKEN","D41","2018","3","0","0"
"8CO0103122","P","2","2018-11-25T21:53:11.000","2018-11-01T00:00:00.000","647F","DRUNK IN PUBLIC","1","2018-11-25T21:59:10.000","2018-11-25T21:59:29.000","2018-11-25T22:03:29.000","201811","2018112522","1052","ASSISTING UNIT","311","2018","11","618","10.3"
"9CO0009757","P","4","2019-02-02T15:52:21.000","2019-02-01T00:00:00.000","CC","CITIZEN CONTACT","1","2019-02-02T15:53:03.000","2019-02-02T15:53:09.000","2019-02-02T15:59:30.000","201902","2019020217","232","NO REPORT TAKEN","212","2019","2","429","7.2"
"8CO0018580","P","4","2018-02-27T14:47:59.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2018-02-27T14:47:59.000","2018-02-27T14:47:59.000","2018-02-27T14:47:59.000","201802","2018022714","5446","NO REPORT TAKEN",,"2018","2","0","0"
"8CO0016914","P","4","2018-02-22T00:06:08.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","4","2018-02-22T00:06:08.000","2018-02-22T00:06:08.000","2018-02-22T00:06:08.000","201802","2018022200","1411","NO REPORT TAKEN","345","2018","2","0","0"
"8CO0015982","P","2","2018-02-18T18:31:56.000","2018-02-01T00:00:00.000","911","911 HANGUP","1",,,,"201802","2018021818","3229","CANCELLED",,"2018","2",,
"8CO0032939","P","1","2018-04-14T14:50:05.000","2018-04-01T00:00:00.000","415PHY","DIST/PHYSICAL","1","2018-04-14T14:50:17.000","2018-04-14T14:50:38.000","2018-04-14T14:52:17.000","201804","2018041415","1600","NO REPORT TAKEN","142","2018","4","132","2.2"
"8CO0027011","P","2","2018-03-26T17:44:16.000","2018-03-01T00:00:00.000","911","911 HANGUP","4",,,,"201803","2018032617","4442","CANCELLED",,"2018","3",,
"8CO0072883","P","3","2018-08-20T15:01:23.000","2018-08-01T00:00:00.000","242P","BATTERY PAST","1","2018-08-20T15:32:55.000",,,"201808","2018082015","4039","CANCELLED","211","2018","8",,
"8CO0075086","P","4","2018-08-27T07:53:47.000","2018-08-01T00:00:00.000","ILLDUM","ILLEGAL DUMPING","2","2018-08-27T07:53:57.000","2018-08-27T07:54:06.000","2018-08-27T07:57:16.000","201808","2018082708","5725","NO REPORT TAKEN","121","2018","8","209","3.5"
"8CO0027447","P","4","2018-03-28T05:20:59.000","2018-03-01T00:00:00.000","VC","VEHICLE CHECK","1","2018-03-28T05:20:59.000","2018-03-28T05:20:59.000","2018-03-28T05:20:59.000","201803","2018032805","2741","NO REPORT TAKEN","315","2018","3","0","0"
"8CO0097922","P","2","2018-11-07T22:03:56.000","2018-11-01T00:00:00.000","AR","AUDIBLE RES ALRM","1",,,,"201811","2018110722","759","CANCELLED",,"2018","11",,
"8CO0039265","P","3","2018-05-05T14:05:57.000","2018-05-01T00:00:00.000","HAZARD","HAZARD","3","2018-05-05T14:28:07.000","2018-05-05T14:31:18.000",,"201805","2018050514","3705","UNABLE TO LOCATE","AIR1","2018","5",,
"9CO0006255","P","3","2019-01-22T20:00:27.000","2019-01-01T00:00:00.000","SUSPV","SUSP VEHICLE","2","2019-01-22T20:05:31.000","2019-01-22T20:05:48.000","2019-01-22T20:09:54.000","201901","2019012220","2224","GONE ON ARRIVAL","322","2019","1","567","9.4"
"8CO0023059","P","3","2018-03-13T15:51:51.000","2018-03-01T00:00:00.000","23103","RECKLESS DRIVING","3",,,,"201803","2018031315","5214","PATROL INFORMATION",,"2018","3",,
"8CO0014418","P","4","2018-02-13T19:34:21.000","2018-02-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-02-13T19:34:21.000","2018-02-13T19:34:21.000","2018-02-13T19:34:21.000","201802","2018021319","4422","NO REPORT TAKEN","325","2018","2","0","0"
"9CO0003600","P","4","2019-01-14T01:13:01.000","2019-01-01T00:00:00.000","PC","PED CHECK","2","2019-01-14T01:13:01.000","2019-01-14T01:13:01.000","2019-01-14T01:13:01.000","201901","2019011401","1920","ADVISED","321","2019","1","0","0"
"8CO0043867","P","4","2018-05-20T22:23:27.000","2018-05-01T00:00:00.000","TS","TRAFFIC STOP","4","2018-05-20T22:23:27.000","2018-05-20T22:23:27.000","2018-05-20T22:23:27.000","201805","2018052022","3551","CITE ISSUED","341","2018","5","0","0"
"8CO0002198","P","4","2018-01-08T07:46:17.000","2018-01-01T00:00:00.000","TS","TRAFFIC STOP","1","2018-01-08T07:46:17.000","2018-01-08T07:46:17.000","2018-01-08T07:46:17.000","201801","2018010807","5227","NO REPORT TAKEN","115","2018","1","0","0"
"8CO0049081","P","1","2018-06-06T17:13:36.000","2018-06-01T00:00:00.000","242","BATTERY","4","2018-06-06T17:14:11.000","2018-06-06T17:14:21.000","2018-06-06T17:20:09.000","201806","2018060617","3200","UNFOUNDED","242","2018","6","393","6.5"
"8CO0050180","P","2","2018-06-10T10:44:26.000","2018-06-01T00:00:00.000","911","911 HANGUP","2",,,,"201806","2018061010","4554","CANCELLED",,"2018","6",,
"8CO0074135","P","4","2018-08-24T06:14:53.000","2018-08-01T00:00:00.000","CMC","CMC VIOLATION","3","2018-08-24T07:33:00.000","2018-08-24T07:33:52.000","2018-08-24T07:33:52.000","201808","2018082407","4336","NO REPORT TAKEN","K54","2018","8","4739","79"
"8CO0083580","P","3","2018-09-23T13:31:12.000","2018-09-01T00:00:00.000","242P","BATTERY PAST","4","2018-09-23T13:59:09.000","2018-09-23T13:59:09.000","2018-09-23T13:59:09.000","201809","2018092315","613","REPORT TAKEN","141","2018","9","1677","27.9"
"8CO0112310","P","2","2018-12-27T19:45:49.000","2018-12-01T00:00:00.000","911","911 HANGUP","2",,,,"201812","2018122719","5306","CANCELLED",,"2018","12",,
"8CO0020312","P","4","2018-03-05T12:00:01.000","2018-03-01T00:00:00.000","594P","VANDALISM PAST","1",,,,"201803","2018030512","13","REFER TO OTHER DEPT",,"2018","3",,
"8CO0056917","P","4","2018-07-01T12:56:22.000","2018-07-01T00:00:00.000","PROPCK","PROPERTY CHECK","1","2018-07-01T12:56:22.000","2018-07-01T12:56:22.000","2018-07-01T12:56:22.000","201807","2018070114","945","NO REPORT TAKEN","141","2018","7","0","0"
"8CO0018131","P","2","2018-02-26T08:08:53.000","2018-02-01T00:00:00.000","AR","AUDIBLE RES ALRM","4","2018-02-26T09:12:16.000","2018-02-26T09:12:29.000","2018-02-26T09:26:21.000","201802","2018022609","3511","ALARM UNKNOWN MALF","141","2018","2","4648","77.5"
"9CO0003162","P","2","2019-01-12T13:56:19.000","2019-01-01T00:00:00.000","UNK","UNKNOWN PROBLEM","2",,,,"201901","2019011213","5842","CANCELLED",,"2019","1",,
"9CO0005449","P","3","2019-01-20T08:17:42.000","2019-01-01T00:00:00.000","459CP","BURG COMM PAST","2","2019-01-20T08:22:04.000","2019-01-20T08:22:31.000","2019-01-20T08:28:40.000","201901","2019012008","5652","REPORT TAKEN","125","2019","1","658","11"
"8CO0103343","P","4","2018-11-26T16:16:00.000","2018-11-01T00:00:00.000","PROPCK","PROPERTY CHECK","2","2018-11-26T16:16:00.000","2018-11-26T16:16:00.000","2018-11-26T16:16:00.000","201811","2018112616","2942","NO REPORT TAKEN","111","2018","11","0","0"
"9CO0003168","P","4","2019-01-12T14:27:11.000","2019-01-01T00:00:00.000","ADDTL","ADDITIONAL INFO","4",,,,"201901","2019011214","5930","REFER TO OTHER DEPT",,"2019","1",,
"8CO0091652","P","4","2018-10-18T23:55:19.000","2018-10-01T00:00:00.000","PROPCK","PROPERTY CHECK","3","2018-10-18T23:55:19.000","2018-10-18T23:55:19.000","2018-10-18T23:55:19.000","201810","2018101900","1229","NO REPORT TAKEN","334","2018","10","0","0"
"8CO0071272","P","4","2018-08-15T17:49:05.000","2018-08-01T00:00:00.000","COMPCK","COMPLIANCE CHECK","9999","2018-08-15T17:49:28.000","2018-08-15T17:49:41.000",,"201808","2018081519","631","NO REPORT TAKEN","G11","2018","8",,
"8CO0095666","P","4","2018-10-31T15:39:11.000","2018-10-01T00:00:00.000","ILLEG","ILLEG PARK VEH","1","2018-10-31T16:36:56.000",,"2018-10-31T16:48:32.000","201810","2018103117","4","ADVISED","111","2018","10","4161","69.3"
"8CO0003654","P","4","2018-01-12T16:21:07.000","2018-01-01T00:00:00.000","TS","TRAFFIC STOP","2","2018-01-12T16:21:07.000","2018-01-12T16:21:07.000","2018-01-12T16:21:07.000","201801","2018011217","4858","ARREST","222","2018","1","0","0"
"8CO0039621","P","4","2018-05-06T19:02:36.000","2018-05-01T00:00:00.000","FU","FOLLOW UP","2","2018-05-06T19:02:36.000","2018-05-06T19:02:36.000","2018-05-06T19:02:36.000","201805","2018050619","5014","ADDTL INFO REPORT","322","2018","5","0","0"
"8CO0003540","P","3","2018-01-12T09:41:03.000","2018-01-01T00:00:00.000","10851P","AUTO THEFT PAST","3","2018-01-12T09:46:15.000",,"2018-01-12T09:53:20.000","201801","2018011210","1825","REPORT TAKEN","132","2018","1","737","12.3"
"9CO0008540","P","4","2019-01-29T22:10:38.000","2019-01-01T00:00:00.000","VC","VEHICLE CHECK","2","2019-01-29T22:10:38.000","2019-01-29T22:10:38.000","2019-01-29T22:10:38.000","201901","2019012922","1353","NO REPORT TAKEN","S14","2019","1","0","0"
"8CO0090908","P","4","2018-10-16T18:43:12.000","2018-10-01T00:00:00.000","PATINF","PATROL INFO","4",,,,"201810","2018101619","3201","PATROL INFORMATION",,"2018","10",,
"8CO0021619","P","2","2018-03-09T03:25:47.000","2018-03-01T00:00:00.000","AC","AUDIBLE COM ALRM","3","2018-03-09T03:26:21.000","2018-03-09T03:27:00.000","2018-03-09T03:29:45.000","201803","2018030903","4241","ALARM UNKNOWN MALF","332","2018","3","238","4"
