"file_number","file_name","location_acres","decision_date","planning_area","location_description","dld_reviewer","ded_reviewer","use_type_1","square_feet_1","use_type_2","square_feet_2","use_type_3","square_feet_3","coordinates"
"SDP-01-010","PROLOGIS PARK","40.377","2000-12-20T00:00:00.000","Elkridge","NW SIDE OF TROY HILL DRIVE","K. Bolton","C. Edmondson","Warehouse","426864","Office","54719",,,"(39.2003, -76.7576)"
"SDP-00-030","CHICK-FIL-A","1.2744","2000-03-24T00:00:00.000","Ellicott City","SW OF MD RT 100 & EXECUTIVE PARK DRIVE","J. Wellen","A. Girma","Restaurant Drive-Thru","4211",,,,,"(39.2351, -76.8147)"
"SDP-06-093","DOMINION GREAT OAKS","0.69","2007-01-23T00:00:00.000","Ellicott City","OAK GREEN CIR AT AUTUMN BRANCH LN","B. Barth","A. Sharma","Community Room/Bldg","2002",,,,,"(39.2871, -76.801)"
"SDP-03-077","CENTRAL TRANSPORT","8.3","2003-11-14T00:00:00.000","Elkridge","S SIDE OF BROOKDALE DR AT US RT 1","B. Luber","M. Jascewsky","Parking Lot","0",,,,,"(39.1792, -76.768)"
"SDP-08-020","CHERRY TREE FARM","0.79","2008-04-17T00:00:00.000","Southeast","S OF SAND CHERRY LN E OF FLOWERING CHERRY LN","D. Boellner","C. Edmondson","Stream Restoration","0",,,,,"(39.1367, -76.8972)"
"SDP-01-059","ICE CREAM PARTNERS, USA LLC","7.13","2001-05-21T00:00:00.000","Southeast","NE SIDE OF WHISKEY BOTTOM RD 1000' E OF RT 1","Not Assigned","Not Assigned","Warehouse","3366","Office","4218",,,"(39.1135, -76.828)"
"SDP-04-133","JOHNS HOPKINS UNIVERSITY - APL","12.2","2004-12-01T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","H. Bernadzikowski","M. Kovach","S.W.M. Facility","0",,,,,"(39.1688, -76.8924)"
"SDP-06-091","VILLAGE OF OAKLAND MILLS","0.65","2006-07-19T00:00:00.000","Columbia","S OF FAREWELL RD BETWEEN SADDLEBAG ROW & CAMELDRIVER CT","B. Luber","J. Smith","Stream Restoration","0",,,,,"(39.1985, -76.8414)"
"SDP-10-064","Parker Fuel Company","3.1379","2010-07-26T00:00:00.000","Ellicott City","NORTH CHATHAM RD AT RT 40","J. Manion-Farrar","H. Pandullo","Commercial/Retail","0",,,,,"(39.2771, -76.833)"
"SDP-02-007","CLARKSVILLE ELEMENTARY SCHOOL","10.693","2001-12-07T00:00:00.000","Columbia","S SIDE RT 108 OPPOSITE BROAD MEADOW LN","Not Assigned","Not Assigned","School Renovations","0",,,,,"(39.2182, -76.9284)"
"SDP-06-037","VALVOLINE OIL CHANGE FACILITY","0.599","2006-09-08T00:00:00.000","Ellicott City","N SIDE MONTGOMERY RD 250' E OF OLD COLUMBIA PIKE","T. Maenhardt","P. Thompson","Auto Retail Sales/Service","3258",,,,,"(39.2557, -76.8188)"
"SDP-08-050","ATHOLTON HIGH SCHOOL","4.64","2008-03-12T00:00:00.000","Columbia","W SIDE OF FREETOWN RD OPPOSITE FAIR OAKS","B. Barth","P. Thompson","Parking Lot Addition","0",,,,,"(39.1896, -76.8803)"
"SDP-17-021","CHRIST MEMORIAL PRESBYTERIAN CHURCH","3.728","2017-09-06T00:00:00.000","Columbia","AMHERST DR S OF ALLVIEW DR","E. Buschman","P. Thompson","Church Expansion","12945",,,,,"(39.1934, -76.865)"
"SDP-06-065","WOODLANDS PROPERTY","5","2007-04-13T00:00:00.000","Columbia","E SIDE OF THE TERMINUS OF BENDIX RD","C. Heidler","A. Sharma","Office","77396",,,,,"(39.2347, -76.826)"
"SDP-03-021","STONE LAKE","0.44","2003-02-19T00:00:00.000","Southeast","NORTH SIDE OF GORMAN RD OPPOSITE STEPHENS RD","T. Maenhardt","Not Assigned","Recreation","0",,,,,"(39.1414, -76.8383)"
"SDP-04-057","CLARKSVILLE SUBSTATION","1.46","2004-03-02T00:00:00.000","Columbia","NW SIDE CLARKSVILLE PIKE OPPOSITE GREAT STAR DR","M. Antol","P. Thompson","Electrical Substation","0",,,,,"(39.2126, -76.9407)"
"SDP-04-076","JOHNS HOPKINS UNIVERSITY - APL","10.7","2004-03-18T00:00:00.000","Southeast","E SIDE OF SANNER RD","H. Bernadzikowski","M. Kovach","Storage Building","4950","Office","91476",,,"(39.1705, -76.8963)"
"SDP-07-115","VERIZON WIRELESS - BROKEN LAND","0.057","2007-09-14T00:00:00.000","Columbia","SE QUADRANT BROKEN LAND PKY & RT 32","M. Antol","P. Thompson","Communications Facility","360",,,,,"(39.1709, -76.8472)"
"SDP-08-040","CHEVY CHASE BANK","2.04","2013-05-03T00:00:00.000","Ellicott City","N SIDE OF BALT NATIONAL PIKE 500 FT E OF BETHANY LN","D. Boellner","J. Pancholi","Bank Drive-Thru","3100",,,,,"(39.2812, -76.8573)"
"SDP-00-072","HOWARD COUNTY GENERAL HOSPITAL","19.536","2000-10-20T00:00:00.000","Columbia","SE OF LITTLE PATUXENT PKY & CEDAR LN","D. Boellner","Not Assigned","Hospital","50810",,,,,"(39.2146, -76.8857)"
"SDP-09-001","MOUNT HEBRON HIGH SCHOOL","6.1","2009-06-29T00:00:00.000","Ellicott City","N SIDE OLD FREDERICK RD OPPOSITE ST. JOHNS LN","B. Barth","J. Witmer","Parking Lot Addition","0",,,,,"(39.2984, -76.8404)"
"SDP-14-073","DT COLUMBIA - MERRIWEATHER-SYMPHONY ","4.96","2015-09-08T00:00:00.000","Columbia","LITTLE PATUXENT PKWY W OF S ENTRANCE RD","J. Manion-Farrar","H. Pandullo","Restaurant","5955","Park Facilities","11210",,,"(39.2108, -76.8619)"
"SDP-00-037","ROCKBURN BRANCH PARK","0.61","2000-09-29T00:00:00.000","Elkridge","N SIDE OF MONTGOMERY RD 2000' W OF BELLANCA DR","Not Assigned","Not Assigned","Storage (Govt & Inst)","900","GOVT & INST-MUSEUM","900",,,"(39.2164, -76.7689)"
"SDP-03-174","JOHNS HOPKINS UNIVERSITY - APL","360.587","2003-08-25T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","Not Assigned","M. Kovach","Road Improvement Plan","0",,,,,"(39.1693, -76.8932)"
"SDP-03-073","MONTGOMERY RUN SERVICE CENTER","0.808","2003-05-12T00:00:00.000","Elkridge","NE SIDE WATERLOO RD 300' SE OF MONTGOMERY RUN RD","K. Sheubrooks","J. Smith","Gas Station/Convenience Store","2400",,,,,"(39.216, -76.8043)"
"SDP-00-086","HIGH SCHOOL AT FULTON SITE","41","2000-07-10T00:00:00.000","Southeast","N SIDE OF SCAGGSVILLE RD W OF RT 29","Not Assigned","Not Assigned","School","128752",,,,,"(39.1535, -76.9134)"
"SDP-04-049","MAPLE LAWN FARMS","0.57","2004-04-08T00:00:00.000","Southeast","MD RT 216 / JOHNS HOPKINS RD","K. Sheubrooks","M. Kovach","Entrance Improvements","0",,,,,"(39.1475, -76.907)"
"SDP-01-088","VILLAGE OF RIVER HILL","1.25","2001-08-15T00:00:00.000","Columbia","S SIDE OF SOUTH WIND CIR E OF TROTTER RD","Not Assigned","P. Thompson","Pathway","0",,,,,"(39.206, -76.9187)"
"SDP-09-063","MAPLE LAWN FARMS","0.47","2009-10-16T00:00:00.000","Southeast","W OF TUCKAHOE CT","K. Sheubrooks","C. Edmondson","Pumping Station","0",,,,,"(39.1551, -76.9042)"
"SDP-02-106","ROUTE 175 COMMERCIAL","1.93","2002-08-19T00:00:00.000","Columbia","NW SIDE OF SNOWDEN RIVER PKY AT DOBBIN RD","M. Antol","M. Kovach","Restaurant","5123",,,,,"(39.1967, -76.8097)"
"SDP-99-158","6725 BINDER LANE","1.3","2000-06-21T00:00:00.000","Elkridge","TERMINUS OF BINDER RD","Not Assigned","Not Assigned","Truck Terminal","0",,,,,"(39.1864, -76.7576)"
"SDP-00-097","BRANTLY","4.098","2000-09-01T00:00:00.000","Rural West","SW SIDE OF BURNTWOODS RD 700' NW OF SHARP RD","Not Assigned","C. Edmondson","Church Expansion","5550",,,,,"(39.2789, -77.0059)"
"SDP-02-054","DORSEY RUN ROAD AT MD 32","112","2002-04-26T00:00:00.000","Southeast","DORSEY RUN RD AT MD RT 32","H. Bernadzikowski","Not Assigned","Roadway","0",,,,,"(39.1281, -76.7968)"
"SDP-04-149","HOWELL FUNERAL HOME","1.69","2005-03-11T00:00:00.000","Southeast","SOUTH OF GUILFORD ROAD ABOUT 200' WEST OF US 1","M. Antol","M. Jascewsky","Funeral Home","10169",,,,,"(39.1449, -76.8106)"
"SDP-06-030","HEARTHSTONE OF ELLICOTT MILLS II - PH. 1 & 2","20.26","2007-05-25T00:00:00.000","Ellicott City","TERMINUS OF GROVE ANGLE RD","M. Antol","A. Sharma","Community Room/Bldg","1000",,,,,"(39.235, -76.803)"
"SDP-00-143","AEQUUS MEDICAL OFFICE BUILDING","4.253","2000-11-02T00:00:00.000","Columbia","E SIDE CHARTER DR AT HICKORY RIDGE RD","Not Assigned","Not Assigned","Office","60000",,,,,"(39.212, -76.8822)"
"SDP-07-084","TURF VALLEY - LORIEN","6.07","2008-06-30T00:00:00.000","Ellicott City","SE QUADRANT OF I-70 & MARRIOTTSVILLE RD","D. Boellner","P. Thompson","Nursing Homes & Residential care","75139","Nursing Homes & Residential care","27963",,,"(39.3013, -76.899)"
"SDP-03-045","COMFORT SUITES","1.85","2003-06-06T00:00:00.000","Southeast","W SIDE OF OLD WATERLOO RD 600' S OF PORT CAPITAL DR","H. Bernadzikowski","M. Jascewsky","Hotel","14830",,,,,"(39.174, -76.7861)"
"SDP-11-050","HCPSS Wastewater Treatment","0.26","2011-09-27T00:00:00.000","Rural West","NE CORNER OF MD 32 & TRIDELPHIA  RD","B. Barth","P. Thompson","Wastewater Treatment Plant","0",,,,,"(39.2667, -76.9811)"
"SDP-01-033","MULLINIX PROPERTY","1.297","2001-04-03T00:00:00.000","Ellicott City","N SIDE OF US RT 40 300' E OF BOONES LN","Not Assigned","M. Kovach","Commercial/Retail","1877",,,,,"(39.281, -76.8668)"
"SDP-02-103","ELLICOTT CENTER","2.301","2002-11-13T00:00:00.000","Ellicott City","SW SIDE OF RIDGE RD AT ELLICOTT CENTER DR","H. Bernadzikowski","P. Thompson","Car Repair Shop","10093",,,,,"(39.2777, -76.8152)"
"SDP-05-074","ALPHA RIDGE LANDFILL","339.6","2005-09-30T00:00:00.000","Rural West","NE OF ALPHA CENTER DR","D. Jones","P. Thompson","Land Fill","0",,,,,"(39.3097, -76.9139)"
"SDP-10-076","PCS","1.97","2011-04-13T00:00:00.000","Southeast","SW OF ANNAPOLIS JUNCTION ROAD, ABOUT 475' EAST OF DORSEY RUN ROAD","D. Jones","P. Thompson","Concrete Plant","630",,,,,"(39.1283, -76.793)"
"SDP-05-057","COLUMBIA CORPORATE PARK","5.499","2005-06-22T00:00:00.000","Columbia","McGAW ROAD BETWEEN DOBBIN ROAD & STANFORD BLVD.","M. Antol","P. Thompson","Restaurant","17214","Restaurant Carry-Out","5279","Bank","7250","(39.1882, -76.8194)"
"SDP-02-061","THE ENCLAVE AT ELLICOTT HILLS","1.5","2002-03-22T00:00:00.000","Ellicott City","TERMINUS OF NORTH RIDGE RD","J. Anders","C. Edmondson","Community Center","6924",,,,,"(39.2933, -76.8162)"
"SDP-02-156","CHERRY HILL CONSTRUCTION","8.92","2003-10-23T00:00:00.000","Southeast","E SIDE OF US RT 1 700' S OF MISSION RD","M. Antol","A. Girma","Office","8001",,,,,"(39.1594, -76.7933)"
"SDP-07-131","WEGMANS FOOD MARKETS","12.2","2008-09-03T00:00:00.000","Columbia","S SIDE MAGAW RD OPPOSITE STANFORD BLVD","K. Sheubrooks","C. Edmondson","Supermarket","160000","Parking Garage","0",,,"(39.1859, -76.8197)"
"SDP-10-046","Shipley's Grant - Parcel A Bank","3.3839","2010-04-19T00:00:00.000","Elkridge","NE SIDE OF WATERLOO RD OPPOSITE BROTHERS PARTNERSHIP CT","M. Antol","A. Sharma","Bank","4525",,,,,"(39.2143, -76.8024)"
"SDP-13-085","Enclave at Park Forest","12.42","2014-11-13T00:00:00.000","Elkridge","MONTGOMERY RD ADJACENT TO PARKVIEW CT","B. Barth","P. Thompson","Community Room/Bldg","1012",,,,,"(39.214, -76.7614)"
"SDP-02-066","FUELMAN STATION","1.4","2002-09-24T00:00:00.000","Southeast","SOUTH SIDE OF FLEMING ST AT US RT 1","M. Antol","C. Edmondson","Fleet Fueling Station","0",,,,,"(39.1625, -76.7926)"
"SDP-99-122","TOWN CENTER","0.63","2000-01-31T00:00:00.000","Columbia","SE SIDE PARK WEST RD 600' S LITTLE PATUXENT PKY","Not Assigned","Not Assigned","Parking Lot","0",,,,,"(39.2098, -76.864)"
"SDP-01-122","WESTERN MIDDLE SCHOOL #3","1.31","2002-03-05T00:00:00.000","Rural West","NE CORNER OF MD 32 & TRIADELPHIA RD","Not Assigned","Not Assigned","School","93000",,,,,"(39.268, -76.9817)"
"SDP-02-001","HOLWECK SUBDIVISION","1","2001-10-10T00:00:00.000","Columbia","NORTH SIDE OF AUTO DR 900' NW OF RT 108","H. Bernadzikowski","P. Thompson","Auto Retail Sales/Service","7500",,,,,"(39.2115, -76.9424)"
"SDP-00-005","HOWARD COUNTY PATHWAY SYSTEM","0","2000-04-17T00:00:00.000","Columbia","E OF BROKENLAND PKY OPPOSITE LAKE ELKHORN","Not Assigned","Not Assigned","Pathway","0",,,,,"(39.1797, -76.8532)"
"SDP-13-027","Hobbit's Glen Golf Clubhouse","1.95","2014-01-29T00:00:00.000","Columbia","NORTH SIDE OF WILLOW BOTTOM DR","D. Boellner","P. Thompson","Pool Clubhouse","12259",,,,,"(39.2259, -76.8996)"
"SDP-00-118","SUNTRUST BANK","1.57","2000-11-29T00:00:00.000","Columbia","NW QUADRANT SNOWDEN RIVER PKY & MD RT 108","Not Assigned","Not Assigned","Bank","2949",,,,,"(39.2108, -76.8011)"
"SDP-06-107","ASHBURY COURTS","5.626","2006-10-05T00:00:00.000","Southeast","US RT 1 AT NORTH LAUREL RD","K. Sheubrooks","C. Edmondson","Retail Site","28000",,,,,"(39.1082, -76.8383)"
"SDP-15-067","EMMANUEL UNITED METHODIST CHURCH","13.4","2016-06-09T00:00:00.000","Southeast","SOUTH SIDE OF MD RT 216 700' NW OF PINEWAY DR","T. Maenhardt","J. Witmer","Church Expansion","6392",,,,,"(39.1395, -76.8856)"
"SDP-99-169","WHISKEY BOTTOM TRADE CENTER","3.07","2000-02-17T00:00:00.000","Southeast","S SIDE OF WHISKEY BOTTOM RD 1000' E OF RT 1","Not Assigned","Not Assigned","Warehouse","43802","Office","9481",,,"(39.1136, -76.8296)"
"SDP-06-098","VILLAGE OF KING'S CONTRIVANCE","3.55","2006-12-21T00:00:00.000","Columbia","SE QUADRANT GUILFORD RD & EDEN BROOK DR","J. Anders","P. Thompson","Supermarket","56581",,,,,"(39.1699, -76.8645)"
"SDP-10-022","JOHN A. LALLY PROPERTY","0.242","2010-03-02T00:00:00.000","Elkridge","E SIDE OLD JESSUP RD AT THE COUNTY LINE","J. Hartner","A. Sharma","Communications Tower","0",,,,,"(39.1525, -76.776)"
"SDP-99-124","ELKRIDGE AMOCO","0.512","2000-02-08T00:00:00.000","Elkridge","NW QUADRANT OF LEVERING AVE & US RT 1","Not Assigned","Not Assigned","Convenience Store/Gas Station","1239",,,,,"(39.2167, -76.7103)"
"SDP-04-118","CEDAR LANE PROGRAM AT THE FULTON CAMPUS","11.45","2004-07-02T00:00:00.000","Southeast","N SIDE OF SCAGGSVILLE RD W OF RT 29","K. Sheubrooks","P. Thompson","School","0",,,,,"(39.1558, -76.9146)"
"SDP-12-060","Gaulin Property","7.159","2012-11-29T00:00:00.000","Elkridge","EAST OF MONTEVIDEO ROAD, SOUTH OF US 1","B. Barth","H. Pandullo","Warehouse/Office","19134","Warehouse","28660",,,"(39.174, -76.7732)"
"SDP-05-138","HOPKINS STATION","3.2","2006-02-02T00:00:00.000","Southeast","S SIDE JOHNS HOPKINS RD OPPOSITE MONTPELIER RD","C. Heidler","P. Thompson","Bank","3000",,,,,"(39.159, -76.8943)"
"SDP-04-064","FRANCISCAN FRIARS","196.26","2004-07-28T00:00:00.000","Rural West","FOLLY QUARTER RD 1400' W OF HOMEWOOD RD","T. Maenhardt","M. Kovach","Parking Lot","0",,,,,"(39.2553, -76.9401)"
"SDP-06-068","CENTENNIAL PLACE","1.191","2007-04-26T00:00:00.000","Ellicott City","S SIDE OF US RT 40 500' W OF CENTENNIAL LN","M. Antol","P. Thompson","Retail Site","8703","Office","5654","Bank","3190","(39.2789, -76.8623)"
"SDP-06-042","HARRY L. PUTNAM PROPERTY","1","2006-06-28T00:00:00.000","Columbia","W SIDE OLD WATERLOO RD 300' S OF DEEP RUN PKY","M. Antol","P. Thompson","Day Care","10744",,,,,"(39.1906, -76.7933)"
"SDP-13-031","WAVERLY MEWS  (WAVERLY WOODS WEST APARTMENTS)","6.689","2014-10-08T00:00:00.000","Ellicott City","BARNSLEY WAY","D. Boellner","J. Pancholi","Community Room/Bldg","6373",,,,,"(39.3115, -76.9024)"
"SDP-12-079","AMERICAN PAVING FABRICS","2.927","2013-10-23T00:00:00.000","Elkridge","O'CONNOR DR AT ROUTE 100","D. Boellner","C. Edmondson","Warehouse/Office","2375",,,,,"(39.1834, -76.7427)"
"SDP-08-030","SAINT JOHNS CEMETERY","22.603","2008-08-15T00:00:00.000","Ellicott City","W SIDE OF ST. JOHN'S LN, SOUTH OF BALTIMORE NATIONAL PIKE","B. Luber","P. Thompson","Office/Assembly/Storage","484","Maintenance","2400",,,"(39.2751, -76.8275)"
"SDP-00-066","COLUMBIA 100 OFFICE RESEARCH PARK","1.571","2000-07-21T00:00:00.000","Ellicott City","SE QUADRANT EXECUTIVE PARK DR & COLUMBIA 100 PKY","Not Assigned","C. Edmondson","Office","13800","Commercial/Retail","4600",,,"(39.2349, -76.8157)"
"SDP-08-106","LISBON CAR SALES","0.25","2009-04-02T00:00:00.000","Rural West","N SIDE FREDERICK RD W OF WOODBINE RD","B. Barth","J. Witmer","Auto Retail Sales/Service","1970",,,,,"(39.337, -77.0725)"
"SDP-08-044","8580 MISSION ROAD","5.5","2009-01-29T00:00:00.000","Southeast","W SIDE OF MISSION RD SE OF I-95","K. Sheubrooks","P. Thompson","Warehouse","12000","Office","4000",,,"(39.164, -76.8089)"
"SDP-04-132","BANK OF AMERICA","1.319","2005-12-28T00:00:00.000","Columbia","S SIDE TEN OAKS RD ABOUT 100' WEST OF MD 108","M. Antol","M. Jascewsky","Bank","4387",,,,,"(39.2062, -76.9434)"
"SDP-04-034","ROUTE 175 COMMERCIAL","1.063","2004-02-06T00:00:00.000","Columbia","NORTH SIDE OF DOBBIN RD EAST OF OLD DOBBIN LN","B. Barth","M. Kovach","Bank","4700",,,,,"(39.2003, -76.8135)"
"SDP-16-038","HCLS ELKRDIGE BRANCH AND SENIOR CTR","6.9537","2016-08-16T00:00:00.000","Elkridge","WASHINGTON BLVD AT ROWANBERRY DR","J. Boone","J. Pancholi","Senior Center","22085","Public Library","22000",,,"(39.2012, -76.7367)"
"SDP-01-151","MONTPELIER RESEARCH PARK","4.699","2001-09-04T00:00:00.000","Southeast","TERMINUS OF MONTPELIER RD","Not Assigned","P. Thompson","School","32488",,,,,"(39.1658, -76.8886)"
"SDP-05-007","WESTERN ELEMENTARY SCHOOL & PARK","19.08","2005-04-14T00:00:00.000","Rural West","E SIDE OF TEN OAKS RD S OF RUTHERFORD WAY","K. Sheubrooks","P. Thompson","School","76347",,,,,"(39.2418, -76.9838)"
"SDP-03-036","PUBLIC SAFETY TRAINING CENTER","38.23","2003-03-18T00:00:00.000","Rural West","TERMINUS OF THOMPSON DR","Not Assigned","C. Edmondson","Government Facilities","0",,,,,"(39.308, -76.917)"
"SDP-02-081","CALVARY LUTHERAN CHURCH","4.999","2003-10-09T00:00:00.000","Rural West","S SIDE MD RT 99 OPPOSITE PATAPSCO OVERLOOK CT","B. Barth","Not Assigned","Church Expansion","13560",,,,,"(39.3488, -77.0759)"
"SDP-10-095","Hi Tech Drive Stream Restoration","2.46","2011-03-10T00:00:00.000","Elkridge","INTERSECTION OF HI TECH DR & COCA COLA DR","Not Assigned","J. Witmer","Lake/Stream Restoration","0",,,,,"(39.1918, -76.7302)"
"SDP-03-132","MOLSEN HAGHIGHAT PROPERTY","0.691","2005-10-26T00:00:00.000","Southeast","W SIDE OF WASHINGTON BLVD 500' N OF NORTH LAUREL RD","B. Barth","M. Jascewsky","Storage Building","2994","Bicycle Shop","2994",,,"(39.109, -76.8393)"
"SDP-03-112","ROUTE 175 COMMERCIAL","1.85","2003-08-29T00:00:00.000","Columbia","N SIDE OF DOBBIN RD AT SNOWDEN RIVER PKY","M. Antol","M. Kovach","Restaurant/Bakery","4656",,,,,"(39.1977, -76.809)"
"SDP-01-132","ROUTE 175 COMMERCIAL","11.6","2001-10-15T00:00:00.000","Columbia","N SIDE OF DOBBIN RD E OF OLD DOBBIN LN","Not Assigned","Not Assigned","Home Improvement/Retail","100908",,,,,"(39.1984, -76.8111)"
"SDP-05-109","NORTHEASTERN ELEMENTARY SCHOOL","13.61","2005-06-08T00:00:00.000","Ellicott City","N SIDE OF MONTGOMERY RD OPPOSITE LONG GATE PKY","K. Sheubrooks","P. Thompson","Mass Grading","0",,,,,"(39.2534, -76.8125)"
"SDP-01-004","VILLAGE OF OWEN BROWN","4.3","2000-11-21T00:00:00.000","Columbia","TERMINUS OF HILLSIDE CT","J. Hartner","Not Assigned","Office","44078",,,,,"(39.1945, -76.8548)"
"SDP-02-088","JOHNS HOPKINS UNIVERSITY - APL","360.587","2002-06-11T00:00:00.000","Southeast","N SIDE OF JOHNS HOPKINS RD E OF SANNER RD","H. Bernadzikowski","M. Kovach","Mass Grading","0",,,,,"(39.1693, -76.8932)"
"SDP-14-021","WILSON VILLAGE","5.888","2015-10-30T00:00:00.000","Rural West","N SIDE OLD FREDERICK RD E OF WOODBINE RD","D. Jones","J. Witmer","Shopping Center","27200",,,,,"(39.3478, -77.0661)"
"SDP-05-088","DORSEY BUSINESS PARK","8.355","2005-11-07T00:00:00.000","Elkridge","N SIDE OF DEERPATH RD SE OF DOUGLAS LEGUM DR","B. Barth","M. Jascewsky","Office","17032",,,,,"(39.184, -76.7512)"
"SDP-00-052","GTW'S WAVERLY WOODS","1.03","2000-02-28T00:00:00.000","Ellicott City","S SIDE OF WARWICK WAY 400' W OF BIRMINGHAM WAY","Not Assigned","P. Thompson","Bank","2600",,,,,"(39.3083, -76.8923)"
"SDP-00-091","ATLAS PLUMBING","3","2000-10-05T00:00:00.000","Southeast","TERMINUS OF PUMP HOUSE ROAD","Not Assigned","A. Girma","Warehouse","10125","Office","5050",,,"(39.1318, -76.7911)"
"SDP-01-018","CASWELL PROPERTY","0.452","2001-04-19T00:00:00.000","Southeast","SE SIDE OF DOESEY RUN RD 300' SW OF ROUTE 175","Not Assigned","P. Thompson","Office","0","Manufacturing","5000",,,"(39.1533, -76.7793)"
"SDP-07-076","SAVAGE MILLS HOTELS","10.06","2010-01-26T00:00:00.000","Southeast","APPROX. 290' WEST OF WASHINGTON STREET INTERSECTION WITH FAIR STREET","K. Sheubrooks","J. Pancholi","Restaurant","4762","Hotel","95694","Hotel","69572","(39.1357, -76.8294)"
"SDP-99-155","TRINITY SCHOOL","48.85","2001-06-06T00:00:00.000","Elkridge","E SIDE ILCHESTER RD 400' NE OF TALBOT'S LANDING","K. Bolton","P. Thompson","School Addition","37091",,,,,"(39.2281, -76.7654)"
"SDP-16-072","JOHNS HOPKINS UNIVERSITY - APL","2.99","2017-01-23T00:00:00.000","Southeast","EAST SIDE OF SANNER RD","B. Luber","J. Witmer","Maintenance","27803",,,,,"(39.1721, -76.895)"
"SDP-12-071","Highland Inn Restaurant","3.082","2013-07-30T00:00:00.000","Rural West","SW SIDE HIGHLAND RD 800' NW OF CLARKSVILLE PIKE","J. Manion-Farrar","J. Witmer","Parking Lot","0",,,,,"(39.1803, -76.9599)"
"SDP-07-070","RCP 1/1 PARCEL C - 7101 RIVERWOOD DRIVE","6.632","2009-04-23T00:00:00.000","Columbia","E SIDE OF RIVERWOOD DR AT OLD COLUMBIA RD","M. Antol","P. Thompson","Office","20850",,,,,"(39.1775, -76.8719)"
"SDP-04-074","HERITAGE OFFICE","0.95","2005-01-12T00:00:00.000","Rural West","N SIDE FREDERICK RD 700' W OF ADDISON WAY","J. Wellen","P. Thompson","Retail Sales/Offices","5040",,,,,"(39.3283, -77.038)"
"SDP-05-146","MONTPELIER RESEARCH PARK","1.36","2006-05-10T00:00:00.000","Southeast","E SIDE OF MONTPELIER RD N OF JOHNS HOPKINS RD","C. Heidler","Y. Qin","Retail Site","14075",,,,,"(39.1599, -76.8915)"
"SDP-02-157","ROCKBURN TOWNSHIP STORMWATER MANAGEMENT","0.95","2003-12-31T00:00:00.000","Elkridge","NE SIDE ROCKBURN DR BETWEEN MILLSTONE & BRIARSTONE","K. Sheubrooks","P. Thompson","Stormwater Man. Pond","0",,,,,"(39.2166, -76.778)"
"SDP-01-035","SEWELLS ORCHARD COMMUNITY PARK","25","2001-10-25T00:00:00.000","Columbia","N & S OF SEWELLS ORCHARD DR, E OF SUMMERCREST DR","Not Assigned","P. Thompson","Park","0",,,,,"(39.1978, -76.8245)"
"SDP-00-105","HOPE BAPTIST CHURCH","11.183","2001-07-06T00:00:00.000","Southeast","E SIDE OF STEPHENS RD 1900' S OF GORMAN RD","Not Assigned","Not Assigned","Church","12672",,,,,"(39.1296, -76.8432)"
"SDP-01-027","WAYSIDE INN BALDERSON RESIDENCE","0.184","2001-04-26T00:00:00.000","Ellicott City","W SIDE OF COLUMBIA RD 1100' N OF KEENAN DR","Not Assigned","Not Assigned","Hotel","2842",,,,,"(39.2521, -76.8254)"
"SDP-10-027","TOWN SQUARE  AT TURF VALLEY","25.66","2010-05-03T00:00:00.000","Ellicott City","RESORT RD 1000' EAST OF MARRIOTTSVILLE RD","D. Boellner","P. Thompson","Supermarket","48000","Office","112000",,,"(39.2985, -76.8969)"
"SDP-02-084","SLEEP INN","1.34","2003-04-11T00:00:00.000","Southeast","NE SIDE OF COLUMBIA AVE AT LAUREL BY-PASS","H. Bernadzikowski","M. Jascewsky","Hotel","46630",,,,,"(39.1061, -76.8388)"
"SDP-14-064","MEL'S LIQUOR","0.5822","2015-01-05T00:00:00.000","Elkridge","E SIDE WATERLOO RD N OF DORSEY RUN RD","B. Barth","N. Yan","Retail Site","2373","Restaurant Carry-Out","1154","Office","1148","(39.1548, -76.7781)"
"SDP-06-015","DOBBIN ROAD COMMERCIAL CENTER","1.08","2007-06-18T00:00:00.000","Columbia","E SIDE OF DOBBIN RD W OF RT 175","J. Hartner","J. Pancholi","Bank","3650",,,,,"(39.1962, -76.8174)"
"SDP-03-022","SLEEP INN - JESSUP","1.64","2003-10-03T00:00:00.000","Southeast","NE CORNER OF US ROUTE 1 AND FLEMING ST","M. Antol","M. Jascewsky","Hotel","0",,,,,"(39.1631, -76.7922)"
"SDP-07-099","HIGH'S OF GLENELG","1.087","2008-01-28T00:00:00.000","Rural West","SW QUADRANT TEN OAKS RD & TRIADELPHIA RD","B. Luber","P. Thompson","Convenience Store/Gas Station","2881",,,,,"(39.2635, -76.9866)"
"SDP-01-020","ANTWERPEN USED CAR FACILITY","1.2","2001-01-31T00:00:00.000","Columbia","NW SIDE MD RT 108 AT RT 32","Not Assigned","P. Thompson","Auto Retail Sales/Service","2237",,,,,"(39.2089, -76.9416)"
"SDP-02-107","VILLAGE OF RIVER HILL","0.16","2003-12-03T00:00:00.000","Columbia","SOUTH OF GREAT STAR DR EAST OF SIGNAL BELL LN","J. Anders","P. Thompson","Tot Lot","0",,,,,"(39.2079, -76.9375)"
