"data_as_of","start_date","end_date","group","year","month","state","sex","age_group","covid_19_deaths","total_deaths","pneumonia_deaths","pneumonia_and_covid_19_deaths","influenza_deaths","pneumonia_influenza_or_covid","footnote"
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","Under 1 year",,"59",,"0","0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","0-17 years",,"102",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","1-4 years","0",,,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","5-14 years","0","14","0","0","0","0",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","15-24 years",,"98",,,"0",,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","18-29 years",,"174","10",,"0","13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","25-34 years","14","245","16",,"0","22","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","30-39 years","19","301","17",,"0","28","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","35-44 years","27","295","24","15",,"37","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","40-49 years","40","338","37","28",,"50","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","45-54 years","41","430","39","26",,"55","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","50-64 years","88","1042","85","45",,"129","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","55-64 years","71","808","68","36","0","103",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","65-74 years","139","1284","128","92",,"179","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","75-84 years","134","1298","119","78",,"178","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Alaska","Female","85 years and over","117","1443","98","50",,"166","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","All Ages","28038","206242","25719","16470","218","37491",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","Under 1 year",,"1072","15",,,"19","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","0-17 years","36","2157","56","15",,"83","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","1-4 years",,"264","10","0",,"17","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","5-14 years","15","368","20","10",,"27","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","15-24 years","112","2835","98","58",,"154","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","18-29 years","266","4896","209","139",,"338","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","25-34 years","465","5735","357","240",,"588","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","30-39 years","714","6882","569","395",,"896","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","35-44 years","968","7704","765","550","12","1194",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","40-49 years","1437","9222","1176","860","17","1768",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","45-54 years","2152","12457","1774","1309","23","2636",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","50-64 years","5653","33725","5031","3473","52","7258",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","55-64 years","4385","26447","4002","2713","36","5708",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","65-74 years","6866","42994","6410","4290","49","9033",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","75-84 years","7544","53185","7092","4429","45","10250",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","All Sexes","85 years and over","5522","53181","5176","2869","39","7865",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","All Ages","16541","113875","15046","9876","110","21814",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","Under 1 year",,"595",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","0-17 years","21","1283","26",,,"46","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","1-4 years",,"152",,"0",,"11","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","5-14 years",,"208","10",,,"13","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","15-24 years","69","2123","55","30",,"96","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","18-29 years","164","3649","128","83",,"211","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","25-34 years","285","4150","209","138",,"359","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","30-39 years","443","4811","342","239",,"551","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","35-44 years","604","5235","479","346",,"743","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","40-49 years","908","6055","725","538",,"1100","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","45-54 years","1400","7905","1122","850","11","1681",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","50-64 years","3553","20920","3060","2157","28","4483",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","55-64 years","2719","16350","2396","1654","19","3480",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","65-74 years","4120","25200","3807","2585","26","5367",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","75-84 years","4525","28961","4228","2715","19","6056",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Male","85 years and over","2807","22996","2730","1554","19","4000",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","All Ages","11497","92367","10673","6594","108","15677",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","Under 1 year",,"477","10",,"0","11","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","0-17 years","15","874","30","10",,"37","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","1-4 years","0","112",,"0",,,"One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","5-14 years",,"160","10",,,"14","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","15-24 years","43","712","43","28","0","58",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","18-29 years","102","1247","81","56","0","127",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","25-34 years","180","1585","148","102",,"229","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","30-39 years","271","2071","227","156",,"345","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","35-44 years","364","2469","286","204",,"451","One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards."
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","40-49 years","529","3167","451","322","10","668",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","45-54 years","752","4552","652","459","12","955",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","50-64 years","2100","12805","1971","1316","24","2775",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","55-64 years","1666","10097","1606","1059","17","2228",
"2022-08-24T00:00:00.000","2020-01-01T00:00:00.000","2022-08-20T00:00:00.000","By Total",,,"Arizona","Female","65-74 years","2746","17794","2603","1705","23","3666",
