"jurisdiction","week_ending_date","state_abbreviation","year","week","age_group","number_of_deaths","time_period","type","suppress","note"
"Alabama","2015-11-21T00:00:00.000","AL","2015","46","65-74 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2015-11-28T00:00:00.000","AL","2015","47","65-74 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-05T00:00:00.000","AL","2015","48","65-74 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-12T00:00:00.000","AL","2015","49","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-19T00:00:00.000","AL","2015","50","65-74 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2015-12-26T00:00:00.000","AL","2015","51","65-74 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-02T00:00:00.000","AL","2015","52","65-74 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-09T00:00:00.000","AL","2016","1","65-74 years","224","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-16T00:00:00.000","AL","2016","2","65-74 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-23T00:00:00.000","AL","2016","3","65-74 years","200","2015-2019","Predicted (weighted)",,
"Alabama","2016-01-30T00:00:00.000","AL","2016","4","65-74 years","200","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-06T00:00:00.000","AL","2016","5","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-13T00:00:00.000","AL","2016","6","65-74 years","240","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-20T00:00:00.000","AL","2016","7","65-74 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2016-02-27T00:00:00.000","AL","2016","8","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-05T00:00:00.000","AL","2016","9","65-74 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-12T00:00:00.000","AL","2016","10","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-19T00:00:00.000","AL","2016","11","65-74 years","209","2015-2019","Predicted (weighted)",,
"Alabama","2016-03-26T00:00:00.000","AL","2016","12","65-74 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-02T00:00:00.000","AL","2016","13","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-09T00:00:00.000","AL","2016","14","65-74 years","184","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-16T00:00:00.000","AL","2016","15","65-74 years","194","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-23T00:00:00.000","AL","2016","16","65-74 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2016-04-30T00:00:00.000","AL","2016","17","65-74 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-07T00:00:00.000","AL","2016","18","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-14T00:00:00.000","AL","2016","19","65-74 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-21T00:00:00.000","AL","2016","20","65-74 years","160","2015-2019","Predicted (weighted)",,
"Alabama","2016-05-28T00:00:00.000","AL","2016","21","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-04T00:00:00.000","AL","2016","22","65-74 years","187","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-11T00:00:00.000","AL","2016","23","65-74 years","192","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-18T00:00:00.000","AL","2016","24","65-74 years","175","2015-2019","Predicted (weighted)",,
"Alabama","2016-06-25T00:00:00.000","AL","2016","25","65-74 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-02T00:00:00.000","AL","2016","26","65-74 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-09T00:00:00.000","AL","2016","27","65-74 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-16T00:00:00.000","AL","2016","28","65-74 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-23T00:00:00.000","AL","2016","29","65-74 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2016-07-30T00:00:00.000","AL","2016","30","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-06T00:00:00.000","AL","2016","31","65-74 years","178","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-13T00:00:00.000","AL","2016","32","65-74 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-20T00:00:00.000","AL","2016","33","65-74 years","204","2015-2019","Predicted (weighted)",,
"Alabama","2016-08-27T00:00:00.000","AL","2016","34","65-74 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-03T00:00:00.000","AL","2016","35","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-10T00:00:00.000","AL","2016","36","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-17T00:00:00.000","AL","2016","37","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2016-09-24T00:00:00.000","AL","2016","38","65-74 years","196","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-01T00:00:00.000","AL","2016","39","65-74 years","198","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-08T00:00:00.000","AL","2016","40","65-74 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-15T00:00:00.000","AL","2016","41","65-74 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-22T00:00:00.000","AL","2016","42","65-74 years","179","2015-2019","Predicted (weighted)",,
"Alabama","2016-10-29T00:00:00.000","AL","2016","43","65-74 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-05T00:00:00.000","AL","2016","44","65-74 years","216","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-12T00:00:00.000","AL","2016","45","65-74 years","180","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-19T00:00:00.000","AL","2016","46","65-74 years","192","2015-2019","Predicted (weighted)",,
"Alabama","2016-11-26T00:00:00.000","AL","2016","47","65-74 years","237","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-03T00:00:00.000","AL","2016","48","65-74 years","239","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-10T00:00:00.000","AL","2016","49","65-74 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-17T00:00:00.000","AL","2016","50","65-74 years","214","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-24T00:00:00.000","AL","2016","51","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2016-12-31T00:00:00.000","AL","2016","52","65-74 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-07T00:00:00.000","AL","2017","1","65-74 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-14T00:00:00.000","AL","2017","2","65-74 years","238","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-21T00:00:00.000","AL","2017","3","65-74 years","244","2015-2019","Predicted (weighted)",,
"Alabama","2017-01-28T00:00:00.000","AL","2017","4","65-74 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-04T00:00:00.000","AL","2017","5","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-11T00:00:00.000","AL","2017","6","65-74 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-18T00:00:00.000","AL","2017","7","65-74 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2017-02-25T00:00:00.000","AL","2017","8","65-74 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-04T00:00:00.000","AL","2017","9","65-74 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-11T00:00:00.000","AL","2017","10","65-74 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-18T00:00:00.000","AL","2017","11","65-74 years","241","2015-2019","Predicted (weighted)",,
"Alabama","2017-03-25T00:00:00.000","AL","2017","12","65-74 years","202","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-01T00:00:00.000","AL","2017","13","65-74 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-08T00:00:00.000","AL","2017","14","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-15T00:00:00.000","AL","2017","15","65-74 years","222","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-22T00:00:00.000","AL","2017","16","65-74 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2017-04-29T00:00:00.000","AL","2017","17","65-74 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-06T00:00:00.000","AL","2017","18","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-13T00:00:00.000","AL","2017","19","65-74 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-20T00:00:00.000","AL","2017","20","65-74 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2017-05-27T00:00:00.000","AL","2017","21","65-74 years","194","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-03T00:00:00.000","AL","2017","22","65-74 years","184","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-10T00:00:00.000","AL","2017","23","65-74 years","187","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-17T00:00:00.000","AL","2017","24","65-74 years","193","2015-2019","Predicted (weighted)",,
"Alabama","2017-06-24T00:00:00.000","AL","2017","25","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-01T00:00:00.000","AL","2017","26","65-74 years","226","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-08T00:00:00.000","AL","2017","27","65-74 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-15T00:00:00.000","AL","2017","28","65-74 years","202","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-22T00:00:00.000","AL","2017","29","65-74 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2017-07-29T00:00:00.000","AL","2017","30","65-74 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-05T00:00:00.000","AL","2017","31","65-74 years","178","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-12T00:00:00.000","AL","2017","32","65-74 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-19T00:00:00.000","AL","2017","33","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2017-08-26T00:00:00.000","AL","2017","34","65-74 years","174","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-02T00:00:00.000","AL","2017","35","65-74 years","194","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-09T00:00:00.000","AL","2017","36","65-74 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-16T00:00:00.000","AL","2017","37","65-74 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-23T00:00:00.000","AL","2017","38","65-74 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2017-09-30T00:00:00.000","AL","2017","39","65-74 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-07T00:00:00.000","AL","2017","40","65-74 years","213","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-14T00:00:00.000","AL","2017","41","65-74 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-21T00:00:00.000","AL","2017","42","65-74 years","220","2015-2019","Predicted (weighted)",,
"Alabama","2017-10-28T00:00:00.000","AL","2017","43","65-74 years","185","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-04T00:00:00.000","AL","2017","44","65-74 years","206","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-11T00:00:00.000","AL","2017","45","65-74 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-18T00:00:00.000","AL","2017","46","65-74 years","225","2015-2019","Predicted (weighted)",,
"Alabama","2017-11-25T00:00:00.000","AL","2017","47","65-74 years","204","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-02T00:00:00.000","AL","2017","48","65-74 years","242","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-09T00:00:00.000","AL","2017","49","65-74 years","205","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-16T00:00:00.000","AL","2017","50","65-74 years","233","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-23T00:00:00.000","AL","2017","51","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2017-12-30T00:00:00.000","AL","2017","52","65-74 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-06T00:00:00.000","AL","2018","1","65-74 years","254","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-13T00:00:00.000","AL","2018","2","65-74 years","277","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-20T00:00:00.000","AL","2018","3","65-74 years","287","2015-2019","Predicted (weighted)",,
"Alabama","2018-01-27T00:00:00.000","AL","2018","4","65-74 years","284","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-03T00:00:00.000","AL","2018","5","65-74 years","231","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-10T00:00:00.000","AL","2018","6","65-74 years","237","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-17T00:00:00.000","AL","2018","7","65-74 years","241","2015-2019","Predicted (weighted)",,
"Alabama","2018-02-24T00:00:00.000","AL","2018","8","65-74 years","238","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-03T00:00:00.000","AL","2018","9","65-74 years","234","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-10T00:00:00.000","AL","2018","10","65-74 years","224","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-17T00:00:00.000","AL","2018","11","65-74 years","235","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-24T00:00:00.000","AL","2018","12","65-74 years","227","2015-2019","Predicted (weighted)",,
"Alabama","2018-03-31T00:00:00.000","AL","2018","13","65-74 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-07T00:00:00.000","AL","2018","14","65-74 years","212","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-14T00:00:00.000","AL","2018","15","65-74 years","188","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-21T00:00:00.000","AL","2018","16","65-74 years","223","2015-2019","Predicted (weighted)",,
"Alabama","2018-04-28T00:00:00.000","AL","2018","17","65-74 years","192","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-05T00:00:00.000","AL","2018","18","65-74 years","226","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-12T00:00:00.000","AL","2018","19","65-74 years","236","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-19T00:00:00.000","AL","2018","20","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2018-05-26T00:00:00.000","AL","2018","21","65-74 years","200","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-02T00:00:00.000","AL","2018","22","65-74 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-09T00:00:00.000","AL","2018","23","65-74 years","221","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-16T00:00:00.000","AL","2018","24","65-74 years","217","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-23T00:00:00.000","AL","2018","25","65-74 years","197","2015-2019","Predicted (weighted)",,
"Alabama","2018-06-30T00:00:00.000","AL","2018","26","65-74 years","218","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-07T00:00:00.000","AL","2018","27","65-74 years","207","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-14T00:00:00.000","AL","2018","28","65-74 years","219","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-21T00:00:00.000","AL","2018","29","65-74 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2018-07-28T00:00:00.000","AL","2018","30","65-74 years","183","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-04T00:00:00.000","AL","2018","31","65-74 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-11T00:00:00.000","AL","2018","32","65-74 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-18T00:00:00.000","AL","2018","33","65-74 years","186","2015-2019","Predicted (weighted)",,
"Alabama","2018-08-25T00:00:00.000","AL","2018","34","65-74 years","189","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-01T00:00:00.000","AL","2018","35","65-74 years","201","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-08T00:00:00.000","AL","2018","36","65-74 years","182","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-15T00:00:00.000","AL","2018","37","65-74 years","199","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-22T00:00:00.000","AL","2018","38","65-74 years","240","2015-2019","Predicted (weighted)",,
"Alabama","2018-09-29T00:00:00.000","AL","2018","39","65-74 years","210","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-06T00:00:00.000","AL","2018","40","65-74 years","195","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-13T00:00:00.000","AL","2018","41","65-74 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-20T00:00:00.000","AL","2018","42","65-74 years","208","2015-2019","Predicted (weighted)",,
"Alabama","2018-10-27T00:00:00.000","AL","2018","43","65-74 years","203","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-03T00:00:00.000","AL","2018","44","65-74 years","188","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-10T00:00:00.000","AL","2018","45","65-74 years","211","2015-2019","Predicted (weighted)",,
"Alabama","2018-11-17T00:00:00.000","AL","2018","46","65-74 years","210","2015-2019","Predicted (weighted)",,
