"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2007-2010","6","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2009-2012","7","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2011-2014","8","20 years and over","1","60.5","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2013-2016","9","20 years and over","1","59.3","1.7",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Not Hispanic or Latino: Asian only","3.132","2015-2018","10","20 years and over","1","53.7","1.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2007-2010","6","20 years and over","1","21.1","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2009-2012","7","20 years and over","1","21","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2011-2014","8","20 years and over","1","20.9","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2013-2016","9","20 years and over","1","18.8","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: All races","3.24","2015-2018","10","20 years and over","1","16.5","0.8","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2007-2010","6","20 years and over","1","19","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2009-2012","7","20 years and over","1","19.3","1.4",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2011-2014","8","20 years and over","1","19.5","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2013-2016","9","20 years and over","1","17.5","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Male: Hispanic or Latino: All races","3.241","2015-2018","10","20 years and over","1","13.7","1","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1988-1994","1","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","1999-2002","2","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2001-2004","3","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2003-2006","4","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2005-2008","5","20 years and over","1",,,"---"
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2007-2010","6","20 years and over","1","23.5","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2009-2012","7","20 years and over","1","22.9","1.1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2011-2014","8","20 years and over","1","22.3","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2013-2016","9","20 years and over","1","20.4","1.6",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Sex and race and Hispanic origin","4","Female: Hispanic or Latino: All races","3.242","2015-2018","10","20 years and over","1","19.6","1.3","."
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1988-1994","1","20 years and over","1","30.1","1",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","1999-2002","2","20 years and over","1","26.9","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2001-2004","3","20 years and over","1","25.9","2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2003-2006","4","20 years and over","1","24.4","1.5",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2005-2008","5","20 years and over","1","22.7","1.3",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2007-2010","6","20 years and over","1","19.6","1.2",
"Normal weight, overweight, and obesity among adults aged 20 and over","Normal weight (BMI from 18.5 to 24.9)","1","Percent of population, age-adjusted","1","Race and Hispanic origin","3","Hispanic or Latino: Mexican origin: All races","3.25","2009-2012","7","20 years and over","1","19","1.4",
