"indicator","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","flag"
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Motor vehicle traffic","4.113","2017-2018","10","All ages","5","1601",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2005-2006","1","All ages","5","1392",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2007-2008","2","All ages","5","1270",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2008-2009","3","All ages","5","1263",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2009-2010","4","All ages","5","1183",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits per 10,000 persons, age-adjusted","3","Sex","3","Female","3.2","2005-2006","1","All ages","5","980.5",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2011-2012","6","All ages","5","1224",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2012-2013","7","All ages","5","1042",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2013-2014","8","All ages","5","1154",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2014-2015","9","All ages","5","1362",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Unintentional injuries: Cut or pierce","4.114","2017-2018","10","All ages","5","983",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2005-2006","1","All ages","5","1135",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2007-2008","2","All ages","5","1020",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2008-2009","3","All ages","5","1266",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2009-2010","4","All ages","5","1348",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2010-2011","5","All ages","5","1396",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2011-2012","6","All ages","5","1169",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2012-2013","7","All ages","5","907",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2013-2014","8","All ages","5","1004",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2014-2015","9","All ages","5","1003",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Male: Intentional injuries: All mechanisms","4.12","2017-2018","10","All ages","5","1013",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2005-2006","1","All ages","5","11922",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2007-2008","2","All ages","5","11060",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2008-2009","3","All ages","5","12134",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2009-2010","4","All ages","5","12439",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2010-2011","5","All ages","5","12824",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2011-2012","6","All ages","5","12451",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2012-2013","7","All ages","5","12632",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2013-2014","8","All ages","5","13472",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2014-2015","9","All ages","5","13730",
"Initial injury-related visits to hospital emergency departments","Initial injury-related visits in thousands, crude","2","Sex, intent, and mechanism of injury","4","Female: Unintentional injuries: All mechanisms","4.21","2017-2018","10","All ages","5","13267",
