"fiscal_year","agency_title","classification","annual_salary","full_part_time","service_type","agency"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 4","110451.60","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FISCAL ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","FISCAL ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","EXECUTIVE SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","98604.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","100272.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","105192.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","ACCOUNTANT 4","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE LABOR RELATIONS MANAGER","105192.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","104592.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","98604.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","103236.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","103236.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 7","96504.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","98292.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","102672.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 8","102672.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","102601.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","102601.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","102601.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","102601.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100749.60","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 2","95952.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 2","95952.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","105751.80","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 2","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROJECT MANAGER 2","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROJECT MANAGER 2","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CONSTRUCTION PROJECT MANAGER 2","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","STATE PROCUREMENT ANALYST","100716.00","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","95472.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","95472.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 1","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","HR CONSULTANT 2","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","95472.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 4","100272.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","OPERATIONS & POLICY ANALYST 3","95558.40","FULL TIME","REPRESENTED","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","PROJECT MANAGER 2","78696.00","FULL TIME","MANAGEMENT SERVICE","10700"
"2021","ADMINISTRATIVE SRVCS, DEPT OF","CUSTODIAN","39516.00","FULL TIME","REPRESENTED","10700"
"2021","ADVOCACY COMMISSIONS, OREGON","PRINCIPAL EXECUTIVE/MANAGER D","117612.00","FULL TIME","AGENCY HEAD","13100"
"2021","ADVOCACY COMMISSIONS, OREGON","OPERATIONS & POLICY ANALYST 3","47934.00","PART TIME","UNREPRESENTED","13100"
"2021","ADVOCACY COMMISSIONS, OREGON","EXECUTIVE SUPPORT SPECIALIST 2","64728.00","FULL TIME","EXECUTIVE SERVICE","13100"
"2021","AGRICULTURE, DEPT OF","OFFICE MANAGER 1","56100.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 1","45012.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 1","54228.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 1","56988.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","SUPERVISOR LIVESTOCK BRAND INSPECTOR","58908.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","SUPERVISOR LIVESTOCK BRAND INSPECTOR","56100.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","SUPERVISOR LIVESTOCK BRAND INSPECTOR","58908.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 1","56988.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","ACCOUNTING TECHNICIAN 3","59688.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 2","59688.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","SHIPPING POINT INSPECTOR ASSISTANT MANAGER","61716.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","ADMINISTRATIVE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 1","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","59688.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","ACCOUNTANT 3","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","ADMINISTRATIVE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","HUMAN RESOURCE ANALYST 2","64728.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","65520.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 1","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 1","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","62496.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 1","65520.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","65520.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 2","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 3","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 1","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROGRAM ANALYST 1","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 2","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 1","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 1","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","MICROBIOLOGIST 2","54054.00","PART TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72120.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","INFORMATION SYSTEMS SPECIALIST 6","70752.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","INFORMATION SYSTEMS SPECIALIST 3","75264.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 2","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROGRAM ANALYST 2","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","OPERATIONS & POLICY ANALYST 3","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","79455.60","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER B","78696.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","DISTRICT VETERINARIAN","77796.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 4","83208.00","FULL TIME","REPRESENTABLE EXEMPT","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 4","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 2","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","CHEMIST 3","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","83239.20","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","83248.20","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER D","86640.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER B","86640.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","HUMAN RESOURCE ANALYST 3","86725.80","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROGRAM ANALYST 2","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 4","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROGRAM ANALYST 2","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROCUREMENT & CONTRACT SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","OPERATIONS & POLICY ANALYST 3","83208.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 4","79284.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","ACCOUNTANT 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72120.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","75672.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PROGRAM ANALYST 1","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","83248.20","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","PRINCIPAL EXECUTIVE/MANAGER D","91008.00","FULL TIME","MANAGEMENT SERVICE","60300"
"2021","AGRICULTURE, DEPT OF","INFORMATION SYSTEMS SPECIALIST 5","91212.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","COMPLIANCE SPECIALIST 2","68712.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","72108.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","87180.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
"2021","AGRICULTURE, DEPT OF","NATURAL RESOURCE SPECIALIST 3","91488.00","FULL TIME","REPRESENTED","60300"
