"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","605301","2002-11-22T00:00:00.000","2027-11-22T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A605301"
"UCC","184465-2","2003-01-30T00:00:00.000","2023-07-21T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST., PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A184465-2"
"UCC","456122-2","2003-08-13T00:00:00.000","2024-02-08T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204-9720","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A456122-2"
"UCC","166879-3","2003-11-20T00:00:00.000","2023-02-22T00:00:00.000","US BANK","111 SW FIFTH AVE STE 400",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A166879-3"
"UCC","609539-1","2003-11-20T00:00:00.000","2023-01-14T00:00:00.000","US BANK","111 SW FIFTH AVE STE 400",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A609539-1"
"UCC","6429167","2003-12-22T00:00:00.000","2023-12-22T00:00:00.000","US BANK","111 SW FIFTH AVE STE 400",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6429167"
"UCC","6507359","2004-03-18T00:00:00.000","2024-03-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6507359"
"UCC","6521040","2004-03-30T00:00:00.000","2024-03-30T00:00:00.000","US BANK NATIONAL ASSOCIATION A NATIONAL BANKING ASSOCIATION","111 SW FIFTH AVE STE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6521040"
"UCC","6521078","2004-03-30T00:00:00.000","2024-03-30T00:00:00.000","US BANK NATIONAL ASSOCIATION A NATIONAL BANKING ASSOCIATION AS BOND TRUSTEE FOR THE BENEFIT OF THE BONDHOLDERS UNDER THAT CERTAIN TRUST INDENTURE DATED AS OF MARCH 1 2004 BETWEEN US BANK NATIONAL ASSOCIATION AND THE HOUSING AUTHORITY OF PORTLAND","555 SW OAK PL-6",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6521078"
"UCC","6568373","2004-05-14T00:00:00.000","2024-05-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6568373"
"UCC","6586226","2004-06-02T00:00:00.000","2024-06-02T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 S.W. FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6586226"
"UCC","615723-2","2004-06-02T00:00:00.000","2023-03-25T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A615723-2"
"UCC","6634653","2004-07-15T00:00:00.000","2024-07-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 S.W. FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6634653"
"UCC","6676342","2004-08-30T00:00:00.000","2024-08-30T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 S.W. FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6676342"
"UCC","6742244","2004-11-05T00:00:00.000","2024-11-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 S.W. FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6742244"
"UCC","6938227","2005-06-02T00:00:00.000","2025-06-02T00:00:00.000","US BANK NATIONAL ASSOCIATION","111 S.W. FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6938227"
"UCC","6944185","2005-06-09T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6944185"
"UCC","7016971","2005-08-22T00:00:00.000","2025-08-22T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7016971"
"UCC","7024926","2005-08-30T00:00:00.000","2025-08-30T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7024926"
"UCC","7037909","2005-09-13T00:00:00.000","2025-09-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7037909"
"UCC","7054503","2005-09-30T00:00:00.000","2025-09-30T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7054503"
"UCC","6358209-2","2005-12-02T00:00:00.000","2023-10-03T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6358209-2"
"EFS","553629-2","2005-12-22T00:00:00.000","2026-05-30T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A553629-2"
"UCC","7153351","2006-01-17T00:00:00.000","2026-01-17T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7153351"
"UCC","7168621-1","2006-02-09T00:00:00.000","2026-02-02T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVE STE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7168621-1"
"UCC","7185475","2006-02-24T00:00:00.000","2026-02-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7185475"
"UCC","7186485","2006-02-27T00:00:00.000","2026-02-27T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7186485"
"UCC","7186368","2006-02-27T00:00:00.000","2026-02-27T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7186368"
"UCC","7211664","2006-03-24T00:00:00.000","2026-03-24T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7211664"
"UCC","13506-9","2006-04-10T00:00:00.000","2026-09-19T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A13506-9"
"UCC","566204-2","2006-04-10T00:00:00.000","2026-09-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A566204-2"
"UCC","7247823","2006-04-26T00:00:00.000","2026-04-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7247823"
"UCC","473-9","2006-05-02T00:00:00.000","2026-10-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A473-9"
"UCC","7264750","2006-05-15T00:00:00.000","2026-05-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7264750"
"UCC","6763200-2","2006-05-17T00:00:00.000","2024-12-01T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE SUITE 700",,"PORTLAND","OR","97205","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6763200-2"
"UCC","7288130","2006-06-05T00:00:00.000","2026-06-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7288130"
"UCC","572085-2","2006-06-15T00:00:00.000","2026-12-05T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A572085-2"
"UCC","7302306","2006-06-16T00:00:00.000","2026-06-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7302306"
"UCC","352273-2","2006-06-22T00:00:00.000","2026-12-26T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A352273-2"
"UCC","7316494","2006-06-30T00:00:00.000","2026-06-30T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7316494"
"UCC","6837637-2","2006-07-13T00:00:00.000","2025-02-18T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97205","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6837637-2"
"UCC","7329033","2006-07-13T00:00:00.000","2026-07-13T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7329033"
"UCC","7330563","2006-07-14T00:00:00.000","2026-07-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7330563"
"UCC","7365912","2006-08-17T00:00:00.000","2026-08-17T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-0R-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7365912"
"UCC","127166-7","2006-08-24T00:00:00.000","2027-02-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A127166-7"
"UCC","7378173","2006-08-31T00:00:00.000","2026-08-31T00:00:00.000","US BANK, N.A.","9918 BIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7378173"
"UCC","7378145","2006-08-31T00:00:00.000","2026-08-31T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7378145"
"UCC","7378056","2006-08-31T00:00:00.000","2026-08-31T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7378056"
"UCC","7378123","2006-08-31T00:00:00.000","2026-08-31T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7378123"
"UCC","7390183","2006-09-14T00:00:00.000","2026-09-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7390183"
"UCC","7390200","2006-09-14T00:00:00.000","2026-09-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7390200"
"UCC","7390161","2006-09-14T00:00:00.000","2026-09-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7390161"
"UCC","7390177","2006-09-14T00:00:00.000","2026-09-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7390177"
"UCC","7392325","2006-09-15T00:00:00.000","2026-09-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7392325"
"UCC","7412145","2006-10-09T00:00:00.000","2026-10-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7412145"
"UCC","16711-10","2006-10-10T00:00:00.000","2027-03-31T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A16711-10"
"UCC","367465-6","2006-10-18T00:00:00.000","2027-04-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A367465-6"
"UCC","368741-4","2006-11-02T00:00:00.000","2027-04-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A368741-4"
"UCC","368310-4","2006-11-02T00:00:00.000","2027-04-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A368310-4"
"UCC","368321-5","2006-11-02T00:00:00.000","2027-04-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A368321-5"
"UCC","7440641","2006-11-08T00:00:00.000","2026-11-08T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7440641"
"UCC","7476577","2006-12-19T00:00:00.000","2026-12-19T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7476577"
"UCC","7486142","2006-12-28T00:00:00.000","2026-12-28T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7486142"
"UCC","143502-6","2007-01-24T00:00:00.000","2027-07-09T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A143502-6"
"UCC","7178563-1","2007-02-14T00:00:00.000","2026-02-14T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7178563-1"
"UCC","6944202-1","2007-02-14T00:00:00.000","2025-06-09T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6944202-1"
"UCC","7535278","2007-02-23T00:00:00.000","2027-02-23T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7535278"
"UCC","7540621-1","2007-03-07T00:00:00.000","2027-02-28T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7540621-1"
"EFS","595989-1","2007-03-14T00:00:00.000","2027-08-14T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A595989-1"
"UCC","7553610","2007-03-15T00:00:00.000","2027-03-15T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7553610"
"UCC","7561093","2007-03-22T00:00:00.000","2027-03-22T00:00:00.000","US BANK, N.A.","9918 HIBERT STREET, 2ND FLOOR",,"SAN DIEGO","CA","92131","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7561093"
"UCC","390900-2","2007-03-23T00:00:00.000","2027-09-15T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A390900-2"
"UCC","7567720","2007-03-28T00:00:00.000","2027-03-28T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7567720"
"UCC","524623-4","2007-03-28T00:00:00.000","2025-08-28T00:00:00.000","US BANK NATIONAL ASSOCIATION","PO BOX 5308 PD OR P7LD",,"PORTLAND","OR","97228","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A524623-4"
"UCC","7582132","2007-04-10T00:00:00.000","2027-04-10T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7582132"
"UCC","7589613","2007-04-18T00:00:00.000","2027-04-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7589613"
"UCC","7607841","2007-05-03T00:00:00.000","2027-05-03T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7607841"
"UCC","7616212","2007-05-11T00:00:00.000","2027-05-11T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7616212"
"UCC","7620766","2007-05-16T00:00:00.000","2027-05-16T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET, PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7620766"
"UCC","7623241","2007-05-18T00:00:00.000","2027-05-18T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7623241"
"UCC","400461-3","2007-06-06T00:00:00.000","2027-12-01T00:00:00.000","US BANK NA","555 SW OAK ST PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A400461-3"
"UCC","7336151-1","2007-06-07T00:00:00.000","2026-07-21T00:00:00.000","US BANK NATIONAL ASSOCIATION, AS TRUSTEE","ONE FEDERAL STREET, 3RD FLOOR",,"BOSTON","MA","01220","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7336151-1"
"UCC","7661401","2007-06-21T00:00:00.000","2027-06-21T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7661401"
"UCC","7670050","2007-06-29T00:00:00.000","2027-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7670050"
"UCC","7668932-1","2007-07-02T00:00:00.000","2027-06-29T00:00:00.000","US BANK NATIONAL ASSOCIATION AS AGENT BANK","111 SW FIFTH AVENUE, SUITE 700",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7668932-1"
"UCC","7675050","2007-07-03T00:00:00.000","2027-07-03T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 SW OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7675050"
"UCC","7695589","2007-07-25T00:00:00.000","2027-07-25T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7695589"
"UCC","7714505","2007-08-15T00:00:00.000","2027-08-15T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7714505"
"UCC","7721067","2007-08-21T00:00:00.000","2027-08-21T00:00:00.000","US BANK NATIONAL ASSOCIATION","555 S.W. OAK STREET PD-OR-P7LD",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7721067"
