"agency","meeting_title","short_description","start_date_time","end_date_time","meeting_location","city","state","details","public_comment_accepted","contact_name","phone_number","contact_email","web_link","map_link","calendar_link","ada_contact","ada_contact_phone","ada_contact_email","webinar","call_in_phone_number","call_in_access_code","agenda"
"Environmental Quality Dept.","Special meeting: Oregon Environmental Quality Commission","Special EQC meeting, commission to hear two items","2013-01-22T13:00:00.000","2013-01-22T15:00:00.000","Teleconference with two locations for attening: Portland (Headquarters: 811 SW 6th Ave.) or Bend (475 NE Bellevue Drive) DEQ offices"," Portland","OR","The Oregon Environmental Quality Commission will meet from 1-3 p.m. on Tuesday, Jan. 22, 2013, for a special meeting.

The meeting will consist of one action item at 1 p.m., regarding a petition for rule revisions related to the Oregon Onsite Wastewater Treatment System program, and one informational item at 2 p.m., regarding seismic and other information about Riverbend Landfill in McMinnville.

Commissioners will attend by phone or in-person at the Portland (headquarters) office. People wishing to attend the meeting may do so at the Portland (headquarters) or Bend DEQ offices. ","No public forum is scheduled for this meeting.","Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,"http://www.deq.state.or.us/news/publicnotices/uploaded/130109_5014_PN-SpecialEQC-Jan2013.pdf",,,,,,,
"Environmental Quality Dept.","Water Quality Standards for Copper Rulemaking Advisory Committee Meeting",,"2016-04-06T09:00:00.000","2016-04-06T16:00:00.000","DEQ Headquarters, 811 SW 6th Ave.","Portland","OR",,,"Andrea Matzke","503.229.5384","matzke.andrea@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Science Advisory Committee meeting",,"2015-10-21T09:00:00.000","2015-10-21T12:00:00.000","DEQ NW Region, Room A/B 4th Floor, 2020 SW 4th Ave."," Portland","OR","The purpose of Air Toxics Science Advisory Committee is to provide DEQ and the Lane Regional Air Protection Agency, with advice on the state air toxics program that is scientifically and technically sound, independent, balanced, useful and timely. The committee's responsibilities are outlined in Oregon Administrative Rule. 
",,"Sue MacMillan","(503) 229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Medford Public Hearing. Clean Water State Revolving Fund: Implementing the Federal Clean Water Act Amendments ","DEQ invites public input on proposed permanent rule amendments to chapter 340 of the Oregon Administrative Rules.","2015-08-19T11:00:00.000","2015-08-19T12:00:00.000","221 Stewart Ave., Suite 201"," Medford","OR","DEQ invites you to attend one of the public hearings listed below. The presiding officer will provide a brief overview of the proposal before inviting your spoken or written comment.
","yes","Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Clean Water State Revolving Fund Advisory Committee Conference Call","Conference Call - Phone, 1 888 363-4734, Access code: 2045600","2015-04-15T13:00:00.000","2015-04-15T15:00:00.000","Conference Call"," Portland","OR","The Clean Water State Revolving Fund loan program provides low-cost loans for the planning, design and construction of various water pollution control activities. Any public agency in Oregon is eligible for a CWSRF loan. Eligible public agencies include tribal nations, cities, counties, sanitary districts, soil and water conservation districts, irrigation districts and various special districts and certain intergovernmental entities. This rulemaking will align Oregon’s CWSRF program with new federal Clean Water Act Amendments.
",,"Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,"1 888 363-4734","2045600",
"Environmental Quality Dept.","Public Hearing: Air quality permit for Intel’s Aloha and Hillsboro semiconductor manufacturing plants ","DEQ invites the public to attend a hearing on the draft Air Contaminant Discharge Permit for Intel. ","2015-11-05T18:00:00.000","2015-11-05T19:30:00.000","Hillsboro Civic Center, 150 East Main Street "," Hillsboro","OR","Attend a hearing or submit written comments by mail, fax or e-mail: 
AQ Permit Coordinator 
DEQ Northwest Region 
700 NE Multnomah St., Suite 600 Portland, OR 97232 
Fax:  503-229-6945  
Email: NWRAQPermits@deq.state.or.us
Written comments are due by 5 p.m., Friday, Nov. 20, 2015.","yes","George Davis","503-229-5263","davis.george@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Solid Waste Fee Grants Rulemaking",,"2015-11-18T18:00:00.000","2015-11-18T08:00:00.000","811 SW 6th Avenue","Portland","OR","Conference Room EQC-A, 10th Floor","Yes","Jill Inahara","503-229-5001","inahara.jill@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: SB 705 Asbestos Survey Permanent Rulemaking, Coos Bay ","DEQ will hold multiple simultaneous public hearings. The primary hearing will be at DEQ headquarters in Portland. DEQ offices in Salem, Medford, Coos Bay, Bend and Pendleton will be connected by phone to the Portland headquarters hearing. Interested parties may attend a hearing at any of the locations. ","2016-01-19T18:00:00.000","2016-01-19T20:00:00.000","381 N Second Street"," Coos Bay","OR",,"yes","Meyer Goldstein",,"goldsetin.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","CANCELLED: Public Hearing: Oil Re-Refining Company, Inc.'s Proposed Air Quality Permit",,"2015-12-16T18:00:00.000","2015-12-16T21:00:00.000","Red Lion Hotel on the River - Janzen Beach","Portland","OR","Red Lion Hotel on the River - Jantzen Beach
909 N Hayden Island Drive
Portland, OR 97217
","Yes","Louis Bivins","503.229.6333","bivins.louis@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Intel air quality permit application","DEQ invites the public to attend an information meeting to present and discuss Intel’s Air Contaminant Discharge Permit application and how it relates to the Title V permit. ","2015-02-19T18:00:00.000","2015-02-19T21:00:00.000","Hillsboro Civic Center,  150 East Main Street "," Hillsboro","OR","Intel manufactures semiconductor devices at two manufacturing plants located in Aloha and Hillsboro. On Dec. 31, 2014 Intel submitted an application for a construction permit for the D1X expansion, as required by a DEQ enforcement action known as a mutual agreement and order. ","Written comments are due by 5 p.m., Friday, Feb. 27, 2015. ","George Davis","503-229-5534 or 800-452-4011","Davis.George@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Clean Water State Revolving Fund Advisory Meeting","Conference Call - Phone, 1-877 848-7030, Access code: 898168","2015-03-11T13:00:00.000","2015-03-11T15:00:00.000","TBD","Portland","OR","The Clean Water State Revolving Fund loan program provides low-cost loans for the planning, design and construction of various water pollution control activities. Any public agency in Oregon is eligible for a CWSRF loan. Eligible public agencies include tribal nations, cities, counties, sanitary districts, soil and water conservation districts, irrigation districts and various special districts and certain intergovernmental entities. This rulemaking will align Oregon’s CWSRF program with new federal Clean Water Act Amendments.
",,"Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,"1-877 848-7030","898168",
"Environmental Quality Dept.","Conversion Technology Rulemaking Advisory Committee Meeting","Advisory committee meeting for the conversion technology rulemaking","2012-01-27T09:00:00.000","2012-01-27T12:00:00.000","DEQ Headquarters, 811 SW 6th Ave., Room EQC-A"," Portland","OR",,,"Bob Barrows",,"barrows.bob@deq.state.or.us","http://www.deq.state.or.us/LQ/sw/conversiontechnology.htm",,,,,,,,,
"Environmental Quality Dept.","Eugene Public Hearing. Clean Water State Revolving Fund: Implementing the Federal Clean Water Act Amendments ","DEQ invites public input on proposed permanent rule amendments to chapter 340 of the Oregon Administrative Rules.","2015-08-19T16:00:00.000","2015-08-19T17:00:00.000","165 East 7th Ave."," Eugene","OR","DEQ invites you to attend one of the public hearings listed below. The presiding officer will provide a brief overview of the proposal before inviting your spoken or written comment.
","yes","Katie Foreman","503-229-5622","foreman.katie@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Proposed Title V Fee Rules Hearing","DEQ is proposing revisions to the Air Quality DivisionÛªs Title V fee rules.","2012-03-21T16:00:00.000",,"DEQ, Conference Room EQC-A (10th floor), 811 SW 6th Ave. "," Portland","OR","This proposal would increase Oregon’s Title V operating permit fees for 2012 and 2013 by the change in the consumer price index as authorized in statute.","yes","Esther Westbrook","503-229-6457","westbrook.esther@deq.state.or.us","http://www.deq.state.or.us/aq/permit/tvRule.htm",,,,,,,,,
"Environmental Quality Dept.","SB 263 Materials Management Rulemaking Advisory Committee Meeting",,"2016-04-11T10:30:00.000","2016-04-11T16:30:00.000","DEQ Headquarters; 811 SW 6th Avenue"," Portland","OR",,,"Meyer Goldstein","503-229-6478","goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: SB 705 Asbestos Survey Permanent Rulemaking, Pendelton","DEQ will hold multiple simultaneous public hearings. The primary hearing will be at DEQ headquarters in Portland. DEQ offices in Salem, Medford, Coos Bay, Bend and Pendleton will be connected by phone to the Portland headquarters hearing. Interested parties may attend a hearing at any of the locations. ","2016-01-19T18:00:00.000","2016-01-19T20:00:00.000","800 SE Emigrant, #330","Pendelton","OR",,"yes","Meyer Goldstein",,"goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","MS4 Advisory Committee Meeting","During the Phase II general permit development DEQ will reconvene an Advisory Committee. The committee will help identify issues, provide feedback on implementation timelines and regional issues. The development of the General Permit was delayed due to staff changes.","2015-11-04T09:00:00.000","2015-11-04T15:00:00.000","2510 Oakmont Way"," Eugene","OR",,,"Trina Brown","503-229-6982","brown.trina@deq.state.or.us",,,,,,,,"888-363-4734","2045600",
"Environmental Quality Dept.","SB 705 Asbestos Survey Advisory Committee meeting","The 2015 Oregon Legislature passed SB 705 concerning asbestos surveys of residential properties.","2015-10-19T10:00:00.000","2015-10-19T15:00:00.000","OROSHA Training Center, Durham Plaza, 16760 SW Upper Boones Ferry Rd., Ste. 200"," Tigard","OR","The 2015 Oregon Legislature passed SB 705 concerning asbestos surveys of residential properties. This bill directs the Environmental Quality Commission to adopt rules requiring that an inspector conduct an asbestos survey of a residence before that property is demolished. EQC will adopt rules requiring an asbestos survey, specifying survey procedures and establishing some exemptions to the survey requirement including setting a cutoff date that will exempt residences built on or after that date from the survey requirement.",,"Meyer Goldstein","503-229-6478","goldstein.meyer@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Air Toxics Science Advisory Committee Meeting",,"2015-01-21T09:00:00.000","2015-01-21T12:00:00.000","DEQ Headquarters, 811 SW 6th Avenue"," Portland","OR",,,"Susan MacMillan","503-229-6458","macmillan.susan@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Ecological Risk Assessment Workgroup",,"2015-06-02T09:00:00.000","2015-06-02T12:00:00.000","DEQ Headquarters, 811 SW Sixth Avenue (10th floor)"," Portland","OR",,,"Annette Dietz","503-229-6762","dietz.annette@deq.state.or.us",,,,,,,,,,
"Environmental Quality Dept.","Public Hearing: Limited Maintenance Plan ","DEQ invites public input on proposed permanent rule amendments to chapter 340 of the Oregon Administrative Rules. ","2015-09-21T19:00:00.000","2015-09-21T20:00:00.000","221 Stewart Ave. Suite 201"," Medford","OR","DEQ proposal 
DEQ proposes the following changes to OAR 340, division number 200 that will modify the State Implementation Plan. This revision would replace the original Medford Carbon Monoxide Maintenance Plan with a second, updated maintenance plan as required by the Clean Air Act. ","yes","Dave Nordberg","503-229-5519","nordberg.dave@deq.state.or.us",,,,,,,"true","888-204-5984","257801",
"Environmental Quality Dept.","Oregon Environmental Quality Commission, commissioners’ informal meet and greet","commissioners’ informal meet and greet","2015-08-12T17:30:00.000","2015-08-12T19:00:00.000","Hampton Inn Suites, 201 39th St."," Astoria","OR","The commission is a five-member citizen panel appointed by the governor to serve as the policy and rulemaking board for DEQ. The commission holds regular meetings throughout the state to adopt rules, establish policies, issue orders and decide appeals of penalties or other department actions. ",,"Stephanie Caldera","503-229-5301","caldera.stephanie@deq.state.or.us",,,,,,,,,,"http://www.oregon.gov/deq/EQC/Pages/EQCAgendas2015/0815agenda.aspx (http://www.oregon.gov/deq/EQC/Pages/EQCAgendas2015/0815agenda.aspx%20)"
"Environmental Quality Dept.","Oregon LNG Project 401 water quality certification","Information meetings to discuss water quality certification process for proposed Oregon LNG terminal and pipeline: Jan. 27th and Jan. 29th ","2015-01-29T18:00:00.000","2015-01-29T21:00:00.000","Cabin in Vernonia, 901 Park Drive "," Vernonia","OR","The purpose of the upcoming information meetings is to provide the public with an opportunity to ask questions about DEQ’s 401 water quality certification process. Representatives of the U.S. Army Corps of Engineers, the Oregon Department of State Lands and the Oregon Department of Land Conservation and Development also will attend the meetings. 
 
The focus of these meetings will be to answer questions regarding the permitting and certification process, and will not focus on the technical aspects of the project. This is not a public hearing to submit oral comments on the proposed project or its related permits.
","401publiccomments@deq.state.or.us","Jennifer Purcell","971-212-5745","purcell.jennifer@deq.state.or.us",,,,,,,,,,
