"fiscal_year","classification","salary","full_part_time","service_type","agency","agency_1"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","63384","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","56964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","ADMINISTRATIVE ASSISTANT 2","64968","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","56964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","51108","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60216","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","56964","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","60540","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","67452","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
"2019","TECHNICIAN 3","74208","FULL-TIME","UNREPRESENTED","LOTTERY, OREGON STATE","17700"
