"fiscal_year","contract_id","award_title","contract_classification","contractor_name","street1","city","state_province","postal_code","effective_date","supplemental_effective_date","expiration_date","supplemental_expiration_date","contract_nte_amount","supplemental_contract_amount"
"2021","3532","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-12-08T00:00:00.000",,"2021-01-18T00:00:00.000",,"39.73",
"2021","3541","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-12-14T00:00:00.000",,"2021-01-18T00:00:00.000",,"36.08",
"2021","3558","Domain Renewal","Services","GoDaddy.com","14455 N. Hayden Rd, Ste 219","Scottsdale","AZ","85260","2020-12-23T00:00:00.000",,"2022-12-23T00:00:00.000",,"718.82",
"2021","3567","Office Services","Services","DAS Publishing & Distribution","550 Airport Rd SE","Salem","Oregon","97301","2021-01-05T00:00:00.000",,"2021-02-28T00:00:00.000",,"1550.00",
"2021","3576","Membership Dues","Services","ILPA Institute","1800 M Street NW","Washington","District of Columbia","20036","2021-01-01T00:00:00.000",,"2021-12-31T00:00:00.000",,"5000.00",
"2021","3583","Training Registration","Services","ILPA Institute","1800 M Street NW","Washington","District of Columbia","20036","2021-02-24T00:00:00.000",,"2021-02-25T00:00:00.000",,"1199.00",
"2021","3595","Investment Staff Training","Services","Moody's Corporation","405 Howard St","San Francisco","CA","94105","2021-01-22T00:00:00.000",,"2022-01-21T00:00:00.000",,"27000.00",
"2021","3603","Minority Corporate Counsel Association","Services","Minority Corporate Counsel Association",,,,,"2021-01-28T00:00:00.000",,"2021-02-28T00:00:00.000",,"300.00",
"2021","3611","Job Announcement","Services","Corporate Counsel Women of Color","P.O. Box 2095","New York","NY","10101","2021-01-29T00:00:00.000",,"2021-03-31T00:00:00.000",,"350.00",
"2021","3619","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2021-03-18T00:00:00.000",,"2021-03-19T00:00:00.000",,"250.00",
"2021","3633","Surplus Goods","Goods","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2021-02-11T00:00:00.000",,"2021-03-30T00:00:00.000",,"960.00",
"2021","3641","Conference Registration","Services","Barran Liebman LLP","601 SW 2nd Ave #2300","Portland","OR","97204","2021-04-13T00:00:00.000",,"2021-04-13T00:00:00.000",,"50.00",
"2021","3651","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2021-03-09T00:00:00.000",,"2021-03-10T00:00:00.000",,"75.00",
"2021","3658","Hispanic / Latino Professional Association","Services","Hispanic / Latino Professional Association",,,,,"2021-02-23T00:00:00.000",,"2021-03-23T00:00:00.000",,"199.00",
"2021","3672","IT - PC's; Surfaces; Computers","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-01T00:00:00.000",,"2021-03-15T00:00:00.000",,"1326.64",
"2021","3685","IT - Computers, PCs, Surface Laptops","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-08T00:00:00.000",,"2021-05-14T00:00:00.000",,"1378.64",
"2021","3697","Office Furniture","Goods","PacificWRO","825 NE Multnomah, Suite 270","Portland","OR","97232","2021-03-15T00:00:00.000",,"2022-03-31T00:00:00.000",,"690215.29",
"2021","3710","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-18T00:00:00.000",,"2021-04-01T00:00:00.000",,"408.21",
"2021","3721","Annual AAP Re-certification","Goods and Services","NACHA","2550 Wasser Terrace, Suite 400","Herndon","VA","20171","2021-03-31T00:00:00.000",,"2021-12-31T00:00:00.000",,"100.00",
"2021","3728","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-31T00:00:00.000",,"2021-04-14T00:00:00.000",,"290.76",
"2021","3738","IT Licenses & Professional Services","Goods and Services","Deloitte & Touche LLP","111 SW 5th Ave, Suite 3900","Portland","OR","97204","2021-04-09T00:00:00.000","2021-07-08T00:00:00.000","2026-06-30T00:00:00.000","2021-08-04T00:00:00.000","549993.27","0.00"
"2021","3746","IT Software Subscription","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-06-30T00:00:00.000",,"2024-06-29T00:00:00.000",,"1553.11",
"2021","3756","Data Sharing 529 Savings Board -Secretary of State","Services","Oregon Secretary of State","255 Capitol St NE, Suite 180","Salem","OR","97310","2021-04-05T00:00:00.000",,"2025-04-04T00:00:00.000",,"0.00",
"2021","3771","Training Registration","Services","National Association of State Treasurers","1201 Pennsylvania Ave NW, Suite 800","Washington","DC","20004","2021-05-01T00:00:00.000",,"2021-07-31T00:00:00.000",,"350.00",
"2021","3788","Membership Dues Renewal","Services","CAIA - Chartered Alternative Investment Analyst Association","100 University Dr","Amherst","MA","1002","2021-06-01T00:00:00.000",,"2023-05-31T00:00:00.000",,"650.00",
"2021","3803","Donations","Services","MRG Foundation","P.O. Box 12489","Portland","OR","97212","2021-06-01T00:00:00.000",,"2024-06-01T00:00:00.000",,"24000.00",
"2021","3830","Training Registration","Services","CPECredit.com","5701 E Hillsborough Avenue","Tampa","FL","33610","2021-05-20T00:00:00.000",,"2021-07-31T00:00:00.000",,"38.95",
"2021","3837","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-05-27T00:00:00.000",,"2021-06-10T00:00:00.000",,"34.60",
"2021","3848","Training Registration","Services","HelpSystems, LLC","6455 City West Parkway","Eden Prairie","MN","55344","2021-06-02T00:00:00.000",,"2021-07-31T00:00:00.000",,"4800.00",
"2021","3867","Membership Dues Renewal","Services","The SASB Foundation","1045 Sansome Street, Suite 450","San Francisco","CA",,"2021-06-03T00:00:00.000",,"2022-06-02T00:00:00.000",,"7500.00",
"2021","3884","Ergonomic IT Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-15T00:00:00.000",,"2021-07-31T00:00:00.000",,"24.37",
"2021","3896","Special Amended Exhibit B to Master Agreement","Services","US Bank National Association",,,,,"2021-06-16T00:00:00.000",,"2022-06-19T00:00:00.000",,"0.00",
"2021","3911","Data Sharing Agreement - ORS 190.110 and 283.110","Services","Oregon Health Authority (OHA)",,,,,"2021-06-21T00:00:00.000",,"2025-12-31T00:00:00.000",,"0.00",
"2021","3306","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-08-10T00:00:00.000",,"2020-09-07T00:00:00.000",,"53.16",
"2021","3296","IT Computer Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-08-03T00:00:00.000",,"2020-08-17T00:00:00.000",,"1689.58",
"2021","3290","IT Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-30T00:00:00.000",,"2020-08-13T00:00:00.000",,"4144.50",
"2021","3275","Wireless Earbuds","Goods","Amazon.com, Inc.","410 Terry Ave N","Seattle","WA","98109","2020-07-20T00:00:00.000",,"2020-07-27T00:00:00.000",,"199.99",
"2021","3269","Digital Communication Subscription","Services","MailChimp","675 Ponce de Leon Ave NE, Suite 5000","Atlanta","GA","30308","2020-07-17T00:00:00.000",,"2021-06-30T00:00:00.000",,"6301.01",
"2021","3252","IT Computer Bundle","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-09T00:00:00.000",,"2020-07-23T00:00:00.000",,"1709.28",
"2021","3247","IT Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-07T00:00:00.000",,"2020-07-21T00:00:00.000",,"470.01",
"2021","3234","Membership Renewal Dues","Services","CFA Institute","915 East High Street","Charlottesville","VA","22902","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"275.00",
"2021","3229","Professional Services","Services","ID Experts","10300 SW Greenburg Rd #570","Portland","OR","97223","2020-07-01T00:00:00.000",,"2022-07-01T00:00:00.000",,"500.00",
"2021","3160","License Subscription","Services","KRP Data Systems","29280 SW Costa Circle E","Wilsonville","OR","97070","2020-07-13T00:00:00.000",,"2021-07-12T00:00:00.000",,"480.00",
"2021","3044","OHCSD Bond Counsel","Services","Kutak Rock","1650 Farnam Street","Omaha","Nebraska","68102","2020-07-01T00:00:00.000",,"2025-06-30T00:00:00.000",,"1.00",
"2021","2785","Office Services","Services","Suddath Relocation Systems of Oregon, LLC","9611 NE Sunderland Ave","Portland","OR","97211","2019-12-31T00:00:00.000","2020-07-24T00:00:00.000","2020-12-31T00:00:00.000","2020-09-30T00:00:00.000","100000.00","428.00"
"2021","2703","Publication Subscription","Services","Dow Jones & Company, Inc.","1211 Avenue of the Americas","New York","NY","10036","2019-12-01T00:00:00.000","2020-07-27T00:00:00.000","2020-11-30T00:00:00.000","2020-11-30T00:00:00.000","12919.50","89.35"
"2021","1199","Assessment planning and marketing services","Services","Thesis","505 NW Couch St, #300","Portland","OR","97209","2017-08-09T00:00:00.000","2021-01-08T00:00:00.000","2022-07-31T00:00:00.000","2022-01-07T00:00:00.000","3086900.34","878350.00"
"2021","1651","MS Office 365 Renewal","Goods","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2019-03-01T00:00:00.000","2021-03-01T00:00:00.000","2022-02-28T00:00:00.000","2022-02-28T00:00:00.000","525612.93","161655.09"
"2021","1225","Account Custodian","Services","State Street Bank and Trust Company","1 Lincoln St, 3rd floor","Boston","MA","2111","2012-05-31T00:00:00.000","2021-03-31T00:00:00.000","2022-06-30T00:00:00.000","2022-06-30T00:00:00.000","1.00","0.00"
"2021","1231","Canon MFP - Capitol","Goods","Pacific Office Automation","14747 NW Greenbrier Pkwy., Suite A","Beaverton","OR","97066","2017-10-23T00:00:00.000","2020-12-01T00:00:00.000","2022-03-30T00:00:00.000","2022-03-30T00:00:00.000","18458.92","6787.36"
"2021","2483","Professional Services","Services","Klosh Group","10725 SW Barbour Blvd, Suite 202","Portland","OR","97219","2019-09-26T00:00:00.000","2021-03-26T00:00:00.000","2021-12-31T00:00:00.000","2022-06-30T00:00:00.000","425000.00","0.00"
"2021","3029","OCSP Exhibitor Conference","Services","Confederation of Oregon School Administrators","707 13th Street SE","Salem","OR","97301","2020-10-18T00:00:00.000",,"2020-10-21T00:00:00.000",,"650.00",
"2021","3112","OAGITM Renewal (7/01/2020-6/30/2021)","Services","Oregon Assoc of Govt IT Management","4676 Commercial St. SE PMB 482","Salem","OR","97302","2020-07-01T00:00:00.000",,"2021-06-30T00:00:00.000",,"100.00",
"2021","3152","Business Cards","Goods","Oregon Corrections Enterprises","3691 State St","Salem","OR","97301","2020-07-14T00:00:00.000",,"2020-07-14T00:00:00.000",,"45.00",
"2021","3243","Conference Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-07-07T00:00:00.000",,"2020-09-18T00:00:00.000",,"430.00",
"2021","3241","Conference Registration","Services","WesPay","100 Bush Street","San Francisco","CA","94104","2020-07-07T00:00:00.000",,"2020-09-18T00:00:00.000",,"445.00",
"2021","3248","Nameplate and Base","Goods","Pearl Buck Center Incorporated","3690 W 1st","Eugene","OR","97301","2020-07-08T00:00:00.000",,"2020-09-28T00:00:00.000",,"27.83",
"2021","3258","Training Registration","Services","NACHA","2550 Wasser Terrace, Suite 400","Herndon","VA","20171","2020-07-14T00:00:00.000",,"2020-12-01T00:00:00.000",,"230.00",
"2021","3272","IT PC Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-20T00:00:00.000",,"2020-08-03T00:00:00.000",,"89.98",
"2021","3291","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2020-07-30T00:00:00.000",,"2020-09-15T00:00:00.000",,"26.58",
"2021","3293","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2020-09-29T00:00:00.000",,"2020-10-22T00:00:00.000",,"150.00",
"2021","3297","Willamette Week Publication Run","Services","Willamette Week","2220 NW Quimby St","Portland","OR","97210","2020-08-26T00:00:00.000",,"2020-09-14T00:00:00.000",,"1800.00",
"2021","3914","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-06-27T00:00:00.000",,"2021-06-30T00:00:00.000",,"1229.04",
"2021","3903","Professional Services","Services","Barbier International",,,,,"2021-06-17T00:00:00.000",,"2021-07-31T00:00:00.000",,"479.60",
"2021","3893","Training Registration","Services","Oregon Department of Administrative Services","155 Cottage St NE","Salem","OR","97301","2021-06-22T00:00:00.000",,"2021-07-15T00:00:00.000",,"350.00",
"2021","3881","Fonts","Goods","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-06-14T00:00:00.000",,"2022-06-13T00:00:00.000",,"304.50",
"2021","3852","Apple Business Management EULA","Services","Apple Store",,,,,"2021-06-04T00:00:00.000",,"2030-06-30T00:00:00.000",,"0.00",
"2021","3844","Professional Services","Services","iMarcs Group","2450 Tim Gamble Pl","Tallahassee","FL","32308","2021-06-02T00:00:00.000",,"2021-08-31T00:00:00.000",,"3500.00",
"2021","3834","Membership Dues Renewal","Services","INTERNATIONAL LIVING FUTURE INSTITUTE (ILFI)","1501 E Madison Street, Suite 150","Seattle","WA","98122","2021-06-02T00:00:00.000",,"2022-06-03T00:00:00.000",,"100.00",
"2021","3827","IT License","Goods","Meeting Zone","1221 S. Clarkson St, STE 122","Denver","CO","80210","2021-06-25T00:00:00.000",,"2022-06-24T00:00:00.000",,"415.00",
"2021","3798","Training Registration","Services","Aurora Training Advantage","520 West Lake Mary Boulevard","Sanford","Florida","32773","2021-06-10T00:00:00.000",,"2021-06-10T00:00:00.000",,"0.00",
"2021","3789","IT Hardware","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-05-04T00:00:00.000",,"2021-06-30T00:00:00.000",,"92606.08",
"2021","3775","Software Subscription","Services","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-05-01T00:00:00.000",,"2024-04-30T00:00:00.000",,"45985.39",
"2021","3760","Oregon Society of CPAs - Accountant Job Posting","Services","Oregon Society of CPA's","10206 SW Laurel St","Bearverton","OR","97005","2021-04-28T00:00:00.000",,"2021-05-28T00:00:00.000",,"250.00",
"2021","3743","IT - New Employee Bundle","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-04-14T00:00:00.000",,"2021-04-28T00:00:00.000",,"769.54",
"2021","3735","Professional Services","Services","Circle Management Group, Ltd.","121 Old Mill Road","High Point","North Carolina","27265","2021-04-07T00:00:00.000",,"2021-10-31T00:00:00.000",,"5000.00",
"2021","3726","IT Software Licenses","Goods","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-05-01T00:00:00.000",,"2022-04-30T00:00:00.000",,"651.00",
"2021","3722","Translation Services","Services","Barbier International",,,,,"2021-04-01T00:00:00.000",,"2021-06-15T00:00:00.000",,"3525.80",
"2021","3715","Services","Goods","Capital Trophy, Inc.","2391 12th Street Southeast","Salem","Oregon","97302","2021-03-24T00:00:00.000",,"2021-03-31T00:00:00.000",,"235.20",
"2021","3699","Digital Subscription - Statesman Journal","Goods","Statesman Journal","340 Vista Ave SE","Salem","OR","97302","2021-03-12T00:00:00.000",,"2022-03-10T00:00:00.000",,"69.00",
"2021","3691","IT Hardware & Licenses","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-03-12T00:00:00.000",,"2024-06-30T00:00:00.000",,"170169.60",
"2021","3680","CFA Portland - SIA","Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2021-03-03T00:00:00.000",,"2021-04-04T00:00:00.000",,"225.00",
"2021","3667","Software Subscription Fee","Services","Calendly LLC","1315 Peachtree St NE","Atlanta","Georgia","30309","2021-04-05T00:00:00.000",,"2022-04-05T00:00:00.000",,"96.00",
"2021","3655","Journal of Finance Subscription Renewal","Services","American Finance Association","433 E. Magnolia Ave","Aldan","PA","19108","2021-03-01T00:00:00.000",,"2022-03-01T00:00:00.000",,"44.00",
"2021","3648","iPhone XR Power Adapter, Case, and Screen Protector for Perrin Lim","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-02-12T00:00:00.000",,"2021-02-26T00:00:00.000",,"36.08",
"2021","3638","IT Phone Accessories","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-02-11T00:00:00.000",,"2021-02-25T00:00:00.000",,"175.72",
"2021","3631","IT - Peripheral Equipment","Goods","CDW Government LLC","230 N Milwaukee Ave","Vernon Hills","IL","60061","2021-02-09T00:00:00.000",,"2021-02-23T00:00:00.000",,"1569.70",
"2021","3625","Software Development Package Renewal","Goods","SHI International Corp","290 Davidson Ave","Somerset","NJ","8873","2021-02-21T00:00:00.000",,"2022-02-21T00:00:00.000",,"567.80",
"2021","3612","CFA Portland - Investment Officer","Services","CFA Society Portland","Post Office Box 1388","Portland","OR","97207","2021-01-29T00:00:00.000",,"2021-03-01T00:00:00.000",,"225.00",
