"division","classification","position","title","_07_31_15","_08_31_15","_09_30_15","_10_31_15","_11_30_15","_12_31_15","_01_31_16","_02_29_16","_03_31_16","_04_30_16","_05_31_16","_06_30_16","_07_31_16","_08_31_16","_09_30_16","_10_31_16","_11_30_16","_12_31_16","_01_31_17","_02_28_17","_03_31_17","_04_30_17","_05_31_17","_06_30_17","total"
"Administration","Human Resource Analyst 2","4303405","DENTAL INSURANCE","77.21","77.21","77.21","77.21","77.21","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","77.92","61.15","61.15","61.15","61.15","61.15","61.15","61.15","1749.14"
"Administration","Human Resource Analyst 2","4303405","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Human Resource Analyst 2","4303405","HEALTH INSURANCE","899.41","899.41","899.41","899.41","899.41","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","766.16","766.16","766.16","766.16","766.16","766.16","766.16","21233.77"
"Administration","Human Resource Analyst 2","4303405","PERS PENSION OBLIGATION BOND PAYMENT","350.48","350.48","350.48","358.43","329.52","336.96","336.96","336.96","336.96","336.96","336.96","336.96","336.96","336.96","336.96","345.70","353.64","363.36","363.36","363.36","363.36","363.36","363.36","363.36","8351.85"
"Administration","Human Resource Analyst 2","4303405","PERS RETIREMENT","696.25","696.25","696.25","712.04","730.99","747.49","747.49","747.49","747.49","747.49","747.49","747.49","747.49","747.49","747.49","766.87","784.49","806.05","806.05","806.05","806.05","806.05","806.05","806.05","18200.39"
"Administration","Human Resource Analyst 2","4303405","REGULAR EMPLOYEES SALARY","5231.00","5231.00","5231.00","5349.63","5492.00","5616.00","5616.00","5616.00","5616.00","5616.00","5616.00","5616.00","5616.00","5616.00","5616.00","5761.62","5894.00","6056.00","6056.00","6056.00","6056.00","6056.00","6056.00","6056.00","136742.25"
"Administration","Human Resource Analyst 2","4303405","SOCIAL SECURITY & MEDICARE","399.21","399.19","399.20","408.27","419.16","430.17","430.17","430.17","430.17","430.17","430.16","430.18","430.16","430.18","430.16","441.31","451.44","463.98","463.99","463.97","463.99","463.98","463.99","463.98","10467.35"
"Administration","Human Resource Analyst 2","4303405","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.09","2.09","2.09","68.43"
"Administration","Human Resource Analyst 2","4303405","Total","7659.41","7659.39","7659.40","7810.84","7954.14","8162.21","8162.21","8162.21","8162.21","8162.21","8162.20","8162.22","8162.20","8162.22","8162.20","8347.09","8515.16","8522.57","8522.58","8522.56","8522.58","8521.70","8521.71","8521.70","196882.92"
"Administration","Human Resource Analyst 3","0003001","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","23.56"
"Administration","Human Resource Analyst 3","0003001","DENTAL INSURANCE","112.15","112.15","112.15","112.15","112.15","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","115.57","132.36","132.36","132.36","132.36","132.36","132.36","132.36","2874.11"
"Administration","Human Resource Analyst 3","0003001","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 7","49730142","Total","8779.18","8778.80","9057.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","26615.94"
"Administration","Human Resource Analyst 3","0003001","HEALTH INSURANCE","1126.44","1126.44","1126.44","1126.44","1126.44","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1055.86","1281.80","1281.80","1281.80","1291.15","1281.80","1291.15","1281.80","27293.82"
"Administration","Human Resource Analyst 3","0003001","PERS PENSION OBLIGATION BOND PAYMENT","373.04","374.99","377.75","374.99","335.82","343.38","343.38","343.38","368.14","358.23","358.23","363.19","373.17","381.41","378.81","380.11","384.06","383.90","370.54","391.92","417.31","399.94","436.02","399.94","9011.65"
"Administration","Human Resource Analyst 3","0003001","PERS RETIREMENT","1073.47","1079.09","1087.02","1079.09","1079.09","1103.38","1103.38","1103.38","1182.95","1151.12","1151.12","1167.04","1199.12","1225.60","1217.25","1221.43","1234.12","1233.61","1190.67","1259.37","1340.95","1285.13","1401.07","1285.13","28453.58"
"Administration","Human Resource Analyst 3","0003001","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","78.00"
"Administration","Human Resource Analyst 3","0003001","REGULAR EMPLOYEES SALARY","5302.67","5330.40","5369.59","5330.40","5330.40","5450.40","5450.40","5450.40","5843.45","5686.23","5686.22","5764.84","5923.38","6054.21","6012.94","6033.58","6096.30","6093.70","5881.60","6220.96","6623.93","6348.21","6920.87","6348.21","140553.29"
"Administration","Information Systems Specialist 4","4123410","DENTAL INSURANCE","77.21","77.21","77.21",,,"106.77","106.77","106.77","106.77","106.77","106.77","106.77",,,,,,,,,,,,,"979.02"
"Administration","Human Resource Analyst 3","0003001","SOCIAL SECURITY & MEDICARE","413.82","416.05","419.21","416.05","416.04","429.39","429.40","429.38","460.97","448.33","448.34","454.65","467.39","477.89","474.57","476.24","481.27","480.49","463.46","490.71","523.09","500.93","546.93","500.94","11065.54"
"Administration","Human Resource Analyst 3","0003001","WORK OUT OF CLASS & LEADWORK","265.13","266.52","268.48","266.52","266.52","272.52","272.52","272.52","292.17","284.31","284.32","288.24","296.17","302.71","300.64","301.67","304.81","304.68","294.08","311.04","331.20","317.41","346.04","317.41","7027.63"
"Administration","Human Resource Analyst 3","0003001","WORKERS' BENEFIT FUND ASSESSMENT","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.96","2.09","2.09","2.09","68.43"
"Administration","Human Resource Analyst 3","0003001","Total","8675.80","8714.72","8769.72","8714.72","8675.54","8779.62","8779.63","8779.61","9328.23","9108.77","9108.78","9218.51","9439.78","9622.37","9564.76","9593.58","9681.11","9919.66","9623.63","10097.28","10669.11","10274.03","11082.69","10274.04","226495.69"
"Administration","Information Systems Specialist 2","4123410","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","8.55"
"Administration","Information Systems Specialist 2","4123410","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","17.28"
"Administration","Information Systems Specialist 2","4123410","HEALTH INSURANCE",,,,,,,,,,,,,,,,"386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","3474.45"
"Administration","Information Systems Specialist 2","4123410","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,,,,,,,,,"44.40","44.40"
"Administration","Information Systems Specialist 2","4123410","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,,"205.20","207.87","413.07"
"Administration","Information Systems Specialist 2","4123410","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,,"455.21","461.12","916.33"
"Administration","Information Systems Specialist 2","4123410","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,"1625.38","2679.86","3188.00","3188.00","3188.00","3188.00","3188.00","3188.00","3188.00","26621.24"
"Administration","Information Systems Specialist 2","4123410","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,"142.09","222.75","261.63","261.63","261.63","261.63","261.63","261.63","265.02","2199.64"
"Administration","Information Systems Specialist 2","4123410","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,"1.50","2.18","2.50","2.72","2.56","2.99","1.86","1.79","2.14","20.24"
"Administration","Information Systems Specialist 2","4123410","Total","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2157.89","3293.71","3841.05","3841.27","3841.11","3841.54","3840.41","4500.75","4557.47","33715.20"
"Administration","Information Systems Specialist 4","1503009","BASIC LIFE INSURANCE - $5.000",,,,"0.97","0.97","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","20.75"
"Administration","Information Systems Specialist 4","1503009","DENTAL INSURANCE",,,,"77.21","77.21","84.34","84.34","84.34","84.34","84.34","84.34","84.34","84.34","84.34","84.34","84.34","84.34","66.18","66.18","66.18","66.18","66.18","66.18","66.18","1629.76"
"Administration","Information Systems Specialist 4","1503009","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","40.32"
"Administration","Information Systems Specialist 4","1503009","HEALTH INSURANCE",,,,"899.41","899.41","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","947.80","766.16","766.16","766.16","766.16","766.16","766.16","766.16","18535.54"
"Administration","Information Systems Specialist 4","1503009","PERS PENSION OBLIGATION BOND PAYMENT",,,,"317.51","284.34","290.76","290.76","290.76","305.30","305.30","305.30","305.30","305.30","305.30","310.52","319.66","319.66","328.48","328.48","328.48","328.48","328.48","328.48","328.48","6555.13"
"Administration","Information Systems Specialist 4","1503009","PERS RETIREMENT",,,,"630.76","630.76","645.00","645.00","645.00","677.25","677.25","677.25","677.25","677.25","677.25","688.84","709.11","709.11","728.68","728.68","728.68","728.68","728.68","728.68","728.68","14467.84"
"Administration","Information Systems Specialist 4","1503009","REGULAR EMPLOYEES SALARY",,,,"4739.00","4739.00","4846.00","4846.00","4846.00","4846.00","4846.00","4846.00","4846.00","4846.00","4846.00","4928.91","5074.00","5074.00","5214.00","5214.00","5214.00","5214.00","5214.00","5214.00","5214.00","104666.91"
"Administration","Information Systems Specialist 4","1503009","SOCIAL SECURITY & MEDICARE",,,,"356.59","356.58","364.95","364.95","364.95","383.48","383.48","383.49","383.49","383.48","383.48","390.15","401.80","401.79","414.53","414.54","414.54","414.54","414.53","414.54","414.54","8204.42"
"Administration","Information Systems Specialist 4","1503009","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"242.30","242.30","242.30","242.30","242.30","242.30","246.45","253.70","253.70","260.70","260.70","260.70","260.70","260.70","260.70","260.70","4032.55"
"Administration","Information Systems Specialist 7","1503006","PERS RETIREMENT",,,,"957.65","957.65","979.22","979.22","979.22",,,,,,,,"893.63","893.63","918.26","918.26","918.26","935.08","961.25","208.97",,"11500.30"
"Administration","Information Systems Specialist 4","1503009","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.65","2.23","2.69","2.52","2.69","2.72","2.65","2.72","2.72","2.58","2.72","2.69","2.56","1.84","2.58","2.58","2.43","2.99","1.82","1.92","1.92","52.22"
"Administration","Information Systems Specialist 4","1503009","Total","0.00","0.00","0.00","7026.02","6992.42","7184.45","7184.28","7184.45","7492.10","7492.03","7492.11","7492.11","7491.96","7492.10","7602.61","7795.88","7795.15","7784.22","7784.23","7784.08","7784.64","7783.46","7783.57","7783.57","158205.44"
"Administration","Information Systems Specialist 4","4123410","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97",,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,"9.84"
"Administration","Information Systems Specialist 4","4123410","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92",,,"1.92","1.92","1.92","1.92","1.92","1.92","1.92",,,,,,,,,,,,,"19.20"
"Administration","Information Systems Specialist 4","4123410","HEALTH INSURANCE","899.41","899.41","899.41",,,"1343.12","1343.12","1343.12","1343.12","1343.12","1343.12","1343.12",,,,,,,,,,,,,"12100.07"
"Administration","Information Systems Specialist 4","4123410","OVERTIME PAYMENTS",,,,,,,,,,"50.66",,,,,,,,,,,,,,,"50.66"
"Administration","Information Systems Specialist 4","4123410","PERS PENSION OBLIGATION BOND PAYMENT","293.13","293.13","301.99",,,,,,,,,,,,,,,,,,,,,,"888.25"
"Administration","Information Systems Specialist 4","4123410","PERS RETIREMENT","582.31","582.31","599.93",,,,,,,,,,,,,,,,,,,,,,"1764.55"
"Administration","Information Systems Specialist 4","4123410","REGULAR EMPLOYEES SALARY","4375.00","4375.00","4507.36",,,"1866.17","3367.80","3832.32","3753.55","3669.74","3902.00","3879.83",,,,,,,,,,,,,"37528.77"
"Administration","Information Systems Specialist 4","4123410","SOCIAL SECURITY & MEDICARE","328.74","328.74","338.87",,,"141.41","256.29","291.82","285.79","283.26","297.16","295.46",,,,,,,,,,,,,"2847.54"
"Administration","Information Systems Specialist 4","4123410","WORKERS' BENEFIT FUND ASSESSMENT","2.92","2.31","2.50",,,"1.36","2.05","2.53","2.87","2.55","2.75","1.94",,,,,,,,,,,,,"23.78"
"Administration","Information Systems Specialist 4","4123410","Total","6561.61","6561.00","6730.16","0.00","0.00","3461.74","5078.94","5579.47","5495.01","5459.01","5654.71","5630.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","56211.68"
"Administration","Information Systems Specialist 4","4973010","BASIC LIFE INSURANCE - $5.000","0.97","0.97","0.97","0.97",,,"0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","21.70"
"Administration","Information Systems Specialist 4","4973010","DENTAL INSURANCE","103.44","103.44","103.44","103.44",,,"74.28","74.28","74.28","99.53","99.53","99.53","106.77","106.77","106.77","106.77","106.77","122.29","122.29","122.29","122.29","122.29","122.29","122.29","2325.07"
"Administration","Information Systems Specialist 4","4973010","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92",,"1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","44.16"
"Administration","Information Systems Specialist 4","4973010","HEALTH INSURANCE","1205.18","1205.18","1205.18","1205.18",,,"933.91","933.91","933.91","1251.41","1251.41","1251.41","1343.12","1343.12","1343.12","1343.12","1343.12","1586.89","1586.89","1586.89","1586.89","1586.89","1586.89","1586.89","29200.51"
"Administration","Information Systems Specialist 4","4973010","OVERTIME PAYMENTS",,,,"70.65",,,,,,,,,,,,,"237.51","37.55",,,,,,,"345.71"
"Administration","Information Systems Specialist 4","4973010","PERS PENSION OBLIGATION BOND PAYMENT","382.84","382.84","376.22","198.88",,,,,,,,,"235.98","253.32","251.16","248.80","267.57","259.58","256.58","247.27","260.28","260.28","260.28","260.28","4402.16"
"Administration","Information Systems Specialist 4","4973010","PERS RETIREMENT","760.55","760.55","747.38","395.09",,,,,,,,,"523.48","561.95","557.16","551.92","593.56","575.83","569.18","548.52","577.39","577.39","577.39","577.39","9454.73"
"Administration","Information Systems Specialist 4","4973010","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25",,,,,,,,,,,,,,,,,,,,,,"9.75"
"Administration","Information Systems Specialist 4","4973010","REGULAR EMPLOYEES SALARY","5442.00","5442.00","5442.01","7478.66",,"2456.09","4035.00","4035.00","4035.00","4035.00","4035.00","2963.40","3932.99","4222.00","4186.02","4146.61","4222.00","4288.70","4276.38","4121.10","4338.00","4338.00","4338.00","4338.00","100146.96"
"Administration","Information Systems Specialist 4","4973010","SOCIAL SECURITY & MEDICARE","427.29","427.29","419.72","571.58",,"187.89","307.90","307.89","307.90","307.64","307.63","225.65","299.52","321.63","318.89","315.86","339.80","330.20","326.38","314.50","331.10","331.09","331.09","331.10","7689.54"
"Administration","Information Systems Specialist 4","4973010","WORK OUT OF CLASS & LEADWORK","272.10","272.10","173.15",,,,,,,,,,,,,,,,,,,,,,"717.35"
"Administration","Information Systems Specialist 4","4973010","WORKERS' BENEFIT FUND ASSESSMENT","2.58","2.89","2.33","0.68",,"1.77","2.60","2.72","3.13","2.59","2.81","1.28","1.97","2.77","2.53","2.53","2.41","2.35","2.41","2.18","2.89","1.74","1.91","1.92","52.99"
"Administration","Information Systems Specialist 4","4973010","Total","8602.12","8602.43","8475.57","10027.05","0.00","2647.67","5356.60","5356.71","5357.13","5699.08","5699.29","4544.18","6446.74","6814.47","6768.56","6718.52","7115.65","7206.30","7143.02","6945.66","7221.75","7220.59","7220.76","7220.78","154410.63"
"Administration","Information Systems Specialist 4","4973012","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 4","4973012","DENTAL INSURANCE","112.15","112.15","112.15","112.15","112.15","110.90","110.90","110.90","110.90","110.90","110.90","110.90","110.90","86.96","86.96","86.96","86.96","72.12","72.12","72.12","72.12","72.12","72.12","72.12","2300.63"
"Administration","Information Systems Specialist 4","4973012","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","1.92","46.08"
"Administration","Information Systems Specialist 4","4973012","HEALTH INSURANCE","1382.51","1382.51","1382.51","1382.51","1382.51","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1435.21","1042.83","1042.83","1042.83","1042.83","848.48","848.48","848.48","848.48","848.48","848.48","848.48","28504.91"
"Administration","Information Systems Specialist 4","4973012","OVERTIME PAYMENTS",,,,,,,,,,,,"13.98",,,,,"546.00",,,,,,,,"559.98"
"Administration","Information Systems Specialist 4","4973012","PERS PENSION OBLIGATION BOND PAYMENT","303.38","303.38","303.38","306.59","284.34","290.76","290.76","290.76","290.76","290.76","290.76","290.76","290.76","270.36","270.36","270.36","303.12","277.80","278.84","285.42","285.42","285.42","383.85","299.69","7037.79"
