"division","classification","position","title","_07_31_17","_08_31_17","_09_30_17","_10_31_17","_11_30_17","_12_31_17","_01_31_18","_02_28_18","_03_31_18","_04_30_18","_05_31_18","_06_30_18","_07_31_18","_08_31_18","_09_31_18","_10_31_18","_11_30_18","_12_31_18","_01_31_19","feb2019","a3_31_2019","_4_30_2019","a05_31_19","_6_30_2019"
"Administration","Human Resource Analyst 2","0021986","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44",,,,"2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Human Resource Analyst 3","0016533","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Human Resource Analyst 3","0016533","DENTAL INSURANCE","132.36","132.36","132.36","132.36","132.36","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","145.52","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Human Resource Analyst 3","0016533","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Human Resource Analyst 3","0016533","HEALTH INSURANCE","1291.15","1291.15","1291.15","1291.15","1291.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58"
"Administration","Human Resource Analyst 3","0016533","PERS PENSION OBLIGATION BOND PAYMENT","436.02","445.37","441.36","441.36","492.92","478.62","478.62","478.62","478.62","478.62","478.62","495.49","506.45","506.45","506.45","506.45","506.45","506.45","506.45","542.19","542.19","542.19","542.19","542.19"
"Administration","Human Resource Analyst 3","0016533","PERS RETIREMENT","1732.43","1769.60","1753.67","1753.67","1895.36","1840.36","1840.36","1840.36","1840.36","1840.36","1840.36","1905.25","1947.40","1947.40","1947.40","1947.40","1947.40","1947.40","1947.40","1560.11","1560.11","1560.11","1560.11","1854.81"
"Administration","Human Resource Analyst 3","0016533","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Human Resource Analyst 3","0016533","REGULAR EMPLOYEES SALARY","6920.87","7069.34","7005.71","7005.70","7571.73","7352.00","7352.00","7352.00","7352.00","7352.00","7352.00","7417.17","7409.15","7409.15","7409.15","7409.15","7409.15","7409.15","7409.15","7950.00","7950.00","7950.00","7950.00","7950.00"
"Administration","Human Resource Analyst 3","0016533","SOCIAL SECURITY & MEDICARE","546.94","558.86","553.74","553.75","599.22","580.78","580.80","580.78","580.78","580.79","580.79","601.61","615.14","615.13","615.14","615.13","615.13","614.83","614.82","658.92","658.92","658.92","658.92","658.92"
"Administration","Human Resource Analyst 3","0016533","WORK OUT OF CLASS & LEADWORK","346.04","353.46","350.28","350.29","378.59","367.60","367.60","367.60","367.60","367.60","367.60","574.62","759.45","759.45","759.45","759.45","759.45","759.45","759.45","795.00","795.00","795.00","795.00","795.00"
"Administration","Human Resource Analyst 3","0016533","WORKERS' BENEFIT FUND ASSESSMENT","2.09","2.09","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.44","2.09","2.09","2.44","2.44","2.44","2.44","2.09","2.09","2.09","2.09","2.09","2.09"
"Administration","Information Systems Specialist 2","0046381","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.85","0.85","0.85","0.85","0.85","0.85","0.85"
"Administration","Information Systems Specialist 2","0046381","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 2","0046381","HEALTH INSURANCE","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.05","386.15","386.15","386.15","386.15","386.15","386.15","386.15"
"Administration","Information Systems Specialist 2","0046381","OVERTIME PAYMENTS",,,,"34.22",,,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 2","0046381","PERS PENSION OBLIGATION BOND PAYMENT","205.20","205.20","205.20","235.31","224.99","223.79","225.78","224.99","226.18","225.39","224.99","228.67","268.12","270.03","266.21","270.50","265.25","271.46","268.12","282.94","285.50","286.77","287.03","284.99"
"Administration","Information Systems Specialist 2","0046381","PERS RETIREMENT","573.88","573.88","573.88","658.08","608.92","605.69","611.07","608.92","612.15","610.00","608.92","618.90","725.65","730.82","720.48","732.11","717.90","734.71","725.66","491.96","496.40","498.62","499.06","677.99"
"Administration","Information Systems Specialist 2","0046381","REGULAR EMPLOYEES SALARY","3188.00","3188.00","3188.00","3270.36","3339.00","3339.00","3339.00","3339.00","3339.00","3339.00","3339.00","3372.00","3372.00","3372.00","3372.00","3451.00","3530.00","3530.00","3530.00","3779.00","3779.00","3779.00","3779.00","3779.00"
"Administration","Information Systems Specialist 2","0046381","SOCIAL SECURITY & MEDICARE","261.63","261.63","261.63","300.02","277.61","276.13","278.58","277.61","279.07","278.10","277.59","282.15","330.82","333.18","328.45","333.77","327.28","334.95","330.82","349.11","352.26","353.84","354.16","351.63"
"Administration","Information Systems Specialist 2","0046381","STANDBY DUTY PAY",,,,"385.20","57.78","38.52","70.62","57.78","77.04","64.20","57.78","84.24","92.40","123.20","61.60","130.90","46.20","146.30","92.40","49.44","90.64","111.24","115.36","82.40"
"Administration","Information Systems Specialist 2","0046381","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,,"628.00","628.00","628.00","549.00","470.00","470.00","470.00","503.00","503.00","503.00","503.00","503.00"
"Administration","Information Systems Specialist 2","0046381","WORKERS' BENEFIT FUND ASSESSMENT","1.70","1.94","1.79","2.19","1.58","1.94","2.30","2.02","2.44","2.23","2.43","2.14","1.78","1.99","2.02","2.10","1.75","2.03","1.91","1.69","1.67","1.95","2.03","1.86"
"Administration","Information Systems Specialist 4","0053773","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","DENTAL INSURANCE","66.18","66.18","66.18","66.18","66.18",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","HEALTH INSURANCE","766.16","766.16","766.16","766.16","766.16",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","PERS PENSION OBLIGATION BOND PAYMENT","328.48","328.48","333.63","343.92","355.38",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","PERS RETIREMENT","918.65","918.65","933.05","961.82","961.82",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","REGULAR EMPLOYEES SALARY","5214.00","5214.00","5295.67","5459.00","5459.00",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","SOCIAL SECURITY & MEDICARE","414.53","414.54","421.10","434.21","434.22",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","WORK OUT OF CLASS & LEADWORK","260.70","260.70","264.78","272.95","272.95",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","1503009","WORKERS' BENEFIT FUND ASSESSMENT","1.72","1.93","2.13","2.07","1.68",,,,,,,,,,,,,,,,,,,
"Administration","Information Systems Specialist 4","0057901","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99",,,,"0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 4","0057901","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","134.45","134.45","134.45","134.45","134.45","134.45","134.45","134.45",,,,"134.45","148.41","148.41","148.41","148.41","148.41","148.41","148.41"
"Administration","Information Systems Specialist 4","0057901","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 4","0057901","HEALTH INSURANCE","1586.89","1586.89","1586.89","1586.89","1586.89","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15","1819.15",,,,"1819.15","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58","1890.58"
"Administration","Information Systems Specialist 4","0057901","PERS PENSION OBLIGATION BOND PAYMENT","272.64","272.64","266.96","272.64","272.12","242.32","246.75","250.91","251.76","252.05","257.74","258.93","284.52",,,,,,,,,,,"349.56"
"Administration","Information Systems Specialist 4","0057901","PERS RETIREMENT","762.48","762.48","746.60","762.48","736.49","655.82","667.83","679.09","681.38","682.14","697.55","700.78","770.04",,,,,,,,,,,"831.61"
"Administration","Information Systems Specialist 4","0057901","REGULAR EMPLOYEES SALARY","4544.00","4544.00","4449.33","4544.00","4389.09","3908.38","3979.95","4047.00","4060.68","4065.26","4157.02","4176.26","4800.84","2289.57","1316.50",,"1196.82","5266.00","5266.00","5319.00","4305.86","5319.00","5319.00","5638.00"
"Administration","Information Systems Specialist 4","0057901","SOCIAL SECURITY & MEDICARE","346.85","346.85","339.62","346.86","335.00","299.98","305.44","310.58","311.63","311.98","318.99","320.48","368.25","175.15","100.72",,"91.20","402.18","402.17","406.22","328.72","406.23","406.23","430.63"
"Administration","Information Systems Specialist 4","0057901","WORKERS' BENEFIT FUND ASSESSMENT","1.54","1.94","1.95","2.29","1.76","1.67","1.76","1.66","2.00","1.91","2.06","1.37","1.82","0.96","0.53",,"0.56","2.13","2.02","1.82","1.58","2.11","2.00","1.63"
"Administration","Information Systems Specialist 8","0053542","HEALTH INSURANCE",,,,,,,,,,"1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1297.94","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12","1368.12"
"Administration","Information Systems Specialist 4","0055810","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95",,"0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 4","0055810","DENTAL INSURANCE","72.12","72.12","72.12","72.12","72.12","58.60","58.60","58.60","58.60","58.60","58.60","58.60",,"135.75","135.75","135.75","135.75","140.35","140.35","140.35","140.35","140.35","140.35","140.35"
"Administration","Information Systems Specialist 4","0055810","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 4","0055810","HEALTH INSURANCE","848.48","848.48","848.48","848.48","848.48","708.61","708.61","708.61","708.61","708.61","708.61","708.61",,"1752.21","1752.21","1752.21","1752.21","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97","1846.97"
"Administration","Information Systems Specialist 4","0055810","OVERTIME PAYMENTS",,,,,,,,,,,,,,,,"207.72",,,,,"113.28",,,
"Administration","Information Systems Specialist 4","0055810","PERS PENSION OBLIGATION BOND PAYMENT","299.69","299.69","299.69","302.57","319.20","315.63","317.52","329.75","331.62","330.99","332.86","333.69",,,,,,,,"272.13","264.97","271.10","269.06","265.48"
"Administration","Information Systems Specialist 4","0055810","PERS RETIREMENT","838.13","838.13","838.13","846.18","863.91","854.24","859.35","892.44","897.51","895.82","900.89","903.10",,,,,,,,"473.15","460.71","471.37","467.82","631.60"
"Administration","Information Systems Specialist 4","0055810","REGULAR EMPLOYEES SALARY","4757.00","4757.00","4757.00","4757.00","4757.00","4757.00","4785.96","4979.00","4979.00","4979.00","4979.00","5029.00",,"347.83","4000.00","3847.83","4000.00","4000.00","4000.00","4282.00","4078.10","4282.00","4282.00","4282.00"
"Administration","Information Systems Specialist 4","0055810","SOCIAL SECURITY & MEDICARE","376.48","376.48","376.48","380.15","388.24","387.69","390.03","405.11","407.42","406.65","406.58","405.39",,"102.71","311.46","309.23","313.22","304.69","309.41","334.45","325.63","333.20","330.67","326.26"
"Administration","Information Systems Specialist 4","0055810","STANDBY DUTY PAY",,,,"48.00","153.60","96.00","96.00","90.54","120.72","110.66","140.84","101.60",,,"84.70",,"107.80",,"61.60","107.12","82.40","90.64","57.68",
"Administration","Information Systems Specialist 4","0055810","WORK OUT OF CLASS & LEADWORK","237.85","237.85","237.85","237.85","237.85","237.85","239.30","248.95","248.95","248.95","248.95","251.45",,,,,,,,,,,,
"Administration","Information Systems Specialist 4","0055810","WORKERS' BENEFIT FUND ASSESSMENT","1.75","1.97","2.09","2.46","1.96","0.73","2.31","2.06","2.34","2.34","1.79","2.35",,"1.20","2.13","2.45","2.18","2.02","1.82","1.72","1.85","1.53","2.00","1.66"
"Administration","Information Systems Specialist 4","0057259","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,,,,"0.85","0.85","0.85",
"Administration","Information Systems Specialist 4","0057259","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"2.14","2.14","2.14",
"Administration","Information Systems Specialist 4","0057259","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,,,,"386.15","386.15","386.15",
"Administration","Information Systems Specialist 4","0057259","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,,,,,,,"281.30","257.04",
"Administration","Information Systems Specialist 4","0057259","PERS RETIREMENT",,,,,,,,,,,,,,,,,,,,,,"489.10","446.91",
"Administration","Information Systems Specialist 4","0057259","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"0.00",,,
"Administration","Information Systems Specialist 4","0057259","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,,,,"314.38","347.09","317.14",
"Administration","Information Systems Specialist 4","0057259","TEMPORARY EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,,,,"3877.44","4304.96","3913.60",
"Administration","Information Systems Specialist 4","0057259","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,,,,"2.02","2.12","1.92",
"Administration","Information Systems Specialist 4","0021215","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,"0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 4","0021215","DENTAL INSURANCE",,,,,,,,,,,,,,,,"49.81","49.81","50.80","50.80","50.80","50.80","50.80","50.80","50.80"
"Administration","Information Systems Specialist 4","0021215","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,,,,,,"2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 4","0021215","HEALTH INSURANCE",,,,,,,,,,,,,,,,"648.96","648.96","684.07","684.07","684.07","684.07","684.07","684.07","684.07"
"Administration","Information Systems Specialist 4","0021215","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,,,,,"237.02","259.59","259.59","259.59","277.95","277.95","277.95","277.95","277.95"
"Administration","Information Systems Specialist 4","0021215","PERS RETIREMENT",,,,,,,,,,,,,,,,"641.48","702.58","702.58","702.58","483.27","483.27","483.27","483.27","661.24"
"Administration","Information Systems Specialist 4","0021215","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,"3822.91","4187.00","4187.00","4187.00","4483.00","4483.00","4483.00","4483.00","4483.00"
"Administration","Information Systems Specialist 4","0021215","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,"291.75","319.59","319.73","319.75","342.37","342.39","342.37","342.39","342.38"
"Administration","Information Systems Specialist 4","0021215","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,"2.35","2.02","2.24","2.02","1.72","2.02","1.63","2.10","1.72"
"Administration","Information Systems Specialist 4","0036107","BASIC LIFE INSURANCE - $5.000","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.99","0.89","0.89","0.89","0.89","0.89","0.89","0.89"
"Administration","Information Systems Specialist 4","0036107","DENTAL INSURANCE","122.29","122.29","122.29","122.29","122.29","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","135.75","140.35","140.35","140.35","140.35","140.35","140.35","140.35"
"Administration","Information Systems Specialist 4","0036107","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.92","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14","2.14",,"2.14","2.14","2.14","2.14","2.14"
"Administration","Information Systems Specialist 4","0036107","HEALTH INSURANCE","1532.32","1532.32","1532.32","1532.32","1532.32","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1752.21","1840.79","1840.79","1840.79","1840.79","1840.79","1840.79","1840.79"
"Administration","Information Systems Specialist 4","0036107","PERS PENSION OBLIGATION BOND PAYMENT","343.02","343.02","343.02","343.02","352.44","354.45","356.50","354.45","354.45","354.45","372.17","375.89","375.89","375.89","375.89","375.89","375.89","281.92",,"189.43","402.45","402.45","402.45","402.45"
"Administration","Information Systems Specialist 4","0036107","PERS RETIREMENT","959.31","959.31","959.31","959.31","953.86","959.31","964.85","959.31","959.31","959.31","1007.27","1017.32","1017.32","1017.32","1017.32","1017.32","1017.32","762.99",,"329.36","699.74","699.74","699.74","957.44"
"Administration","Information Systems Specialist 4","0036107","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","2.95",,"0.00","2.95","2.95","2.95","2.95"
