"division","classification","position","title","_07_31_13","_08_31_13","_09_30_13","_10_31_13","_11_30_13","_12_31_13","_01_31_14","_02_28_14","_03_31_14","_04_30_14","_05_31_14","_06_30_14","_07_31_14","_08_31_14","_09_30_14","_10_31_14","_11_30_14","_12_31_14","_01_31_15","_02_28_15","_03_31_15","_04_30_15","_05_31_15","_06_30_15","total"
"Administration","Human Resource Analyst 3","0003001","Total","7110.40","7110.40","7407.06","7425.20","7425.22","7517.36","7517.36","7517.36","7517.37","7517.36","7517.36","7517.36","7680.89","8022.69","8159.40","8159.41","8159.41","8181.78","8181.78","8181.79","8181.78","8181.78","8181.77","8364.24","186736.53"
"Administration","Information Systems Specialist 2","4123410","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Administration","Information Systems Specialist 2","4123410","DENTAL INSURANCE","74.24","74.24","74.24","74.24","74.24","73.28","73.28","73.28","73.28","73.28","73.28","73.28","73.28","73.28","73.28","73.28","73.28","77.21","77.21","77.21","77.21","77.21","77.21","77.21","1791.03"
"Administration","Information Systems Specialist 2","4123410","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 2","4123410","HEALTH INSURANCE","891.82","891.82","891.82","891.82","891.82","887.43","887.43","887.43","887.43","887.43","887.43","887.43","887.43","887.43","887.43","887.43","887.43","899.41","899.41","899.41","899.41","899.41","899.41","899.41","21404.13"
"Administration","Information Systems Specialist 2","4123410","PERS PENSION OBLIGATION BOND PAYMENT","255.61","255.61","255.61","270.55","270.55","274.63","274.63","274.63","286.76","287.36","287.36","287.36","287.36","287.36","293.13","293.13","293.13","293.13","293.13","293.13","293.13","293.13","293.13","293.13","6786.68"
"Administration","Information Systems Specialist 2","4123410","PERS RETIREMENT","570.97","570.97","570.97","570.97","570.97","579.60","579.60","579.60","605.19","606.46","606.46","606.46","606.46","606.46","618.63","618.63","618.63","618.63","618.63","618.63","618.63","618.63","618.63","582.31","14381.12"
"Administration","Information Systems Specialist 2","4123410","REGULAR EMPLOYEES SALARY","4038.00","4038.00","4038.00","4038.00","4038.00","4099.00","4099.00","4099.00","4279.95","4289.00","4289.00","4289.00","4289.00","4289.00","4375.00","4375.00","4375.00","4375.00","4375.00","4375.00","4375.00","4375.00","4375.00","4375.00","101961.95"
"Administration","Information Systems Specialist 2","4123410","SOCIAL SECURITY & MEDICARE","300.43","300.42","300.43","300.42","300.42","306.45","306.45","306.45","320.29","320.99","320.99","320.98","320.99","320.98","327.56","327.56","327.57","329.12","329.13","329.12","329.12","328.74","328.74","328.74","7632.09"
"Administration","Information Systems Specialist 2","4123410","WORKERS' BENEFIT FUND ASSESSMENT","2.99","2.99","2.58","2.86","2.15","2.72","2.79","2.51","2.71","2.92","2.77","2.77","2.85","2.45","2.84","2.98","1.57","2.72","2.69","2.55","2.50","2.92","2.65","2.86","64.34"
"Administration","Information Systems Specialist 4","4973010","PERS PENSION OBLIGATION BOND PAYMENT","252.44","252.44","252.44","0.00",,,,,,,,,,,,,,,,,,,,,"757.32"
"Administration","Information Systems Specialist 2","4123410","Total","6136.66","6136.65","6136.25","6151.46","6150.75","6225.71","6225.78","6225.50","6458.21","6470.04","6469.89","6469.88","6469.97","6469.56","6580.47","6580.61","6579.21","6597.84","6597.82","6597.67","6597.62","6597.66","6597.39","6561.28","154083.88"
"Administration","Information Systems Specialist 3","0003905","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","31.35"
"Administration","Information Systems Specialist 3","0003905","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,"157.10","157.11","157.10","157.10","157.10","164.46","164.45","164.46","164.46","167.75","167.76","167.75","167.75","140.17","167.75","137.54","167.76","175.71","167.30","3070.58"
"Administration","Information Systems Specialist 3","0003905","PERS RETIREMENT",,,,,,"371.87","371.90","371.89","371.87","371.89","389.31","389.28","389.31","389.31","397.08","397.11","397.10","397.10","331.82","397.10","325.58","397.11","415.95","481.42","7354.00"
"Administration","Information Systems Specialist 3","0003905","REGULAR EMPLOYEES SALARY",,,,,,"2344.71","2344.88","2344.80","2344.71","2344.85","2454.65","2454.51","2454.65","2454.65","2503.70","2503.89","2503.80","2503.76","2092.16","2503.80","2052.86","2503.85","2622.60","2497.05","45829.88"
"Administration","Information Systems Specialist 3","0003905","SOCIAL SECURITY & MEDICARE",,,,,,"179.37","179.38","179.38","179.37","179.38","187.78","187.77","187.78","187.78","191.54","191.55","191.54","191.53","160.06","191.54","157.04","191.55","200.63","191.02","3505.99"
"Administration","Information Systems Specialist 3","0003905","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,"1.15","1.63","1.29","1.50","1.51","1.65","1.45","1.49","1.50","1.53","1.76","0.78","1.73","0.95","1.43","1.30","1.63","1.43","1.49","27.20"
"Administration","Information Systems Specialist 3","0003905","Total","0.00","0.00","0.00","0.00","0.00","3055.85","3056.55","3056.11","3056.20","3056.38","3199.50","3199.11","3199.34","3199.35","3263.25","3263.72","3262.62","3263.52","2726.81","3263.27","2675.97","3263.55","3417.97","3339.93","59819.00"
"Administration","Information Systems Specialist 3","4213415","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","0.00",,,,,,,,,,,,,,,,,,,"8.25"
"Administration","Information Systems Specialist 3","4213415","PERS RETIREMENT","366.36","366.37","366.35","366.37","366.37","0.00",,,,,,,,,,,,,,,,,,,"1831.82"
"Administration","Information Systems Specialist 3","4213415","REGULAR EMPLOYEES SALARY","2309.96","2310.04","2309.91","2310.04","2310.04","0.00",,,,,,,,,,,,,,,,,,,"11549.99"
"Administration","Information Systems Specialist 3","4213415","SOCIAL SECURITY & MEDICARE","176.71","176.72","176.71","176.72","176.71","0.00",,,,,,,,,,,,,,,,,,,"883.57"
"Administration","Information Systems Specialist 3","4213415","WORKERS' BENEFIT FUND ASSESSMENT","1.67","1.14","1.65","1.57","1.55","0.00",,,,,,,,,,,,,,,,,,,"7.58"
"Administration","Information Systems Specialist 3","4213415","Total","3002.57","3002.15","3002.49","3011.12","3011.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15029.42"
"Administration","Information Systems Specialist 4","4973010","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.97","0.97","0.97","0.97","0.97","0.97","0.97","22.94"
"Administration","Information Systems Specialist 4","4973010","DENTAL INSURANCE","99.49","99.49","99.49","99.49","99.49","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","98.18","103.44","103.44","103.44","103.44","103.44","103.44","103.44","2399.69"
"Administration","Information Systems Specialist 4","4973010","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 4","4973010","HEALTH INSURANCE","1195.01","1195.01","1195.01","1195.01","1195.01","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1189.12","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","1205.18","28680.75"
"Administration","Information Systems Specialist 4","4973010","OVERTIME PAYMENTS",,,,,,,,,,,,,"258.56",,,,,,,,,,,,"258.56"
"Administration","Information Systems Specialist 4","4973010","PERS PENSION OBLIGATION BOND PAYMENT","349.34","349.34","349.34","369.76","369.76","375.32","375.32","375.32","375.32","375.32","375.32","375.32","375.32","375.32","382.84","382.84","382.84","382.84","382.84","382.84","382.84","382.84","382.84","382.84","8993.82"
"Administration","Information Systems Specialist 4","4973010","PERS RETIREMENT","780.36","780.36","780.36","780.36","780.36","792.09","792.09","792.09","792.09","792.09","792.09","792.09","792.09","792.09","807.98","807.98","807.98","807.98","807.98","807.98","807.98","807.98","807.98","760.55","19062.98"
"Administration","Information Systems Specialist 4","4973010","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","61.75"
"Administration","Information Systems Specialist 4","4973010","REGULAR EMPLOYEES SALARY","5256.00","5256.00","5256.00","5256.00","5256.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5335.00","5442.00","5442.00","5442.00","5442.00","5442.00","5442.00","5442.00","5442.00","5442.00","5442.00","128715.00"
"Administration","Information Systems Specialist 4","4973010","SOCIAL SECURITY & MEDICARE","414.82","414.83","414.82","414.82","414.83","419.28","419.29","419.29","419.28","419.28","419.29","419.29","439.06","419.29","427.87","427.88","427.88","427.67","427.67","427.68","427.67","427.30","427.29","427.29","10143.67"
"Administration","Information Systems Specialist 4","4973010","WORK OUT OF CLASS & LEADWORK","262.80","262.80","262.80","262.80","262.80","266.75","266.75","266.75","266.75","266.75","266.75","266.75","266.75","266.75","272.10","272.10","272.10","272.10","272.10","272.10","272.10","272.10","272.10","272.10","6435.75"
"Administration","Information Systems Specialist 4","4973010","WORKERS' BENEFIT FUND ASSESSMENT","2.21","2.89","1.75","3.16","2.53","2.34","2.35","2.72","2.46","2.69","2.67","2.21","2.55","2.19","2.16","2.70","1.80","3.02","2.04","2.04","3.04","2.70","2.52","2.72","59.46"
"Administration","Information Systems Specialist 4","4973010","Total","8362.63","8363.32","8362.17","8384.00","8383.38","8483.93","8483.95","8484.32","8484.05","8484.28","8484.27","8483.81","8762.48","8483.79","8628.10","8628.65","8627.75","8650.10","8649.12","8649.13","8650.12","8649.41","8649.22","8601.99","204873.97"
"Administration","Information Systems Specialist 4","4973010","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.00",,,,,,,,,,,,,,,,,,,,,"2.85"
"Administration","Information Systems Specialist 4","4973010","DENTAL INSURANCE","110.11","110.11","110.11","0.00",,,,,,,,,,,,,,,,,,,,,"330.33"
"Administration","Information Systems Specialist 4","4973010","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","0.00",,,,,,,,,,,,,,,,,,,,,"4.95"
"Administration","Information Systems Specialist 4","4973010","PERS RETIREMENT","563.90","563.90","563.90","0.00",,,,,,,,,,,,,,,,,,,,,"1691.70"
"Administration","Information Systems Specialist 4","4973010","REGULAR EMPLOYEES SALARY","3988.00","3988.00","3988.00","0.00",,,,,,,,,,,,,,,,,,,,,"11964.00"
"Administration","Information Systems Specialist 4","4973010","SOCIAL SECURITY & MEDICARE","301.73","301.73","301.74","0.00",,,,,,,,,,,,,,,,,,,,,"905.20"
"Administration","Information Systems Specialist 4","4973010","WORKERS' BENEFIT FUND ASSESSMENT","3.06","2.70","2.44","0.00",,,,,,,,,,,,,,,,,,,,,"8.20"
"Administration","Information Systems Specialist 7","4213414","HEALTH INSURANCE",,,,"1355.37","1355.37","0.00",,,,,,,,,,,,,,,,,,,"2710.74"
"Administration","Information Systems Specialist 4","4973010","Total","6607.55","6607.19","6606.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19821.68"
"Administration","Information Systems Specialist 4","4973012","BASIC LIFE INSURANCE - $5.000",,,,"0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","19.95"
"Administration","Information Systems Specialist 4","4973012","DENTAL INSURANCE",,,,"110.11","110.11","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","108.69","112.15","112.15","112.15","112.15","112.15","112.15","112.15","2309.55"
"Administration","Information Systems Specialist 4","4973012","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","34.65"
"Administration","Information Systems Specialist 4","4973012","HEALTH INSURANCE",,,,"1385.71","1385.71","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","28999.51"
"Administration","Information Systems Specialist 4","4973012","PERS PENSION OBLIGATION BOND PAYMENT",,,,"270.53","279.86","284.08","284.08","284.08","284.08","284.08","284.08","284.08","284.08","284.08","289.78","293.32","303.38","303.38","303.38","303.38","303.38","303.38","303.38","303.38","6117.25"
"Administration","Information Systems Specialist 4","4973012","PERS RETIREMENT",,,,"570.93","590.63","599.54","599.54","599.54","599.54","599.54","599.54","599.54","599.54","599.54","611.56","619.05","640.26","640.26","640.26","640.26","640.26","640.26","640.26","602.68","12872.53"
"Administration","Information Systems Specialist 4","4973012","REGULAR EMPLOYEES SALARY",,,,"4037.74","4177.00","4240.00","4240.00","4240.00","4240.00","4240.00","4240.00","4240.00","4240.00","4240.00","4325.00","4377.96","4528.00","4528.00","4528.00","4528.00","4528.00","4528.00","4528.00","4528.00","91301.70"
"Administration","Information Systems Specialist 4","4973012","SOCIAL SECURITY & MEDICARE",,,,"305.54","316.19","321.04","321.04","321.05","321.05","321.04","321.04","321.04","321.04","321.05","327.55","331.59","343.07","340.37","340.37","340.37","340.37","340.37","340.38","340.36","6895.92"
"Administration","Information Systems Specialist 4","4973012","WORKERS' BENEFIT FUND ASSESSMENT",,,,"2.48","2.38","2.31","2.72","2.53","2.89","2.86","2.65","2.82","3.37","2.41","2.79","2.36","2.14","2.67","2.41","2.29","2.94","2.65","2.70","2.67","55.04"
"Administration","Information Systems Specialist 4","4973012","Total","0.00","0.00","0.00","6685.64","6864.48","6937.47","6937.88","6937.70","6938.06","6938.02","6937.81","6937.98","6938.53","6937.58","7047.18","7114.78","7307.35","7311.94","7311.68","7311.56","7312.21","7311.92","7311.98","7274.35","148606.10"
"Administration","Information Systems Specialist 5","4123408","BASIC LIFE INSURANCE - $5.000","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","0.95","22.80"
"Administration","Information Systems Specialist 5","4123408","DENTAL INSURANCE","101.73","101.73","101.73","101.73","101.73","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","100.41","103.60","103.60","103.60","103.60","103.60","103.60","103.60","2438.77"
"Administration","Information Systems Specialist 5","4123408","EMPLOYMENT RELATIONS BOARD ASSESSMENT","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","1.65","39.60"
"Administration","Information Systems Specialist 5","4123408","HEALTH INSURANCE","1385.71","1385.71","1385.71","1385.71","1385.71","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1379.21","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","1382.51","33156.64"
"Administration","Information Systems Specialist 5","4123408","OVERTIME PAYMENTS",,,,"170.91",,,,,"569.83",,,"171.95",,,,"833.33","396.83",,,,"608.47",,,"264.55","3015.87"
"Administration","Information Systems Specialist 5","4123408","PERS PENSION OBLIGATION BOND PAYMENT","354.92","354.92","354.92","387.12","375.67","381.30","381.30","381.30","419.48","381.30","381.30","405.69","399.32","399.32","407.29","463.13","433.88","407.29","407.29","407.29","448.06","407.29","407.29","425.01","9571.68"
"Administration","Information Systems Specialist 5","4123408","PERS RETIREMENT","889.27","889.27","889.27","916.37","889.27","902.59","902.59","902.59","992.97","902.59","902.59","960.34","945.26","945.26","964.13","1096.30","1027.07","964.13","964.13","964.13","1060.63","964.13","964.13","1223.03","23022.04"
"Administration","Information Systems Specialist 5","4123408","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","3.25","78.00"
"Administration","Information Systems Specialist 5","4123408","REGULAR EMPLOYEES SALARY","5607.00","5607.00","5607.00","5607.00","5607.00","5691.00","5691.00","5691.00","5691.00","5691.00","5691.00","5883.14","5960.00","5960.00","6079.00","6079.00","6079.00","6079.00","6079.00","6079.00","6079.00","6079.00","6079.00","6079.00","140774.14"
"Administration","Information Systems Specialist 5","4123408","SOCIAL SECURITY & MEDICARE","411.98","411.98","411.96","425.06","411.97","416.90","416.90","416.90","460.51","416.90","416.90","444.75","437.48","437.48","446.59","510.33","476.94","446.41","446.41","446.41","492.96","446.41","446.42","466.63","10563.18"
"Administration","Information Systems Specialist 5","4123408","WORKERS' BENEFIT FUND ASSESSMENT","2.36","1.77","2.72","3.20","2.55","2.67","2.43","2.58","2.83","2.72","2.79","2.52","2.02","1.82","2.60","3.37","2.55","2.94","2.55","2.14","3.01","2.55","2.40","2.72","61.81"
