"registry_number","business_name","entity_type","nonprofit_type","address","address_continued","city","state","zip_code"
"105679898","WESTVIEW WRESTLING","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16152 NW OAKHILLS DR",,"BEAVERTON","OR","97006"
"105590699","NEW CONCEPT ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20564 NW BRENTFORD TERRACE",,"BEAVERTON","OR","97006"
"106173693","EXPERIENCE THEATRE PROJECT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16172 SW BRIDLE HILLS DR",,"BEAVERTON","OR","97007"
"106771090","MUSTARD SEED FAITH FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19010 SW SHAW STREET",,"BEAVERTON","OR","97078"
"106771090","MUSTARD SEED FAITH FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19010 SW SHAW STREET",,"BEAVERTON","OR","97078"
"109842195","SANAGA-YONG CHIMPANZEE RESCUE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","700 SW 126TH AVENUE",,"BEAVERTON","OR","97005"
"109908392","CAREER RESOURCES NETWORK","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17298 SW BERKELEY LANE",,"BEAVERTON","OR","97006"
"110633096","RENEWAL HOUSE NORTHWEST","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","10930 SOUTHWEST WALKER ROAD",,"BEAVERTON","OR","97005"
"113517692","THE GENO MORGAN FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17314 NW CAMELBACK LANE",,"BEAVERTON","OR","97006"
"113733497","ASSOCIATION OF RUSSIAN SPEAKING COMPATRIOTS US","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2510 SW 200TH CT",,"BEAVERTON","OR","97003"
"115121592","OREGON ROWING UNLIMITED - PDX","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","11765 SW TIMBERLINE DR",,"BEAVERTON","OR","97008"
"115200495","TIMOTHY B CAMPBELL MEMORIAL SCHOLARSHIP FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15255 SW SWAN CT",,"BEAVERTON","OR","97007"
"115183592","ATHLETICS FOR CHARACTER AND EDUCATION ACE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1800 SW 132ND AVE",,"BEAVERTON","OR","97005"
"117470799","HIKE IT BABY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15788 SW SNOWY OWL LN",,"BEAVERTON","OR","97007"
"117845792","SOL COLLABORATIVE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15600 SW PLEASANT VALLEY RD",,"BEAVERTON","OR","97007"
"118003193","OREGON BLAZE FASTPITCH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12810 SW HART ROAD",,"BEAVERTON","OR","97008"
"118170497","KURUBA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","10210 SW GRABHORN RD",,"BEAVERTON","OR","97007"
"118316090","VALOR GLOBAL FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3350 SW 182ND AVE",,"BEAVERTON","OR","97003"
"120435292","PORTLAND MONDAY DEBTORS ANONYMOUS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6230 SW HALL BLVD APT 1",,"BEAVERTON","OR","97008"
"120637095","PARADIGM PUBLIC HEALTH SOLUTIONS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6856 SW STAR JASMINE PL",,"BEAVERTON","OR","97008"
"120307798","OREGON VIOLA SOCIETY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15465 SW GULL COURT",,"BEAVERTON","OR","97007"
"121985493","BADEBLEH ~ LIFTING UP LIBERIA, INC. (BLULI)","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2372 NW SCHMIDT WAY #121",,"BEAVERTON","OR","97006"
"123096190","FAMILY PROMISE OF GREATER WASHINGTON COUNTY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4900 SW GRIFFITH DR STE 131",,"BEAVERTON","OR","97005"
"124013194","EAST PORTLAND DAYCARE SERVICES","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2510 SW 200TH CT",,"BEAVERTON","OR","97003"
"124923897","423 COMMUNITIES INTERNATIONAL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","8125 SW FOXGLOVE PL",,"BEAVERTON","OR","97008"
"125580290","MOUNTAINSIDE YOUTH FOOTBALL ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","10142 SW SNOWGOOSE SPL",,"BEAVERTON","OR","97007"
"125769794","PUBLIC CITIZEN THEATRE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20661 SW GRACIE ST",,"BEAVERTON","OR","97006"
"126617299","THIN BLUE LINE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1500 NW 167TH PLACE",,"BEAVERTON","OR","97006"
"126977099","LIGHT 2 THE WORLD, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17477 SW FOREST HOLLOW STREET",,"BEAVERTON","OR","97007"
"127474898","POLITISIT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1915 NE STUCKI AVE STE 308",,"BEAVERTON","OR","97006"
"127737799","THE FISHBACK FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4145 SW WATSON AVE STE 515",,"BEAVERTON","OR","97005"
"128893591","ANSWER2CANCER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7299 SW LINETTE WAY",,"BEAVERTON","OR","97007"
"129269999","PAID IN FULL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1500 NW 167TH PLACE",,"BEAVERTON","OR","97006"
"131411092","LIVING LUCID","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","10065 SW CLARK HILL ROAD",,"BEAVERTON","OR","97007"
"131598690","AKASHVAANI FOUNDATION INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","13024 SW 165TH AVE",,"BEAVERTON","OR","97007"
"132862897","FUTBOL CLUB ACADEMICOS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1396 SW 209TH AVE",,"BEAVERTON","OR","97003"
"132864596","PAN AFRICAN FESTIVAL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6625 SW 207",,"BEAVERTON","OR","97078"
"132992991","ROOTED 2 SERVE, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6090 SW LYNMAR PL",,"BEAVERTON","OR","97078"
"133265991","MICHAEL ALLEN HARRISON'S PLAY IT FORWARD","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15655 NW PERIMETER DR",,"BEAVERTON","OR","97006"
"133392399","CENTURY YOUTH BASKETBALL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","13145 SW THATCHER DR",,"BEAVERTON","OR","97008"
"134631191","SOLID BRASS PDX, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20687 SW ROCKPORT LN",,"BEAVERTON","OR","97006"
"136041290","IDA B. WELLS BASKETBALL CLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17672 NW SHADY FIR LOOP",,"BEAVERTON","OR","97006"
"136047891","MIT SCHOOL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1800 NW 169TH PLACE SUITE A250",,"BEAVERTON","OR","97006"
"137201497","ROSE CITY KAPPA FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16480 SW VIKING COURT",,"BEAVERTON","OR","97007"
"139987093","STOP ANIMAL SEXUAL ASSAULT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17710 NW CORNELL RD","APT 1","BEAVERTON","OR","97006"
"141023598","HAKI COMMUNITY ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19767 SW MARLIN DR",,"BEAVERTON","OR","97007"
"142481894","MAITREE PDX","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16765 SW BLACKBERRY LANE",,"BEAVERTON","OR","97007"
"143202091","CHRISTIAN RESEARCH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15499 NW NORWICH STREET",,"BEAVERTON","OR","97007"
"144181898","TIGARD CERT INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4800 SW GRIFFITH DR STE 320",,"BEAVERTON","OR","97005"
"144814092","WESTSIDE FOOD BRIGADE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19884 SW YOCOM LN",,"BEAVERTON","OR","97007"
"145108692","CURVY CHIC CLOSET FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3291 SW 174TH AVE",,"BEAVERTON","OR","97003"
"145225793","WESTSIDE RIDERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","11856 SW 175TH AVE",,"BEAVERTON","OR","97007"
"145568192","RISEN COMMUNITY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6217 SW CROSS CREEK AVE",,"BEAVERTON","OR","97078"
"148560998","PERUVIAN CULTURAL FESTIVAL AND EVENTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6230 SW ZABACO TERRACE",,"BEAVERTON","OR","97078"
"150051499","2D4D","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7080 SW TIERRA DEL MAR DR",,"BEAVERTON","OR","97007"
"150459197","3 R'S EQUINE THERAPY CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15675 SW REDBIRD ST",,"BEAVERTON","OR","97007"
"150644996","SOS LOST PET RESCUE NW, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4770 SW 141ST AVE",,"BEAVERTON","OR","97005"
"150768191","ENLIGHTENMENT SANGHA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","9750 SW MARJORIE LN APT 1",,"BEAVERTON","OR","97008"
"152157195","DDG GIVES, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1915 NE STUCKI AVE STE 250",,"BEAVERTON","OR","97006"
"152244696","PGC EDUCATIONAL FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5075 SW GRIFFITH DR STE 220",,"BEAVERTON","OR","97005"
"153063293","OREGON YOUTH LACROSSE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7255 SW ALPINE DR",,"BEAVERTON","OR","97008"
"153862991","LET'S PEER UP","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12725 SW 159TH CT",,"BEAVERTON","OR","97007"
"153839791","NTC SCHOOL DE BRUG PORTLAND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17476 SW CLEMENTINE ST",,"BEAVERTON","OR","97007"
"154386099","MERCY CONNECTIONS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","8165 SW CONNEMARA TERRACE",,"BEAVERTON","OR","97008"
"154120191","COOPER MOUNTAIN ELEMENTARY CHESS CLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17755 SW COOPER MOUNTAIN LN",,"BEAVERTON","OR","97007"
"156421894","GUARD OUR DOMINION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4550 SW HALL BLVD",,"BEAVERTON","OR","97005"
"156455595","JX2 ATHLETICS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15418 NW WHITE FOX DR",,"BEAVERTON","OR","97006"
"157146292","MENTE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15458 SW MALLARD DR STE 101",,"BEAVERTON","OR","97007"
"159220590","SCARLET SAILS CULTURAL FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","14960 SW RUBY STREET",,"BEAVERTON","OR","97007"
"159818393","OREGON LACROSSE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4840 SW WESTERN AVE #600",,"BEAVERTON","OR","97005"
"160024890","NEW THAI VERSION FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4800 SW GRIFFITH DRIVE","#320","BEAVERTON","OR","97005"
"160076999","WESTSIDE QUEER RESOURCE CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5870 SW 167TH AVE",,"BEAVERTON","OR","97007"
"160500493","TA YEIYARI TE PA' YE XEIYANI","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5265 SW 153RD AVE",,"BEAVERTON","OR","97007"
"161191896","CONCEPT CITY R&D, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7079 SW 156TH AVENUE",,"BEAVERTON","OR","97007"
"165424194","SONRISE BOXING T.E.A.M.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6426 SW ONASSIS PL",,"BEAVERTON","OR","97007"
"165558496","BEAVERTON RESOURCE CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","13565 SW WALKER RD",,"BEAVERTON","OR","97005"
"166825894","MAKERFORCE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","13160 SW GLENN CT",,"BEAVERTON","OR","97008"
"167304196","PLANTING SEEDS COMMUNITY OF BEAVERTON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","9188 SW PLATINUM PLACE",,"BEAVERTON","OR","97007"
"167576496","THE FOUNDATION FOR PSYCHOANALYTIC EXPANSION AND ACCESSIBILITY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","14240 SW YEARLING WAY",,"BEAVERTON","OR","97008"
"168932599","EAST AFRICA ENERGY SOLUTIONS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","14940 SW SCHOLLS FERRY RD # M # 1O3",,"BEAVERTON","OR","97007"
"169649291","EVERY BODY ATHLETICS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4436 NW GLENLAKES PLACE",,"BEAVERTON","OR","97006"
"169910198","EUDAEMONIA EQUINE CONNECTIONS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1865 NW 169TH PL #201",,"BEAVERTON","OR","97006"
"170348297","THE DESI PROJECT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1129 NW TURNBERRY TER",,"BEAVERTON","OR","97006"
"171918593","CHANCE HOUSE INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6900 SW 105TH AVE STE A",,"BEAVERTON","OR","97008"
"174151390","WE CARE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16264 SW GAGE LN",,"BEAVERTON","OR","97006"
"169856391","AIM HIGH PDX","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16500 NW BETHANY CT STE 150",,"BEAVERTON","OR","97006"
"175845891","WAKEUP BEAVERTON!","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12555 SW 4TH STREET",,"BEAVERTON","OR","97005"
"176167295","PEOPLES FOUNDATION FOR BETTER OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","609 NW PACIFIC GROVE DRIVE",,"BEAVERTON","OR","97006"
"176842491","LOVE AND CARE KITTEN ADOPTION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","800 SW 167TH AVE",,"BEAVERTON","OR","97006"
"176288299","ASTONISHED","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","9200 PARKVIEW LOOP",,"BEAVERTON","OR","97008"
"179465498","ASPIRING FRONTIERS, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3513 NW 164TH TER",,"BEAVERTON","OR","97006"
"179869996","HAUNTERS FOR GIVING, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","14825 NW BONNEVILLE LOOP",,"BEAVERTON","OR","97006"
"180899693","KINDER CLUB","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16460 SW BLACKBIRD ST",,"BEAVERTON","OR","97007"
"181388696","COMRADES IN COURAGE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","11375 SW 14TH ST",,"BEAVERTON","OR","97005"
"181402992","MORIVIVI THEATRE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17622 SW CORONA LN",,"BEAVERTON","OR","97003"
"182388794","JOYFUL TRANSITIONS PDX","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17506 SW BRITETREE CIR",,"BEAVERTON","OR","97007"
"182547993","CULTURAL COALITION OF WASHINGTON COUNTY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7080 SW TIERRA DEL MAR DR",,"BEAVERTON","OR","97007"
"183038596","CRESCENT MOON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3138 SW DOYLE PL APT 3821","APT 3821","BEAVERTON","OR","97003"
"183255992","NO PAMPHLET FOR THAT, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","7255 SW 126TH CT",,"BEAVERTON","OR","97008"
"183606590","BLAIR'S BEAUTIFUL BOUNTY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20691 SW NANTUCKET LN",,"BEAVERTON","OR","97006"
"184060490","MEDPACK","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5460 SW BEVERLY CT",,"BEAVERTON","OR","97005"
"184323492","CATHOLIC LIBERAL EDUCATION ADVOCATES, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16235 NW AUDREY DR",,"BEAVERTON","OR","97006"
"184960699","DONATE DENTISTRY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16205 NW BETHANY CT","STE 112","BEAVERTON","OR","97006"
"185113595","FEED THE STREETS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3370 SW 153RD DR",,"BEAVERTON","OR","97003"
"185308195","YOUTH UNITED- PNW, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12220 SW DENFIELD ST",,"BEAVERTON","OR","97005"
"185397495","THRIVING VILLAGES UGANDA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2200 NW 153RD PL",,"BEAVERTON","OR","97006"
"186862398","A CHANCE TO DREAM, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16936 SW LAMB CT",,"BEAVERTON","OR","97007"
"187095493","TRULY IMMIGRATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17968 SW BRISK LN",,"BEAVERTON","OR","97007"
"188446893","CLIMATE CHANGE RECOVERY, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","3545 NW ASHLAND PL",,"BEAVERTON","OR","97006"
"189377493","SHUNKAI CHESS TRAINING CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","9340 SW DOWNING DR",,"BEAVERTON","OR","97008"
"190012394","MATTRESSES IN REACH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","17489 SW WATERLEAF LN",,"BEAVERTON","OR","97006"
"187332797","BLACK SWIMMING INITIATIVE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","19539 SW LIMESTONE CT",,"BEAVERTON","OR","97003"
"191012898","BINDAL SEVA FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","13024 SW 165TH AVE",,"BEAVERTON","OR","97007"
"191185793","PORTYPAA","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","8790 SW SORRENTO RD",,"BEAVERTON","OR","97008"
"191381491","FUND THAT B","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15156 SW BARCELONA WAY",,"BEAVERTON","OR","97007"
"191367599","DATAHS INTERNATIONAL DOULAS ADVISORY, TRAINING AND HEALTH SUPPORT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5575 SW FRANKLIN AVE APT 19",,"BEAVERTON","OR","97005"
"192293091","SOMALI AMERICAN ORGANIZATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12875 SW CRESCENT ST","409E","BEAVERTON","OR","97005"
"193052793","DISASTER RELIEF ROTARY DISTRICT 5100","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6700 SW 105TH AVE","STE 314","BEAVERTON","OR","97008"
"193163491","COACH SAM","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","12392 SW MEADER WAY",,"BEAVERTON","OR","97008"
"193996791","SOUTH BEAVERTON YOUTH CHEER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","8320 SW MONTICELLO CT",,"BEAVERTON","OR","97008"
"194717592","JUN & RIM PEACE MISSION FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5075 SW GRIFFITH DRIVE #240",,"BEAVERTON","OR","97005"
"194810090","EMMANUEL NONPROFIT FOUNDATION FOR CHRISTIAN MISSION SUPPORTS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","5075 SW GRIFFITH DR STE 240",,"BEAVERTON","OR","97005"
"194993490","VIKTORIAS ANGELS","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1060 SW 206TH AVE",,"BEAVERTON","OR","97003"
"195700894","BEAVERTON OR HISTORY ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","18155 SW BARCELONA WAY",,"BEAVERTON","OR","97007"
"193955391","AUTISM FAMILY SUPPORT","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15585 SW REDSTONE DRIVE",,"BEAVERTON","OR","97007"
"195967592","RAINBOW HEART RESCUE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","11920 SW 3RD ST",,"BEAVERTON","OR","97005"
"196353594","SIGNIFICANT ART FOR LIFE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","15175 NW OAKHILLS DR",,"BEAVERTON","OR","97006"
"196630090","FOUNDATION IV","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","4800 SW GRIFFITH DR STE 320",,"BEAVERTON","OR","97005"
"197028591","VETERANS DAY PORTLAND INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16010 SW AUDUBON STREET UNIT 101",,"BEAVERTON","OR","97003"
"197116990","UNITED AID MISSION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","6235 SW 150TH AVE",,"BEAVERTON","OR","97007"
"199221699","BROKEN ARROW RANCH AND SANCTUARY INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","14787 SW MILLIKAN WAY",,"BEAVERTON","OR","97003"
"5157615","DESCHUTES UNITED WAY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1130 NW HARRIMAN",,"BEND","OR","97701"
"5584313","CENTRAL OREGON COMMUNITY COLLEGE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2600 NW COLLEGE WAY",,"BEND","OR","97703"
"6171417","THE HOLLAND FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","611 NE BELLEVUE DR #323",,"BEND","OR","97701"
"6610315","HUMANE SOCIETY OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","61170 SE 27TH ST",,"BEND","OR","97702"
"9146713","MAYBELLE CLARK MACDONALD FUND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","404 SW COLUMBIA ST",,"BEND","OR","97702"
"9360116","J BAR J YOUTH SERVICES, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","62895 HAMBY RD",,"BEND","OR","97701"
"10153112","CAMP FIRE CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","20771 BARTON CROSSING WAY",,"BEND","OR","97701"
"10790111","THE HIGH DESERT MUSEUM","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","59800 S HWY 97",,"BEND","OR","97702"
"11061611","COUNCIL ON AGING OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1036 NE 5TH ST",,"BEND","OR","97701"
"11810017","EAST CASCADES AUDUBON SOCIETY","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16 NW KANSAS AVE",,"BEND","OR","97703"
"12403416","SAVING GRACE IMAGINE LIFE WITHOUT VIOLENCE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1004 NW MILWAUKEE STE 100",,"BEND","OR","97703"
"13475017","THE GROWING TREE CHILDREN'S CENTER","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1080 NE 4TH",,"BEND","OR","97701"
"14247811","PARTNERS IN CARE, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2503 NW COE CT",,"BEND","OR","97703"
"15122617","HOSPICE OF REDMOND","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","360 SW BOND ST STE 400",,"BEND","OR","97702"
"15228919","ABILITREE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","33 NW IRVING AVE",,"BEND","OR","97703"
"15400815","THE BEREAN CALL","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","64680 HORSEMAN LN",,"BEND","OR","97701"
"16467516","MARGARET GRAHAM ISELI FOUNDATION","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","954 NE QUIMBY AVE",,"BEND","OR","97701"
"16740912","CENTRAL OREGON COLLECTIVE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","62070 27TH ST",,"BEND","OR","97701"
"16994915","MT. BACHELOR SPORTS EDUCATION FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","2765 NW LOLO DRIVE",,"BEND","OR","97703"
"3776986","CENTRAL OREGON LANDWATCH","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1114 NW OGDEN AVE",,"BEND","OR","97703"
"12108288","BEND NORTH LITTLE LEAGUE","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1020 SW EMKAY DRIVE SUITE 200",,"BEND","OR","97702"
"12546180","THE SCHOOL FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","EXECUTIVE DIRECTOR","520 NW WALL ST #105","BEND","OR","97703"
"12608188","FELLOWSHIP OF THE LENS-A SPIRITUAL NETWORK","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","1128 NE 9TH ST",,"BEND","OR","97701"
"13633987","FAMILY RESOURCE CENTER OF CENTRAL OREGON","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","NEIL R BRYANT","591 MILL VIEW WAY","BEND","OR","97702"
"14150080","CENTRAL OREGON ENVIRONMENTAL CENTER, INC.","DOMESTIC NONPROFIT CORPORATION","PUBLIC BENEFIT","16 NW KANSAS",,"BEND","OR","97703"
