"the_geom","placeid","yearplaceid","city","state","citystate","year","month","docksuspended","dockclosed","docklesssuspended","docklessclosed","scootersuspended","scooterclosed","dockid","stationct","stationct_pct","stationct_bin","dockct","docknm","docknmsuspended","docklessct","docklessct_bin","docklessnm","docklessnmsuspended","scooterct","scooterct_bin","scooternm","scooternmsuspended","lat","lon","type","suspscooterct","closedscooterct","suspdocklessct","closeddocklessct","closeddockct","suspdockct","docknotes","docklessnotes","scooternotes","docksuspendednotes","docklesssuspendednotes","scootersuspendednotes","dockclosednotes","docklessclosednotes","scooterclosednotes"
"POINT (-82.458444 27.9477595)","FL0064","2020FL0064","Tampa","FL","Tampa, FL","2020","10",,,,,,,"33.0","110","1.72928784782267","4","1","Coast Bike Share",,"0","0",,,"4","4","Spin, Bird, Lime, Jump",,"27.9477595","-82.458444","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-80.8430827 35.2272086)","NC00139","2020NC00139","Charlotte","NC","Charlotte, NC","2020","5",,,,,,,"13.0","29","0.455903159880522","4","1","Charlotte Bcycle",,"0","0",,,"3","3","Bird, Lime, Spin",,"35.2272086","-80.8430827","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.1929215 39.1399187)","MD00126","2020MD00126","Gaithersburg","MD","Gaithersburg, MD","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"4","4","Bird, Lyft, Spin, Lime",,"39.1399187","-77.1929215","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.1413417 33.1838787)","TX00243","2020TX00243","Denton","TX","Denton, TX","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"33.1838787","-97.1413417","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-76.8861122 40.2663107)","PA00180","2020PA00180","Harrisburg","PA","Harrisburg, PA","2020","1",,,,,,,,"11","0.172928784782267","4","1","Harrisburg",,"0","0",,,"0","0",,,"40.2663107","-76.8861122","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-85.1824269 42.3192548)","MI00126","2020MI00126","Battle Creek","MI","Battle Creek, MI","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Battle Creek Bcycle","0","0",,,"0","0",,,"42.3192548","-85.1824269",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-121.530234 38.5804609)","CA0038","2020CA0038","West Sacramento","CA","West Sacramento, CA","2020","5",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"38.5804609","-121.530234",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-121.988571 37.5482697)","CA00236","2020CA00236","Fremont","CA","Fremont, CA","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Eastbay (HOPR)",,"1","1","Eastbay (HOPR)",,"37.5482697","-121.988571","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-95.2359496 38.9719384)","KS00244","2020KS00244","Lawrence","KS","Lawrence, KS","2020","8",,,,"8/2020",,,,"0",,"0","0",,,"0","0",,"Veoride (limited to designated parking zones)","0","0",,,"38.9719384","-95.2359496",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-121.493895 38.5810606)","CA0024","2020CA0024","Sacramento","CA","Sacramento, CA","2020","4",,,"4/2020",,"4/2020",,,"0",,"0","0",,,"1","1","Jump","Jump","4","4","Jump, Lime, Spin, Bird","Jump, Lime, Spin, Bird","38.5810606","-121.493895","Dockless and e-scooters","4","0","0","1","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,
"POINT (-110.761815 43.479965)","WY00231","2020WY00231","Jackson","WY","Jackson, WY","2020","4",,,,,,,"115.0","18","0.282974375098255","4","1","START",,"0","0",,,"0","0",,,"43.479965","-110.761815","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-106.650985 35.0841034)","NM00153","2020NM00153","Albuquerque","NM","Albuquerque, NM","2020","10",,,,"10/2020",,"10/2020",,"0",,"0","0",,,"0","0",,"Pace","0","0",,"Spin","35.0841034","-106.650985",,"0","1","1","0","0","0",,,,,,,,,
"POINT (-122.439874 47.2495798)","WA00227","2020WA00227","Tacoma","WA","Tacoma, WA","2020","12",,,,,,"12/2020",,"0",,"0","0",,,"0","0",,,"0","0",,"Lime","47.2495798","-122.439874",,"0","1","0","0","0","0",,,,,,,,,
"POINT (-76.610759 39.2908816)","MD00117","2020MD00117","Baltimore","MD","Baltimore, MD","2020","6",,,"6/2020",,,,,"0",,"0","0",,,"1","1","Jump","Jump","4","4","Bolt, Lime, Spin, Jump",,"39.2908816","-76.610759","Dockless and e-scooters","0","0","0","1","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,
"POINT (-121.988571 37.5482697)","CA00236","2020CA00236","Fremont","CA","Fremont, CA","2020","11",,,,,,,,"0",,"0","0",,,"1","1","Eastbay (HOPR)",,"1","1","Eastbay (HOPR)",,"37.5482697","-121.988571","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-84.5553805 42.7337712)","MI00129","2020MI00129","Lansing","MI","Lansing, MI","2020","5",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Gotcha, Lime",,"42.7337712","-84.5553805","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-119.9843482 38.9332411)","CA0034","2020CA0034","South Lake Tahoe","CA","South Lake Tahoe, CA","2020","7",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime (operates during summer only)",,"38.9332411","-119.9843482","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.6587085 40.2337289)","UT002090","2020UT002090","Provo","UT","Provo, UT","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","LINK",,"40.2337289","-111.6587085","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.0007065 39.9622601)","OH00166","2020OH00166","Columbus","OH","Columbus, OH","2020","6",,,,,,,"58.0","83","1.304826285175287","4","1","COGO",,"0","0",,,"4","4","Lime, Bird, Spin, Jump",,"39.9622601","-83.0007065","Docked and e-scooters","0","0","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-67.1391124 18.2011161)","PR00256","2020PR00256","Mayaguez","PR","Mayaguez, PR","2020","9",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.2011161","-67.1391124","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-123.0950506 44.0505054)","OR00177","2020OR00177","Eugene","OR","Eugene, OR","2020","8",,,,,,,"112.0","43","0.675994340512498","4","1","Eugene (JUMP, operator of Eugene bikeshare, acquired by LIME 06/2020)",,"0","0",,,"0","0",,,"44.0505054","-123.0950506","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-79.9402728 32.7876012)","SC00184","2020SC00184","Charleston","SC","Charleston, SC","2020","6",,,,,,,"84.0","31","0.487344757113661","4","1","Holy Spokes",,"0","0",,,"0","0",,,"32.7876012","-79.9402728","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-91.1391153 30.4507936)","LA00252","2020LA00252","Baton Rouge","LA","Baton Rouge, LA","2020","10",,,,,,,"151.0","54","0.848923125294765","4","1","Gotcha",,"0","0",,,"0","0",,,"30.4507936","-91.1391153","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-79.3950228 36.5859718)","VA00217","2020VA00217","Danville","VA","Danville, VA","2020","6",,"6/2020",,,,,,"0",,"0","0",,"City of Danville, VA","0","0",,,"0","0",,,"36.5859718","-79.3950228",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-100.5506158 42.8746752)","NE00147","2020NE00147","Valentine","NE","Valentine, NE","2020","2",,,,,,,,"0",,"0","0",,,"0","0",,,"0","0",,,"42.8746752","-100.5506158",,"0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0893094 38.8769326)","VA00214","2020VA00214","Arlington","VA","Arlington, VA","2020","10",,,,,,"10/2020",,"0",,"0","0",,,"1","1","Lime",,"6","4","Lime, Jump, Bird, Skip, Razor, Helbiz","Lyft, Bolt, Spin","38.8769326","-77.0893094","Dockless and e-scooters","0","3","0","0","0","0",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-71.1828321 42.3709299)","MA00113","2020MA00113","Watertown","MA","Watertown, MA","2020","1",,,,"1/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3709299","-71.1828321",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-86.1583502 39.7683331)","IN0087","2020IN0087","Indianapolis","IN","Indianapolis, IN","2020","9",,,,,,"9/2020","48.0","49","0.770319132211916","4","1","Indiana Pacers Bikeshare",,"0","0",,,"1","1","Bird","Lime","39.7683331","-86.1583502","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-96.789821 46.877229)","ND00144","2020ND00144","Fargo","ND","Fargo, ND","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Great Rides (seasonal operations typically begin in March)","0","0",,,"0","0",,,"46.877229","-96.789821",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","7",,"7/2020",,,,,,"0",,"0","0",,"Bike New Haven","0","0",,,"0","0",,,"41.3082138","-72.9250518",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-84.5147454 33.883887)","GA0070","2020GA0070","Smyrna","GA","Smyrna, GA","2020","12",,"12/2020",,,,,,"0",,"0","0",,"Smyrna Bike Share","0","0",,,"0","0",,,"33.883887","-84.5147454",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-85.3094883 35.0457219)","TN00189","2020TN00189","Chattanooga","TN","Chattanooga, TN","2020","12",,,,,,,"54.0","42","0.660273541895928","4","1","Bike Chattanooga",,"0","0",,,"0","0",,,"35.0457219","-85.3094883","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.4136767 37.2296566)","VA00215","2020VA00215","Blacksburg","VA","Blacksburg, VA","2020","12",,,,,,,"125.0","12","0.188649583398837","4","1","ROAM NRV",,"0","0",,,"0","0",,,"37.2296566","-80.4136767","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.1238767 47.6694141)","WA002241","2020WA002241","Redmond","WA","Redmond, WA","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"47.6694141","-122.1238767","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.0037374 42.2509914)","MA00109","2020MA00109","Quincy","MA","Quincy, MA","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.2509914","-71.0037374",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-85.759407 38.2542376)","KY0093","2020KY0093","Louisville","KY","Louisville, KY","2020","10",,,,,,"10/2020","102.0","40","0.628831944662789","4","1","Lou Velo",,"0","0",,,"3","3","Lime, Bird, Spin","Bolt","38.2542376","-85.759407","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-71.0328284 42.3917638)","MA00100","2020MA00100","Chelsea","MA","Chelsea, MA","2020","3",,,,"3/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3917638","-71.0328284",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-77.0893094 38.8769326)","MA0095","2020MA0095","Arlington","MA","Arlington, MA","2020","7",,,,"7/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"38.8769326","-77.0893094",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-117.3961623 33.9533546)","CA00241","2020CA00241","Riverside","CA","Riverside, CA","2020","3",,,"3/2020",,,,,"0",,"0","0",,,"1","1","Bikeriverside","Bikeriverside","0","0",,,"33.9533546","-117.3961623","Dockless only","0","0","0","1","0","0",,,,,,,,,
"POINT (-76.54831458600927 42.437072)","NY00158","2020NY00158","Ithaca","NY","Ithaca, NY","2020","11",,,,"11/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.437072","-76.54831458600927",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-106.8235606 39.1911128)","CO0038","2020CO0038","Aspen","CO","Aspen, CO","2020","7",,,,,,,"27.0","40","0.628831944662789","4","1","WEcycle",,"0","0",,,"0","0",,,"39.1911128","-106.8235606","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-80.8430827 35.2272086)","NC00139","2020NC00139","Charlotte","NC","Charlotte, NC","2020","8",,,,,,,"13.0","29","0.455903159880522","4","1","Charlotte Bcycle",,"0","0",,,"3","3","Bird, Lime, Spin",,"35.2272086","-80.8430827","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-86.5859011 34.729847)","AL002","2020AL002","Huntsville","AL","Huntsville, AL","2020","11",,"11/2020",,,,,,"0",,"0","0",,"Huntsville (became PACE hybrid dockless in 2018)","0","0",,,"0","0",,,"34.729847","-86.5859011",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-97.3327459 32.753177)","TX00199","2020TX00199","Fort Worth","TX","Fort Worth, TX","2020","9",,,,,,,"10.0","45","0.707435937745638","4","1","Fort Worth Bcycle",,"0","0",,,"0","0",,,"32.753177","-97.3327459","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-95.9224992 36.13334)","OK00175","2020OK00175","Tulsa","OK","Tulsa, OK","2020","11",,"11/2020",,,,,"123.0","36","0.56594875019651","4","1","This Machine Tulsa","Townies","0","0",,,"1","1","Lime",,"36.13334","-95.9224992","Docked and e-scooters","0","0","0","0","1","0",,,,,,,,,
"POINT (-121.493895 38.5810606)","CA0024","2020CA0024","Sacramento","CA","Sacramento, CA","2020","10",,,,,,,,"0",,"0","0",,,"1","1","Jump",,"4","4","Jump, Lime, Spin, Bird",,"38.5810606","-121.493895","Dockless and e-scooters","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-85.0766113 33.5801103)","GA0067","2020GA0067","Carrollton","GA","Carrollton, GA","2020","10",,"10/2020",,,,,,"0",,"0","0",,"Carrollton","0","0",,,"0","0",,,"33.5801103","-85.0766113",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-71.2358004 42.3756401)","MA00112","2020MA00112","Waltham","MA","Waltham, MA","2020","9",,,,"9/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3756401","-71.2358004",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-89.3837613 43.074761)","WI00228","2020WI00228","Madison","WI","Madison, WI","2020","5",,,,,,,,"0","0.0","1","1","Madison Bcycle",,"0","0",,,"0","0",,,"43.074761","-89.3837613","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.9405828 29.8826436)","TX00242","2020TX00242","San Marcos","TX","San Marcos, TX","2020","3",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"29.8826436","-97.9405828","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-122.419906 37.7790262)","CA0026","2020CA0026","San Francisco","CA","San Francisco, CA","2020","4",,,,,"4/2020",,"42.0","490","7.703191322119165","4","1","Bay Area BikeShare (became Ford GoBike 06/28/2017 then became Bay Wheels 06/2019)",,"1","1","Jump",,"4","4","Jump, Lime, Scoot, Spin","Jump, Lime, Scoot","37.7790262","-122.419906","All micro","3","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,"Jump acquired by Lime. Operated as Lime starting 05/2020",,,
"POINT (-111.9738429 41.2230048)","UT00209","2020UT00209","Ogden","UT","Ogden, UT","2020","11",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Lime",,"41.2230048","-111.9738429","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-88.241194 40.1157948)","IL00245","2020IL00245","Champaign-Urbana","IL","Champaign-Urbana, IL","2020","12",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"40.1157948","-88.241194","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-121.9544387 37.7648021)","CA0029","2020CA0029","San Ramon","CA","San Ramon, CA","2020","3",,"3/2020",,,,,,"0",,"0","0",,"BriteBikes","0","0",,,"0","0",,,"37.7648021","-121.9544387",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-118.4912273 34.0194704)","CA0033","2020CA0033","Santa Monica","CA","Santa Monica, CA","2020","2",,,,,,,,"90","1.414871875491275","4","1","Breeze",,"2","2","Jump, Lime",,"4","4","Jump, Lime, Bird, Lyft",,"34.0194704","-118.4912273","All micro","0","0","0","0","0","0",,"Jump acquired by Lime. Operated as Lime starting 05/2020","Jump acquired by Lime. Operated as Lime starting 05/2020",,,,,,
"POINT (-71.2092214 42.3370414)","MA00108","2020MA00108","Newton","MA","Newton, MA","2020","5",,,,"5/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.3370414","-71.2092214",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-97.5170536 35.4729886)","OK00173","2020OK00173","Oklahoma City","OK","Oklahoma City, OK","2020","2",,,,,,,"60.0","612","9.62112875334067","4","1","Spokies",,"0","0",,,"1","1","Lime",,"35.4729886","-97.5170536","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-77.0470229 38.8051095)","VA00213","2020VA00213","Alexandria","VA","Alexandria, VA","2020","12",,,,,,,,"0",,"0","0",,,"0","0",,,"3","3","Bird, Lime, Helbiz",,"38.8051095","-77.0470229","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-74.4809868 40.7970382)","NJ00151","2020NJ00151","Morristown","NJ","Morristown, NJ","2020","2",,,,,,,,"3","0.047162395849709","3","1","Morris Moves",,"0","0",,,"0","0",,,"40.7970382","-74.4809868","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-83.1763145 42.3222599)","MI00127","2020MI00127","Dearborn","MI","Dearborn, MI","2020","3",,,,,,,,"14","0.220091180631976","4","1","Dearborn",,"0","0",,,"0","0",,,"42.3222599","-83.1763145","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-78.8783922 42.8867166)","NY00157","2020NY00157","Buffalo","NY","Buffalo, NY","2020","5",,,,,,,"76.0","90","1.414871875491275","4","1","Reddy Bikes",,"0","0",,,"0","0",,,"42.8867166","-78.8783922","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.1627728 32.7174202)","CA0025","2020CA0025","San Diego","CA","San Diego, CA","2020","2",,,,"2/2020",,"2/2020",,"0",,"0","0",,,"0","0",,"Lime","5","4","Bird, Lyft, Spin, Wheels, Razor","Lime","32.7174202","-117.1627728","E-scooters only","0","1","1","0","0","0",,,,,,,,,
"POINT (-84.5553805 42.7337712)","MI00129","2020MI00129","Lansing","MI","Lansing, MI","2020","10",,,,,,,,"0",,"0","0",,,"0","0",,,"2","2","Gotcha, Lime",,"42.7337712","-84.5553805","E-scooters only","0","0","0","0","0","0",,,,,,,,,
"POINT (-111.8867975 40.7596198)","UT00210","2020UT00210","Salt Lake City","UT","Salt Lake City, UT","2020","4",,,,,"4/2020",,"15.0","46","0.723156736362207","4","1","GreenBikes",,"0","0",,,"4","4","Bird, Lime, Spin, LINK","Bird","40.7596198","-111.8867975","Docked and e-scooters","1","0","0","0","0","0",,,,,,,,,
"POINT (-75.1635262 39.9527237)","PA00181","2020PA00181","Philadelphia","PA","Philadelphia, PA","2020","12",,,,,,,"43.0","138","2.169470209086622","4","1","Inde'go",,"0","0",,,"0","0",,,"39.9527237","-75.1635262","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-66.06699849918404 18.425383649547594)","PR00258","2020PR00258","San Juan","PR","San Juan, PR","2020","8",,,,,,,,"0",,"0","0",,,"0","0",,,"1","1","Skootel",,"18.425383649547594","-66.06699849918404","E-scooters only","0","0","0","0","0","0",,,"Delayed grand opening from 02/2020 until 06/2020. Serves Rio Piedras, Condado areas.",,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","10",,"10/2020",,,,,,"0",,"0","0",,"Bike New Haven","0","0",,,"0","0",,,"41.3082138","-72.9250518",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-95.677556 39.049011)","KS0090","2020KS0090","Topeka","KS","Topeka, KS","2020","8",,"8/2020",,,,,,"0",,"0","0",,"Topeka Metro Bikes","0","0",,,"0","0",,,"39.049011","-95.677556",,"0","0","0","0","1","0",,,,,,,,,
"POINT (-116.200886 43.6166163)","ID0075","2020ID0075","Boise","ID","Boise, ID","2020","8",,,,,,,,"101","1.587800660273542","4","1","Boise Green Bike",,"0","0",,,"3","3","Lime, Spin, Bird",,"43.6166163","-116.200886","Docked and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-97.1413417 33.1838787)","TX00243","2020TX00243","Denton","TX","Denton, TX","2020","5",,,,,,,,"0",,"0","0",,,"1","1","Veoride",,"0","0",,,"33.1838787","-97.1413417","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.4547891 42.9956397)","NH00147","2020NH00147","Manchester","NH","Manchester, NH","2020","3",,,,,,,,"8","0.125766388932558","4","1","Manchester",,"0","0",,,"0","0",,,"42.9956397","-71.4547891","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-70.7548621 43.0702223)","NH00148","2020NH00148","Portsmouth","NH","Portsmouth, NH","2020","2",,,,,,,,"10","0.157207986165697","4","1","Portsmouth",,"0","0",,,"0","0",,,"43.0702223","-70.7548621","Docked only","0","0","0","0","0","0",,,,,,,,,
"POINT (-117.3961623 33.9533546)","CA00241","2020CA00241","Riverside","CA","Riverside, CA","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Bikeriverside",,"0","0",,,"33.9533546","-117.3961623","Dockless only","0","0","0","0","0","0",,,,,,,,,
"POINT (-71.066163 42.4250964)","MA00102","2020MA00102","Malden","MA","Malden, MA","2020","11",,,,"11/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.4250964","-71.066163",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-76.54831458600927 42.437072)","NY00158","2020NY00158","Ithaca","NY","Ithaca, NY","2020","6",,,,"6/2020",,,,"0",,"0","0",,,"0","0",,"Lime","0","0",,,"42.437072","-76.54831458600927",,"0","0","1","0","0","0",,,,,,,,,
"POINT (-85.759407 38.2542376)","KY0093","2020KY0093","Louisville","KY","Louisville, KY","2020","8",,,,,,"8/2020","102.0","40","0.628831944662789","4","1","Lou Velo",,"0","0",,,"3","3","Lime, Bird, Spin","Bolt","38.2542376","-85.759407","Docked and e-scooters","0","1","0","0","0","0",,,,,,,,,
"POINT (-117.42351 47.6571934)","WA00226","2020WA00226","Spokane","WA","Spokane, WA","2020","1",,,,,,,,"0",,"0","0",,,"1","1","Lime",,"1","1","Lime",,"47.6571934","-117.42351","Dockless and e-scooters","0","0","0","0","0","0",,,,,,,,,
"POINT (-72.9250518 41.3082138)","CT00240","2020CT00240","New Haven","CT","New Haven, CT","2020","4",,,,,,,"140.0","30","0.471623958497092","4","1","Bike New Haven",,"0","0",,,"0","0",,,"41.3082138","-72.9250518","Docked only","0","0","0","0","0","0",,,,,,,,,
