"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","gender","grade","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2017","2017","CT","Connecticut","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who achieve 1 hour or more of moderate-and/or vigorous-intensity physical activity daily",,"Value","22.3","22.3",,,"20.3","24.5","2240","Total",,,,"
,  
(41.56266102, -72.649840952)","PA","PA1","Q048","VALUE","09","Total","Total","OVR","OVERALL"
"2009","2009","VT","Vermont","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.2","9.2",,,"4.5","18.1","158",,,,"Non-Hispanic Black","
,  
(43.625381239, -72.517640791)","OWS","OWS1","Q038","VALUE","50","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2013","2013","RI","Rhode Island","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.3","13.3",,,"11.4","15.5","1108",,"Male",,,"
,  
(41.708280193, -71.522470314)","OWS","OWS1","Q038","VALUE","44","Gender","Male","GEN","MALE"
"2007","2007","ME","Maine","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","12.9","12.9",,,"10.7","15.5","1221","Total",,,,"
,  
(45.254228894001, -68.985031336)","OWS","OWS1","Q039","VALUE","23","Total","Total","OVR","OVERALL"
"2013","2013","KY","Kentucky","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","8.8","8.8",,,"5.1","14.6","375",,,"11th",,"
,  
(37.645970271, -84.774971048)","PA","PA1","Q049","VALUE","21","Grade","11th","GRADE","GRADE11"
"2007","2007","ID","Idaho","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","22","22",,,"18.9","25.3","1399","Total",,,,"
,  
(43.682630005, -114.363730042)","TV","TV1","Q059","VALUE","16","Total","Total","OVR","OVERALL"
"2017","2017","NH","New Hampshire","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","15.8","15.8",,,"14.7","17.1","5375",,"Male",,,"
,  
(43.655950113, -71.50036092)","OWS","OWS1","Q038","VALUE","33","Gender","Male","GEN","MALE"
"2007","2007","WY","Wyoming","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","19","19",,,"14.4","24.5","1071",,"Female",,,"
,  
(43.235541343, -108.109830353)","PA","PA1","Q049","VALUE","56","Gender","Female","GEN","FEMALE"
"2001","2001","US","National","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","45.3","45.3",,,"40.7","49.9","3266",,,"9th",,,"TV","TV1","Q059","VALUE","59","Grade","9th","GRADE","GRADE09"
"2005","2005","GA","Georgia","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13.9","13.9",,,"11.1","17.2","407",,,"11th",,"
,  
(32.839681093, -83.627580346)","OWS","OWS1","Q039","VALUE","13","Grade","11th","GRADE","GRADE11"
"2011","2011","IA","Iowa","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.2","13.2",,,"10.4","16.7","1432","Total",,,,"
,  
(42.469400913, -93.816490556)","OWS","OWS1","Q038","VALUE","19","Total","Total","OVR","OVERALL"
"2007","2007","TN","Tennessee","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","46.7","46.7",,,"43.6","49.8","2053","Total",,,,"
,  
(35.68094058, -85.774490914)","FV","FV1","Q020","VALUE","47","Total","Total","OVR","OVERALL"
"2007","2007","US","National","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","23.8","23.8",,,"17.8","30.9","3438",,,"12th",,,"PA","PA1","Q049","VALUE","59","Grade","12th","GRADE","GRADE12"
"2003","2003","AZ","Arizona","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","34.1","34.1",,,"28.6","40.1","553",,,"12th",,"
,  
(34.86597028, -111.763811277)","TV","TV1","Q059","VALUE","04","Grade","12th","GRADE","GRADE12"
"2009","2009","US","National","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","30.5","30.5",,,"28.4","32.7","4097",,,"9th",,,"SD","SD1","Q058","VALUE","59","Grade","9th","GRADE","GRADE09"
"2011","2011","TX","Texas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13.9","13.9",,,"12.3","15.6","2020",,"Male",,,"
,  
(31.827240407, -99.426770206)","OWS","OWS1","Q039","VALUE","48","Gender","Male","GEN","MALE"
"2017","2017","CA","California","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","10","10",,,"6.5","15.1","790",,"Female",,,"
,  
(37.638640123, -120.999999538)","OWS","OWS1","Q038","VALUE","06","Gender","Female","GEN","FEMALE"
"2005","2005","UT","Utah","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","20.6","20.6",,,"17","24.6","728",,"Male",,,"
,  
(39.360700171, -111.587130635)","TV","TV1","Q059","VALUE","49","Gender","Male","GEN","MALE"
"2011","2011","MT","Montana","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9","9",,,"7.2","11.1","1017",,,"11th",,"
,  
(47.066528972, -109.424420645)","OWS","OWS1","Q038","VALUE","30","Grade","11th","GRADE","GRADE11"
"2007","2007","LA","Louisiana","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","45.4","45.4",,,"35.8","55.3","312",,,"9th",,"
,  
(31.312660644, -92.445680071)","TV","TV1","Q059","VALUE","22","Grade","9th","GRADE","GRADE09"
"2013","2013","OK","Oklahoma","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","30.7","30.7",,,"22.7","40.1","324",,,"11th",,"
,  
(35.472031356, -97.521070214)","PA","PA1","Q049","VALUE","40","Grade","11th","GRADE","GRADE11"
"2011","2011","NJ","New Jersey","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.1","9.1",,,"5.9","13.9","448",,,"9th",,"
,  
(40.130570048, -74.273691288)","OWS","OWS1","Q038","VALUE","34","Grade","9th","GRADE","GRADE09"
"2005","2005","KS","Kansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","13.2","13.2",,,"11.4","15.1","1558","Total",,,,"
,  
(38.3477403, -98.200781227)","OWS","OWS1","Q039","VALUE","20","Total","Total","OVR","OVERALL"
"2013","2013","NJ","New Jersey","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","18","18",,,"14.4","22.3","392",,,"10th",,"
,  
(40.130570048, -74.273691288)","OWS","OWS1","Q039","VALUE","34","Grade","10th","GRADE","GRADE10"
"2009","2009","GA","Georgia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","41","41",,,"35.7","46.6","462",,,"12th",,"
,  
(32.839681093, -83.627580346)","FV","FV1","Q020","VALUE","13","Grade","12th","GRADE","GRADE12"
"2003","2003","GA","Georgia","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","42.4","42.4",,,"38.5","46.4","2033","Total",,,,"
,  
(32.839681093, -83.627580346)","TV","TV1","Q059","VALUE","13","Total","Total","OVR","OVERALL"
"2003","2003","MI","Michigan","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","37.6","37.6",,,"32.3","43.2","737",,,"11th",,"
,  
(44.661319543001, -84.71439027)","FV","FV1","Q021","VALUE","26","Grade","11th","GRADE","GRADE11"
"2003","2003","NE","Nebraska","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","15.1","15.1",,,"9.2","24","145",,,,"Hispanic","
,  
(41.641040988001, -99.365720623)","OWS","OWS1","Q038","VALUE","31","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2011","2011","US","National","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","26.6","26.6",,,"23.8","29.6","3821",,,"11th",,,"SD","SD1","Q058","VALUE","59","Grade","11th","GRADE","GRADE11"
"2009","2009","NJ","New Jersey","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.8","13.8",,,"11.3","16.7","751",,"Male",,,"
,  
(40.130570048, -74.273691288)","OWS","OWS1","Q038","VALUE","34","Gender","Male","GEN","MALE"
"2017","2017","VA","Virginia","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","41","41",,,"34","48.3","266",,,,"2 or more races","
,  
(37.542680674, -78.457890463)","FV","FV1","Q020","VALUE","51","Race/Ethnicity","2 or more races","RACE","RACE2PLUS"
"2013","2013","UT","Utah","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","6.4","6.4",,,"4.8","8.5","2136","Total",,,,"
,  
(39.360700171, -111.587130635)","OWS","OWS1","Q038","VALUE","49","Total","Total","OVR","OVERALL"
"2005","2005","MD","Maryland","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","12.6","12.6",,,"10.5","15","1350","Total",,,,"
,  
(39.290580964, -76.609260111)","OWS","OWS1","Q038","VALUE","24","Total","Total","OVR","OVERALL"
"2011","2011","US","National","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume fruit less than 1 time daily",,"Value","34","34",,,"31","37.2","3508",,,"10th",,,"FV","FV1","Q020","VALUE","59","Grade","10th","GRADE","GRADE10"
"2011","2011","NM","New Mexico","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","28.3","28.3",,,"25.7","31.1","2853",,"Female",,,"
,  
(34.520880952, -106.240580985)","TV","TV1","Q059","VALUE","35","Gender","Female","GEN","FEMALE"
"2003","2003","MI","Michigan","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","17.2","17.2",,,"12.6","23.1","448",,,,"Non-Hispanic Black","
,  
(44.661319543001, -84.71439027)","OWS","OWS1","Q038","VALUE","26","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2015","2015","GU","Guam","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","14.8","14.8",,,"9.7","21.9","304",,,"11th",,"
,  
(13.444304, 144.793731)","SD","SD1","Q058","VALUE","66","Grade","11th","GRADE","GRADE11"
"2011","2011","US","National","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13","13",,,"11.7","14.4","14285","Total",,,,,"OWS","OWS1","Q038","VALUE","59","Total","Total","OVR","OVERALL"
"2001","2001","NJ","New Jersey","Youth Risk Behavior Surveillance System","Television Viewing","Television Viewing - Behavior","Percent of students in grades 9-12 watching 3 or more hours of television each school day",,"Value","54","54",,,"46.4","61.4","346",,,,"Hispanic","
,  
(40.130570048, -74.273691288)","TV","TV1","Q059","VALUE","34","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2015","2015","NV","Nevada","Youth Risk Behavior Surveillance System","Fruits and Vegetables","Fruits and Vegetables - Behavior","Percent of students in grades 9-12 who consume vegetables less than 1 time daily",,"Value","39.7","39.7",,,"35.5","44","673",,"Male",,,"
,  
(39.49324039, -117.071840564)","FV","FV1","Q021","VALUE","32","Gender","Male","GEN","MALE"
"2015","2015","US","National","Youth Risk Behavior Surveillance System","Sugar Drinks","Sugar Drinks - Behavior","Percent of students in grades 9-12 who drank regular soda/pop at least one time per day",,"Value","24.3","24.3",,,"22","26.9","7547",,"Male",,,,"SD","SD1","Q058","VALUE","59","Gender","Male","GEN","MALE"
"2007","2007","AR","Arkansas","Youth Risk Behavior Surveillance System","Physical Activity","Physical Activity - Behavior","Percent of students in grades 9-12 who participate in daily physical education",,"Value","21.8","21.8",,,"15.9","29.2","365",,,"11th",,"
,  
(34.748650124, -92.274490743)","PA","PA1","Q049","VALUE","05","Grade","11th","GRADE","GRADE11"
"2011","2011","US","National","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","13.6","13.6",,,"11.9","15.6","3444",,,"9th",,,"OWS","OWS1","Q038","VALUE","59","Grade","9th","GRADE","GRADE09"
"2007","2007","KS","Kansas","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have an overweight classification",,"Value","12.2","12.2",,,"8.9","16.5","332",,,"12th",,"
,  
(38.3477403, -98.200781227)","OWS","OWS1","Q039","VALUE","20","Grade","12th","GRADE","GRADE12"
"2007","2007","MD","Maryland","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","9.1","9.1",,,"6.3","13","752",,"Female",,,"
,  
(39.290580964, -76.609260111)","OWS","OWS1","Q038","VALUE","24","Gender","Female","GEN","FEMALE"
"2009","2009","US","National","Youth Risk Behavior Surveillance System","Obesity / Weight Status","Obesity / Weight Status","Percent of students in grades 9-12 who have obesity",,"Value","15.2","15.2",,,"13.3","17.4","7598",,"Male",,,,"OWS","OWS1","Q038","VALUE","59","Gender","Male","GEN","MALE"
