"year","quarter","locationabbr","locationdesc","topicdesc","measuredesc","datasource","provisiongroupdesc","provisiondesc","provisionvalue","citation","provisionaltvalue","datatype","comments","enacted_date","effective_date","geolocation","displayorder","topictypeid","topicid","measureid","provisiongroupid","provisionid"
"2022","3","AK","Alaska","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","ALASKA STAT. § 43.50.300","2","Yes/No",,,,"
,  
(64.84507995700051, -147.72205903599973)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","AK","Alaska","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","Yes","ALASKA STAT. § 43.50.300","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(64.84507995700051, -147.72205903599973)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax","Yes","A.S.C.A. § 11.1002","2","Yes/No",,"1/1/2007","1/1/2007","
,  
(-14.3016396, -170.69618149999997)","1","LEG","1010LEG","671CIG","10GRP","412"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1020LEG","683EST","10GRP","396"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1010LEG","673EPT","10GRP","378"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1020LEG","680CHW","10GRP","409"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","0.1050","A.S.C.A. § 11.1002","0.105","Money",,,"7/1/2015","
,  
(-14.3016396, -170.69618149999997)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","AS","American Samoa","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1010LEG","672LCG","10GRP","418"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","A.S.C.A. § 11.1002","2","Yes/No",,"1/1/2007","1/1/2007","
,  
(-14.3016396, -170.69618149999997)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","0.30","A.S.C.A. § 11.1002","0.3","Money",,,"7/1/2015","
,  
(-14.3016396, -170.69618149999997)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1020LEG","684EDT","10GRP","401"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1020LEG","682EDS","10GRP","392"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","AS","American Samoa","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","6.0000","A.S.C.A. § 11.1002","6","Money",,,"7/1/2015","
,  
(-14.3016396, -170.69618149999997)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","AS","American Samoa","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Barcode/Scannable Code Required","No Provision",,"0","Ranking",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1030LEG","690CET","12GRP","350"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","6.00","A.S.C.A. § 11.1002","6","Money",,,"7/1/2015","
,  
(-14.3016396, -170.69618149999997)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1020LEG","681EMS","10GRP","391"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax ($ per ounce)","0.1050","A.S.C.A. § 11.1002","0.105","Money",,,"7/1/2015","
,  
(-14.3016396, -170.69618149999997)","2","LEG","1010LEG","674ERO","10GRP","381"
"2022","3","AS","American Samoa","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Tax Stamp Required","No Provision",,"0","Ranking",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1030LEG","690CET","12GRP","349"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax","Yes","A.S.C.A. § 11.1002","2","Yes/No",,"1/1/2007","1/1/2007","
,  
(-14.3016396, -170.69618149999997)","1","LEG","1010LEG","672LCG","10GRP","416"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1020LEG","682EDS","10GRP","395"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax ($ per ounce)","No Provision",,"0","Money",,,,"
,  
(-14.3016396, -170.69618149999997)","2","LEG","1020LEG","680CHW","10GRP","408"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(-14.3016396, -170.69618149999997)","4","LEG","1010LEG","673EPT","10GRP","379"
"2022","3","AS","American Samoa","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","A.S.C.A. § 11.1002","2","Yes/No",,"1/1/2007","1/1/2007","
,  
(-14.3016396, -170.69618149999997)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(-14.3016396, -170.69618149999997)","3","LEG","1020LEG","683EST","10GRP","398"
"2022","3","AS","American Samoa","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(-14.3016396, -170.69618149999997)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3052 (6), and 42-3371(1)","0",,,"11/7/2006","11/7/2006","
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1020LEG","680CHW","10GRP","410"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Cigar Tax ($ each)","0.2180","AZ. REV. STAT. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.218","Money","The tax is for cigars retailing for more than $0.05 each. The tax for cigars retailing at less than $0.05 each is $0.218 per 3 cigars or $0.0727 each.","11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1010LEG","671CIG","10GRP","413"
"2022","3","AZ","Arizona","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Other Requirements","No Provision",,"0","Ranking",,,,"
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1030LEG","690CET","12GRP","352"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1020LEG","682EDS","10GRP","394"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Dissolvable Tobacco Tax","No Provision",,"0","Yes/No",,,,"
,  
(34.865970280000454, -111.76381127699972)","1","LEG","1020LEG","684EDT","10GRP","400"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Little Cigar Tax ($ per pack of 20)","0.4405","AZ. REV. STAT. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.4405","Money",,"11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1010LEG","672LCG","10GRP","417"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(34.865970280000454, -111.76381127699972)","5","LEG","1020LEG","684EDT","10GRP","404"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Dry Snuff Tobacco","OSH","Restrictions","Dry Snuff Tobacco Tax ($ per ounce)","0.2225","ARIZ. REV. STAT. ANN. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.2225","Money",,"11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1020LEG","682EDS","10GRP","393"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1020LEG","681EMS","10GRP","390"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax ($ per ounce)","0.2225","ARIZ. REV. STAT. ANN. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.2225","Money",,"11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1020LEG","681EMS","10GRP","389"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Chewing Tobacco","OSH","Restrictions","Chewing Tobacco Tax","Yes","ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3052 (6), and 42-3371(1)","2","Yes/No",,"11/7/2006","11/7/2006","
,  
(34.865970280000454, -111.76381127699972)","1","LEG","1020LEG","680CHW","10GRP","407"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Moist Snuff Tobacco","OSH","Restrictions","Moist Snuff Tobacco Tax","Yes","ARIZ. REV. STAT. ANN. §§ 42-1204 and 42-1241","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(34.865970280000454, -111.76381127699972)","1","LEG","1020LEG","681EMS","10GRP","388"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Snus Tobacco Tax ($ per ounce)","0.2225","ARIZ. REV. STAT. ANN. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.2225","Money",,"11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1020LEG","683EST","10GRP","397"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1010LEG","671CIG","10GRP","414"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Snus Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ARIZ. REV. STAT. ANN. §§ 42-1204 and 42-1241","0",,,"1/1/1995","1/1/1995","
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1020LEG","683EST","10GRP","399"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Cigarette","OSH","Restrictions","Cigarette Tax ($ per pack)","2.000","ARIZ. REV. STAT. ANN. §§ 42-3251, 42-3251.01 (a), 42-3251.02, § 42-3052 (5), and 42-3371(1)","2","Money",,"11/7/2006","11/7/2006","
,  
(34.865970280000454, -111.76381127699972)","5","LEG","1010LEG","670CGR","10GRP","411"
"2022","3","AZ","Arizona","Legislation - Tax Stamp","Tax Stamp","OSH","Requirements","Encrypted Image/Hologram Required","No Provision",,"0","Ranking",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1030LEG","690CET","12GRP","351"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1010LEG","672LCG","10GRP","419"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax ($ per ounce)","0.2875","ARIZ. REV. STAT. ANN. §§ 42-3052, 42-3251, 42-3251.01 and 42-3371","0.2875","Money",,"11/7/2006","12/7/2006","
,  
(34.865970280000454, -111.76381127699972)","2","LEG","1010LEG","673EPT","10GRP","377"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Cigar","OSH","Restrictions","Type of Tax","No Provision",,"0",,,,,"
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1010LEG","671CIG","10GRP","415"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Roll-Your-Own Tobacco Tax","Yes","ARIZ. REV. STAT. ANN. §§ 42-1204 and 42-1241","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(34.865970280000454, -111.76381127699972)","1","LEG","1010LEG","674ERO","10GRP","380"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Type of Tax","Per Ounce","ARIZ. REV. STAT. ANN. §§ 42-1204 and 42-1241","0",,,"1/1/1995","1/1/1995","
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1010LEG","674ERO","10GRP","383"
"2022","3","AZ","Arizona","Legislation - Tax Non-Combustible Tobacco","Dissolvable Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","4","LEG","1020LEG","684EDT","10GRP","403"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Roll-Your-Own Tobacco","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1010LEG","674ERO","10GRP","382"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Pipe Tobacco","OSH","Restrictions","Pipe Tobacco Tax","Yes","ARIZ. REV. STAT. ANN. §§ 42-1204 and 42-1241","2","Yes/No",,"1/1/1995","1/1/1995","
,  
(34.865970280000454, -111.76381127699972)","1","LEG","1010LEG","673EPT","10GRP","376"
"2022","3","AZ","Arizona","Legislation - Tax Combustible Tobacco","Little Cigar","OSH","Restrictions","Percent Value","No Provision",,"0","Number",,,,"
,  
(34.865970280000454, -111.76381127699972)","3","LEG","1010LEG","672LCG","10GRP","418"
