"year","who_region","datasource","country","surveysite","topic","mpower","indicator","indicator_level","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","age","gender","residence","geolocation","regionabbr","countryabbr","surveysiteabbr","locationid","topicid","mpowerid","indicatorid","responseid","stratificationcategoryid1","stratificationid1","datavaluetypeid"
"2009","South-East Asia Region","GATS","India","India - West Region","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","12.6",,,"10.7","14.8","2226","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T06","M01","Q151",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Sikkim","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Duty-free shop","%","Percentage","0",,,,,"362","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in029","592","T08","M06","Q208","ILVL042","AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Karnataka","Tobacco Use","Monitor","Percentage of adults who are current smokers of various tobacco products","Water pipes","%","Percentage","0",,,,,"983",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in019","221","T06","M01","Q157","ILVL105","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Bihar","Economics","Raise","Percentage of smokeless tobacco users whose last smokeless purchase was from various sources","Vending machine","%","Percentage","0",,,,,"112","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in034","57","T08","M06","Q208","ILVL104","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","98.3",,,"97.4","98.9","1599","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T06","M01","Q153",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Kiosks","%","Percentage","1.8",,,"0.5","6.6","151",,"Total",,"POINT (78.96288 20.593684)","SEAR","in","in021","525","T08","M06","Q205","ILVL062","GENDER","G9901","Prctg"
"2009","European Region","GATS","Poland","Poland - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","99",,,"98.5","99.3","3865",,"Male",,"POINT (19.145136 51.919438)","EUR","pl","pl100","442","T06","M01","Q168",,"GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Central Region","Tobacco Use","Monitor","Percentage of ever daily tobacco smokers who currently do not smoke tobacco",,"%","Percentage","12.7",,,"10.6","15.2","1595","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in174","1479","T06","M01","Q156",,"AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chandigarh","Knowledge, Attitudes, and Perceptions","Warn","Percentage of adults who believe that smoking tobacco causes serious illness",,"%","Percentage","96.7",,,"95","97.8","1070",,"Male",,"POINT (78.96288 20.593684)","SEAR","in","in005","93","T15","M05","Q191",,"GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Economics","Raise","Percentage of bidi smokers whose last bidi purchase was from various sources","Internet","%","Percentage","0",,,,,"58",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in023","548","T08","M06","Q205","ILVL060","RESIDENCE","R03","Prctg"
"2008","European Region","GATS","Turkey","Turkey - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a less than daily basis","Occasional smokers","%","Percentage","3.6",,,"3","4.3","4761",,"Female",,"POINT (35.243322 38.963745)","EUR","tu","tu100","480","T06","M01","Q152","ILVL072","GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Chandigarh","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco",,"%","Percentage","4.6",,,"2.6","8.1","449","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in005","93","T06","M01","Q165",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Punjab","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","89.3",,,"83.1","93.4","186","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in023","548","T06","M01","Q153",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Kerala","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","93.4",,,"90.2","95.6","527",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in013","226","T06","M01","Q168",,"RESIDENCE","R02","Prctg"
"2010","European Region","GATS","Ukraine","Ukraine - National","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco, but have used smokeless tobacco on a daily basis in the past",,"%","Percentage","0",,,,,"2674","25-44",,,"POINT (31.16558 48.379433)","EUR","up","up100","486","T06","M01","Q169",,"AGE","A03","Prctg"
"2008","Region of the Americas","GATS","Brazil","Brazil - National","Media","Warn","Percentage of current smokers who noticed health warnings on cigarette packages in the last 30 days",,"%","Percentage","75",,,"71.5","78.3","1270",,,"Rural","POINT (-51.92528 -14.235004)","AMR","br","br100","334","T14","M05","Q186",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jharkhand","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","60.4",,,"54.9","65.7","588",,,"Urban","POINT (78.96288 20.593684)","SEAR","in","in038","1482","T06","M01","Q168",,"RESIDENCE","R02","Prctg"
"2010","Western Pacific Region","GATS","China","China - National","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","0",,,"0","0.1","6751",,"Female",,"POINT (104.195397 35.86166)","WPR","ch","ch100","1475","T06","M01","Q166",,"GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","11.5",,,"8","16.3","403","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T06","M01","Q166",,"AGE","A04","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","0.8",,,"0.3","2","1332",,"Female",,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T06","M01","Q151",,"GENDER","G02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Media","Warn","Percentage of current smokers who noticed health warnings on cigarette packages in the last 30 days",,"%","Percentage","67.1",,,"56.7","76.1","201","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T14","M05","Q186",,"AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Media","Enforce","Percentage of adults who noticed various cigarette promotions in the last 30 days","Coupons for cigarettes","%","Percentage","0",,,,,"107","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T14","M04","Q190","ILVL034","AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Odisha","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","56.9",,,"52","61.6","2089",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in021","525","T06","M01","Q168",,"RESIDENCE","R9901","Prctg"
"2010","Western Pacific Region","GATS","China","China - National","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco",,"%","Percentage","0.2",,,"0.1","1","1146","15-24",,,"POINT (104.195397 35.86166)","WPR","ch","ch100","1475","T06","M01","Q165",,"AGE","A02","Prctg"
"2009","European Region","GATS","Russian Federation","Russian Federation - National","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","0.1",,,"0","0.2","5413",,,"Rural","POINT (105.318756 61.52401)","EUR","rs","rs100","453","T06","M01","Q166",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","28.7",,,"18.8","41.1","98","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T06","M01","Q151",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","Bangladesh","Bangladesh - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","23.4",,,"21.8","25.1","4897","25-44",,,"POINT (90.356331 23.684994)","SEAR","bg","bg100","327","T06","M01","Q151",,"AGE","A03","Prctg"
"2010","Western Pacific Region","GATS","China","China - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","22",,,"19.8","24.4","5832",,,"Urban","POINT (104.195397 35.86166)","WPR","ch","ch100","1475","T06","M01","Q151",,"RESIDENCE","R02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Media","Warn","Percentage of current smokers who noticed health warnings on cigarette packages in the last 30 days",,"%","Percentage","26.7",,,"12.8","47.5","42","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T14","M05","Q186",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Central Region","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","17.3",,,"15.7","19.1","4883","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in174","1479","T06","M01","Q150",,"AGE","A03","Prctg"
"2016","European Region","GATS","Turkey","Turkey - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","25.5",,,"22.3","29.1","946",,,"Rural","POINT (35.243322 38.963745)","EUR","tu","tu100","480","T06","M01","Q150",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Gujarat","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco",,"%","Percentage","25.8",,,"22.5","29.4","1304","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in009","181","T06","M01","Q165",,"AGE","A03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco",,"%","Percentage","18.9",,,"16.4","21.6","2046","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in024","554","T06","M01","Q165",,"AGE","A9901","Prctg"
"2015","African Region","GATS","Senegal","Senegal - National","Tobacco Use","Monitor","Mean number of cigarettes smoked per day among daily cigarette smokers",,"†","Mean","9.4",,,"8","10.8","213","Total",,,"POINT (-14.452362 14.497401)","AFR","sg","sg100","459","T06","M01","Q159",,"AGE","A9901","Mean"
"2009","Eastern Mediterranean Region","GATS","Egypt","Egypt - National","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","80.6",,,"79.9","81.2","20924","Total",,,"POINT (30.802498 26.820553)","EMR","eg","eg100","358","T06","M01","Q153",,"AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Rajasthan","Tobacco Use","Monitor","Percentage of adults who currently do not use smokeless tobacco",,"%","Percentage","81.1",,,"77.8","84.1","1232",,,"Rural","POINT (78.96288 20.593684)","SEAR","in","in024","554","T06","M01","Q168",,"RESIDENCE","R03","Prctg"
"2012","Region of the Americas","GATS","Argentina","Argentina - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","17.1",,,"14.6","19.9","6645","Total",,,"POINT (-63.616672 -38.416097)","AMR","ar","ar100","319","T06","M01","Q151",,"AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Manipur","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","36.1",,,"28.2","44.8","107","65+",,,"POINT (78.96288 20.593684)","SEAR","in","in017","272","T06","M01","Q151",,"AGE","A05","Prctg"
"2010","Western Pacific Region","GATS","Viet Nam","Viet Nam - National","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco",,"%","Percentage","9.4",,,"7.2","12.2","1132","65+",,,"POINT (108.277199 14.058324)","WPR","vm","vm100","494","T06","M01","Q165",,"AGE","A05","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","78.1",,,"75","80.9","1723","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T06","M01","Q153",,"AGE","A9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Assam","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","14.4",,,"13","16.1","5218",,,"Total","POINT (78.96288 20.593684)","SEAR","in","in003","32","T06","M01","Q150",,"RESIDENCE","R9901","Prctg"
"2009","South-East Asia Region","GATS","India","India - Northeast Region","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","79.6",,,"78.1","81.1","8117","25-44",,,"POINT (78.96288 20.593684)","SEAR","in","in175","1484","T06","M01","Q153",,"AGE","A03","Prctg"
"2009","Region of the Americas","GATS","Mexico","Mexico - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","15.9",,,"14.8","17.1","13617","Total",,,"POINT (-102.552784 23.634501)","AMR","mx","mx100","427","T06","M01","Q150",,"AGE","A9901","Prctg"
"2011","South-East Asia Region","GATS","Indonesia","Indonesia - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","34.8",,,"33.2","36.4","8305",,,"Total","POINT (113.921327 -0.789275)","SEAR","id","id100","385","T06","M01","Q150",,"RESIDENCE","R9901","Prctg"
"2008","Region of the Americas","GATS","Brazil","Brazil - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","21.6",,,"20.8","22.4","18039",,"Male",,"POINT (-51.92528 -14.235004)","AMR","br","br100","334","T06","M01","Q150",,"GENDER","G01","Prctg"
"2009","South-East Asia Region","GATS","India","India - Jammu and Kashmir","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco on a daily basis",,"%","Percentage","5.3",,,"3.6","7.8","356","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in012","222","T06","M01","Q151",,"AGE","A02","Prctg"
"2010","European Region","GATS","Ukraine","Ukraine - National","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","0",,,"0","0.2","866","15-24",,,"POINT (31.16558 48.379433)","EUR","up","up100","486","T06","M01","Q166",,"AGE","A02","Prctg"
"2009","South-East Asia Region","GATS","India","India - Nagaland","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","31.6",,,"26.9","36.8","1396","Total",,,"POINT (78.96288 20.593684)","SEAR","in","in020","307","T06","M01","Q166",,"AGE","A9901","Prctg"
"2008","European Region","GATS","Turkey","Turkey - National","Tobacco Use","Monitor","Percentage of adults who currently do not smoke tobacco",,"%","Percentage","72.8",,,"70.9","74.7","4446",,,"Rural","POINT (35.243322 38.963745)","EUR","tu","tu100","480","T06","M01","Q153",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - West Region","Tobacco Use","Monitor","Percentage of ever daily tobacco smokers who currently do not smoke tobacco",,"%","Percentage","15.4",,,"10.2","22.8","296","45-64",,,"POINT (78.96288 20.593684)","SEAR","in","in171","1487","T06","M01","Q156",,"AGE","A04","Prctg"
"2008","Region of the Americas","GATS","Brazil","Brazil - National","Tobacco Use","Monitor","Percentage of adults who currently smoke tobacco",,"%","Percentage","20.4",,,"19.1","21.7","5745",,,"Rural","POINT (-51.92528 -14.235004)","AMR","br","br100","334","T06","M01","Q150",,"RESIDENCE","R03","Prctg"
"2009","South-East Asia Region","GATS","India","India - Himachal Pradesh","Tobacco Use","Monitor","Percentage of adults who currently use smokeless tobacco on a daily basis",,"%","Percentage","1.5",,,"0.6","4.1","383","15-24",,,"POINT (78.96288 20.593684)","SEAR","in","in011","191","T06","M01","Q166",,"AGE","A02","Prctg"
