"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Neovascular glaucoma","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.23",,,"0.18","0.28",,"32800","19","TCOND","CDXC5","QDXC5","R5_8","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","TN","Tennessee","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Other/unspecified other retinal disorders","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.02","0.06",,"44100","47","TCOND","CDXC4","QDXC4","R4_10","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate imp. better eye, profound imp. lesser eye","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.02","0.02",,"4259100","59","TCOND","CDXC8","QDXC8","R8_4","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT",
"2014","2014","UT","Utah","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Lacrimal and orbit inflammation","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0.02","0.06",,"29900","49","TCOND","CDXC13","QDXC13","R13_6","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","IA","Iowa","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","All Other retinal disorders","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","1.06",,,"0.97","1.16",,"45200","19","TCOND","CDXC4","QDXC4","R4_ALL","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-93.8164905559996 42.4694009130004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Treatment for age related macular degeneration","Percentage of people with diagnosed AMD who had a treatment claim","Anti-VEGF injections","All ages","Female","All races","Age-related macular degeneration","Yes","%","Crude Prevalence","8.66",,,"5.51","12.82","0","300","29","TUTL","CAMDTX","QAMD","RVEGF","CRDPREV","AGEALL","GF","ALLRACE","RFAMD","RFYES","POINT(-92.5663000529996 38.6357907760004)"
"2013","2013","SD","South Dakota","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary angle-closure glaucoma","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0","0.09",,"7700","46","TCOND","CDXC5","QDXC5","R5_5","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2013","2013","AZ","Arizona","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Astigmatism","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.04","0.07",,"80400","4","TCOND","CDXC7","QDXC7","R7_3","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-111.763811276999 34.8659702800004)"
"2014","2014","TN","Tennessee","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Other corneal disorders","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.14",,,"0.11","0.16",,"101100","47","TCOND","CDXC16","QDXC16","R16_3","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-85.7744909139996 35.6809405800004)"
"2014","2014","LA","Louisiana","MAX","Service Utilization","Eye Exams","Proportion of patients who had an eye exam in selected year","By an ophthalmologist or other physician","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","2.02",,,"1.91","2.14","1200","58500","22","TUTL","CUTLEX","QUTLEX","REXPHS","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Other Eye Disorders","Annual prevalence of treated other eye disorders","All Other eye disorders","85 years and older","Female","All races","All patients","Total","%","Crude Prevalence","1.1",,,"0.97","1.23",,"24900","34","TCOND","CDXC17","QDXC17","R17_ALL","CRDPREV","AGE85PLUS","GF","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2014","2014","NJ","New Jersey","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","Other/unspecified visual disturbances","0-17 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.08",,,"0.07","0.08",,"670200","34","TCOND","CDXC12","QDXC12","R12_4","CRDPREV","AGE017","GALL","ALLRACE","RFALL","RFTOT","POINT(-74.2736912879996 40.1305700480004)"
"2013","2013","UT","Utah","MAX","Eye Health Conditions","Other Retinal Disorders","Annual prevalence of treated other retinal disorders","Hereditary chorioretinal dystrophy","18-39 years","Male","All races","All patients","Total","%","Crude Prevalence","0.07",,,"0.04","0.11",,"24300","49","TCOND","CDXC4","QDXC4","R4_8","CRDPREV","AGE1839","GM","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2013","2013","GA","Georgia","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Dry eye syndrome","40-64 years","Male","All races","All patients","Total","%","Crude Prevalence","0.53",,,"0.48","0.59",,"73900","13","TCOND","CDXC14","QDXC14","R14_5","CRDPREV","AGE4064","GM","ALLRACE","RFALL","RFTOT","POINT(-83.6275803459996 32.8396810930004)"
"2013","2013","ID","Idaho","MAX","Eye Health Conditions","Diabetic Eye Diseases","Annual prevalence of treated diabetic eye diseases","All Diabetic eye diseases","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","1.87",,,"1.55","2.24",,"6300","16","TCOND","CDXC2","QDXC2","R2_ALL","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-114.363730041999 43.6826300050004)"
"2013","2013","US","National","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Primary angle-closure glaucoma","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.09",,,"0.09","0.09",,"7351000","59","TCOND","CDXC5","QDXC5","R5_5","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT",
"2013","2013","HI","Hawaii","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate bilateral impairment","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.02",,,"0.01","0.05",,"25000","15","TCOND","CDXC8","QDXC8","R8_5","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-157.857749402999 21.3048504350004)"
"2013","2013","MI","Michigan","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Other/unspecified orbital and external disease","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.09",,,"0.08","0.1",,"306900","26","TCOND","CDXC14","QDXC14","R14_2","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2014","2014","WY","Wyoming","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Flourescein angiography","All ages","All genders","All races","Hypertension","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"56","TUTL","CTEST","QTEST","RANGIO","CRDPREV","AGEALL","GALL","ALLRACE","RFHT","RFYES","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","UT","Utah","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Eyelid infection and inflammation","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","0.4",,,"0.35","0.46",,"59000","49","TCOND","CDXC13","QDXC13","R13_4","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-111.587130634999 39.3607001710004)"
"2014","2014","CA","California","MAX","Eye Health Conditions","Infectious and Inflammatory Diseases","Annual prevalence of treated infectious and inflammatory diseases","Infectious diseases","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.05",,,"0.04","0.05",,"1771300","6","TCOND","CDXC13","QDXC13","R13_1","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2014","2014","VT","Vermont","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Glaucoma suspect","All ages","All genders","All races","All patients","Total","%","Crude Prevalence","0.62",,,"0.58","0.66",,"159200","50","TCOND","CDXC5","QDXC5","R5_4","CRDPREV","AGEALL","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","MI","Michigan","MAX","Eye Health Conditions","Other Visual Disturbances","Annual prevalence of treated other visual disturbances","All Other visual disturbances","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.56",,,"0.44","0.71",,"12500","26","TCOND","CDXC12","QDXC12","R12_ALL","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-84.7143902699996 44.6613195430005)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Unqualified impairment, both eyes","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","0.04",,,"0.02","0.06",,"63000","28","TCOND","CDXC8","QDXC8","R8_1","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2013","2013","MA","Massachusetts","MAX","Eye Health Conditions","Diagnosed Blindness and Low Vision","Annual prevalence of treated blindness and low vision","Moderate bilateral impairment","65-84 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.03",,,"0.02","0.05",,"84300","25","TCOND","CDXC8","QDXC8","R8_5","CRDPREV","AGE6584","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.0826906749996 42.2768704700004)"
"2014","2014","LA","Louisiana","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Any diagnostic eye test","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","4.31",,,"4.18","4.45","3700","86400","22","TUTL","CTEST","QTEST","RTESTANY","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.4456800709996 31.3126606440004)"
"2014","2014","MO","Missouri","MAX","Eye Health Conditions","Glaucoma","Annual prevalence of treated glaucoma","Narrow-angle glaucoma","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.15",,,"0.1","0.21",,"21100","29","TCOND","CDXC5","QDXC5","R5_6","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","SD","South Dakota","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Hypermetropia","18-39 years","Female","All races","All patients","Total","%","Crude Prevalence","3.36",,,"3.13","3.61",,"21600","46","TCOND","CDXC7","QDXC7","R7_2","CRDPREV","AGE1839","GF","ALLRACE","RFALL","RFTOT","POINT(-100.373530636999 44.3531300530004)"
"2014","2014","VT","Vermont","MAX","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of treated injury, burns and surgical complications of the eye","Ocular injury","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","1",,,"0.92","1.09",,"51300","50","TCOND","CDXC10","QDXC10","R10_1","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-72.5176407909996 43.6253812390004)"
"2014","2014","MO","Missouri","MAX","Service Utilization","Imaging or diagnostic test","Percentage of people who had an eye or vision diagnostic test claim","Stereo fundus exam","40-64 years","Female","All races","All patients","Total","%","Crude Prevalence","1.44",,,"1.36","1.54","1000","67500","29","TUTL","CTEST","QTEST","RFUN","CRDPREV","AGE4064","GF","ALLRACE","RFALL","RFTOT","POINT(-92.5663000529996 38.6357907760004)"
"2014","2014","CA","California","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","Optic nerve disorders","40-64 years","All genders","All races","All patients","Total","%","Crude Prevalence","0.14",,,"0.13","0.14",,"3074600","6","TCOND","CDXC11","QDXC11","R11_1","CRDPREV","AGE4064","GALL","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2013","2013","MS","Mississippi","MAX","Eye Health Conditions","Cornea Disorders","Annual prevalence of treated cornea disorders","Keratoconus","65-84 years","Male","All races","All patients","Total","%","Crude Prevalence","0.01",,,"0","0.03",,"22200","28","TCOND","CDXC16","QDXC16","R16_1","CRDPREV","AGE6584","GM","ALLRACE","RFALL","RFTOT","POINT(-89.5380308249996 32.7455100990004)"
"2014","2014","IA","Iowa","MAX","Service Utilization","Treatment for diabetic retinopathy","Percentage of people with diagnosed DR who had a treatment claim","Anti-VEGF injections","85 years and older","All genders","All races","Hypertension and diabetic retinopathy","Yes","%","Crude Prevalence",,"?","Some estimates are not shown due to small sample size",,,,,"19","TUTL","CDRTX","QDRTX","RVEGF","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFHTDR","RFYES","POINT(-93.8164905559996 42.4694009130004)"
"2013","2013","PA","Pennsylvania","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Unspecified-age related macular degeneration","18-39 years","All genders","All races","All patients","Total","%","Crude Prevalence","0",,,"0","0",,"666000","42","TCOND","CDXC3","QDXC3","R3_1","CRDPREV","AGE1839","GALL","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2013","2013","HI","Hawaii","MAX","Eye Health Conditions","Orbital and External Disease","Annual prevalence of treated orbital and external disease","Congenital anomalies","0-17 years","Female","All races","All patients","Total","%","Crude Prevalence","0.26",,,"0.21","0.31",,"40700","15","TCOND","CDXC14","QDXC14","R14_1","CRDPREV","AGE017","GF","ALLRACE","RFALL","RFTOT","POINT(-157.857749402999 21.3048504350004)"
"2014","2014","CA","California","MAX","Eye Health Conditions","Disorders of Refraction and Accommodation","Annual prevalence of treated disorders of refraction and accommodation","Astigmatism","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","1.55",,,"1.52","1.59",,"519300","6","TCOND","CDXC7","QDXC7","R7_3","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-120.999999537999 37.6386401230004)"
"2013","2013","PA","Pennsylvania","MAX","Eye Health Conditions","Age Related Macular Degeneration","Annual prevalence of treated age related macular degeneration","Dry-form age-related macular degeneration","85 years and older","All genders","All races","All patients","Total","%","Crude Prevalence","0.53",,,"0.48","0.6",,"57700","42","TCOND","CDXC3","QDXC3","R3_3","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFALL","RFTOT","POINT(-77.8607002939996 40.7937301520004)"
"2014","2014","WY","Wyoming","MAX","Service Utilization","Screening","Percentage of people who had a vision or eye disease screening claim","Any vision screening","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0",,,"0","7.4","0","0","56","TUTL","CSCRN","QSCRN","RSCNANY","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-108.109830352999 43.2355413430004)"
"2013","2013","AZ","Arizona","MAX","Eye Health Conditions","Disorders of Optic Nerve and Visual Pathways","Annual prevalence of treated disorders of optic nerve and visual pathways","All Disorders of optic nerve and visual pathways","65-84 years","Female","All races","All patients","Total","%","Crude Prevalence","0.25",,,"0.21","0.3",,"49600","4","TCOND","CDXC11","QDXC11","R11_ALL","CRDPREV","AGE6584","GF","ALLRACE","RFALL","RFTOT","POINT(-111.763811276999 34.8659702800004)"
