"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","race","age","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2014-2015","AL","Alabama","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","2",,,"0.3","1.3","2.6","2015","Female","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","19.7",,,"1.2","17.4","22","1696","Male","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","111CSA","2GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","AL","Alabama","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","84.2",,,"1.4","81.4","87","622","Overall","All Races","All Ages","All Grades","(32.840571122, -86.631860762)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","21.2",,,"1.6","18.1","24.3","943","Overall","All Races","25 to 44 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","2AGE","6RAC","6EDU","TUS23","23"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","15.6",,,"1.4","12.9","18.4","997","Overall","All Races","45 to 64 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","3AGE","6RAC","6EDU","TUS23","23"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","21.1",,,"1.3","18.6","23.7","1376","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3.5",,,"0.5","2.5","4.5","2586","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","6.2",,,"0.9","4.4","7.9","1221","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","90.9",,,"0.7","89.6","92.3","2591","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.6",,,"0.3","0","1.1","1365","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","168QUA","3GEN","8AGE","6RAC","6EDU","TUS10","10"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.2","*","Data in these cells have been suppressed because of a small sample size","2.5","5.4","15",,"Overall","All Races","18 to 24 Years","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","1AGE","6RAC","6EDU","TUS23","23"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Races","Age 20 and Older","<12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","3EDU","TUS24","24"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","60.9",,,"2.5","56","65.9","387","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","168QUP","3GEN","8AGE","6RAC","6EDU","TUS07","07"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","<15 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","102BEH","131DCF","3GEN","8AGE","6RAC","6EDU","TUS17","17"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","65.3",,,"1.4","62.5","68.2","1376","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","3GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Average","TUS-CPS",,,"Mean",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","102BEH","131DCA","1GEN","8AGE","6RAC","6EDU","TUS14","14"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167SSP","3GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","13.4",,,"1.4","10.7","16.1","1364","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","103BEH","170SSA","3GEN","8AGE","6RAC","6EDU","TUS12","12"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","85.1",,,"1.2","82.8","87.4","1225","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS32","32"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","13.5",,,"1.1","11.4","15.6","1225","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","6.4",,,"1","4.4","8.4","1222","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","103BEH","170SSA","2GEN","8AGE","6RAC","6EDU","TUS11","11"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Quit Attempt in Past Year Among Every Day Cigarette Smokers","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","168QUA","1GEN","8AGE","6RAC","6EDU","TUS08","08"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","58.6",,,"2.1","54.4","62.8","769","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","168QUP","1GEN","8AGE","6RAC","6EDU","TUS05","05"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","3.4",,,"0.5","2.4","4.4","2586","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","1GEN","8AGE","6RAC","6EDU","TUS33","33"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","95.7",,,"0.6","94.5","96.8","1365","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS35","35"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","60.9",,,"1.1","58.8","63.1","2622","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","3.8",,,"0.5","2.8","4.8","1365","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","3GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Hispanic","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","8AGE","4RAC","6EDU","TUS22","22"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","8.3",,,"0.7","7","9.6","2591","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS31","31"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","22.9",,,"1.1","20.8","25","2622","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","56.7",,,"1.5","53.8","59.7","1246","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS29","29"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.1",,,"0.1","0","0.2","1366","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","3GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS","15 to 25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","102BEH","131DCF","2GEN","8AGE","6RAC","6EDU","TUS18","18"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Some Days","%","Percentage","23.8",,,"2.7","18.5","29.1","403","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS26","26"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","13.5",,,"1","11.6","15.5","1376","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","3GEN","8AGE","6RAC","6EDU","TUS21","21"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","27.9",,,"2.3","23.4","32.4","743","Overall","All Races","Age 20 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","4EDU","TUS24","24"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","16.2",,,"0.9","14.4","18","2622","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","8AGE","6RAC","6EDU","TUS20","20"
"2014-2015","AK","Alaska","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","82.2",,,"1.4","79.5","84.8","886","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","ENV","350ENV","151SPL","1GEN","8AGE","6RAC","6EDU","TUS01","01"
"2014-2015","AK","Alaska","Smokefree Rules/Policies – Survey Data","Smokefree Policies in Indoor Worksites (Adults)","Smokefree Policies in Indoor Worksites","TUS-CPS",,"%","Percentage","84",,,"1.8","80.5","87.5","527","Female","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","ENV","350ENV","151SPL","3GEN","8AGE","6RAC","6EDU","TUS03","03"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Smokeless Tobacco Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","19",,,"1.4","16.2","21.9","1221","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","150BEH","171SSA","2GEN","8AGE","6RAC","6EDU","TUS34","34"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","0.8",,,"0.3","0.3","1.3","2591","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","1GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","29.4",,,"2.4","24.7","34.2","657","Overall","All Races","Age 25 and Older","12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","4EDU","TUS24","24"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","Asian/Pacific Islander","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","8AGE","3RAC","6EDU","TUS22","22"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Consumption (Adults)","Daily Cigarette Consumption Among Every Day Smokers - Frequency Categories","TUS-CPS",">25 Cigarettes","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","102BEH","131DCF","1GEN","8AGE","6RAC","6EDU","TUS19","19"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Pipe Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","1.4",,,"0.5","0.5","2.4","1225","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","104BEH","172SSA","2GEN","8AGE","6RAC","6EDU","TUS30","30"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.1",,,"0.9","8.3","11.9","1623","Overall","All Races","Age 20 and Older",">12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","6AGE","6RAC","5EDU","TUS24","24"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Current Smoking","TUS-CPS",,"%","Percentage","10.6",,,"0.9","8.8","12.4","1510","Overall","All Races","Age 25 and Older",">12th Grade","(64.845079957001, -147.722059036)","BEH","100BEH","111CSA","1GEN","7AGE","6RAC","5EDU","TUS24","24"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cessation (Adults)","Percent of Former Smokers Among Ever Smokers","TUS-CPS",,"%","Percentage","56.7",,,"2.8","51.2","62.2","382","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","101BEH","168QUP","2GEN","8AGE","6RAC","6EDU","TUS06","06"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigar Use (Adults)","Smoking Status","TUS-CPS","Never","%","Percentage","75.8",,,"1.1","73.6","78.1","2586","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","103BEH","170SSA","1GEN","8AGE","6RAC","6EDU","TUS13","13"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Former","%","Percentage","24.5",,,"1.5","21.6","27.4","1246","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS28","28"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Frequency","TUS-CPS","Every Day","%","Percentage","76.2",,,"2.7","70.9","81.5","403","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","167SSP","1GEN","8AGE","6RAC","6EDU","TUS25","25"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","16.2",,,"0.9","14.4","18","2622","Overall","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","1GEN","8AGE","6RAC","6EDU","TUS27","27"
"2014-2015","AK","Alaska","Tobacco Use – Survey Data","Cigarette Use (Adults)","Smoking Status","TUS-CPS","Current","%","Percentage","18.7",,,"1.4","16","21.4","1246","Male","All Races","All Ages","All Grades","(64.845079957001, -147.722059036)","BEH","100BEH","173SSA","2GEN","8AGE","6RAC","6EDU","TUS27","27"
