"id","address","geocoded_column","latitude","longitude","application_status","submit_date","issue_date","owner_occupied","condo_association","building_use","number_of_dwelling_units","building_construction_type","height","stories_above_grade","firm_name","work_description","demolition_description","demolition_type","method_of_removal","temporary_dumpster_count","solar_water_tank","debris_removal_date","debris_removal_location","solar_energy_type","solar_system_size","watt_capacity","heat_exchanger","photovoltaic_panel_count","panel_dimensions","thermal_panel_count","inverter_count","collector_panels","inverter_type","inverter_make_and_model","solar_water_tank_make_and","mount_type","backup_power","solar_collector_type","integrative_solar_tank","building_cost","plumbing_cost","electrical_cost","total_cost","insurance_company"
"162647","101 Henry St, Cambridge, MA 02139","101 Henry St
Cambridge, MA 02139
(42.356391, -71.110479)","42.3565","-71.1104","Complete","2022-02-11T00:00:00.000","2022-02-16T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Sunlight SOlare Energy","Install 17 rooftop solar panels with monitoring equipment","","No demolition required","None",,,"2022-04-05T00:00:00.000","419 Lincoln St Marlboro MA 01752","Photovoltaic","6800","400","","17","",,"17","","Micro-Inverter","Enphase 1Q7+","","Roof-Mount","","","","7545","0","17605","25150","Zurich American "
"162368","14 Clinton St, Cambridge, MA 02139","14 Clinton St
Cambridge, MA 02139
(42.368499, -71.105941)","42.3684","-71.1059","Complete","2022-02-09T00:00:00.000","2022-02-15T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"JOSHUA BUCK","Installation of 51 roof mounted solar panels. Mid Cambridge Neighborhood Conservation District Commission approved this application on 1/3/22","","No demolition required","Daily Removal",,,"2022-04-15T00:00:00.000","Dennis transfer station","Photovoltaic","20.145","395","","51","",,"51","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","19500","0","36700","56200",""
"162267","100 Spring St, Unit B, Cambridge, MA 02141","100 Spring St
Cambridge, MA 02141
(42.369264, -71.082687)","42.3692","-71.0828","Complete","2022-02-08T00:00:00.000","2022-02-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar ","Installation of 22 LG roof mounted solar modules.&nbsp;","","No demolition required","Daily Removal",,,"2022-03-02T00:00:00.000","EL Harvey & Sons, 68 Hopkinton Rd, Westborough, MA 01581","Photovoltaic","8.36","380","","22","",,"1","","String Inverter","SE6000H-US","","Roof-Mount","","","","24370.35","0","0","24370.35","New York Marine and General Insurance"
"161719","40 Porter Rd, Cambridge, MA 02140","40 Porter Rd
Cambridge, MA 02140
(42.389227, -71.121727)","42.3891","-71.1216","Complete","2022-02-03T00:00:00.000","2022-02-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"SunBug Solar ","Installation of 17 LG roof mounted solar modules.&nbsp;","","No demolition required","Daily Removal",,,"2022-02-28T00:00:00.000","El Harvey & Sons 68 Hopkinton Rd, Westborough, MA 01581","Photovoltaic","6.46","380","","17","",,"17","","Micro-Inverter","IQ7PLUS-72-2US","","Roof-Mount","","","","23796.6","0","0","23796.6","New York Marine and General Insurance"
"161449","185 Charles St, Cambridge, MA 02141","185 Charles St
Cambridge, MA 02141
(42.367969, -71.083479)","42.3681","-71.0834","Complete","2022-02-01T00:00:00.000","2022-02-14T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Sunrun","Install roof mounted solar panels:21(355w)@7.46kw with no structural upgrade needed per PE letter","","No demolition required","Daily Removal",,,"2022-03-01T00:00:00.000","truck/ miller waste industries","Photovoltaic","7.46","355","","21","",,"1","","String Inverter","SOLAREDGE TECHNOLOGIES: SE6000H-USS3","","Roof-Mount","","","","4361","0","10176","14537","American Zurich Insurance Company"
"158991","601 Franklin St, Cambridge, MA 02139","601 Franklin St
Cambridge, MA 02139
(42.36837, -71.112929)","42.3686","-71.1128","Active","2022-01-05T00:00:00.000","2022-02-09T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations","Install Tesla Solar Roof (shingles) building integrated photovoltaic (BIPV) system rated at 8.35 kW with energy storage rated at13.5 kwh installed on exterior<br><br><br>","","No demolition required","Daily Removal",,,"2022-04-28T00:00:00.000","Tesla","Photovoltaic","8.35","58","","116","",,"1","","String Inverter","Tesla","","BIPV (Building Integrated Photovoltaics)","","","","15000","0","35000","50000","Zurich American"
"152940","17 Clinton St, Cambridge, MA 02139","17 Clinton St
Cambridge, MA 02139
(42.368596, -71.105848)","42.3687","-71.1059","Complete","2021-11-08T00:00:00.000","2022-01-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"JOSHUA BUCK","Installation of 42 roof mounted solar panels&nbsp;","","No demolition required","Daily Removal",,,"2022-02-03T00:00:00.000","Dennis Transfer Station","Photovoltaic","16.59","395","","42","",,"42","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","14500","0","26800","41300",""
"158915","20 Ware St, Cambridge, MA 02138","20 Ware St
Cambridge, MA 02138
(42.373469, -71.112627)","42.3736","-71.1124","Complete","2022-01-05T00:00:00.000","2022-01-31T00:00:00.000",,"false","Townhouse",,"Masonry / Wood (Type III)",,,"SUNBUG SOLAR, LLC","Instaling of 98 photovoltaic modules on roof of the existing building.&nbsp;","","No demolition required","Daily Removal",,,"2022-04-30T00:00:00.000","Debris will be disposed daily at company lot on address 2A Draper st., Woburn, MA","Photovoltaic","45.45","450","","101","",,"3","","String Inverter","Solar Edge, SE11400H US","","Roof-Mount","","","","97353.9","0","17180.1","114534","INpower Global Insurance Services, LLC"
"158446","24 Rice St, Cambridge, MA 02140","24 Rice St
Cambridge, MA 02140
(42.394878, -71.128646)","42.3946","-71.1285","Complete","2021-12-30T00:00:00.000","2022-01-31T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Tesla Energy Operations","Install solar electric panel to the existing roof of a home interconnected with the electrical grid 7.225 kW 17 panels","","No demolition required","None",,,"2050-01-01T00:00:00.000",,"Photovoltaic","7.225","425","","17","",,"1","","String Inverter","Tesla 1538000-00-E 7.6","","Roof-Mount","","","","5000","0","11000","16000","Zurich American Insurance"
"158796","457 Mt Auburn St, Unit 3, Cambridge, MA 02138","457 Mt Auburn St
Cambridge, MA 02138
(42.375072, -71.140645)","42.3752","-71.1407","Complete","2022-01-04T00:00:00.000","2022-01-24T00:00:00.000",,"false","Townhouse",,"Wood (Type (IV/V)",,,"Certified Safe Electric","Wire and install 10 roof top solar panels along with 10 enphase microinverters along with disconnect for a complete 3.650 kW system.&nbsp;","","No demolition required","Daily Removal",,,"2022-02-08T00:00:00.000","We will remove debris to dumpster off site","Photovoltaic","3.65","365","","10","",,"10","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","6900","0","4600","11500","Travelers"
"158973","2561 Massachusetts Ave, Cambridge, MA 02140","2561 Massachusetts Ave
Cambridge, MA 02140
(42.400236, -71.134314)","42.4003","-71.1342","Complete","2022-01-05T00:00:00.000","2022-01-20T00:00:00.000",,"true","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","40","3","Great Sky Solar","A solar power system, 25 panels, 9.50 kW DC with NO battery storage","","No demolition required","Daily Removal",,,"2022-02-17T00:00:00.000","Save That Stuff Inc 17C Everberg Rd Woburn MA 01801","Photovoltaic","9.5","380","","25","",,"25","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","6935","0","20805","27740","ACE AMERICAN INSURANCE COMPANY"
"158896","149 Larch Rd, Unit 1, Cambridge, MA 02138","149 Larch Rd
Cambridge, MA 02138
(42.379851, -71.14336)","42.3799","-71.1432","Complete","2022-01-05T00:00:00.000","2022-01-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","A solar power system, 26 panels, 9.88 kW DC","","No demolition required","Daily Removal",,,"2022-02-10T00:00:00.000","Save That Stuff Inc, 17C Everberg Rd Woburn MA 01801","Photovoltaic","9.88","380","","26","",,"26","","Micro-Inverter","Enphase IQ7Plus","","Roof-Mount","","","","7735.6","0","23206.8","30942.4","ACE AMERICAN INSURANCE COMPANY"
"158950","19 Haskell St, Unit 1, Cambridge, MA 02140","19 Haskell St
Cambridge, MA 02140
(42.393091, -71.127132)","42.3931","-71.1272","Complete","2022-01-05T00:00:00.000","2022-01-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar","A solar power system, 38 panels, 14.44 kW DC","","No demolition required","Daily Removal",,,"2022-02-17T00:00:00.000","Save That Stuff Inc 17C Everberg Rd Woburn MA 01801","Photovoltaic","14.44","380","","38","",,"38","","Micro-Inverter","Enphase IQ7","","Roof-Mount","","","","11260.5","0","33781.5","45042","ACE AMERICAN INSURANCE COMPA"
"159758","179 Larch Rd, Unit 2, Cambridge, MA 02138","179 Larch Rd
Cambridge, MA 02138
(42.380611, -71.143642)","42.3808","-71.1436","Complete","2022-01-13T00:00:00.000","2022-01-20T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Great Sky Solar","Installation of an 11.2kW solar photovoltaic electric power system (hereinafter System) at 179 Larch Rd, Cambridge, MA 02138. The System shall include 28 (28) new 400-watt photovoltaic (PV) collector panels, 28 new Enphase IQ7 Plus Inverters and all other","","No demolition required","Daily Removal",,,"2022-02-26T00:00:00.000","Save that Stuff 17C Everberg Rd.888 Woburn, MA 01801","Photovoltaic","11.2","400","","28","",,"28","","Micro-Inverter","Enphase IQ7 Plus ","","Roof-Mount","","","","8540","0","25620","34160","Ace American Insurance "
"158191","43 Cushing St, Cambridge, MA 02138","43 Cushing St
Cambridge, MA 02138
(42.37607, -71.151608)","42.3761","-71.1515","Complete","2021-12-28T00:00:00.000","2022-01-11T00:00:00.000",,"false","One or Two Family Dwelling",,"Steel/Concrete, Non-Combustible (Type I/II)",,,"Skyline Sollar","&nbsp;Installation of a safe and code compliant, grid-tier PV solar system on an existing residential roof. 16 Panels / 6.4 kW","","No demolition required","None",,,"2022-02-02T00:00:00.000","EOMS","Photovoltaic","6.4","400","","16","",,"1","","Micro-Inverter","SE5000H-US RGM","","Roof-Mount","","","","5000","0","18000","23000","NY Marine & General Insurance"
"141597","237 Mt Auburn St, Cambridge, MA 02138","237 Mt Auburn St
Cambridge, MA 02138
(42.37472, -71.130876)","42.3749","-71.1308","Complete","2021-08-27T00:00:00.000","2022-01-10T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Vision Solar LLC","install 8 roof mount solar panels 2.84KWDC","","No demolition required","None",,,"2021-09-27T00:00:00.000","self haul","Photovoltaic","2.84","355","","8","",,"8","","Micro-Inverter","8-longi lr4-60hpb 355m","","Roof-Mount","","","","3000","0","3400","6400","RC Insurance Brokerage, Inc"
"158590","34 Maple Ave, Unit 3, Cambridge, MA 02139","34 Maple Ave
Cambridge, MA 02139
(42.373006, -71.104301)","42.3729","-71.1042","Complete","2022-01-03T00:00:00.000","2022-01-07T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","42","3","SunBug Solar","8 REC solar modules to be installed on roof.&nbsp;","","No demolition required","Daily Removal",,,"2022-01-31T00:00:00.000","El Harvey & Sons","Photovoltaic","2.88","360","","8","",,"8","","Micro-Inverter","IQ7PLUS-72-2-US","","Roof-Mount","","","","17330.65","0","0","17330.65","New York Marine and General Insurance"
"157952","147 Dudley St, Cambridge, MA 02140","147 Dudley St
Cambridge, MA 02140
(42.395708, -71.134977)","42.3958","-71.135","Complete","2021-12-23T00:00:00.000","2022-01-03T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Skyline Solar","&nbsp;Installation of a safe and code compliant, grid-tier PV solar system on an existing residential roof. 30 Panels / 12.000 kW","","No demolition required","Minimal",,,"2022-02-04T00:00:00.000","EOMS","Photovoltaic","12","400","","30","",,"1","","Micro-Inverter","SE10000H-US","","Roof-Mount","","","","10000","0","33000","43000","NY Marine & General Insurance"
"152550","22 Springfield St, Cambridge, MA","22 Springfield St
Cambridge, MA 
(42.374364, -71.100346)","42.3744","-71.1005","Complete","2021-11-04T00:00:00.000","2022-01-03T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Great Sky Solar ","install rooftop solar system, 22 panels, 8.36 kW DC","","No demolition required","Daily Removal",,,"2022-01-05T00:00:00.000","Save That Stuff Inc 17C Everberg Rd Woburn, MA","Photovoltaic","8.36","380","","22","",,"22","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","6750.7","0","20252.1","27002.8","Ace American Insurance Co"
"155740","15 Jackson St, Cambridge, MA 02140","15 Jackson St
Cambridge, MA 02140
(42.394108, -71.135215)","42.3941","-71.1349","Complete","2021-12-03T00:00:00.000","2021-12-28T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SunBug Solar ","Installation 38 REC roof mounted solar modules.&nbsp;","","No demolition required","Daily Removal",,,"2022-01-11T00:00:00.000","In El Harvey & Sons dumpster located at our shop on 2a Draper Street Woburn MA","Photovoltaic","12.54","330","","38","",,"38","","Micro-Inverter","IQ7-60-2-US","","Roof-Mount","","","","30911.1","0","0","30911.1","New York Marine and General Insurance"
"149695","25 Wendell St, Cambridge, MA 02138","25 Wendell St
Cambridge, MA 02138
(42.381617, -71.117579)","42.3817","-71.1175","Complete","2021-10-15T00:00:00.000","2021-12-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"New England Solar Hot Water Inc ","Install 5 solar hot water collectors as part of solar hot water system","","No demolition required","Daily Removal",,"160","2021-11-30T00:00:00.000","Braintree Transfer Station 257 Ivory St Braintree MA 02184","Thermal",,,"closed loop ",,"2005 x 2196 x 136 mm","5",,"Apricus ETC30,  mounted tilt up ","","","HTP 80 gal tanks","Roof-Mount","Gas","Evacuation-Tube","Yes","13824","5830","2000","21654","Travelers Indemnity of America "
"145775","120 Pearl St, Cambridge, MA 02139","120 Pearl St
Cambridge, MA 02139
(42.361864, -71.105688)","42.3618","-71.1056","Complete","2021-09-22T00:00:00.000","2021-12-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar ","install rooftop solar system, 20 panels, 7.58 kW DC&nbsp;","","No demolition required","Daily Removal",,,"2021-10-26T00:00:00.000","Save That Stuff Inc, 17C Everberg Rd Woburn, MA 01801","Photovoltaic","7.58","370","","20","",,"20","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","5658.63","0","16974.97","22633.6","Ace American Insurance Co"
"141402","172 Richdale Ave, Cambridge, MA 02140","172 Richdale Ave
Cambridge, MA 02140
(42.389322, -71.127337)","42.3892","-71.1274","Complete","2021-08-26T00:00:00.000","2021-12-22T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"NuWatt Energy","6.12kW PV system, 18 modules","","No demolition required","None",,,"2021-09-27T00:00:00.000","n/a","Photovoltaic","6.12","340","","18","",,"18","","Micro-Inverter","Enphase Microinverters","","Roof-Mount","","","","11820","0","10000","21820",""
"154876","36 Kelley St, Cambridge, MA 02138","36 Kelley St
Cambridge, MA 02138
(42.383293, -71.131238)","42.3832","-71.1312","Complete","2021-11-24T00:00:00.000","2021-12-16T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SolarFlair Energy Inc","Rooftop PV solar install.&nbsp; 22 panels.&nbsp; 8.8 kW DC","","No demolition required","Dumpster",,,"2021-12-31T00:00:00.000","SolarFlair:  3 Industrial Park Rd, Medway MA 02053","Photovoltaic","8.8","400","","22","",,"22","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","19400","0","7000","26400","New York Marine and General Insurance Company"
"149480","128 Tremont St, Unit 2, Cambridge, MA 02139","128 Tremont St
Cambridge, MA 02139
(42.373761, -71.096803)","42.3738","-71.0967","Complete","2021-10-14T00:00:00.000","2021-12-16T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"Vision Solar, LLC","Installation of 13 roof mount solar panels - 4.615 KWDC Photovoltaic system","","No demolition required","None",,,"2021-11-16T00:00:00.000","Self Haul Away","Photovoltaic","4.615","355","","13","",,"13","","Micro-Inverter","Enphase Energy IQ7-60-2-US","","Roof-Mount","","","","5000","0","6000","11000","RSC Insurance Brokerage, Inc."
"154683","221 Chestnut St, Cambridge, MA 02139","221 Chestnut St
Cambridge, MA 02139
(42.358821, -71.112605)","42.3589","-71.1125","Complete","2021-11-23T00:00:00.000","2021-12-06T00:00:00.000",,"false","Multi Family (3 or more dwelling units)","3","Wood (Type (IV/V)","0","3","Viridis Energy solutions LLC","Install 13 panels, system size 5.20 KW","","No demolition required","Daily Removal",,,"2022-01-05T00:00:00.000","Crescio Trucking dumpster","Photovoltaic","5.2","400","","13","",,"13","","Micro-Inverter","ENPHASE IQ7AS-66ACM-US","","Roof-Mount","","","","22108","0","5000","27108","Travelers Indemnity Co of America"
"148606","34 Harvey St, Unit 2, Cambridge, MA 02140","34 Harvey St
Cambridge, MA 02140
(42.39724, -71.131405)","42.3972","-71.1315","Complete","2021-10-07T00:00:00.000","2021-11-29T00:00:00.000",,"false","One or Two Family Dwelling",,"Masonry / Wood (Type III)",,,"Great Sky Solar","Installer shall complete the installation of a 4.07 kW solar photovoltaic electric power system at 34 Harvey<br>Street, Cambridge, MA 02140. The system will be composed of eleven (11), 370-watt photovoltaic (PV) collector panels (REC370AA Black), cabling,","","No demolition required","Daily Removal",,,"2021-11-30T00:00:00.000","Save that Stuff 17C Everberg Rd. Woburn, MA 01801","Photovoltaic","4.07","370","","11","",,"11","","Micro-Inverter","Enphase IQ7 Plus","","Roof-Mount","","","","4263.32","0","12789.98","17053.3","Ace American Insurance Co."
"148258","39 Kelley St, Cambridge, MA 02138","39 Kelley St
Cambridge, MA 02138
(42.383204, -71.131042)","42.3833","-71.131","Complete","2021-10-05T00:00:00.000","2021-11-18T00:00:00.000",,"false","One or Two Family Dwelling",,"Wood (Type (IV/V)",,,"SolarFlair Energy Inc.","PV rooftop solar install. &nbsp;22 panels.&nbsp; System size: 8.8 kW DC","","No demolition required","Dumpster",,,"2021-11-30T00:00:00.000","Dumpster at 3 Industrial Park Rd, Medway MA 02053","Photovoltaic","8.8","400","","22","",,"22","","Micro-Inverter","Enphase IQ7+","","Roof-Mount","","","","25120","0","7000","32120","New York Marine and General Insurance Company"
