"trackingnumber","classification","location","toweddatetime","state","year","make","model","color","towedby","reason"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:19:00.000","MA","2002","NISS","MAXIMA","BLUE","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:20:00.000","MA","1997","HOND","CIVIC","BLACK","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:20:00.000","MA","2004","TOYT","CAMRY","BLUE","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:21:00.000","NJ","2010","HYUN","SON","SILVER","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:26:00.000","MA","2008","HOND","FIT","RED","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:26:00.000","MA","2007","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","PUTNAM"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:27:00.000","MA","2014","TOYT","AVALON","BLACK","--B&B TOW - CITY","SHERMAN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:42:00.000","MA","2011","FORD","FOCUS","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:42:00.000","MA","1995","HOND","ACCORD",,"--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:42:00.000","MA","2015","HOND","CRV","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:43:00.000","MA","2004","ACUR","TL","BLUE","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:43:00.000","MA","1997","MERC","TRACER","RED","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:44:00.000","MA","2011","TOYT","CAMRY","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:46:00.000","MD","2014","CHEV",,,"--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:46:00.000","MA","2000","NISS","MAXIMA","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:46:00.000","MA","2003","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:47:00.000","MA","2010","HOND","ACCORD","BLACK","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T21:47:00.000","MA","2015","TOYT","VENZA","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:17:00.000","MA","2006","VOLK","JETTA","WHITE","--B&B TOW - CITY","GARDEN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:17:00.000","MA","1998","SUBA","LEGACY","WHITE","--B&B TOW - CITY","GARDEN"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:17:00.000","MA","2006","HOND","CIVIC","BLACK","--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:18:00.000","MA","2001","TOYT","CAMRY","BLUE","--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:18:00.000","MD","2001","HOND",,,"--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:19:00.000","MA","2014","NISS","SENTRA","GRAY","--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:19:00.000","MA","2006","TOYT","SIENNA","WHITE","--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T22:19:00.000","MA","1998","HOND","CIVIC","BLUE","--B&B TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:04:00.000","MA","2005","HOND","CRV","GRAY","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:04:00.000","MA","2006","LINC","ZEPHYR","BLACK","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:04:00.000","MA","2014","MERZ","CLA250","GRAY","--PHIL'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:04:00.000","MA","1998","MAZD","PROTEG","BROWN","--PHIL'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:05:00.000","MA","2004","LINC","AVIATO","BLACK","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:05:00.000","MA","2014","TOYT","COROLL","GRAY","--PHIL'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:05:00.000","MA","2004","TOYT","SIENNA","BROWN","--PHIL'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:05:00.000","MA","2013","TOYT","CAMRY","BLACK","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:06:00.000","MA","2014","JEEP","WRANGL","GRAY","--PAT'S TOW - CITY","CAMBRIDGE"
"15037296","CHECK PARKING","1XX RAYMOND ST","2015-05-13T21:56:00.000","MA","2012","VOLK","JETTA","GRAY","PAT'S TOW - CITY",
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:06:00.000","MA","2013","BMW","X3","BLACK","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:07:00.000","MA","1994","HOND","CIVIC","BLUE","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:08:00.000","MA","1999","HOND","CIVIC","GREEN","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:08:00.000","MA","2006","ACUR","TSX","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:08:00.000","MA","2003","MERZ","C230K","GRAY","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:08:00.000","MA","2012","TOYT","HIGHLA","RED","--PHIL'S TOW - CITY","BROADWAY"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:09:00.000","MA","2012","SUBA","FOREST","WHITE","--PHIL'S TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:09:00.000","MA","2010","FORD","MUSTAN","GRAY","--PHIL'S TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:10:00.000","MA","2003","HOND","CIVIC","BLUE","--PHIL'S TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:10:00.000","MA","2008","HOND","CIVIC","BLACK","--PHIL'S TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:10:00.000","NJ","2011","NISS","ROG",,"--PHIL'S TOW - CITY","MASS"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:11:00.000","MA","2013","FORD","TRANSI","GRAY","--PHIL'S TOW - CITY","ARROW"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:11:00.000","ON",,,,,"--PHIL'S TOW - CITY","DUNSTER"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:17:00.000","MA","2002","MERZ","ML320","BLACK","--B&B TOW - CITY","CHURCH"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:18:00.000","MA","1991",,,,"--B&B TOW - CITY","CHURCH"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:20:00.000","MA","2013","HOND","FIT","GRAY","--B&B TOW - CITY","DEWOLF"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:20:00.000","MA","2014","DODG","DART","BLACK","--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:21:00.000","NH","2002","TOYT","SIENNA",,"--PAT'S TOW - CITY","CAMBRIDGE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:30:00.000","TX","2001","TOYT",,"GRAY","--B&B TOW - CITY","JFK"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:31:00.000","PA","2014","HOND",,,"--B&B TOW - CITY","JFK"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:32:00.000","PA","2013","TOYT",,,"--B&B TOW - CITY","BRATTLE"
"15010334","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-08T23:36:00.000","RI","1996","HON",,"WHITE","--PHIL'S TOW - CITY","OXFORD"
"15010399","SP","FOREST ST","2015-02-09T00:58:00.000","MA",,,,,"--PHIL'S TOW - CITY",
"15010415","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-09T05:11:00.000","MA",,,,,"ROBERTS TOW - PRIVATE","660 CAMB ST"
"15010415","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-09T05:12:00.000",,,,,,"ROBERTS TOW - PRIVATE","660 CAMB ST"
"15010415","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-09T14:56:00.000","FL","7","CHEVY",,"BLACK","-B&B TOW - PRIVATE","247 GARDEN ST"
"15010504","MV OBSTRUCTING","ALBANY ST","2015-02-09T16:09:00.000","MA","2007","HYUN","GT","BLACK","--PAT'S TOW - CITY","OBSTRUCTING-PACIFIC AND ALBANY"
"15010538","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-09T19:09:00.000","MA",,,,,"--PHIL'S TOW - CITY","SNOW EMERGENCY-BROADWAY"
"15010415","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-09T23:29:00.000","MA","2005","FORD","MUSTAN","BLACK","-B&B TOW - PRIVATE","2345 MASS"
"15010600","MV OBSTRUCTING","GARDEN ST","2015-02-10T06:25:00.000",,"14","DODG","CHALLENG","RED","--B&B TOW - CITY","GARDEN & LINNAEAN"
"15010609","MV OBSTRUCTING","1XX ELM ST","2015-02-10T08:03:00.000","MA","2004","HOND","ACCORD","BROWN","--PHIL'S TOW - CITY","189 ELM ST"
"15010619","CHECK PARKING","0XX GRANT ST","2015-02-10T09:05:00.000","MA","2015","TOYT","COROLL","GRAY","--PAT'S TOW - CITY","27 GRANT ST"
"15010619","CHECK PARKING","0XX GRANT ST","2015-02-10T09:05:00.000","MA","2005","HOND","ACCORD","GRAY","--B&B TOW - CITY","27 GRANT ST"
"15010629","MV OBSTRUCTING","0XX STANDISH ST","2015-02-10T09:51:00.000","MA","2002","CHEV","TAHK15","GREEN","--PHIL'S TOW - CITY","17 STANDISH ST"
"15010668","MV OBSTRUCTING","PARKER ST","2015-02-10T14:22:00.000","MA","2004","TOYT","RAV4","BLACK","--PAT'S TOW - CITY","PARKER ST. SNOW REMOVAL"
"15010729","CHECK PARKING","0XX RAYMOND ST","2015-02-10T17:52:00.000",,,,,,"--PHIL'S TOW - CITY","RAYMOND & BELLEVUE"
"15010573","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-10T23:54:00.000","MA","2008","NISS","ALTIMA","GRAY","OTHER PRIVATE TOW-SEE REA","REPO - MAJESTIC REPO 802-860-2200"
"15010573","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-10T23:56:00.000","FL","2008","TOYT","RAV4","WHITE","OTHER PRIVATE TOW-SEE REA","REPO - MAJESTIC REPO 802-860-2200"
"15010843","MV OBSTRUCTING","2XX WINDSOR ST","2015-02-11T08:21:00.000","MA","2005","TOYT","RAV4","WHITE","--PAT'S TOW - CITY","HARVARD AND WINDSOR"
"15010850","MV OBSTRUCTING","STATE ST","2015-02-11T10:17:00.000","OH","2007","CHEVY","SW","BLACK","--PHIL'S TOW - CITY","STATE AND VILLAGE ST"
"15010873","MV ACCIDENT B1","HANCOCK ST","2015-02-11T10:19:00.000","MA","2014","HOND","ACCORD","GRAY","--PAT'S TOW - CITY","HARVARD AT HANCOCK ST"
"15010952","STATION ASSIGN","7XX MASSACHUSETTS AVE","2015-02-11T13:01:00.000","MA","1996","JEEP","GRANDC","GRAY","--PAT'S TOW - CITY","PARKING VIOLATION"
"15010952","STATION ASSIGN","7XX MASSACHUSETTS AVE","2015-02-11T13:18:00.000","MA","1996","JEEP","GRANDC","GRAY","--PAT'S TOW - CITY","PARKING VIOLATION"
"15010952","STATION ASSIGN","7XX MASSACHUSETTS AVE","2015-02-11T13:19:00.000","MA","1996","JEEP","GRANDC","GRAY","--PAT'S TOW - CITY","PARKING VIOLATION"
"15010950","MV ACCIDENT B4","RINDGE AVE","2015-02-11T13:32:00.000","MA","2005","CHRY","TOWN","BLUE","--PHIL'S TOW - CITY","MVA"
"15010953","MV OBSTRUCTING","GREEN ST","2015-02-11T13:52:00.000","NH","2005","FORD","TAURUS",,"--PHIL'S TOW - CITY","PARKING VIOLATION"
"15010953","MV OBSTRUCTING","GREEN ST","2015-02-11T13:53:00.000","MA","2014","NISS","VERSA","BLACK","--PHIL'S TOW - CITY","PARKING VIOLATION"
"15010953","MV OBSTRUCTING","GREEN ST","2015-02-11T13:57:00.000","MA","2014","MAZD","3","BLACK","--PAT'S TOW - CITY","POSTED"
"15010953","MV OBSTRUCTING","GREEN ST","2015-02-11T13:58:00.000","MA","2014","HYUN","ELANTR","BLUE","--PHIL'S TOW - CITY","POSTED"
"15011006","CHECK PARKING","0XX GARDEN ST","2015-02-11T16:42:00.000","MA","2003","SUBA","FOREST","GRAY","--PAT'S TOW - CITY",
"15011071","MV OBSTRUCTING","BISHOP ALLEN DR","2015-02-11T20:46:00.000","NJ","2011","KIA","SOU",,"--B&B TOW - CITY","MV OBSTRUCTING"
"15011064","CHECK PARKING","1XX ANTRIM ST","2015-02-11T20:48:00.000","MA","2006","HOND","CIVIC","BLACK","--B&B TOW - CITY","HP SPOT"
"15011069","MV STOP","PROSPECT ST","2015-02-11T20:50:00.000","MA","2002","HOND","ACCORD","GRAY","--PHIL'S TOW - CITY","EXPIRED.NONR"
"15010805","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-11T22:17:00.000",,"2009","HYUN","ACCENT","RED","--PHIL'S TOW - CITY","REAR OF 142 PROSPECT/SCOUTING WAY"
"15011124","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-12T03:33:00.000","MA",,,,,"-PHIL'S TOW - PRIVATE","808 MEM DR / HC SPOT / TRESPASS"
"15011171","MV OBSTRUCTING","ARROW ST","2015-02-12T09:16:00.000","MA","2008","NISS","FRONTI","BLACK","--PHIL'S TOW - CITY","MASS AND ARROW/ POSTED"
"15011171","MV OBSTRUCTING","ARROW ST","2015-02-12T09:18:00.000","MA","2014","MAZD","MAZDA6","GRAY","--PAT'S TOW - CITY","MASS AND ARROW/ POSTED"
"15011165","MV OBSTRUCTING","MT AUBURN ST","2015-02-12T09:19:00.000","MA","2005","HYUN","ACCENT","BLACK","--PAT'S TOW - CITY","OWNERS REQUEST/AAA"
"15011124","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-12T12:48:00.000","MA","2011","TOYT","TUNDRA","GRAY","-PAT'S TOW - PRIVATE","730 MEM DR"
"15011124","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-12T13:17:00.000","MA","2004","HOND","ACCORD","GRAY","-PAT'S TOW - PRIVATE",
"15011200","MV OBSTRUCTING","0XX MASSACHUSETTS AVE","2015-02-12T14:10:00.000","MA","2011","BMW","X5","WHITE","--PHIL'S TOW - CITY","OBSTRUCTING-77 MASS"
"15011250","MV OBSTRUCTING","0XX DUNSTER ST","2015-02-12T14:27:00.000","NC",,,,,"--PAT'S TOW - CITY","MIDDLE OF ROAD WITH HAZZARDS ON"
"15011255","MV OBSTRUCTING","MAIN ST","2015-02-12T14:31:00.000","MA","1999","TOYT","SOLA","RED","--PHIL'S TOW - CITY","STICKING OUT INTO ROAD OBSTRUCTING"
"15011124","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-12T17:18:00.000","MA","1993","TOYT","COROLL","BLACK","-PAT'S TOW - PRIVATE","TRESPASS TOW 428 MEMORIAL DR"
"15011305","MV STOP","AUBURN ST","2015-02-12T18:31:00.000","MA","1999","VOLK","JETT","BLACK","--PAT'S TOW - CITY","REV REG"
"15011124","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-12T19:31:00.000","MA","2002","TOYT","CAMRY","GRAY","-PAT'S TOW - PRIVATE","25 GLASSWORKS"
"15011330","BLOCKED DRIVE","4XX FRANKLIN ST","2015-02-12T20:12:00.000","MA","1999","TOYT","COROLL","GREEN","--B&B TOW - CITY",
"15011468","BLOCKED DRIVE","0XX UNION ST","2015-02-13T08:59:00.000","MA","1997","HOND","ACCORD","BLACK","--PHIL'S TOW - CITY","3 UNION/BLK DR"
"15011480","MV DISABLED","BROADWAY","2015-02-13T09:06:00.000","MA","1997","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","DMV"
"15011494","MV STOP","BROADWAY","2015-02-13T09:51:00.000","MA","2007","HOND","CIVIC","GRAY","--B&B TOW - CITY","EXP/NONR"
"15011506","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-13T10:06:00.000","MA","2015","VOLK","JETTA","BLUE","-PAT'S TOW - PRIVATE","12 MUSEUM WAY CC 66416"
"15011506","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-13T10:35:00.000",,"14","TOYT","SIENNA","GRY","ROBERTS TOW - PRIVATE","101 WESTERN AVE"
"15011506","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-13T12:21:00.000","MA","2000","TOYT","CAMRY","BLUE","-B&B TOW - PRIVATE","62 WHITTEMORE AVE"
"15011541","MV DISABLED","BRYANT ST","2015-02-13T12:26:00.000","MA","2013","SUBA","25I","RED","--B&B TOW - CITY","OBSTRUCTING"
"15011541","MV DISABLED","BRYANT ST","2015-02-13T12:26:00.000","MA","2009","HOND","CIVIC","GRAY","--PAT'S TOW - CITY","OBSTRUCTING"
"15011515","MV IN TOW ZONE","STATE ST","2015-02-13T12:27:00.000","MA","2010","CHEV","EQUINO","BLACK","--PHIL'S TOW - CITY","TOW ZONE"
"15011569","MV STOP","MAIN ST","2015-02-13T13:42:00.000","MA","2012","LEXS","RX350","GRAY","--B&B TOW - CITY","EXPI"
"15011506","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-13T14:20:00.000","MA","2011","JEEP","PATRIO","BLACK","ROBERTS TOW - PRIVATE","340 RIVER/TRESPASS"
"15011571","MV ACCIDENT B1","6XX MT AUBURN ST","2015-02-13T14:29:00.000","MA","2015","HOND","ODYSSE","BLACK","--PHIL'S TOW - CITY","MVA"
"15011599","BLOCKED HYDRANT","ELM ST","2015-02-13T15:06:00.000","MA","2007","AUDI","A3","GRAY","--PAT'S TOW - CITY","PARKING VIOLATION"
"15011601","MV ACCIDENT B4","HANCOCK ST","2015-02-13T15:22:00.000","MA","2010","TOYT","CAMRY","GRAY","--B&B TOW - CITY","MVA"
"15011506","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-13T17:06:00.000","MA","2003","HONDA","ACCORD","RED","BOSTONIAN TOW - PRIVATE","210 BENT ST"
"15011648","BLOCKED DRIVE","0XX FENNO ST","2015-02-13T17:22:00.000","ME","2005","MERC","GRMARQ","GRAY","--PHIL'S TOW - CITY","PARKING VIOLATION"
"15011739","MV OBSTRUCTING","ELLSWORTH AVE","2015-02-14T00:18:00.000","MA","2014","FORD","F150","BLACK","--PAT'S TOW - CITY","OBSTR ST"
"15011806","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T08:42:00.000","ME",,,,,"-PAT'S TOW - PRIVATE","RT"
"15011821","CHECK PARKING","0XX GRISWOLD ST","2015-02-14T10:40:00.000","NY","2009","HONDA","ACCORD","GRAY","--B&B TOW - CITY","GRISWOLD ST/STORGAE"
"15011806","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T11:51:00.000","NJ",,,,,"-PHIL'S TOW - PRIVATE","205 WALDEN ST"
"15011857","RECOVERY OF MV","NORTH POINT BLVD","2015-02-14T13:19:00.000","MA","2009","HYUN","ACCENT","BLUE","--PHIL'S TOW - CITY","NORTH POINT AND EDUCATION"
"15011806","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T13:36:00.000","MA","2002","JEEP","GRACHE","GRAY","-B&B TOW - PRIVATE",
"15011806","PRIVATE TOWS","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T14:48:00.000","MA","2000","TOYT","LANCRU","GRAY","-PHIL'S TOW - PRIVATE","26 WINTHROP/TRESPASS"
"15011878","MV FIRE","1XX FIRST ST","2015-02-14T15:32:00.000","MA","2003","GMC","YUKON","RED","-PAT'S TOW - PRIVATE","159 1ST ST FIRE"
"15011877","CHECK PARKING","0XX LILAC CT","2015-02-14T16:29:00.000","MA",,,,,"--PHIL'S TOW - CITY","20 LILAC CT"
"15011901","BLOCKED DRIVE","2XX NORFOLK ST","2015-02-14T17:42:00.000","MA","2006","VOLK","PASSAT","BLUE","--PAT'S TOW - CITY","238 NORFOLK ST BLOCKED DRIVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:12:00.000","MA","2004","TOYT","PRIUS","BLUE","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:43:00.000","MA","2012","TOYT","CAMRY","WHITE","--PHIL'S TOW - CITY","PUTNAM AVE"
"15024368","MV OBSTRUCTING","0XX WALNUT AVE","2015-03-30T08:46:00.000",,,,,,"B&B TOW - CITY","11R"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:44:00.000","MA","1998","DODG","RAMTRU","WHITE","--PHIL'S TOW - CITY","PUTNAM AVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:44:00.000","MA","2014","JEEP","CHEROK","RED","--PHIL'S TOW - CITY","PUTNAM AVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:45:00.000","MA","2000","TOYT","CAMRY","GRAY","--PHIL'S TOW - CITY","PUTNAM AVE"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T20:45:00.000","MA","2001","TOYT","TACOMA","GREEN","--PHIL'S TOW - CITY","PUTNAM AVE"
"15011939","BLOCKED DRIVE","0XX DANA ST","2015-02-14T21:19:00.000","MA","2009","SUBA","FOREST","BLACK","--B&B TOW - CITY","59 DANA ST"
"15011949","MV STOP","MASSACHUSETTS AVE","2015-02-14T22:00:00.000","MA",,,,,"--PHIL'S TOW - CITY","MASS AVE AND PROSPECT ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:23:00.000","RI","2014","CHEVY",,"RED","--PAT'S TOW - CITY","OXFORD ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:27:00.000","MI","2007","FORD","EXPL",,"--PHIL'S TOW - CITY","INMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:29:00.000","UT","2014","HYUNDAI","ELANTRA","WHITE","--B&B TOW - CITY","MT AUBURN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:31:00.000","AK","2012","CHEVY","CRUZ","BLUE","--B&B TOW - CITY","SHERMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:33:00.000","AK","2006","JEEP","LBY","MAROON","--B&B TOW - CITY","SHERMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:35:00.000","VA","2011","TOYT",,"GREEN","--B&B TOW - CITY","SHERMAN ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:38:00.000","MA","2001","VOLK","PASSAT","GRAY","--PAT'S TOW - CITY","OXFORD ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:38:00.000","MA","2005","HOND","ELEMEN","GREEN","--PAT'S TOW - CITY","OXFORD ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:38:00.000","MA","2000","BUIC","LESABR","BROWN","--PAT'S TOW - CITY","OXFORD ST"
"15011928","SNOW EMERGENCY","GENERAL LOCATIONS IN CAMBRIDGE","2015-02-14T22:39:00.000","MA","2008","TOYT","CAMRY","WHITE","--PAT'S TOW - CITY","OXFORD ST"
