"year","board_code","board_name","school_code","school_name","mail_address_line_1","mail_address_line_2","mailing_postal_code","civic_address_line_1","civic_address_line_2","civic_postal_code","telephone","fax","email","georeference"
"2021-2022","55","Annapolis Valley Regional Centre for Education","746","Annapolis East Elementary School","PO Box 640","Middleton","B0S 1P0","325 Marshall St","Middleton","B0S 1P0","902-825-5330","902-825-5333","aees@avrce.ca","POINT (-65.066761 44.946525)"
"2021-2022","55","Annapolis Valley Regional Centre for Education","63","Aldershot Elementary School","446 Aldershot Rd","Kentville","B4N 3A1","446 Aldershot Rd","Kentville","B4N 3A1","902-690-3820","902-690-3823","aes@avrce.ca","POINT (-64.499822 45.090757)"
"2021-2022","54","Halifax Regional Centre for Education","294","William King Elementary","91 St Pauls Avenue","Herring Cove","B3V 1H6","91 St Pauls Avenue","Herring Cove","B3V 1H6","902-479-4200","902-479-4208","wkes@hrce.ca","POINT (-63.562571 44.569474)"
"2021-2022","54","Halifax Regional Centre for Education","591","Westmount Elementary","6700 Edward Arab Avenue","Halifax","B3L 2E1","6700 Edward Arab Avenue","Halifax","B3L 2E1","902-493-5164","902-493-5168","wmount@hrce.ca","POINT (-63.615304 44.650368)"
"2021-2022","54","Halifax Regional Centre for Education","1157","Waverley Memorial Elementary","2393 Rocky Lake Drive","Waverley","B2R 1S4","2393 Rocky Lake Drive","Waverley","B2R 1S4","902-860-4150","902-860-4154","wmlcs@hrce.ca","POINT (-63.60169 44.781347)"
"2021-2022","54","Halifax Regional Centre for Education","349","Upper Musquodoboit Consolidated Elementary","8416 Highway 224","Upper Musquodoboit","B0N 2M0","8416 Highway 224","Upper Musquodoboit","B0N 2M0","902-568-2285","902-568-2573","umcs@hrce.ca","POINT (-62.950441 45.137135)"
"2021-2022","54","Halifax Regional Centre for Education","284","Tantallon Senior Elementary","3 French Village Station Road","Upper Tantallon","B3Z 1E4","3 French Village Station Road","Upper Tantallon","B3Z 1E4","902-826-1200","902-826-1206","tantallon@hrce.ca","POINT (-63.875943 44.690913)"
"2021-2022","54","Halifax Regional Centre for Education","1186","Tantallon Junior Elementary","1 French Village Station Road","Upper Tantallon","B3Z 1E4","1 French Village Station Road","Upper Tantallon","B3Z 1E4","902-826-1204","902-826-1369","tantallonjr@hrce.ca","POINT (-63.874851 44.690562)"
"2021-2022","54","Halifax Regional Centre for Education","307","Sycamore Lane Elementary","69 Sycamore Lane","Lower Sackville","B4C 1E8","69 Sycamore Lane","Lower Sackville","B4C 1E8","902-864-6730","902-864-6734","sles@hrce.ca","POINT (-63.682548 44.774984)"
"2021-2022","54","Halifax Regional Centre for Education","299","Sunnyside Elementary","210 Eaglewood Drive","Bedford","B4A 3E3","210 Eaglewood Drive","Bedford","B4A 3E3","902-832-8983","902-832-8422","sunnyside@hrce.ca","POINT (-63.645418 44.725549)"
"2021-2022","54","Halifax Regional Centre for Education","586","St Stephens Elementary","3669 Highland Avenue","Halifax","B3K 4L9","3669 Highland Avenue","Halifax","B3K 4L9","902-493-5155","902-493-5158","sses@hrce.ca","POINT (-63.611982 44.668202)"
"2021-2022","54","Halifax Regional Centre for Education","940","St Margarets Bay Elementary","24 Ridgewood Drive","Head of St Margarets Bay","B3Z 2H4","24 Ridgewood Drive","Head of St Margarets Bay","B3Z 2H4","902-826-3300","902-826-3310","smbe@hrce.ca","POINT (-63.896727 44.690857)"
"2021-2022","54","Halifax Regional Centre for Education","580","St Josephs Alexander McKay Elementary","5389 Russell Street","Halifax","B3K 1W8","5389 Russell Street","Halifax","B3K 1W8","902-493-5180","902-493-5186","sjam@hrce.ca","POINT (-63.596014 44.662284)"
"2021-2022","54","Halifax Regional Centre for Education","577","St Catherines Elementary","3299 Connolly Street","Halifax","B3L 3P7","3299 Connolly Street","Halifax","B3L 3P7","902-493-5143","902-493-5163","stcath@hrce.ca","POINT (-63.614575 44.655856)"
"2021-2022","54","Halifax Regional Centre for Education","575","St Agnes Junior High","6981 Mumford Road","Halifax","B3L 2H7","6981 Mumford Road","Halifax","B3L 2H7","902-493-5132","902-493-5140","stagnes@hrce.ca","POINT (-63.618723 44.64711)"
"2021-2022","54","Halifax Regional Centre for Education","593","Springvale Elementary","92 Downs Avenue","Halifax","B3N 1Y6","92 Downs Avenue","Halifax","B3N 1Y6","902-479-4606","902-479-4473","sprvale@hrce.ca","POINT (-63.635491 44.642223)"
"2021-2022","54","Halifax Regional Centre for Education","535","South Woodside","5 Everette Street","Dartmouth","B2W 1G2","5 Everette Street","Dartmouth","B2W 1G2","902-464-2090","902-464-2778","swes@hrce.ca","POINT (-63.540357 44.64497)"
"2021-2022","54","Halifax Regional Centre for Education","355","Smokey Drive Elementary","241 Smokey Drive","Lower Sackville","B4C 3G1","241 Smokey Drive","Lower Sackville","B4C 3G1","902-864-6838","902-864-6844","sdes@hrce.ca","POINT (-63.686513 44.785292)"
"2021-2022","54","Halifax Regional Centre for Education","320","Sir Robert Borden Junior High","16 Evergreen Drive","Dartmouth","B2W 4A7","16 Evergreen Drive","Dartmouth","B2W 4A7","902-464-5140","902-464-5150","srbjh@hrce.ca","POINT (-63.496533 44.674978)"
"2021-2022","54","Halifax Regional Centre for Education","589","Sir Charles Tupper","1930 Cambridge Street","Halifax","B3H 4S5","1930 Cambridge Street","Halifax","B3H 4S5","902-421-6775","902-421-3049","tupper@hrce.ca","POINT (-63.600587 44.642808)"
"2021-2022","54","Halifax Regional Centre for Education","287","Shatford Memorial Elementary","10089 St. Margarets Bay Road","Hubbards","B0J 1T0","10089 St. Margarets Bay Road","Hubbards","B0J 1T0","902-857-4200","902-857-4204","smes@hrce.ca","POINT (-64.049268 44.644117)"
"2021-2022","54","Halifax Regional Centre for Education","534","Shannon Park Elementary","75 Iroquois Drive","Dartmouth","B3A 4M5","75 Iroquois Drive","Dartmouth","B3A 4M5","902-464-2084","902-464-2866","spes@hrce.ca","POINT (-63.603505 44.684202)"
"2021-2022","54","Halifax Regional Centre for Education","941","Seaside Elementary","1881 Caldwell Road","Eastern Passage","B3G 1J3","1881 Caldwell Road","Eastern Passage","B3G 1J3","902-465-7600","902-465-8662","seaside@hrce.ca","POINT (-63.470576 44.608065)"
"2021-2022","54","Halifax Regional Centre for Education","295","Sambro Elementary","3725 Old Sambro Road","Sambro","B3V 1G1","3725 Old Sambro Road","Sambro","B3V 1G1","902-868-2717","902-868-1808","ses@hrce.ca","POINT (-63.604617 44.477036)"
"2021-2022","54","Halifax Regional Centre for Education","581","Saint Marys Elementary","5614 Morris Street","Halifax","B3J 1C2","5614 Morris Street","Halifax","B3J 1C2","902-421-6749","902-421-2655","stmarys@hrce.ca","POINT (-63.576414 44.640427)"
"2021-2022","54","Halifax Regional Centre for Education","297","Sackville High","1 Kingfisher Way","Lower Sackville","B4C 2Y9","1 Kingfisher Way","Lower Sackville","B4C 2Y9","902-864-6700","902-864-6710","shs@hrce.ca","POINT (-63.673687 44.775325)"
"2021-2022","54","Halifax Regional Centre for Education","303","Sackville Heights Junior High","956 Sackville Drive","Lower Sackville","B4E 1S4","956 Sackville Drive","Lower Sackville","B4E 1S4","902-869-3800","902-869-3801","shjh@hrce.ca","POINT (-63.698775 44.779719)"
"2021-2022","54","Halifax Regional Centre for Education","311","Sackville Heights Elementary","1225 Old Sackville Road","Middle Sackville","B4E 3A6","1225 Old Sackville Road","Middle Sackville","B4E 3A6","902-869-4700","902-869-4703","shes@hrce.ca","POINT (-63.714885 44.782652)"
"2021-2022","54","Halifax Regional Centre for Education","321","Ross Road","336 Ross Road","Westphal","B2Z 1H2","336 Ross Road","Westphal","B2Z 1H2","902-462-8340","902-462-8398","rrs@hrce.ca","POINT (-63.45417 44.689209)"
"2021-2022","54","Halifax Regional Centre for Education","1187","Rocky Lake Junior High","670 Rocky Lake Drive","Bedford","B4A 2T6","670 Rocky Lake Drive","Bedford","B4A 2T6","902-832-8952","902-832-8962","rljh@hrce.ca","POINT (-63.636838 44.744786)"
"2021-2022","54","Halifax Regional Centre for Education","1219","Rocky Lake Elementary","426 Rocky Lake Drive","Bedford","B4A 2T5","426 Rocky Lake Drive","Bedford","B4A 2T5","902-832-8907","902-832-8419","rle@hrce.ca","POINT (-63.643521 44.740251)"
"2021-2022","54","Halifax Regional Centre for Education","609","Rockingstone Heights","1 Regan Drive","Halifax","B3R 2J1","1 Regan Drive","Halifax","B3R 2J1","902-479-4452","902-479-4459","rhes@hrce.ca","POINT (-63.615781 44.598313)"
"2021-2022","54","Halifax Regional Centre for Education","603","Rockingham Elementary","31 Tremont Drive","Halifax","B3M 1X8","31 Tremont Drive","Halifax","B3M 1X8","902-457-8986","902-457-8993","rockingham@hrce.ca","POINT (-63.653171 44.676667)"
"2021-2022","54","Halifax Regional Centre for Education","359","Robert K Turner Elementary","141 Circassion Drive","Dartmouth","B2W 4N7","141 Circassion Drive","Dartmouth","B2W 4N7","902-464-5205","902-464-5208","rkt@hrce.ca","POINT (-63.496158 44.679494)"
"2021-2022","54","Halifax Regional Centre for Education","938","Ridgecliff Middle School","35 Beech Tree Run","Beechville","B3T 2E5","35 Beech Tree Run","Beechville","B3T 2E5","902-876-4381","902-876-4385","rms@hrce.ca","POINT (-63.682172 44.635117)"
"2021-2022","54","Halifax Regional Centre for Education","282","Prospect Road Elementary","2199 Prospect Road","Hatchet Lake","B3T 1R8","2199 Prospect Road","Hatchet Lake","B3T 1R8","902-852-2441","902-852-5542","pres@hrce.ca","POINT (-63.729373 44.564203)"
"2021-2022","54","Halifax Regional Centre for Education","533","Prince Andrew High","31 Woodlawn Rd","Dartmouth","B2W 2R7","31 Woodlawn Rd","Dartmouth","B2W 2R7","902-435-8452","902-435-8398","pah@hrce.ca","POINT (-63.52742 44.681301)"
"2021-2022","54","Halifax Regional Centre for Education","969","Portland Estates Elementary","45 Portland Hills Drive","Dartmouth","B2W 6L5","45 Portland Hills Drive","Dartmouth","B2W 6L5","902-433-7100","902-433-7103","portland@hrce.ca","POINT (-63.514253 44.66576)"
"2021-2022","54","Halifax Regional Centre for Education","1159","Porters Lake Elementary","40 Inspiration Drive","Porters Lake","B3E 0A6","40 Inspiration Drive","Porters Lake","B3E 0A6","902-827-2525","902-827-5410","ples@hrce.ca","POINT (-63.285459 44.735138)"
"2021-2022","54","Halifax Regional Centre for Education","970","Park West","206 Langbrae Drive","Halifax","B3S 1L5","206 Langbrae Drive","Halifax","B3S 1L5","902-457-7800","902-457-7804","parkwest@hrce.ca","POINT (-63.668772 44.668476)"
"2021-2022","54","Halifax Regional Centre for Education","1141","Oyster Pond Academy","10583 Highway 7","Oyster Pond","B0J 1W0","10583 Highway 7","Oyster Pond","B0J 1W0","902-889-4300","902-889-4310","opa@hrce.ca","POINT (-62.998495 44.779424)"
"2021-2022","54","Halifax Regional Centre for Education","572","Oxford","6364 North Street","Halifax","B3L 1P6","6364 North Street","Halifax","B3L 1P6","902-421-6763","902-421-3043","oxford@hrce.ca","POINT (-63.601576 44.649921)"
"2021-2022","54","Halifax Regional Centre for Education","315","Oldfield Consolidated","72 Halls Road","Enfield","B2T 1C4","72 Halls Road","Enfield","B2T 1C4","902-883-3010","902-883-3011","ocs@hrce.ca","POINT (-63.540745 44.926834)"
"2021-2022","54","Halifax Regional Centre for Education","131","OConnell Drive Elementary","40 OConnell Drive","Porters Lake","B3E 1E8","40 OConnell Drive","Porters Lake","B3E 1E8","902-827-4112","902-827-3120","ocdes@hrce.ca","POINT (-63.322829 44.737417)"
"2021-2022","54","Halifax Regional Centre for Education","56","Ocean View Elementary","51 Oceanview School Road","Eastern Passage","B3G 1J3","51 Oceanview School Road","Eastern Passage","B3G 1J3","902-465-8670","902-465-8673","oves@hrce.ca","POINT (-63.474072 44.609087)"
"2021-2022","54","Halifax Regional Centre for Education","324","Nelson Whynder Elementary","979 North Preston Road","North Preston","B2Z 1A2","979 North Preston Road","North Preston","B2Z 1A2","902-462-6030","902-462-6033","nwes@hrce.ca","POINT (-63.464702 44.742911)"
"2021-2022","54","Halifax Regional Centre for Education","348","Musquodoboit Valley Education Centre","P O Box 99","Middle Musquodoboit","B0N 1X0","12046 Highway 224","Middle Musquodoboit","B0N 1X0","902-384-2555","902-384-2419","mvec@hrce.ca","POINT (-63.136694 45.050034)"
"2021-2022","54","Halifax Regional Centre for Education","1149","Musquodoboit Rural High","11980 Highway 224","Middle Musquodoboit","B0N 1X0","11980 Highway 224","Middle Musquodoboit","B0N 1X0","902-384-2320","902-384-2321","mrhs@hrce.ca","POINT (-63.132945 45.051918)"
"2021-2022","54","Halifax Regional Centre for Education","527","Mount Edward Elementary","3 Windward Avenue","Dartmouth","B2W 2G9","3 Windward Avenue","Dartmouth","B2W 2G9","902-435-8459","902-435-8414","mees@hrce.ca","POINT (-63.5143 44.683993)"
"2021-2022","54","Halifax Regional Centre for Education","745","Millwood High","141 Millwood Dr","Middle Sackville","B4E 0A1","141 Millwood Dr","Middle Sackville","B4E 0A1","902-864-7535","902-864-7567","mwhs@hrce.ca","POINT (-63.708923 44.791095)"
"2021-2022","54","Halifax Regional Centre for Education","748","Millwood Elementary","190 Beaver Bank Cross Road","Lower Sackville","B4E 1K5","190 Beaver Bank Cross Road","Lower Sackville","B4E 1K5","902-864-7510","902-864-7518","mes@hrce.ca","POINT (-63.704279 44.788506)"
"2021-2022","54","Halifax Regional Centre for Education","526","Michael Wallace Elementary","24 Andover Street","Dartmouth","B2X 2L9","24 Andover Street","Dartmouth","B2X 2L9","902-435-8357","902-435-8395","mwes@hrce.ca","POINT (-63.550475 44.702382)"
"2021-2022","54","Halifax Regional Centre for Education","1201","Marine Drive Academy","479 Church Point Road","Sheet Harbour","B0J 3B0","479 Church Point Road","Sheet Harbour","B0J 3B0","902-885-2777","N/A","mda@hrce.ca","POINT (-62.51669 44.918258)"
"2021-2022","54","Halifax Regional Centre for Education","939","Madeline Symonds Middle School","290 White Hills Run","Hammonds Plains","B4B 1W6","290 White Hills Run","Hammonds Plains","B4B 1W6","902-832-2300","902-832-2302","msms@hrce.ca","POINT (-63.804161 44.748518)"
"2021-2022","54","Halifax Regional Centre for Education","968","Lockview High","148 Lockview Rd","Fall River","B2T 1J1","148 Lockview Rd","Fall River","B2T 1J1","902-860-6000","902-860-6005","lhs@hrce.ca","POINT (-63.616191 44.822758)"
"2021-2022","54","Halifax Regional Centre for Education","353","Leslie Thomas Junior High","100 Metropolitan Avenue","Lower Sackville","B4C 2Z8","100 Metropolitan Avenue","Lower Sackville","B4C 2Z8","902-864-6785","902-864-6797","ltjh@hrce.ca","POINT (-63.673175 44.781031)"
"2021-2022","54","Halifax Regional Centre for Education","1200","LeMarchant St Thomas Elementary","6141 Watt Street","Halifax","B3H 2B7","6141 Watt Street","Halifax","B3H 2B7","902-421-6769","902-421-3036","lmsts@hrce.ca","POINT (-63.591934 44.640545)"
"2021-2022","54","Halifax Regional Centre for Education","1103","Kingswood Elementary","34 Vrege Court","Hammonds Plains","B4B 1K2","34 Vrege Court","Hammonds Plains","B4B 1K2","902-832-5522","902-832-5524","kwe@hrce.ca","POINT (-63.741165 44.720659)"
"2021-2022","54","Halifax Regional Centre for Education","569","Joseph Howe Elementary","2557 Maynard Street","Halifax","B3K 3V6","2557 Maynard Street","Halifax","B3K 3V6","902-421-6785","902-421-8744","jhowe@hrce.ca","POINT (-63.59155 44.655512)"
"2021-2022","54","Halifax Regional Centre for Education","354","Joseph Giles Elementary","54 Gregory Drive","Dartmouth","B2W 3M6","54 Gregory Drive","Dartmouth","B2W 3M6","902-464-5192","902-464-5197","jges@hrce.ca","POINT (-63.49576 44.685408)"
"2021-2022","54","Halifax Regional Centre for Education","607","John W MacLeod Fleming Tower Elementary","1511 Purcells Cove Road","Halifax","B3P 1B7","1511 Purcells Cove Road","Halifax","B3P 1B7","902-479-4437","902-479-4442","jwm@hrce.ca","POINT (-63.60925 44.63029)"
"2021-2022","54","Halifax Regional Centre for Education","524","John Martin Junior High","7 Brule Street","Dartmouth","B3A 4G2","7 Brule Street","Dartmouth","B3A 4G2","902-464-2408","902-464-2062","jmjh@hrce.ca","POINT (-63.587175 44.683205)"
"2021-2022","54","Halifax Regional Centre for Education","539","John MacNeil Elementary","62 Leaman Drive","Dartmouth","B3A 2K9","62 Leaman Drive","Dartmouth","B3A 2K9","902-464-2488","902-464-2616","jmes@hrce.ca","POINT (-63.58218 44.690044)"
"2021-2022","54","Halifax Regional Centre for Education","1218","J L Ilsley High","138 Sylvia Ave","Halifax","B3R 1J9","138 Sylvia Ave","Halifax","B3R 1J9","902-479-4612","902-479-4635","jli@hrce.ca","POINT (-63.608393 44.605914)"
"2021-2022","54","Halifax Regional Centre for Education","1196","Island View High","1853 Caldwell Road","Eastern Passage","B3G 1J3","1853 Caldwell Road","Eastern Passage","B3G 1J3","902-466-6341","902-466-6348","ivh@hrce.ca","POINT (-63.471286 44.608904)"
"2021-2022","54","Halifax Regional Centre for Education","579","Inglis Street Elementary","5985 Inglis Street","Halifax","B3H 1K7","5985 Inglis Street","Halifax","B3H 1K7","902-421-6767","902-421-3028","ises@hrce.ca","POINT (-63.582711 44.632731)"
"2021-2022","54","Halifax Regional Centre for Education","523","Ian Forsyth Elementary","22 Glencoe Drive","Dartmouth","B2X 1J1","22 Glencoe Drive","Dartmouth","B2X 1J1","902-435-8435","902-435-8365","ifes@hrce.ca","POINT (-63.538271 44.694273)"
