"region","name","type","longitude","latitude","location"
"Eastern Shore","St. Mary's River Salmon Museum","Attraction","-61.97532","45.15252","(45.15252, -61.97532)"
"Fleur-de-lis/Marconi/Metro CB","St. Patrick's Church Museum","Attraction","-60.198769","46.142695","(46.142695, -60.198769)"
"Halifax Metro","St. Paul's Anglican Church","Attraction","-63.575021","44.647516","(44.647516, -63.575021)"
"Bras d'Or Lakes Scenic Drive","St. Peter's Canal National Historic Site","Attraction","-60.86927","45.65433","(45.65433, -60.86927)"
"Yarmouth & Acadian Shores","Ste-Anne First Chapel Site","Attraction","-65.934624","43.837195","(43.837195, -65.934624)"
"Ceilidh Trail","Storyteller's Gallery","Attraction","-61.489748","45.891001","(45.891001, -61.489748)"
"Ceilidh Trail","Strait Area Museum (formerly Port Hastings Historical Society Museum and Archives)","Attraction","-61.404927","45.647596","(45.647596, -61.404927)"
"Ceilidh Trail","Strathspey Performing Arts Centre","Attraction","-61.407779","46.063129","(46.063129, -61.407779)"
"Northumberland Shore","Sugar Moon Farm","Attraction","-63.1533","45.56491","(45.56491, -63.1533)"
"Northumberland Shore","Sutherland Steam Mill Museum","Attraction","-63.16018","45.70975","(45.70975, -63.16018)"
"South Shore","Swissair Memorial Site – Bayswater","Attraction","-64.0685","44.499533","(44.499533, -64.0685)"
