Ticket ID,Date of Issue,Time of Issue,Form,Method,Issue,Caller ID Number,Type of Call or Messge,Advertiser Business Number,City,State,Zip,Location (Center point of the Zip Code),States
1376334,,,Internet,Wireless,Open Internet/Net Neutrality,,,,Merced,CA,95348,"CA 95348
(37.335594, -120.500157)",8
1376335,,,Internet,DSL,Billing,None,,None,Lancaster,CA,93534,"CA 93534-3056
(34.700538, -118.149832)",8
1376337,,,TV,Cable,Availability,None,,None,Hartland,WI,53029,"WI 53029
(43.132958, -88.342238)",42
1376339,,,TV,Satellite,Availability,None,,None,N Huntingdon,PA,15642,"PA 15642
(40.320929, -79.716446)",49
1376342,,,Phone,Wired,Billing,None,,None,Los Angeles,CA,90064,"CA 90064
(34.035932, -118.426899)",8
1376345,,,TV,Cable,Billing,,,,Marblehead,MA,01945,"MA 01945
(42.498353, -70.864565)",26
1376347,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Hartland,WI,53029,"WI 53029
(43.132958, -88.342238)",42
1376348,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,318-289-6622,Prerecorded Voice,None,San Francisco,CA,94132,"CA 94132
(37.723307, -122.481194)",8
1376349,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Kingston,PA,18704,"PA 18704
(41.274761, -75.892158)",49
1376351,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,619-375-3187,Live Voice,877-681-3976,San Diego,CA,92103,"CA 92103
(32.746633, -117.166513)",8
1376352,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,972-736-4031,Prerecorded Voice,None,San Antonio,TX,78258,"TX 78258
(29.635206, -98.495049)",24
1376353,,,TV,Cable,Billing,,,,Nashville,TN,37211,"TN 37211
(36.069132, -86.724578)",40
1376357,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,865-288-8966,Abandoned Calls,None,Ravenna,OH,44266,"OH 44266
(41.1636, -81.208478)",39
1376359,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,312-546-7580,Prerecorded Voice,None,Burbank,IL,60459,"IL 60459
(41.744338, -87.768358)",35
1376361,,,TV,Cable,Privacy,,,,Phenix City,AL,36867,"AL 36867
(32.489169, -85.018727)",30
1376364,,,Internet,Cable,Billing,,,,Nevada,MO,64772,"MO 64772
(37.844939, -94.345061)",18
1376365,01/02/2017,,Phone,Wired,Unwanted Calls,707-206-7768,Live Voice,707-206-7768,North Andover,MA,01845,"MA 01845
(42.676719, -71.098022)",26
1376366,01/02/2017,8:00  P.M.,TV,Cable,Indecency,None,,None,Monroe,NY,10950,"NY 10950
(41.322198, -74.194618)",48
1376369,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1376370,,,Internet,DSL,Speed,None,,None,Inwood West,WV,25428,"WV 25428
(39.3706, -78.025784)",43
1376371,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,256-338-1988,Abandoned Calls,None,Carlisle,PA,17015,"PA 17015
(40.189932, -77.221469)",49
1376375,,,TV,Broadcast,Interference,None,,None,Nashville,TN,37214,"TN 37214
(36.168995, -86.667231)",40
1376376,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,San Jose,CA,95121,"CA 95121
(37.304766, -121.809679)",8
1376377,01/02/2017,7:00 P.M.,Emergency,,Other,,,,Chicago,IL,60622,"IL 60622
(41.902762, -87.681818)",35
1376378,,,Internet,DSL,Billing,None,,None,Waynesboro,PA,17268,"PA 17268
(39.770505, -77.567557)",49
1376381,,,TV,Cable,Billing,,,,Greenwood,IN,46142,"IN 46142
(39.619611, -86.159863)",36
1376382,,,TV,Satellite,Billing,,,,Leander,TX,78641,"TX 78641
(30.55706, -97.872696)",24
1376383,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,None,Garner,NC,27529,"NC 27529
(35.660024, -78.587726)",38
1376384,,,TV,Cable,Billing,,,,Ili Kai Ct,IL,61107,"IL 61107
(42.281496, -89.019403)",35
1376385,01/02/2017,,Phone,Internet (VOIP),Unwanted Calls,413-213-4205,Abandoned Calls,None,Springfield,MA,01108,"MA 01108
(42.083431, -72.556238)",26
1376386,,,TV,Satellite,Availability,None,,None,Denton,MD,21629,"MD 21629
(38.865257, -75.826069)",46
1376387,12/22/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,203-329-0625,Abandoned Calls,None,Carlisle,PA,17015,"PA 17015
(40.189932, -77.221469)",49
1376388,,,TV,Cable,Privacy,,,,Phenix City,AL,36867,"AL 36867
(32.489169, -85.018727)",30
1376389,12/30/2016,,Phone,Wired,Unwanted Calls,323-284-2515,Abandoned Calls,None,Los Angeles,CA,90068,"CA 90068
(34.12516, -118.330005)",8
1376390,,,TV,Cable,Equipment,,,,Corvallis,OR,97333,"OR 97333
(44.504053, -123.293827)",12
1376392,,,Phone,Wired,Billing,None,,None,Pompton Lakes,NJ,07442,"NJ 07442
(40.999849, -74.28674)",47
1376397,,,TV,Satellite,Billing,None,,None,Apopka,FL,32712,"FL 32712
(28.717408, -81.52486)",31
1376398,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Cleveland,OH,44111,"OH 44111
(41.45839, -81.785844)",39
1376401,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,None,Madison,WI,53711,"WI 53711
(43.026007, -89.43939)",42
1376403,,,TV,Cable,Billing,None,,None,Greenwood Lake,NY,10925,"NY 10925
(41.210849, -74.301407)",48
1376406,,,Phone,Wired,Availability (including rural call completion),None,,None,Eagle Point,OR,97524,"OR 97524
(42.455327, -122.669161)",12
1376409,,,Internet,Cable,Availability,None,,None,West Valley City,UT,84120,"UT 84120
(40.693802, -112.00048)",13
1376410,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Indianapolis,IN,46253,"IN 46253
(39.78851, -86.24456)",36
1376412,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Ventura,CA,93004,"CA 93004
(34.279506, -119.168896)",8
1376414,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Sayner,WI,54560,"WI 54560
(46.006637, -89.538613)",42
1376415,01/02/2017,,Phone,Wired,Unwanted Calls,757-516-9789,Live Voice,None,Chesapeake,VA,23322,"VA 23322
(36.66621, -76.231644)",41
1376417,,,Internet,Cable,Equipment,None,,None,Saint Charles,IL,60175,"IL 60175-8246
(41.94502, -88.441165)",35
1376419,11/15/2016,,Phone,Wired,Unwanted Calls,888-253-3108,Abandoned Calls,None,Louisville,NE,68037,"NE 68037
(40.994927, -96.128937)",19
1376424,01/02/2017,8:43 pm,TV,,Loud Commercials,None,,None,Buffalo,NY,14220,"NY 14220
(42.843899, -78.819319)",48
1376425,01/02/2017,,Phone,Wired,Unwanted Calls,330-836-7919,Abandoned Calls,None,Downingtown,PA,19335,"PA 19335
(40.022981, -75.719561)",49
1376426,01/02/2017,,Phone,Wired,Unwanted Calls,888-982-6729,Abandoned Calls,None,Los Angeles,CA,90068,"CA 90068
(34.12516, -118.330005)",8
1376427,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,724-816-0784,Live Voice,None,Harmony,PA,16037,"PA 16037
(40.84573, -80.126903)",49
1376428,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,909-475-6862,Prerecorded Voice,None,Branford,CT,06405,"CT 06405
(41.281929, -72.804025)",25
1376431,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Boston,MA,02118,"MA 02118
(42.338507, -71.07125)",26
1376432,11/21/2016,7:00 pm,TV,,Loud Commercials,None,,None,Chandler,AZ,85224,"AZ 85224
(33.326112, -111.875829)",7
1376433,01/02/2017,8:53 pm,TV,,Loud Commercials,None,,None,Buffalo,NY,14220,"NY 14220
(42.843899, -78.819319)",48
1376435,,,TV,Cable,Billing,,,,Covington,GA,30016,"GA 30016
(33.538123, -83.940357)",32
1376438,,,TV,Cable,Equipment,,,,Denver,CO,80123,"CO 80123
(39.614202, -105.070564)",9
1376439,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Kennesaw,GA,30144,"GA 30144
(34.038975, -84.590699)",32
1376440,,,Internet,Wireless,Billing,None,,None,Alhambra,CA,91801,"CA 91801
(34.089805, -118.128547)",8
1376442,,,Internet,Wireless,Billing,None,,None,Greensboro,NC,27410,"NC 27410
(36.112596, -79.885665)",38
1376443,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Carmel,IN,46033,"IN 46033
(39.978954, -86.088351)",36
1376446,,,TV,Broadcast,Interference,None,,None,Las Vegas,NV,89104,"NV 89104
(36.15148, -115.108412)",10
1376448,,,TV,Fiber,Availability,None,,None,Rocky Point,NY,11778,"NY 11778
(40.953638, -72.933657)",48
1376450,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Issaquah,WA,98027,"WA 98027
(47.506838, -122.010741)",6
1376452,,,Phone,Wireless (cell phone/other mobile device),Privacy,None,,None,Groton Long Point,CT,06340,"CT 06340
(41.356098, -72.050826)",25
1376455,,,Internet,Wireless,Speed,None,,None,Haslet,TX,76052,"TX 76052
(32.970808, -97.385278)",24
1376456,,,TV,Broadcast,Availability,None,,None,Norton,MA,02766,"MA 02766
(41.967887, -71.184312)",26
1376458,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,424-325-2568,Live Voice,None,Meriden,CT,06451,"CT 06451
(41.537306, -72.823066)",25
1376460,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,New York,NY,10011,"NY 10011
(40.741625, -74.000479)",47
1376462,,,TV,Satellite,Billing,None,,None,Liberty Township,OH,45044,"OH 45044
(39.457582, -84.380813)",39
1376463,,,TV,Cable,Billing,,,,Atlanta,GA,30305,"GA 30305
(33.833696, -84.387435)",32
1376464,,,TV,Satellite,Availability,None,,None,Richmond Hill,GA,31324,"GA 31324
(31.887183, -81.29378)",32
1376465,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Seattle,WA,98118,"WA 98118-5433
(47.54055, -122.275593)",6
1376467,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Laguna Woods,CA,92637,"CA 92637
(33.609204, -117.728943)",8
1376470,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Text Message,None,Rosenberg,TX,77471,"TX 77471
(29.542328, -95.835802)",24
1376471,01/02/2017,,Phone,Wired,Unwanted Calls,214-974-0889,Abandoned Calls,None,Sanger,TX,76266,"TX 76266
(33.363044, -97.204079)",24
1376472,,,TV,Satellite,Availability,None,,None,Modesto,CA,95354,"CA 95354
(37.640493, -120.971748)",8
1376473,,,TV,Cable,Availability,None,,None,Midway,GA,31320,"GA 31320
(31.788099, -81.387234)",32
1376476,,,Phone,Internet (VOIP),Billing,None,,None,Covington,LA,70433,"LA 70433
(30.457949, -90.110345)",23
1376477,,,TV,Satellite,Availability,None,,None,Natrona Heights,PA,15065,"PA 15065
(40.635439, -79.725996)",49
1376480,,,TV,Satellite,Availability,None,,None,Fawn Grove,PA,17321,"PA 17321
(39.750043, -76.444419)",49
1376481,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Amelia,OH,45102,"OH 45102
(39.024851, -84.214108)",39
1376483,,,TV,Cable,Availability,None,,None,Cincinnati,OH,45233,"OH 45233
(39.117165, -84.666572)",39
1376484,,,Internet,Fiber,Billing,None,,None,Knoxville,TN,37922,"TN 37922
(35.870216, -84.099717)",40
1376485,,,TV,Satellite,Billing,None,,None,Boynton Beach,FL,33473,"FL 33473
(26.509175, -80.19096)",31
1376487,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Bluffton,IN,46714,"IN 46714
(40.72009, -85.173888)",36
1376489,,,TV,Satellite,Availability,None,,None,Brooklet,GA,30415,"GA 30415
(32.328356, -81.611128)",32
1376491,,,TV,Satellite,Availability,None,,None,Tarentum,PA,15084,"PA 15084
(40.620458, -79.796108)",49
1376492,,,TV,Cable,Interference,None,,None,Danville,VA,24541,"VA 24541
(36.584398, -79.471836)",41
1376493,04/25/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,315-286-2342,Text Message,None,Virginia Beach,VA,23466,"VA 23466
(36.852798, -75.978302)",41
1376494,,,Phone,Internet (VOIP),Number Portability (keeping your number if you change providers),None,,None,Irvine,CA,92602,"CA 92602
(33.737827, -117.756899)",8
1376496,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Berry Creek,CA,95916,"CA 95916
(39.673812, -121.376266)",8
1376497,,,TV,Cable,Billing,None,,None,Edmonds,WA,98026,"WA 98026
(47.829439, -122.333046)",6
1376501,,,Internet,Cable,Billing,None,,None,Clinton Township,MI,48036,"MI 48036
(42.589326, -82.899704)",50
1376503,,,TV,Satellite,Billing,,,,Aliquippa,PA,15001,"PA 15001
(40.598225, -80.299648)",49
1376504,,,TV,Satellite,Billing,None,,None,Jamestown,NC,27282,"NC 27282
(36.005022, -79.930039)",38
1376507,,,TV,Broadcast,Availability,None,,None,Fair Oaks,CA,95628,"CA 95628-3727
(38.663433, -121.260247)",8
1376509,,,Internet,Cable,Billing,None,,None,Tallahassee,FL,32303,"FL 32303
(30.492848, -84.329504)",31
1376512,,,TV,Satellite,Availability,None,,None,Oakdale,CA,95361,"CA 95361
(37.777713, -120.822846)",8
1376513,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Greenville,NC,27834,"NC 27834
(35.638103, -77.395174)",38
1376514,,,TV,Satellite,Availability,None,,None,Cincinnati,OH,45238,"OH 45238
(39.111266, -84.610187)",39
1376516,01/02/2017,8:30 pm,TV,,Loud Commercials,None,,None,Raleigh,NC,27612,"NC 27612
(35.851041, -78.695468)",38
1376517,,,Internet,DSL,Billing,None,,None,Miami,FL,33179,"FL 33179
(25.959251, -80.178674)",31
1376519,,,TV,Broadcast,Availability,None,,None,Vacaville,CA,95688,"CA 95688
(38.396893, -121.990331)",8
1376522,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,480-588-2916,Prerecorded Voice,None,Tempe,AZ,85283,"AZ 85283
(33.365027, -111.929278)",7
1376524,,,Radio,Amateur Radio,Pirate Radio,None,,None,Taylorsville,NC,28681,"NC 28681-3291
(35.8863, -81.250641)",38
1376525,,,Internet,Cable,Availability,None,,None,Evergreen Park,IL,60805,"IL 60805
(41.721034, -87.702002)",35
1376526,01/02/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,720-214-1388,Prerecorded Voice,None,Eagle,CO,81631,"CO 81631
(39.598815, -106.769663)",9
1376528,,,Internet,Wireless,Billing,None,,None,Gallatin,TN,37066,"TN 37066
(36.387698, -86.459057)",40
1376530,,,TV,Satellite,Availability,None,,None,Aliquippa,PA,15001,"PA 15001
(40.598225, -80.299648)",49
1376533,,,Internet,Wireless,Availability,None,,None,Castalian Springs,TN,37031,"TN 37031
(36.375596, -86.298475)",40
1376537,,,Internet,Satellite,Speed,None,,None,Atoka,TN,38004,"TN 38004
(35.422347, -89.77257)",40
1376539,,,Internet,Wireless,Speed,None,,None,Rogersville,TN,37857,"TN 37857
(36.415794, -82.968393)",40
1376540,,,Internet,DSL,Speed,None,,None,Mcdavid,FL,32568,"FL 32568
(30.880263, -87.448666)",31
1376542,,,Internet,DSL,Speed,None,,None,Marengo,OH,43334,"OH 43334
(40.398842, -82.794303)",39
1376545,,,Internet,Cable,Open Internet/Net Neutrality,None,,None,Hayward,CA,94544,"CA 94544
(37.634142, -122.064979)",8
1376548,,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),None,,None,New Hyde Park,NY,11040,"NY 11040
(40.744867, -73.680183)",48
1376550,,,Internet,Cable,Speed,None,,None,Del City,OK,73115,"OK 73115
(35.442102, -97.441973)",20
1376552,,,TV,Satellite,Availability,None,,None,Savannah,GA,31419,"GA 31419
(31.984355, -81.209625)",32
1376554,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Fort Wayne,IN,46808,"IN 46808
(41.097731, -85.171055)",36
1376556,01/02/2017,,Phone,Wired,Unwanted Calls,407-404-7352,Live Voice,None,Portland,OR,97214,"OR 97214
(45.514174, -122.644663)",12
1376557,,,Internet,Satellite,Speed,None,,None,Valley Center,KS,67147,"KS 67147
(37.857831, -97.316016)",17
1376559,,,Internet,Cable,Availability,None,,None,Portland,OR,97220,"OR 97220-3412
(45.548188, -122.559729)",12
1376560,,,Phone,Wired,Billing,None,,None,Ontario,CA,91761,"CA 91761
(34.037883, -117.598471)",8
1376562,01/01/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,916-869-4141,Text Message,None,Napa,CA,94558,"CA 94558
(38.383156, -122.289164)",8
1376563,,,TV,Fiber,Availability,,,,Bothell,WA,98012,"WA 98012
(47.843376, -122.201515)",6
1376565,11/06/2015,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Abandoned Calls,None,Palmdale,CA,93591,"CA 93591
(34.603266, -117.836192)",8
1376566,01/02/2017,,Phone,Wired,Unwanted Calls,209-435-9274,Live Voice,None,Lake Forest,CA,92630,"CA 92630-5707
(33.645518, -117.661951)",8
1376567,,,TV,Fiber,Billing,None,,None,Davenport,FL,33837,"FL 33837
(28.195013, -81.614878)",31
1376570,,,TV,Satellite,Billing,None,,None,Lancaster,PA,17603,"PA 17603
(40.02461, -76.342387)",49
1376571,01/02/2017,,Phone,Wired,Unwanted Calls,360-818-7582,Abandoned Calls,None,Cheney,WA,99004,"WA 99004
(47.449801, -117.617657)",6
1376575,11/07/2016,,Phone,Wired,Unwanted Calls,425-372-5309,Abandoned Calls,425-372-5309,Eagle Lake,MN,56024,"MN 56024
(44.152192, -93.843174)",1
1376576,,,Phone,Wireless (cell phone/other mobile device),Open Internet/Net Neutrality,None,,None,Los Angeles,CA,90038,"CA 90038
(34.088618, -118.32649)",8
1376577,,,TV,Broadcast,Availability,None,,None,Pennington Gap,VA,24277,"VA 24277
(36.750613, -83.030199)",41
1376579,,,TV,Fiber,Availability,,,,Benton,AR,72019,"AR 72019
(34.61169, -92.647619)",15
1376581,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Naples,FL,34120,"FL 34120-7567
(26.287894, -81.588892)",31
1376584,,,Internet,DSL,Billing,None,,None,Oklahoma City,OK,73107,"OK 73107
(35.483695, -97.573279)",20
1376587,,,Phone,Wireless (cell phone/other mobile device),Equipment,None,,None,Pasadena,CA,91103,"CA 91103
(34.165622, -118.161022)",8
1376593,01/02/2017,5:00 p.m.,Radio,Broadcast,Indecency,None,,None,Indpls,IN,46205,"IN 46205
(39.827592, -86.13568)",36
1376595,01/02/2017,10:00 pm,TV,,Loud Commercials,None,,None,Bend,OR,97703,"OR 97703
(44.076734, -121.350946)",12
1376597,,,TV,Cable,Availability,,,,Baltimore,MD,21215,"MD 21215
(39.344833, -76.681488)",46
1376600,12/13/2016,9:00 pm,Accessibility,,Closed Captioning on TV,None,,None,Escondido,CA,92025,"CA 92025
(33.097366, -117.059361)",8
1376601,12/22/2016,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Live Voice,770-824-4721,Kennesaw,GA,30152,"GA 30152-6030
(34.019169, -84.627788)",32
1376602,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Jacksonville,FL,32202,"FL 32202
(30.327669, -81.648112)",31
1376603,,,Radio,Amateur Radio,Interference,None,,None,Austell,GA,30106,"GA 30106
(33.835698, -84.624251)",32
1376604,01/03/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,720-809-2043,Prerecorded Voice,None,Erie,CO,80516,"CO 80516
(40.046337, -105.026184)",9
1376605,,,TV,Satellite,Availability,None,,None,Clairton,PA,15025,"PA 15025
(40.295376, -79.915147)",49
1376606,,,TV,Cable,Availability,None,,None,Fair Oaks,CA,95628,"CA 95628
(38.655104, -121.259702)",8
1376607,01/03/2017,12:31 A.M.,TV,,Loud Commercials,None,,None,Slc,UT,84120,"UT 84120
(40.693802, -112.00048)",13
1376608,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Signal Hill,CA,90755,"CA 90755
(33.802585, -118.168005)",8
1376611,,,Radio,Broadcast,Interference,None,,None,Santa Monica,CA,90403,"CA 90403
(34.030608, -118.490564)",8
1376613,,,TV,Satellite,Availability,None,,None,Tryon,OK,74875,"OK 74875
(35.866848, -97.01969)",20
1376614,,,TV,Cable,Billing,,,,Dallas,GA,30132,"GA 30132
(33.979327, -84.836757)",32
1376619,,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),None,,None,Santa Monica,CA,90404,"CA 90404
(34.026301, -118.473889)",8
1376621,,,Radio,Broadcast,Interference,,,,Frederick,MD,21702,"MD 21702
(39.461767, -77.448244)",46
1376623,,,TV,Satellite,Availability,None,,None,Vero Beach,FL,32960,"FL 32960
(27.636424, -80.402121)",31
1376625,,,TV,Satellite,Availability,None,,None,Leesburg,FL,34748,"FL 34748
(28.775762, -81.880268)",31
1376626,,,TV,Broadcast,Availability,None,,None,Deltona,FL,32725,"FL 32725
(28.900403, -81.246193)",31
1376628,,,TV,Satellite,Availability,None,,None,Rincon,GA,31326,"GA 31326
(32.292755, -81.231372)",32
1376630,,,TV,Cable,Billing,,,,Gouldsboro,PA,18424,"PA 18424
(41.255073, -75.495832)",49
1376632,,,TV,Satellite,Availability,None,,None,Annapolis,MD,21409,"MD 21409
(39.023336, -76.450893)",46
1376633,,,Phone,Wired,Interference (including signal jammers),None,,None,Chattanooga,TN,37416,"TN 37416
(35.094731, -85.177025)",40
1376635,01/03/2017,,Phone,Wired,Unwanted Calls,609-225-5799,Live Voice,None,Aurora,IL,60504,"IL 60504
(41.745771, -88.239943)",35
1376636,,,Phone,,Slamming (change of your carrier without permission),None,,None,Lawrenceville,GA,30044,"GA 30044-6234
(33.90747, -84.019699)",32
1376639,,,TV,Fiber,Availability,None,,None,Davenport,IA,52807,"IA 52807
(41.588582, -90.528524)",16
1376641,01/03/2017,7:22 A.M.,TV,,Loud Commercials,None,,None,Alexandria,VA,22305,"VA 22305
(38.835975, -77.064211)",41
1376644,,,Internet,Cable,Availability,None,,None,Rio Rancho,NM,87144,"NM 87144
(35.322517, -106.705484)",11
1376646,01/03/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,754-203-2333,Prerecorded Voice,None,Pikesville,MD,21208,"MD 21208-3542
(39.368148, -76.741219)",46
1376647,01/03/2017,,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,None,Prerecorded Voice,877-724-1090,Coatesville,PA,19320,"PA 19320
(39.979327, -75.82824)",49
1376648,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,St Paul,MN,55106,"MN 55106
(44.966105, -93.04968)",1
1376650,,,Phone,Wireless (cell phone/other mobile device),Billing,None,,None,Rochester,NY,14607,"NY 14607
(43.150328, -77.589013)",48
1376651,,,TV,Satellite,Availability,None,,None,Canaan,NH,03741,"NH 03741
(43.669595, -72.030434)",27
1376652,,,TV,Satellite,Equipment,None,,None,Chattanooga,TN,37412,"TN 37412
(34.997224, -85.235362)",40
1376653,01/02/2017,,Phone,Wired,Unwanted Calls,510-240-7419,Prerecorded Voice,None,Brighton,MA,02135,"MA 02135
(42.349621, -71.153782)",26
