"meta_pin","meta_triad","meta_class","geo_property_address","geo_property_apt_no","geo_property_city","meta_town_name","meta_town_code","meta_nbhd","meta_nbhd_only","meta_modeling_group","meta_per_ass","meta_key_pin","ind_multi_code","meta_multi_code","meta_num_288s_active","meta_num_288s_ended","meta_sale_date","meta_sale_price","meta_document_num","char_hd_sf","ind_large_home","char_age","char_apts","char_ext_wall","char_roof_cnst","char_rooms","char_beds","char_bsmt","char_bsmt_fin","char_heat","char_air","char_frpl","char_attic_type","char_fbath","char_hbath","char_tp_plan","char_tp_dsgn","char_gar1_size","char_gar1_cnst","char_gar1_att","char_gar1_area","char_bldg_sf","char_repair_cnd","char_use","char_type_resd","char_attic_fnsh","char_renovation","char_porch","geo_property_zip","geo_geoid","geo_fips","geo_municipality","geo_ohare_noise","geo_floodplain","geo_fs_flood_factor","geo_fs_flood_risk_direction","geo_withinmr100","geo_withinmr101300","geo_school_elem_district","geo_school_hs_district","geo_longitude","geo_latitude","geoposition","econ_tax_rate","econ_midincome","meta_bldg_pin","meta_strata_10","meta_strata_300","time_sale_year","time_sale_month_of_year","time_sale_day_of_year","time_sale_week_of_year","time_sale_quarter_of_year","time_sale_quarter","time_sale_month","time_sale_week","sale_day","time_sale_during_school_year","time_sale_during_holidays"
"17-08-114-092-0000","City","211","1338 W ERIE ST","NA","CHICAGO","West Chicago","77","77120","120","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","600000","1800246402","1416","false","142","Four","Frame + Masonry","Shingle + Asphalt","15","6","Full","Unfinished","Hot Water Steam","No Central A/C","0","Full","3","0","Stock Plan","NA","1 cars","Frame","false","false","1836","Average","Multi-Family","3 Story +","None","NA","NA","60642-5718","17031243400","14000","Chicago","0","0","4","0","0","0","OTIS","WELLS HS","-87.6611138007153","41.8936100854158","POINT (-87.6611138007153 41.8936100854158)","6.88960179164861","95764","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-21-211-302-0000","City","295","1210 S FEDERAL ST","B","CHICAGO","South Chicago","76","76011","011","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","495000","1800255063","604","false","26","NA","Masonry","Tar + Gravel","7","2","Slab","Unfinished","Warm Air Furnace","Central A/C","1","None","2","0","Stock Plan","No","1 cars","Masonry","true","true","1252","Average","Single-Family","3 Story +","NA","NA","NA","60605-3378","17031330200","14000","Chicago","0","0","6","0","0","0","SOUTH LOOP","PHILLIPS HS","-87.6299428756896","41.8667481050844","POINT (-87.6299428756896 41.8667481050844)","6.89","77578","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-28-109-079-0000","City","295","2345 S NORMAL AVE","D","CHICAGO","South Chicago","76","76030","030","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","280000","1800208196","971","false","26","NA","Masonry","Shingle + Asphalt","6","3","Slab","Unfinished","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","NA","1 cars","Masonry","true","true","1346","Average","Single-Family","3 Story +","NA","NA","NA","60616-2316","17031841100","14000","Chicago","0","0","1","0","1","0","HEALY","TILDEN HS","-87.6403682854257","41.8496471844514","POINT (-87.6403682854257 41.8496471844514)","6.89","30676","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-32-105-104-0000","City","295","1315 W 32ND ST","B","CHICAGO","South Chicago","76","76050","050","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","227000","1800246179","825","false","22","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","No","0 cars","NA",,,"1040","Average","Single-Family","2 Story","NA","NA","NA","60608-6335","17031600900","14000","Chicago","0","0","9","0","0","0","ARMOUR","TILDEN HS","-87.6590642416861","41.8356782063417","POINT (-87.6590642416861 41.8356782063417)","6.88785625388923","55018","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"17-33-325-035-0000","City","211","3836 S PARNELL AVE","NA","CHICAGO","South Chicago","76","76030","030","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","283000","1800229033","3000","false","132","Three","Masonry","Tar + Gravel","10","4","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","2","0","Architect","No","0 cars","NA",,,"1628","Average","Multi-Family","2 Story","NA","NA","NA","60609-1734","17031839900","14000","Chicago","0","0","3","1","0","0","MCCLELLAN","TILDEN HS","-87.6402081962723","41.8242468378588","POINT (-87.6402081962723 41.8242468378588)","6.89","62536","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-09-210-028-0000","City","203","4830 S LAWLER AVE","NA","CHICAGO","Lake","72","72350","350","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","190000","1800246440","3780","false","60","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","1.5 cars","Frame","false","false","1055","Average","Single-Family","1 Story","NA","NA","NA","60638-2141","17031560300","14000","Chicago","0","0","6","1","0","0","HEARST","KENNEDY HS","-87.7495452098825","41.8047567865868","POINT (-87.7495452098825 41.8047567865868)","6.934","51034","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-09-203-018-0000","City","203","4741 S LAWLER AVE","NA","CHICAGO","Lake","72","72350","350","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","258000","1800246101","3780","false","57","NA","Frame","Shingle + Asphalt","4","2","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","0 cars","NA",,,"1081","Average","Single-Family","1 Story","NA","NA","NA","60638-2011","17031560300","14000","Chicago","0","0","6","1","0","0","HEARST","KENNEDY HS","-87.7488850734365","41.8062853756101","POINT (-87.7488850734365 41.8062853756101)","6.934","51034","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-07-429-030-0000","City","204","5401 S NEENAH AVE","NA","CHICAGO","Lake","72","72380","380","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","300000","1800249077","4718","false","67","NA","Frame","Shingle + Asphalt","6","4","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","NA","NA","0 cars","NA",,,"1907","Average","Single-Family","1 Story","NA","NA","NA","60638-2403","17031560900","14000","Chicago","0","0","1","0","0","0","BYRNE","KENNEDY HS","-87.7851745167352","41.7940418434238","POINT (-87.7851745167352 41.7940418434238)","6.934","96326","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-18-205-010-0000","City","212","6501 S ARCHER AVE","NA","CHICAGO","Lake","72","72380","380","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","313000","1800208033","4125","false","52","Six","Masonry","Tar + Gravel","7","4","Partial","Unfinished","Hot Water Steam","No Central A/C","0","Full","4","1","Stock Plan","No","0 cars","NA",,,"5629","Average","Multi-Family","2 Story","None","Yes","NA","0-0","17031561000","14000","Chicago","0","0","1","0","0","1","KINZIE","KENNEDY HS","-87.7844239371163","41.7920099043567","POINT (-87.7844239371163 41.7920099043567)","6.88877145277047","99667","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-22-102-022-0000","City","211","6349 S KILPATRICK AVE","NA","CHICAGO","Lake","72","72030","030","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","293000","1800246038","3750","false","94","Four","Masonry","Tar + Gravel","14","6","Full","Apartment","Hot Water Steam","No Central A/C","0","None","3","0","Stock Plan","No","2 cars","Frame","false","false","3381","Average","Multi-Family","2 Story","NA","NA","Frame Enclosed","60629-5593","17031640800","14000","Chicago","0","0","1","0","0","0","GRIMES","HUBBARD HS","-87.7394523464765","41.7770389135559","POINT (-87.7394523464765 41.7770389135559)","6.934","52381","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-18-208-078-0000","City","203","5609 S OAK PARK AVE","NA","CHICAGO","Lake","72","72380","380","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","320000","1800249412","3780","false","65","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","Central A/C","0","Full","1","0","Stock Plan","No","1.5 cars","Frame","false","false","1170","Average","Single-Family","1 Story","None","NA","NA","60638-3227","17031561000","14000","Chicago","0","0","4","1","0","0","BYRNE","KENNEDY HS","-87.7911463917939","41.7900292007287","POINT (-87.7911463917939 41.7900292007287)","6.934","99667","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-21-211-044-0000","City","203","6441 S LA CROSSE AVE","NA","CHICAGO","Lake","72","72380","380","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","190000","1800206074","3720","false","61","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","2 cars","Frame","false","false","1123","Average","Single-Family","1 Story","NA","NA","NA","60638-5819","17031640700","14000","Chicago","0","0","1","0","0","1","GRIMES","HUBBARD HS","-87.7430665558875","41.7753865500513","POINT (-87.7430665558875 41.7753865500513)","6.934","50625","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-34-104-033-0000","City","202","8029 S KILPATRICK AVE","NA","CHICAGO","Lake","72","72192","192","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","220500","1800206106","5572","false","66","NA","Masonry","Shingle + Asphalt","5","3","Crawl","Unfinished","Warm Air Furnace","Central A/C","0","Partial","1","0","NA","NA","1.5 cars","Frame","false","false","998","Average","Single-Family","1 Story","None","NA","NA","60652-2025","17031700301","14000","Chicago","0","0","1","0","0","0","STEVENSON","BOGAN HS","-87.7379022800249","41.7467339652294","POINT (-87.7379022800249 41.7467339652294)","6.949","67765","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-35-334-017-0000","City","202","3601 W 86TH ST","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","180000","1800208235","5089","false","71","NA","Frame","Shingle + Asphalt","3","2","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","1 cars","Frame","false","false","728","Average","Single-Family","1 Story","NA","NA","NA","60652-3711","17031700402","14000","Chicago","0","0","1","0","0","0","DAWES","BOGAN HS","-87.7121969455083","41.7365825596627","POINT (-87.7121969455083 41.7365825596627)","6.949","68935","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-03-218-024-0000","City","211","655 E BOWEN AVE","NA","CHICAGO","Hyde Park","70","70010","010","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","385000","1800249044","2221","false","132","Five","Masonry","Tar + Gravel","12","5","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","4","0","Stock Plan","No","0 cars","NA",,,"3209","Average","Multi-Family","3 Story +","NA","NA","NA","60653-2824","17031380100","14000","Chicago","0","0","1","0","0","0","FULLER","PHILLIPS HS","-87.6096623474048","41.8191766528966","POINT (-87.6096623474048 41.8191766528966)","6.89","17600","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-07-427-006-0000","City","211","5413 S HONORE ST","NA","CHICAGO","Lake","72","72091","091","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","65000","1800241001","3100","false","108","Three","Frame","Shingle + Asphalt","7","4","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","2","0","Stock Plan","No","0 cars","NA",,,"2428","Average","Multi-Family","2 Story","NA","NA","NA","60609-5614","17031611700","14000","Chicago","0","0","3","1","0","0","FULTON","TILDEN HS","-87.6703486270094","41.795301116858","POINT (-87.6703486270094 41.795301116858)","6.934","25729","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"13-36-100-034-1007","City","299","NA","NA","NA","West Chicago","77","77030","030","NCHARS","0.0129748","13-36-100-034-1007","0","2",,,"2018-01-02T00:00:00.000","355000","1800249103",,,"14","NA","NA","NA",,,"NA","NA","NA","NA",,"NA",,,"NA","NA","NA","NA",,,,"NA","NA","NA","NA","NA","NA","NA","17031221200","14000","Chicago","0","0","1","0","0","0","DARWIN","CLEMENTE HS","-87.7056325026152","41.9244149554999","POINT (-87.7056325026152 41.9244149554999)","6.915","91354","13-36-100-034","$288K - $358K (roughly)","$350k to $353k (roughly)","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-10-207-015-0000","City","210","439 E 48TH ST","NA","CHICAGO","Hyde Park","70","70010","010","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","435000","1800246264","3750","false","121","NA","Masonry","Tar + Gravel","13","6","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","3","0","Stock Plan","No","2 cars","Masonry","false","false","3280","Average","Single-Family","3 Story +","NA","NA","NA","60615-1401","17031381200","14000","Chicago","0","0","1","0","0","0","BURKE","PHILLIPS HS","-87.6147420587069","41.8073311413483","POINT (-87.6147420587069 41.8073311413483)","6.87651663405088","27828","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"19-35-200-018-0000","City","203","3509 W 79TH ST","NA","CHICAGO","Lake","72","72200","200","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","168000","1800208092","2700","false","59","NA","Masonry","Shingle + Asphalt","5","3","Full","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","Stock Plan","No","2 cars","Frame","false","false","1060","Average","Single-Family","1 Story","NA","NA","NA","60652-1429","17031700401","14000","Chicago","0","0","4","1","1","0","HAMPTON","BOGAN HS","-87.7101711112311","41.7493997028368","POINT (-87.7101711112311 41.7493997028368)","6.934","68241","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-08-410-010-0000","City","202","5223 S ABERDEEN ST","NA","CHICAGO","Lake","72","72091","091","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","49000","1800241042","3000","false","132","NA","Frame","Shingle + Asphalt","3","2","Slab","Unfinished","Warm Air Furnace","No Central A/C","0","None","1","0","NA","NA","0 cars","NA",,,"798","Average","Single-Family","1 Story","NA","NA","NA","60609-6020","17031612000","14000","Chicago","0","0","3","1","0","0","SHERMAN","TILDEN HS","-87.652226174455","41.7989299558939","POINT (-87.652226174455 41.7989299558939)","6.88877145277047","30121","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-20-406-045-0000","City","211","6746 S GREEN ST","NA","CHICAGO","Lake","72","72171","171","MF","1","NA","0","3","0","0","2018-01-02T00:00:00.000","25900","1800249263","3029","false","116","NA","Masonry","Shingle + Asphalt","12","6","Full","Unfinished","Hot Water Steam","No Central A/C","0","None","2","0","NA","NA","1 cars","Frame","false","false","2448","Average","Multi-Family","2 Story","NA","NA","NA","60621-1810","17031681100","14000","Chicago","0","0","6","1","0","0","WENTWORTH","ROBESON HS","-87.646128570486","41.7710852303349","POINT (-87.646128570486 41.7710852303349)","6.88877145277047","21266","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-23-406-027-0000","City","211","6834 S DANTE AVE","NA","CHICAGO","Hyde Park","70","70070","070","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","88500","1800255057","6440","false","113","Three","Masonry","Shingle + Asphalt","9","6","Full","Unfinished","Hot Water Steam","No Central A/C","2","None","2","0","Stock Plan","No","2 cars","Masonry","false","false","3036","Average","Multi-Family","2 Story","NA","NA","NA","60637-4831","17031430300","14000","Chicago","0","0","1","0","0","0","WADSWORTH","HYDE PARK HS","-87.589989759472","41.7704026195377","POINT (-87.589989759472 41.7704026195377)","6.88801319251703","17441","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-26-105-003-0000","City","211","7111 S GREENWOOD AVE","NA","CHICAGO","Hyde Park","70","70070","070","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","46000","1800208216","4166","false","127","Three","Frame","Shingle + Asphalt","10","4","Full","Unfinished","Warm Air Furnace","No Central A/C","1","Partial","2","0","Stock Plan","No","2 cars","Frame","false","false","2156","Average","Multi-Family","2 Story","None","NA","NA","60619-1354","17031841800","14000","Chicago","0","0","1","0","0","0","REVERE","CHICAGO VOCATIONAL HS","-87.5979146418548","41.7655884743135","POINT (-87.5979146418548 41.7655884743135)","6.89","37328","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-25-321-006-0000","City","211","7719 S CONSTANCE AVE","NA","CHICAGO","Hyde Park","70","70080","080","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","76795","1800246036","3780","false","98","Three","Masonry","Tar + Gravel","12","6","Full","Formal Rec Room","Warm Air Furnace","Central A/C","0","None","2","0","Stock Plan","No","2 cars","Frame","false","false","2696","Below Average","Multi-Family","2 Story","NA","NA","NA","60649-4607","17031834200","14000","Chicago","0","0","1","0","0","0","MANN","CHICAGO VOCATIONAL HS","-87.5793664985532","41.7545813908773","POINT (-87.5793664985532 41.7545813908773)","6.88801319251703","47727","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-23-126-010-0000","City","205","6621 S UNIVERSITY AVE","NA","CHICAGO","Hyde Park","70","70070","070","SF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","460000","1800249245","3125","false","117","NA","Frame + Masonry","Shingle + Asphalt","8","4","Partial","Formal Rec Room","Hot Water Steam","Central A/C","0","None","2","0","Architect","No","2 cars","Masonry","false","false","2184","Average","Single-Family","2 Story","NA","NA","Frame Enclosed","60637-4319","17031834400","14000","Chicago","0","0","1","0","0","0","WADSWORTH","HYDE PARK HS","-87.5981427173834","41.7743008249054","POINT (-87.5981427173834 41.7743008249054)","6.88801319251703","49091","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
"20-23-212-037-0000","City","211","6460 S KENWOOD AVE","1","CHICAGO","Hyde Park","70","70070","070","MF","1","NA","0","2","0","0","2018-01-02T00:00:00.000","115000","1800206056","3630","false","127","Three","Masonry","Shingle + Asphalt","12","6","Full","Unfinished","Hot Water Steam","No Central A/C","0","Full","2","0","Stock Plan","No","2 cars","Frame","false","false","2672","Average","Multi-Family","2 Story","None","NA","NA","60637-3816","17031834400","14000","Chicago","0","0","1","0","0","0","WADSWORTH","HYDE PARK HS","-87.5934422106708","41.7769514364131","POINT (-87.5934422106708 41.7769514364131)","6.88801319251703","49091","NA","NA","NA","2021","Jan","1","1","Q1","96","288","1252","8766","true","true"
