"office","control_officer","general_fund_type","fund_type","fund","department_number","department_name","business_unit_number","business_unit_name","job_code","job_title","grade","_2016_adopted_fte","_2016_adopted_salary","_2017_dept_req_fte","_2017_dept_req_salary","_2017_pres_rec_fte","_2017_pres_rec_salary"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401913","PCS - Division I","1941","Clinical Nurse I","FA","2.0","182204","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401913","PCS - Division I","2068","Emergency Response Technician","16","1.0","59659","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401915","PCS - Division II Dorm I","1941","Clinical Nurse I","FA","3.0","181609","2.0","185707","2.0","185707"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401915","PCS - Division II Dorm I","1966","Licensed Practical Nurse II","PN2","4.0","209965","1.0","58686","1.0","58686"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401915","PCS - Division II Dorm I","2063","Correctional Medical Technician II","12","2.0","89572","2.0","107350","2.0","107350"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401916","PCS - Division II Dorm II","1941","Clinical Nurse I","FA","5.0","419682","4.0","333694","4.0","333694"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401916","PCS - Division II Dorm II","1961","Attendant Patient Care","CD","1.0","36962","1.0","38172","1.0","38172"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401916","PCS - Division II Dorm II","1966","Licensed Practical Nurse II","PN2","11.0","547360","12.0","629568","12.0","628631"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401916","PCS - Division II Dorm II","2064","Emergency Room Technician II","16","1.0","63207","1.0","65050","1.0","65050"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401917","PCS - Division III Annex","1941","Clinical Nurse I","FA","0.0","0.0","2.0","177883","2.0","177883"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401917","PCS - Division III Annex","2063","Correctional Medical Technician II","12","0.0","0.0","1.0","53675","1.0","53675"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","1918","Correctional Medical Technician III","14","0.0","0.0","1.0","61858","1.0","61858"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","1941","Clinical Nurse I","FA","3.0","270321","6.0","495567","6.0","495567"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","1942","Clinical Nurse II","FB","1.0","85219","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","1966","Licensed Practical Nurse II","PN2","7.0","347119","8.0","385437","8.0","385437"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","2063","Correctional Medical Technician II","12","1.0","51978","1.0","53675","1.0","53675"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","2068","Emergency Response Technician","16","0.0","0.0","1.0","64488","1.0","62188"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401918","PCS - Division IV","5384","Nurse Coordinator II","NS2","1.0","79178","1.0","81989","1.0","81989"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401919","PCS - Division V","1942","Clinical Nurse II","FB","1.0","63372","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401919","PCS - Division V","2063","Correctional Medical Technician II","12","1.0","51978","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401920","PCS - Division VI","1941","Clinical Nurse I","FA","4.0","361886","4.0","347286","4.0","347286"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401920","PCS - Division VI","2063","Correctional Medical Technician II","12","2.0","103956","2.0","107350","2.0","107350"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401921","PCS - Division IX","1941","Clinical Nurse I","FA","2.0","186739","3.0","261187","3.0","261187"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401921","PCS - Division IX","1966","Licensed Practical Nurse II","PN2","2.0","111968","5.0","234785","5.0","234785"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401921","PCS - Division IX","2063","Correctional Medical Technician II","12","2.0","98834","2.0","101436","2.0","101436"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401921","PCS - Division IX","2068","Emergency Response Technician","16","1.0","65857","1.0","68013","1.0","68013"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","1941","Clinical Nurse I","FA","9.0","721749","5.0","385975","5.0","385975"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","1942","Clinical Nurse II","FB","0.0","0.0","1.0","93049","1.0","93049"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","1943","Nurse Clinician","FC","0.0","0.0","1.0","105604","1.0","105604"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","1961","Attendant Patient Care","CD","1.0","33761","1.0","34865","1.0","34865"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","1966","Licensed Practical Nurse II","PN2","10.0","525212","12.0","669283","12.0","669283"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","2063","Correctional Medical Technician II","12","3.0","129397","2.0","82049","2.0","82049"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","2068","Emergency Response Technician","16","1.0","57219","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401922","PCS - Division X","5384","Nurse Coordinator II","NS2","1.0","99098","0.0","0.0","0.0","0.0"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401923","PCS - Division XI","1941","Clinical Nurse I","FA","3.0","245962","2.0","192629","2.0","192629"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401923","PCS - Division XI","1966","Licensed Practical Nurse II","PN2","1.0","55984","1.0","57812","1.0","57812"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401923","PCS - Division XI","2067","Correctional Medical Technician V","17","1.0","75733","1.0","78598","1.0","78598"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401923","PCS - Division XI","2068","Emergency Response Technician","16","0.0","0.0","1.0","51592","1.0","51592"
"Cook County Health & Hospital Systems Board","Cook County Health & Hospital System","Health Fund","Enterprise","Health Fund","240","Cermak Health Services of Cook County","2401926","PCS - Emergency Services ","1942","Clinical Nurse II","FB","1.0","63372","0.0","0.0","0.0","0.0"
