"precinct","polling_place_id","polling_place_location_name","accessible","address","city","zip","location"
"8000081","964","FELDMAN RECREATION CENTER","YES","8800 W KATHY LN ","NILES","60714","8800 W KATHY LN
NILES, IL 60714
(42.05168607100046, -87.84542028599964)"
"8000082","941","BENJAMIN FRANKLIN SCHOOL","YES","2401  MANOR LN ","PARK RIDGE","60068","2401 MANOR LN
PARK RIDGE, IL 60068
(42.03215843400045, -87.85730011099969)"
"8000083","922","RUGEN PARK FIELDHOUSE","YES","2941  HARRISON ST ","GLENVIEW","60025","2941 HARRISON ST
GLENVIEW, IL 60025
(42.06200575300045, -87.83102845799965)"
"8000084","2585","WASHINGTON SCHOOL","YES","2710  GOLF RD ","GLENVIEW","60025","2710 GOLF RD
GLENVIEW, IL 60025
(42.054950128000485, -87.82370812799968)"
"8000085","957","MESSIAH LUTHERAN CHURCH","YES","1605  VERNON AVE ","PARK RIDGE","60068","1605 VERNON AVE
PARK RIDGE, IL 60068
(42.0367587070005, -87.85139982999965)"
"8000086","959","APOLLO SCHOOL","YES","10100  DEE RD ","DES PLAINES","60016","10100 DEE RD
DES PLAINES, IL 60016
(42.063620168000455, -87.85670009399968)"
"8000087","856","MAINE SOUTH HIGH SCHOOL","YES","1111 S DEE RD ","PARK RIDGE","60068","1111 S DEE RD
PARK RIDGE, IL 60068
(42.028339076000464, -87.85513375899967)"
"8000088","970","JEFFERSON SCHOOL","YES","8200  GREENDALE AVE ","NILES","60714","8200 GREENDALE AVE
NILES, IL 60714
(42.02692782200046, -87.83127332899966)"
"8000089","958","BALLARD POINT CONDOMINIUMS","YES","8888 E POINT DR ","DES PLAINES","60016","8888 E POINT DR
DES PLAINES, IL 60016
(42.04192231200045, -87.84343594699965)"
"8000090","3346","NELSON SCHOOL","YES","8901 N OZANAM AVE ","NILES","60714","8901 N OZANAM AVE
NILES, IL 60714
(42.04203046000049, -87.82092543599964)"
"8000091","967","RESURRECTION NURSING PAVILION","YES","1001 N GREENWOOD AVE ","PARK RIDGE","60068","1001 N GREENWOOD AVE
PARK RIDGE, IL 60068
(41.99877037300047, -87.84076365199968)"
"8000092","935","BAY COLONY CONDOMINIUMS","YES","9501  BAY COLONY DR ","DES PLAINES","60016","9501 BAY COLONY DR
DES PLAINES, IL 60016
(42.0501679030005, -87.86728111299965)"
"8000093","967","RESURRECTION NURSING PAVILION","YES","1001 N GREENWOOD AVE ","PARK RIDGE","60068","1001 N GREENWOOD AVE
PARK RIDGE, IL 60068
(41.99877037300047, -87.84076365199968)"
"8000094","919","LADENDORF PARK","YES","2541  HARRISON ST ","GLENVIEW","60026","2541 HARRISON ST
GLENVIEW, IL 60026
(42.06173851300048, -87.82094653799965)"
"8000095","956","OKETO PARK FIELDHOUSE","YES","8950  OKETO AVE ","MORTON GROVE","60053","8950 OKETO AVE
MORTON GROVE, IL 60053
(42.0431853770005, -87.81062193299965)"
"8000096","3668","GEMINI JUNIOR HIGH SCHOOL","YES","8955 N GREENWOOD AVE ","NILES","60714","8955 N GREENWOOD AVE
NILES, IL 60714
(42.04278280200049, -87.84047346999967)"
"8000097","959","APOLLO SCHOOL","YES","10100  DEE RD ","DES PLAINES","60016","10100 DEE RD
DES PLAINES, IL 60016
(42.063620168000455, -87.85670009399968)"
"8000098","944","HUNTINGTON APARTMENTS","YES","9201 N MARYLAND ST ","NILES","60714","9201 N MARYLAND ST
NILES, IL 60714
(42.048161603000494, -87.83260205499965)"
"8100001","971","AM SHALOM SYNAGOGUE","YES","840  VERNON AVE ","GLENCOE","60022","840 VERNON AVE
GLENCOE, IL 60022
(42.13819877600048, -87.76317590899964)"
"8100002","971","AM SHALOM SYNAGOGUE","YES","840  VERNON AVE ","GLENCOE","60022","840 VERNON AVE
GLENCOE, IL 60022
(42.13819877600048, -87.76317590899964)"
"8100003","1035","HIGHCREST SCHOOL","YES","569  HUNTER RD ","WILMETTE","60091","569 HUNTER RD
WILMETTE, IL 60091
(42.07374128400045, -87.73235697899969)"
"8100004","971","AM SHALOM SYNAGOGUE","YES","840  VERNON AVE ","GLENCOE","60022","840 VERNON AVE
GLENCOE, IL 60022
(42.13819877600048, -87.76317590899964)"
"8100005","1016","CENTRAL SCHOOL","YES","  GROVE AND SOUTH STS  ","GLENCOE","60022","GROVE AND SOUTH STS
GLENCOE, IL 60022
(42.13035416300045, -87.76075985999967)"
"8100006","3596","WATTS CENTER","YES","305  RANDOLPH ST ","GLENCOE","60022","305 RANDOLPH ST
GLENCOE, IL 60022
(42.12396169600049, -87.75363931899966)"
"8100007","3596","WATTS CENTER","YES","305  RANDOLPH ST ","GLENCOE","60022","305 RANDOLPH ST
GLENCOE, IL 60022
(42.12396169600049, -87.75363931899966)"
"8100008","978","SACRED HEART CENTER","YES","1090  GAGE ST ","WINNETKA","60093","1090 GAGE ST
WINNETKA, IL 60093
(42.11685511200045, -87.74461187699967)"
"8100009","1043","WINNETKA COMMUNITY HOUSE","YES","620  LINCOLN AVE ","WINNETKA","60093","620 LINCOLN AVE
WINNETKA, IL 60093
(42.10837029200047, -87.73260563499969)"
"8100010","978","SACRED HEART CENTER","YES","1090  GAGE ST ","WINNETKA","60093","1090 GAGE ST
WINNETKA, IL 60093
(42.11685511200045, -87.74461187699967)"
"8100011","981","AC NIELSEN TENNIS SHACK","YES","530  HIBBARD RD ","WINNETKA","60093","530 HIBBARD RD
WINNETKA, IL 60093
(42.10607022200048, -87.75148261999965)"
"8100012","1041","WINNETKA PRESBYTERIAN CHURCH","YES","1255  WILLOW RD ","WINNETKA","60093","1255 WILLOW RD
WINNETKA, IL 60093
(42.10123359200048, -87.75091503099969)"
"8100013","1038","BETH HILLEL CONGREGATION","YES","3220  BIG TREE LN ","WILMETTE","60091","3220 BIG TREE LN
WILMETTE, IL 60091
(42.068917832000466, -87.75450037799965)"
"8100014","2696","WINNETKA POLICE DEPARTMENT","YES","410  GREENBAY RD ","WINNETKA","60093","410 GREENBAY RD
WINNETKA, IL 60093
(42.10235036200049, -87.73080218699965)"
"8100015","1021","MARIE MURPHY SCHOOL","YES","2921  ILLINOIS RD ","WILMETTE","60091","2921 ILLINOIS RD
WILMETTE, IL 60091
(42.08514251100047, -87.74843163599968)"
"8100016","987","NEW TRIER HIGH SCHOOL","YES","385  WINNETKA AVE ","WINNETKA","60093","385 WINNETKA AVE
WINNETKA, IL 60093
(42.09358407400049, -87.71905491399968)"
"8100017","1039","WILMETTE JUNIOR HIGH","YES","620  LOCUST RD ","WILMETTE","60091","620 LOCUST RD
WILMETTE, IL 60091
(42.07449519700049, -87.74202715399969)"
"8100018","1045","CENTRAL SCHOOL","YES","  9TH & CENTRAL  ","WILMETTE","60091","9TH & CENTRAL
WILMETTE, IL 60091
(42.0768570350005, -87.72260771299966)"
"8100019","1041","WINNETKA PRESBYTERIAN CHURCH","YES","1255  WILLOW RD ","WINNETKA","60093","1255 WILLOW RD
WINNETKA, IL 60093
(42.10123359200048, -87.75091503099969)"
"8100020","2576","NORTHFIELD FIRE STATION","YES","1800  WINNETKA RD ","NORTHFIELD","60093","1800 WINNETKA RD
NORTHFIELD, IL 60093
(42.09411116700045, -87.77000692199965)"
"8100021","1047","MATHER PLACE OF WILMETTE","YES","2801  OLD GLENVIEW RD ","WILMETTE","60091","2801 OLD GLENVIEW RD
WILMETTE, IL 60091
(42.066215927000485, -87.74534870999969)"
"8100022","4515","THE KENILWORTH CLUB/ASSEMBLY HALL","YES","410  KENILWORTH AVE ","KENILWORTH","60043","410 KENILWORTH AVE
KENILWORTH, IL 60043
(42.08680149300045, -87.71576977799964)"
"8100023","4515","THE KENILWORTH CLUB/ASSEMBLY HALL","YES","410  KENILWORTH AVE ","KENILWORTH","60043","410 KENILWORTH AVE
KENILWORTH, IL 60043
(42.08680149300045, -87.71576977799964)"
"8100024","1038","BETH HILLEL CONGREGATION","YES","3220  BIG TREE LN ","WILMETTE","60091","3220 BIG TREE LN
WILMETTE, IL 60091
(42.068917832000466, -87.75450037799965)"
"8100025","4091","MALLINCKRODT COMMUNITY CENTER","YES","1041A  RIDGE RD ","WILMETTE","60091","1041A RIDGE RD
WILMETTE, IL 60091
(42.0808240070005, -87.72254353399967)"
"8100026","1035","HIGHCREST SCHOOL","YES","569  HUNTER RD ","WILMETTE","60091","569 HUNTER RD
WILMETTE, IL 60091
(42.07374128400045, -87.73235697899969)"
"8100027","1046","ST JOSEPH CHURCH","YES","1747  LAKE AVE ","WILMETTE","60091","1747 LAKE AVE
WILMETTE, IL 60091
(42.079032258000495, -87.72072711299967)"
"8100028","1035","HIGHCREST SCHOOL","YES","569  HUNTER RD ","WILMETTE","60091","569 HUNTER RD
WILMETTE, IL 60091
(42.07374128400045, -87.73235697899969)"
"8100029","971","AM SHALOM SYNAGOGUE","YES","840  VERNON AVE ","GLENCOE","60022","840 VERNON AVE
GLENCOE, IL 60022
(42.13819877600048, -87.76317590899964)"
"8100030","1000","COMMUNITY CHURCH OF WILMETTE","YES","1020  FOREST AVE ","WILMETTE","60091","1020 FOREST AVE
WILMETTE, IL 60091
(42.08022044800049, -87.70406437399964)"
"8100031","1037","ST AUGUSTINE CHURCH","YES","1140  WILMETTE AVE ","WILMETTE","60091","1140 WILMETTE AVE
WILMETTE, IL 60091
(42.07783190600048, -87.70591826699967)"
"8100032","4091","MALLINCKRODT COMMUNITY CENTER","YES","1041A  RIDGE RD ","WILMETTE","60091","1041A RIDGE RD
WILMETTE, IL 60091
(42.0808240070005, -87.72254353399967)"
"8100033","1003","VILLAGE OF WILMETTE","YES","1200  WILMETTE AVE ","WILMETTE","60091","1200 WILMETTE AVE
WILMETTE, IL 60091
(42.0756367350005, -87.70774369899965)"
"8100034","1038","BETH HILLEL CONGREGATION","YES","3220  BIG TREE LN ","WILMETTE","60091","3220 BIG TREE LN
WILMETTE, IL 60091
(42.068917832000466, -87.75450037799965)"
"8100035","1037","ST AUGUSTINE CHURCH","YES","1140  WILMETTE AVE ","WILMETTE","60091","1140 WILMETTE AVE
WILMETTE, IL 60091
(42.07783190600048, -87.70591826699967)"
"8100036","2577","FIRST PRESBYTERIAN CHURCH","YES","600  9TH ST ","WILMETTE","60091","600 9TH ST
WILMETTE, IL 60091
(42.07530995900049, -87.70096056799969)"
"8100037","4001","LAKEVIEW CENTER IN GILSON PARK","YES","798  MICHIGAN AVE ","WILMETTE","60091","798 MICHIGAN AVE
WILMETTE, IL 60091
(42.078422988000455, -87.68825341599967)"
"8100038","2577","FIRST PRESBYTERIAN CHURCH","YES","600  9TH ST ","WILMETTE","60091","600 9TH ST
WILMETTE, IL 60091
(42.07530995900049, -87.70096056799969)"
"8100039","1048","AVOCA WEST SCHOOL","YES","235  BEECH DR ","GLENVIEW","60025","235 BEECH DR
GLENVIEW, IL 60025
(42.07691641300045, -87.76653718199964)"
"8100040","1021","MARIE MURPHY SCHOOL","YES","2921  ILLINOIS RD ","WILMETTE","60091","2921 ILLINOIS RD
WILMETTE, IL 60091
(42.08514251100047, -87.74843163599968)"
"8100041","1038","BETH HILLEL CONGREGATION","YES","3220  BIG TREE LN ","WILMETTE","60091","3220 BIG TREE LN
WILMETTE, IL 60091
(42.068917832000466, -87.75450037799965)"
"8100042","1027","SACRED HEART CONVENT","YES","2221  ELMWOOD AVE ","WILMETTE","60091","2221 ELMWOOD AVE
WILMETTE, IL 60091
(42.08232347900048, -87.73114132199964)"
"8100043","1041","WINNETKA PRESBYTERIAN CHURCH","YES","1255  WILLOW RD ","WINNETKA","60093","1255 WILLOW RD
WINNETKA, IL 60093
(42.10123359200048, -87.75091503099969)"
"8100044","2576","NORTHFIELD FIRE STATION","YES","1800  WINNETKA RD ","NORTHFIELD","60093","1800 WINNETKA RD
NORTHFIELD, IL 60093
(42.09411116700045, -87.77000692199965)"
"8100045","1027","SACRED HEART CONVENT","YES","2221  ELMWOOD AVE ","WILMETTE","60091","2221 ELMWOOD AVE
WILMETTE, IL 60091
(42.08232347900048, -87.73114132199964)"
"8100046","1016","CENTRAL SCHOOL","YES","  GROVE AND SOUTH STS  ","GLENCOE","60022","GROVE AND SOUTH STS
GLENCOE, IL 60022
(42.13035416300045, -87.76075985999967)"
"8200001","4121","WHITE EAGLE BANQUETS AND RESTAURANT","YES","6839 N MILWAUKEE AVE ","NILES","60714","6839 N MILWAUKEE AVE
NILES, IL 60714
(42.00537401200046, -87.79514112599969)"
"8200002","1050","PRESENCE SAINT BENEDICT NURSING AND REHABILATATION","YES","6930 W TOUHY AVE ","NILES","60714","6930 W TOUHY AVE
NILES, IL 60714
(42.01230825100049, -87.79999925399966)"
"8200003","1107","GOLF MIDDLE SCHOOL","YES","9401  WAUKEGAN RD ","MORTON GROVE","60053","9401 WAUKEGAN RD
MORTON GROVE, IL 60053
(42.052052596000465, -87.79942514299967)"
"8200004","4520","LINCOLNWOOD FIRE DEPARTMENT","YES","6900 N LINCOLN AVE ","LINCOLNWOOD","60712","6900 N LINCOLN AVE
LINCOLNWOOD, IL 60712
(42.00658745300046, -87.7328201959997)"
"8200005","4475","LINCOLNWOOD PUBLIC LIBRARY","YES","4000 W PRATT AVE ","LINCOLNWOOD","60712","4000 W PRATT AVE
LINCOLNWOOD, IL 60712
(42.00449229800046, -87.72892004799968)"
"8200006","1174","FAIRVIEW SOUTH SCHOOL","YES","7040  LARAMIE AVE ","SKOKIE","60077","7040 LARAMIE AVE
SKOKIE, IL 60077
(42.0092212240005, -87.75775078099969)"
"8200007","1127","NILES NORTH HIGH SCHOOL","YES","9800  LAWLER AVE ","SKOKIE","60077","9800 LAWLER AVE
SKOKIE, IL 60077
(42.05896407000046, -87.75281885899966)"
"8200008","1170","DR BESSIE RHODES MAGNET SCHOOL","YES","3705  DAVIS ST ","SKOKIE","60076","3705 DAVIS ST
SKOKIE, IL 60076
(42.046240370000476, -87.72243074099964)"
"8200009","3566","PIONEER PARK FIELDHOUSE","YES","7135 N HARLEM AVE ","NILES","60714","7135 N HARLEM AVE
NILES, IL 60714
(42.01124036600049, -87.80662384699968)"
"8200010","1161","AUSTIN PARK FIELDHOUSE","YES","8336  MARMORA AVE ","MORTON GROVE","60053","8336 MARMORA AVE
MORTON GROVE, IL 60053
(42.03943346700049, -87.77393463399966)"
"8200011","1098","NATIONAL PARK FIELDHOUSE","YES","9325  MARION AVE ","MORTON GROVE","60053","9325 MARION AVE
MORTON GROVE, IL 60053
(42.050502287000484, -87.80464015299964)"
"8200012","1129","OLIVER MCCRACKEN MIDDLE SCHOOL","YES","8000 E PRAIRIE RD ","SKOKIE","60076","8000 E PRAIRIE RD
SKOKIE, IL 60076
(42.0263663660005, -87.72577157299969)"
"8200013","2896","NILES PUBLIC LIBRARY","YES","6960 W OAKTON ST ","NILES","60714","6960 W OAKTON ST
NILES, IL 60714
(42.02639745100049, -87.80172865799966)"
"8200014","3001","CULVER SCHOOL","YES","6901 W OAKTON  ","NILES","60714","6901 W OAKTON
NILES, IL 60714
(42.02732613000046, -87.79885885299967)"
"8200015","1068","LINCOLN JUNIOR HIGH SCHOOL","YES","7839  LINCOLN AVE ","SKOKIE","60077","7839 LINCOLN AVE
SKOKIE, IL 60077
(42.023579043000495, -87.75422744599967)"
"8200016","1167","SKOKIE VILLAGE HALL","YES","5127  OAKTON ST ","SKOKIE","60077","5127 OAKTON ST
SKOKIE, IL 60077
(42.02631472900049, -87.75527690499968)"
"8200017","1065","CENTRAL METHODIST CHURCH","YES","8237  KENTON AVE ","SKOKIE","60076","8237 KENTON AVE
SKOKIE, IL 60076
(42.03091499600049, -87.74248848499968)"
"8200018","1157","HIGHLAND SCHOOL","YES","9700  CRAWFORD AVE ","SKOKIE","60076","9700 CRAWFORD AVE
SKOKIE, IL 60076
(42.05715396400046, -87.72754232699964)"
"8200019","1170","DR BESSIE RHODES MAGNET SCHOOL","YES","3705  DAVIS ST ","SKOKIE","60076","3705 DAVIS ST
SKOKIE, IL 60076
(42.046240370000476, -87.72243074099964)"
"8200020","1068","LINCOLN JUNIOR HIGH SCHOOL","YES","7839  LINCOLN AVE ","SKOKIE","60077","7839 LINCOLN AVE
SKOKIE, IL 60077
(42.023579043000495, -87.75422744599967)"
"8200021","1140","WALKER SCHOOL","YES","3601  CHURCH ST ","SKOKIE","60076","3601 CHURCH ST
SKOKIE, IL 60076
(42.048095883000485, -87.71808916099968)"
"8200022","3166","SKOKIE PUBLIC WORKS BUILDING","YES","9050  GROSS POINT RD ","SKOKIE","60077","9050 GROSS POINT RD
SKOKIE, IL 60077
(42.04547311300047, -87.75191011399966)"
"8200023","1156","DEVONSHIRE SCHOOL","YES","9040  KOSTNER AVE ","SKOKIE","60076","9040 KOSTNER AVE
SKOKIE, IL 60076
(42.045052532000454, -87.73735761299969)"
"8200024","1089","OAKTON COMMUNITY CENTER","YES","4701  OAKTON ST ","SKOKIE","60076","4701 OAKTON ST
SKOKIE, IL 60076
(42.026223924000476, -87.74516004099968)"
"8200025","3741","EMILY OAKS NATURE CENTER","YES","4650  BRUMMEL ST ","SKOKIE","60076","4650 BRUMMEL ST
SKOKIE, IL 60076
(42.02083226700046, -87.74412765399967)"
"8200026","4015","HOLIDAY INN CHICAGO NORTH SHORE SKOKIE HOTEL","YES","5300  TOUHY AVE ","SKOKIE","60077","5300 TOUHY AVE
SKOKIE, IL 60077
(42.01190753700047, -87.75999100099966)"
"8200027","1112","DEVONSHIRE CULTURAL CENTER","YES","4400  GREENWOOD AVE ","SKOKIE","60076","4400 GREENWOOD AVE
SKOKIE, IL 60076
(42.042609891000495, -87.73789715699968)"
"8200028","2600","TRINITY LUTHERAN CHURCH","YES","3637  GOLF RD ","EVANSTON","60203","3637 GOLF RD
EVANSTON, IL 60203
(42.05532784400049, -87.71948817699968)"
"8200029","1151","LINCOLNWOOD PLACE","YES","7000  MC CORMICK BLVD ","LINCOLNWOOD","60712","7000 MC CORMICK BLVD
LINCOLNWOOD, IL 60712
(42.00788363000049, -87.71160325799968)"
"8200030","1155","NILES TOWNSHIP OFFICES","YES","5255  MAIN ST ","SKOKIE","60077","5255 MAIN ST
SKOKIE, IL 60077
(42.03352099500046, -87.75770717299969)"
"8200031","1157","HIGHLAND SCHOOL","YES","9700  CRAWFORD AVE ","SKOKIE","60076","9700 CRAWFORD AVE
SKOKIE, IL 60076
(42.05715396400046, -87.72754232699964)"
"8200032","1150","ARMOND KING APARTMENTS","YES","9238  GROSS POINT RD ","SKOKIE","60077","9238 GROSS POINT RD
SKOKIE, IL 60077
(42.04900480200047, -87.74791061299965)"
"8200033","1138","JOHN MIDDLETON ELEMENTARY SCHOOL","YES","8300  ST LOUIS AVE ","SKOKIE","60076","8300 ST LOUIS AVE
SKOKIE, IL 60076
(42.03189476600045, -87.71598175199966)"
"8200034","1082","OAKTON RAY HARSTEIN CAMPUS","YES","7701  LINCOLN AVE ","SKOKIE","60077","7701 LINCOLN AVE
SKOKIE, IL 60077
(42.02093697300046, -87.75092239499969)"
"8200035","1100","MUSLIM EDUCATION CENTER","YES","8601  MENARD AVE ","MORTON GROVE","60053","8601 MENARD AVE
MORTON GROVE, IL 60053
(42.037411575000476, -87.77153195099964)"
"8200036","1138","JOHN MIDDLETON ELEMENTARY SCHOOL","YES","8300  ST LOUIS AVE ","SKOKIE","60076","8300 ST LOUIS AVE
SKOKIE, IL 60076
(42.03189476600045, -87.71598175199966)"
"8200037","1085","WEBER LEISURE CENTER","YES","9300  WEBER PARK PL ","SKOKIE","60077","9300 WEBER PARK PL
SKOKIE, IL 60077
(42.04823050800047, -87.75048059699964)"
"8200038","1146","PRAIRIE VIEW COMMUNITY CENTER","YES","6834  DEMPSTER ST ","MORTON GROVE","60053","6834 DEMPSTER ST
MORTON GROVE, IL 60053
(42.040885382000454, -87.79687143099966)"
"8200039","1167","SKOKIE VILLAGE HALL","YES","5127  OAKTON ST ","SKOKIE","60077","5127 OAKTON ST
SKOKIE, IL 60077
(42.02631472900049, -87.75527690499968)"
"8200040","1174","FAIRVIEW SOUTH SCHOOL","YES","7040  LARAMIE AVE ","SKOKIE","60077","7040 LARAMIE AVE
SKOKIE, IL 60077
(42.0092212240005, -87.75775078099969)"
"8200041","1155","NILES TOWNSHIP OFFICES","YES","5255  MAIN ST ","SKOKIE","60077","5255 MAIN ST
SKOKIE, IL 60077
(42.03352099500046, -87.75770717299969)"
"8200042","1144","LAKESIDE CHURCH","YES","3939  HOWARD ST ","SKOKIE","60076","3939 HOWARD ST
SKOKIE, IL 60076
(42.018962959000476, -87.72803015999966)"
"8200043","1134","ST JOHN BREBEUF PMC","YES","8305 N HARLEM AVE ","NILES","60714","8305 N HARLEM AVE
NILES, IL 60714
(42.03188466800049, -87.80637783699967)"
"8200044","1129","OLIVER MCCRACKEN MIDDLE SCHOOL","YES","8000 E PRAIRIE RD ","SKOKIE","60076","8000 E PRAIRIE RD
SKOKIE, IL 60076
(42.0263663660005, -87.72577157299969)"
"8200045","1089","OAKTON COMMUNITY CENTER","YES","4701  OAKTON ST ","SKOKIE","60076","4701 OAKTON ST
SKOKIE, IL 60076
(42.026223924000476, -87.74516004099968)"
"8200046","4015","HOLIDAY INN CHICAGO NORTH SHORE SKOKIE HOTEL","YES","5300  TOUHY AVE ","SKOKIE","60077","5300 TOUHY AVE
SKOKIE, IL 60077
(42.01190753700047, -87.75999100099966)"
"8200047","1112","DEVONSHIRE CULTURAL CENTER","YES","4400  GREENWOOD AVE ","SKOKIE","60076","4400 GREENWOOD AVE
SKOKIE, IL 60076
(42.042609891000495, -87.73789715699968)"
"8200048","1112","DEVONSHIRE CULTURAL CENTER","YES","4400  GREENWOOD AVE ","SKOKIE","60076","4400 GREENWOOD AVE
SKOKIE, IL 60076
(42.042609891000495, -87.73789715699968)"
"8200049","1140","WALKER SCHOOL","YES","3601  CHURCH ST ","SKOKIE","60076","3601 CHURCH ST
SKOKIE, IL 60076
(42.048095883000485, -87.71808916099968)"
"8200050","1098","NATIONAL PARK FIELDHOUSE","YES","9325  MARION AVE ","MORTON GROVE","60053","9325 MARION AVE
MORTON GROVE, IL 60053
(42.050502287000484, -87.80464015299964)"
"8200051","2811","NORTH SHORE CENTER FOR PERFORMING ARTS","YES","9501  SKOKIE BLVD ","SKOKIE","60076","9501 SKOKIE BLVD
SKOKIE, IL 60076
(42.05353132500045, -87.74680943499965)"
"8200052","1141","LINCOLNWOOD COMMUNITY CENTER","YES","4170 W MORSE AVE ","LINCOLNWOOD","60712","4170 W MORSE AVE
LINCOLNWOOD, IL 60712
(42.006327859000464, -87.73302232899965)"
"8200053","3869","MORTON GROVE CIVIC CENTER","YES","6140  DEMPSTER ST ","MORTON GROVE","60053","6140 DEMPSTER ST
MORTON GROVE, IL 60053
(42.04093812600047, -87.78081042999969)"
"8200054","3869","MORTON GROVE CIVIC CENTER","YES","6140  DEMPSTER ST ","MORTON GROVE","60053","6140 DEMPSTER ST
MORTON GROVE, IL 60053
(42.04093812600047, -87.78081042999969)"
"8200055","1089","OAKTON COMMUNITY CENTER","YES","4701  OAKTON ST ","SKOKIE","60076","4701 OAKTON ST
SKOKIE, IL 60076
(42.026223924000476, -87.74516004099968)"
"8200056","1141","LINCOLNWOOD COMMUNITY CENTER","YES","4170 W MORSE AVE ","LINCOLNWOOD","60712","4170 W MORSE AVE
LINCOLNWOOD, IL 60712
(42.006327859000464, -87.73302232899965)"
"8200057","3869","MORTON GROVE CIVIC CENTER","YES","6140  DEMPSTER ST ","MORTON GROVE","60053","6140 DEMPSTER ST
MORTON GROVE, IL 60053
(42.04093812600047, -87.78081042999969)"
"8200058","1147","EDISON SCHOOL","YES","8200  GROSS POINT RD ","MORTON GROVE","60053","8200 GROSS POINT RD
MORTON GROVE, IL 60053
(42.03011573300046, -87.76451087299967)"
"8200059","1107","GOLF MIDDLE SCHOOL","YES","9401  WAUKEGAN RD ","MORTON GROVE","60053","9401 WAUKEGAN RD
MORTON GROVE, IL 60053
(42.052052596000465, -87.79942514299967)"
"8200060","2811","NORTH SHORE CENTER FOR PERFORMING ARTS","YES","9501  SKOKIE BLVD ","SKOKIE","60076","9501 SKOKIE BLVD
SKOKIE, IL 60076
(42.05353132500045, -87.74680943499965)"
"8200061","1144","LAKESIDE CHURCH","YES","3939  HOWARD ST ","SKOKIE","60076","3939 HOWARD ST
SKOKIE, IL 60076
(42.018962959000476, -87.72803015999966)"
"8200062","1154","JANE STENSON SCHOOL","YES","9201  LOCKWOOD AVE ","SKOKIE","60077","9201 LOCKWOOD AVE
SKOKIE, IL 60077
(42.04819065300046, -87.75904072999964)"
"8200063","1089","OAKTON COMMUNITY CENTER","YES","4701  OAKTON ST ","SKOKIE","60076","4701 OAKTON ST
SKOKIE, IL 60076
(42.026223924000476, -87.74516004099968)"
"8200064","1156","DEVONSHIRE SCHOOL","YES","9040  KOSTNER AVE ","SKOKIE","60076","9040 KOSTNER AVE
SKOKIE, IL 60076
(42.045052532000454, -87.73735761299969)"
"8200065","1152","CONGREGATION YEHUDA MOSHE","YES","4723 W TOUHY AVE ","LINCOLNWOOD","60712","4723 W TOUHY AVE
LINCOLNWOOD, IL 60712
(42.01175052500048, -87.74627470499968)"
"8200066","1141","LINCOLNWOOD COMMUNITY CENTER","YES","4170 W MORSE AVE ","LINCOLNWOOD","60712","4170 W MORSE AVE
LINCOLNWOOD, IL 60712
(42.006327859000464, -87.73302232899965)"
"8200067","1141","LINCOLNWOOD COMMUNITY CENTER","YES","4170 W MORSE AVE ","LINCOLNWOOD","60712","4170 W MORSE AVE
LINCOLNWOOD, IL 60712
(42.006327859000464, -87.73302232899965)"
"8200068","1156","DEVONSHIRE SCHOOL","YES","9040  KOSTNER AVE ","SKOKIE","60076","9040 KOSTNER AVE
SKOKIE, IL 60076
(42.045052532000454, -87.73735761299969)"
"8200069","1160","OLD ORCHARD JUNIOR HIGH SCHOOL","YES","9310  KENTON AVE ","SKOKIE","60076","9310 KENTON AVE
SKOKIE, IL 60076
(42.05004818200047, -87.74210296499967)"
"8200070","1171","SKOKIE VALLEY AGUDATH JACOB SYNAGOGUE","YES","8825 E PRAIRIE RD ","SKOKIE","60076","8825 E PRAIRIE RD
SKOKIE, IL 60076
(42.04127548500048, -87.71971581699967)"
"8200071","1152","CONGREGATION YEHUDA MOSHE","YES","4723 W TOUHY AVE ","LINCOLNWOOD","60712","4723 W TOUHY AVE
LINCOLNWOOD, IL 60712
(42.01175052500048, -87.74627470499968)"
"8200072","1120","MANSFIELD PARK FIELDHOUSE","YES","5830  CHURCH ST ","MORTON GROVE","60053","5830 CHURCH ST
MORTON GROVE, IL 60053
(42.0481896980005, -87.77288981199968)"
"8200073","1107","GOLF MIDDLE SCHOOL","YES","9401  WAUKEGAN RD ","MORTON GROVE","60053","9401 WAUKEGAN RD
MORTON GROVE, IL 60053
(42.052052596000465, -87.79942514299967)"
"8300001","1245","DEVON BANK","YES","950  MILWAUKEE AVE ","GLENVIEW","60025","950 MILWAUKEE AVE
GLENVIEW, IL 60025
(42.07216841900049, -87.85522248399968)"
"8300002","1203","VILLAGE OF NORTHBROOK","YES","1225  CEDAR LN ","NORTHBROOK","60062","1225 CEDAR LN
NORTHBROOK, IL 60062
(42.13057240000046, -87.83150105999965)"
"8300003","3623","GIDWITZ PLACE FOR ASSISTED LIVING","YES","1551  LAKE COOK RD ","DEERFIELD","60015","1551 LAKE COOK RD
DEERFIELD, IL 60015
(42.15252027700046, -87.86436418199969)"
"8300004","1232","GLEN GROVE SCHOOL","YES","3900  GLENVIEW RD ","GLENVIEW","60025","3900 GLENVIEW RD
GLENVIEW, IL 60025
(42.0731394070005, -87.85176987399967)"
"8300005","1232","GLEN GROVE SCHOOL","YES","3900  GLENVIEW RD ","GLENVIEW","60025","3900 GLENVIEW RD
GLENVIEW, IL 60025
(42.0731394070005, -87.85176987399967)"
