"recordid","name","url","ispublic","u_id","date","visits","visit_changes_since_previous","downloads","download_changes_since","derived_view","parent_uid","domain","type","description","creation_date","last_update_date_data","category","keywords","owner","owner_uid","contact_email","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values","department","public_dataset_contact","results_area","data_steward_email"
"5zat-n8s3_20190531","High Performing Government","https://chattanooga-internal.data.socrata.com/d/5zat-n8s3","No","5zat-n8s3","2019-05-31T00:00:00.000","24","9","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-24T10:47:00.000","2019-05-24T10:47:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5zat-n8s3.json","official",,,,,,,
"63r8-uzcy_20190531","Storm Water - FYTD Average Days to Complete by Request Type","https://chattanooga-internal.data.socrata.com/d/63r8-uzcy","No","63r8-uzcy","2019-05-31T00:00:00.000","8","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-28T09:41:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/63r8-uzcy.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"64d2-3pa4_20190531","311 Service Requests On Time vs Late","https://chattanooga-internal.data.socrata.com/d/64d2-3pa4","No","64d2-3pa4","2019-05-31T00:00:00.000","13","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-02-18T16:04:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/64d2-3pa4.json","official",,,,,,,
"6e4y-m3ci_20190531","Non-Owner Occupied Residential with Violations","https://chattanooga-internal.data.socrata.com/d/6e4y-m3ci","No","6e4y-m3ci","2019-05-31T00:00:00.000","6","0","0","0","true","q62k-j3vd","chattanooga-internal.data.socrata.com","filter",,"2019-05-10T09:48:00.000","2019-04-18T12:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6e4y-m3ci.json","official","socrata","Internal - Shared with all city employees","As Needed","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"6ecd-ep9j_20190531","Sewer Manholes","https://chattanooga-internal.data.socrata.com/d/6ecd-ep9j","Yes","6ecd-ep9j","2019-05-31T00:00:00.000","1","0","0","0","false",,"chattanooga-internal.data.socrata.com","gis map","Manhole features connect two or more pipes and control the flow of water in the network through pipe elevations. Manhole invert elevations are stored on the pipes, instead of the manholes themselves.","2019-02-13T20:02:00.000","2019-05-30T23:16:00.000",,,"Tim Moreland","iiwc-mbju",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6ecd-ep9j.json","official",,,,,,,
"6eu9-uqbp_20190531","Officer Citation Count","https://chattanooga-internal.data.socrata.com/d/6eu9-uqbp","No","6eu9-uqbp","2019-05-31T00:00:00.000","3","0","0","0","true","us7z-zw6y","chattanooga-internal.data.socrata.com","chart","2018 Citations by CPD Officers","2019-02-14T13:33:00.000","2019-02-14T13:30:00.000","Public Safety",,"Katherine","khzw-fmwu",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6eu9-uqbp.json","official",,,"Yearly","Police","opendata@chattanooga.gov","Safer Streets",
"6nff-458m_20190531","On Time Rate","https://chattanooga-internal.data.socrata.com/d/6nff-458m","No","6nff-458m","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-14T10:30:00.000","2019-02-14T10:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6nff-458m.json","official",,,,,,,
"6pxq-vrm5_20190531","Waze Irregularity","https://chattanooga-internal.data.socrata.com/d/6pxq-vrm5","No","6pxq-vrm5","2019-05-31T00:00:00.000","26","4","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","Irregularity traffic conditions data pulled in from Waze API 

Review Waze terms of use before using. https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","2019-04-26T14:35:00.000","2019-05-31T10:39:00.000","Transportation","waze,irregularity","ODEXTRACT","nfms-ud8q",,"See Terms of Use","published",,,"Waze","https://sites.google.com/site/wazeccpattributionguidelines/membership-criteria","https://chattanooga-internal.data.socrata.com/resource/6pxq-vrm5.json","official","Ryan Wedell","Private Only - Shared with specific teams and individuals","As Needed","Transportation","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"28mg-8svf_20190531","Streets FYTD SLA %","https://chattanooga-internal.data.socrata.com/d/28mg-8svf","No","28mg-8svf","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-22T09:05:00.000","2019-05-22T09:05:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/28mg-8svf.json","official",,,,,,,
"6trx-vuqz_20190531","View based on Vehicle Incidents","https://chattanooga-internal.data.socrata.com/d/6trx-vuqz","No","6trx-vuqz","2019-05-31T00:00:00.000","4","0","0","0","true","38wp-yztm","chattanooga-internal.data.socrata.com","filter",,"2019-05-09T13:28:00.000","2019-05-30T20:21:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6trx-vuqz.json","official",,,,,,,
"6uc6-s8er_20190531","Percent of Violations Cited to City Court","https://chattanooga-internal.data.socrata.com/d/6uc6-s8er","No","6uc6-s8er","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-04-12T09:11:00.000","2019-04-12T09:11:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6uc6-s8er.json","official",,,,,,,
"auwi-g7r3_20190531","Fire Lost Time Injuries","https://chattanooga-internal.data.socrata.com/d/auwi-g7r3","No","auwi-g7r3","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-13T14:03:00.000","2019-05-13T14:03:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/auwi-g7r3.json","official",,,,,,,
"6vhi-3ptm_20190531","CWS Training MTD","https://chattanooga-internal.data.socrata.com/d/6vhi-3ptm","No","6vhi-3ptm","2019-05-31T00:00:00.000","1","1","0","0","true","idzw-6wbq","chattanooga-internal.data.socrata.com","chart","Captures all training hours of all CWS Employees within the Fiscal Year","2019-05-30T10:06:00.000","2019-05-30T08:37:00.000","Education",,"David Collins","fsgf-5kvb",,,"unpublished",,,"City Wide Services",,"https://chattanooga-internal.data.socrata.com/resource/6vhi-3ptm.json","official",,,"Daily","Public Works","opendata@chattanooga.gov","High Performing Government",
"6ysh-jgcp_20190531","Story Template","https://chattanooga-internal.data.socrata.com/d/6ysh-jgcp","No","6ysh-jgcp","2019-05-31T00:00:00.000","36","0","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-02-13T08:24:00.000","2019-02-13T08:24:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/6ysh-jgcp.json","official",,,,,,,
"6z7z-pa8p_20190531","View based on ChattaData","https://chattanooga-internal.data.socrata.com/d/6z7z-pa8p","No","6z7z-pa8p","2019-05-31T00:00:00.000","1","0","0","0","true","mrgg-xp5y","chattanooga-internal.data.socrata.com","filter",,"2019-03-25T08:32:00.000","2019-03-25T14:55:00.000",,,"Ryan Wedell","76k4-ifet",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/6z7z-pa8p.json","official",,,,,,,
"72x8-bark_20190531","View based on Work Orders","https://chattanooga-internal.data.socrata.com/d/72x8-bark","No","72x8-bark","2019-05-31T00:00:00.000","8","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","filter",,"2019-04-23T13:17:00.000","2019-05-30T21:21:00.000","Public Works",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/72x8-bark.json","official",,,,,,,
"74fn-cyhy_20190531","Forestry SLA Overall","https://chattanooga-internal.data.socrata.com/d/74fn-cyhy","No","74fn-cyhy","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","FYTD SLA for Forestry","2019-04-25T13:24:00.000","2019-04-25T13:24:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/74fn-cyhy.json","official",,,,,,,
"74qw-tkni_20190531","Residential Parcels with Violations","https://chattanooga-internal.data.socrata.com/d/74qw-tkni","No","74qw-tkni","2019-05-31T00:00:00.000","4","0","0","0","true","5sp8-q5st","chattanooga-internal.data.socrata.com","filter",,"2019-04-23T08:42:00.000","2019-04-18T12:52:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/74qw-tkni.json","official","socrata","Internal - Shared with all city employees","Daily","Economic and Community Development","opendata@chattanooga.gov","Stronger Neighborhoods","socrata@chattanooga.gov"
"75ap-66ba_20190531","Automated Job Log View","https://chattanooga-internal.data.socrata.com/d/75ap-66ba","Yes","75ap-66ba","2019-05-31T00:00:00.000","15","0","0","0","true","kjxr-3sfh","chattanooga-internal.data.socrata.com","filter",,"2019-05-22T16:28:00.000","2019-05-31T00:30:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/75ap-66ba.json","official","Ryan Wedell","Public - Ability to be shared with general public","Daily","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"76ez-duss_20190531","2017 Tract Population - Age","https://chattanooga-internal.data.socrata.com/d/76ez-duss","Yes","76ez-duss","2019-05-31T00:00:00.000","15","0","1","0","false",,"chattanooga-internal.data.socrata.com","dataset","2017 tract population categorized by age. Data from ACS.","2019-05-03T13:26:00.000","2019-05-03T13:36:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/76ez-duss.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"77qg-zg69_20190531","Bicycle Fatalities","https://chattanooga-internal.data.socrata.com/d/77qg-zg69","No","77qg-zg69","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-09T10:58:00.000","2019-05-09T10:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/77qg-zg69.json","official",,,,,,,
"78ry-8ycy_20190531","Storm Water 30 day Requests","https://chattanooga-internal.data.socrata.com/d/78ry-8ycy","No","78ry-8ycy","2019-05-31T00:00:00.000","2","0","0","0","true","vfem-a47f","chattanooga-internal.data.socrata.com","chart","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","2019-05-16T11:46:00.000","2019-05-31T00:30:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/78ry-8ycy.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"78yj-dqg9_20190531","Solid Waste Measures","https://chattanooga-internal.data.socrata.com/d/78yj-dqg9","No","78yj-dqg9","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-14T15:06:00.000","2019-05-14T15:06:00.000",,,"David Collins","fsgf-5kvb",,,"unpublished",,,,,"https://chattanooga-internal.data.socrata.com/resource/78yj-dqg9.json","official",,,,,,,
"5z8p-z5b2_20190531","Fire Calls for Service","https://chattanooga-internal.data.socrata.com/d/5z8p-z5b2","No","5z8p-z5b2","2019-05-31T00:00:00.000","5","0","0","0","true","ad65-bzx9","chattanooga-internal.data.socrata.com","filter",,"2019-05-07T15:47:00.000","2019-05-30T22:56:00.000","Public Safety",,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/5z8p-z5b2.json","official","socrata","Internal - Shared with all city employees","Daily","Fire","opendata@chattanooga.gov","Safer Streets","socrata@chattanooga.gov"
"7b5i-h8jx_20190531","Forestry FYTD SLA %","https://chattanooga-internal.data.socrata.com/d/7b5i-h8jx","No","7b5i-h8jx","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-05-21T14:01:00.000","2019-05-21T14:01:00.000",,,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7b5i-h8jx.json","official",,,,,,,
"79tn-4hii_20190531","Work Orders FYTD 2018","https://chattanooga-internal.data.socrata.com/d/79tn-4hii","No","79tn-4hii","2019-05-31T00:00:00.000","11","0","0","0","true","rs4d-hkb8","chattanooga-internal.data.socrata.com","chart","Public Works work orders from 1990 to current date. Data includes information on work orders received by Public Works. Where the work order was initiated by a CItyWorks service request, the service request number has also been included.","2019-02-13T11:53:00.000","2019-05-30T21:21:00.000","Public Works",,"David Collins","fsgf-5kvb",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/79tn-4hii.json","official",,,,,,,
"7gqk-pvww_20190531","2017 Tracts - Median Household Income","https://chattanooga-internal.data.socrata.com/d/7gqk-pvww","Yes","7gqk-pvww","2019-05-31T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Median household income over the past 12 months by tract. Data provided by ACS.","2019-05-08T08:59:00.000","2019-05-08T09:02:00.000",,"tract 4 and 11","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7gqk-pvww.json","official","Ryan Wedell","Public - Ability to be shared with general public","As Needed","Other","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7hqh-z4jq_20190531","Commercial Time to Issue Permit","https://chattanooga-internal.data.socrata.com/d/7hqh-z4jq","No","7hqh-z4jq","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure","Commercial Time to Issue Building and Land Disturbing permits","2019-03-07T10:58:00.000","2019-03-07T10:58:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7hqh-z4jq.json","official",,,,,,,
"7huk-45pw_20190531","Top 5 Contractors","https://chattanooga-internal.data.socrata.com/d/7huk-45pw","No","7huk-45pw","2019-05-31T00:00:00.000","20","0","0","0","true","3uq3-wdfx","chattanooga-internal.data.socrata.com","chart","All permits within the City of Chattanooga.","2019-05-09T14:42:00.000","2019-05-30T22:17:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7huk-45pw.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy",
"7j3y-7jke_20190531","Data Health Dashboard","https://chattanooga-internal.data.socrata.com/d/7j3y-7jke","Yes","7j3y-7jke","2019-05-31T00:00:00.000","54","2","0","0","false",,"chattanooga-internal.data.socrata.com","story",,"2019-05-23T10:08:00.000","2019-05-23T10:08:00.000",,,"Ryan Wedell","76k4-ifet",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7j3y-7jke.json","official",,,,,,,
"7nkm-8s7a_20190531","Building Inspection Districts","https://chattanooga-internal.data.socrata.com/d/7nkm-8s7a","No","7nkm-8s7a","2019-05-31T00:00:00.000","3","0","0","0","false",,"chattanooga-internal.data.socrata.com","dataset","Inspection districts for building permits","2019-04-24T10:29:00.000","2019-04-24T10:34:00.000",,"gis,permit,inspection","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7nkm-8s7a.json","official","Ryan Wedell","Internal - Shared with all city employees","As Needed","Economic and Community Development","opendata@chattanooga.gov","High Performing Government","rwedell@chattanooga.gov"
"7mbs-yqa7_20190531","Open More than 6 Months","https://chattanooga-internal.data.socrata.com/d/7mbs-yqa7","No","7mbs-yqa7","2019-05-31T00:00:00.000","0","0","0","0","false",,"chattanooga-internal.data.socrata.com","measure",,"2019-02-14T09:22:00.000","2019-02-14T09:22:00.000",,,"Andrew Sevigny","t226-dtne",,,"published",,,,,"https://chattanooga-internal.data.socrata.com/resource/7mbs-yqa7.json","official",,,,,,,
