"incident_number","incident_date","shift_color","specific_incident_code_and","generic_incident_code","generic_incident_description","incident_category","streetnumber","streetprefix","streetname","streettype","city","civilian_casualty","firefighter_casualty","property_loss","property_value","responding_unit","responding_unit_in_or_out","responding_unit_district","responding_unit_district_1","turnout_time","travel_time","response_time_minutes","first_arriving","latitude","longitude","location","lastarrivingfirstalarm","onscndate","dispdate","citydst"
"20-016224","2020-11-29T18:58:36.000","Blue","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","860",,"HIGHWAY 27 SB",,"Chattanooga",,,,,"LADDER 19","OUT","2204 A","Station 2204","1.33",,,"N","35.1444650045073","-85.29201788011345","POINT (-85.29201788011345 35.1444650045073)","N","1800-01-01T00:00:00.000","2020-11-29T18:58:36.000","1"
"20-013069","2020-10-03T04:21:02.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","7139",,"HOLLAND","LN","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","2.42","3.98","6.4","Y","35.011852145109266","-85.17426161478895","POINT (-85.17426161478895 35.011852145109266)","Y","2020-10-03T04:27:26.000","2020-10-03T04:21:02.000","6"
"21-020163","2021-11-13T19:27:18.000","Blue","735 Alarm system sounded due to malfunction","700","False Alarm & False Call","Non-Fire Call","300","E","M L KING","BLVD","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 B","Station 101","1.47","4.88","6.35","N","35.044307297609414","-85.30535336494614","POINT (-85.30535336494614 35.044307297609414)","N","2021-11-13T19:33:39.000","2021-11-13T19:27:18.000","8"
"21-009840","2021-06-16T01:44:51.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","4",,"CHEROKEE","BLVD","Chattanooga",,,,,"QUINT 17","OUT","1203 A","Station 1203","1.78","5.7","7.48","N","35.06262931556264","-85.30920638852751","POINT (-85.30920638852751 35.06262931556264)","N","2021-06-16T01:52:20.000","2021-06-16T01:44:51.000","1"
"21-020332","2021-11-16T22:36:14.000","Green","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","40",,"HIGHWAY 27 NB",,"Chattanooga",,,,,"QUINT 1","IN","104","Station 1","1.65","4.65","6.3","Y","35.036213284701134","-85.3191494387349","POINT (-85.3191494387349 35.036213284701134)","Y","2021-11-16T22:42:32.000","2021-11-16T22:36:14.000","7"
"20-001843","2020-02-05T09:35:23.000","Green","151 Outside rubbish  trash or waste fire","100","Fire","Fire Call","4006",,"MEADOW","LN","Chattanooga","0","0","0","0","SQUAD 7","OUT","404","Station 4","1.15","9.63","10.78","Y",,,,"Y","2020-02-05T09:46:10.000","2020-02-05T09:35:23.000",
"20-005735","2020-04-25T20:22:16.000","Blue","531 Smoke or odor removal","500","Service Call","Non-Fire Call","1905",,"RIDGEWOOD","DR","Chattanooga",,,,,"ENGINE 5","OUT","502 B","Station 502","1.9","6.57","8.47","N","35.016110445877224","-85.26802179972555","POINT (-85.26802179972555 35.016110445877224)","N","2020-04-25T20:30:44.000","2020-04-25T20:22:16.000","9"
"21-019289","2021-10-31T06:46:55.000","Green","445 Arcing  shorted electrical equipment","400","Hazardous Condition (no fire)","Non-Fire Call","0","E","23RD","ST","Chattanooga",,,,,"LADDER 5","IN","504","Station 5","1.02","3.7","4.72","Y",,,,"N","2021-10-31T06:51:38.000","2021-10-31T06:46:55.000",
"20-004691","2020-04-08T09:37:23.000","Green","554 Assist invalid","500","Service Call","Non-Fire Call","7926",,"CHIANTI","WAY","Chattanooga","0","0","0","0","SQUAD 7","OUT","701 B","Station 701","1.17","10.73","11.9","Y","35.05118650085588","-85.11993286060775","POINT (-85.11993286060775 35.05118650085588)","Y","2020-04-08T09:49:17.000","2020-04-08T09:37:23.000","4"
"21-017045","2021-09-27T07:46:08.000","Blue","118 Trash or rubbish fire  contained","100","Fire","Fire Call","2210",,"GUNBARREL","RD","Chattanooga",,,,,"SQUAD 7","OUT","2101","Station 21","0.97","8.0","8.97","N","35.03294589315647","-85.14853892787065","POINT (-85.14853892787065 35.03294589315647)","Y","2021-09-27T07:55:06.000","2021-09-27T07:46:08.000","4"
"22-002770","2022-02-15T09:07:36.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1100",,"GATEWAY","AVE","Chattanooga",,,,,"LADDER 1","OUT","101 A","Station 101","1.57","4.02","5.58","Y","35.04529890864719","-85.31915916981055","POINT (-85.31915916981055 35.04529890864719)","N","2022-02-15T09:13:11.000","2022-02-15T09:07:36.000","7"
"20-002569","2020-02-19T06:15:32.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","8131",,"HITCHCOCK","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","1.63","4.7","6.33","Y","35.009524135993836","-85.1427958192739","POINT (-85.1427958192739 35.009524135993836)","Y","2020-02-19T06:21:52.000","2020-02-19T06:15:32.000","4"
"21-004325","2021-03-22T07:13:24.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","2628",,"ROSSVILLE","BLVD","Chattanooga",,,,,"LADDER 5","OUT","902","Station 9","1.7",,,"N","35.017083514506155","-85.29268686368249","POINT (-85.29268686368249 35.017083514506155)","N","1800-01-01T00:00:00.000","2021-03-22T07:13:24.000","8"
"21-004760","2021-03-29T00:43:41.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","200",,"CITYGREEN","WAY","Chattanooga",,,,,"SQUAD 1","OUT","1701 B","Station 1701","1.68",,,"N","35.08125529484423","-85.32071304127764","POINT (-85.32071304127764 35.08125529484423)","N","1800-01-01T00:00:00.000","2021-03-29T00:43:41.000","1"
"21-004953","2021-04-01T15:06:43.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","6811",,"GRANDA","DR","Chattanooga","0","0","0","0","LADDER 7","OUT","801 A","Station 801","0.08","3.37","3.45","Y","35.059566888361914","-85.1566225394545","POINT (-85.1566225394545 35.059566888361914)","N","2021-04-01T15:11:45.000","2021-04-01T15:08:18.000","6"
"20-000048","2020-01-01T22:45:54.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3700",,"CLIO","AVE","Chattanooga","0","0","0","0","ENGINE 9","IN","902","Station 9","1.45","2.57","4.02","Y","35.00147734168313","-85.29092535976872","POINT (-85.29092535976872 35.00147734168313)","Y","2020-01-01T22:49:55.000","2020-01-01T22:45:54.000","7"
"22-001420","2022-01-25T05:24:34.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","7429",,"SHALLOWFORD","RD","Chattanooga",,,,,"SQUAD 7","OUT","802 B","Station 802","2.12",,,"N","35.04004473083038","-85.14705230018794","POINT (-85.14705230018794 35.04004473083038)","N","1800-01-01T00:00:00.000","2022-01-25T05:24:34.000","4"
"22-000471","2022-01-08T15:08:32.000","Blue","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0","N","TERRACE",,"Chattanooga","0","0","0","0","SQUAD 13","OUT","1301 A","Station 1301","1.45","2.97","4.42","Y",,,,"Y","2022-01-08T15:12:57.000","2022-01-08T15:08:32.000",
"21-012083","2021-07-18T13:01:16.000","Red","553 Public service","500","Service Call","Non-Fire Call","276",,"WATER","ST","Chattanooga","0","0","0","0","QUINT 14","IN","1402","Station 14","1.07","3.12","4.18","Y","35.00720390865276","-85.31350149599159","POINT (-85.31350149599159 35.00720390865276)","Y","2021-07-18T13:05:27.000","2021-07-18T13:01:16.000","7"
"22-012117","2022-07-08T00:25:39.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1100",,"CARTER","ST","Chattanooga",,,,,"LADDER 1","OUT","101 B","Station 101",,"2.6","2.6","N","35.04352977219748","-85.3120735067344","POINT (-85.3120735067344 35.04352977219748)","N","2022-07-08T00:30:26.000","2022-07-08T00:27:50.000","7"
"21-020508","2021-11-19T15:18:40.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","5093",,"MCBRIEN","RD","Chattanooga",,,,,"SQUAD 13","OUT","1302 A","Station 1302","1.42","2.18","3.6","Y",,,,"N","2021-11-19T15:22:16.000","2021-11-19T15:18:40.000",
"21-017192","2021-09-29T08:37:36.000","Blue","131 Passenger vehicle fire","100","Fire","Fire Call","0",,"GLENWOOD","DR","Chattanooga","0","0","0","0","LADDER 5","OUT","502 A","Station 502",,"2.97","2.97","Y",,,,"Y","2021-09-29T08:42:40.000","2021-09-29T08:39:42.000",
"22-005519","2022-03-30T11:05:01.000","Blue","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","4830",,"JERSEY","PIKE","Chattanooga","0","0","0","0","ENGINE 15","OUT","601 A","Station 601","1.53",,,"N","35.09064560102936","-85.18046783116648","POINT (-85.18046783116648 35.09064560102936)","N","1800-01-01T00:00:00.000","2022-03-30T11:05:01.000","5"
"20-016295","2020-12-01T08:58:02.000","Red","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","403",,"VALLEYBROOK","RD","Chattanooga",,,,,"ENGINE 22","OUT","1102","Station 11","1.12",,,"N","35.16038953016388","-85.20541093940652","POINT (-85.20541093940652 35.16038953016388)","N","1800-01-01T00:00:00.000","2020-12-01T08:58:02.000","3"
"21-006299","2021-04-22T18:16:22.000","Blue",,,,,"2301",,"4TH","AVE","Chattanooga",,,,,"LADDER 5","IN","504","Station 5",,,,"N","35.01768909916283","-85.2804265810062","POINT (-85.2804265810062 35.01768909916283)","N","1800-01-01T00:00:00.000","2021-04-22T18:16:22.000","8"
"21-007562","2021-05-12T10:41:28.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","2231","E","26TH STREET","CT","Chattanooga","0","0","0","0","ENGINE 9","IN","902","Station 9","1.2",,,"N","35.01296643974753","-85.2813098687564","POINT (-85.2813098687564 35.01296643974753)","N","1800-01-01T00:00:00.000","2021-05-12T10:41:28.000","8"
"21-003374","2021-03-08T04:09:41.000","Blue","651 Smoke scare  odor of smoke","600","Good Intent Call","Non-Fire Call","7351",,"COURAGE","WAY","Chattanooga",,,,,"QUINT 6","OUT","802 A","Station 802","1.37","8.68","10.05","N","35.053762910271104","-85.14337507798581","POINT (-85.14337507798581 35.053762910271104)","N","2021-03-08T04:19:44.000","2021-03-08T04:09:41.000","6"
"20-006926","2020-05-28T15:52:30.000","Red","111 Building fire","100","Fire","Fire Call","1310",,"HIGHLAND","RD","Chattanooga",,,,,"QUINT 16","IN","1602 A","Station 1602","1.15","3.08","4.23","Y","35.1190193031004","-85.26562881934058","POINT (-85.26562881934058 35.1190193031004)","N","2020-05-28T15:56:44.000","2020-05-28T15:52:30.000","2"
"21-009840","2021-06-16T01:44:51.000","Green","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","4",,"CHEROKEE","BLVD","Chattanooga",,,,,"QUINT 10","OUT","1203 A","Station 1203","1.93","7.28","9.22","N","35.06262931556264","-85.30920638852751","POINT (-85.30920638852751 35.06262931556264)","N","2021-06-16T01:54:04.000","2021-06-16T01:44:51.000","1"
"21-005043","2021-04-03T02:49:03.000","Green","111 Building fire","100","Fire","Fire Call","1265","E","13TH","ST","Chattanooga",,,,,"LADDER 5","OUT","202","Station 1","1.28","6.7","7.98","N","35.03096660188058","-85.28806234428177","POINT (-85.28806234428177 35.03096660188058)","N","2021-04-03T02:57:02.000","2021-04-03T02:49:03.000","8"
"22-014419","2022-08-10T14:36:23.000","Blue","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","1110",,"GROVE","ST","Chattanooga","0","0","0","0","ENGINE 4","OUT","101 A","Station 101","0.55",,,"N","35.04593340129083","-85.31669622089676","POINT (-85.31669622089676 35.04593340129083)","N","1800-01-01T00:00:00.000","2022-08-10T14:36:23.000","7"
"20-015988","2020-11-24T23:44:38.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","4355",,"HIGHWAY 58",,"Chattanooga","0","0","0","0","QUINT 6","OUT","603 A","Station 603","1.52",,,"N","35.084695512690175","-85.20333298108808","POINT (-85.20333298108808 35.084695512690175)","N","1800-01-01T00:00:00.000","2020-11-24T23:44:38.000","3"
"21-019583","2021-11-04T23:56:12.000","Blue","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","3600","N","HAWTHORNE","ST","Chattanooga",,,,,"LADDER 5","OUT","1003","Station 10","1.5",,,"N","35.08392725651383","-85.25405025346397","POINT (-85.25405025346397 35.08392725651383)","N","1800-01-01T00:00:00.000","2021-11-04T23:56:12.000","8"
"22-002737","2022-02-14T19:51:36.000","Green","743 Smoke detector activation  no fire - unintenti","700","False Alarm & False Call","Non-Fire Call","7683",,"SHALLOWFORD","RD","Chattanooga","0","0","0","0","LADDER 13","OUT","802 B","Station 802","1.0",,,"N","35.03818680967306","-85.13972410403166","POINT (-85.13972410403166 35.03818680967306)","N","1800-01-01T00:00:00.000","2022-02-14T19:51:36.000","4"
"21-000419","2021-01-09T09:33:41.000","Blue","553 Public service","500","Service Call","Non-Fire Call","7719",,"NIGHT HAWK","RD","Chattanooga","0","0","0","0","QUINT 21","IN","2101","Station 21","1.47","8.97","10.43","Y","34.990059444181355","-85.16563392665785","POINT (-85.16563392665785 34.990059444181355)","Y","2021-01-09T09:44:07.000","2021-01-09T09:33:41.000","4"
"22-014419","2022-08-10T14:36:23.000","Blue","551 Assist police or other governmental agency","500","Service Call","Non-Fire Call","1110",,"GROVE","ST","Chattanooga",,,,,"QUINT 1","OUT","101 A","Station 101","0.67",,,"N","35.04593340129083","-85.31669622089676","POINT (-85.31669622089676 35.04593340129083)","N","1800-01-01T00:00:00.000","2022-08-10T14:36:23.000","7"
"22-010535","2022-06-15T18:48:44.000","Blue","445 Arcing  shorted electrical equipment","400","Hazardous Condition (no fire)","Non-Fire Call","4311",,"10TH","AVE","Chattanooga",,,,,"SQUAD 1","OUT","902","Station 9","1.8",,,"N","34.992382725554315","-85.28694717590271","POINT (-85.28694717590271 34.992382725554315)","N","1800-01-01T00:00:00.000","2022-06-15T18:48:44.000","7"
"22-001485","2022-01-26T04:11:37.000","Blue","442 Overheated motor","400","Hazardous Condition (no fire)","Non-Fire Call","1201",,"BOYNTON","DR","Chattanooga",,,,,"SQUAD 1","OUT","101 A","Station 101","1.78","4.88","6.67","N","35.0452291131902","-85.32021959412309","POINT (-85.32021959412309 35.0452291131902)","N","2022-01-26T04:18:17.000","2022-01-26T04:11:37.000","7"
"21-008892","2021-06-02T15:49:59.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","0",,"STANDIFER GAP","RD","Chattanooga","0","0","0","0","QUINT 8","OUT","801 A","Station 801","2.0","2.8","4.8","Y",,,,"Y","2021-06-02T15:54:47.000","2021-06-02T15:49:59.000",
"20-017224","2020-12-19T01:06:52.000","Red","321 EMS call  excluding vehicle accident with inju","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","3902",,"10TH","AVE","Chattanooga","0","0","0","0","ENGINE 9","IN","902","Station 9","2.0","2.52","4.52","Y","34.99748448655354","-85.2841776320264","POINT (-85.2841776320264 34.99748448655354)","Y","2020-12-19T01:11:23.000","2020-12-19T01:06:52.000","7"
"21-001258","2021-01-26T14:44:01.000","Red","622  No incident found on arrival at dispatch addr","600","Good Intent Call","Non-Fire Call","0",,"OCHS","HWY","Chattanooga","0","0","0","0","QUINT 14","IN","1403","Station 14","0.87",,,"N",,,,"N","1800-01-01T00:00:00.000","2021-01-26T14:44:01.000",
"21-005938","2021-04-16T14:57:43.000","Green","571 Cover assignment  standby  moveup","500","Service Call","Non-Fire Call","261",,"SERENA","DR","Hamilton County",,,,,"ENGINE 11","OUT","DALLAS BAY FD 1","Station DALLAS BAY FD","0.88","9.08","9.97","Y",,,,"Y","2021-04-16T15:07:41.000","2021-04-16T14:57:43.000",
"22-004062","2022-03-07T05:14:03.000","Red","730 System malfunction  other","700","False Alarm & False Call","Non-Fire Call","959",,"BOYNTON","DR","Chattanooga","0","0","0","0","ENGINE 12","OUT","101 A","Station 101","1.78","7.68","9.47","N","35.046535004345785","-85.32061315703862","POINT (-85.32061315703862 35.046535004345785)","N","2022-03-07T05:23:31.000","2022-03-07T05:14:03.000","7"
"20-003993","2020-03-17T14:56:10.000","Red","745 Alarm system activation no fire unintentional","700","False Alarm & False Call","Non-Fire Call","1304",,"MCCALLIE","AVE","Chattanooga",,,,,"LADDER 5","IN","501","Station 5",,"0.0","0.0","N","35.03885556516202","-85.28272817140555","POINT (-85.28272817140555 35.03885556516202)","N","2020-03-17T15:04:00.000","2020-03-17T15:04:00.000","9"
"20-017840","2020-12-30T06:04:46.000","Red","111 Building fire","100","Fire","Fire Call","3407",,"12TH","AVE","Chattanooga",,,,,"LADDER 5","OUT","901","Station 9","2.52","6.43","8.95","N","35.00148069765856","-85.28022783093496","POINT (-85.28022783093496 35.00148069765856)","N","2020-12-30T06:13:43.000","2020-12-30T06:04:46.000","7"
"21-016214","2021-09-14T22:07:15.000","Green","531 Smoke or odor removal","500","Service Call","Non-Fire Call","1923","E","33RD","ST","Chattanooga",,,,,"SQUAD 1","OUT","902","Station 9","1.65","6.38","8.03","N","35.00661132868003","-85.28862894822107","POINT (-85.28862894822107 35.00661132868003)","Y","2021-09-14T22:15:17.000","2021-09-14T22:07:15.000","7"
"20-004218","2020-03-24T00:05:25.000","Red","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"CHESTNUT","ST","Chattanooga","0","0","0","0","SQUAD 1","OUT","103 B","Station 103","0.02",,,"N",,,,"N","1800-01-01T00:00:00.000","2020-03-24T00:05:25.000",
"20-008845","2020-07-07T21:43:58.000","Green","631 Authorized controlled burning","600","Good Intent Call",,"3311",,"BROWNDELL","DR","Chattanooga",,,,,"QUINT 3","IN","301","Station 3","0.82",,,"N","35.02967187372654","-85.36432716337762","POINT (-85.36432716337762 35.02967187372654)","N","1800-01-01T00:00:00.000","2020-07-07T21:43:58.000","1"
"20-006433","2020-05-15T15:33:09.000","Blue","322 Motor vehicle accident with injuries","300","Rescue & Emergency Medical Service (EMS)","Non-Fire Call","607",,"CHEROKEE","BLVD","Chattanooga",,,,,"QUINT 17","OUT","1202 A","Station 1202",,"2.4","2.4","Y","35.069635300026626","-85.31756550137193","POINT (-85.31756550137193 35.069635300026626)","N","2020-05-15T15:36:16.000","2020-05-15T15:33:52.000","1"
"22-014418","2022-08-10T14:01:44.000","Blue","611 Dispatched & canceled en route","600","Good Intent Call","Non-Fire Call","0",,"DUPONT PKWY SB @ AMNICOLA EB -","RAMP","Chattanooga","0","0","0","0","QUINT 10","IN","1006","Station 10","0.48",,,"N",,,,"N","1800-01-01T00:00:00.000","2022-08-10T14:01:44.000",
