"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-07T00:00:00.000","2017-06-02T00:00:00.000","6054","Plan Examiner","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-02-07T00:00:00.000","2017-05-12T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-02-07T00:00:00.000","2017-04-07T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-02-07T00:00:00.000","2017-04-24T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-07T00:00:00.000","2017-06-30T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-02-07T00:00:00.000","2017-02-08T00:00:00.000","7011","Administrative Community Relations Specialist",,,"DCAS"
"Section 76","Termination","Human Resources Administration - HRA","Closed","2017-02-07T00:00:00.000","2017-05-12T00:00:00.000",,,,,"HRA"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-02-06T00:00:00.000","2017-04-05T00:00:00.000","6050","Estimator (General Construction)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-06T00:00:00.000","2017-08-31T00:00:00.000","6042","Construction Project Manager",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-02-03T00:00:00.000","2017-11-09T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-02-03T00:00:00.000","2017-03-06T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-03T00:00:00.000","2017-12-14T00:00:00.000","7035","Administrative Director of Social Services","2021-07-19T00:00:00.000",,"DCAS"
"Jurisdictional Issue","Probationary Employee","Transit Authority - NYCTA","Open","2017-02-03T00:00:00.000","2017-02-06T00:00:00.000",,,,,"NYCTA"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-02-03T00:00:00.000","2017-06-05T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-03T00:00:00.000","2017-08-24T00:00:00.000","7035","Administrative Director of Social Services",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2017-02-02T00:00:00.000","2017-06-29T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2017-02-02T00:00:00.000","2017-05-12T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-02-02T00:00:00.000","2017-06-05T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-02-02T00:00:00.000","2017-03-16T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-02T00:00:00.000","2017-09-08T00:00:00.000","5044","Research Assistant","2021-02-01T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-02-02T00:00:00.000","2017-04-04T00:00:00.000","6055","Project Manager Intern",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-02-02T00:00:00.000","2017-06-05T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Environmental Protection - DEP","Closed","2017-02-02T00:00:00.000","2017-03-29T00:00:00.000","5332","Environmental Police Officer","2019-11-19T00:00:00.000",,"DEP"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-02-01T00:00:00.000","2017-06-05T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2017-02-01T00:00:00.000","2017-12-07T00:00:00.000","6308","Correction Officer","2020-06-03T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2017-02-01T00:00:00.000","2017-08-21T00:00:00.000","7035","Administrative Director of Social Services",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-02-01T00:00:00.000","2017-05-09T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-01T00:00:00.000","2017-08-24T00:00:00.000","5044","Research Assistant","2021-02-01T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-01T00:00:00.000","2017-08-02T00:00:00.000","5045","Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-02-01T00:00:00.000","2017-07-21T00:00:00.000","5014","Associate Staff Analyst","2020-08-10T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-02-01T00:00:00.000","2017-06-13T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-31T00:00:00.000","2017-03-23T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2017-01-30T00:00:00.000","2017-04-27T00:00:00.000","5001","Sanitation Worker","2020-03-16T00:00:00.000",,"DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-30T00:00:00.000","2017-12-04T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-30T00:00:00.000","2017-02-06T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-30T00:00:00.000","2017-09-18T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-30T00:00:00.000","2017-09-08T00:00:00.000","7000","Emergency Medical Specialist - EMT (Fire)","2021-03-29T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-30T00:00:00.000","2017-09-19T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2017-01-30T00:00:00.000","2017-07-05T00:00:00.000","3325","School Safety Agent","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-30T00:00:00.000","2017-05-16T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-30T00:00:00.000","2017-03-13T00:00:00.000","4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2017-01-30T00:00:00.000","2017-09-22T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-30T00:00:00.000","2017-08-16T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-27T00:00:00.000","2017-07-12T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2017-01-27T00:00:00.000","2017-03-07T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-26T00:00:00.000","2017-06-08T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-26T00:00:00.000","2017-04-04T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-26T00:00:00.000","2017-12-06T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-01-26T00:00:00.000","2017-04-17T00:00:00.000","5607","Telephone Maintainer",,,"NYCT"
"Jurisdictional Issue",,"Transit Authority - NYCTA","Open","2017-01-26T00:00:00.000","2017-02-02T00:00:00.000",,,,,"NYCTA"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-25T00:00:00.000","2017-05-03T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-25T00:00:00.000","2017-07-21T00:00:00.000","6054","Plan Examiner (Buildings)",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-25T00:00:00.000","2017-06-30T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2017-01-25T00:00:00.000","2017-03-07T00:00:00.000","5607","Telephone Maintainer",,,"NYCTA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-25T00:00:00.000","2017-06-02T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-24T00:00:00.000","2017-07-20T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-01-25T00:00:00.000","4323","Police Officer",,,"NYPD"
"Section 76",,"Transit Authority - NYCTA","Closed","2017-01-23T00:00:00.000","2017-03-29T00:00:00.000",,,,,"NYCTA"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-05-25T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-06-14T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-05-17T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-23T00:00:00.000","2017-01-26T00:00:00.000","6325","Correction Officer","2020-09-21T00:00:00.000",,"DOC"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-07-20T00:00:00.000","4330","School Safety Agent (SSA)","2020-04-29T00:00:00.000",,"NYPD"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-01-23T00:00:00.000","2017-09-19T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-23T00:00:00.000","2017-08-29T00:00:00.000","6043","Construction Project Manager Intern",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-23T00:00:00.000","2017-05-17T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-23T00:00:00.000","2017-04-10T00:00:00.000","5503","Police Officer (Promotional)","2019-11-25T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2017-01-23T00:00:00.000","2017-09-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Parks and Recreation - DPR","Closed","2017-01-20T00:00:00.000","2017-01-23T00:00:00.000",,,,,"DPR"
"Section 50",,"Department of Citywide Administrative Services - DCAS","Closed","2017-01-20T00:00:00.000","2017-03-24T00:00:00.000",,,,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-20T00:00:00.000","2017-05-16T00:00:00.000","6325","Correction Officer","2020-09-21T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-20T00:00:00.000","2017-03-20T00:00:00.000","6006","Heating Plant Technician (Housing Authority)",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-20T00:00:00.000","2017-05-17T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-20T00:00:00.000","2017-05-17T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-20T00:00:00.000","2017-06-14T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-20T00:00:00.000","2017-05-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-20T00:00:00.000","2017-05-17T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-19T00:00:00.000","2017-05-12T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2017-01-19T00:00:00.000","2017-11-09T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2017-01-19T00:00:00.000","2017-06-06T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-01-19T00:00:00.000","2017-07-14T00:00:00.000","4321","School Safety Agent","2020-04-27T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-01-19T00:00:00.000","2017-07-14T00:00:00.000","5319","Traffic Enforcement Agent","2019-10-28T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-01-19T00:00:00.000","2017-05-17T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-19T00:00:00.000","2017-06-02T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-19T00:00:00.000","2017-05-16T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Psych","Fire Department - FDNY","Closed","2017-01-19T00:00:00.000","2017-04-17T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-03-07T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-18T00:00:00.000","2017-07-06T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-03-30T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-18T00:00:00.000","2017-06-06T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-06-30T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-02-06T00:00:00.000","5017","Computer Programmer Analyst",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-18T00:00:00.000","2017-06-16T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-09-06T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-18T00:00:00.000","2017-03-23T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2017-01-17T00:00:00.000","2017-01-26T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-01-17T00:00:00.000","2017-03-31T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-17T00:00:00.000","2017-06-13T00:00:00.000","5044","Research Assistant",,,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2017-01-16T00:00:00.000","2017-01-25T00:00:00.000",,,,,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-01-14T00:00:00.000","2017-01-25T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-01-18T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2017-01-13T00:00:00.000","2017-05-16T00:00:00.000","6325","Correction Officer","2020-09-21T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-03-23T00:00:00.000","6033","Maintenance Worker",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-03-23T00:00:00.000","6006","Heating Plant Technician",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-08-21T00:00:00.000","6042","Construction Project  Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-04-12T00:00:00.000","5017","Computer Programmer Analyst Trainee",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-03-27T00:00:00.000","6048","Civil Engineering Intern","2020-12-07T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-04-26T00:00:00.000","6047","Health Services Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-13T00:00:00.000","2017-09-07T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-12T00:00:00.000","2017-06-16T00:00:00.000","6043","Construction Project Manager Intern",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-12T00:00:00.000","2017-04-24T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-12T00:00:00.000","2017-01-18T00:00:00.000","6047","Health Services Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-11T00:00:00.000","2017-12-05T00:00:00.000","6036","Public Health Sanitarian","2020-12-07T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-11T00:00:00.000","2017-03-29T00:00:00.000","6050","Estimator (General Construction)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-11T00:00:00.000","2017-05-16T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-11T00:00:00.000","2017-01-25T00:00:00.000","6047","Health Services Manager",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-11T00:00:00.000","2017-07-07T00:00:00.000","3327","School Safety Agent","2019-09-10T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-01-11T00:00:00.000","2017-06-06T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-10T00:00:00.000","2017-03-23T00:00:00.000","4064","Masons Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-09T00:00:00.000","2017-04-06T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Police Department - NYPD","Closed","2017-01-09T00:00:00.000","2017-03-03T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-09T00:00:00.000","2017-02-14T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-01-09T00:00:00.000","2017-03-31T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-01-09T00:00:00.000","2017-03-07T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-09T00:00:00.000","2017-03-10T00:00:00.000","5022","Education Officer",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-09T00:00:00.000","2017-03-31T00:00:00.000","5015","Bookkeeper","2020-04-27T00:00:00.000",,"DCAS"
"Section 76","Termination","Human Resources Administration - HRA","Closed","2017-01-09T00:00:00.000","2017-03-30T00:00:00.000",,,,,"HRA"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2017-01-06T00:00:00.000","2017-01-18T00:00:00.000",,,,,"DOC"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-01-06T00:00:00.000","2017-09-13T00:00:00.000","7501","Promotion to Firefighter",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-06T00:00:00.000","2017-07-20T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2017-01-06T00:00:00.000","2017-03-29T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-06T00:00:00.000","2017-05-12T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-06T00:00:00.000","2017-07-20T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-06T00:00:00.000","2017-10-03T00:00:00.000","5013","Associate Project Manager","2020-10-05T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Other - OTH","Closed","2017-01-06T00:00:00.000","2017-03-07T00:00:00.000",,,,,"OTH"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-05T00:00:00.000","2017-02-07T00:00:00.000","6043","Construction Project Manager Intern",,,"DCAS"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-01-05T00:00:00.000","2017-06-15T00:00:00.000","4330","School Safety Agent","2020-04-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-05T00:00:00.000","2017-03-28T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-05T00:00:00.000","2017-06-13T00:00:00.000","4004","Emerg.Med.Spec.-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-04T00:00:00.000","2017-03-30T00:00:00.000","5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-04T00:00:00.000","2017-12-14T00:00:00.000","6042","Construction Project Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-04T00:00:00.000","2017-06-30T00:00:00.000","5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Character","Administration for Children's Services - ACS","Closed","2017-01-04T00:00:00.000","2017-05-11T00:00:00.000","4317","Child Protective Specialist","2020-05-06T00:00:00.000",,"ACS"
"Section 50","Character","Fire Department - FDNY","Closed","2017-01-03T00:00:00.000","2017-05-04T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Jurisdictional Issue",,"Other - OTH","Closed","2017-01-03T00:00:00.000","2017-01-09T00:00:00.000",,,,,"OTH"
"Section 50","Psych","Police Department - NYPD","Closed","2017-01-03T00:00:00.000","2017-12-06T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-01-03T00:00:00.000","2017-04-06T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-01-03T00:00:00.000","2017-03-23T00:00:00.000","6036","Public Health Sanitarian","2020-12-07T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-03T00:00:00.000","2017-06-30T00:00:00.000","5017","Computer Programmer Analyst Trainee",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-01-03T00:00:00.000","2017-03-21T00:00:00.000","6042","Construction Project Manager",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2016-12-30T00:00:00.000","2017-10-10T00:00:00.000","5524","Associate Project Manager (Promotion)","2020-10-05T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-12-29T00:00:00.000","2017-05-03T00:00:00.000","4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-12-29T00:00:00.000","2017-08-10T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-12-29T00:00:00.000","2017-05-08T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-12-29T00:00:00.000","2017-04-03T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-12-29T00:00:00.000","2017-05-04T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-12-29T00:00:00.000","2017-05-04T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
