"facility_name","service_category","service_type","address","address_2","borough","zipcode","latitude","longitude","phone_number","additionalinfo","intake","payment_cost","special_population_served","community_board","council_district","census_tract","bin","bbl","nta"
"Staten Island University Hospital - GI Clinic","Hepatitis","Hepatitis B Treatment","242 Mason Avenue",,"Staten Island","10305","40.5859742","-74.0854065","(718) 226-6306",,,,,"502","50","70","5104756","5033550065","Old Town-Dongan Hills-South Beach"
"Staten Island University Hospital - GI Clinic","Hepatitis","Hepatitis C Treatment","242 Mason Avenue",,"Staten Island","10305","40.5859742","-74.0854065","(718) 226-6306",,,,,"502","50","70","5104756","5033550065","Old Town-Dongan Hills-South Beach"
"Fort Greene Health Center","Hepatitis","Hepatitis B Vaccine","295 Flatbush Avenue Extension",,"Brooklyn","11201","40.6917556","-73.9820452",,,"Walk-ins Welcome","Uninsured,Sliding Scale,Free",,"302","35","15","3058406","3020790021","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"SUNY Downstate Medical Center- GI Clinic","Hepatitis","Hepatitis B Treatment","760 Parkside Avenue",,"Brooklyn","11226","40.6561516","-73.9484785","(718) 282-7234",,,,,"309","40","804","3107742","3048280022","Prospect Lefferts Gardens-Wingate"
"SUNY Downstate Medical Center- GI Clinic","Hepatitis","Hepatitis C Treatment","760 Parkside Avenue",,"Brooklyn","11226","40.6561516","-73.9484785","(718) 282-7234",,,,,"309","40","804","3107742","3048280022","Prospect Lefferts Gardens-Wingate"
"AIDS Center of Queens County","Hepatitis","Hepatitis C Testing","161-21 Jamaica Avenue",,"Queens","11432","40.704557","-73.7980226","(929) 421-4630",,,,"HIV-Positive Persons,People who Use Drugs","412","24","44601","4208875","4097607501","Jamaica"
"AIDS Center of Queens County","Hepatitis","Hepatitis C Treatment","161-21 Jamaica Avenue",,"Queens","11432","40.704557","-73.7980226","(929) 421-4630",,,,"HIV-Positive Persons,People who Use Drugs","412","24","44601","4208875","4097607501","Jamaica"
"Eun Sook Bang, MD","Hepatitis","Hepatitis B Testing","158-08 45 Avenue",,"Queens","11358","40.756493","-73.807843","(212) 463-9685",,,,,"407","20","1199","4123076","4054370051","East Flushing"
"Eun Sook Bang, MD","Hepatitis","Hepatitis B Treatment","158-08 45 Avenue",,"Queens","11358","40.756493","-73.807843","(212) 463-9685",,,,,"407","20","1199","4123076","4054370051","East Flushing"
"Yuriy Pertsovsky, MD","Hepatitis","Hepatitis B Testing","2569 Ocean Avenue",,"Brooklyn","11229","40.5988765","-73.9509988","(718) 332-3100",,,,,"315","48","578","3391180","3073537501","Madison"
"Yuriy Pertsovsky, MD","Hepatitis","Hepatitis B Treatment","2569 Ocean Avenue",,"Brooklyn","11229","40.5988765","-73.9509988","(718) 332-3100",,,,,"315","48","578","3391180","3073537501","Madison"
"Yuriy Pertsovsky, MD","Hepatitis","Hepatitis C Testing","2569 Ocean Avenue",,"Brooklyn","11229","40.5988765","-73.9509988","(718) 332-3100",,,,,"315","48","578","3391180","3073537501","Madison"
"Yuriy Pertsovsky, MD","Hepatitis","Hepatitis C Treatment","2569 Ocean Avenue",,"Brooklyn","11229","40.5988765","-73.9509988","(718) 332-3100",,,,,"315","48","578","3391180","3073537501","Madison"
"Dr. Jenna L. Butner","Hepatitis","Hepatitis B Testing","710 Courtlandt Avenue",,"Bronx","10451","40.8203671","-73.9175927","(347) 577-6500",,,,,"201","17","67","2001706","2024010006","Melrose South-Mott Haven North"
"Dr. Jenna L. Butner","Hepatitis","Hepatitis B Treatment","710 Courtlandt Avenue",,"Bronx","10451","40.8203671","-73.9175927","(347) 577-6500",,,,,"201","17","67","2001706","2024010006","Melrose South-Mott Haven North"
"Dr. Jenna L. Butner","Hepatitis","Hepatitis C Testing","710 Courtlandt Avenue",,"Bronx","10451","40.8203671","-73.9175927","(347) 577-6500",,,,,"201","17","67","2001706","2024010006","Melrose South-Mott Haven North"
"Dr. Jenna L. Butner","Hepatitis","Hepatitis C Treatment","710 Courtlandt Avenue",,"Bronx","10451","40.8203671","-73.9175927","(347) 577-6500",,,,,"201","17","67","2001706","2024010006","Melrose South-Mott Haven North"
"Eun Sook Bang, MD","Hepatitis","Hepatitis B Testing","147-03 41 Avenue",,"Queens","11355","40.7618228","-73.8179613","(718) 762-7793",,,,,"407","20","1163","4113948","4050270024","Murray Hill"
"Eun Sook Bang, MD","Hepatitis","Hepatitis B Treatment","147-03 41 Avenue",,"Queens","11355","40.7618228","-73.8179613","(718) 762-7793",,,,,"407","20","1163","4113948","4050270024","Murray Hill"
"Hepatobiliary Associates of New York","Hepatitis","Hepatitis B Treatment","26-19 Francis Lewis Boulevard",,"Queens","11358","40.772602","-73.7947137","(718) 224-7186",,,,,"407","19","1085","4132764","4059610033","Bayside-Bayside Hills"
"Hepatobiliary Associates of New York","Hepatitis","Hepatitis C Treatment","26-19 Francis Lewis Boulevard",,"Queens","11358","40.772602","-73.7947137","(718) 224-7186",,,,,"407","19","1085","4132764","4059610033","Bayside-Bayside Hills"
"Glaser Mobarakai Adedeji Tolia","Hepatitis","Hepatitis C Treatment","1408 Richmond Road",,"Staten Island","10304","40.5945589","-74.0981872","(718) 816-3362",,,,,"502","50","9602","5048455","5032930005","Old Town-Dongan Hills-South Beach"
"Montefiore - Division of Substance Abuse","Hepatitis","Hepatitis C Testing","804 East 138 Street",,"Bronx","10454","40.8033454","-73.9105605","(718) 409-9450",,,"Sliding Scale",,"201","17","19","2004004","2025890016","Mott Haven-Port Morris"
"Montefiore - Division of Substance Abuse","Hepatitis","Hepatitis C Treatment","804 East 138 Street",,"Bronx","10454","40.8033454","-73.9105605","(718) 409-9450",,,"Sliding Scale",,"201","17","19","2004004","2025890016","Mott Haven-Port Morris"
"Montefiore - Division of Substance Abuse","Hepatitis","Hepatitis B Testing","260 East 161 Street",,"Bronx","10451","40.8255779","-73.9191565","(718) 409-9450",,,,,"204","16","61","2002457","2024430100","East Concourse-Concourse Village"
"Montefiore - Division of Substance Abuse","Hepatitis","Hepatitis C Testing","260 East 161 Street",,"Bronx","10451","40.8255779","-73.9191565","(718) 409-9450",,,,,"204","16","61","2002457","2024430100","East Concourse-Concourse Village"
"Montefiore - Division of Substance Abuse","Hepatitis","Hepatitis C Treatment","260 East 161 Street",,"Bronx","10451","40.8255779","-73.9191565","(718) 409-9450",,,,,"204","16","61","2002457","2024430100","East Concourse-Concourse Village"
"NewYork-Presbyterian Columbia Medical Center - Herbert Irving Pavilion","Hepatitis","Hepatitis B Testing","161 Ft Washington Avenue",,"Manhattan","10032","40.840746","-73.942854","(212) 305-1024",,,,,"112","10","255","1087281","1021390001","Washington Heights South"
"NewYork-Presbyterian Columbia Medical Center - Herbert Irving Pavilion","Hepatitis","Hepatitis B Treatment","161 Ft Washington Avenue",,"Manhattan","10032","40.840746","-73.942854","(212) 305-1024",,,,,"112","10","255","1087281","1021390001","Washington Heights South"
"NewYork-Presbyterian Columbia Medical Center - Herbert Irving Pavilion","Hepatitis","Hepatitis B Vaccine","161 Ft Washington Avenue",,"Manhattan","10032","40.840746","-73.942854","(212) 305-1024",,,,,"112","10","255","1087281","1021390001","Washington Heights South"
"NewYork-Presbyterian Columbia Medical Center - Herbert Irving Pavilion","Hepatitis","Hepatitis C Testing","161 Ft Washington Avenue",,"Manhattan","10032","40.840746","-73.942854","(212) 305-1024",,,,,"112","10","255","1087281","1021390001","Washington Heights South"
"NewYork-Presbyterian Columbia Medical Center - Herbert Irving Pavilion","Hepatitis","Hepatitis C Treatment","161 Ft Washington Avenue",,"Manhattan","10032","40.840746","-73.942854","(212) 305-1024",,,,,"112","10","255","1087281","1021390001","Washington Heights South"
"Family Services Network of New York","Hepatitis","Hepatitis C Testing","1766 Broadway",,"Brooklyn","11207","40.6825078","-73.9100253","(718) 573-3358",,,,,"316","37","369","3041184","3015170018","Ocean Hill"
"Montefiore Family Health Center - East 193rd","Hepatitis","Hepatitis B Testing","360 East 193 Street",,"Bronx","10458","40.8631005","-73.8911088","(718) 933-2400",,,"Sliding Scale",,"207","15","39901","2016318","2032750040","Bedford Park-Fordham North"
"Montefiore Family Health Center - East 193rd","Hepatitis","Hepatitis C Testing","360 East 193 Street",,"Bronx","10458","40.8631005","-73.8911088","(718) 933-2400",,,"Sliding Scale",,"207","15","39901","2016318","2032750040","Bedford Park-Fordham North"
"Montefiore Family Health Center - East 193rd","Hepatitis","Hepatitis C Treatment","360 East 193 Street",,"Bronx","10458","40.8631005","-73.8911088","(718) 933-2400",,,"Sliding Scale",,"207","15","39901","2016318","2032750040","Bedford Park-Fordham North"
"H+H North Central Bronx Hospital","Hepatitis","Hepatitis B Treatment","3424 Kossuth Avenue",,"Bronx","10467","40.8804898","-73.8811238","(718) 918-4455",,,"Uninsured,Sliding Scale",,"207","11","421","2017787","2033270200","Norwood"
"H+H North Central Bronx Hospital","Hepatitis","Hepatitis C Treatment","3424 Kossuth Avenue",,"Bronx","10467","40.8804898","-73.8811238","(718) 918-4455",,,"Uninsured,Sliding Scale",,"207","11","421","2017787","2033270200","Norwood"
"NYU Langone Medical Center - Hepatology","Hepatitis","Hepatitis B Treatment","530 1 Avenue",,"Manhattan","10016","40.7414038","-73.9744215","(212) 263-3643",,,,,"106","4","62","1081694","1009627501","Murray Hill-Kips Bay"
"NYU Langone Medical Center - Hepatology","Hepatitis","Hepatitis C Treatment","530 1 Avenue",,"Manhattan","10016","40.7414038","-73.9744215","(212) 263-3643",,,,,"106","4","62","1081694","1009627501","Murray Hill-Kips Bay"
"NYU Memorial Sloan Kettering Cancer Center","Hepatitis","Hepatitis C Treatment","1275 York Avenue",,"Manhattan","10065","40.764199","-73.955695","(212) 639-7336",,,,,"108","5","116","1087284","1014620005","Lenox Hill-Roosevelt Island"
"Dominican Sisters Family Health Services dba Archcare At Home","Hepatitis","Hepatitis C Testing","424 East 147 Street",,"Bronx","10455","40.814197","-73.9177493","(718) 665-6558",,"Walk-ins Welcome",,"Immigrants","201","8","43","2000506","2022910012","Mott Haven-Port Morris"
"Montefiore - South Bronx Health Center for Children and Families","Hepatitis","Hepatitis B Testing","871 Prospect Avenue",,"Bronx","10459","40.8206509","-73.9015154","(718) 991-0605",,"Walk-ins Welcome","Free",,"203","17","133","2005014","2026770090","Morrisania-Melrose"
"Montefiore - South Bronx Health Center for Children and Families","Hepatitis","Hepatitis C Testing","871 Prospect Avenue",,"Bronx","10459","40.8206509","-73.9015154","(718) 991-0605",,"Walk-ins Welcome","Free",,"203","17","133","2005014","2026770090","Morrisania-Melrose"
"Montefiore - South Bronx Health Center for Children and Families","Hepatitis","Hepatitis C Treatment","871 Prospect Avenue",,"Bronx","10459","40.8206509","-73.9015154","(718) 991-0605",,"Walk-ins Welcome","Free",,"203","17","133","2005014","2026770090","Morrisania-Melrose"
"Asim Malik, MD, Practice","Hepatitis","Hepatitis B Treatment","1224 8 Avenue",,"Brooklyn","11215","40.6635484","-73.9813615","(718) 788-5588",,"Walk-ins Welcome",,,"306","39","151","3026395","3010980048","Park Slope-Gowanus"
"Asim Malik, MD, Practice","Hepatitis","Hepatitis C Treatment","1224 8 Avenue",,"Brooklyn","11215","40.6635484","-73.9813615","(718) 788-5588",,"Walk-ins Welcome",,,"306","39","151","3026395","3010980048","Park Slope-Gowanus"
"La Casa De Salud, Inc.","Hepatitis","Hepatitis C Testing","966 Prospect Avenue",,"Bronx","10459","40.8228035","-73.8996662","(718) 734-2539",,"Walk-ins Welcome",,,"202","17","12901","2005209","2026900112","Longwood"
"Maimonides Medical Center - Gastroenterology","Hepatitis","Hepatitis B Testing","948 48th Street",,"Brooklyn","11219","40.640085","-73.9993829","(718) 283-5900",,"Walk-ins Welcome","Sliding Scale",,"312","38","114","3336293","3056310038","Borough Park"
"Maimonides Medical Center - Gastroenterology","Hepatitis","Hepatitis B Treatment","948 48th Street",,"Brooklyn","11219","40.640085","-73.9993829","(718) 283-5900",,"Walk-ins Welcome","Sliding Scale",,"312","38","114","3336293","3056310038","Borough Park"
"Maimonides Medical Center - Gastroenterology","Hepatitis","Hepatitis C Testing","948 48th Street",,"Brooklyn","11219","40.640085","-73.9993829","(718) 283-5900",,"Walk-ins Welcome","Sliding Scale",,"312","38","114","3336293","3056310038","Borough Park"
"Maimonides Medical Center - Gastroenterology","Hepatitis","Hepatitis C Treatment","948 48th Street",,"Brooklyn","11219","40.640085","-73.9993829","(718) 283-5900",,"Walk-ins Welcome","Sliding Scale",,"312","38","114","3336293","3056310038","Borough Park"
"Maimonides Medical Center - Gastroenterology-Fort Hamilton","Hepatitis","Hepatitis B Testing","4721 Ft Hamilton Parkway",,"Brooklyn","11219","40.639186","-73.996429",,,"Walk-ins Welcome",,,"312","44","222","3137118","3056260038","Borough Park"
"Maimonides Medical Center - Gastroenterology-Fort Hamilton","Hepatitis","Hepatitis B Treatment","4721 Ft Hamilton Parkway",,"Brooklyn","11219","40.639186","-73.996429",,,"Walk-ins Welcome",,,"312","44","222","3137118","3056260038","Borough Park"
"Maimonides Medical Center - Gastroenterology-Fort Hamilton","Hepatitis","Hepatitis C Testing","4721 Ft Hamilton Parkway",,"Brooklyn","11219","40.639186","-73.996429",,,"Walk-ins Welcome",,,"312","44","222","3137118","3056260038","Borough Park"
"Maimonides Medical Center - Gastroenterology-Fort Hamilton","Hepatitis","Hepatitis C Treatment","4721 Ft Hamilton Parkway",,"Brooklyn","11219","40.639186","-73.996429",,,"Walk-ins Welcome",,,"312","44","222","3137118","3056260038","Borough Park"
"CVS Care Plus Specialty Pharmacy","Hepatitis","Hepatitis C Testing","126 8 Avenue",,"Manhattan","10011","40.741248","-74.001422","(212) 807-8798",,"Walk-ins Welcome",,,"104","3","81","1076135","1007667502","Hudson Yards-Chelsea-Flatiron-Union Square"
,"Hepatitis","Hepatitis C Testing",,,,,,,"(212) 239-6586",,"Walk-ins Welcome",,,,,,,,
"Bedford Stuyvesant Family Health Center - Broadway Family Health Center","Hepatitis","Hepatitis B Testing","1238 Broadway",,"Brooklyn","11221","40.6915098","-73.9260163","(718) 443-2428",,"Walk-ins Welcome",,,"303","41","387","3347167","3016180022","Stuyvesant Heights"
"Bedford Stuyvesant Family Health Center - Broadway Family Health Center","Hepatitis","Hepatitis B Treatment","1238 Broadway",,"Brooklyn","11221","40.6915098","-73.9260163","(718) 443-2428",,"Walk-ins Welcome",,,"303","41","387","3347167","3016180022","Stuyvesant Heights"
"Bedford Stuyvesant Family Health Center - Broadway Family Health Center","Hepatitis","Hepatitis C Testing","1238 Broadway",,"Brooklyn","11221","40.6915098","-73.9260163","(718) 443-2428",,"Walk-ins Welcome",,,"303","41","387","3347167","3016180022","Stuyvesant Heights"
"Bedford Stuyvesant Family Health Center - Broadway Family Health Center","Hepatitis","Hepatitis C Treatment","1238 Broadway",,"Brooklyn","11221","40.6915098","-73.9260163","(718) 443-2428",,"Walk-ins Welcome",,,"303","41","387","3347167","3016180022","Stuyvesant Heights"
"BronxWorks HIV Prevention for Adolescents","Hepatitis","Hepatitis C Testing","1130 Grand Concourse",,"Bronx","10456","40.832331","-73.91959","(718) 508-3049",,"Walk-ins Welcome",,,"204","16","18102","2002833","2024620042","East Concourse-Concourse Village"
"Brooklyn Hospital Center - Gastroenterology","Hepatitis","Hepatitis B Treatment","121 DeKalb Avenue",,"Brooklyn","11201","40.6898195","-73.9779279","(718) 852-8375",,"Walk-ins Welcome",,,"302","35","33","3058410","3020880004","Fort Greene"
"Brooklyn Hospital Center - Gastroenterology","Hepatitis","Hepatitis C Treatment","121 DeKalb Avenue",,"Brooklyn","11201","40.6898195","-73.9779279","(718) 852-8375",,"Walk-ins Welcome",,,"302","35","33","3058410","3020880004","Fort Greene"
"Interfaith Medical Center - Bishop Orris G. Walker","Hepatitis","Hepatitis B Testing","528 Prospect Place",,"Brooklyn","11238","40.6753379","-73.9589888","(718) 613-6800",,"Walk-ins Welcome",,,"308","35","305","3393245","3011630010","Crown Heights North"
"Interfaith Medical Center - Bishop Orris G. Walker","Hepatitis","Hepatitis B Treatment","528 Prospect Place",,"Brooklyn","11238","40.6753379","-73.9589888","(718) 613-6800",,"Walk-ins Welcome",,,"308","35","305","3393245","3011630010","Crown Heights North"
"Interfaith Medical Center - Bishop Orris G. Walker","Hepatitis","Hepatitis C Testing","528 Prospect Place",,"Brooklyn","11238","40.6753379","-73.9589888","(718) 613-6800",,"Walk-ins Welcome",,,"308","35","305","3393245","3011630010","Crown Heights North"
"Interfaith Medical Center - Bishop Orris G. Walker","Hepatitis","Hepatitis C Treatment","528 Prospect Place",,"Brooklyn","11238","40.6753379","-73.9589888","(718) 613-6800",,"Walk-ins Welcome",,,"308","35","305","3393245","3011630010","Crown Heights North"
"Turning Point","Hepatitis","Hepatitis C Testing","5220 4 Avenue",,"Brooklyn","11220","40.645151","-74.0144738","(718) 360-8100",,"Walk-ins Welcome",,,"307","38","76","3013857","3008060046","Sunset Park West"
"Damian Family Care Ceters - Firehouse Health Center","Hepatitis","Hepatitis B Testing","89-56 162 Street",,"Queens","11432","40.705073","-73.7983903","(347) 505-7000",,"Walk-ins Welcome","Sliding Scale",,"412","24","44601","4208872","4097600074","Jamaica"
"Damian Family Care Ceters - Firehouse Health Center","Hepatitis","Hepatitis B Treatment","89-56 162 Street",,"Queens","11432","40.705073","-73.7983903","(347) 505-7000",,"Walk-ins Welcome","Sliding Scale",,"412","24","44601","4208872","4097600074","Jamaica"
"Damian Family Care Ceters - Firehouse Health Center","Hepatitis","Hepatitis C Testing","89-56 162 Street",,"Queens","11432","40.705073","-73.7983903","(347) 505-7000",,"Walk-ins Welcome","Sliding Scale",,"412","24","44601","4208872","4097600074","Jamaica"
"Damian Family Care Ceters - Firehouse Health Center","Hepatitis","Hepatitis C Treatment","89-56 162 Street",,"Queens","11432","40.705073","-73.7983903","(347) 505-7000",,"Walk-ins Welcome","Sliding Scale",,"412","24","44601","4208872","4097600074","Jamaica"
"Iris House East Side Office","Hepatitis","Hepatitis C Testing","2348 Adam Clayton Powell Jr. Blvd",,"Manhattan","10030","40.8171309","-73.9428018","(212) 423-9049",,"Walk-ins Welcome","Free",,"110","9","228","1060221","1020230033","Central Harlem North-Polo Grounds"
"Ryan Health - NENA Community Health Center","Hepatitis","Hepatitis B Testing","279 East 3 Street",,"Manhattan","10009","40.7215718","-73.9800563","(212) 477-8518",,"Walk-ins Welcome",,,"103","2","2601","1004406","1003730064","Lower East Side"
"Ryan Health - NENA Community Health Center","Hepatitis","Hepatitis B Treatment","279 East 3 Street",,"Manhattan","10009","40.7215718","-73.9800563","(212) 477-8518",,"Walk-ins Welcome",,,"103","2","2601","1004406","1003730064","Lower East Side"
"Ryan Health - NENA Community Health Center","Hepatitis","Hepatitis C Testing","279 East 3 Street",,"Manhattan","10009","40.7215718","-73.9800563","(212) 477-8518",,"Walk-ins Welcome",,,"103","2","2601","1004406","1003730064","Lower East Side"
"Ryan Health - NENA Community Health Center","Hepatitis","Hepatitis C Treatment","279 East 3 Street",,"Manhattan","10009","40.7215718","-73.9800563","(212) 477-8518",,"Walk-ins Welcome",,,"103","2","2601","1004406","1003730064","Lower East Side"
"H+H Metropolitan Hospital","Hepatitis","Hepatitis B Testing","1901 1 Avenue",,"Manhattan","10029","40.784557","-73.94378","(844) 692-4692",,"Appointment Required",,,"111","8","15602","1083929","1016690001","East Harlem South"
"H+H Metropolitan Hospital","Hepatitis","Hepatitis B Treatment","1901 1 Avenue",,"Manhattan","10029","40.784557","-73.94378","(844) 692-4692",,"Appointment Required",,,"111","8","15602","1083929","1016690001","East Harlem South"
"H+H Metropolitan Hospital","Hepatitis","Hepatitis C Testing","1901 1 Avenue",,"Manhattan","10029","40.784557","-73.94378","(844) 692-4692",,"Appointment Required",,,"111","8","15602","1083929","1016690001","East Harlem South"
"H+H Metropolitan Hospital","Hepatitis","Hepatitis C Treatment","1901 1 Avenue",,"Manhattan","10029","40.784557","-73.94378","(844) 692-4692",,"Appointment Required",,,"111","8","15602","1083929","1016690001","East Harlem South"
"NYU Langone at Columbus Medical","Hepatitis","Hepatitis B Treatment","97-85 Queens Boulevard",,"Queens","11374","40.728653","-73.858306","(718) 261-9100",,,,,"406","29","71701","4050482","4020920001","Rego Park"
"NYU Langone at Columbus Medical","Hepatitis","Hepatitis C Treatment","97-85 Queens Boulevard",,"Queens","11374","40.728653","-73.858306","(718) 261-9100",,,,,"406","29","71701","4050482","4020920001","Rego Park"
"The Osborne Association","Hepatitis","Hepatitis C Testing","809 WESTCHESTER AVENUE",,"Bronx","10455","40.8193139","-73.9027824","(718) 707-2630",,"Walk-ins Welcome","Medicaid,,Private Insurance",",Women who have Sex with Women,,Men Who Have Sex With Men (MSM),Heterosexual Men,,,HIV-Positive Persons,People living with AIDS,People who Use Drugs,Incarcerated or Recently Incarcerated Persons,,,Immigrants","201","17","77","2004795","2026660041","Melrose South-Mott Haven North"
