"dfta_id","provider_name","sponsor_name","site_type","address1","address2","city","postcode","from_date","to_date","comminuty_board","council_district","sunday","monday","tuesday","wednesday","thursday","friday","saturday","contract_amt","expense_amt","full_time","part_time","personnel_amt","fiscal_year_amount","months_in_hhs","total_fy20_budget","total_fy20_personnel_budget","total_fy20_reimbursement","average_daily_participant","actual_ytd_meals","kosher_budget","nonkosher_budget","total_meals_budget","total_meals_cost","in_house_meal_prep","meal_prep1","prep_for_others","prep_for_others1","expenditures_for_information_and_assistance_education_and_recreation_health_promotion","comb_cost_per_person","ultilization","borough","latitude","longitude","census_tract","bin","bbl","nta"
"22502","MILL BASIN NEIGHBORHOOD SENIOR CENTER","BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION D/B/A MILLENNIUM DEVELOPMENT","NEIGHBORHOOD SENIOR CENTERS","2075 EAST 68TH STREET",,"BROOKLYN","11234","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","318","45","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","00:00 AM - 00:00PM","384101.85","580952.42","1","3","169881.41","637423.00","7","384101.85","169881.41","175050.07",,"15000","0.00","157613.75","157613.75","10.51","Catered","Catered","No","No","111748.10",,"100%+","BROOKLYN","40.618864","-73.910226","69602","3237201","3084090001","Georgetown-Marine Park-Bergen Beach-Mill Basin"
"22801","CCNS NARROWS NEIGHBORHOOD SR CTR","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","933 54 STREET",,"BROOKLYN","11219","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","312","44","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","784866.86","560634.86","13","0","483606.91","707839.00","7","784866.86","483606.91","580952.42",,"22500","0.00","241931.78","241931.78","10.75","-","Both","-","No","193820.10",,"100%+","BROOKLYN","40.636979","-74.002882","116","3343065","3056660012","Borough Park"
"23201","MANHATTAN BEACH NEIGHBORHOOD SENIOR CTR","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","60 WEST END AVENUE",,"BROOKLYN","11235","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","315","48","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","616897.71","645427.51","7","0","333648.57","359857.00","7","616897.71","333648.57","525356.73",,"34999","245861.79","0.00","245861.79","7.02","Catered","Catered","No","No","284895.31",,"100%+","BROOKLYN","40.580186","-73.953528","61004","3326901","3087130077","Brighton Beach"
"23801","AMICO 59TH ST NEIGHBORHOOD SR CITIZENS C","AMERICAN-ITALIAN COALITION OF ORGANIZATION, INC.","NEIGHBORHOOD SENIOR CENTERS","5901 13TH AVENUE",,"BROOKLYN","11219","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","312","44","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","816729.62","284289.67","9","1","542848.63","478422.00","7","816729.62","542848.63","645427.51",,"66000","0.00","388803.26","388803.26","5.89","Meal Prep on-site","Meal Prep on-site","No","No","197355.95",,"100%+","BROOKLYN","40.629332","-73.998022","192","3141065","3057120001","Borough Park"
"25901","PENN WORTMAN NEIGHBORHOOD SENIOR CENTER","BERGEN BASIN COMMUNITY DEVELOPMENT CORPORATION D/B/A MILLENNIUM DEVELOPMENT","NEIGHBORHOOD SENIOR CENTERS","895 PENNSYLVANIA AVENUE",,"BROOKLYN","11207","2019-08-01T00:00:00.000","2020-06-30T00:00:00.000","305","42","00:00 AM - 00:00PM","07:30 AM - 03:30PM","07:30 AM - 03:30PM","07:30 AM - 03:30PM","07:30 AM - 03:30PM","07:30 AM - 03:30PM","00:00 AM - 00:00PM","510886.91","316762.82","2","5","289675.37","472813.00","11","510886.91","289675.37","369154.35",,"39500","0.00","220943.01","220943.01","5.59","Catered","Catered","No","No","133518.40",,"79%","BROOKLYN","40.655966","-73.888652","1104","3324011","3043690001","East New York"
"26301","BORO PARK NEIGHBORHOOD SENIOR CENTER","AGUDATH ISRAEL OF AMERICA COMMUNITY SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","5602 11 AVENUE",,"BROOKLYN","11219","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","312","44","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","00:00 AM - 00:00PM","648975.43","489489.51","5","4","382652.37","378569.00","7","648975.43","382652.37","585700.46",,"31001","0.00","349527.86","349527.86","11.27","Meal Prep on-site","Meal Prep on-site","Yes","Yes","232665.45",,"100%+","BROOKLYN","40.63368","-74.000703","216","3139989","3056880036","Borough Park"
"26401","SHOREFRONT NEIGHBORHOOD SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","3300 CONEY ISLAND AVENUE",,"BROOKLYN","11235","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","315","48","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","652452.00","437560.25","8","0","328765.70","380597.00","7","652452.00","328765.70","489489.51",,"33751","224173.44","0.00","224173.44","6.64","Catered","Catered","No","No","278134.25",,"100%+","BROOKLYN","40.575607","-73.959463","36002","3326880","3086930001","Brighton Beach"
"26601","JASA STARRETT CITY NEIGHBORHOOD SR CTR","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","1540 VAN SICLEN AVENUE",,"BROOKLYN","11239","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","305","42","00:00 AM - 00:00PM","07:00 AM - 03:00PM","07:00 AM - 03:00PM","07:00 AM - 03:00PM","07:00 AM - 03:00PM","07:00 AM - 03:00PM","00:00 AM - 00:00PM","551612.57","298407.55","5","0","251748.99","321774.00","7","551612.57","251748.99","437560.25",,"27499","203017.48","0.00","203017.48","7.38","Catered","Catered","No","No","250800.07",,"100%+","BROOKLYN","40.648214","-73.877613","105801","3343608","3044520200","Starrett City"
"27401","SR CITIZENS LEAGUE OF MIDWOOD NBH SR. CT","SENIOR CITIZENS LEAGUE OF FLATBUSH, INC.","NEIGHBORHOOD SENIOR CENTERS","1625 OCEAN AVENUE",,"BROOKLYN","11230","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","314","40","00:00 AM - 00:00PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","09:00 AM - 04:30PM","00:00 AM - 00:00PM","848179.46","273461.02","12","0","448447.47","490495.00","7","848179.46","448447.47","587870.57",,"34990","0.00","458956.10","458956.10","13.12","Meal Prep on-site","Meal Prep on-site","Yes","Yes","197921.91",,"100%+","BROOKLYN","40.622341","-73.955743","760","3208316","3076200025","Midwood"
"27801","LOS SURES DAVID SANTIAGO NEIGHBORHOOD SC","SOUTHSIDE UNITED HOUSING DEVELOPMENT FUND CORPORATION","NEIGHBORHOOD SENIOR CENTERS","201 SOUTH 4TH STREET",,"BROOKLYN","11211","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","301","33","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","486000.00","482594.06","6","0","271397.47","644101.00","7","486000.00","271397.47","273461.02",,"15751","0.00","159171.53","159171.53","10.11","Catered","Catered","No","No","136959.15",,"100%+","BROOKLYN","40.710881","-73.96016","523","3321304","3024320025","North Side-South Side"
"27802","SWINGING 60S SENIOR CENTER","SOUTHSIDE UNITED HOUSING DEVELOPMENT FUND CORPORATION","NEIGHBORHOOD SENIOR CENTERS","211 AINSLIE STREET",,"BROOKLYN","11211","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","301","33","00:00 AM - 00:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","09:00 AM - 04:00PM","00:00 AM - 00:00PM","618173.14","285610.26","2","4","233050.89","644101.00","7","618173.14","233050.89","482594.06",,"25001","0.00","261843.23","261843.23","10.47","Meal Prep on-site","Meal Prep on-site","No","No","152872.58",,"100%+","BROOKLYN","40.712972","-73.945453","495","3069039","3027700001","East Williamsburg"
"28301","HES NEIGHBORHOOD SENIOR CENTER","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","NEIGHBORHOOD SENIOR CENTERS","9502 SEAVIEW AVENUE",,"BROOKLYN","11236","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","318","42","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","612672.00","607876.78","5","0","237623.66","357392.00","7","612672.00","237623.66","446509.97",,"25500","177761.01","0.00","177761.01","6.97","Catered","Catered","No","No","277186.83",,"100%+","BROOKLYN","40.632808","-73.89122","1028","3235056","3083180008","Canarsie"
"28701","CYPRESS HILLS FULTON ST NBH SR CTZ CTR","CYPRESS HILLS-FULTON STREET SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","3208 FULTON STREET",,"BROOKLYN","11208","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","305","37","00:00 AM - 00:00PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","00:00 AM - 00:00PM","638007.43","163945.63","11","0","464743.56","479671.00","7","638007.43","464743.56","607876.78",,"33499","0.00","307903.66","307903.66","9.19","Meal Prep on-site","Meal Prep on-site","Yes","Yes","289921.01",,"100%+","BROOKLYN","40.682337","-73.876771","1178","3092631","3041400013","Cypress Hills-City Line"
"28702","CYPRESS HILLS SOCIAL CLUB","CYPRESS HILLS-FULTON STREET SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","475 FOUNTAIN AVENUE",,"BROOKLYN","11208","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","305","37","00:00 AM - 00:00PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","08:15 AM - 04:15PM","00:00 AM - 00:00PM","184285.71","505938.48","0","5","136668.75","479671.00","7","184285.71","136668.75","163945.63",,"4167","0.00","48821.31","48821.31","11.72","-","NULL","-","NULL","62487.63",,"100%+","BROOKLYN","40.668288","-73.873005","1210","3337041","3042920061","East New York"
"28801","DORCHESTER NEIGHBORHOOD SR CITIZENS CTR","DORCHESTER SENIOR CITIZENS CENTER, INC.","NEIGHBORHOOD SENIOR CENTERS","1419 DORCHESTER ROAD",,"BROOKLYN","11226","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","314","40","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","541028.57","447622.17","8","0","384176.35","315600.00","7","541028.57","384176.35","505938.48",,"25001","267627.82","0.00","267627.82","10.70","Meal Prep on-site","Meal Prep on-site","No","No","221308.74",,"100%+","BROOKLYN","40.638972","-73.964689","520","3118688","3051570035","Flatbush"
"28901","PARK SLOPE CENTER FOR SUCCESSFUL AGING","HEIGHTS AND HILLS, INC.","NEIGHBORHOOD SENIOR CENTERS","463A 7TH ST.",,"BROOKLYN","11215","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","306","39","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","534178.29","491149.86","3","3","245739.09","311604.00","7","534178.29","245739.09","447622.17",,"15001","0.00","254639.87","254639.87","16.97","Catered","Catered","No","No","185872.40",,"100%+","BROOKLYN","40.668419","-73.981201","153","3021748","3009950051","Park Slope-Gowanus"
"29101","COUNCIL CENTER FOR SENIOR CITIZENS NSC","BROOKLYN SECTION NATIONAL COUNCIL OF JEWISH WOMEN, INC.","NEIGHBORHOOD SENIOR CENTERS","1001 QUENTIN ROAD",,"BROOKLYN","11223","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","315","44","00:00 AM - 00:00PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 04:30PM","08:30 AM - 07:00PM","08:30 AM - 04:30PM","00:00 AM - 00:00PM","892261.71","671201.23","11","0","587059.65","520486.00","7","892261.71","587059.65","806009.83",,"60377","411352.58","0.00","411352.58","6.81","Meal Prep on-site","Meal Prep on-site","No","No","350615.00",,"100%+","BROOKLYN","40.607755","-73.962822","420","3176314","3066420045","Homecrest"
"29701","SR CITIZENS LEAGUE OF FLATBUSH NBH SR CT","SENIOR CITIZENS LEAGUE OF FLATBUSH, INC.","NEIGHBORHOOD SENIOR CENTERS","870 OCEAN PARKWAY",,"BROOKLYN","11230","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","314","40","00:00 AM - 00:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","08:30 AM - 04:00PM","00:00 AM - 00:00PM","901494.86","745466.95","12","0","461175.81","525872.00","7","901494.86","461175.81","671201.23",,"28752","391703.60","0.00","391703.60","13.62","Catered","Catered","No","No","266742.15",,"100%+","BROOKLYN","40.627218","-73.971057","46201","3170453","3065080006","Flatbush"
"30501","ARC XVI FT WASHINGTON NSC","ARC XVI, FT. WASHINGTON, INC.","NEIGHBORHOOD SENIOR CENTERS","4111 BROADWAY",,"MANHATTAN","10033","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","112","10","00:00 AM - 00:00PM","07:00 AM - 05:00PM","07:00 AM - 05:00PM","07:00 AM - 05:00PM","07:00 AM - 05:00PM","07:00 AM - 05:00PM","00:00 AM - 00:00PM","836955.43","459017.30","10","2","438883.68","488224.00","7","836955.43","438883.68","745466.95",,"37039","0.00","405340.78","405340.78","10.94","Meal Prep on-site","Meal Prep on-site","Yes","Yes","325733.60",,"100%+","MANHATTAN","40.845128","-73.938763","263","1063501","1021420133","Washington Heights South"
"31201","CARTER BURDEN LUNCHEON CLUB NSC","CARTER BURDEN NETWORK, INC.","NEIGHBORHOOD SENIOR CENTERS","1393 YORK AVENUE",,"MANHATTAN","10021","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","108","5","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","720685.71","472544.57","5","2","394396.17","903353.00","7","720685.71","394396.17","720685.71",,"31644","0.00","521634.68","521634.68","16.48","-","Catered","-","No","147277.32",,"100%+","MANHATTAN","40.768268","-73.952725","132","1045900","1014690021","Lenox Hill-Roosevelt Island"
"31202","CARTER BURDEN ROOSEVELT ISLAND NEIGHBORHOOD SENIOR CENTER","CARTER BURDEN NETWORK, INC.","NEIGHBORHOOD SENIOR CENTERS","546 MAIN STREET",,"MANHATTAN","10044","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","108","5","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","472544.57","355374.86","6","0","314969.90","903353.00","7","472544.57","314969.90","472544.57",,"19120","0.00","245575.01","245575.01","12.84","-","Catered","-","No","196372.99",,"100%+","MANHATTAN","40.761781","-73.949762","23801","1083202","1013730030","Lenox Hill-Roosevelt Island"
"31203","BURDEN CENTER ON AGING","CARTER BURDEN NETWORK, INC.","NEIGHBORHOOD SENIOR CENTERS","415 EAST 73RD STREET",,"MANHATTAN","10021","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","108","5","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","355374.86","378975.79","2","2","271952.81","903353.00","7","355374.86","271952.81","355374.86",,,"0.00","0.00","0.00","0.00","-","NULL","-","NULL","355375.00",,"100%+","MANHATTAN","40.768255","-73.954935","124","1083091","1014680009","Lenox Hill-Roosevelt Island"
"31801","GAYLORD WHITE NEIGHBORHOOD SENIOR CENTER","UNION SETTLEMENT ASSOCIATION, INC.","NEIGHBORHOOD SENIOR CENTERS","2029 SECOND AVENUE",,"MANHATTAN","10029","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","111","8","00:00 AM - 00:00PM","09:00 AM - 05:00PM","10:00 AM - 06:00PM","09:00 AM - 05:00PM","10:00 AM - 06:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","424357.71","684522.91","0","9","282686.16","253156.00","7","424357.71","282686.16","378975.79",,"16500","0.00","57395.07","57395.07","3.48","-","Catered","-","No","237851.10",,"100%+","MANHATTAN","40.789473","-73.943288","170","1080669","1016540011","East Harlem South"
"32101","INDEPENDENCE PLAZA NEIGHBORHOOD SR CTR","GREENWICH HOUSE, INC.","NEIGHBORHOOD SENIOR CENTERS","310 GREENWICH STREET",,"MANHATTAN","10013","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","102","1","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","379038.86","617437.01","3","1","225619.82","221106.00","7","379038.86","225619.82","43890.87",,"23750","0.00","96066.88","96066.88","4.04","Catered","Catered","No","No","71169.08",,"8%","MANHATTAN","40.717604","-74.010667","39","1083243","1001420025","SoHo-TriBeCa-Civic Center-Little Italy"
"32301","EAST HARLEM NEIGHBORHOOD SENIOR CENTER","EAST HARLEM COUNCIL FOR HUMAN SERVICES, INC.","NEIGHBORHOOD SENIOR CENTERS","151 EAST  121 STREET",,"MANHATTAN","10035","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","111","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","686650.29","382130.91","11","0","506650.20","400546.00","7","686650.29","506650.20","617437.01",,"35000","0.00","432433.34","432433.34","12.36","Meal Prep on-site","Meal Prep on-site","Yes","Yes","177104.86",,"35%","MANHATTAN","40.801712","-73.939016","196","1054387","1017700024","East Harlem North"
"32601","WEST 65TH STREET CENTER","GODDARD RIVERSIDE COMMUNITY CENTER","NEIGHBORHOOD SENIOR CENTERS","593 COLUMBUS AVENUE",,"MANHATTAN","10024","2019-11-01T00:00:00.000","2020-06-30T00:00:00.000","107","6","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","403584.00","337085.38","5","2","325824.98","409430.00","8","403584.00","325824.98","382130.91",,"15000","0.00","167960.58","167960.58","11.20","Meal Prep on-site","Meal Prep on-site","No","No","187413.52",,"100%+","MANHATTAN","40.788212","-73.970904","173","1079511","1012020001","Upper West Side"
"32701","JACKIE ROBINSON NEIGHBORHOOD SENIOR CTR","CHARLES A. WALBURG MULTI SERVICE ORGANIZATION, INC.","NEIGHBORHOOD SENIOR CENTERS","1301 AMSTERDAM AVENUE",,"MANHATTAN","10027","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","109","7","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","448102.29","477657.09","8","0","327570.94","261393.00","7","448102.29","327570.94","337085.38",,"27000","0.00","250464.81","250464.81","9.28","Meal Prep on-site","Meal Prep on-site","Yes","Yes","109095.26",,"47%","MANHATTAN","40.811994","-73.957264","20901","1084095","1019640001","Morningside Heights"
"32801","CANAAN NEIGHBORHOOD SENIOR CENTER","CANAAN BAPTIST CHURCH","NEIGHBORHOOD SENIOR CENTERS","1428 FIFTH AVENUE","Entrance on 116th Street","MANHATTAN","10035","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","111","9","00:00 AM - 00:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","09:00 AM - 05:00PM","00:00 AM - 00:00PM","582833.14","554817.94","7","4","605791.94","339986.00","7","582833.14","605791.94","477657.09",,"19999","0.00","151185.76","151185.76","7.56","Catered","Catered","No","No","258003.67",,"100%+","MANHATTAN","40.80115","-73.946121","190","1051430","1016000021","Central Harlem South"
"33201","CPC PROJECT OPEN DOOR NEIGHBORHOOD SC","CHINESE-AMERICAN PLANNING COUNCIL, INC.","NEIGHBORHOOD SENIOR CENTERS","168 GRAND STREET",,"MANHATTAN","10013","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","102","1","00:00 AM - 00:00PM","08:30 AM - 05:00PM","08:30 AM - 05:00PM","08:30 AM - 05:00PM","08:30 AM - 05:00PM","08:30 AM - 05:00PM","00:00 AM - 00:00PM","1522206.86","545457.26","6","16","834608.43","899154.00","7","1522206.86","834608.43","1107942.51",,"90599","0.00","594425.06","594425.06","6.56","-","Both","-","Yes","558234.89",,"77%","MANHATTAN","40.71969","-73.998286","41","1075959","1004727501","SoHo-TriBeCa-Civic Center-Little Italy"
"33701","UJC ADULT LUNCHEON CLUB NSC","UNITED JEWISH COUNCIL OF THE EAST SIDE, INC.","NEIGHBORHOOD SENIOR CENTERS","15-17 WILLETT STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 03:00PM","00:00 AM - 00:00PM","646426.29","199382.19","8","4","422494.87","620172.00","7","646426.29","422494.87","545457.26",,"27569","0.00","356679.88","356679.88","12.94","-","Catered","-","No","204351.89",,"100%+","MANHATTAN","40.71566","-73.982977","12","1088884","1003360005","Lower East Side"
"33702","UJC LILLIAN WALD HOUSES SENIOR CENTER","UNITED JEWISH COUNCIL OF THE EAST SIDE, INC.","NEIGHBORHOOD SENIOR CENTERS","12 AVENUE D",,"MANHATTAN","10009","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","2","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","00:00 AM - 00:00PM","317463.43","99262.29","3","1","145441.23","620172.00","7","317463.43","145441.23","199382.19",,"13392","0.00","197576.20","197576.20","14.75","-","Catered","-","No","0.00",,"100%+","MANHATTAN","40.720462","-73.978369","20","1078045","1003560001","Lower East Side"
"33703","UJC EXTENDED SERVICES","UNITED JEWISH COUNCIL OF THE EAST SIDE, INC.","NEIGHBORHOOD SENIOR CENTERS","465 GRAND STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","00:00 AM - 00:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 04:00PM","08:00 AM - 03:00PM","00:00 AM - 00:00PM","99262.29","520896.93","3","1","93230.98","620172.00","7","99262.29","93230.98","99262.29",,"0","0.00","0.00","0.00","0.00","-","NULL","-","NULL","100221.63",,"100%+","MANHATTAN","40.715133","-73.984031","1401","1004056","1003150070","Lower East Side"
"34001","GOOD COMPANIONS NEIGHBORHOOD SENIOR CENT","HENRY STREET SETTLEMENT","NEIGHBORHOOD SENIOR CENTERS","334 MADISON STREET",,"MANHATTAN","10002","2019-12-01T00:00:00.000","2020-06-30T00:00:00.000","103","1","09:00 AM - 03:30PM","09:00 AM - 06:00PM","09:00 AM - 06:00PM","09:00 AM - 06:00PM","09:00 AM - 06:00PM","09:00 AM - 06:00PM","00:00 AM - 00:00PM","808222.29","705837.20","1","12","521018.37","471463.00","7","808222.29","521018.37","718055.26",,"51760","0.00","499912.54","499912.54","9.66","-","Both","-","No","234304.02",,"100%+","MANHATTAN","40.713266","-73.983237","202","1077526","1002600001","Lower East Side"
