"the_geom","projectid","projtitle","fmsid","fmsagencyi","leadagency","managingag","projectdes","projecttyp","projectt_1","projectsta","constructi","designstar","construc_1","currentfun","projectcos","overallsco","safetyscop","otherscope","projectjus","onstreetna","fromstreet","tostreetna","boroughnam","oftcode","designfy","latitude","longitude","x","y"
"MULTIPOINT ((-73.91179187866304 40.636465462135185))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","EAST 82 STREET","FLATLANDS AVENUE",,"BROOKLYN","337525341030000000","0","40.6364654621","-73.9117918787","0.0","0.0"
"MULTIPOINT ((-73.91368894387676 40.676571031309656), (-73.91369605541004 40.67649567343115), (-73.91370488707747 40.67640723956036))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","ATLANTIC AVENUE","THOMAS S BOYLAND STREET",,"BROOKLYN","313430350830000000","0","40.6764913145","-73.9136966288","0.0","0.0"
"MULTIPOINT ((-73.80904499446338 40.67602720440885))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","130 STREET","FOCH BOULEVARD",,"QUEENS","421890445290000000","0","40.6760272035","-73.8090449945","0.0","0.0"
"MULTIPOINT ((-73.86907770852747 40.75202973088558))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","37 AVENUE","98 STREET",,"QUEENS","408790419090000000","0","40.7520297309","-73.8690777085","0.0","0.0"
"MULTIPOINT ((-73.91169120841381 40.6881252690994))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","ELDERT STREET","EVERGREEN AVENUE",,"BROOKLYN","338630340030000000","0","40.6881252691","-73.9116912084","0.0","0.0"
"MULTIPOINT ((-73.91024374301976 40.6896008018933))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","CENTRAL AVENUE","ELDERT STREET",,"BROOKLYN","325330338630000000","0","40.6896008019","-73.910243743","0.0","0.0"
"MULTIPOINT ((-73.77449590746062 40.67182779614091))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","137 AVENUE","GUY R BREWER BOULEVARD",,"QUEENS","422390457190000000","0","40.6718277961","-73.7744959075","0.0","0.0"
"MULTIPOINT ((-73.97310135354246 40.64545097564769))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","CHURCH AVENUE","EAST 7 STREET",,"BROOKLYN","326230335080000000","0","40.6454509756","-73.9731013535","0.0","0.0"
"MULTIPOINT ((-73.91327777064006 40.6355083848518))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","EAST 80 STREET","FLATLANDS AVENUE",,"BROOKLYN","337510341030000000","0","40.6355083849","-73.9132777706","0.0","0.0"
"MULTIPOINT ((-73.93996453862478 40.662233099360165))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","ALBANY AVENUE","EAST NEW YORK AVENUE",,"BROOKLYN","312130338330000000","0","40.6622330994","-73.9399645386","0.0","0.0"
"MULTIPOINT ((-73.91385002427148 40.67491054879428))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","DEAN STREET","THOMAS S BOYLAND STREET",,"BROOKLYN","331830350830000000","0","40.6749105488","-73.9138500243","0.0","0.0"
"MULTIPOINT ((-73.89515162376782 40.661313558974534))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","GEORGIA AVENUE","NEWPORT STREET",,"BROOKLYN","343730365130000000","0","40.661313559","-73.8951516238","0.0","0.0"
"MULTIPOINT ((-73.91654436324247 40.67583843459717))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","PACIFIC STREET","SARATOGA AVENUE",,"BROOKLYN","368930375130000000","0","40.6758384346","-73.9165443632","0.0","0.0"
"MULTIPOINT ((-73.88722784089039 40.75536330744207))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","80 STREET","NORTHERN BOULEVARD",,"QUEENS","416590457790000000","0","40.7553633065","-73.8872278409","0.0","0.0"
"MULTIPOINT ((-73.91661697807152 40.67505994678838))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","DEAN STREET","SARATOGA AVENUE",,"BROOKLYN","331830375130000000","0","40.6750599468","-73.9166169781","0.0","0.0"
"MULTIPOINT ((-73.89553070854724 40.66294485616278))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","GEORGIA AVENUE","RIVERDALE AVENUE",,"BROOKLYN","343730373380000000","0","40.6629448562","-73.8955307085","0.0","0.0"
"MULTIPOINT ((-73.9451600486637 40.820879043634775))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","EDGECOMBE AVENUE","WEST 141 STREET",,"MANHATTAN","119990136590000000","0","40.8208790436","-73.9451600487","0.0","0.0"
"MULTIPOINT ((-73.90396404567116 40.85496010180549))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","BEND","EAST 181 STREET",,"BRONX","212550227090000000","0","40.8549601018","-73.9039640457","0.0","0.0"
"MULTIPOINT ((-73.94249471650424 40.70305349065712))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","GRAHAM AVENUE","VARET STREET",,"BROOKLYN","344930387630000000","0","40.7030534907","-73.9424947165","0.0","0.0"
"MULTIPOINT ((-73.86968550926491 40.749612361983196))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","38 AVENUE","JUNCTION BOULEVARD",,"QUEENS","408990451790000000","0","40.749612362","-73.8696855093","0.0","0.0"
"MULTIPOINT ((-73.8745120786154 40.758593346579865))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","32 AVENUE","94 STREET",,"QUEENS","408190418740000000","0","40.7585933466","-73.8745120786","0.0","0.0"
"MULTIPOINT ((-73.88815673804301 40.7552658138743))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","79 STREET","NORTHERN BOULEVARD",,"QUEENS","416490457790000000","0","40.7552658139","-73.888156738","0.0","0.0"
"MULTIPOINT ((-73.87388541804374 40.75493958758067), (-73.87387899613726 40.75490394931798), (-73.8738701595162 40.75485525827392))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","34 AVENUE","94 STREET",,"QUEENS","408440418740000000","0","40.7548995987","-73.8738781912","0.0","0.0"
"MULTIPOINT ((-73.90949399950719 40.68917109375708))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","CENTRAL AVENUE","COVERT STREET",,"BROOKLYN","325330329930000000","0","40.6891710938","-73.9094939995","0.0","0.0"
"MULTIPOINT ((-73.91143692012662 40.6338568256666))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","AVENUE J","EAST 80 STREET",,"BROOKLYN","314080337510000000","0","40.6338568257","-73.9114369201","0.0","0.0"
"MULTIPOINT ((-73.87271067401507 40.75506352077013), (-73.8726924068386 40.75502993961542), (-73.87266966985626 40.75498679824493))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","34 AVENUE","JUNCTION BOULEVARD",,"QUEENS","408440451790000000","0","40.7550267529","-73.8726909169","0.0","0.0"
"MULTIPOINT ((-73.87613975683426 40.76769550595851), (-73.87458438358333 40.75899900410143))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","94 STREET","JACKSON MILL ROAD",,"QUEENS","418740451010000000","0","40.763347255","-73.8753620702","0.0","0.0"
"MULTIPOINT ((-73.94561280749382 40.820255543692106))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","EDGECOMBE AVENUE","WEST 140 STREET",,"MANHATTAN","119990136570000000","0","40.8202555437","-73.9456128075","0.0","0.0"
"MULTIPOINT ((-73.87551080414329 40.75867963602699))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","32 AVENUE","93 STREET",,"QUEENS","408190418590000000","0","40.758679636","-73.8755108041","0.0","0.0"
"MULTIPOINT ((-73.93992612664876 40.663903888388205))","846","School Safety Improvement, Phase 2","HWCSCH2","841","DOT","3","Twenty (20) school locations, citywide, determined by DOT Division of School Safety Engineering.","REC","CAPITAL RECONSTRUCTION","Completed Project","2008",,,"21101000","21101000","Sidewalks","Curb Extensions",,"This project is to implement school safety improvements around schools.","ALBANY AVENUE","EMPIRE BOULEVARD",,"BROOKLYN","312130339430000000","0","40.6639038884","-73.9399261266","0.0","0.0"
