"uid","facname","addressnum","streetname","address","city","boro","borocode","zipcode","latitude","longitude","xcoord","ycoord","bin","bbl","commboard","council","censtract","nta","facgroup","facsubgrp","factype","capacity","captype","optype","opname","opabbrev","overlevel","overagency","overabbrev","datasource","facdomain","schooldist","policeprct","servarea"
"00fba2f04109cc67c0872aa4dce7e3c9","4HEADS, INC.",,,,"BROOKLYN","BROOKLYN","3","11238","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0","0.00000000000","0","0",,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","VISUAL ARTS","0",,"Non-public","4heads, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,"0","Regional"
"00ffd162e38e85281bd20282dddfcb41","BROOKLYN LAB SCHOOL","999","JAMAICA AVENUE","999 JAMAICA AVENUE","BROOKLYN","BROOKLYN","3","11208","40.69302027000","-73.86907817240","1020555.89984000000","191789.54806300000","3090738","3040940001.00000000000","305","37","118000","BK99","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","HIGH SCHOOL - PUBLIC","406","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"011d6c8933e69721018c0db6edc1888b","ODYSSEY HOUSE INC","120","WALL STREET","120 WALL STREET","NEW YORK","MANHATTAN","1","10005","40.70476825770","-74.00595987990","982597.55775400000","196042.61376300000","1000871","1000370001.00000000000","101","1","700","MN25","HUMAN SERVICES","NON-RESIDENTIAL HOUSING AND HOMELESS SERVICES","SUPPORTED HOUSING-OMH","0",,,"ODYSSEY HOUSE INC",,"City","NYC Department of Health and Mental Hygiene","NYCDOHMH","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","2","1","Local"
"0122ea072df19821ac899f3d25f5d627","COMMUNITY CONNECTIONS FOR YOUTH, INC.","900","SHERIDAN AVENUE","900 SHERIDAN AVENUE","BRONX","BRONX","2","10451","40.82688636710","-73.92029060570","1006309.81766000000","240544.26665200000","2002704","2024540001.00000000000","204","16","18302","BX14","HUMAN SERVICES","LEGAL AND INTERVENTION SERVICES","PARENT SUPPORT PROGRAM","0",,,"Community Connections for Youth, Inc.",,"City","NYC Department of Probation","NYCDOP","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","9","44","Local"
"0127e560070e73914ee58a9aede43326","FOURTH CHURCH OF CHRIST, SCIENTIST",,,,"NEW YORK","MANHATTAN","1","10033","40.85365030590","-73.93768319680","1001489.42907000000","250291.46556600000","1064361","1021790229.00000000000","112","10","27300","MN35","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","6","34","Local"
"0133d198c3f3660b5901ba70eaef7c1e","CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL","999","JAMAICA AVENUE","999 JAMAICA AVENUE","BROOKLYN","BROOKLYN","3","11208","40.69302027000","-73.86907817240","1020555.89984000000","191789.54806300000","3090738","3040940001.00000000000","305","37","118000","BK99","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","HIGH SCHOOL - PUBLIC","595","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"01354a1cf1b3e440a3b85dc3d6690bed","NEW YORK TRANSMISSION & USED AUTO SALES","49-08","25 AVENUE","49-08 25 AVENUE","WOODSIDE","QUEENS","4","11377","40.76425833490","-73.90438277550","1010737.26316000000","217731.11888600000","4014034","4007450041.00000000000","401","22","29700","QN63","SOLID WASTE","SOLID WASTE PROCESSING","VEHICLE DISMANTLING FACILITY","0",,"Non-public","Grego Rio","Non-public","State","NYS Department of Environmental Conservation","NYSDEC","nysdec_solidwaste","CORE INFRASTRUCTURE AND TRANSPORTATION","30","114","Regional"
"013b6e8e534cca683b023714186ff05d","I.S.117 JOSEPH H WADE (X117)","1865","MORRIS AVENUE","1865 MORRIS AVENUE","BRONX","BRONX","2","10453","40.84859615130","-73.90885381580","1009466.75289000000","248457.03177500000","2007902","2028270001.00000000000","205","14","23301","BX41","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","MIDDLE SCHOOL YOUTH: AFTER-SCHOOL PROGRAMS,NDA PROGRAMS,ADOLESCENT LITERACY,YOUTH EDUCATIONAL SUPPORT","0",,,"PS 126 JACOB AUGUST RIIS (M126)",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","9","46","Local"
"01400844ec6b3dfe0412e4d4cfb70498","FORDHAM LANDING PLAYGROUND",,,,"BRONX","BRONX","2","10468","40.86440286810","-73.90977972540","1009204.65687000000","254215.75760600000","0","2032360045.00000000000","207","14","26900","BX30","PARKS AND PLAZAS","RECREATION AND WATERFRONT SITES","PLAYGROUND","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","10","52","Local"
"01422e8bd50711b81f520dd09290531f","THE CHILD CENTER OF NY",,,,"JAMAICA","QUEENS","4","11433","40.70450400000","-73.79609200000","1040785.90822000000","196012.08246700000","4216197","4101510007.00000000000","412","27","44601","QN61","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","YOUNG ADULT INTERNSHIP PROGRAM: JOBS & INTERNSHIPS","0",,,"The Child Center of NY, Inc",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","28","103","Local"
"0146749d92d2666ac10f5079feb48fe5","DECODA, INC.",,,,"NEW YORK","MANHATTAN","1","10163","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0","0.00000000000","0","0",,,"CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","MUSIC","0",,"Non-public","Decoda, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS",,"0","Regional"
"0157c09a15faaf7c59a378d18c0ded9e","UNITED STATES POST OFFICE-FLUSHING MAIN",,,,"FLUSHING","QUEENS","4","11355","40.75645600470","-73.82810510390","1031872.76594000000","214920.74408400000","4115669","4051340008.00000000000","407","20","85300","QN22","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","25","109","Local"
"016001683987fc9393269edfee97c0c8","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","191","JORALEMON STREET","191 JORALEMON STREET","BROOKLYN","BROOKLYN","3","11201","40.69281423800","-73.99176686470","986533.13661800000","191687.46064600000","3002244","3002550008.00000000000","302","33","900","BK09","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)","0",,,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","13","84","Local"
"0160c37292de5d3a00ed14297956753c","FIRST EPISODE PSYCHOSISI ONTRACK NY PROGRAM","410","WINTHROP STREET","410 WINTHROP STREET","BROOKLYN","BROOKLYN","3","11203","40.65665842990","-73.94616026340","999188.43113300000","178519.34918600000","3327710","3048290001.00000000000","309","40","80800","BK60","HEALTH CARE","MENTAL HEALTH","SUPPORT MENTAL HEALTH","0",,"Public","NYC Health and Hospitals Corporation","NYCHHC","State","NYS Office of Mental Health","NYSOMH","nysomh_mentalhealth","HEALTH AND HUMAN SERVICES","17","71","Regional"
"0160e7cd21fb5e9cdf032d69f7185a61","NATIONAL COMMITTEE FOR FURTHERANCE OF JEWISH ED","824","EASTERN PARKWAY","824 EASTERN PARKWAY","BROOKLYN","BROOKLYN","3","11213","40.66887273780","-73.94103678100","1000607.00247000000","182970.27878200000","3033069","3012720020.00000000000","309","35","33700","BK61","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","CITY COUNCIL AWARDS","0",,,"NATIONAL COMMITTEE FOR FURTHERANCE OF JEWISH ED",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","71","Local"
"016a463913a41f4a4a391a9023ec5190","WILDCAT SERVICE CORPORATION","25","ELM PLACE","25 ELM PLACE","BROOKLYN","BROOKLYN","3","11201","40.68947483100","-73.98405582300","988671.71253800000","190471.11185800000","3000452","3001580001.00000000000","302","33","3700","BK38","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","SYEP AND WORK, LEARN & GROW (WLG)","0",,,"WILDCAT SERVICE CORPORATION",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","15","84","Local"
"016bc1af652c287f822e67a4d7eaed0f","CAMBA INC","18","MARLBOROUGH ROAD","18 MARLBOROUGH ROAD","BROOKLYN","BROOKLYN","3","11226","40.64962233400","-73.96642553270","993566.59062300000","175953.09941400000","3116438","3050750001.00000000000","314","40","50600","BK42","YOUTH SERVICES","AFTER-SCHOOL PROGRAMS","COMPASS ELEMENTARY","0",,,"CAMBA INC",,"City","NYC Department of Youth and Community Development","NYCDYCD","moeo_socialservicesitelocations","EDUCATION, CHILD WELFARE, AND YOUTH","17","70","Local"
"0176544653eeb336af3fa4bdc57cc94e","PIONEER TRANSPORTATION CORP","751","ZEREGA AVENUE","751 ZEREGA AVENUE","BRONX","BRONX","2","10473","40.82292354150","-73.84322288300","1027641.11154000000","239129.25779700000","2094819","2036170001.00000000000","209","18","9000","BX09","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","442","routes","Non-public","Pioneer Transportation Corp","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","8","43","Regional"
"0176b2e31e092f958fa41bb9e44d4979","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","1297","ARTHUR KILL ROAD","1297 ARTHUR KILL ROAD","STATEN ISLAND","STATEN ISLAND","5","10312","40.56578083440","-74.18361267650","933235.26375700000","145459.14783700000","5077603","5059000105.00000000000","503","51","22800","SI05","HUMAN SERVICES","SENIOR SERVICES","CAREGIVER SERVICES","0",,,"JEWISH COMMUNITY CENTER OF STATEN ISLAND INC",,"City","NYC Department for the Aging","NYCDFTA","moeo_socialservicesitelocations","HEALTH AND HUMAN SERVICES","31","123","Local"
"017ec772e3922f6ceb171bf7b574c2b9","RUPPERT PARK",,,,"NEW YORK","MANHATTAN","1","10128","40.78095809090","-73.95013140960","998060.81160600000","223804.87325500000","0","1015360025.00000000000","108","5","15400","MN32","PARKS AND PLAZAS","PARKS","NEIGHBORHOOD PARK","0",,"Public","NYC Department of Parks and Recreation","NYCDPR","City","NYC Department of Parks and Recreation","NYCDPR","dpr_parksproperties","PARKS, GARDENS, AND HISTORICAL SITES","2","19","Local"
"0189af1ef5eaa67a198d97aac3497394","FLYING FIG THEATER, INC.","161","SIXTH AVENUE","161 SIXTH AVENUE","NEW YORK","MANHATTAN","1","10013","40.72589926760","-74.00433228990","983049.20574800000","203741.25803400000","1007822","1005050031.00000000000","102","3","3700","MN24","CULTURAL INSTITUTIONS","OTHER CULTURAL INSTITUTIONS","THEATER","0",,"Non-public","Flying Fig Theater, Inc.","Non-public","City","NYC Department of Cultural Affairs","NYCDCLA","dcla_culturalinstitutions","LIBRARIES AND CULTURAL PROGRAMS","2","1","Regional"
"01964b0f9082591ecf8bba632134237e","CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHITECTURE, AND TECHNOLOGY","105","TECH PLACE","105 TECH PLACE","BROOKLYN","BROOKLYN","3","11201","40.69543430570","-73.98560674770","988241.24620400000","192642.24910200000","3348041","3001310001.00000000000","302","33","1300","BK38","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","HIGH SCHOOL - PUBLIC","506","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","13","84","Local"
"019a5fe900e73f01418c56b6c46e25da","BORO TRANSIT, INC.","660","ZEREGA AVENUE","660 ZEREGA AVENUE","BRONX","BRONX","2","10473","40.82146366540","-73.84136233170","1028157.01791000000","238598.29993100000","0","2035790040.00000000000","209","18","9000","BX09","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","159","routes","Non-public","Boro Transit, Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","8","43","Regional"
"019e6cd9c412b118ac0e9ef1ff9f0619","CONEY ISLAND FIRE STATION PUMPING STATION",,,,"BROOKLYN","BROOKLYN","3","11224","40.57878760360","-73.99120362580","986693.50049100000","150144.49139600000","3188220","3069650125.00000000000","313","47","33000","BK21","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","21","60","Local"
"01a40b7d98cb110c02446e2dd409fbc6","CAREFUL BUS SERVICE INC (B2192)",,,,"BROOKLYN","BROOKLYN","3","11230","40.62173161620","-73.97454669190","991316.00000000000","165791.00000000000","0","0.00000000000","312","44","45000","BK46","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","11","routes","Non-public","Careful Bus Service Inc (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","21","66","Regional"
"01a4bc24124646c182b6363a4437ef72","LOGAN TRANSPORTATION SYSTEMS","432","ZEREGA AVENUE","432 ZEREGA AVENUE","BRONX","BRONX","2","10473","40.81646316690","-73.84425860650","1027358.64002000000","236775.00230500000","2090364","2035130022.00000000000","209","18","9000","BX09","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","59","routes","Non-public","Logan Transportation Systems","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","8","43","Regional"
"01bbf2c9ffee0f7c9cb42343755b9c76","RELIANT TRANSPORTATION, INC (B2321)","297","NORMAN AVENUE","297 NORMAN AVENUE","BROOKLYN","BROOKLYN","3","11222","40.72832127060","-73.94057054200","1000721.64769000000","204629.22674500000","3398537","3026120133.00000000000","301","33","58900","BK76","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","271","routes","Non-public","Reliant Transportation, Inc (B2321)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","14","94","Regional"
"01bca0c55735bab89f5599038bec1faa","RIDGEWOOD RESERVOIR",,,,"RIDGEWOOD","QUEENS","4","11385","40.68873650910","-73.88685234080","1015628.96846000000","190221.98298600000","0","4037400075.00000000000","405","30","56100","QN99","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","24","104","Local"
"01c7365a2f6e39a75cc4d1e5cfdcaf11","LEESEL TRANSPORTATION CORP (B2192)","1032","ESSEX STREET","1032 ESSEX STREET","BROOKLYN","BROOKLYN","3","11208","40.65906423290","-73.87430580250","1019123.97953000000","179416.28000700000","3098289","3044280001.00000000000","305","42","107800","BK82","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","118","routes","Non-public","Leesel Transportation Corp (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","19","75","Regional"
"01cc7f3ed87f3f16e6c6812f80ceee88","KINGS CO. HOSP. OTP 2","451","CLARKSON AVENUE","451 CLARKSON AVENUE","BROOKLYN","BROOKLYN","3","11203","40.65663776350","-73.94493332830","999528.86256300000","178512.03148900000","3327711","3048290001.00000000000","309","40","80800","BK60","HEALTH CARE","CHEMICAL DEPENDENCY","OPIOID OUTPATIENT TREATMENT","0",,,"NYS Office of Alcoholism and Substance Abuse Services",,"State","NYS Office of Alcoholism and Substance Abuse Services","NYSOASAS","nysoasas_programs","HEALTH AND HUMAN SERVICES","18","71","Regional"
"01cfe1b25bd2cfe889fab324d2ead38b","GOOD SHEPHERD SERVICES",,,,"NEW YORK","MANHATTAN","1",,"0.00000000000","0.00000000000","0.00000000000","0.00000000000","0","0.00000000000","0","0",,,"YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","TRANSITIONAL INDEPENDENT LIVING (TIL): RUNAWAY & HOMELESS YOUTH","0",,,"Good Shepherd Services",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH",,"0","Local"
"01d19d0c7ea32ba516e5e10f573e8c00","THE LONGWOOD ACADEMY OF DISCOVERY","888","REV J A POLITE AVENUE","888 REV J A POLITE AVENUE","BRONX","BRONX","2","10459","40.82011430510","-73.89843929900","1012360.09154000000","238083.21704400000","2005348","2026960085.00000000000","202","17","8700","BX33","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","ELEMENTARY SCHOOL - PUBLIC","849","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","8","41","Local"
"01d318076d845aa62e3c9e004fb59a93","SOHO HISTORIC DISTRICT",,,,"NEW YORK","MANHATTAN","1","10012","40.72303419820","-74.00055397040","984096.44770100000","202697.39547500000","1007258","1004850006.00000000000","102","1","4900","MN24","HISTORICAL SITES","HISTORICAL SITES","STATE HISTORIC PLACE","0",,,,,"State","The New York State Office of Parks, Recreation and Historic Preservation","NYSOPRHP","nysparks_historicplaces","PARKS, GARDENS, AND HISTORICAL SITES","2","1","Local"
"01d3d686bc284d281bfbac99ab5b225e","JOFAZ TRANSPORTATION INC.",,,,"BROOKLYN","BROOKLYN","3","11207","40.68061470760","-73.90499038430","1010602.00000000000","187257.00000000000","0","0.00000000000","304","37","40500","BK78","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","187","routes","Non-public","Jofaz Transportation Inc.","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","23","83","Regional"
"01d747261b8fe158c858fecd5be04d01","SCHOOL FOR CLASSICS HIGH SCHOOL","370","FOUNTAIN AVENUE","370 FOUNTAIN AVENUE","BROOKLYN","BROOKLYN","3","11208","40.67015259430","-73.87452320670","1019057.87384000000","183455.99162900000","3095977","3042780001.00000000000","305","42","111800","BK82","SCHOOLS (K-12)","PUBLIC K-12 SCHOOLS","HIGH SCHOOL - PUBLIC","451","seats","Public","NYC Department of Education","NYCDOE","City","NYC Department of Education","NYCDOE","doe_lcgms","EDUCATION, CHILD WELFARE, AND YOUTH","19","75","Local"
"01e73e5d8ea9da165401d1975323b72a","UNION SETTLEMENT ASSOCIATION",,,,"NEW YORK","MANHATTAN","1","10029","40.78992458810","-73.94476913120","999543.80301000000","227072.56450900000","0","0.00000000000","111","8","17000","MN33","YOUTH SERVICES","YOUTH CENTERS, LITERACY PROGRAMS, AND JOB TRAINING SERVICES","ADULT LITERACY: READING & WRITING,NDA PROGRAMS,ENGLISH LANGUAGE PROGRAM,ESOL,FAMILY LITERACY,ADULT BASIC EDUCATION,ABE/GED","0",,,"Union Settlement Association",,"City","NYC Department of Youth and Community Development","NYCDYCD","dycd_afterschoolprograms","EDUCATION, CHILD WELFARE, AND YOUTH","4","23","Local"
"01e95a9a55b6d787a0b93e76b1480258","Y & M TRANSIT CORP (B2192)",,,,"BROOKLYN","BROOKLYN","3","11231","40.67359673420","-74.00940550830","981641.00000000000","184686.00000000000","0","0.00000000000","306","38","5300","BK33","TRANSPORTATION","BUS DEPOTS AND TERMINALS","SCHOOL BUS DEPOT","108","routes","Non-public","Y & M Transit Corp (B2192)","Non-public","City","NYC Department of Education","NYCDOE","doe_busroutesgarages","CORE INFRASTRUCTURE AND TRANSPORTATION","15","76","Regional"
