"opened_on","topic","industry","status","completed_on","outcome_activity","civil_penalties_assessed","total_number_of_employees","total_amount_of_restitution","city","state","zip","borough_name","community_district","council_district"
"2017-11-08T00:00:00.000","Multiple Topics (2)","Limited-Service Restaurants","Completed","2019-08-22T00:00:00.000","Consent Order Signed","246","102","47204","New York","NY","10010","Manhattan",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-07-13T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11209","Brooklyn",,
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Support Activities for Air Transportation","Completed","2020-01-15T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"East Elmhurst","NY","11371","Queens",,
"2020-01-03T00:00:00.000","Paid Safe and Sick Leave","Supermarkets and Other Grocery (except Convenience) Stores","Completed","2021-09-22T00:00:00.000","Complainant Withdrew",,,,"New York","NY","10037","Manhattan","10","9"
"2018-03-09T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2019-01-18T00:00:00.000","Consent Order Signed","1500","12","7000","New York","NY","10029","Manhattan",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Electrical Contractors and Other Wiring Installation Contractors","Completed","2014-11-06T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10276","Manhattan",,
"2019-12-05T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-01-16T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Getty Square","NY","10701","Outside NYC",,
"2016-04-26T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2016-04-26T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10013","Manhattan","2","1"
"2019-08-26T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-10-17T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"New York","NY","10039","Manhattan","10","9"
"2016-06-02T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2017-07-12T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Bronx","NY","10469",,,
"2021-04-06T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2021-04-19T00:00:00.000","Complainant Withdrew",,,,"Brighton Beach","NY","11235","Brooklyn","13","48"
"2018-07-19T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2019-03-05T00:00:00.000","Consent Order Signed","433","1","567","New York","NY","10022","Manhattan","5","4"
"2016-08-09T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2016-08-10T00:00:00.000","Consolidation Letter Sent",,,,"Calverton","NY","11933",,,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2015-11-04T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10038","Manhattan",,
"2020-06-23T00:00:00.000","Paid Safe and Sick Leave","Baked Goods Stores","Completed","2020-08-17T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Jackson Heights","NY","11372","Queens","3","25"
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2015-07-14T00:00:00.000","Consent Order Signed","4500","8","3886.05","NEW YORK","NY","10018","Manhattan",,
"2016-06-06T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-08-04T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Staten Island","NY","10304","Staten Island",,
"2015-02-26T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2016-04-08T00:00:00.000","Consent Order Signed","105040","2426","420160","STATEN ISLAND","NY","10314","Staten Island",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2014-10-29T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10013","Manhattan",,
"2019-01-08T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2020-03-09T00:00:00.000","Consent Order Signed",,"1","1500","Brownsville","NY","11212","Brooklyn","16","41"
"2014-10-16T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-01-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"NEW YORK","NY","10002","Manhattan",,
"2014-10-06T00:00:00.000","Paid Safe and Sick Leave","Automotive Repair and Maintenance","Completed","2014-10-24T00:00:00.000","Consent Order Signed",,,,"FLUSHING","NY","11354","Queens",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-07-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"BROOKLYN","NY","11216","Brooklyn",,
"2015-03-03T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2015-11-04T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"NEW YORK","NY","10019","Manhattan",,
"2014-10-24T00:00:00.000","Paid Safe and Sick Leave","Retail Trade","Completed","2015-08-27T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BRONX","NY","10458","Bronx",,
"2018-05-29T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-04-01T00:00:00.000","Consent Order Signed","5135","13","13800","New York","NY","10038","Manhattan","1","1"
"2018-09-26T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2018-10-17T00:00:00.000","Closeout Letter Sent – No Jurisdiction",,,,"Long Island City","NY","11101","Queens",,
"2018-09-13T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2019-05-10T00:00:00.000","Consent Order Signed","527.95","1","2972.05","JAMAICA","NY","11434","Queens",,
"2014-10-15T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2015-05-21T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"MORICHES","NY","11955","Outside NYC",,
"2018-12-26T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2019-02-05T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Williamsburg","NY","11211","Brooklyn","1","33"
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2020-03-06T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10004","Manhattan","1","1"
"2016-03-23T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2016-09-12T00:00:00.000","Consent Order Signed","2000","1","1260","Brooklyn","NY","11237","Brooklyn",,
"2015-10-05T00:00:00.000","Paid Safe and Sick Leave","Research and Development in the Social Sciences and Humanities","Completed","2015-10-16T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"St. Albans","NY","11412","Queens",,
"2018-02-01T00:00:00.000","Paid Safe and Sick Leave","Air Transportation","Completed","2018-02-09T00:00:00.000","Consolidation Letter Sent",,,,,,,"Manhattan",,
"2016-05-17T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2017-04-03T00:00:00.000","Consent Order Signed","1000","1","1500","New York","NY","10012","Manhattan",,
"2018-03-09T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2019-10-08T00:00:00.000","Consent Order Signed",,"1","3000","Brooklyn","NY","11236","Brooklyn",,
"2018-10-19T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2019-02-12T00:00:00.000","Consent Order Signed","0","1","624","New York","NY","10038","Manhattan",,
"2017-04-03T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2017-04-06T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11205","Brooklyn",,
"2019-02-01T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2019-12-17T00:00:00.000","Consent Order Signed","6500","2","8428.54","New York","NY","10001","Manhattan","5","3"
"2014-10-30T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-06-11T00:00:00.000","Consent Order Signed",,,,"NEW YORK","NY","10036","Manhattan",,
"2021-05-06T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2021-08-27T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,,,,,,
"2016-03-07T00:00:00.000","Paid Safe and Sick Leave","Drycleaning and Laundry Services (except Coin-Operated)","Completed","2017-11-29T00:00:00.000","Consent Order Signed","500","6","5060","New York","NY","10012","Manhattan",,
"2016-11-21T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2017-03-08T00:00:00.000","Consent Order Signed","2000","22","21500","Jamaica","NY","11433","Queens","12","27"
"2016-06-02T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2016-10-12T00:00:00.000","Consent Order Signed","1850","1","549.26","New York","NY","10121","Manhattan",,
"2019-03-19T00:00:00.000","Fair Workweek","Limited-Service Restaurants","Completed","2019-09-19T00:00:00.000","Consolidation Letter Sent",,,,"Garvey","CA","91770","Outside NYC",,
"2017-07-26T00:00:00.000","Paid Safe and Sick Leave","Employment Placement Agencies","Completed","2018-04-24T00:00:00.000","Consent Order Signed",,"1","500","Manhattan","NY","10016","Manhattan",,
"2019-03-28T00:00:00.000","Paid Safe and Sick Leave","Tax Preparation Services","Completed","2019-04-17T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"New York","NY","10018","Manhattan","5","3"
"2018-01-19T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2019-09-05T00:00:00.000","Consent Order Signed","0","273","73645.76","Brooklyn","NY","11229","Brooklyn",,
"2017-10-02T00:00:00.000","Paid Safe and Sick Leave","Grocery Stores","Completed","2018-07-17T00:00:00.000","Consent Order Signed","500","1","1260","Brooklyn","NY","11212","Brooklyn",,
"2016-02-03T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2016-02-04T00:00:00.000","Consolidation Letter Sent",,,,"College Point","NY","11356","Queens",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Limited-Service Restaurants","Completed","2015-06-10T00:00:00.000","Consent Order Signed",,"1","250","Brownsville","NY","11212","Brooklyn","17","41"
"2020-04-28T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2021-05-27T00:00:00.000","Consent Order Signed","6000","37","14000","Flushing","NY","11379","Queens","5","30"
"2017-08-01T00:00:00.000","Paid Safe and Sick Leave","Electronics Stores","Completed","2017-08-01T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10001","Manhattan",,
"2019-02-01T00:00:00.000","Paid Safe and Sick Leave","Toy and Hobby Goods and Supplies Merchant Wholesalers","Completed","2019-07-08T00:00:00.000","Consent Order Signed","140","1","360","West Bronx","NY","10455","Bronx","1","8"
"2018-04-17T00:00:00.000","Fair Workweek","Retail Trade","Completed","2018-12-12T00:00:00.000","Consent Order Signed","3800","3","9700","New York","NY","10019","Manhattan","5","4"
"2017-01-31T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2017-03-22T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11220","Brooklyn",,
"2018-11-01T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-11-15T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"Brooklyn","NY","11238","Brooklyn",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-07-16T00:00:00.000","Consent Order Signed","1000","3","750","NEW YORK","NY","10019","Manhattan",,
"2020-04-27T00:00:00.000","Paid Safe and Sick Leave","Other Airport Operations","Completed","2020-05-29T00:00:00.000","Consolidation Letter Sent",,,,"Miami","FL","33156","Outside NYC",,
"2020-03-31T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2020-05-01T00:00:00.000","Consent Order Signed","0","1","303.78",,,,,,
"2016-01-05T00:00:00.000","Paid Safe and Sick Leave","Professional, Scientific, and Technical Services","Completed","2016-04-25T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY",,"Manhattan",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Educational Services","Completed","2015-05-27T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11225","Brooklyn",,
"2017-02-07T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2017-06-16T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","11211","Manhattan",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-06-23T00:00:00.000","Consent Order Signed",,,,"BROOKLYN","NY","11201","Brooklyn",,
"2015-01-27T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-05-21T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Brooklyn","NY","11222","Brooklyn",,
"2016-11-10T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2017-01-31T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"Bronx","NY","10454","Outside NYC",,
"2014-10-14T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2015-01-02T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"BRONX","NY","10467","Bronx",,
"2017-03-07T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2017-08-29T00:00:00.000","Closeout Letter Sent – Unsubstantiated",,,,"Brooklyn","NY","11211","Brooklyn",,
"2015-09-30T00:00:00.000","Paid Safe and Sick Leave","Snack and Nonalcoholic Beverage Bars","Completed","2019-12-19T00:00:00.000","Consent Order Signed",,,"176000","SoDo","WA","98134","Outside NYC",,
"2016-06-15T00:00:00.000","Paid Safe and Sick Leave",,"Completed","2018-05-21T00:00:00.000","Consent Order Signed","0","25","4500",,,,,,
"2015-04-27T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2018-10-19T00:00:00.000","Consent Order Signed","0","82","9020","STATEN ISLAND","NY","10301","Staten Island",,
"2015-10-21T00:00:00.000","Paid Safe and Sick Leave","Software Publishers","Completed","2016-04-12T00:00:00.000","Consent Order Signed","4850","17","5100","New York","NY","10018","Manhattan",,
"2015-08-10T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2015-08-14T00:00:00.000","Consolidation Letter Sent",,,,"Brooklyn","NY","11219","Brooklyn",,
"2015-03-06T00:00:00.000","Paid Safe and Sick Leave","Food Services and Drinking Places","Completed","2015-06-26T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10019","Manhattan",,
"2016-05-18T00:00:00.000","Paid Safe and Sick Leave","Construction","Completed","2017-02-21T00:00:00.000","Consent Order Signed","1000","23","6900","Brooklyn","NY","11222","Brooklyn",,
"2016-09-22T00:00:00.000","Paid Safe and Sick Leave","Hotels (except Casino Hotels) and Motels","Completed","2017-07-21T00:00:00.000","Consent Order Signed","1000",,,"New York","NY","10019","Manhattan",,
"2017-08-08T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2018-07-18T00:00:00.000","Consent Order Signed","3250","1","1778","Rockville Centre","NY","11570","Queens",,
"2014-12-11T00:00:00.000","Paid Safe and Sick Leave","Other Individual and Family Services","Completed","2016-01-08T00:00:00.000","Consent Order Signed","1231.92","1","11268.08","NEW YORK","NY","10003","Manhattan",,
"2017-07-27T00:00:00.000","Paid Safe and Sick Leave","Home Health Care Services","Completed","2018-08-15T00:00:00.000","Consent Order Signed","4148","2","352","Brooklyn","NY","11201","Brooklyn",,
"2017-10-19T00:00:00.000","Paid Safe and Sick Leave","Security Guards and Patrol Services","Completed","2017-10-20T00:00:00.000","Consolidation Letter Sent",,,,"New York","NY","10001","Manhattan",,
"2015-12-29T00:00:00.000","Paid Safe and Sick Leave","Janitorial Services","Completed","2016-03-16T00:00:00.000","Consent Order Signed","650","1","500","Bronx","NY","10451",,,
"2018-03-27T00:00:00.000","Paid Safe and Sick Leave","Investigation Services","Completed","2018-08-15T00:00:00.000","Complainant Unresponsive – Letter Sent",,,,"New York","NY","10001","Manhattan",,
"2019-10-18T00:00:00.000","Paid Safe and Sick Leave","Health Care and Social Assistance","Completed","2020-10-02T00:00:00.000","Closeout Letter Sent – Declined to Prosecute",,,,"New York","NY","10007","Manhattan","1","1"
