"time_period","page","title","visits","page_views","avg_view_time_sec"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/news/482-15/de-blasio-administration-record-breaking-20-325-affordable-apartments-homes/","De Blasio Administration Announces a Record-Breaking 20,325 Affordable Apartments and Homes | City of New York","2189","2406","122.13"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_018.shtml","NYPD - Precincts","2188","2573","93.86"
"Jul-15","http://www.nyc.gov/html/dycd/html/about/about.shtml","DYCD - About DYCD","2183","3014","50.2"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/471/how-do-i-throw-out-an-air-conditioner","How do I throw out an air conditioner? | City of New York","2182","2737","80.23"
"Jul-15","http://www.nyc.gov/html/doh/html/pr2015/pr030-15.shtml","Health Department Investigating Outbreak of Legionnaires' Disease in the South Bronx","2178","2543","167.57"
"Jul-15","http://www1.nyc.gov/site/hra/help/employment-services.page","HRA - Employment Services","2177","2889","67.12"
"Jul-15","http://www.nyc.gov/html/film/html/for_fans/current_productions.shtml","Made in NY - Mayor's Office of Film, Theatre & Broadcasting - About","2174","2575","133"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_107.shtml","NYPD - Precincts","2161","2528","153.47999999999999"
"Jul-15","http://www1.nyc.gov/cpui/logout.htm","Log Out Success | NYC Identity Management","2157","2837","87"
"Jul-15","http://www.nyc.gov/html/doh/html/career/hrtp.shtml","Health Research Training Program","2153","3196","151.91"
"Jul-15","http://www.nyc.gov/html/acs/html/about/work_cps.shtml","Become a Child Protective Specialist","2152","3431","68.12"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/business-general-corporation-tax-gct.page","business-general-corporation-tax-gct","2141","2831","81.44"
"Jul-15","http://www1.nyc.gov/booker/service/nyc-resources/service/1197/noise-from-neighbor","311 Booker: Noise from Neighbor","2140","2670","15.13"
"Aug-15","http://www1.nyc.gov/site/nonprofits/","NYC Nonprofits","2173","3217","90.92"
"Jul-15","http://www.nyc.gov/html/olr/html/deferred/dcp_enroll.shtml","Office of Labor Relations","2138","3391","141.81"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_077.shtml","NYPD - Precincts","1687","1967","90.08"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/news/491-15/mayor-de-blasio-up-10-million-investment-free-broadband-service-five-nycha/","Mayor de Blasio Announces up to $10 Million Investment in Free Broadband Service for Five NYCHA Developments | City of New York","2130","2361","87.73"
"Jul-15","http://www.nyc.gov/html/nypd/html/administration/mission.shtml","NYPD Mission","2125","2588","69.91"
"Jul-15","http://www1.nyc.gov/site/dca/consumers/manage-money.page","DCA - Consumers - Manage Money","2120","3220","42.87"
"Jul-15","http://www.nyc.gov/html/nypd/html/home/poa_cops.shtml","NYPD – Officers are New York City’s Finest","2116","2411","86.51"
"Jul-15","http://www.nyc.gov/html/olr/html/flex_spending/flex_spending.shtml","Office of Labor Relations","2098","2877","62.3"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_109.shtml","NYPD - Precincts","2097","2559","107.8"
"Jul-15","http://www.nyc.gov/html/dob/html/development/filing_rep_training.shtml","Department of Buildings","2095","4141","142.94"
"Jul-15","http://www.nyc.gov/html/olr/html/deferred/dcp_withdrawals.shtml","Office of Labor Relations","2092","3084","118.09"
"Jul-15","http://www.nyc.gov/html/dycd/html/resources/resources.shtml","DYCD - Resources for Non-Profits","2090","2753","48.87"
"Jul-15","http://www.nyc.gov/html/charter/html/misc/nyc_administrative_code.shtml","New York City Charter Revision Commission","2090","3500","179.83"
"Jul-15","http://www1.nyc.gov/site/dsny/contact/contact-us.page","Contact","2082","3451","48.82"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/362/how-do-i-find-an-item-i-lost-in-a-taxi-if-i-dont-have-the-medallion-number","How do I find an item I lost in a taxi if I don't have the medallion number? | City of New York","2080","2743","127.5"
"Jul-15","http://www.nyc.gov/html/opa/html/taxes/withholding.shtml","Office of Payroll Administration","2075","2645","181.68"
"Jul-15","http://www.nyc.gov/portal/site/nycgov/index.jsp","NYC.gov","2075","2460","188.01"
"Jul-15","http://www.nyc.gov/html/sbs/wf1/html/about/healthcare.shtml","Workforce1 - Recruiting, Training, and Connecting Candidates to Jobs in the Healthcare Industry","2074","2528","139.9"
"Jul-15","http://www.nyc.gov/html/nycppf/html/wtc_information/wtc_information.shtml","WTC Information - New York City Police Pension Fund","2073","3085","107.23"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1354/cfc-and-freon-removal-appointment","CFC and Freon Removal Appointment | City of New York","2072","2647","45.13"
"Jul-15","http://www.nyc.gov/html/dof/html/contact/contact_visit_bronx.shtml","Visit Us - Bronx","2070","2894","143.58000000000001"
"Jul-15","http://www.nyc.gov/html/fdny/html/firecode/table_of_contents_2014.shtml","Fire Code Revision","2064","4258","202.83"
"Jul-15","http://www.nyc.gov/html/doi/html/opportunities/opportunities.shtml","Job Opportunities - Department of Investigation","2061","2988","27.17"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/480/how-much-can-a-landlord-raise-the-rent-of-a-rent-stabilized-apartment","How much can a landlord raise the rent of a rent-stabilized apartment? | City of New York","2060","2527","67.569999999999993"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2798/become-a-city-marshal","Become a City Marshal | City of New York","2057","3199","15.63"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/fhv_trip_rec.shtml","NYC Taxi & Limousine Commission","2057","2904","173.07"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/427/how-do-i-replace-a-lost-medicaid-card","error","2057","3278","45.34"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/water_payments.html","NYCServ - Water Payment History","2051","2341","168.06"
"Jul-15","http://www.nyc.gov/html/ddc/html/business/business.shtml","Seeking Business- Department of Design and Construction","2046","2639","139.87"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-by-email/contact-property-refund-request.page","Contact Us - Property Refund Request","2044","3373","286.62"
"Jul-15","http://www1.nyc.gov/jobs/faqs.page","Jobs | Frequently Asked Questions | City of New York","2038","2513","148.52000000000001"
"Jul-15","http://www1.nyc.gov/site/nycha/about/developments/queens.page","NYCHA - Queens","2032","4622","83.77"
"Jul-15","http://www.nyc.gov/html/doh/html/hcp/childcare-providers.shtml","Information for Child Care Providers","2026","4668","109.33"
"Jul-15","http://www.nyc.gov/html/id/html/how/birth_certificate.shtml","ID= - How Do I Get an ID? - Birth Certificate","2019","2495","119.82"
"Jul-15","http://www1.nyc.gov/site/hpd/about/press-releases/2015/07/07-13-15.page","7/13/15","2019","2654","52.23"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/property-reports.page","property-reports","2018","2640","16.98"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/lost_property_precincts.shtml","NYC Taxi & Limousine Commission - Lost Property Inquiry","2018","2561","183.89"
"Jul-15","http://www.nyc.gov/html/hra/html/services/snap_centers.shtml","HRA/DSS - Our Services - SNAP Centers","2012","2917","35.630000000000003"
"Jul-15","http://www.nyc.gov/html/opa/html/faqs/faqs.shtml","Office of Payroll Administration","2009","2557","105.89"
"Jul-15","http://www.nyc.gov/html/hra/html/services/stars_system.shtml",,"2008","2409","477.02"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/3582/speed-camera-violations","Speed Camera Violations | City of New York","2007","2806","68.09"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_044.shtml","NYPD - Precincts","2004","2354","93.55"
"Jul-15","http://www.nyc.gov/html/dof/html/contact/contact_visit_manhattan.shtml","Visit Us - Manhattan","2004","2808","125.98"
"Jul-15","http://www1.nyc.gov/site/nycha/business/isupplier-vendor-registration.page","NYCHA - iSupplier Vendor Registration","2003","3425","153.80000000000001"
"Jul-15","http://www.nyc.gov/html/oath/html/ecb/one-click-form.shtml","OATH - ECB - Respond to Your Ticket","2003","3382","310.02999999999997"
"Jul-15","http://www.nyc.gov/html/mopd/html/benefits/accessnyc.shtml","MOPD - Benefits - ACCESS NYC","2003","2601","84.62"
"Jul-15","http://www.nyc.gov/html/dhs/html/prevention/rent.shtml","DHS - Prevention - Rent Issues","1998","2669","157.30000000000001"
"Jul-15","http://www.nyc.gov/html/prob/html/jobs/jobs.shtml","Probation - Work with Probation","1998","2972","94.97"
"Jul-15","http://www1.nyc.gov/site/finance/vehicles/services-tickets-in-judgment.page","Tickets in Judgment","1995","2618","63.24"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2803/become-a-poll-worker","Become a Poll Worker | City of New York","1994","2944","75.52"
"Jul-15","http://www1.nyc.gov/site/hpd/renters/tenants-rights-responsibilities.page","HPD - Tenants Rights - Rights and Responsibilities","1991","2437","193.97"
"Jul-15","http://www.nyc.gov/html/tlc/html/passenger/sub_lost_prop_inquiry.shtml","NYC Taxi & Limousine Commission - Lost Property Inquiry","1991","2563","89.71"
"Jul-15","http://www1.nyc.gov/site/hpd/developers/request-for-proposals/NextGeneration-NYCHA-RFP.page","NextGeneration-NYCHA-RFP","1989","2500","118.38"
"Jul-15","http://www1.nyc.gov/assets/finance/jump/update_mail_address.html","Send mail to different address","1986","2633","255.7"
"Jul-15","http://www.nyc.gov/html/ddc/html/projects/projects.shtml","Projects - Department of Design and Construction","1986","2948","35.450000000000003"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_105.shtml","NYPD - Precincts","1985","2454","119.48"
"Jul-15","http://www1.nyc.gov/site/hra/help/other-services.page","HRA - Other Services","1980","2481","55.01"
"Jul-15","http://www1.nyc.gov/nyc-resources/categories/business/business-assistance/","Business Assistance | City of New York","1977","2981","71.78"
"Jul-15","http://www.nyc.gov/html/fdny/html/general/commissioner/33/biography.shtml","Daniel A. Nigro, 33rd Fire Commissioner, FDNY","1973","2637","56.95"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_108.shtml","NYPD - Precincts","1971","2317","129.03"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1217/vehicle-blocking-driveway-complaint","Vehicle Blocking Driveway Complaint | City of New York","1970","3075","45.22"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/base_and_business.shtml","NYC Taxi & Limousine Commission - Bases and Businesses","1969","2937","36.909999999999997"
"Jul-15","http://www1.nyc.gov/minibooker/service/nyc-resources/service/1197/noise-from-neighbor","311 MiniBooker: Noise from Neighbor","1969","2468","18.510000000000002"
"Jul-15","http://www.nyc.gov/html/olr/html/faqs/faqs.shtml","Office of Labor Relations","1967","2563","43.06"
"Jul-15","http://www.nyc.gov/html/dof/html/contact/contact_visit_brooklyn.shtml","Visit Us - Brooklyn","1966","2851","132.71"
"Jul-15","http://www.nyc.gov/html/dcas/html/employees/learning_ctc_training.shtml","DCAS - For City Employees ~ L & D Current Course Offerings","1965","2389","275.61"
"Jul-15","http://www.nyc.gov/html/opa/html/transportation_benefits/commuter-card-program.shtml","Office of Payroll Administration - WageWorks","1962","2340","239.64"
"Jul-15","http://www.nyc.gov/html/dycd/html/afterschool/compass.shtml","The Comprehensive Afterschool System of NYC (COMPASS)","1959","2766","106.39"
"Jul-15","http://www.nyc.gov/html/oath/html/oath-tribunal/oath-tribunal.shtml","OATH - OATH Tribunal","1957","2778","46.34"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_043.shtml","NYPD - Precincts","1953","2301","112.35"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_112.shtml","NYPD - Precincts","1949","2267","112.56"
"Jul-15","http://www.nyc.gov/html/opa/html/tax_breaks/pension_plans.shtml","Office of Payroll Administration","1948","2743","133.34"
"Jul-15","http://www.nyc.gov/html/doh/html/data/vs.shtml","New York City Department of Health and Mental Hygiene","1947","2514","39.36"
"Jul-15","http://www.nyc.gov/html/dcas/html/business/business.shtml","DCAS - Doing Business with the City","1947","2593","42.11"
"Jul-15","http://www.nyc.gov/html/acs/html/child_safety/mandated_reporters.shtml","Prevent Child Abuse and Neglect: Mandated Reporters","1946","2219","237.69"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/nec.shtml","Department of Buildings","1943","3375","101.54"
"Jul-15","http://www.nyc.gov/html/ocme/html/jobs/jobs.shtml","Office of Chief Medical Examiner - Jobs at OCME","1939","2346","41.17"
"Jul-15","http://www.nyc.gov/html/nypd/html/missing_persons/missing_persons_bx.shtml","NYPD - Missing Persons","1937","2268","11.97"
"Jul-15","http://www.nyc.gov/html/fdny/html/general/cod/leonard/biography.shtml","James E. Leonard-Chief of Department","1933","2586","46.21"
"Jul-15","http://www.nyc.gov/html/doi/html/opportunities/current.shtml","Current Job Postings - Job Opportunities - Department of Investigation","1933","2757","40.840000000000003"
"Jul-15","http://www.nyc.gov/html/dot/html/motorist/carpool.shtml","NYC DOT - HOV Lanes","1932","2151","193.46"
"Jul-15","http://www.nyc.gov/html/dep/html/forms_and_permits/asbestosf.shtml","Asbestos Forms","1930","3256","163.69999999999999"
"Jul-15","http://www.nyc.gov/html/planyc/html/home/home.shtml","PlaNYC - Home","1920","2793","76.03"
"Jul-15","http://www.nyc.gov/html/hia/html/home/home.shtml","Office of Citywide Health Insurance Access","1912","2433","66.63"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2271/property-tax-exemptions-and-abatements","Property Tax Exemptions and Abatements | City of New York","1912","2833","53.26"
"Jul-15","http://www.nyc.gov/html/fdny/html/events/index.shtml","Community Calendar","1911","2167","117.71"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/gracie-mansion.page","Gracie Mansion","1910","2509","117.36"
"Jul-15","http://www.nyc.gov/html/doc/html/about/hart_island.shtml","Hart Island - About - Department of Correction","1910","3441","124.18"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1081/eviction-prevention-assistance","Eviction Prevention Assistance | City of New York","1906","2643","99.11"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_052.shtml","NYPD - Precincts","1904","2221","93.98"
"Jul-15","http://www1.nyc.gov/site/finance/about/contact-us-visit-manhattan.page","contact-us-visit Manhattan Business Center","1902","2456","77.319999999999993"
"Jul-15","http://www.nyc.gov/html/tlc/html/industry/shl_appointment_request.shtml","NYC Taxi & Limousine Commission - Street Hail Livery","1902","2700","40.86"
"Jul-15","http://www.nyc.gov/html/fdny/html/community/ff_faq_080106.shtml","Frequently Asked Questions","1897","2282","158.29"
"Jul-15","http://www1.nyc.gov/site/dsny/resources/initiatives/nyc-compost-project.page","NYC Compost Project","1897","2862","58.19"
"Jul-15","http://www1.nyc.gov/office-of-the-mayor/news/448-15/transcript-mayor-de-blasio-hosts-marriage-equality-pop-up-party-celebration-officiates/","Mayor de Blasio Hosts Marriage Equality Pop-Up Party And Celebration | City of New York","1897","2123","69.77"
"Jul-15","http://www1.nyc.gov/site/hra/help/health-assistance.page","HRA - Health Assistance","1896","2613","65.27"
"Jul-15","http://www.nyc.gov/html/sbs/wf1/html/develop/ITG_Screener.shtml","Workforce1 - Develop Your Skills - Individual Training Grant (ITG) Screener","1896","3341","69.34"
"Jul-15","http://www.nyc.gov/html/dep/html/water_and_sewer_bills/bill_payment_options.shtml","How to Pay Your Water and Sewer Bill","1895","2240","108.84"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_017.shtml","NYPD - Precincts","1895","2254","103.9"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/369/how-do-i-find-my-towed-vehicle","How do I find my towed vehicle? | City of New York","1892","2681","80.739999999999995"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2804/become-a-teacher","Become a Teacher | City of New York","1886","2790","84.41"
"Jul-15","http://www.nyc.gov/html/nypd/html/precincts/precinct_114.shtml","NYPD - Precincts","1883","2238","108.59"
"Jul-15","http://www1.nyc.gov/nycbusiness/description/mobile-food-vending-license","Business | City of New York, Mobile Food Vending License,Food Vendor, Mobile Food Vendor, Street Vendor (Food), license","1878","2691","78.31"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/definitions-of-property-assessment-terms.page","definitions-of-property-assessment-terms","1878","2175","104.6"
"Jul-15","http://www.nyc.gov/html/bic/html/home/home.shtml","The City of New York Business Integrity Commission","1877","2468","51.04"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/1894/illegal-parking-complaint","Illegal Parking Complaint | City of New York","1872","2978","45.09"
"Jul-15","http://www.nyc.gov/html/greenyc/html/home/home.shtml","GreeNYC","1871","2456","78.34"
"Jul-15","http://www.nyc.gov/html/dycd/html/afterschool/beacon.shtml","DYCD - After School - Beacon Program","1870","2572","86.49"
"Jul-15","http://www.nyc.gov/html/dot/html/infrastructure/sidewalk-repair.shtml","NYC DOT - Sidewalk Repair","1869","3020","169.31"
"Jul-15","http://www.nyc.gov/html/hra/html/services/services.shtml",,"1862","2521","38.26"
"Jul-15","http://www1.nyc.gov/site/dsny/recycling-and-garbage/residents/what-cant-go-in-recycling-and-garbage-for-residents.page","what-cant-go-in-the-trash-for-residents","1861","2422","30.31"
"Jul-15","http://www.nyc.gov/html/dcas/html/employees/mgsp.shtml","DCAS - For City Employees - Mayor's Graduate Scholarship Program","1860","2490","87.06"
"Jul-15","http://www1.nyc.gov/site/hpd/about/borough-service-centers.page","HPD - Contact Us - Borough Service Centers","1859","2189","199.6"
"Jul-15","http://www1.nyc.gov/nyc-resources/service/2938/general-street-vendor-license","General Street Vendor License | City of New York","1855","2954","50.56"
"Jul-15","http://www1.nyc.gov/nyc-resources/faq/329/how-do-i-apply-for-a-job-as-a-school-crossing-guard","How do I apply for a job as a school crossing guard? | City of New York","1854","3493","28.85"
"Jul-15","http://www1.nyc.gov/site/nycha/residents/parking.page","NYCHA - Parking","1854","2474","104.29"
"Jul-15","http://www.nyc.gov/html/dca/html/publications/publications_small_claims.shtml","New York City Department of Consumer Affairs","1850","2075","281.66000000000003"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/bulletin_ppn_memo.shtml","Department of Buildings","1849","2914","23.88"
"Jul-15","http://www1.nyc.gov/site/idnyc/contact/subscribe.page","Contact - id NYC","1847","2351","57.63"
"Jul-15","http://www.nyc.gov/html/tlc/html/faq/faq_fhv_new_and_transfers.shtml","NYC Taxi & Limousine Commission - FAQs - FHV - New And Transfers","1843","2597","202.05"
"Jul-15","http://www.nyc.gov/html/nypd/html/missing_persons/missing_persons_qn.shtml","NYC.gov - City Information, Services and Programs","1843","2191","19.239999999999998"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/business-forms/business-forms-current.page","Current Business Tax Forms","1841","2415","33.4"
"Jul-15","http://www1.nyc.gov/site/finance/taxes/business-forms/business-forms-unincorporated-business-tax-ubt.page","Current Unincorporated Business Tax (UBT) Forms","1840","2318","224.69"
"Jul-15","http://www.nyc.gov/html/fdny/apps/lppa_lookup/index.shtml","FDNY Licensed Place of Public Assembly Permit Database","1840","2953","149.46"
"Jul-15","http://www.nyc.gov/html/doh/html/living/campbn.shtml","New York City Department of Health and Mental Hygiene","1840","4596","123.86"
"Jul-15","http://www.nyc.gov/html/dfta/html/benefits/resources.shtml","Department for the Aging - Benefits and Resources","1839","2784","88.91"
"Jul-15","http://www.nyc.gov/html/dhs/html/LINC-Rental-Subsidies/LINC-Rental-Subsidies_old.shtml","Living in Communities (LINC) Rental Documents","1839","4590","122.6"
"Jul-15","http://www.nyc.gov/html/mopd/ada25nyc/html/home/home.shtml","ADA25NYC","1839","2933","82.93"
"Jul-15","http://www.nyc.gov/html/dob/html/codes_and_reference_materials/buildings_bulletin.shtml","Department of Buildings","1838","2944","114.07"
"Jul-15","http://www.nyc.gov/html/tlc/html/faq/faq_drugtest.shtml","NYC Taxi & Limousine Commission - FAQs - Drug Test Requirements","1834","2379","232.85"
"Jul-15","http://www.nyc.gov/html/nypd/html/home/poa_wayforward.shtml","NYPD – The Way Forward with Crime, Tech and Training","1832","2157","238.53"
