"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location_point"
"50047979","MAMASUSHI","Manhattan","3569","BROADWAY","10031","6466827879","Asian/Asian Fusion","2018-06-06T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","34",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.827318769885","-73.949806448179","109","07","023300","1062398","1020930029","MN04",
"50109838",,"Queens","3809","UNION ST","11354","7188874151",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.761531317758","-73.827072249036","407","20","086500","4113588","4050200007","QN22",
"50086969",,"Brooklyn","294","NOSTRAND AVENUE","11216","7188098719",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.689667081719","-73.951439369895","303","36","024300","3049897","3017880056","BK75",
"50120608","NAYA Mezze & Grill","Manhattan","1057","2 AVENUE","10022","2019235196",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.758425970338","-73.965943096849","106","04","010800","1038585","1013290026","MN19",
"50126333",,"Manhattan","230","PARK AVENUE","10169","9175650578",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.75450075314","-73.975950427165","105","04","009200","1036185","1013000001","MN19",
"50073152","LOCAL POURHOUSE","Queens","21311","41ST AVE","11361","9179233718","American","2019-09-09T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2022-08-29T06:00:16.000","Cycle Inspection / Initial Inspection","40.763528790052","-73.771705282112","411","19","112300","4458115","4062370035","QN46",
"50126157",,"Manhattan","1300","MADISON AVENUE","10128","2014709645",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.784871014936","-73.95589073186","108","04","016001","1047064","1015040017","MN40",
"50108239","Travel Traders Hotel Stores, Inc","Manhattan","1535","BROADWAY","10036","3053882510",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.75825992874","-73.985467647469","105","03","011900","1024727","1010170029","MN17",
"41643852","VSPOT","Brooklyn","156","5 AVENUE","11217","7189288778","Vegetarian","2019-09-28T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable","0",,,"2022-08-29T06:00:14.000","Inter-Agency Task Force / Initial Inspection","40.678015709863","-73.979381486254","306","39","013100","3019360","3009460049","BK37",
"50125923","ARIARI","Manhattan","119","1 AVENUE","10003","3478026443",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.727172764989","-73.985604338513","103","02","003800","1006339","1004490036","MN22",
"50113100",,"Manhattan","1123","1 AVENUE","10065","9179433137",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.761191054722","-73.960826611745","108","05","011000","1078371","1014360026","MN31",
"50118141",,"Brooklyn","287","6 AVENUE","11215","9175103862",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.672754080312","-73.979981545833","306","39","015500","3020872","3009710010","BK37",
"50058196","O'SIDES","Bronx","1472","OGDEN AVENUE","10452","7185880253","Spanish","2019-10-11T00:00:00.000","No violations were recorded at the time of this inspection.",,,"Not Applicable",,,,"2022-08-29T06:00:14.000","Smoke-Free Air Act / Limited Inspection","40.84402805047","-73.923640728692","204","16","021100","2003387","2025220081","BX26",
"50114436",,"Staten Island","35B","RICHMOND TERRACE","10301","7189150669",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.643811388766","-74.076359876647","501","49","000300","5000000","5000020015","SI22",
"50123722",,"Queens","4640","FRANCIS LEWIS BLVD","11361","6465889068",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.753863301917","-73.78096776643","411","19","145101","4125452","4055550001","QN48",
"50115710",,"Brooklyn","1103","KINGS HIGHWAY","11229","3477725559",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.607396184592","-73.961731127286","315","48","055400","3182818","3067940002","BK25",
"41623838","HAPPY DRAGON","Bronx","12791281","WALTON AVENUE",,"7185886700","Chinese","2022-02-07T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","18",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","0","0",,,,,"2",,
"50125161",,"Brooklyn","958","HALSEY STREET","11233","3477894214",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.685688608743","-73.915976779981","316","41","037300","3040060","3014950029","BK79",
"50060597","NU LOOK DELI","Queens","4916","VERNON BLVD","11101","7187863192","American","2021-08-02T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","9","A","2021-08-02T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.743229528188","-73.953940780369","402","26","000700","4000124","4000320003","QN31",
"50117744",,"Queens","3441","31ST ST","11106","3472510034",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.75898744626","-73.927785031218","401","26","005700",,"4","QN70",
"50084601","NEW JALAPENO","Bronx","800","EAST  149 STREET","10455","3475906989",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.81268966085","-73.906517017047","201","08","003500","2003957","2025810024","BX39",
"50113094",,"Manhattan","3876","BROADWAY","10032","3475474811",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.83702632816","-73.942690522716","112","07","024500","1062854","1021200008","MN36",
"50104599","SESAMO","Manhattan","764","10 AVENUE","10019","7812671768",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.765830533472","-73.990935195972","104","03","013300","1026733","1010610061","MN15",
"50107310","VAULT MANHATTAN","Manhattan","410","WEST   16 STREET","10011","9294460222",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.742445435138","-74.004839354461","104","03","008300","1012541","1007130001","MN13",
"50119319","ADDICTIVE NYC","Manhattan","19","WEST   46 STREET","10036","2123909578",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.756409124438","-73.97992021298","105","04","009600","1082694","1012620127","MN17",
"50121826",,"Manhattan","161","LUDLOW STREET","10002","3473519065",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.7214035087","-73.987694402456","103","01","003001","1005409","1004120035","MN27",
"50122684","DRNK QWENCH","Brooklyn","32","5 AVENUE","11217","2019622209",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.682019817094","-73.976668920274","306","39","012901","3018434","3009300036","BK37",
"50051719","PUERTO RICO RESTAURANT & PIZZA","Brooklyn","5616","5 AVENUE","11220","9173865726","Spanish","2019-09-26T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","40",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.641596243797","-74.013977162664","307","38","007400","3015343","3008390043","BK32",
"50108492","ARAMARK @ ACCENTURE #19261","Manhattan","1","MANHATTAN PL",,"8452708271",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"0","0",,,,,"1",,
"50115909","USHG","Manhattan","1","Vanderbilt Ave","10017","6467477201",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.752503030137","-73.978268329814","105","04","009200",,"1","MN19",
"50116167",,"Queens","42-35","MAIN STREET","11355","6467586266",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754418104812","-73.827881250044","407","20","085300","4573539","4051357502","QN22",
"50124853","PRAWNAHOLIC","Manhattan","135","WEST   50 STREET","10020","9295715173",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.760367337647","-73.981532569014","105","04","013100","1022708","1010030005","MN17",
"50125935",,"0","N/A","N/A","N/A","4705035395",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,,,,,,,,,
"50123171","MAMA ROSA BRICK OVEN PIZZERIA","Queens","7709","37TH AVE","11372","5162348496",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.749278241819","-73.888780803794","403","25","028700","4029588","4012770036","QN28",
"50110276","UNREGULAR PIZZA","Manhattan","145","4 AVENUE","10003","5164396750",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.733908875254","-73.989871498136","103","02","004200","1077569","1005590009","MN22",
"50118593",,"Manhattan","28","EAST   23 STREET","10010","6467246128",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.740712926082","-73.987640300959","105","02","005600","1016295","1008510055","MN13",
"50075247","MARIOS HOMEMADE CUISINE","Bronx","699","EAST  187 STREET","10458","7182952600","Pizza","2018-12-26T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","12","A","2018-12-26T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.854183889743","-73.884556071366","206","15","038900","2092298","2030900027","BX06",
"50123656","SUPREME CARIBBEAN RESTAURANT","Brooklyn","801","ROGERS AVENUE","11226","3475009069",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.651221438623","-73.952519774197","317","40","082000","3116943","3050910009","BK60",
"50072059","DIG INN","Manhattan","133","WEST   38 STREET","10018","2123655060","American","2022-03-23T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","26",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.75302317907","-73.987612742705","105","03","011300","1015265","1008140015","MN17",
"50065008","THE OSPREY","Brooklyn","60","FURMAN STREET","11201","3476962500","American","2018-09-28T00:00:00.000","Violations were cited in the following area(s).","09C","Food contact surface not properly maintained.","Not Critical","7","A","2018-09-28T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.70157861295","-73.995527884559","302","33","000100","3401675","3001990010","BK09",
"50111236","CAFE RENIS","Queens","4714","30TH AVE","11103","3323230909",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.761156327016","-73.909195889188","401","22","015100","4013384","4007290046","QN70",
"50001312","MEW","Manhattan","53","WEST   35 STREET","10001","6463689384","Japanese","2019-03-18T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedures improper.","Not Critical","7","A","2019-03-18T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.749869251359","-73.98589897606","105","04","008400","1085001","1008370012","MN17",
"41623317","PRONTO PIZZA","Staten Island","2935","VETERANS ROAD",,"7183562500","Pizza","2018-04-18T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","8","A","2018-04-18T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","0","0",,,,,"5",,
"50101514","EMBER","Bronx","5693","RIVERDALE AVENUE","10471","9176914568",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.906617930216","-73.904173961302","208","11","032300","2086318","2059530015","BX22",
"50126738","BX LOBSTER","Bronx","1604","WILLIAMSBRIDGE ROAD","10461","6467172678",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.847404719397","-73.84928688591","211","13","028600","2000000","2041110043","BX37",
"50119430","MM Food Service","Manhattan","179","WEST BROADWAY","10013","6468842035",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.718019642292","-74.007232912791","101","01","003300","1001966","1001760017","MN24",
"50107071",,"Bronx","651","ELTON AVENUE","10455","7186655028",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.818331159833","-73.914927114697","201","17","006700","2097088","2023740086","BX34",
"50126838",,"Manhattan","285","AMSTERDAM AVENUE","10023","9173716900",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.779522895079","-73.980949510676","107","06","015700","1030007","1011450001","MN14",
"50124917",,"Manhattan","727","7 AVENUE","10019","3474986849",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.7600520617","-73.984005317098","105","04","012500","1022690","1010010004","MN17",
"50123182",,"Queens","9028","43RD AVE","11373","9175207480",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.743195222498","-73.874853775279","404","25","047100","4440924","4015830081","QN29",
"50123627",,"Manhattan","2528","ADAM CLAYTON POWELL JR BOULEVARD",,"3476194961",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"0","0",,,,,"1",,
"41704990","CORAZON LATINO","Queens","13840","84 DRIVE","11435","7182628661","Spanish","2020-01-30T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","41",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.709095313538","-73.818245508607","408","24","021400","4206515","4096490044","QN35",
"50114313","EL GALLO TAQUERIA","Manhattan","502","AMSTERDAM AVENUE","10024","9173354643",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.786548503077","-73.975852138569","107","06","017100","1033110","1012320031","MN12",
"50122596","B & B BAGELS","Manhattan","1370","1 AVENUE","10021","9172620878",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.768660287414","-73.955356370937","108","05","012400","1045866","1014680001","MN31",
"50119290","MOTTLEY KITCHEN","Bronx","402","EAST  140 STREET","10454","9175957396",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.810150929334","-73.921382225838","201","08","003900","2000283","2022840009","BX39",
"50018544","TAQUERIA MILEAR","Brooklyn","752A","NOSTRAND AVENUE","11216","7184848005","Mexican","2019-09-16T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","9","A","2019-09-16T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.672917939587","-73.950222310565","308","36","031701","3031509","3012400041","BK61",
"50123449","TIGER SUGAR QUEENS CENTER","Queens","90-15","QUEENS BOULEVARD","11373","3472077951",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.733840182011","-73.871577033806","404","25","068300","4045999","4018600100","QN29",
"50119637","MAMAN","Manhattan","460","WEST   34 STREET","10001","7184507160",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754322110364","-73.99857789193","104","03","010300","1012843","1007310001","MN13",
"50126677","DOS CAMINOS","Manhattan","245","PARK AVENUE","10167","7133867253",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754819088973","-73.97568321334","105","04","009200","1036205","1013010001","MN19",
"50126573",,"Manhattan","42 W","42ND ST","10036","7187901106",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.754068239421","-73.982321170752","105","04","008400","1085593","1012570002","MN17",
"50124391","PANDO 39","Manhattan","54","WEST   39 STREET","10018","9178345254",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.752281644388","-73.983981924918","105","04","008400","1016016","1008400078","MN17",
"41199571","BAR BELLY","Manhattan","14B","ORCHARD STREET","10002","6465969142","American","2022-03-01T00:00:00.000","Violations were cited in the following area(s).","06F","Wiping cloths soiled or not stored in sanitizing solution.","Critical","7","A","2022-03-01T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","40.715214417866","-73.991714065461","103","01","001600",,"1","MN27",
"50079814","NO. 1 RESTAURANT","Manhattan","4480","BROADWAY","10040","2123041360","Chinese/Cuban","2020-03-04T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","32",,,"2022-08-29T06:00:14.000","Cycle Inspection / Initial Inspection","40.857367379338","-73.932272497672","112","10","028300","1064056","1021700074","MN35",
"50113606","BK PIZZA","Brooklyn","7022","3 AVENUE","11209","9176234300",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2022-08-29T06:00:17.000",,"40.634655226517","-74.026481417956","310","43","006800","3146341","3058860044","BK31",
"40873175","CRAFT","Manhattan","4347","EAST   19 STREET",,"2127800880","American","2019-09-27T00:00:00.000","Violations were cited in the following area(s).","02B","Hot food item not held at or above 140º F.","Critical","14","B","2019-09-27T00:00:00.000","2022-08-29T06:00:14.000","Cycle Inspection / Re-inspection","0","0",,,,,"1",,
