"property_id","year_ending","generation_date","account_id","property_id_1","property_name","parent_property_id","parent_property_name","nyc_borough_block_and_lot","nyc_building_identification","address_1","address_2","city","county","postcode","primary_property_type_self","primary_property_type","national_median_reference","list_of_all_property_use","largest_property_use_type","largest_property_use_type_1","_2nd_largest_property_use","_2nd_largest_property_use_1","_3rd_largest_property_use","_3rd_largest_property_use_1","year_built","number_of_buildings","occupancy","metered_areas_energy","metered_areas_water","energy_star_score","energy_star_certification","energy_star_certification_1","energy_star_certification_2","site_eui_kbtu_ft","weather_normalized_site_eui","national_median_site_eui","difference_from_national","site_energy_use_kbtu","weather_normalized_site_energy","national_median_site_energy","weather_normalized_site","weather_normalized_site_1","source_eui_kbtu_ft","weather_normalized_source","national_median_source_eui","difference_from_national_1","source_energy_use_adjusted","source_energy_use_kbtu","weather_normalized_source_1","national_median_source_energy","fuel_oil_1_use_kbtu","fuel_oil_2_use_kbtu","fuel_oil_4_use_kbtu","fuel_oil_5_6_use_kbtu","diesel_2_use_kbtu","kerosene_use_kbtu","propane_use_kbtu","district_steam_use_kbtu","district_hot_water_use_kbtu","district_chilled_water_use","natural_gas_use_kbtu","weather_normalized_site_2","electricity_use_grid_purchase","electricity_use_grid_purchase_1","weather_normalized_site_3","electricity_use_grid_purchase_2","electricity_use_generated","electricity_use_generated_1","electricity_use_generated_2","annual_maximum_demand_kw","annual_maximum_demand_mm","annual_maximum_demand_meter","green_power_onsite_kwh","green_power_offsite_kwh","avoided_emissions_onsite","avoided_emissions_offsite","total_ghg_emissions_metric","direct_ghg_emissions_metric","indirect_ghg_emissions_metric","national_median_total_ghg","estimated_data_flag","estimated_data_flag_natural","estimated_data_flag_fuel","estimated_data_flag_fuel_1","estimated_data_flag_fuel_2","estimated_data_flag_district","egrid_output_emissions_rate","net_emissions_metric_tons","percent_of_electricity_that","percent_of_recs_retained","percent_of_total_electricity","costar_property_id","leed_us_project_id","ambulatory_surgical_center","automobile_dealership_gross","bank_branch_gross_floor_area","bank_branch_number_of","college_university_gross","college_university_number","convention_center_gross_floor","courthouse_gross_floor_area","data_center_gross_floor_area","data_center_pdu_input_meter","data_center_pdu_output_meter","data_center_it_equipment","data_center_it_site_energy","data_center_it_source_energy","data_center_pue","data_center_national_median","data_center_ups_output_meter","data_center_cooling_equipment","data_center_it_energy","data_center_ups_system","distribution_center_gross","enclosed_mall_gross_floor","energy_power_station_gross","financial_office_gross_floor","financial_office_number_of","financial_office_number_of_1","financial_office_weekly","fitness_center_health_club","food_sales_gross_floor_area","food_service_gross_floor","hospital_general_medical","hospital_general_medical_1","hospital_general_medical_2","hospital_general_medical_3","hospital_general_medical_4","hospital_general_medical_5","hospital_general_medical_6","hospital_general_medical_7","hospital_general_medical_8","hospital_general_medical_9","hospital_general_medical_10","hospital_general_medical_11","hospital_general_medical_12","medical_office_gross_floor","medical_office_number_of","medical_office_number_of_1","medical_office_percent_that","medical_office_percent_that_1","medical_office_weekly","outpatient_rehabilitation","urgent_care_clinic_other","k_12_school_gross_floor_area","laboratory_gross_floor_area","mailing_center_post_office","manufacturing_industrial","movie_theater_gross_floor","multifamily_housing_gross","multifamily_housing_government","multifamily_housing_number","multifamily_housing_number_1","multifamily_housing_number_2","multifamily_housing_total","multifamily_housing_percent","multifamily_housing_percent_1","multifamily_housing_resident","multifamily_housing_number_3","multifamily_housing_total_1","multifamily_housing_number_4","multifamily_housing_number_5","multifamily_housing_number_6","multifamily_housing_number_7","other_computer_density_number","office_gross_floor_area_ft","office_number_of_computers","office_number_of_workers","office_percent_that_can_be","office_percent_that_can_be_1","office_weekly_operating_hours","office_worker_density_number","museum_gross_floor_area_ft","non_refrigerated_warehouse","other_gross_floor_area_ft","other_weekly_operating_hours","other_number_of_computers","other_number_of_workers_on","performing_arts_gross_floor","pre_school_daycare_gross","supermarket_grocery_gross","refrigerated_warehouse_gross","repair_services_vehicle_shoe","residence_hall_dormitory","restaurant_gross_floor_area","self_storage_facility_gross","senior_care_community_gross","social_meeting_hall_gross","wholesale_club_supercenter","worship_facility_gross_floor","retail_store_gross_floor","restaurant_worker_density","restaurant_weekly_operating","retail_store_walk_in","retail_store_percent_that","retail_store_open_or_closed","retail_store_number_of_walk","retail_store_number_of_open","parking_gross_floor_area","parking_open_parking_lot","hotel_gross_floor_area_ft","hotel_gym_fitness_center","hotel_room_density_number","hotel_worker_density_number","hotel_percent_that_can_be","estimated_data_flag_1","alert_data_center_issue_with","alert_gross_floor_area_is","alert_energy_meter_has_single","alert_energy_meter_has","alert_energy_meter_has_gaps","alert_energy_meter_has_less","alert_energy_no_meters","alert_property_has_no_uses","data_quality_checker_run","data_quality_checker_date","default_values","estimated_values_energy","temporary_values","estimated_values_water","property_gfa_self_reported","property_gfa_calculated","property_gfa_calculated_1","property_gfa_calculated_2","water_current_date","water_use_all_water_sources","indoor_water_use_all_water","indoor_water_use_intensity","outdoor_water_use_all_water","municipally_supplied_potable","municipally_supplied_potable_1","water_use_intensity_all_water","municipally_supplied_potable_2","water_score_multifamily_only","irrigated_area_ft","third_party_certification","third_party_certification_1","third_party_certification_2","supermarket_grocery_open","convenience_store_with_gas","convenience_store_with_gas_1","financial_office_computer","senior_care_community_living","last_modified_date_property","last_modified_date_electric","last_modified_date_gas_meters","last_modified_date_non","last_modified_date_water","borough","latitude","longitude","community_board","council_district","census_tract","nta"
"2921320","2017-12-31T00:00:00.000","2018-03-07T00:00:00.000","32854","2921320","1487 SCHENECTADY AVE",,,"3047860022","3106488","1020 EAST 48TH STREET",,"BROOKLYN","USA","11203","Distribution Center","Distribution Center","CBECS - Unrefrigerated Warehouse & Distribution Center","Distribution Center","Distribution Center","88000",,,,,"1979","1","100","Whole Building","Whole Building","83",,,"Yes","13.8","13.8","25.8","-46.5","1212436.7","1214678.3","2267278.6","4","0","42.8","42.8","80","-46.5","3763035.2","3763035.2","3765388.9","7036943.5",,,,,,,,,,,"21060.3","233","1191376.4","349172.4","349172.4","1191376.6",,,,,,,,"0",,"0","1.1","1.1","0","2.1","No","No",,,,,"237.4","1.1","0",,,,,,,,,,,,,,,,,,,,,,,,,"88000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-02-25T00:00:00.000","No","No","No","Yes","88000","88000","88000",,"2018-01-31T00:00:00.000","293.2",,,,,,"3.33",,,,,,,,,,,,"02/14/2018 09:15 AM EST","02/14/2018 08:25 AM EST","02/14/2018 08:28 AM EST",,"02/14/2018 08:10 AM EST","BROOKLYN","40.636843","-73.930753","317","45","932","East Flatbush-Farragut"
"2638325","2017-12-31T00:00:00.000","2018-03-07T00:00:00.000","58761","2638325","21 East 10",,,"1005680024","1032045","21 East 10th street",,"New York",,"10003","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","56939","Retail Store","4000",,,"1900","1","100","Whole Building",,,,,"No","70.4",,"78.5","-10.4","4290834.5",,"4786610.7",,,"114.7",,"127.9","-10.4",,"6988469",,"7795937.7",,,,,,,,,,,"3102751.8",,"1188082.7","348207.1",,"1188082.6",,,,,,,,"0",,"0","270.1","164.8","105.3","301.3","No","No",,,,,"88.7","270.1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56939",,"79.71",,,"61","100","100",,"1.4","1.07132","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,"4000",,,"0.5","57.88","0.75","2","3",,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","60939","60939","60939",,"2017-12-31T00:00:00.000","2750.6","2750.6","45.14",,,"2750.6","45.14",,,,,,,,,,,,"03/07/2018 06:02 PM EST","03/07/2018 06:00 PM EST","03/07/2018 06:02 PM EST",,"02/13/2018 12:05 PM EST","MANHATTAN","40.732843","-73.994061","102","2","61","West Village"
"2638809","2017-12-31T00:00:00.000","2018-03-07T00:00:00.000","58761","2638809","Wolk Properties",,,"1018680001","1056059","740 West End Avenue",,"New York",,"10025","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","145497",,,,,"1920","1","100","Whole Building",,,,,"No",,,"59.6",,,,"8674290.3",,,,,"127.9",,,,,"18613458.6",,,,,,,,,,,"6298114.6",,"1766960.2","517866.4",,"1766960.2",,,,,,,,"0",,"0",,,"156.7","582.4","No","No",,"No",,,"88.7","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145497",,"203.7",,,"105","100","100",,"1.4","0.72166","105","0.72166","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Possible Issue","Ok","Ok","No",,"Yes","No","No","No","145497","145497","145497",,"2017-12-31T00:00:00.000","5083","5083","34.94",,,"5083","34.94",,,,,,,,,,,,"03/07/2018 05:53 PM EST","03/07/2018 05:51 PM EST","03/07/2018 05:53 PM EST",,"02/13/2018 12:05 PM EST","MANHATTAN","40.795352","-73.973126","107","6","183","Upper West Side"
"6217673","2017-12-31T00:00:00.000","2018-03-07T00:00:00.000","58761","6217673","1072 Woodycrest",,,"2-02509-0006","2003148","1072 Woodycrest Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","46000",,,,,"1928","1","100","Whole Building",,"8",,,"No","122",,"87.6","39.3","5614270.8",,"4028929.2",,,"164",,"117.7","39.3","7545161.6","7545161.6",,"5414580.4",,,,,,,,,,,"4824712.4",,"789558.5","231406.3",,"789558.6",,,,,,,,"0",,"0","326.3","256.3","70","234.1","No","No",,,,,"88.7","326.3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46000",,"64.4",,,"49",,,,"1.4","1.06522","0","0","16","0.34783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","42652","46000","46000",,,,,,,,,,,,,,,,,,,,,"03/07/2018 06:12 PM EST","03/07/2018 06:12 PM EST",,,"02/13/2018 12:06 PM EST","BRONX","40.834282","-73.926714","204","8","193","Highbridge"
"3544670","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","505","3544670","1173 Nelson",,,"2-02516-0058","2003302","1173 Nelson Ave",,"Bronx",,"10452","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","63780",,,,,"1939","1","100","Whole Building","Whole Building","19",,,"No","102.8","108.7","82.8","24.1","6554701","6935210.3","5283240.2","4.9","0.9","143","149.4","115.2","24.1","9119422.5","9119422.5","9526018.3","7350465.2",,,,,,,,,,,"5484372.6","58615","1070328.4","313695.3","314685.5","1070328.4",,,,,,,,"0",,"0","386.2","291.3","94.9","311.3","Yes","Yes",,,,,"88.7","386.2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63780","100% Yes","90","0","0","62","100","100","No specific resident population","1.4111","0.97209","0","0","17","0.26654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","No","63780","63780","63780",,"2017-12-31T00:00:00.000","6163.9","6163.9","96.64",,,"6163.9","96.64",,,,,,,,,,,,"02/13/2018 12:09 PM EST","02/01/2018 10:19 AM EST","02/01/2018 10:15 AM EST",,"02/13/2018 12:09 PM EST","BRONX","40.837078","-73.925807","204","16","199","Highbridge"
"3927885","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","505","3927885","1224 Prospect Avenue",,,"2-02693-7502","2098564","1224 Prospect Avenue",,"Bronx",,"10459","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing, Retail Store","Multifamily Housing","71219","Retail Store","9638",,,"2011","1","100","Whole Building","Whole Building","88",,,"No","50.9","53.7","76.8","-33.8","4114455.8","4340519.8","6213827.3","7.2","0.3","103.1","107.4","155.7","-33.8","8334708.2","8334708.2","8681781.3","12587431.9",,,,,,,,,,,"2193628.2","23672","1920827.6","562962.3","578346.5","1920827.7",,,,,,,,"0",,"0","286.8","116.5","170.3","433.2","Yes","Yes",,,,,"88.7","286.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71219","No","95","0","4","59","0","100","No specific resident population","1.33391","0.82843","0","0","30","0.42124",,,,,,,,,,,,,,,,,,,,,,,,,,,"9638",,,"0.20751","100","1.55634","2","15",,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","Yes","No","No","80857","80857","80857",,"2017-12-31T00:00:00.000","3476.3","3476.3","42.99",,,"3476.3","42.99",,,,,,,,,,,,"02/13/2018 12:06 PM EST","02/01/2018 10:23 AM EST","02/01/2018 10:26 AM EST",,"02/13/2018 12:06 PM EST","BRONX","40.826968","-73.898574","202","17","131","Longwood"
"2817669","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35731","2817669","2055 Cruger LLC",,,"2-04284-0020","2048776","2055 Cruger Avenue",,"Bronx",,"10462","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","84006",,,,,"1935","1","100","Whole Building","Whole Building","50",,,"No","90","95.9","90.2","-0.2","7560917.8","8057380.6","7573210.3","4","0.8","123.5","129.5","123.7","-0.2","10374645.1","10374645.1","10882006.2","10391512",,,,,,,,,,,"6395520.1","68986.5","1165397.8","341558.5","339605.8","1165397.6",,,,,,,,"0",,"0","443","339.7","103.3","443.7","Yes","Yes",,,,,"88.7","443","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84006","No","146","8","0","77","90","90","No specific resident population","1.73797","0.9166","0","0","24","0.28569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","No","84006","84006","84006",,"2013-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"02/02/2018 09:55 AM EST","02/02/2018 09:55 AM EST","02/02/2018 09:36 AM EST",,,"BRONX","40.851882","-73.866784","211","13","22404","Pelham Parkway"
"2817669","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","121431","2817669","2055 Cruger LLC",,,"2-04284-0020","2048776","2055 Cruger Avenue",,"Bronx",,"10462","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","84006",,,,,"1935","1","100","Whole Building","Whole Building","50",,,"No","90","95.9","90.2","-0.2","7560917.8","8057380.6","7573210.3","4","0.8","123.5","129.5","123.7","-0.2","10374645.1","10374645.1","10882006.2","10391512",,,,,,,,,,,"6395520.1","68986.5","1165397.8","341558.5","339605.8","1165397.6",,,,,,,,"0",,"0","443","339.7","103.3","443.7","Yes","Yes",,,,,"88.7","443","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84006","No","146","8","0","77","90","90","No specific resident population","1.73797","0.9166","0","0","24","0.28569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","Yes","No","No","84006","84006","84006",,"2013-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"02/02/2018 09:55 AM EST","02/02/2018 09:55 AM EST","02/02/2018 09:36 AM EST",,,"BRONX","40.851882","-73.866784","211","13","22404","Pelham Parkway"
"2816559","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35108","2816559","Bay Terrace Co Op 3",,,"4-05863-0060","4455201;4455226;4455227;4455204;4455194;4455210;4455195;4455229;4455198;4455192;4455193;4455196;4455197;4455199;4455200;4455202;4455203;4455205;4455206;4455207;4455208;4455209;4455211;4455212;4455213;4455214;4455215;4455216;4455217;4455218;4455219;4455220;4455221;4455222;4455223;4455224;4455225;4455228;4455230;4455231;4455232;4455233;4455234;4455235;4455236;4455237;4455238;4455239;4455240;4460796;4583157;4583170","C/O B.L. Management","2583 Francis Lewis Blvd","Flushing",,"11358","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","60000",,,,,"1950","20","100","Whole Building",,,,,"No","85.1","93.3","121.8","-30.2","5103780.5","5595378.3","7310296.8",,"0.9","89.3","97.9","127.9","-30.2",,"5358969.5","5875147.2","7675811.3",,,,,,,,,,,"5103780.5","55953.8",,,,,,,,,,,,,,,"271.1","271.1","0","388.3",,"No",,,,,"88.7","271.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60000",,"210",,"30","96","0","0",,"3.5","1.6","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","Yes","No","60000","60000","60000",,"2015-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/08/2018 11:37 AM EST",,"03/08/2018 11:37 AM EST",,,,,,,,,
"4491161","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35108","4491161","Cord Meyer Development LLC Bay 3-2",,,"4-05865-0030","4440834;4440835;4440838;4440832;4440836;4440833;4835416;4440837","212-02 16th Ave.",,"Queens",,"113161","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","45248",,,,,"1950","3","90","Whole Building","Whole Building","16",,,"No","131.1","143.6","103.5","26.6","5933519.2","6498347.1","4685115.6",,"1.4","137.7","150.8","108.7","26.6","6230195.2","6230195.2","6823264.5","4919371.1",,,,,,,,,,,"5933519.2","64983.5",,,,,,,,,,,,,,,"315.2","315.2","0","248.8",,"No",,,,,,"315.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45248","No","63.35",,,"34",,,"No specific resident population","1.4","0.75141","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","45248","45248","45248",,"2016-02-29T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/08/2018 11:50 AM EST",,"03/08/2018 11:50 AM EST",,,"QUEENS","40.783961","-73.780556","407","19","99704","Ft. Totten-Bay Terrace-Clearview"
"4491304","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35108","4491304","Bay Terrace 3-3",,,"4-05857-0110","4800761;4446238;4446239;4446240;4446246;4446265;4446266","212-19 16th Ave.",,"Queens",,"11360","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","60812",,,,,"1950","4","90","Whole Building","Whole Building","18",,,"No","52.6","52.6","42.2","24.6","3197140.2","3197140.2","2565581","11.5","0.1","137.3","137.3","110.2","24.6","8350441.6","8350441.6","8350441.6","6700905.5",,,,,,,,,,,"807932.3","8079.3","2389207.9","700236.7","700236.7","2389208",,,,,,,,"0",,"0","254.7","42.9","211.8","204.4","No","No",,,,,"88.7","254.7","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60812",,"85.14",,,"60",,,,"1.4","0.98665","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","Yes","2018-03-08T00:00:00.000","Yes","No","No","No","60812","60812","60812",,"2015-12-31T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/08/2018 11:29 AM EST","03/08/2018 11:20 AM EST","03/08/2018 11:29 AM EST",,,"QUEENS","40.784224","-73.780288","407","19","99704","Ft. Totten-Bay Terrace-Clearview"
"6143720","2017-12-31T00:00:00.000","2018-03-19T00:00:00.000","207766","6143720","New York Midtown Corp",,,"1007860062",,"222 West 37th Street",,"Manhattan",,"10018","Office","Office","CBECS - Office & Bank/Financial","Office","Office","39655",,,,,"1923","1","85","Whole Building","Whole Building","52",,,"No","64",,"65.7","-2.4","2539902.9",,"2603551.6",,,"131",,"134.3","-2.4","5195785.8","5195785.8",,"5325990",,"358179",,,,,,,,,,,,,,,,,,,,,,,,"0","185.7","77.8",,"190.4","No","No","No",,,,"88.7","185.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39655","2","1.5","100","100","60","0.03783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","39655","39655","39655",,"2017-12-31T00:00:00.000","1330.9","1330.9","33.56",,,"1330.9","33.56",,,"0",,,,,,,,,"03/16/2018 03:10 PM EDT","02/20/2018 09:46 PM EST","02/20/2018 09:45 PM EST","02/09/2018 11:12 PM EST","02/20/2018 09:47 PM EST","MANHATTAN","40.753255","-73.990121","105","3","109","Midtown-Midtown South"
"2812204","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35108","2812204","81-05 Tenants LTD",,,"4-01268-0033","4029199","8105 35th Ave",,"Queens",,"11372","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","90000",,,,,"1940","1","100","Whole Building","Whole Building","94",,,"No","85",,"127.2","-33.1","7652586.5",,"11446017.5","1","0","93.4",,"139.7","-33.1","8408013","8408013",,"12575913",,,,"7330517.6",,,,,,,"3400","34","318668.8","93396.5","93396.5","318668.9",,,,,,,,"0",,"0","580.8","552.5","28.3","868.7","No","No",,,"No",,"88.7","580.8","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90000",,"126",,"12","126","0","10",,"1.4","1.4","0","0","126","1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","90000","90000","90000",,"2017-12-31T00:00:00.000","5448.1","5448.1","60.53",,,"5448.1","60.53",,,,,,,,,,,,"02/28/2018 11:50 AM EST","01/31/2018 12:13 PM EST","01/31/2018 01:55 PM EST","02/28/2018 11:50 AM EST","02/13/2018 12:25 PM EST","QUEENS","40.751714","-73.885446","403","25","283","Jackson Heights"
"2962828","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","35108","2962828","85-11 Condominium",,,"4-01433-7501","4035224","85-11 34th Ave.",,"Jackson Heights",,"11372","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","73000",,,,,"1960","1","100","Whole Building","Whole Building","100",,,"No","3.7",,"42.5","-91.2","271732.7",,"3102348.4","1.1",,"11.7",,"133.4","-91.2","853240.6","853240.6",,"9741375",,,,"0",,,,,,,,,"271732.7","79640.3","80394.7","271732.7",,,,,,,,"0",,"0","24.1","0","24.1","275.1","No",,,,"No",,"88.7","24.1","0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73000","No","102.2",,"15","87.6","0","90","No specific resident population","1.4","1.2","0","0","87.6","1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Possible Issue","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","73000","73000","73000",,"2017-12-31T00:00:00.000","5732.3","5732.3","78.53",,,"5732.3","78.53",,,,,,,,,,,,"02/28/2018 12:04 PM EST","02/28/2018 12:04 PM EST",,"02/28/2018 12:00 PM EST","02/13/2018 11:58 AM EST","QUEENS","40.754055","-73.882042","403","25","281","Jackson Heights"
"3095932","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","73209","3095932","J A SHAMOSH LLC.",,,"3044270001","3098287","1100 LINWOOD STREET",,"BROOKLYN","KINGS","11208","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","CBECS - Unrefrigerated Warehouse & Distribution Center","Non-Refrigerated Warehouse","Non-Refrigerated Warehouse","77000",,,,,"1971","1","100","Whole Building","Whole Building","75",,,"No","21.7","22.4","33.5","-35.3","1669375.9","1727572.9","2578656.6","3.7","0.1","48.9","49.7","75.5","-35.3","3820440.7","3763895.7","3825002.6","5814026.1",,,,,,,,,,,"707150.5","7653.5","962225.4","282012.1","282012.1","962225.3",,,,"96","2017-07-01T00:00:00.000","METER#6725796 (4876145)",,"0",,"0","122.9","37.6","85.3","189.8","No","No",,,,,"88.7","122.9","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"Yes","No","No","No","77000","77000","77000",,"2017-11-30T00:00:00.000",,,,,,,,,,,,,,,,,,,"03/08/2018 02:04 PM EST","03/08/2018 11:50 AM EST","03/08/2018 11:24 AM EST",,"03/08/2018 02:04 PM EST","BROOKLYN","40.658889","-73.874728","305","42","1078","East New York"
"4035088","2017-12-31T00:00:00.000","2018-03-08T00:00:00.000","41987","4035088","Northridge Coop Section II",,,"4-01420-0001","4431373;4431374;4431375;4431376;4431377;4431378","90-08 32nd Avenue",,"Queens",,"11369","Multifamily Housing","Multifamily Housing","Fannie Mae Industry Survey - Multifamily","Multifamily Housing","Multifamily Housing","415172",,,,,"1953","6","100","Whole Building","Whole Building","49",,,"No","87.7","93.8","87.4","0.3","36400344.6","38940407.1","36294025.4","5","0.7","127.4","133.9","127.1","0.3","52912535.6","52912535.6","55608690.7","52757989.6",,"786600",,,,,,,,,"28568942","310950.9","7044802.7","2064713.3","2068792.6","7044804.2",,,,,,,,"0",,"0","2200.4","1575.8","624.6","2194","No","No","No",,,,"88.7","2200.4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415172","No","566","0","32","396","0","100","No specific resident population","1.36329","0.95382","0","0","396","0.95382",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ok","Ok","Ok","Ok","Ok","Ok","Ok","Ok","No",,"No","No","No","No","415172","415172","415172",,"2017-12-31T00:00:00.000","19375.9","19375.9","46.67",,,"19375.9","46.67",,,,,,,,,,,,"03/08/2018 03:23 PM EST",,,"03/08/2018 03:23 PM EST","02/13/2018 12:26 PM EST","QUEENS","40.758475","-73.878121","403","25","351","Jackson Heights"
