"company_name","company_contact","company_email","company_phone","address","city","state","zip","industry","industry_descr","company_type","current_fulltime","job_created","job_retain","effective_date","total_savings","savings_from_beginning","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"Quality Casting, Inc.","Carl Morfino","carl@qualitycasting.com","2123912962","3100 47th Avenue","Long Island City","NY","11101","Manufacturing","Jewelry castings","ECSP","42",,,"2009-09-04T00:00:00.000","7291.58","154751.06","Queens","40.74306","-73.935652","402","26","199","4003539","4002810001","Hunters Point-Sunnyside-West Maspeth"
"R Simon Design, Inc.","Jasmine Labeau","jasmine@lightsup.info","7184994209","141 Flushing Ave, Bldg. 77  #907","Brooklyn","NY","11205","Manufacturing","Design and Produce Lighting Fixtures","ECSP","10",,,"2019-04-19T00:00:00.000","1509.56","2501.52","Brooklyn","40.697863","-73.971138","302","33","543","3335143","3020230001","park-cemetery-etc-Brooklyn"
"Rainbow Plastics, Inc.","Maggie Zheng","maggie@rainbowplasticsinc.com","7182187288","371 Vandervoot Avenue","Brooklyn","NY","11211","Manufacturing","Plastic Fabriction","ECSP","15",,,"2012-04-03T00:00:00.000","119261.99","977206.80","Brooklyn",,,,,,,,
"Rareform Carting, Inc.","Teresa Gerrity","grandproperty1@aol.com","7182055188","58-38 59th Street","Queens","NY","11378","Commercial","Garbage container service and building landlord","ECSP","4",,,"2012-02-16T00:00:00.000","3389.47","19652.38","Queens","40.719945","-73.908282","405","30","525","4539678","4026810052","Maspeth"
"RDS Delivery Services, Co., Inc.","David Zogby","david@rdsdelivery.com","2122601348","37-41 Vernon Blvd.","Lond Island City","NY","11101","Wholesale/Warehouse/Distribution","Delivery Service","ECSP","123",,,"2019-03-06T00:00:00.000","5919.95","6467.21","Queens","40.760066","-73.943667","401","26","39","4004352","4003580001","Queensbridge-Ravenswood-Long Island City"
"Real Coffee Roasters","Paul Lamas","paul@financierpastries.com","9178484445","69 2nd Avenue","Brooklyn","NY","11215","Manufacturing","process & roast coffee beans","ECSP","4",,,"2010-01-12T00:00:00.000","505.45","56037.05","Brooklyn","40.673117","-73.992941","306","39","121","3022002","3010020001","Park Slope-Gowanus"
"Red Rabbit LLC","Rhys Powell","rhys@myredrabbit.com","6465350459","1751 Park Avenue","New York","NY","10035","Manufacturing","Food","ECSP","9",,,"2012-01-12T00:00:00.000","31914.22","194220.94","New York","40.802879","-73.940604","111","9","196","1089077","1017700072","East Harlem North"
"Rhonda Feinman Custom Frames, Inc.","Rhonda Feinman","rhondafeinman@aol.com","7187073203","55-15 37th Avenue","Woodside","NY","11377","Manufacturing","Custom frames","ECSP","16",,,"2015-12-09T00:00:00.000","3099.93","13681.60","Queens","40.750803","-73.906774","402","26","255","4027267","4011940001","Woodside"
"Richards Plumbing & Heating Co., Inc.","Richard Turchiano","rturchiano@rph.nyc","7183839900","231 Kent Street","Brooklyn","NY","11222","Commercial","plumbing, heating and fire protection","ECSP","67",,,"2019-05-02T00:00:00.000","8099.40","8099.40","Brooklyn","40.731238","-73.95098","301","33","579","3064651","3025520010","Greenpoint"
"ROGELIO'S WAY/DIGITAL LAUNDRY","DANIEL GOLDSTEIN","dg@digitallaundry.net","9174921757","173 E 120TH STREET","NEW YORK","NY","10035","Wholesale/Warehouse/Distribution","Archives and stores digital media assets","ECSP","6",,,"2007-12-12T00:00:00.000","83.79","7432.20","New York","40.800767","-73.938738","111","8","196","1054379","1017690032","East Harlem North"
"Rogers Surveying PLLC.","Daniel Rogers","wspiezia@rogerssurveying.com","7184477311","2420 Arthur Kill Rd.","Staten Island","NY","10309","Manufacturing","Professional land, and hydrographic surveying company.","ECSP","40",,,"2018-11-15T00:00:00.000","7385.71","10694.09","Staten Island","40.55508","-74.216206","503","51","20801","5167956","5070670120","Rossville-Woodrow"
"Rolex Watch USA, Inc.","Mark Goldberg","mgoldberg@rusa.com","2127587700","665 Fifth Ave","New York","NY","10022","Wholesale/Warehouse/Distribution","Monitor the distribution and maintenance","ECSP","127",,,"2010-10-05T00:00:00.000","59972.64","733019.09","New York","40.760184","-73.975548","105","4","102","1035721","1012880069","Midtown-Midtown South"
"Rony Elka Vardi, Inc","Daniel Stenson","dan@catbirdnyc.com","6469301977","141 Flushing Ave, Bldg 77, Unit #903","Brooklyn","NY","11205","Manufacturing","jewelry","ECSP","103",,,"2019-02-20T00:00:00.000","9848.65","18667.55","Brooklyn","40.697863","-73.971138","302","33","543","3335143","3020230001","park-cemetery-etc-Brooklyn"
"Roxy Paine LLC","Roxy Paine","sofiampaine@mac.com","6078293214","413-419 Bond Street","Brooklyn","NY","11231","Manufacturing","Art","ECSP","2",,,"2014-12-17T00:00:00.000","2057.25","14360.14","Brooklyn","40.67657","-73.99217","306","39","77","3008011","3004660060","Carroll Gardens-Columbia Street-Red Hook"
"ROYAL AIRLINE LAUNDRY SERVICES CORP","Nancy Perez","nperez@eliteairlineservices.com","7183379390","439 BAYVIEW AVE.","INWOOD","NY","11691","Commercial","laundry service","ECSP","388",,,"2007-09-21T00:00:00.000","4054.60","1278970.14","Queens",,,,,,,,
"ROYAL DEVELOPMENT, INC.","BILL FURLEITER","royalbaltic@gmail.com","7183858300","723 BRISTOL ST.,","Brooklyn","NY","11236","Manufacturing","MANUFACTURER","ECSP","27",,"54","2007-05-18T00:00:00.000","-109910.06","103862.35","Brooklyn","40.653192","-73.908432","316","42","922","3083057","3036420001","Brownsville"
"Rufus Corporation","Eve Sussman","roobaby2@aol.com","6463736114","1545 Dean Street","Brooklyn","NY","11213","Manufacturing","mfg & design cusomt objects for the arts & entertainment industry","ECSP","2",,,"2017-12-21T00:00:00.000","351.86","1105.98","Brooklyn","40.676174","-73.936816","308","36","311","3035656","3013400051","Crown Heights North"
"RUGUS REALTY, INC. DBA MISS GRIMBLE","Errol Bier","errol@missgrimble.com","7186652253","909 EAST 135TH STREET","Bronx","NY","10454","Manufacturing","LANDLORD/WHOLSALE","ECSP","5","2","5","2007-04-10T00:00:00.000","1.85","21780.28","Bronx","40.800542","-73.909345","201","17","19","2094136","2025940050","Mott Haven-Port Morris"
"Russ Ops LLC","Niki  Russ Federman","niki@russanddaughters.com","2124754880","141 Flushing Ave, Bldg 77, #102","Brooklyn","NY","11205","Manufacturing","Food  Manufacturer","ECSP","31",,,"2019-04-19T00:00:00.000","18093.75","31813.35","Brooklyn","40.697863","-73.971138","302","33","543","3335143","3020230001","park-cemetery-etc-Brooklyn"
"RWS & Associates Entertainment","Ryan W Stana","joe@rwsandassociates.com","2123911795","1560 Broadway","New York","NY","10036","Other","Events and show provider","ECSP","20",,,"2015-06-04T00:00:00.000","12675.90","62203.72","New York","40.75886","-73.984843","105","4","125","1022661","1009990003","Midtown-Midtown South"
"S&L AEROSPACE METALS LLC","TED VARVATSAS","ted@slaerospace.com","7188944042","120-12 28TH AVENUE","QUEENS","NY","11354","Manufacturing","aircraft assemblies","ECSP","87",,,"2016-09-30T00:00:00.000","44503.65","196830.67","Queens","40.773145","-73.847648","407","19","907","4100711","4043170041","College Point"
"Safe Art Sat, Inc.","Clive  Green","clive@safeart.com","7183928910","13-06 38th Avenue","Long Island City","NY","11101","Wholesale/Warehouse/Distribution","fine art to museum","ECSP","28",,,"2009-08-10T00:00:00.000","4137.74","89245.22","Queens","40.757755","-73.939886","401","26","85","4005326","4004710725","Queensbridge-Ravenswood-Long Island City"
"Sculpture House Casting, Inc.","Michael Perrotta","info@sculpturehousecasting.com","7187079430","43-77 9th Street","Queens","NY","11101","Manufacturing","mold making and casting","ECSP","14",,,"2015-05-07T00:00:00.000","2835.27","15055.23","Queens","40.750998","-73.950972","402","26","19","4005254","4004540001","Hunters Point-Sunnyside-West Maspeth"
"SDC Designs LLC","Sridhar Krishnan","sridhar@sdcdesigns.com","6468980845","30-30 47th Avenue, Suite 520","Queens","NY","11101","Manufacturing","Jewelry mfg and design","ECSP","53",,,"2018-04-06T00:00:00.000","9858.30","24733.00","Queens","40.743168","-73.936568","402","26","199","4003540","4002820001","Hunters Point-Sunnyside-West Maspeth"
"Sharan Builders, Inc.","Manjit Singh","sharanbuildersinc@gmail.com","7183611700","128-12 18th Avenue","College Point","NY","11356","Commercial","General Contractor non-residential buildings","ECSP","10",,,"2017-06-30T00:00:00.000","3214.34","7208.84","Queens","40.783222","-73.840208","407","19","947","4098985","4041340122","College Point"
"Shloms Heimish Corp","Zalmen Berkovits","jkolman@gmail.com","7184834911","176 Clymer St","Brooklyn","NY","11219","Manufacturing","Commercial Bakery","ECSP","28",,,"2013-03-19T00:00:00.000","23570.08","162678.47","Brooklyn","40.707056","-73.962846","301","33","535","3059871","3021730022","Williamsburg"
"SIGNS DECAL CORP.","BABU KHALFAN","babu@signsanddecal.com","7184866400","410 MORGAN AVENUE","Brooklyn","NY","11211","Manufacturing","MFG. OF SIGNS & DECALS","ECSP","29",,,"2013-06-03T00:00:00.000","16342.22","100590.44","Brooklyn","40.718136","-73.936953","301","34","449","3070154","3028780001","East Williamsburg"
"SILLY PHILLIE CREATIONS, INC.","RICHARD SIDAO","richard@sillyphillie.com","7184926300","140 58TH STREET BLDG. B UNIT 6F","Brooklyn","NY","11220","Manufacturing","MGF BABY CLOTHES & GIFTS","ECSP","18",,,"2013-07-03T00:00:00.000","1549.91","16892.26","Brooklyn","40.645338","-74.022864","307","38","18","3414976","3057780001","Sunset Park West"
"Silver Hill Atelier, LLC","Norvel Hermanovski","norvel@silverhillarts.com","7185851691","250 East 139th Street","Bronx","NY","10451","Manufacturing","Custon artwork for hotels, restaurants and casinos","ECSP","8",,,"2010-10-12T00:00:00.000","1374.77","13937.04","Bronx","40.811967","-73.92706","201","8","51","2097046","2023330017","Mott Haven-Port Morris"
"SILVERCUP Services LLC","GARY KESNER","gkesner@silvercupstudios.com","7189062300","42-22 22nd Street","Long Island City","NY","11101","Manufacturing","MFG- MOVIE AND TV PROD","ECSP","47",,,"2016-10-07T00:00:00.000","39801.68","185348.05","Queens","40.751055","-73.943635","402","26","19","4005076","4004270060","Hunters Point-Sunnyside-West Maspeth"
"SILVERCUP Services LLC","GARY KESNER","gkesner@silvercupstudios.com","7189062300","42-22 22nd Street","Long Island City","NY","11101","Manufacturing","MFG- MOVIE AND TV PROD","ECSP","10",,,"2008-05-06T00:00:00.000","22395.81","1335829.73","Queens","40.751055","-73.943635","402","26","19","4005076","4004270060","Hunters Point-Sunnyside-West Maspeth"
"Silverman Ceramics, LLC/Alsio Design, LLC","ROBERT SILVERMAN","2bsilverman@gmail.com","9173705858","1155-1205 MANHATTAN AVENUE","BROOKLYN","NY","11222","Manufacturing","specializing in ceramic prototypes for special projects","ECSP","3",,,"2007-12-03T00:00:00.000","26.55","1437.94","Brooklyn","40.738162","-73.955442","301","33","563","3404803","3024720350","Greenpoint"
"SIM Digital New York","Kim Spikes","kimspikes@siminternational.com","2126271662","12 Desbrosses Street","New York","NY","10013","Manufacturing","motion picture and tv post-production","ECSP","54",,,"2018-08-02T00:00:00.000","42208.72","104844.84","New York","40.723365","-74.008756","101","1","39","1002932","1002250006","SoHo-TriBeCa-Civic Center-Little Italy"
"Simone Management Group, Inc.","Peter Puccio","Ppuccio@simdev.com","7182153000","1250 Waters Place, PH1","Bronx","NY","10461","Commercial","Real Estate Management","ECSP","22",,,"2011-06-02T00:00:00.000","1245.32","23846.58","Bronx","40.842742","-73.838406","211","13","284","2117335","2042267501","Van Nest-Morris Park-Westchester Square"
"SIMON''S HARDWARE","Beth Thorton","beth@tradesupplygroup.com","7184721999","35-15, 35-17 41ST STREET","L.I.C.","NY","11101","Wholesale/Warehouse/Distribution","WHOLESALE (HARDWARE)","ECSP","48",,,"2020-06-05T00:00:00.000","867.32","8326.99","Queens",,,,,,,,
"Sizzal, LLC","Al Weiss","al@influencegraphics.com","7183614205","11-05 44th Road","Queens","NY","11101","Manufacturing","digital and large format printing","ECSP","19",,,"2011-01-06T00:00:00.000","145.47","69259.46","Queens","40.74924","-73.949065","402","26","19","4005225","4004460026","Hunters Point-Sunnyside-West Maspeth"
"Sky High Murals - Colossal Media, Inc.","Adrian Moeller","adrian@colossalmediagroup.com","7188580979","1109 Metropolitan Avenue","Brooklyn","NY","11211","Commercial","outdoor advertising specializing in hand-painted murals","ECSP","76",,,"2017-07-05T00:00:00.000","5185.47","16687.25","Brooklyn","40.714343","-73.932101","301","34","449","3070491","3029270025","East Williamsburg"
"Skyline Restoration, Inc.","Rygo Foss","rygo.foss@skylinerestoration.com","7189375353","49-27 31st Street","Long Island City","NY","11101","Other","Painting & Wall Covering Contractors Industry","ECSP","507",,,"2018-12-06T00:00:00.000","5845.43","8334.93","Queens","40.73949","-73.9365","402","26","199","4003553","4002890021","Hunters Point-Sunnyside-West Maspeth"
"Skyline Windows, LLC","Steven Kraus","ekraus@skylinewindows.com","2123913000","220 E 138th Street","Bronx","NY","10451","Manufacturing","Manufacturer of windows","ECSP","275",,,"2012-01-12T00:00:00.000","9962.93","111828.42","Bronx","40.812078","-73.928609","201","8","51","2097047","2023220081","Mott Haven-Port Morris"
"SoHarlem  Inc.","Janet Rodriguez","janet@soharlem.org","2122222792","1361 Amsterdam Avenue","New York","NY","10027","Manufacturing","Cultural Industry Incubator to assist creative entrepreneurs launch micro-enterprises","ECSP","1",,,"2019-07-10T00:00:00.000","5301.47","9564.97","New York","40.814216","-73.95564","109","7","21303","1081781","1019670040","Manhattanville"
"Spaeth Design, Inc.","Sandra Spaeth","sspaeth@spaethdesign.com","2124890770","33-02 55th Street","Woodside","NY","11377","Manufacturing","production of holiday windows for New York''s premier retail store","ECSP","25",,,"2014-07-09T00:00:00.000","6099.64","35153.60","Queens","40.753283","-73.905926","402","26","255",,,"Woodside"
"Spectrum","Brian Wells","brian.c.wells@charter.com","3143949773","59 Paidge Avenue","Brooklyn","NY","11222","Wholesale/Warehouse/Distribution","Fleet storage and maintenance facility","ECSP","434",,,"2007-10-01T00:00:00.000","6816.04","860520.44","Brooklyn","40.736623","-73.949922","301","33","579","3063797","3024910051","Greenpoint"
"Spin Master, Inc.","Mark Segal","hollyp@spinmaster.com","4163646002","30-30 47th Avenue","Lond Island City","NY","11101","Other","Novelty Products","ECSP","76",,,"2019-11-04T00:00:00.000","3497.94","4084.83","Queens","40.743168","-73.936568","402","26","199","4003540","4002820001","Hunters Point-Sunnyside-West Maspeth"
"Spin Master, Inc.","Mark Segal","hollyp@spinmaster.com","4163646002","30-30 47th Avenue","Lond Island City","NY","11101","Other","Novelty Products","ECSP","60",,,"2020-07-07T00:00:00.000","172.82","962.95","Queens","40.743168","-73.936568","402","26","199","4003540","4002820001","Hunters Point-Sunnyside-West Maspeth"
"Square Roots Urban Growers, Inc.","Elliott Fisher","Elliott@squarerootsgrow.com","9316365197","630 Flushing Ave","Brooklyn","NY","11206","Manufacturing","hydroponic greens and herbs","ECSP","3",,,"2017-07-11T00:00:00.000","3922.35","28593.71","Brooklyn","40.699963","-73.948449","303","36","257","3329628","3017200001","Bedford"
"SSJ Contracting","Seeta  Singh","seeta.ssj@gmail.com","7187867877","10-40 45th Avenue","Long Island City","NY","11101","Manufacturing","apparels","ECSP","15",,,"2018-12-06T00:00:00.000","3078.09","3078.09","Queens","40.748053","-73.951224","402","26","7","4000411","4000500017","Hunters Point-Sunnyside-West Maspeth"
"SSP America, Inc.","Brian Willie","Brian.Willie@foodtravelexperts.com","7188728267","165-35 145th Drive","Jamaica","NY","11434","Manufacturing","Food commissary","ECSP","11",,,"2019-04-24T00:00:00.000","40931.75","72296.36","Queens","40.662029","-73.775424","413","31","306","4285071","4132810029","Springfield Gardens South-Brookville"
"STALLION, INC.","Ioannis Georgiades","john@stallionnyc.com","7187060111","150 WEST 30THE STREET","NEW YORK","NY","10001","Manufacturing","Designer of fur coats, fur and leather apparel and accessories","ECSP","35",,,"2008-06-04T00:00:00.000","3718.67","168043.58","New York",,,,,,,,
"Stand And Build LLC","Emily Kohl-Mattingley","emily@standandbuild.com","7185931900","51-02 21st Street, Suite 6E","Long Island City","NY","11101","Manufacturing","Fixtures, displays and furniture","ECSP","2",,,"2017-05-05T00:00:00.000","1783.69","4687.04","Queens","40.741017","-73.949742","402","26","7","4000210","4000390182","Hunters Point-Sunnyside-West Maspeth"
"StinkDigital USA LLC","Chris Mele","ryan.darden@stinkstudio.com","2126339600","160 Van Brunt Street, #2","Brooklyn","NY","11231","Commercial","Advertising & Marketing Services Industry","ECSP","45",,,"2018-10-09T00:00:00.000","276.65","851.90","Brooklyn","40.682825","-74.006497","306","38","59","3008221","3005020025","Carroll Gardens-Columbia Street-Red Hook"
"Studio UG","Yuji Yoshimoto","Yuji624@gmail.com","7184992048","1102 Atlantic Avenue, Unit 2H","Brooklyn","NY","11238","Manufacturing","Industrial Design Services Industry","ECSP","1",,,"2015-12-23T00:00:00.000","757.63","2337.04","Brooklyn","40.679518","-73.956819","308","35","305","3027572","3011260029","Crown Heights North"
"Sunset Park Farm LLC","Gwen  Schantz","gwen@brooklyngrangefarm.com","7184042023","63 Flushing Ave, Bldg 3 #1105","Brooklyn","NY","11205","Manufacturing","greenhouse vegetables and flowers","ECSP","11",,,"2020-05-12T00:00:00.000","1150.25","1926.51","Brooklyn","40.69802","-73.974986","302","33","543","3335129","3020230001","park-cemetery-etc-Brooklyn"
"SWEET SAM'S BAKING CO., LLC","Matthew  Pinkett","mpinkett@sweetsams.com","2125646459","1261 Seabury Ave","Bronx","NY","10462","Commercial","Baker","ECSP","72",,,"2009-02-03T00:00:00.000","14652.40","550734.17","Bronx","40.835001","-73.842107","209","13","96","2102637","2038430045","Westchester-Unionport"
"T & M Richardson Street LLC","Gina Argento","ginabws@gmail.com","7183499093","272 Meserole Avenue","Brooklyn","NY","11222","Manufacturing","Film studio productions","ECSP","3",,,"2019-03-05T00:00:00.000","26179.97","45242.25","Brooklyn","40.72941","-73.944418","301","33","589","3065929","3026290006","Greenpoint"
"T & Z Properties LLC","Tina Kurek","2klandmark@aol.com","5167467305","54-21 73rd Place","Maspeth","NY","11378","Commercial","Real Estate Co.","ECSP","14",,,"2018-08-15T00:00:00.000","3176.39","7809.89","Queens","40.729191","-73.888992","405","30","49302","4062880","4028030084","Maspeth"
"TECHNICAL LIBRARY SERVICE, INC.","Jacob Salik","jake@talasonline.com","2122190770","330 Morgan Avenue","Brooklyn","NY","11211","Wholesale/Warehouse/Distribution","conservation & archival storage supply house for museums","ECSP","17",,,"2009-08-03T00:00:00.000","2753.54","48424.94","Brooklyn","40.715618","-73.935794","301","34","449","3338319","3029090101","East Williamsburg"
"TEI Group","Deborah Brooks","dbrooks@teigroup.com","7186092457","30-00 47TH AVENUE, #610","Long Island City","NY","11101","Manufacturing","Elevator Construction Repair & Maintenance Service","ECSP","289",,,"2020-06-05T00:00:00.000","2676.25","9017.13","Queens","40.743281","-73.937514","402","26","199","4436702","4002830022","Hunters Point-Sunnyside-West Maspeth"
"The Bronx Brewery LLC","Damian Brown","damian@thebronxbrewery.com","7185149000","856 E. 136th Street","Bronx","NY","10454","Manufacturing","Beer Manufacturer","ECSP","68",,,"2017-08-08T00:00:00.000","14771.61","45728.24","Bronx","40.801987","-73.910315","201","17","19","2003992","2025870030","Mott Haven-Port Morris"
"The Dime Savings Bank of Williamsburg","Charlie Terrasi","cterrasi@dime.com","7187826200","300 Cadman Plaza West","Brooklyn","NY","11201","Commercial",,"ECSP","151",,,"2008-06-03T00:00:00.000","893.34","13076.08","Brooklyn","40.695198","-73.990869","302","33","502","3001937","3002390001","Brooklyn Heights-Cobble Hill"
"The Gluck Architectural Collaborative, P.C.","Peter Gluck","bgarland@gluckplus.com","2126904950","423-429 W 127th St, 6th Fl","New York","NY","10027","Commercial","Architectural serices, consturction management","ECSP","8",,,"2011-09-08T00:00:00.000","3080.01","31752.35","New York","40.812964","-73.953759","109","7","21303","1084105","1019670060","Manhattanville"
"The Handy Tool & Mfg. Co., Inc.","Rochelle Sherman","rochelle@handytool.com","7184789203","1205 Rockaway Avenue","Brooklyn","NY","11236","Manufacturing","Airplne parts","ECSP","29",,,"2017-01-17T00:00:00.000","2808.62","12937.27","Brooklyn","40.650042","-73.905711","318","42","1098","3257088","3081310022","East New York"
"The Lobster Place, Inc.","Ian MacGregor","ianm@lobsterplace.com","7183282691","531-533 Bryant Avenue","Bronx","NY","10474","Wholesale/Warehouse/Distribution","mfg & wholesale seafood","ECSP","72",,,"2015-07-06T00:00:00.000","36186.05","157569.67","Bronx","40.811156","-73.88465","202","17","93","2096876","2027690013","Hunts Point"
"The Woodwrights","Wyeth Hunnable","why86@verizon.net","9175668346","221 McKibbin Street","Brooklyn","NY","11206","Manufacturing","Mfg. of Wood Cabinets","ECSP","2",,,"2010-02-05T00:00:00.000","67.01","646.24","Brooklyn","40.705404","-73.938696","301","34","485","3071386","3030820073","Bushwick South"
"THEODOSIOU","Harry Theodos","gt@gtmachinetool.com","7187286800","32-14 49TH ST.","Queens","NY","11105","Manufacturing","Machine parts","ECSP","17",,,"2012-05-15T00:00:00.000","18215.02","160796.00","Queens","40.754919","-73.912363","401","26","161","4013643","4007340044","Astoria"
"TI Ozone Park Storage LLC","Tom  Sapienza","Tsapienza@KLCNY.com","2128405588","78-10 Liberty Avenue","Ozone Park","NY","11417","Wholesale/Warehouse/Distribution","Commercial storage facility","ECSP","6",,,"2016-02-02T00:00:00.000","5188.28","25019.77","Queens","40.679352","-73.859316","410","32","4401",,,"Ozone Park"
"TIN SHING REALTY, INC.","JIMMY CHING","jkc@nyu.edu","6462352941","5423 8TH AVEANUE","BROOKLYN","NY","11220","Commercial","Commerical Building","ECSP","1",,,"2010-06-15T00:00:00.000","1009.24","13813.93","Brooklyn",,,,,,,,
"Ti-Tone Communications, Inc.","Maggie Wong","mwong@titone.com","2124317765","36-29 Main Street","Queens","NY","11354","Commercial","Telecommunication installation","ECSP","32",,,"2009-09-30T00:00:00.000","278.28","5496.43","Queens","40.762385","-73.831605","407","20","869","4112338","4049770012","Flushing"
"Toner Quest, Inc.","Jacob (JJ) Fried","jj@tonerquest.com","7187059628","241 37th St. Suite #302","Brooklyn","NY","11232","Wholesale/Warehouse/Distribution","office products","ECSP","12",,,"2020-03-04T00:00:00.000","551.44","1435.35","Brooklyn","40.6558","-74.008408","307","38","2","3336906","3006950001","Sunset Park West"
"Tracy Watts, Inc.","Tracy Watts","tw@tracywatts.com","7184997090","119 8th Street, #201","Brooklyn","NY","11215","Manufacturing","designer of women and men hats","ECSP","3",,,"2009-08-11T00:00:00.000","54.71","5035.91","Brooklyn","40.672716","-73.991835","306","39","121","3021770","3009960017","Park Slope-Gowanus"
"TRANSCONTINENTAL ULTRA FLEX , INC.","RONALD BENNETT","rbennett@ultraflex.com","7182729100","975 ESSEX STREET","Brooklyn","NY","11208","Manufacturing","MFG. & PRINTER PACKAGING","ECSP","279",,,"2017-07-07T00:00:00.000","328812.48","949952.30","Brooklyn","40.660379","-73.874732","305","42","1078","3098057","3044070015","East New York"
"Transmitter Brewing LLC","Anthony Accardi","ant@transmitterbrewing.com","6463788529","141 Flushing Ave, Bldg 77, Ste 104","Brooklyn","NY","11205","Manufacturing","beer brewer","ECSP","5",,,"2019-08-19T00:00:00.000","11356.74","18901.61","Brooklyn","40.697863","-73.971138","302","33","543","3335143","3020230001","park-cemetery-etc-Brooklyn"
"Treasure Asset Storage LLC","Tom Sapienza","jcoakley@ceqy.com","2128405588","122 West 146th Street","New York","NY","10039","Wholesale/Warehouse/Distribution","Provide Basement Remodeling, Roofing and General Painting Services.","ECSP","4",,,"2018-01-29T00:00:00.000","40326.48","100358.23","New York","40.821456","-73.936588","110","9","232","1089388","1020140045","Central Harlem North-Polo Grounds"
"Tristate Plumbing Services, Inc.","Marc Breslaw","marc@triplumbing.com","2125630341","1431 Cromwell Ave","Bronx","NY","10452","Commercial","HVAC contractor and pipe fabricators","ECSP","134",,,"2018-06-19T00:00:00.000","14935.21","30651.66","Bronx","40.841693","-73.919177","204","16","21302","2008686","2028720183","Highbridge"
"Tropicana Products Sales, Inc.","Kathleen H. Alfano","kathy.alfano@pepsico.com","9723342969","7-02 154th Street","Queens","NY","11357","Wholesale/Warehouse/Distribution","distributes juices, soft drinks and yogurt","ECSP","43",,,"2013-04-04T00:00:00.000","106424.73","654739.27","Queens","40.794553","-73.806932","407","19","987","4103016","4045310447","Whitestone"
"TUFO'S WHOLESALE DAIRY INC.","Jonathan Rapillo","Tufofoods@aol.com","7183240110","4180 BOSTON ROAD","Bronx","NY","10475","Manufacturing","WHOLESALE (DAIRY PRODUCT)","ECSP","14",,,"2009-02-02T00:00:00.000","6108.73","143946.40","Bronx","40.886822","-73.825684","212","12","46202","2072566","2052830009","Co-op City"
"Twin Marquis, Inc","Jing Lin","jing@tmitrading.com","7187446851","7 BUSHWICK PLACE","Brooklyn","NY","11206","Manufacturing","MANUFACTUREs noodles, wrappers, dumplings and wontons","ECSP","232",,,"2012-03-07T00:00:00.000","178697.62","1498399.73","Brooklyn","40.708275","-73.938748","301","34","485","3325825","3030560074","Bushwick South"
"Twoseven Inc.","Franco Gotte","Franco@Twoseven.net","3476122324","221 McKibbin Street Unit 1","Brooklyn","NY","11206","Manufacturing","Display props","ECSP","9",,,"2009-12-07T00:00:00.000","2674.20","52691.45","Brooklyn","40.705404","-73.938696","301","34","485","3071386","3030820073","Bushwick South"
"Ulano Corporation","R. David Eisenbeiss","grassoe@ulano.com","7182374700","268 Bergen Street","Brooklyn","NY","11217","Manufacturing","Screen printing and draft graphics arts industry","ECSP","76",,,"2011-07-06T00:00:00.000","68393.30","703087.79","Brooklyn","40.683922","-73.983303","302","33","127","3005967","3003880019","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill"
"ULTRA CREATIVE CORP.","ROBERT MOREL",,"7187865151","957 ESSEX STREET","Brooklyn","NY","11208","Manufacturing","MFG PLASTIC BAGS","ECSP","130","15","260","1993-02-05T00:00:00.000","10646.47","1242068.09","Brooklyn","40.660676","-73.874955","305","42","1078",,,"East New York"
"United Air Conditioning Corp","Joseph Grgas","vmaniti@unitedair.com","7183925622","27-02 Skillman Avenue","Long Island City","NY","11101","Manufacturing","Fabrication of HVAC Syetems","ECSP","125",,,"2010-10-05T00:00:00.000","12962.55","144574.35","Queens","40.744454","-73.94014","402","26","1","4003513","4002710010","Hunters Point-Sunnyside-West Maspeth"
"United Nations Federal Credit Union","Michael LaFrance","mlafrance@unfcu.com","3474183046","24-01 44 Rd.","Queens","NY","11101","Other","Landlord","ECSP","278",,,"2007-11-02T00:00:00.000","6802.34","913825.12","Queens","40.748206","-73.943731","402","26","19","4005157","4004350001","Hunters Point-Sunnyside-West Maspeth"
"Uniworld Group Inc.","Stella Canlas","stella.canlas@uwgny.com","2122197146","1 Metrotech Center N. 11th Fl.","Brooklyn","NY","11201","Other","Professional Scientifc Svcs.","ECSP","132",,,"2009-12-04T00:00:00.000","6192.29","112914.00","Brooklyn",,,,,,,,
"Urban Archaeology, LTD","Gil Shapiro","gil@urbanarchaeology.com","2124314646","32 Skillmamn Avenue","Long Island City","NY","11101","Manufacturing","Provides finished architectural pieces to architects","ECSP","48",,,"2015-07-08T00:00:00.000","14922.32","79934.33","Queens",,,,,,,,
"Urban Green LLC","Elias  Didaskalou","urbangreenfurniture.com","7185670777","140 58th Street, Bldg B, #8F","Brooklyn","NY","11220","Manufacturing","furniture manufacturing","ECSP","11",,,"2015-03-06T00:00:00.000","3066.42","29194.62","Brooklyn","40.645338","-74.022864","307","38","18","3414976","3057780001","Sunset Park West"
"USTA NATIONAL TENNIS CENTER, INC.","DANIEL ZAUSNER","crowley@usta.com","7187606237","FLUSHING MEADOWS-CORONA PARK","Queens","NY","11368","Commercial","ADMINISTRATIVE OFFICES","ECSP","110",,,"2016-07-27T00:00:00.000","439634.10","1849004.70","Queens",,,,,,,,
