"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-07-15T00:00:00.000","2017-04-03T00:00:00.000","4303","Correction Officer","2019-09-23T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-15T00:00:00.000","2016-11-16T00:00:00.000","5003","Emergency Medical Specialist - EMT","2019-02-18T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-14T00:00:00.000","2016-08-04T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-14T00:00:00.000","2016-11-23T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-14T00:00:00.000","2016-08-16T00:00:00.000","3309","Police Officer","2017-12-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-14T00:00:00.000","2017-04-25T00:00:00.000","4061","Stationary Engineer (Electric)","2020-01-13T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-07-13T00:00:00.000","2016-11-04T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-13T00:00:00.000","2016-10-12T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-12T00:00:00.000","2017-05-01T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-12T00:00:00.000","2016-10-19T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-12T00:00:00.000","2017-01-06T00:00:00.000","4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-07-11T00:00:00.000","2016-11-22T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-11T00:00:00.000","2016-10-17T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-11T00:00:00.000","2016-08-10T00:00:00.000","4037","Plumber's Helper","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-07-11T00:00:00.000","2017-04-03T00:00:00.000","4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Open","2016-07-11T00:00:00.000",,"2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-11T00:00:00.000","2017-02-21T00:00:00.000","5313","Traffic Enforcement Agent (TEA)","2019-06-10T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-11T00:00:00.000","2016-09-26T00:00:00.000","3310","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-08T00:00:00.000","2017-02-10T00:00:00.000","6007","Investigator","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-08T00:00:00.000","2016-10-18T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-07-07T00:00:00.000","2016-09-07T00:00:00.000",,,,,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-07T00:00:00.000","2016-08-04T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-07-07T00:00:00.000","2017-02-08T00:00:00.000","5026","Electrician's Helper",,,"DCAS"
"Section 76",,"Taxi and Limousine Commission - TLC","Closed","2016-07-06T00:00:00.000","2016-09-07T00:00:00.000",,,,,"TLC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-07-06T00:00:00.000","2016-09-07T00:00:00.000",,,,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-06T00:00:00.000","2016-10-11T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Health and Mental Hygiene - DOHMH","Open","2016-07-06T00:00:00.000",,"2329","Special Officer","2019-06-24T00:00:00.000",,"DOHMH"
"Section 50","Medical","Department of Correction - DOC","Open","2016-07-05T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-07-05T00:00:00.000","2016-07-07T00:00:00.000","1022","Police Administrative Aide","2016-08-29T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-07-05T00:00:00.000","2017-03-06T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-07-01T00:00:00.000","2016-08-09T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2016-06-30T00:00:00.000","2016-11-15T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Open","2016-06-30T00:00:00.000",,"2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-06-30T00:00:00.000","2016-08-09T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-30T00:00:00.000","2017-02-16T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-30T00:00:00.000","2016-09-12T00:00:00.000","4313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2016-06-29T00:00:00.000","2016-08-01T00:00:00.000","6602","Light Maintainer",,,"NYCT"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-29T00:00:00.000","2016-11-07T00:00:00.000","5535","Lieutenant (Police) (Prom)","2020-02-17T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-06-29T00:00:00.000","2016-09-15T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-06-27T00:00:00.000","2016-09-21T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-06-27T00:00:00.000","2016-09-01T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-27T00:00:00.000","2016-10-18T00:00:00.000","2052","Police Officer","2018-12-18T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-06-27T00:00:00.000","2017-01-05T00:00:00.000","5015","Bookkeeper","2020-04-27T00:00:00.000",,"DCAS"
"Section 76",,"Department of Transportation - DOT","Closed","2016-06-27T00:00:00.000","2016-11-10T00:00:00.000",,,,,"DOT"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2016-06-27T00:00:00.000","2016-11-03T00:00:00.000",,,,,"NYCHA"
"Other",,"Administration for Children's Services - ACS","Closed","2016-06-27T00:00:00.000","2016-07-18T00:00:00.000","5512","Supervising Special Officer",,,"ACS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-24T00:00:00.000","2016-09-06T00:00:00.000","6503","Emergency Medical Specialist-Paramedic (PRO)",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2016-06-24T00:00:00.000","2017-01-24T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-24T00:00:00.000","2016-09-26T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 76",,"Department of Correction - DOC","Closed","2016-04-01T00:00:00.000","2016-08-04T00:00:00.000",,,,,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-06-23T00:00:00.000","2016-08-25T00:00:00.000","6308","Corrections Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-23T00:00:00.000","2016-09-26T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-23T00:00:00.000","2016-09-26T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-23T00:00:00.000","2016-09-16T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-06-22T00:00:00.000","2016-12-12T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-06-22T00:00:00.000","2016-11-01T00:00:00.000","4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-06-21T00:00:00.000","2016-08-31T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Jurisdictional Issue",,"Transit Authority - NYCTA","Closed","2016-06-21T00:00:00.000","2016-06-30T00:00:00.000",,,,,"NYCTA"
"Section 50","Psych","Department of Citywide Administrative Services - DCAS","Closed","2016-06-21T00:00:00.000","2017-03-13T00:00:00.000","3328","Special Officer","2019-10-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-06-20T00:00:00.000","2017-03-06T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2016-06-17T00:00:00.000",,"3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-06-17T00:00:00.000","2016-12-21T00:00:00.000","3325","School Safety Agent (SSA)","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-17T00:00:00.000","2016-09-02T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-06-17T00:00:00.000","2016-09-19T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Medical","Police Department - NYPD","Open","2016-06-17T00:00:00.000",,"3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-17T00:00:00.000","2016-09-06T00:00:00.000","6007","Investigator",,,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2016-06-17T00:00:00.000","2017-04-05T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Health and Mental Hygiene - DOHMH","Closed","2016-06-16T00:00:00.000","2017-02-22T00:00:00.000","2329","Special Officer","2019-06-24T00:00:00.000",,"DOHMH"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-16T00:00:00.000","2016-09-12T00:00:00.000","2050","Police Officer","2018-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-15T00:00:00.000","2016-10-11T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2016-06-15T00:00:00.000","2016-08-16T00:00:00.000","5616","Track Equipment Maintainer",,,"NYCT"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2016-06-15T00:00:00.000","2016-08-16T00:00:00.000","5613","Elecronic Equipment Maintainer",,,"NYCTA"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2016-06-15T00:00:00.000","2017-01-18T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-15T00:00:00.000","2016-06-16T00:00:00.000","312","Police Officer","2016-06-30T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-15T00:00:00.000","2016-09-13T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-14T00:00:00.000","2016-08-09T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 76","Suspension","Housing Authority - NYCHA","Closed","2016-06-13T00:00:00.000","2017-02-24T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-06-13T00:00:00.000","2016-10-28T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-06-13T00:00:00.000","2016-10-11T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-10T00:00:00.000","2016-06-14T00:00:00.000","5534","Lieutenant (Fire) Prom.",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-10T00:00:00.000","2016-06-13T00:00:00.000","2013","Police Communications Technician","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-09T00:00:00.000","2016-07-29T00:00:00.000","8011","Station Agent","2017-08-22T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-08T00:00:00.000","2016-09-06T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-07T00:00:00.000","2016-06-08T00:00:00.000","5534","Lieutenant (Fire) (Prom)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-07T00:00:00.000","2016-09-13T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-06-06T00:00:00.000","2016-07-26T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-06-06T00:00:00.000","2016-10-20T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-06-06T00:00:00.000","2016-09-02T00:00:00.000","6308","Correction Officer","2020-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-06T00:00:00.000","2016-09-15T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-06T00:00:00.000","2016-09-13T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Open","2016-06-06T00:00:00.000",,"6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-06T00:00:00.000","2016-06-07T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 76",,"Department of Correction - DOC","Closed","2016-06-06T00:00:00.000","2016-08-30T00:00:00.000",,,,,"DOC"
"Jurisdictional Issue","Premature","Fire Department - FDNY","Closed","2016-06-02T00:00:00.000","2016-06-09T00:00:00.000","2000","FIREFIGHTER","2017-06-26T00:00:00.000",,"FDNY"
"Jurisdictional Issue","Premature","Fire Department - FDNY","Closed","2016-06-02T00:00:00.000","2016-06-09T00:00:00.000","2000","FIREFIGHTER","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-02T00:00:00.000","2016-09-09T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-02T00:00:00.000","2016-09-02T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-06-02T00:00:00.000","2016-09-12T00:00:00.000","4334","Police Communications Technician","2017-11-13T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-06-02T00:00:00.000","2016-10-24T00:00:00.000","5535","Promotion to Lieutenant (Police)","2020-02-17T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-06-02T00:00:00.000","2016-12-20T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-06-01T00:00:00.000","2016-07-13T00:00:00.000","6003","Emergency Medical Specialist - EMT (Fire)","2020-02-24T00:00:00.000",,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2016-05-31T00:00:00.000","2017-01-10T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-31T00:00:00.000","2017-04-05T00:00:00.000","3325","School Safety Agent","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-31T00:00:00.000","2016-08-26T00:00:00.000","4309","Traffic Enforcement Agent (TEA)","2018-02-12T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-31T00:00:00.000","2017-02-07T00:00:00.000","5029","Elevator Mechanic's Helper","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-05-31T00:00:00.000","2017-03-08T00:00:00.000","5535","Promotion to Lieutenant (Police)","2020-02-17T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-05-31T00:00:00.000","2017-03-08T00:00:00.000","5015","Bookkeeper","2020-04-27T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2016-05-31T00:00:00.000","2017-03-13T00:00:00.000","6308","Correction Officer","2020-03-02T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-31T00:00:00.000","2016-07-07T00:00:00.000","1323","School Safety Agent","2017-05-09T00:00:00.000",,"NYPD"
"Section 76","Suspension","Department of Citywide Administrative Services - DCAS","Closed","2016-05-31T00:00:00.000","2016-10-06T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-27T00:00:00.000","2016-08-23T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000","2017-09-19T00:00:00.000","DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-26T00:00:00.000","2016-09-02T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-26T00:00:00.000","2016-09-12T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-05-26T00:00:00.000","2016-10-27T00:00:00.000","1318","Corrections Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-26T00:00:00.000","2016-09-02T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-26T00:00:00.000","2016-09-12T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-25T00:00:00.000","2016-09-29T00:00:00.000","310","Police Officer","2017-05-18T00:00:00.000",,"NYPD"
"Section 76","Termination","Police Department - NYPD","Closed","2016-05-24T00:00:00.000","2016-10-06T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-24T00:00:00.000","2016-06-02T00:00:00.000","1315","Police Officer","2016-07-09T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2016-05-24T00:00:00.000","2016-07-29T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-23T00:00:00.000","2016-06-28T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-23T00:00:00.000","2016-08-26T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-23T00:00:00.000","2016-06-02T00:00:00.000","308","Police Officer","2016-06-06T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-23T00:00:00.000","2016-06-02T00:00:00.000","309","Police Officer","2016-06-13T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-23T00:00:00.000","2016-06-02T00:00:00.000","2313","Traffic Enforcement Agent","2016-11-01T00:00:00.000",,"NYPD"
"Section 76","Suspension","Department of Correction - DOC","Closed","2016-05-23T00:00:00.000","2016-12-16T00:00:00.000",,,,,"DOC"
"Section 76","Suspension","Department of Correction - DOC","Closed","2016-05-23T00:00:00.000","2017-02-21T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-20T00:00:00.000","2016-06-02T00:00:00.000","1317","School Safety Agent","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-05-20T00:00:00.000","2017-01-18T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-20T00:00:00.000","2016-08-10T00:00:00.000","1324","School Safety Agent","2017-05-10T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-20T00:00:00.000","2016-12-15T00:00:00.000","4326","Traffic Enforcement Agent","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-20T00:00:00.000","2016-09-20T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2016-05-20T00:00:00.000","2016-06-21T00:00:00.000","5008","Inspector (Instructor)","2020-03-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-19T00:00:00.000","2017-04-27T00:00:00.000","4533","Promotional Police Officer","2018-10-15T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2016-05-19T00:00:00.000","2016-08-16T00:00:00.000","5616","Track Equipment Maintainer",,,"NYCT"
"Section 50","Psych","Department of Correction - DOC","Closed","2016-05-19T00:00:00.000","2016-09-28T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2016-05-19T00:00:00.000","2016-07-29T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-18T00:00:00.000","2016-08-26T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-18T00:00:00.000","2016-12-01T00:00:00.000","3311","Police Officer","2019-06-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-18T00:00:00.000","2016-10-20T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-18T00:00:00.000","2016-09-13T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2016-05-18T00:00:00.000","2016-08-26T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-18T00:00:00.000","2016-10-07T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-17T00:00:00.000","2016-10-21T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2016-05-17T00:00:00.000","2016-09-13T00:00:00.000","5507","Captain (Fire)(Prom)",,,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2016-05-17T00:00:00.000","2016-06-06T00:00:00.000",,,,,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2016-05-17T00:00:00.000","2016-08-25T00:00:00.000","4327","Correction Officer","2019-11-05T00:00:00.000",,"DOC"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-05-16T00:00:00.000","2016-09-21T00:00:00.000","8129","Stationary Engineer",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2016-05-16T00:00:00.000","2016-09-15T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2016-05-16T00:00:00.000","2016-12-12T00:00:00.000","2317","Special Officer","2019-03-04T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-05-17T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-11-18T00:00:00.000","3323","School Safety Agent","2018-05-29T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-05-17T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-05-17T00:00:00.000","1309","Police Officer","2016-07-05T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-07-07T00:00:00.000","3325","School Safety Agent","2019-08-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-16T00:00:00.000","2016-05-19T00:00:00.000","1317","School Safety Agent","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Psych","Fire Department - FDNY","Closed","2016-05-13T00:00:00.000","2016-09-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2016-05-13T00:00:00.000","2016-11-30T00:00:00.000",,,,,"NYCHA"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2016-05-13T00:00:00.000","2017-01-13T00:00:00.000","5525","Associate School Food Service Manager","2020-03-23T00:00:00.000",,"DCAS"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2016-05-13T00:00:00.000","2016-12-12T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-13T00:00:00.000","2016-05-17T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2016-05-13T00:00:00.000","2016-11-30T00:00:00.000","3068","Police Officer","2019-12-18T00:00:00.000",,"NYPD"
