"tree_id","block_id","created_at","tree_dbh","stump_diam","curb_loc","status","health","spc_latin","spc_common","steward","guards","sidewalk","user_type","problems","root_stone","root_grate","root_other","trunk_wire","trnk_light","trnk_other","brch_light","brch_shoe","brch_other","address","zipcode","zip_city","cb_num","borocode","boroname","cncldist","st_assem","st_senate","nta","nta_name","boro_ct","state","latitude","longitude","x_sp","y_sp","council_district","census_tract","bin","bbl"
"171787","349993","2015-08-24T00:00:00.000","13","0","OnCurb","Alive","Fair","Gleditsia triacanthos var. inermis","honeylocust","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","17-027 SEAGIRT BOULEVARD","11691","Far Rockaway","414","4","Queens","31","23","15","QN15","Far Rockaway-Bayswater","4101001","New York","40.59512186","-73.75189789","1053152.088","156192.9262","31","101001","4436181","4156380001"
"145913","341366","2015-08-15T00:00:00.000","9","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","32-002 82 STREET","11370","East Elmhurst","403","4","Queens","25","34","13","QN28","Jackson Heights","4032700","New York","40.7575093","-73.88578194","1015893.15","215278.3992","25","327","4026927","4011770009"
"190622","210645","2015-08-31T00:00:00.000","6","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","274 AVENUE X","11223","Brooklyn","315","3","Brooklyn","47","45","23","BK26","Gravesend","3037402","New York","40.590101","-73.97292044","991771.0204","154267.286","47","37402","3337270","3071930001"
"191337","224125","2015-08-31T00:00:00.000","10","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","Damage","Volunteer","Stones,BranchOther","Yes","No","No","No","No","No","No","No","Yes","67 WOODHULL STREET","11231","Brooklyn","306","3","Brooklyn","39","52","26","BK33","Carroll Gardens-Columbia Street-Red Hook","3006300","New York","40.68121631","-74.00238256","983589.1755","187461.8981","39","63","3005078","3003590045"
"164882","301636","2015-08-22T00:00:00.000","10","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","None","NoDamage","Volunteer","BranchLights","No","No","No","No","No","No","Yes","No","No","49-018 21 AVENUE","11370","East Elmhurst","401","4","Queens","22","36","13","QN72","Steinway","4013500","New York","40.7700564","-73.89757741","1012619.97","219845.6752","22","135","4021174","4009650006"
"172838","228175","2015-08-25T00:00:00.000","22","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","1467 54 STREET","11219","Brooklyn","312","3","Brooklyn","44","48","17","BK88","Borough Park","3023800","New York","40.62990671","-73.99109537","986721.6781","168768.5027","44","238","3139094","3056710046"
"204053","217965","2015-09-05T00:00:00.000","3","0","OnCurb","Alive","Fair","Tilia tomentosa","silver linden","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","268 DEVOE STREET","11211","Brooklyn","301","3","Brooklyn","34","53","18","BK90","East Williamsburg","3048100","New York","40.71385547","-73.9397681","1000947.678","199359.0446","34","481","3391340","3029200018"
"208733","340685","2015-09-07T00:00:00.000","6","0","OnCurb","Alive","Fair","Pyrus calleryana","Callery pear","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","37-006 80 STREET","11372","Jackson Heights","403","4","Queens","25","39","13","QN28","Jackson Heights","4028500","New York","40.7492629","-73.88617689","1015787.636","212273.8265","25","285","4449493","4012900001"
"201481","338001","2015-09-04T00:00:00.000","9","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","NoDamage","NYC Parks Staff","Stones","Yes","No","No","No","No","No","No","No","No","255 BEACH 131 STREET","11694","Rockaway Park","414","4","Queens","32","23","15","QN10","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","4092800","New York","40.57688556","-73.85058442","1025756.564","149486.8051","32","928","4305830","4162650014"
"179996","216037","2015-08-27T00:00:00.000","12","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","1or2","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","169 ECKFORD STREET","11222","Brooklyn","301","3","Brooklyn","33","50","26","BK76","Greenpoint","3057100","New York","40.72527988","-73.94967899","998197.7585","203519.5727","33","571","3066134","3026480017"
"192289","203626","2015-08-31T00:00:00.000","12","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","NoDamage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","9115 COLONIAL ROAD","11209","Brooklyn","310","3","Brooklyn","43","46","22","BK31","Bay Ridge","3005201","New York","40.62066188","-74.03799246","973702.8826","165402.5269","43","5201","3154610","3060840001"
"162691","227502","2015-08-20T00:00:00.000","10","0","OnCurb","Alive","Good","Pyrus calleryana","Callery pear","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","702 AVENUE N","11230","Brooklyn","312","3","Brooklyn","44","48","22","BK46","Ocean Parkway South","3044200","New York","40.61472536","-73.96713406","993374.7518","163239.1227","44","442","3253553","3065890001"
"179203","348557","2015-08-27T00:00:00.000","4","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","110-033 72 AVENUE","11375","Forest Hills","406","4","Queens","29","28","16","QN17","Forest Hills","4075702","New York","40.72130539","-73.83957849","1028717.57","202108.2563","29","75702","4052576","4022350047"
"170611","314930","2015-08-24T00:00:00.000","18","0","OffsetFromCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","TrunkOther","No","No","No","No","No","Yes","No","No","No","14-011 115 STREET","11356","College Point","407","4","Queens","19","27","11","QN23","College Point","4092900","New York","40.78531604","-73.85243355","1025114.966","225423.1122","19","929","4097959","4040500010"
"163902","208236","2015-08-21T00:00:00.000","6","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","NYC Parks Staff","Stones","Yes","No","No","No","No","No","No","No","No","3205 EMMONS AVENUE","11235","Brooklyn","315","3","Brooklyn","48","41","23","BK17","Sheepshead Bay-Gerritsen Beach-Manhattan Beach","3062200","New York","40.58436482","-73.93188582","1003169.514","152183.6452","48","622","3247935","3088070125"
"162387","230557","2015-08-20T00:00:00.000","12","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","514 EAST 18 STREET","11226","Brooklyn","314","3","Brooklyn","40","42","17","BK42","Flatbush","3051800","New York","40.6385425","-73.96107492","995053.1263","171917.0276","40","518","3119448","3051810040"
"178506","103412","2015-08-26T00:00:00.000","10","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","Helpful","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","27 STUYVESANT STREET","10003","New York","103","1","Manhattan","2","66","27","MN22","East Village","1004000","New York","40.72999096","-73.98829794","987493.2973","205232.1749","2","40","1006782","1004650026"
"187448","343043","2015-08-29T00:00:00.000","8","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","1or2","Harmful","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","50-052 96 STREET","11368","Corona","404","4","Queens","21","39","13","QN25","Corona","4044302","New York","40.7404012","-73.86641802","1021267.261","209052.9625","21","44302","4046746","4018870058"
"169968","227498","2015-08-24T00:00:00.000","18","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","618 AVENUE N","11230","Brooklyn","312","3","Brooklyn","44","48","22","BK46","Ocean Parkway South","3044000","New York","40.61467596","-73.96761588","993240.9879","163221.0735","44","440","3173808","3065880008"
"186460","505655","2015-08-29T00:00:00.000","2","0","OnCurb","Alive","Good","Quercus acutissima","sawtooth oak","1or2","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","2508 HUGHES AVENUE","10458","Bronx","206","2","Bronx","15","78","34","BX06","Belmont","2038900","New York","40.85796113","-73.88445607","1016212.197","251877.012","15","389","2012281","2030780047"
"178185","223402","2015-08-26T00:00:00.000","8","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","4orMore","Helpful","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","782 PRESIDENT STREET","11215","Brooklyn","306","3","Brooklyn","39","52","20","BK37","Park Slope-Gowanus","3015700","New York","40.67435213","-73.97739122","990521.392","184961.8801","39","157","3020358","3009600020"
"141319","336960","2015-08-13T00:00:00.000","13","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","BranchLights","No","No","No","No","No","No","Yes","No","No","224-046 EDGEWOOD AVENUE","11413","Springfield Gardens","413","4","Queens","31","29","14","QN66","Laurelton","4068200","New York","40.66732765","-73.75067831","1053415.913","182500.2853","31","682","4283779","4131940006"
"177968","202538","2015-08-26T00:00:00.000","6","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","1or2","Unsure","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","66 BARBEY STREET","11207","Brooklyn","305","3","Brooklyn","37","54","18","BK83","Cypress Hills-City Line","3114600","New York","40.68159159","-73.88984528","1014802.216","187617.8249","37","1146","3086884","3039200023"
"165685","205967","2015-08-22T00:00:00.000","28","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","TreesCount Staff","Stones","Yes","No","No","No","No","No","No","No","No","1727 81 STREET","11214","Brooklyn","311","3","Brooklyn","43","49","23","BK28","Bensonhurst West","3027600","New York","40.61093835","-74.00100057","983972.1912","161857.7065","43","276","3163309","3062840072"
"175462","302389","2015-08-25T00:00:00.000","3","0","OnCurb","Alive","Fair","Liriodendron tulipifera","tulip-poplar","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","20-053 18 STREET","11105","Astoria","401","4","Queens","22","36","13","QN72","Steinway","4010500","New York","40.78479805","-73.91524289","1007721.624","225211.3265","22","105","4020318","4008940030"
"165483","348286","2015-08-22T00:00:00.000","25","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","None","No","No","No","No","No","No","No","No","No","113-001 77 AVENUE","11375","Forest Hills","406","4","Queens","29","27","14","QN17","Forest Hills","4075701","New York","40.71736609","-73.83226394","1030747.849","200676.8457","29","75701","4052803","4022670136"
"167121","310403","2015-08-22T00:00:00.000","11","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","Stones","Yes","No","No","No","No","No","No","No","No","83-034 KEW GARDENS ROAD","11415","Kew Gardens","409","4","Queens","29","27","14","QN60","Kew Gardens","4013800","New York","40.71012681","-73.82739421","1032102.976","198041.9859","29","138",,
"169378","301572","2015-08-23T00:00:00.000","9","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","21-055 71 STREET","11370","East Elmhurst","401","4","Queens","22","36","13","QN72","Steinway","4031700","New York","40.7683863","-73.8980611","1012486.702","219237.0481","22","317","4021246","4009670029"
"121884","315492","2015-08-05T00:00:00.000","20","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","Volunteer","TrunkOther,BranchLights","No","No","No","No","No","Yes","Yes","No","No","123-006 9 AVENUE","11356","College Point","407","4","Queens","19","27","11","QN23","College Point","4093900","New York","40.78933924","-73.84452964","1027301.159","226892.6841","19","939","4096591","4039670027"
"178402","321655","2015-08-26T00:00:00.000","22","0","OnCurb","Alive","Good","Acer platanoides","Norway maple","None","None","Damage","Volunteer","None","No","No","No","No","No","No","No","No","No","52-016 248 STREET","11362","Little Neck","411","4","Queens","19","26","11","QN45","Douglas Manor-Douglaston-Little Neck","4150701","New York","40.76076999","-73.73547397","1057531.024","216556.3908","19","150701","4170607","4082110023"
"144863","213635","2015-08-14T00:00:00.000","12","0","OnCurb","Alive","Poor","Acer platanoides","Norway maple","None","None","NoDamage","NYC Parks Staff","Stones,TrunkOther","Yes","No","No","No","No","Yes","No","No","No","24 PAERDEGAT 14 STREET","11236","Brooklyn","318","3","Brooklyn","46","59","19","BK50","Canarsie","3099800","New York","40.62765021","-73.90189217","1011482.935","167961.524","46","998","3228016","3080880014"
"199777","212254","2015-09-03T00:00:00.000","21","0","OnCurb","Alive","Fair","Acer platanoides","Norway maple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","3001 FILLMORE AVENUE","11234","Brooklyn","318","3","Brooklyn","46","59","22","BK45","Georgetown-Marine Park-Bergen Beach-Mill Basin","3063600","New York","40.6087057","-73.93755074","1001589.694","161050.4729","46","636","3238687","3084740010"
"200403","408850","2015-09-03T00:00:00.000","3","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","2024 RICHMOND AVENUE","10314","Staten Island","502","5","Staten Island","50","63","24","SI05","New Springville-Bloomfield-Travis","5027301","New York","40.5981597","-74.1624929","939125.0341","157243.9667","50","29103","5107349","5021000450"
"185061","505656","2015-08-29T00:00:00.000","16","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","Harmful","NoDamage","Volunteer","MetalGrates","No","Yes","No","No","No","No","No","No","No","4673 PARK AVENUE","10458","Bronx","206","2","Bronx","15","78","33","BX40","Fordham South","2038302","New York","40.85866333","-73.8928645","1013885.913","252129.8947","15","38302","2011230","2030320055"
"183489","345709","2015-08-28T00:00:00.000","12","0","OnCurb","Alive","Good","Styphnolobium japonicum","Sophora","None","None","Damage","Volunteer","RootOther,BranchLights","No","No","Yes","No","No","No","Yes","No","No","2138 HARMAN STREET","11385","Ridgewood","405","4","Queens","30","37","15","QN20","Ridgewood","4059500","New York","40.71098678","-73.90757284","1009874.051","198321.6716","30","595","4434053","4033690030"
"199065","107043","2015-09-03T00:00:00.000","4","0","OffsetFromCurb","Alive","Good","Malus","crab apple","None","None","NoDamage","TreesCount Staff","None","No","No","No","No","No","No","No","No","No","1880 BROADWAY","10023","New York","107","1","Manhattan","3","75","27","MN14","Lincoln Square","1014500","New York","40.77043849","-73.98209704","989208.9021","219968.8036","3","145","1087510","1011147503"
