DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1459386-DCA,Business,12/31/2022,Active,04/15/2013,Tobacco Retail Dealer,TOP DELI GROCERY INC.,,9512,35TH AVE,,JACKSON HTS,NY,11372,718-606-8158,Queens,4,403,21,4546998,4014690006,QN28,273,,-73.8724209333528,40.75317673617984,"(40.75317673617984, -73.8724209333528)"
2083712-2-DCA,Business,12/31/2022,Active,03/26/2019,Tobacco Retail Dealer,24/7 KING DELI CORP,,3593,3RD AVE,,BRONX,NY,10456,607-261-0980,Bronx,2,203,16,2128574,2023737501,BX01,145,,-73.90517828887083,40.83245424501677,"(40.83245424501677, -73.90517828887083)"
2052641-2-DCA,Business,12/31/2022,Active,05/08/2017,Tobacco Retail Dealer,COLORADO DELI FOOD CORP.,,1158,GERARD AVE,,BRONX,NY,10452,347-297-8140,Bronx,2,204,16,2002954,2024790001,BX63,197,,-73.92092790077417,40.834318800045416,"(40.834318800045416, -73.92092790077417)"
1341626-DCA,Business,12/31/2022,Active,12/29/2009,Tobacco Retail Dealer,1517 DELI GROCERY CORP.,,1517,SAINT NICHOLAS AVE,,NEW YORK,NY,10033,212-928-2232,Manhattan,1,112,10,1063969,1021660044,MN35,271,,-73.93157717073333,40.85228149015591,"(40.85228149015591, -73.93157717073333)"
2090231-2-DCA,Business,12/31/2022,Active,09/05/2019,Tobacco Retail Dealer,FRESH DELI AND GROCERY 1 CORP,,6274,FRESH POND RD,,RIDGEWOOD,NY,11385,646-321-5111,Queens,4,405,30,4084579,4035210049,QN20,593,,-73.90040384158985,40.71231020925489,"(40.71231020925489, -73.90040384158985)"
2053335-2-DCA,Business,12/31/2022,Active,05/22/2017,Tobacco Retail Dealer,1454 MC DELI GROCERY CORP,,1454,GRAND CONCOURSE,,BRONX,NY,10457,7185385127,Bronx,2,204,14,2007991,2028320030,BX14,225,,-73.91301717836832,40.84004406278686,"(40.84004406278686, -73.91301717836832)"
2056183-2-DCA,Business,12/31/2022,Active,07/25/2017,Tobacco Retail Dealer,857 COMMUNITY DELI & GRILL CORP,,857,E 241ST ST,,BRONX,NY,10470,718-325-8057,Bronx,2,212,11,2071959,2051170055,BX62,442,,-73.84707069779556,40.90177509898233,"(40.90177509898233, -73.84707069779556)"
2031191-2-DCA,Business,12/31/2022,Active,12/09/2015,Tobacco Retail Dealer,5 STAR EXPRESS DELI AND GROCERY CORP,,1176,NOSTRAND AVE,,BROOKLYN,NY,11225,347-241-6164,Brooklyn,3,309,40,3115474,3050390047,BK60,802,,-73.9504383060806,40.658797618160314,"(40.658797618160314, -73.9504383060806)"
1454884-DCA,Business,12/31/2022,Active,01/25/2013,Tobacco Retail Dealer,1430 FOOD CORP I,,1430,ROCKAWAY PKWY,,BROOKLYN,NY,11236,718-272-1150,Brooklyn,3,318,42,3229364,3081650001,BK50,968,,-73.90248942087474,40.64528184073729,"(40.64528184073729, -73.90248942087474)"
2065446-2-DCA,Business,12/31/2022,Active,01/29/2018,Tobacco Retail Dealer,SHANI VILLAGE POP INC.,,311,6TH AVE,,NEW YORK,NY,10014,2122557000,Manhattan,1,102,03,1010078,1005890038,MN23,67,,-74.00155870797856,40.73082550685727,"(40.73082550685727, -74.00155870797856)"
2031456-2-DCA,Business,12/31/2022,Active,12/16/2015,Tobacco Retail Dealer,17TH MINI MART INC,,8306,17TH AVE,,BROOKLYN,NY,11214,646-708-5911,Brooklyn,3,311,43,3164527,3063120042,BK28,182,,-74.00314420008586,40.61025570626762,"(40.61025570626762, -74.00314420008586)"
2093901-2-DCA,Business,12/31/2022,Active,01/24/2020,Tobacco Retail Dealer,STOP AND GO GROCERY STORE INC,,2028,MERMAID AVE,,BROOKLYN,NY,11224,7182662377,Brooklyn,3,313,47,3189553,3070590001,,,,-73.98726399562851,40.576343050198176,"(40.576343050198176, -73.98726399562851)"
2028496-2-DCA,Business,12/31/2022,Active,09/17/2015,Tobacco Retail Dealer,"HG-KCGI-TEI JFK T8, JV",Hudson/Euro Cafe,1,JFK INTL AIRPORT BLVD,"TERM 8-B1, STORE 1296",JAMAICA,NY,11430,,Queens,4,,,,,,,,,,
1383598-DCA,Business,12/31/2022,Active,02/28/2011,Tobacco Retail Dealer,MENDEZ DELI GROCERY CORP.,,5424,3RD AVE,,BROOKLYN,NY,11220,718-439-1913,Brooklyn,3,307,38,3014505,3008210047,BK32,22,,-74.0173039266326,40.645074848022865,"(40.645074848022865, -74.0173039266326)"
2092414-2-DCA,Business,12/31/2022,Active,11/21/2019,Tobacco Retail Dealer,SEELEY GOURMET DELI INC,,251,SEELEY ST,,BROOKLYN,NY,11218,7182089882,Brooklyn,3,307,39,3121890,3052570045,,,,-73.97371925767482,40.655591155066524,"(40.655591155066524, -73.97371925767482)"
2051687-2-DCA,Business,12/31/2022,Active,04/21/2017,Tobacco Retail Dealer,ALONSO MINIMARKET CORP,,752,SENECA AVE,,RIDGEWOOD,NY,11385,718-387-7976,Queens,4,405,34,4082611,4034570028,QN20,549,,-73.90684571973107,40.70229995376231,"(40.70229995376231, -73.90684571973107)"
2082198-2-DCA,Business,12/31/2022,Active,02/12/2019,Tobacco Retail Dealer,MAHANT 3461 INC,,3461,E TREMONT AVE,,BRONX,NY,10465,347-701-1924,Bronx,2,210,13,2090315,2054190157,BX52,164,,-73.82737063325791,40.83200995701554,"(40.83200995701554, -73.82737063325791)"
1408106-DCA,Business,12/31/2022,Active,09/20/2011,Tobacco Retail Dealer,SC & IT INC.,,9744,SUTPHIN BLVD,,JAMAICA,NY,11435,718-739-7299,Queens,4,412,28,4214604,4100310025,QN61,208,,-73.8053510752357,40.69675213593888,"(40.69675213593888, -73.8053510752357)"
2092254-2-DCA,Business,12/31/2022,Active,11/15/2019,Tobacco Retail Dealer,YAZI DELI INC,,10743,GUY R BREWER BLVD,,JAMAICA,NY,11433,718-262-8655,Queens,4,412,27,4216427,4101660009,,,,-73.79187223082319,40.697442192022336,"(40.697442192022336, -73.79187223082319)"
2105839-1-DCA,Business,12/31/2023,Active,05/09/2022,Tobacco Retail Dealer,SWEET GROCERY & CANDY CORP,,956,INTERVALE AVE,,BRONX,NY,10459,7188422817,Bronx,2,202,17,2005458,2027030032,,,,-73.89687289275064,40.82161372029603,"(40.82161372029603, -73.89687289275064)"
2060630-2-DCA,Business,12/31/2022,Active,11/13/2017,Tobacco Retail Dealer,FAST STOP 1 CORP,,103,3RD AVE,,BROOKLYN,NY,11217,347-433-9977,Brooklyn,3,302,33,3005984,3003890004,BK38,127,,-73.98221389007824,40.68306525297342,"(40.68306525297342, -73.98221389007824)"
2092341-2-DCA,Business,12/31/2022,Active,11/19/2019,Tobacco Retail Dealer,6119 CSTORE INC,,6119,NORTHERN BLVD,,WOODSIDE,NY,11377,9178160227,Queens,4,401,26,4026182,4011620045,,,,-73.90096241939948,40.75393491440804,"(40.75393491440804, -73.90096241939948)"
2020465-2-DCA,Business,12/31/2022,Active,04/03/2015,Tobacco Retail Dealer,ALLY'S SMOKES AND MAGAZINES  INC,,158,W 30TH ST,,NEW YORK,NY,10001,212-804-6273,Manhattan,1,105,03,1084284,1008050097,MN17,95,,-73.9912264059419,40.747941455501326,"(40.747941455501326, -73.9912264059419)"
2047513-2-DCA,Business,12/31/2022,Active,01/19/2017,Tobacco Retail Dealer,"A-2-Z CONVENIENCE STORE, INC",,9510,37TH AVE,,JACKSON HEIGHTS,NY,11372,347-832-0937,Queens,4,403,21,4036593,4014830012,QN28,273,,-73.87189783002053,40.75116974355463,"(40.75116974355463, -73.87189783002053)"
1402686-DCA,Business,12/31/2022,Active,08/02/2011,Tobacco Retail Dealer,"RATNAM ENTERPRISE, INC.",,11109,101ST AVE,,S RICHMOND HL,NY,11419,347-444-6994,Queens,4,409,28,4198059,4094130146,QN54,118,,-73.83256418003867,40.68810224377868,"(40.68810224377868, -73.83256418003867)"
2028158-2-DCA,Business,12/31/2022,Active,09/08/2015,Tobacco Retail Dealer,SALOME GROCERY CORP,,10752,VAN WYCK EXPY,,SOUTH RICHMOND HILL,NY,11419,347-968-5804,Queens,4,410,28,4206259,4096150032,QN55,15801,,-73.8089315467965,40.68814228546905,"(40.68814228546905, -73.8089315467965)"
2091602-2-DCA,Business,12/31/2022,Active,10/22/2019,Tobacco Retail Dealer,SHIVMANI FOOD INC,,22324,UNION TPKE,,OAKLAND GARDENS,NY,11364,7184644624,Queens,4,411,23,4164970,4077990008,,,,-73.74735169826498,40.73562342527678,"(40.73562342527678, -73.74735169826498)"
1152330-DCA,Business,12/31/2022,Active,09/24/2003,Tobacco Retail Dealer,"MANAV CONVENIENCE, INC.",,3601,DITMARS BLVD,,ASTORIA,NY,11105,718-777-3746,Queens,4,401,22,4016472,4008230001,QN72,113,,-73.90807728527419,40.77428759562725,"(40.77428759562725, -73.90807728527419)"
1164692-DCA,Business,12/31/2022,Active,04/16/2004,Tobacco Retail Dealer,K-N DELI & MARKET INC.,,5924,20TH AVE,,BROOKLYN,NY,11204,718-837-3264,Brooklyn,3,312,44,3131905,3055130047,BK88,244,,-73.98248290122392,40.61978159199867,"(40.61978159199867, -73.98248290122392)"
2087013-2-DCA,Business,12/31/2022,Active,06/10/2019,Tobacco Retail Dealer,MARUTI 9116 CORP,,9116,3RD AVE,,BROOKLYN,NY,11209,7187459135,Brooklyn,3,310,43,3154702,3060850044,BK31,58,,-74.03267109166819,40.61954223191983,"(40.61954223191983, -74.03267109166819)"
1186712-DCA,Business,12/31/2022,Active,04/27/2005,Tobacco Retail Dealer,"SHAUKAT, MOHAMMAD A",,N/W/C,BROADWAY,WEST   86 STREET,NEW YORK,NY,10024,3473840736,Manhattan,1,107,06,,,,,,-73.97650168911773,40.78831177991138,"(40.78831177991138, -73.97650168911773)"
2056726-2-DCA,Business,12/31/2022,Active,08/07/2017,Tobacco Retail Dealer,LOS CATRACHOS DELI CORP,,948,DUMONT AVE,,BROOKLYN,NY,11207,3474947767,Brooklyn,3,305,42,3090534,3040800023,BK82,1120,,-73.88347387478976,40.66791684137702,"(40.66791684137702, -73.88347387478976)"
2088282-2-DCA,Business,12/31/2022,Active,07/16/2019,Tobacco Retail Dealer,MAHANT 118 INC,,118,MULBERRY ST,,NEW YORK,NY,10013,347-701-1924,Manhattan,1,102,01,1077169,1002050010,MN24,41,,-73.99818547206426,40.71773026494201,"(40.71773026494201, -73.99818547206426)"
2057590-2-DCA,Business,12/31/2022,Active,08/28/2017,Tobacco Retail Dealer,DIGNORA DELI GROCERY INC,,1299,FRANKLIN AVE,,BRONX,NY,10456,718-860-9290,Bronx,2,203,16,2009714,2029310094,BX35,149,,-73.90179683929705,40.83183659927128,"(40.83183659927128, -73.90179683929705)"
2029354-2-DCA,Business,12/31/2022,Active,10/08/2015,Tobacco Retail Dealer,AMSTERDAM TOBACCO HOUSE INC,,273,AMSTERDAM AVE,,NEW YORK,NY,10023,,Manhattan,1,107,06,1029960,1011440061,MN14,157,,-73.98127472898867,40.77907662434076,"(40.77907662434076, -73.98127472898867)"
1451743-DCA,Business,12/31/2022,Active,04/05/2013,Tobacco Retail Dealer,"C STORE JFK, LLC",7 ELEVEN STORE #39681A,,JFK Building 125,,JAMAICA,NY,11430,718-513-0155,Queens,4,483,28,4597084,4142600001,,,,,,
2092338-2-DCA,Business,12/31/2022,Active,11/19/2019,Tobacco Retail Dealer,WISE GOURMET DELI & GROCERY CORP.,,821,FRANKLIN AVE,,BROOKLYN,NY,11225,3477875762,Brooklyn,3,309,35,3032873,3012660005,,,,-73.95810088539031,40.67027932865695,"(40.67027932865695, -73.95810088539031)"
2051393-2-DCA,Business,12/31/2022,Active,04/18/2017,Tobacco Retail Dealer,1624 SMOKE SHOP CORP,,1624,NEWKIRK AVE,,BROOKLYN,NY,11226,347-445-5305,Brooklyn,3,314,40,3121207,3052370011,BK42,518,,-73.96218654869867,40.63606429019085,"(40.63606429019085, -73.96218654869867)"
2091388-2-DCA,Business,12/31/2022,Active,10/11/2019,Tobacco Retail Dealer,PUJA CONVENIENECE INC,,425,3RD AVE,,NEW YORK,NY,10016,929-268-4623,Manhattan,1,106,02,1019945,1009100061,MN20,70,,-73.98010841066993,40.74298579912999,"(40.74298579912999, -73.98010841066993)"
1065680-DCA,Business,12/31/2022,Active,11/06/2000,Tobacco Retail Dealer,57 MARKET INC.,,363,W 57TH ST,,NEW YORK,NY,10019,212-586-3066,Manhattan,1,104,03,1026047,1010480001,MN15,139,,-73.98455597662237,40.767433930803364,"(40.767433930803364, -73.98455597662237)"
2064060-2-DCA,Business,12/31/2022,Active,12/28/2017,Tobacco Retail Dealer,1925 CHURCH AVE LLC,,1925,CHURCH AVE,,BROOKLYN,NY,11226,718-826-3586,Brooklyn,3,314,40,3116543,3050800073,BK42,50801,,-73.96181113114646,40.649889649714986,"(40.649889649714986, -73.96181113114646)"
1402508-DCA,Business,12/31/2022,Active,08/01/2011,Tobacco Retail Dealer,POOJA 23 INC.,POOJA DELI CONVENIENCE,4123,UNION ST,,FLUSHING,NY,11355,718-461-9441,Queens,4,407,20,4312193,4050460049,QN22,855,,-73.82559371519108,40.758571918919145,"(40.758571918919145, -73.82559371519108)"
2059034-2-DCA,Business,12/31/2022,Active,10/05/2017,Tobacco Retail Dealer,HOME STYLE DELI GROCERY INC,,9102,104TH ST,,RICHMOND HILL,NY,11418,718-441-6535,Queens,4,409,32,4195164,4093080013,QN54,28,,-73.84198372730138,40.692177829516055,"(40.692177829516055, -73.84198372730138)"
1329324-DCA,Business,12/31/2022,Active,05/16/2011,Tobacco Retail Dealer,"ALMONTASER ENTERPRISES, LLC",,2792,FULTON ST,,BROOKLYN,NY,11207,929-250-7579,Brooklyn,3,305,37,3397940,3039470017,BK82,1198,,-73.89147788580676,40.67805289973306,"(40.67805289973306, -73.89147788580676)"
1334912-DCA,Business,12/31/2022,Active,10/01/2009,Tobacco Retail Dealer,3RD AVENUE MINI MARKET I INC.,,7024,3RD AVE,,BROOKLYN,NY,11209,718-921-2154,Brooklyn,3,310,43,3146342,3058860045,BK31,68,,-74.02648867104088,40.634651146354074,"(40.634651146354074, -74.02648867104088)"
1067767-DCA,Business,12/31/2023,Active,11/28/2000,Tobacco Retail Dealer,"PATEL, MAHESHKUMAR S",,,CHAMBERS STREET,BROADWAY,NEW YORK,NY,10007,917-592-7944,Manhattan,1,101,01,,,,,,-74.0063090250317,40.71416466233701,"(40.71416466233701, -74.0063090250317)"
2093127-2-DCA,Business,12/31/2022,Active,12/19/2019,Tobacco Retail Dealer,DMS CONVENIENCE STORE INC,,18008,HILLSIDE AVE,,JAMAICA,NY,11432,9173969998,Queens,4,412,27,4212376,4099160030,,,,-73.78234763176553,40.712998415798346,"(40.712998415798346, -73.78234763176553)"
1155780-DCA,Business,12/31/2022,Active,03/20/2011,Tobacco Retail Dealer,"TINEO, FAUSTO A",J & C MINI MARKET & FRUITS,42,IRVING AVE,,BROOKLYN,NY,11237,7184979056,Brooklyn,3,304,34,3072370,3031750036,BK77,427,,-73.92470618471744,40.70488212399457,"(40.70488212399457, -73.92470618471744)"
2031239-2-DCA,Business,12/31/2022,Active,12/10/2015,Tobacco Retail Dealer,COZY GOURMET INC.,,565,GRAND ST,,NEW YORK,NY,10002,212-473-6930,Manhattan,1,103,02,1003219,1002660065,MN28,202,,-73.97963013013594,40.713861109322096,"(40.713861109322096, -73.97963013013594)"
2026189-2-DCA,Business,12/31/2022,Active,07/27/2015,Tobacco Retail Dealer,SHREEJI 315 INC,,315,1ST AVE,,NEW YORK,NY,10003,212-533-1074,Manhattan,1,106,02,1020489,1009240031,MN21,48,,-73.98056937440188,40.73390349266078,"(40.73390349266078, -73.98056937440188)"
1225300-DCA,Business,12/31/2022,Active,04/28/2006,Tobacco Retail Dealer,2502 BROADWAY GROCERY CORP.,,2502,BROADWAY,,ASTORIA,NY,11106,347-828-2778,Queens,4,401,22,4007154,4005800018,QN70,53,,-73.92821753008961,40.76330646983373,"(40.76330646983373, -73.92821753008961)"
2041684-1-DCA,Business,12/31/2023,Active,08/01/2016,Tobacco Retail Dealer,MIRACLE STAR INC,,4421,8TH AVE,,BROOKLYN,NY,11220,3474055526,Brooklyn,3,312,38,3011411,3007420002,BK34,94,,-74.00037475794771,40.64430760957519,"(40.64430760957519, -74.00037475794771)"
1387884-DCA,Business,12/31/2022,Active,04/14/2011,Tobacco Retail Dealer,"ALAABELI, ABDO H M",HEAVEN'S DELI GROCERY,10220,101ST AVE,,OZONE PARK,NY,11416,347-575-9675,Queens,4,409,32,4445429,4094200008,QN54,112,,-73.84051686363158,40.6858161630992,"(40.6858161630992, -73.84051686363158)"
2023686-2-DCA,Business,12/31/2022,Active,06/02/2015,Tobacco Retail Dealer,2918 GAS CORP,,2918,BOSTON RD,,BRONX,NY,10469,347-843-0808,Bronx,2,211,12,2054971,2045540001,BX31,342,,-73.85895634641446,40.868222667406,"(40.868222667406, -73.85895634641446)"
2028389-2-DCA,Business,12/31/2022,Active,09/15/2015,Tobacco Retail Dealer,LUCKY CHOICE CONVENIENCE INC,,118,W 72ND ST,,NEW YORK,NY,10023,212-595-6164,Manhattan,1,107,06,1029892,1011430039,MN14,157,,-73.97958892643857,40.77773690679308,"(40.77773690679308, -73.97958892643857)"
1278182-DCA,Business,12/31/2022,Active,02/26/2008,Tobacco Retail Dealer,"DEKALB NATURAL MARKET, INC.",,230,DEKALB AVE,,BROOKLYN,NY,11205,718-398-6900,Brooklyn,3,302,35,3059136,3021050028,BK69,197,,-73.96997741127738,40.6894937099696,"(40.6894937099696, -73.96997741127738)"
2065286-2-DCA,Business,12/31/2022,Active,01/24/2018,Tobacco Retail Dealer,EAT FRESH DELI INC,,89,AVENUE C,,NEW YORK,NY,10009,212-477-8320,Manhattan,1,103,02,1004688,1003890036,MN28,2602,,-73.97925917973421,40.7235527894789,"(40.7235527894789, -73.97925917973421)"
2103890-2-DCA,Business,12/31/2022,Active,02/10/2022,Tobacco Retail Dealer,GOURMET MARKET & BAGEL INC,,5993,BROADWAY,,BRONX,NY,10471,6462867859,Bronx,2,208,11,2084207,2058011030,,,,-73.8980072985442,40.890034686364324,"(40.890034686364324, -73.8980072985442)"
1410420-DCA,Business,12/31/2022,Active,10/12/2011,Tobacco Retail Dealer,KHOKON CONVENIENCE INC.,,445,7TH AVE,,BROOKLYN,NY,11215,718-499-6547,Brooklyn,3,307,39,3026636,3011040006,BK37,149,,-73.98475675822418,40.663069928137716,"(40.663069928137716, -73.98475675822418)"
2030472-2-DCA,Business,12/31/2022,Active,11/16/2015,Tobacco Retail Dealer,SAMMY DELI CORP.,,120,NAGLE AVE,,NEW YORK,NY,10040,646-918-6111,Manhattan,1,112,10,1064181,1021740085,MN35,285,,-73.92668419816236,40.8608995930708,"(40.8608995930708, -73.92668419816236)"
2055751-2-DCA,Business,12/31/2022,Active,07/14/2017,Tobacco Retail Dealer,"POWER TECH GAS, INC.","POWER TECH GAS, INC.",1,CORTELYOU RD,,BROOKLYN,NY,11218,347-533-7898,Brooklyn,3,312,39,3125934,3053690053,BK41,486,,-73.97944435708268,40.63783905796348,"(40.63783905796348, -73.97944435708268)"
2103796-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,SKYBLUE GOURMET DELI INC,,5607,JUNCTION BLVD,,ELMHURST,NY,11373,9174557538,Queens,4,404,21,4047082,4019030006,,,,-73.8660321832127,40.737137382139124,"(40.737137382139124, -73.8660321832127)"
2103837-1-DCA,Business,12/31/2023,Active,02/07/2022,Tobacco Retail Dealer,MAIN ST. PETROLEUM CORP,,109,E 138TH ST,,BRONX,NY,10451,5168027171,Bronx,2,201,08,2001023,2023440052,,,,-73.9309703192399,40.8135642076985,"(40.8135642076985, -73.9309703192399)"
2103821-1-DCA,Business,12/31/2023,Active,02/07/2022,Tobacco Retail Dealer,A G R DELI GROCERY CORP.,,1662,BOSTON RD,,BRONX,NY,10460,3472085046,Bronx,2,203,17,2126608,2029780175,,,,-73.88957910367807,40.83628296374138,"(40.83628296374138, -73.88957910367807)"
2038175-1-DCA,Business,12/31/2023,Active,05/25/2016,Tobacco Retail Dealer,YUG DELI INC,,8958,FRANCIS LEWIS BLVD,,QUEENS VILLAGE,NY,11427,646-204-8984,Queens,4,412,23,4223433,4104920104,QN07,484,,-73.75773301085532,40.71876267160633,"(40.71876267160633, -73.75773301085532)"
2103820-1-DCA,Business,12/31/2023,Active,02/07/2022,Tobacco Retail Dealer,ONE MART NOSTRAND AVE CORP,,3600,NOSTRAND AVE,,BROOKLYN,NY,11229,3477222339,Brooklyn,3,315,48,3201584,3073860142,,,,-73.94086073947658,40.59503435826263,"(40.59503435826263, -73.94086073947658)"
2035550-1-DCA,Business,12/31/2023,Active,04/05/2016,Tobacco Retail Dealer,"RANDALL PETROLEUM, LLC",AMERICO,1264,RANDALL AVE,,BRONX,NY,10474,9733453900,Bronx,2,202,17,2006814,2027680295,BX27,93,,-73.8874447014441,40.81197092931077,"(40.81197092931077, -73.8874447014441)"
2103824-1-DCA,Business,12/31/2023,Active,02/07/2022,Tobacco Retail Dealer,AIDEN FINE FOOD DELI CORP,,8901,80TH ST,,WOODHAVEN,NY,11421,7182967866,Queens,4,409,32,4185407,4089650061,,,,-73.86131591390453,40.68859611808431,"(40.68859611808431, -73.86131591390453)"
2103801-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,LIU'S DELI INC,,2061,BATH AVE,,BROOKLYN,NY,11214,718-449-0567,Brooklyn,3,311,47,3167907,3064110001,,,,-73.99992797861758,40.600344291124685,"(40.600344291124685, -73.99992797861758)"
2103793-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,184 KING DELI GROCERY LLC,,2374,JEROME AVE,,BRONX,NY,10468,9175196765,Bronx,2,205,14,2014093,2031880001,,,,-73.90232866353077,40.860950163541865,"(40.860950163541865, -73.90232866353077)"
1420299-DCA,Business,12/31/2023,Active,03/01/2012,Tobacco Retail Dealer,STEVE CHU'S DELI & GROCERY INC,,3406,10TH ST,,ASTORIA,NY,11106,718-726-8888,Queens,4,401,26,4003862,4003240031,QN68,39,,-73.93882580238908,40.76457791754841,"(40.76457791754841, -73.93882580238908)"
2103883-2-DCA,Business,12/31/2022,Active,02/10/2022,Tobacco Retail Dealer,E & U GRILL & DELI CORP,,6657,60TH PL,,RIDGEWOOD,NY,11385,7183813434,Queens,4,405,30,4084907,4035290001,,,,-73.9003475842677,40.70651047264671,"(40.70651047264671, -73.9003475842677)"
2066635-1-DCA,Business,12/31/2023,Active,02/23/2018,Tobacco Retail Dealer,SWETA ARORA AND SATINDER ARORA,39TH BODEGA,269,W 39TH ST,,NEW YORK,NY,10018,212-840-6950,Manhattan,1,105,03,1014496,1007890007,MN17,113,,-73.99013544337123,40.75489930122157,"(40.75489930122157, -73.99013544337123)"
2091386-2-DCA,Business,12/31/2022,Active,10/11/2019,Tobacco Retail Dealer,FAAA LLC,7 ELEVEN STORE #39793B,1,MAIN TERMINAL,,FLUSHING,NY,11371,9176402020,Queens,4,,,,,,,,,,
2103799-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,KINGS DELI & CONVENIENCE INC,,319,E HOUSTON ST,,NEW YORK,NY,10002,3476138864,Manhattan,1,103,02,1004135,1003450011,,,,-73.98308761698539,40.721033727338096,"(40.721033727338096, -73.98308761698539)"
2066337-1-DCA,Business,12/31/2023,Active,02/20/2018,Tobacco Retail Dealer,BIG APPLE SMOKE SHOP AND ORGANIC CORP,,3542,BROADWAY,,NEW YORK,NY,10031,9294229519,Manhattan,1,109,07,1061928,1020770001,MN04,229,,-73.95032779261946,40.82657590377374,"(40.82657590377374, -73.95032779261946)"
2040160-1-DCA,Business,12/31/2023,Active,07/12/2016,Tobacco Retail Dealer,MILLENNIUM MOON LIGHT DELI & GROCERY INC,,6500,MYRTLE AVE,,GLENDALE,NY,11385,929-397-0085,Queens,4,405,30,4087218,4036000001,QN19,577,,-73.89077315922817,40.70110282871888,"(40.70110282871888, -73.89077315922817)"
2017062-1-DCA,Business,12/31/2023,Active,01/06/2015,Tobacco Retail Dealer,AVENUE A DELI & FOOD INC.,,24,AVENUE A,,NEW YORK,NY,10009,212-539-0151,Manhattan,1,103,02,1004986,1003980066,MN22,3002,,-73.98571351193591,40.72304324626938,"(40.72304324626938, -73.98571351193591)"
1325387-DCA,Business,12/31/2023,Active,07/09/2009,Tobacco Retail Dealer,"KACHALIA, VARSHA","KACHALIA, VARSHA",N/E/C,BROADWAY,WEST   48 STREET,NEW YORK,NY,10036,516-395-7784,Manhattan,1,105,04,,,,,,-73.98483562074706,40.76011648520396,"(40.76011648520396, -73.98483562074706)"
2006847-1497-DCA,Business,12/31/2023,Active,04/24/2014,Tobacco Retail Dealer,13TH AV MINIMART INC,,7912,13TH AVE,,BROOKLYN,NY,11228,7184911606,Brooklyn,3,310,43,3162508,3062670041,BK30,148,,-74.00994516633249,40.617896824198816,"(40.617896824198816, -74.00994516633249)"
2103798-1-DCA,Business,12/31/2023,Active,02/04/2022,Tobacco Retail Dealer,MARESS EXPRESS DELI GROCERY CORP,,2952,AVENUE X,,BROOKLYN,NY,11235,3478457393,Brooklyn,3,315,48,3327535,3074220002,,,,-73.93969510248834,40.59390838467843,"(40.59390838467843, -73.93969510248834)"
