"data_as_of_date","evaluation_id","evaluation_name","source","program_type","workscope","provider","evaluation_date","overall_rating","program_site","street_address","street_address2","postcode","borough","latitude","longitude","community_board","council_district","census_tract_2010","nta","bin","bbl"
"2021-02-03T00:00:00.000","EVL-027724","Site Visit 2","System Generated","COMPASS Middle School","142202A-COMPASS Middle School-9/1/2018-6/30/2019","Achievement First, Inc.","2019-03-18T00:00:00.000","Meets Standard","Achievement First Bushwick Charter School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-031658","End of Year Outcomes","System Generated","COMPASS Middle School","142202A-COMPASS Middle School-9/1/2018-6/30/2019","Achievement First, Inc.","2019-08-09T00:00:00.000","Far Below Standard","Achievement First Bushwick Charter School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-036594","Program Startup","On-Demand","COMPASS Middle School","142202A-COMPASS Middle School-9/1/2019-6/30/2020","Achievement First, Inc.","2019-09-10T00:00:00.000","Meets Standard","Achievement First Bushwick Charter School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-038220","Site Visit 1","System Generated","COMPASS Middle School","142202A-COMPASS Middle School-9/1/2019-6/30/2020","Achievement First, Inc.","2019-11-18T00:00:00.000","Below Standard","Achievement First Bushwick Charter School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-001245","Site Visit 1","System Generated","COMPASS Middle School","142202-COMPASS Middle School-9/1/2017-6/30/2018","Achievement First, Inc.","2018-02-06T00:00:00.000","Meets Standard","AF Bushwick Middle School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-005891","Site Visit 2","System Generated","COMPASS Middle School","142202-COMPASS Middle School-9/1/2017-6/30/2018","Achievement First, Inc.","2018-03-12T00:00:00.000","Below Standard","AF Bushwick Middle School","1300 GREENE AVENUE",,"11237","Brooklyn","40.69778079","-73.91977713","Brooklyn CD 004","Council District 037 Brooklyn","431","BK77","3075413","3032980001"
"2021-02-03T00:00:00.000","EVL-025105","Site Visit 2","System Generated","Over Threshold","38602Q-Discretionary-Discretionary Over $25,000-2019","Ackerman Institute for the Family","2019-05-31T00:00:00.000","Meets Standard","LaGuardia Plaza Hotel","104-04 Ditmars Boulevard",,"11369","Queens","40.76771448","-73.86656996","Queens CD 003","Council District 021 Queens","357","QN27","4312893","4016400025"
"2021-02-03T00:00:00.000","EVL-043613","Site Visit 1","On-Demand","Over Threshold","38602R-Over Threshold-7/1/2019-6/30/2020","Ackerman Institute for the Family","2020-02-13T00:00:00.000","Above Standard","The Ackerman Institute","936 Broadway","2nd FL","10010","Manhattan","40.7402503","-73.98911","Manhattan CD 005","Council District 002 Manhattan","56","MN13","1016277","1008507502"
"2021-02-03T00:00:00.000","EVL-008662","Offsite Review","On-Demand","Under Threshold","28299P-Discretionary-Discretionary Under $25,000-2018","ACTS Community Development Corp","2018-04-30T00:00:00.000","Above Standard","ACTS Community Development Corp","2114 Mermaid Avenue",,"11224","Brooklyn","40.57598495","-73.98840332","Brooklyn CD 013","Council District 047 Brooklyn","326","BK21","3189549","3070580007"
"2021-02-03T00:00:00.000","EVL-046655","Offsite Review","On-Demand","Under Threshold","23593R-Discretionary-Under Threshold-2020","Adelaide L. Sandord Institute","2020-02-10T00:00:00.000","Meets Standard","Adelaide L. Sanford Instute","55 Hanson Place","400","11217","Brooklyn","40.68562698","-73.97577667","Brooklyn CD 002","Council District 035 Brooklyn","35","BK68","3059236","3021130001"
"2021-02-03T00:00:00.000","EVL-021378","Offsite Review","System Generated","Under Threshold","23593Q-Discretionary-Discretionary Under $25,000-2019","Adelaide L. Sandord Institute","2019-01-25T00:00:00.000","Meets Standard","Boys and Grils High School","1700 FULTON STREET",,"11213","Brooklyn","40.6794401","-73.93240708","Brooklyn CD 003","Council District 036 Brooklyn","271","BK61","3047996","3017010001"
"2021-02-03T00:00:00.000","EVL-040604","Site Visit 1","On-Demand","Over Threshold","32260R-Discretionary-Over Threshold-2020","Advocates for Children of New York, Inc.","2019-08-12T00:00:00.000","Meets Standard","Advocates for Children of New York","151 West   30 Street","5th Floor","10001","Manhattan","40.74788925","-73.99105318","Manhattan CD 005","Council District 003 Manhattan","101","MN17","1015157","1008060006"
"2021-02-03T00:00:00.000","EVL-025519","Site Visit 2","System Generated","Over Threshold","32260Q-Discretionary Over $25,000-7/1/2018-6/30/2019","Advocates for Children of New York, Inc.","2018-11-14T00:00:00.000","Meets Standard","The Jull Chaifetz, Eduction Helpline","151 West   30 Street","5th Floor","10001","Manhattan","40.74788925","-73.99105318","Manhattan CD 005","Council District 003 Manhattan","101","MN17","1015157","1008060006"
"2021-02-03T00:00:00.000","EVL-022062","Site Visit 1","System Generated","Over Threshold","32260Q-Discretionary Over $25,000-7/1/2018-6/30/2019","Advocates for Children of New York, Inc.","2018-11-14T00:00:00.000","Meets Standard","The Jull Chaifetz, Eduction Helpline","151 West   30 Street","5th Floor","10001","Manhattan","40.74788925","-73.99105318","Manhattan CD 005","Council District 003 Manhattan","101","MN17","1015157","1008060006"
"2021-02-03T00:00:00.000","EVL-048041","Offsite Review","On-Demand","Over Threshold","58198R-Discretionary-Over Threshold-2020","African Refuge Inc.","2019-08-20T00:00:00.000","Meets Standard","African Refuge","185 Park Hill Ave","LB","10304","Staten Island","40.6151566","-74.082151","Richmond CD 001","Council District 049 Richmond","40","SI08","5106233","5029220150"
"2021-02-03T00:00:00.000","EVL-005157","Site Visit 2","System Generated","Over Threshold","52153P-Discretionary-Discretionary Over $25,000-2018","African Refuge Inc.","2018-03-21T00:00:00.000","Above Standard","African Refuge, Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-001726","Site Visit 1","System Generated","COMPASS Middle School","143100-COMPASS Middle School-9/1/2017-6/30/2018","African Refuge Inc.","2017-12-05T00:00:00.000","Above Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-006368","Site Visit 2","System Generated","COMPASS Middle School","143100-COMPASS Middle School-9/1/2017-6/30/2018","African Refuge Inc.","2018-06-12T00:00:00.000","Meets Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-019726","Site Visit 1","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2018-6/30/2019","African Refuge Inc.","2018-12-05T00:00:00.000","Meets Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-028371","Site Visit 2","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2018-6/30/2019","African Refuge Inc.","2019-03-05T00:00:00.000","Below Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-032343","End of Year Outcomes","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2018-6/30/2019","African Refuge Inc.","2019-08-09T00:00:00.000","Below Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-037375","Program Startup","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2019-6/30/2020","African Refuge Inc.","2019-09-26T00:00:00.000","Meets Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-038308","Site Visit 1","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2019-6/30/2020","African Refuge Inc.","2019-10-08T00:00:00.000","Below Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-041842","Site Visit 2","System Generated","COMPASS Middle School","143100A-COMPASS Middle School-9/1/2019-6/30/2020","African Refuge Inc.","2020-02-21T00:00:00.000","Below Standard","AR Inc Youth Center","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-014204","1st Round Visit","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2018-6/30/2019","African Refuge Inc.","2018-10-25T00:00:00.000","Meets Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-027104","Closeout","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2018-6/30/2019","African Refuge Inc.","2019-01-16T00:00:00.000","Below Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-024787","2nd Round Visit","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2018-6/30/2019","African Refuge Inc.","2019-04-30T00:00:00.000","Meets Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-029204","Contract Review","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2018-6/30/2019","African Refuge Inc.","2019-06-28T00:00:00.000","Meets Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-032681","Closeout","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2018-6/30/2019","African Refuge Inc.","2019-08-05T00:00:00.000","Meets Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-035944","Admin Review","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2019-6/30/2020","African Refuge Inc.","2019-11-14T00:00:00.000","Meets Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-036135","1st Round Visit","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2019-6/30/2020","African Refuge Inc.","2019-11-15T00:00:00.000","Below Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-040641","Closeout","System Generated","Opportunity Youth Support","850109A-Opportunity Youth Support-7/1/2019-6/30/2020","African Refuge Inc.","2020-03-20T00:00:00.000","Far Below Standard","AR Inc.","140 Park Hill Avenue",,"10304","Staten Island","40.6166176","-74.0806913","Richmond CD 001","Council District 049 Richmond","40","SI08","5116727","5029220265"
"2021-02-03T00:00:00.000","EVL-043652","Offsite Review","On-Demand","Under Threshold","38322R-Discretionary-Discretionary Under $25,000-2020","African Services Committee, Inc.","2020-02-28T00:00:00.000","Above Standard","African Services Committee","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-004009","2nd Round Visit","System Generated","NDA Healthy Families","830906-NDA Healthy Families-7/1/2017-6/30/2018","African Services Committee, Inc.","2018-06-12T00:00:00.000","Above Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-007122","Contract Review","System Generated","NDA Healthy Families","830906-NDA Healthy Families-7/1/2017-6/30/2018","African Services Committee, Inc.","2018-06-29T00:00:00.000","Above Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-010786","Closeout","System Generated","NDA Healthy Families","830906-NDA Healthy Families-7/1/2017-6/30/2018","African Services Committee, Inc.","2018-08-27T00:00:00.000","Below Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-014575","1st Round Visit","System Generated","NDA Healthy Families","830906A-NDA Healthy Families-7/1/2018-6/30/2019","African Services Committee, Inc.","2018-10-16T00:00:00.000","Meets Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-014182","Admin Review","System Generated","NDA Healthy Families","830906A-NDA Healthy Families-7/1/2018-6/30/2019","African Services Committee, Inc.","2018-10-16T00:00:00.000","Above Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
"2021-02-03T00:00:00.000","EVL-025221","2nd Round Visit","System Generated","NDA Healthy Families","830906A-NDA Healthy Families-7/1/2018-6/30/2019","African Services Committee, Inc.","2019-03-19T00:00:00.000","Meets Standard","ASC main office","429 WEST 127 STREET",,"10027","Manhattan","40.8129926","-73.95375565","Manhattan CD 009","Community District 005 Manhattan","213.03","MN06","1084104","1019670060"
