"complaint","date","address","street_name","borough","block","lot","bin","postcode","landmark_name","work_reported","action_taken","status","community_council","community_board","nta","latitude","longitude"
"CMP-15-00107","2014-08-14T00:00:00.000","247","West 13th Street","Manhattan","618","63","1011129","10011","Greenwich Village - Historic District","Resurfacing brownstone lintels without permits","Warning Letter Issued","Closed","03","MN-2","West Village","40.73859036969997","-74.00186922413965"
"CMP-15-00108","2014-08-15T00:00:00.000","510","5th Avenue","Manhattan","1258","40","1034200","10036","(Former) Manufactures Trust Company Building - Individual Landmark;  Manufacturers Trust Company Building, First and Second Floor Interiors - Interior Landmark","Never installed curtains and the railing is incorrect","Warning Letter Issued","Closed","04","MN-5","Midtown-Midtown South","40.753973059688136","-73.98053825462506"
"CMP-15-00109","2014-08-15T00:00:00.000","2800","Bronx Park East","bronx","4506","40, 2700","2093461","10467","United Workers' Cooperative Colony ('The Coops') - Individual Landmark","Possible FTM; antennas","Warning Letter Issued","Closed","15","BX-11","Bronxdale","40.866830816792984","-73.87044936996642"
"CMP-15-00110","2014-08-15T00:00:00.000","365","West End Avenue","Manhattan","1186","25","1031099","10024","West End - Collegiate - Historic District","Installation of Subway signage at the pay phone","No Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.78325692571652","-73.98196685798437"
"CMP-15-00111","2014-08-17T00:00:00.000","104","Bedford Street","Manhattan","588","43","1010033","10014","Greenwich Village - Historic District","Removal of storm windows","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73273294459402","-74.00561439593517"
"CMP-15-00112","2014-08-18T00:00:00.000","97","Greene Street","Manhattan","500","7502","1007673","10012","SoHo-Cast Iron - Historic District","Installation of planters on sidewalk without permits","No Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72426550935282","-73.99998556893937"
"CMP-15-00113","2014-08-18T00:00:00.000","829","Manhattan Avenue","Brooklyn","2573","16","3065105","11222","Greenpoint - Historic District","New awning and signage","Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.728557162866","-73.95352177396326"
"CMP-15-00114","2014-08-18T00:00:00.000","831","Manhattan Avenue","Brooklyn","2573","15","3065104","11222","Greenpoint - Historic District","Installation of signage","Warning Letter Issued","Closed","33","BK-1","Greenpoint","40.72859559817953","-73.95354339515656"
"CMP-15-00115","2014-08-19T00:00:00.000","51","West 83rd Street","Manhattan","1197","12","1031224","10024","Upper West Side/Central Park West - Historic District","Visible rooftop addition","Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.784111426827224","-73.97255995072177"
"CMP-15-00116","2014-08-20T00:00:00.000","360","Macon Street","Brooklyn","1669","20","3046733","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Replacement of windows","No Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68259065686708","-73.93644205557628"
"CMP-15-00119","2014-08-21T00:00:00.000","57","Laight Street","Manhattan","215","15","1002808","10013","Tribeca North - Historic District","Installation of a thruwall heater","No Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.72205835902826","-74.0091670276837"
"CMP-15-00117","2014-08-21T00:00:00.000","465","6th Avenue","Manhattan","607","47","1010582","10011","Greenwich Village - Historic District","Covered signband with plastic material without permits; added light fixtures","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73549154520687","-73.99821385537041"
"CMP-15-00118","2014-08-21T00:00:00.000","160","Bleecker Street","Manhattan","525","7501","1083503","10012","South Village - Historic District","ongoing façade work without permits","No Warning Letter Issued","Closed","03","MN-2","West Village","40.72855830888426","-73.99997474401702"
"CMP-15-00120","2014-08-21T00:00:00.000","614","West 157th Street","Manhattan","2134","80","1063253","10032","Audubon Park - Historic District","Installation of signage at laundromat","Warning Letter Issued","Closed","07","MN-12","Washington Heights South","40.8344346628019","-73.945754158224"
"CMP-15-00121","2014-08-22T00:00:00.000","391","Macon Street","Brooklyn","1664","62","3046388","11233","Bedford Stuyvesant/Expanded Stuyvesant Heights - Historic District","Removal of windows","Warning Letter Issued","Closed","36","BK-3","Stuyvesant Heights","40.68264536860054","-73.9361102961057"
"CMP-15-00122","2014-08-22T00:00:00.000","131","West 87th Street","Manhattan","1218","22","1032239","10024","Upper West Side/Central Park West - Historic District","Installation of temporary signage?","Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.787605507802986","-73.97271018096565"
"CMP-15-00123","2014-08-23T00:00:00.000","279","Adelphi Street","Brooklyn","2104","21","3059074","11205","Fort Greene - Historic District","painting stoop pink","Warning Letter Issued","Closed","35","BK-2","Fort Greene","40.6890904609455","-73.97104132216026"
"CMP-15-00124","2014-08-23T00:00:00.000","30","West 12th Street","Manhattan","575","38","1009575","10011","Greenwich Village - Historic District","Installation of non-clear glass in entry door","Warning Letter Issued","Closed","03","MN-2","West Village","40.73508250583331","-73.99557616187084"
"CMP-15-00125","2014-08-25T00:00:00.000","251","Church Street","Manhattan","174","11","1001891","10013","Tribeca East - Historic District","Installation of satellite dishes","Warning Letter Issued","Closed","01","MN-1","SoHo-TriBeCa-Civic Center-Little Italy","40.71786733958462","-74.0056203585319"
"CMP-15-00128","2014-08-25T00:00:00.000","28","West 24th Street","Manhattan","825","17","1015579","10010","Ladies' Mile - Historic District","Installation of doors in noncompliance-metal; ramp, bulkhead","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.742643962762465","-73.99016612799458"
"CMP-15-00127","2014-08-25T00:00:00.000","314","Hicks Street","Brooklyn","260","57","3413985","11201","Brooklyn Heights - Historic District","Removal of ac unit at backyard, replacement of gate","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69209136328298","-73.99738563242593"
"CMP-15-00126","2014-08-25T00:00:00.000","118","East 7th Street","Manhattan","434","23","1005786","10009","East Village/Lower East Side - Historic District","Replacement of windows","Warning Letter Issued","Closed","02","MN-3","East Village","40.726377906211155","-73.98433097916894"
"CMP-15-00129","2014-08-26T00:00:00.000","255","Bleecker Street","Manhattan","589","10","1010067","10014","Greenwich Village  Extension II - Historic District","Removal of canopy","No Warning Letter Issued","Closed","03","MN-2","West Village","40.7311054050401","-74.00291537346698"
"CMP-15-00132","2014-08-26T00:00:00.000","874","Sterling Place","Brooklyn","1248","16","3031923","11216","Crown Heights North  II - Historic District","Interior renovation; replacement of windows and installation of rear deck","Warning Letter Issued","Closed","35","BK-8","Crown Heights North","40.672477109389256","-73.949418750752"
"CMP-15-00131","2014-08-26T00:00:00.000","619","Hudson street","Manhattan","625","10","1083087","10014","Greenwich Village - Historic District","Installation of windows in noncompliance","Warning Letter Issued","Closed","03","MN-2","West Village","40.73797267803518","-74.0056292714803"
"CMP-15-00130","2014-08-26T00:00:00.000","148","Clinton Street","Brooklyn","267","27","3002580","11201","Brooklyn Heights - Historic District","painted rear extension in past 3 years","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69201161203582","-73.99351637616645"
"CMP-15-00133","2014-08-26T00:00:00.000","162","West 75th Street","Manhattan","1146","160","1030110","10023","Upper West Side/Central Park West - Historic District","Installation of garbage enclosures","No Warning Letter Issued","Closed","06","MN-7","Upper West Side","40.78036635566674","-73.97977227145873"
"CMP-15-00134","2014-08-27T00:00:00.000","157","Montague Street","Brooklyn","243","8","3329457","11201","Brooklyn Heights - Historic District","Dust from construction site, work outside of scope of permits","No Warning Letter Issued","Closed","33","BK-2","Brooklyn Heights-Cobble Hill","40.69450384452743","-73.99321321681276"
"CMP-15-00135","2014-08-27T00:00:00.000","1992","Morris Avenue","bronx","2807","12","2007649","10453","Morris Avenue - Historic District","Building cemented shut","No Warning Letter Issued","Closed","14","BX-5","Mount Hope","40.85153694438808","-73.90704517228731"
"CMP-15-00137","2014-08-28T00:00:00.000","41","Avenue A","Manhattan","430","10","1077953","10009","First Houses - Individual Landmark","Installation of HVAC at rear","No Warning Letter Issued","Closed","02","MN-3","East Village","40.723567409679646","-73.9853562345479"
"CMP-15-00138","2014-08-28T00:00:00.000","66","West 12th Street","Manhattan","575","17","1083136","10011","Greenwich Village - Historic District;  New School for Social Research - Interior Landmark","Damaging façade from removal of signage","No Warning Letter Issued","Closed","03","MN-2","West Village","40.73574404080792","-73.99713854937615"
"CMP-15-00136","2014-08-28T00:00:00.000","180","10th Avenue","Manhattan","718","7502","1088996","10011","Chelsea - Historic District","installation of exhaust vents and lights; vents removed-check lighting and bar in areaway","No Warning Letter Issued","Closed","03","MN-4","Hudson Yards-Chelsea-Flatiron-Union Square","40.746215183444626","-74.00522937407204"
"CMP-15-00139","2014-08-29T00:00:00.000","15","West 72nd Street","Manhattan","1125","24","1028636","10023","Upper West Side/Central Park West - Historic District","Wall knocked down and huge hole--at 30th floor","No Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.77670986731276","-73.97710153327209"
"CMP-15-00140","2014-09-01T00:00:00.000","81-05","37th Avenue","Queens","1281","38","4029691","11372","Jackson Heights - Historic District","Installation of signage","Warning Letter Issued","Closed","25","QN-3","Jackson Heights","40.749676735455296","-73.8850740794835"
"CMP-15-00141","2014-09-02T00:00:00.000","41","Charles Street","Manhattan","612","40","1010881","10014","Greenwich Village - Historic District","Stoop in noncompliance--too wide","No Warning Letter Issued","Closed","03","MN-2","West Village","40.7349700241977","-74.0027026502157"
"CMP-15-00142","2014-09-03T00:00:00.000","688","6th Avenue","Manhattan","823","79","1015555","10010","Ladies' Mile - Historic District","alts to entrance doors,","Warning Letter Issued","Closed","03","MN-5","Hudson Yards-Chelsea-Flatiron-Union Square","40.74201015852874","-73.99344294479486"
"CMP-15-00143","2014-09-03T00:00:00.000","40","West 67th Street","Manhattan","1119","47","1028233","10023","Upper West Side/Central Park West - Historic District","Window and ac work","No Warning Letter Issued","Closed","06","MN-7","Lincoln Square","40.77353465692023","-73.9794963431309"
"CMP-15-00146","2014-09-04T00:00:00.000","63","Spring Street","Manhattan","496","34","1007554","10012","SoHo-Cast Iron  Extension - Historic District","alts to sf and installation of signage","Warning Letter Issued","Closed","01","MN-2","SoHo-TriBeCa-Civic Center-Little Italy","40.72236061438645","-73.99724374620143"
"CMP-15-00145","2014-09-04T00:00:00.000","750","Grand Concourse","bronx","2458","26","2002784","10451","Grand Concourse - Historic District","Repainting the fire escapes without permits","Warning Letter Issued","Closed","17","BX-4","East Concourse-Concourse Village","40.82289225883358","-73.92465214640484"
"CMP-15-00144","2014-09-04T00:00:00.000","15","East 90th Street","Manhattan","1502","11","1046981","10128","15 East 90th Street House - Individual Landmark;  Expanded Carnegie Hill - Historic District","Painting portions of façade white","No Warning Letter Issued","Closed","04","MN-8","Upper East Side-Carnegie Hill","40.78378584066668","-73.95782002165927"
"CMP-15-00150","2014-09-05T00:00:00.000","285","Alexander Avenue","bronx","2314","74","2000718","10454","Mott Haven - Historic District","conduit","Warning Letter Issued","Closed","08","BX-1","Mott Haven-Port Morris","40.810982800313205","-73.92447416839508"
"CMP-15-00149","2014-09-05T00:00:00.000","295","Alexander Avenue","bronx","2314","69","2000713","10454","Mott Haven - Historic District","ongoing work","Warning Letter Issued","Closed","08","BX-1","Mott Haven-Port Morris","40.81118032547837","-73.92432944513314"
"CMP-15-00148","2014-09-05T00:00:00.000","299","Alexander Avenue","bronx","2314","67","2000711","10454","Mott Haven - Historic District","ongoing work","Warning Letter Issued","Closed","08","BX-1","Mott Haven-Port Morris","40.81125988443599","-73.92427155496321"
"CMP-15-00158","2014-09-05T00:00:00.000","1991","Morris Avenue","bronx","2829","17","2007932","10453","Morris Avenue - Historic District","FTM","No Warning Letter Issued","Closed","14","BX-5","Mount Hope","40.851504051641705","-73.90709943828357"
"CMP-15-00155","2014-09-05T00:00:00.000","741","Kelly Street","bronx","2701","49","2005443","10455","Longwood - Historic District","FTM","No Warning Letter Issued","Closed","17","BX-2","Longwood","40.81685107332287","-73.89939477260444"
"CMP-15-00159","2014-09-05T00:00:00.000","89","St. Marks Place","Staten Island","15","31","5000145","10301","St. George/New Brighton - Historic District","Removal of porch; installation of fence","Warning Letter Issued","Closed","49","SI-1","West New Brighton-New Brighton-St. George","40.646525317525665","-74.08338642753338"
