"publication","boro","board","priority","tracking_code","request","explanation","response","responded_by","responsible_agency","support_by_1","support_by_2","site_street","cross_street_1","cross_street_2","address_no","street","block","lot","postcode","latitude","longitude","council_disctrict","census_tract","bin","bbl","nta"
"20180426","1","09","43","109201943E","Enhance NORC programs and health services","Seniors Request the Funding of Social Service Programs.  Our seniors, during our public hearing, were very concerned over their quality of life, their limited income and essential services that they require. Therefore, they recommend the funding of social service programs, which would address their needs, to be sponsored at NYCHA sites. Also, seniors recommended sponsoring of  more 2O2 Senior Citizen Housing to be built within the border of community board District 9.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Department for the Aging",,,,,,,,,,,,,,,,,
"20180426","1","09","44","109201944E","Request UBER & LYFT have handicap accessible vehicles",,"OMB supports the agency's position as follows: This is not in the City's budget jurisdiction.  Contact OMB's Community Board Unit.","OMB","Taxi and Limousine Commission",,,,,,,,,,,,,,,,,
"20180426","1","09","45","109201945E","Other public housing maintenance, staffing and management requests","Create a tenant protection unit","OMB supports the agency's position as follows: Further study by the agency of this request is needed.","OMB","Housing Authority",,,,,,,,,,,,,,,,,
"20180426","1","09","46","109201946E","Regulate licences for 24 hour establishments","Look into regulating 24 hour establishments with Community Board input/approval. Many Community Boards such as our have issues with some 24 hour establishments that effect quality of life and crime. The NYPD supports our request","OMB supports the agency's position as follows: NYPD is the primary enforcement agent for this request. DCA will coordinate with the NYPD as appropriate.","OMB","Department of Consumer Affairs",,,,,,,,,,,,,,,,,
"20180426","1","10","01","110201901C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","The Athletic Field at Pelham Bay Park is utilized by thousands of area residents. The field is in great need of maintenance. We ask that the City provide the Department of Parks and Recreation with sufficient resources. This has been a top priority for CB #10 for several years.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation","Warriors Football Club Representatives",,,,,,,,,,,,,,,,
"20180426","1","10","02","110201902C","Repair or provide new street lights","The Co-op City bike path is used by many shareholders. However, it is far too dark and needs lighting throughout the stretch. We ask that the City accommodate this logical request.","The agency has stated that they will try to accomodate this request with existing resources. OMB supports this.","OMB","Department of Transportation",,,,,,,,,,,,,,,,,
"20180426","1","10","03","110201903C","Renovate or upgrade public housing developments","At Throggs Neck Houses, there is dilapidated playground equipment, units that flood and have mold, malfunctioning elevators, broken street sidewalks, broken entrance doors and roofs that are in disrepair from deferred maintenance. NYCHA residents, a third of whom are seniors, need these repairs immediately. The Board asks that the City increase funding to NYCHA's capital plan for these projects.","Due to fiscal constraints, the availability of funds is uncertain.","OMB","Housing Authority","n/a","n/a",,,,,,,,,,,,,,,
"20180426","1","10","04","110201904C","Dredging of Westchester Creek","We ask, along with Bronx Community Board #9 that the NYC EDC partner with state agencies on dredging Westchester Creek. The Unionport Bridge is scheduled to go under renovation. Dredging this creek will promote economic development and a safer, cleaner waterway.","OMB supports the agency's position as follows: This is not in the City's budget jurisdiction.  Contact OMB's Community Board Unit.","OMB","Economic Development Corporation","Bronx Community Board #9",,,,,,,,,,,,,,,,
"20180426","1","10","05","110201905C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","A full upgrade and restoration of Bufano Park is sorely needed. We ask that the City provide the Department of Parks & Recreation with capital resources for this request.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","10","06","110201906C","Reconstruct or upgrade a park or amenity (i.e. playground, outdoor athletic field)","Bruckner Playground needs an upgrade and full restoration.","OMB supports the agency's position as follows: Department of Parks and Recreation funds are insufficient for this project. We recommend this project be brought to the attention of your elected officials, i.e. Borough President and/or City Council member.","OMB","Department of Parks and Recreation",,,,,,,,,,,,,,,,,
"20180426","1","10","07","110201907C","Improve access to transit, including bike share","The need for transit alternatives like ferry service increases each year as the MTA and NYCT have become unreliable in recent years. We ask that the City study the feasibility of ferry service along our waterfront communities in Throggs Neck and City Island.","Further study by the agency of this request is needed. Therefore, OMB does not take any position.","OMB","Economic Development Corporation",,,,,,,,,,,,,,,,,
