"publication_date","fiscal_year","agency_number","agency_name","unit_appropriation_number","unit_appropriation_name","personal_service_other_than_personal_service_indicator","total_financial_plan_amount","total_adopted_budget_amount","total_current_budget_amount","federal_funds_financial_plan_amount","federal_funds_adopted_budget_amount","federal_funds_current_budget_amount","state_funds_financial_plan_amount","state_funds_adopted_budget_amount","state_funds_current_budget_amount","inter_fund_agreement_funds_financial_plan_amount","inter_fund_agreement_funds_adopted_budget_amount","inter_fund_agreement_funds_current_budget_amount","intra_city_sales_funds_financial_plan_amount","intra_city_sales_funds_adopted_budget_amount","intra_city_sales_funds_current_budget_amount","other_categorical_funds_financial_plan_amount","other_categorical_funds_adopted_budget_amount","other_categorical_funds_current_budget_amount","community_development_funds_financial_plan_amount","community_development_funds_adopted_budget_amount","community_development_funds_current_budget_amount","city_funds_financial_plan_amount","city_funds_adopted_budget_amount","city_funds_current_budget_amount"
"20220426","2023","056","POLICE DEPARTMENT","009","HOUSING POLICE-PS","P","205525361","203407879","203606879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205525361","203407879","203606879"
"20220426","2023","056","POLICE DEPARTMENT","100","OPERATIONS-OTPS","O","85719808","74265669","148357245","0","0","51849378","87544","87544","9214576","0","0","0","0","106825","106825","0","0","417186","0","0","0","85632264","74071300","86769280"
"20220426","2023","056","POLICE DEPARTMENT","200","EXECUTIVE MANAGEMENT-OTPS","O","15835400","15888845","151673500","0","0","130523510","0","0","5314590","0","0","0","0","0","0","0","0","0","0","0","0","15835400","15888845","15835400"
"20220426","2023","056","POLICE DEPARTMENT","300","SCHOOL SAFETY- OTPS","O","4903848","4453848","5056604","0","0","0","0","0","0","0","0","0","4903848","4453848","5056604","0","0","0","0","0","0","0","0","0"
"20220426","2023","056","POLICE DEPARTMENT","400","ADMINISTRATION-OTPS","O","401318417","343619333","376237244","0","0","12192476","0","0","3266596","0","0","0","12000","12000","659056","0","0","951473","0","0","0","401306417","343607333","359167643"
"20220426","2023","056","POLICE DEPARTMENT","600","CRIMINAL JUSTICE-OTPS","O","590351","590351","590351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","590351","590351","590351"
"20220426","2023","056","POLICE DEPARTMENT","700","TRAFFIC ENFORCEMENT-OTPS","O","10952702","10960283","11364640","0","0","98000","0","0","313938","0","0","0","0","0","0","0","0","0","0","0","0","10952702","10960283","10952702"
"20220426","2023","057","FIRE DEPARTMENT","001","EXECUTIVE ADMINISTRATIVE","P","120441448","123523743","111603653","8735524","10045226","9245226","0","0","0","567120","567120","567120","0","0","161889","0","0","0","0","0","0","111138804","112911397","101629418"
"20220426","2023","057","FIRE DEPARTMENT","002","FIRE EXTING AND EMERG RESP","P","1486835459","1385228115","1464010724","12634481","9306390","22353963","728000","728000","789516","0","0","0","0","0","69592","36807151","70221882","70334661","0","0","0","1436665827","1304971843","1370462992"
"20220426","2023","057","FIRE DEPARTMENT","003","FIRE INVESTIGATION","P","23194724","23252213","23302897","0","0","0","0","0","37684","0","0","0","0","0","0","0","0","0","0","0","0","23194724","23252213","23265213"
"20220426","2023","057","FIRE DEPARTMENT","004","FIRE PREVENTION","P","44984071","44760023","50214873","0","0","0","0","0","0","0","0","0","518679","518679","1053073","0","0","0","0","0","0","44465392","44241344","49161800"
"20220426","2023","057","FIRE DEPARTMENT","005","EXECUTIVE ADMIN-OTPS","O","173731619","175883165","243908207","27280748","31796447","78804171","0","0","298048","0","0","0","0","0","342813","0","0","914658","0","0","0","146450871","144086718","163548517"
"20220426","2023","057","FIRE DEPARTMENT","006","FIRE EXTING & RESP-OTPS","O","42439027","26388138","41503605","0","0","222592","261000","261000","261000","0","0","0","0","0","0","0","0","0","0","0","0","42178027","26127138","41020013"
"20220426","2023","057","FIRE DEPARTMENT","007","FIRE INVESTIGATION-OTPS","O","330011","150060","150060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330011","150060","150060"
"20220426","2023","057","FIRE DEPARTMENT","008","FIRE PREVENTION-OTPS","O","1983944","1983944","1758943","0","0","0","0","0","74999","0","0","0","0","0","0","0","0","0","0","0","0","1983944","1983944","1683944"
"20220426","2023","057","FIRE DEPARTMENT","009","EMERGENCY MEDICAL SERVICES-PS","P","351157212","337837045","334540822","0","46000000","1019527","459200","544200","459200","0","0","0","0","0","0","315652108","289900077","308928171","0","0","0","35045904","1392768","24133924"
"20220426","2023","057","FIRE DEPARTMENT","010","EMERGENCY MEDICAL SERV-OTPS","O","43464963","53388917","51365872","0","5000000","0","301801","301801","301801","0","0","0","0","0","0","18036271","16081604","16081604","0","0","0","25126891","32005512","34982467"
"20220426","2023","063","DEPARTMENT OF VETERANS' SERVICES","001","PERSONAL SERVICES","P","4106020","4141655","3923354","0","0","0","324442","324442","412000","0","0","0","0","0","0","0","0","0","0","0","0","3781578","3817213","3511354"
"20220426","2023","063","DEPARTMENT OF VETERANS' SERVICES","002","OTHER THAN PERSONAL SERVICES","O","2032761","2100261","2123252","0","0","0","3000","3000","3000","0","0","0","0","0","0","0","0","0","0","0","0","2029761","2097261","2120252"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","001","PERSONAL SERVICES","P","356102479","358523541","344053498","157151345","157439179","155686508","146060592","147307196","139042991","0","0","0","0","0","0","0","0","0","0","0","0","52890542","53777166","49323999"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","002","OTHER THAN PERSONAL SERVICES","O","126312255","93378983","133039657","59130606","55171608","60425546","43081980","28341260","42744851","0","0","0","0","0","10999","0","0","0","0","0","0","24099669","9866115","29858261"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","003","HEADSTART and DAYCARE-PS","P","15393296","15655565","15395660","362315","395226","362152","2836461","2975831","2835754","0","0","0","0","0","0","0","0","0","0","0","0","12194520","12284508","12197754"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","004","HEADSTART/DAYCARE-OTPS","O","488237455","505516709","497924017","366599293","366738145","366718705","21543704","22695006","21993449","0","0","0","0","0","0","0","0","0","0","0","0","100094458","116083558","109211863"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","005","ADMINISTRATIVE-PS","P","73987693","72723433","85497191","34724696","34599604","36084781","24810383","24281530","31421742","0","0","0","0","0","0","0","0","0","0","0","0","14452614","13842299","17990668"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","006","CHILD WELFARE-OTPS","O","1188090755","1126134810","1182252543","290062485","289285508","295510195","397123455","330664696","400071604","0","0","0","6397184","342511","6971595","0","0","0","0","0","0","494507631","505842095","479699149"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","007","JUVENILE JUSTICE - PS","P","68075401","88888311","68128156","3292273","6584443","4115460","21972403","32505595","21971965","0","0","0","0","0","0","0","0","0","0","0","0","42810725","49798273","42040731"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","008","JUVENILE JUSTICE - OTPS","O","161359209","165891948","164224983","7013545","7544211","7512888","17828689","17855933","17966835","0","0","0","0","0","0","0","0","0","0","0","0","136516975","140491804","138745260"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","009","ADOPTION SUBSIDY - PS","P","1947425","1930953","1950113","1382171","1380544","1382140","429798","422667","429663","0","0","0","0","0","0","0","0","0","0","0","0","135456","127742","138310"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","010","ADOPTION SUBSIDY - OTPS","O","234232706","271590981","234194206","102519682","112587372","102519682","82186049","97249342","82186049","0","0","0","0","0","0","0","0","0","0","0","0","49526975","61754267","49488475"
"20220426","2023","068","ADMIN FOR CHILDREN'S SERVICES","011","JUVENILE JUSTICE - OCFS PAYMENTS","O","22813950","31360737","22606017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22813950","31360737","22606017"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","101","ADMINISTRATION-OTPS","O","295173374","346183076","351364061","100804335","115483399","131007895","45390556","55431717","57420541","0","0","0","1892493","1892493","2097544","0","0","0","0","0","1000000","147085990","173375467","159838081"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","103","PUBLIC ASSISTANCE - OTPS","O","2530646861","2643701810","2690743601","685251767","878020453","957409598","382815884","381044241","381403144","0","0","0","3556712","3556712","3696712","0","0","0","0","0","0","1459022498","1381080404","1348234147"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","104","MEDICAL ASSISTANCE - OTPS","O","6419564105","6580674801","6580674801","53275528","53183163","53183163","83596306","83566898","83566898","0","0","0","0","0","0","0","0","0","0","0","0","6282692271","6443924740","6443924740"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","105","ADULT SERVICES - OTPS","O","437726944","447374987","439156842","144939801","153035523","147947763","94725698","94967934","95774930","0","0","0","0","0","395780","0","0","0","0","0","0","198061445","199371530","195038369"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","107","LEGAL SERVICES - OTPS","O","193715836","229415234","239568626","67466570","67466570","67466570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","126249266","161948664","172102056"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","108","HOME ENERGY ASSISTANCE - OTPS","O","38000000","38000000","80638490","38000000","38000000","80638490","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","109","CHILD SUPPORT SERVICES - OTPS","O","19150331","18961157","22658493","11676517","11676517","16062584","0","0","0","0","0","0","0","0","0","0","0","171875","0","0","0","7473814","7284640","6424034"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","110","EMERGENCY FOOD - OTPS","O","53761248","52981248","91381553","6488000","34158000","34908305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35800000","47273248","18823248","20673248"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","201","ADMINISTRATION","P","312662782","311778611","314639140","143739149","144926977","147472605","64717670","64717103","64717103","0","0","0","1561329","1561329","1561329","0","0","0","0","0","0","102644634","100573202","100888103"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","203","PUBLIC ASSISTANCE","P","301920669","296579269","301083429","143469620","143469620","143787434","19793074","19793074","19793074","0","0","0","3056486","3056486","3056486","0","0","0","0","0","0","135601489","130260089","134446435"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","204","MEDICAL ASSISTANCE","P","105443974","105433066","105501227","49527600","49523178","49523178","55035296","55030505","55030505","0","0","0","0","0","0","0","0","0","0","0","0","881078","879383","947544"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","205","ADULT SERVICES","P","124723296","124205869","124372901","52308000","51808000","52008000","23856262","24218478","23856262","0","0","0","0","0","0","0","0","0","0","0","0","48559034","48179391","48508639"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","207","LEGAL SERVICES - PS","P","3227714","3222609","3229553","600379","600379","600379","148448","148448","148448","0","0","0","0","0","0","0","0","0","0","0","0","2478887","2473782","2480726"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","208","HOME ENERGY ASSISTANCE - PS","P","1207141","1207141","1207641","1200000","1200000","1200000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7141","7141","7641"
"20220426","2023","069","DEPARTMENT OF SOCIAL SERVICES","209","CHILD SUPPORT SERVICES - PS","P","37666041","37619898","37685580","24373151","24373151","24373151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13292890","13246747","13312429"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","100","SHELTER INTAKE AND PROGRAM - PS","P","114646386","113187440","114447372","36617325","35339744","37268666","706122","706122","706122","0","0","0","0","0","0","0","0","0","0","0","0","77322939","77141574","76472584"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","101","ADMINISTRATION - PS","P","33168832","35376028","35228895","19853071","21269759","21269759","0","0","0","0","0","0","0","0","0","0","0","0","239157","239157","239157","13076604","13867112","13719979"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","102","STREET PROGRAMS - PS","P","12220024","22153028","22634302","1200000","9400000","11318240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11020024","12753028","11316062"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","200","SHELTER INTAKE AND PROGRAM - OTPS","O","1879624584","1820812624","2399978191","495591313","476852410","951424081","174918410","175128602","175128602","0","0","0","851186","851186","851186","0","0","0","3545000","3545000","9045965","1204718675","1164435426","1263528357"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","201","ADMINISTRATION - OTPS","O","25925211","25039429","26896550","14070522","13612112","14209339","137633","134015","134015","0","0","0","0","0","0","0","0","0","0","0","0","11717056","11293302","12553196"
"20220426","2023","071","DEPARTMENT OF HOMELESS SERVICES","202","STREET PROGRAMS - OTPS","O","291353026","194393568","240955451","17804654","82700000","125257497","0","0","0","0","0","0","6577485","0","6481867","0","0","0","553000","553000","553000","266417887","111140568","108663087"
"20220426","2023","072","DEPARTMENT OF CORRECTION","001","ADMINISTRATION","P","123172239","113852917","124109138","0","0","0","0","0","0","0","778485","778485","14700","14700","104700","0","0","0","0","0","0","123157539","113059732","123225953"
"20220426","2023","072","DEPARTMENT OF CORRECTION","002","OPERATIONS","P","992914573","906510533","968844702","6881617","288040157","488053990","679000","679000","679000","0","0","0","0","0","0","0","0","0","0","0","0","985353956","617791376","480111712"
"20220426","2023","072","DEPARTMENT OF CORRECTION","003","OPERATIONS - OTPS","O","157714479","140342738","225483607","1570000","1570000","9870000","430000","430000","430000","0","0","0","93220","93220","546534","0","0","1081127","0","0","0","155621259","138249518","213555946"
"20220426","2023","072","DEPARTMENT OF CORRECTION","004","ADMINISTRATION - OTPS","O","28933652","16317519","17917519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28933652","16317519","17917519"
"20220426","2023","073","BOARD OF CORRECTION","001","PERSONAL SERVICES","P","3144000","3173000","2966500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3144000","3173000","2966500"
"20220426","2023","073","BOARD OF CORRECTION","002","OTHER THAN PERSONAL SERVICE","O","169595","136120","181120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","169595","136120","181120"
"20220426","2023","095","PENSION CONTRIBUTIONS","001","CITY ACTUARIAL PENSIONS","P","9556343144","9921931818","9817605379","0","0","0","32025000","32025000","32025000","0","0","0","112253972","112253972","112253972","0","0","0","0","0","0","9412064172","9777652846","9673326407"
"20220426","2023","095","PENSION CONTRIBUTIONS","002","NON-CITY PENSIONS","P","108064400","114305430","114305430","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108064400","114305430","114305430"
"20220426","2023","095","PENSION CONTRIBUTIONS","003","NON - ACTUARIAL PENSIONS","P","350000","350000","350000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350000","350000","350000"
"20220426","2023","098","MISCELLANEOUS","001","RESERVE FOR COLLECTIVE BARGAINING","P","1065633518","1282011518","748240920","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1065633518","1282011518","748240920"
"20220426","2023","098","MISCELLANEOUS","002","OTHER THAN PERSONAL SERVICES","O","5392040425","5196662310","5152210191","16328021","105119158","69072683","1113786260","1008379355","1015124526","37278000","37278000","37278000","0","0","0","140000000","140000000","160402459","1430424","8400994","8353018","4083217720","3897484803","3861979505"
"20220426","2023","098","MISCELLANEOUS","003","FRINGE BENEFITS","P","7304923640","7107166527","7095297590","198002733","1219563144","254770791","154566188","163481188","188089990","97100994","97107268","97107268","101955291","114492362","111709562","183352005","183125978","183368978","25682581","25889341","25903127","6544263848","5303507246","6234347874"
