"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"35301183","Brownsville Multi-Service Family Health Center @ Main",,"Free Safer Sex Products","Condoms and Lubricant",,"592 Rockaway Avenue,1",,"Brooklyn","11212","40.665512450171","-73.909679844374","(718) 345-5000","316","41","092400","3081790","3035600026","BK81","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 8:00 PM","8:30 AM - 4:30 PM","10:30 AM - 2:30 PM","Yes","Yes","Yes","<a href=www.bmsfhc.wix.com/bms-family-health>Visit our Website</a>",,
"18586104","Immigration Equality",,"Free Safer Sex Products","Condoms and Lubricant",,"40 Exchange Place",,"Manhattan","10005","40.705931445677","-74.010282932982",,"101","01","000900","1000825","1000250027","MN25","You can find free safer sex products inside a fishbowl located in the reception area of the Law Office. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"3475690","La Sala (Formerly Crescent Lounge)",,,,,"32-05 Crescent Street",,"Queens","11106","40.763299923243","-73.928520367099",,"401","22","005300",,"4","QN70","You can find free safer sex products inside a fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"7287314","NYC College of Technology School",,,,,"300 Jay Street",,"Brooklyn","11201","40.695539480822","-73.987140230951",,"302","33","001300","3335892","3001280001","BK38","You can find free safer sex products inside a dispensers (2) located in room g414 wellness center on the 4th floor of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"966556","Club Cumming, (Formerly  Eastern Bloc)",,,,,"505 East 6th Street",,"Manhattan","10009","40.725297812109","-73.983541064415",,"103","02","003200","1005117","1004020063","MN22","You can find free safer sex products inside a dispenser located in the back of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"44920696","Andromeda",,"Free Safer Sex Products","Condoms and Lubricant",,"33 St Marks Place",,"Manhattan","10003","40.728814428592","-73.988172895919",,"103","02","003800","1006749","1004640043","MN22","You can find free safer sex products inside a dispenser/fishbowl located fishbowl at cashier of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,"Business","Tattoo Parlor"
"28219303","Harlem East Life Plan",,"Free Safer Sex Products","Condoms and Lubricant",,"2367 2 Avenue,1st Floor",,"Manhattan","10035","40.800311445339","-73.935274484082","212-876-2300","111","08","019400","1054609","1017860024","MN34","These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","7:30 AM - 5:00 PM","7:30 AM - 5:00 PM","7:30 AM - 5:00 PM","7:30 AM - 5:00 PM","7:30 AM - 5:00 PM","7:30 AM - 11:00 AM",,"Yes","Yes","Yes",,,
"31300924","Addiction NYC",,"Free Safer Sex Products","Condoms and Lubricant",,"18 St Marks Place",,"Manhattan","10003","40.729080737388","-73.988836727634",,"103","02","003800","1006668","1004630018","MN22","You can find free safer sex products inside a fishbowl located on the counter of the Tattoo Parlor. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"44920701","ATB Corp",,"Free Safer Sex Products","Condoms and Lubricant",,"866 New Lots Avenue",,"Brooklyn","11208","40.667979088069","-73.878924594325",,"305","42","112000","3098304","3044530004","BK82","You can find free safer sex products inside a dispenser located to the left side of the entry of the Car Service. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,"Business","Taxi/Car Service"
"9895065","International House",,,,,"155 Claremont Avenue,South Building",,"Manhattan","10027","40.813459498349","-73.961229243581",,"109","07","021100","1059870","1019940057","MN09","You can find free safer sex products inside a dispenser located in the south building laundry room of the Laundromat. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"11464235","Sam Gore Unisex",,,,,"1844 Amsterdam Avenue",,"Manhattan","10031","40.829210299228","-73.944706381271",,"109","07","023700","1079858","1020830030","MN04","You can find free safer sex products inside a dispenser/fishbowl located dispenser in the back, fishbowl in the front of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"22976786","NYC Riverside Sexual Health Clinc",,"Free Safer Sex Products","Condoms and Lubricant",,"160 West 100 Street",,"Manhattan","10025","40.796400218589","-73.967931700865","311","107","07","018500","1055906","1018520049","MN12","You can find free safer sex products inside a dispenser located in the back of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 3:30 PM","8:30 AM - 7:00 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM",,,"Yes","No","No","http://www1.nyc.gov/site/doh/services/sexual-health-clinics.page",,
"16106503","Adolescent Skills Center",,"Free Safer Sex Products","Condoms and Lubricant",,"975 Kelly Street",,"Bronx","10459","40.822045578553","-73.895877692433",,"202","17","008700","2114693","2027037501","BX33","You can find free safer sex products inside a fishbowls (4) located in waiting areas and near restrooms of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"37182436","Cynthia Lama, MD aka Servicio Medicos Hispanos",,"Free Safer Sex Products","Condoms and Lubricant",,"90-14 Elmhurst Avenue",,"Queens","11372","40.748669646777","-73.876110248415",,"403","21","027500","4036369","4014780038","QN28","You can find free safer sex products inside a dispenser located on the 2nd fl near restrooms of the Phyisican Office. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"44155388","Paddles",,"Free Safer Sex Products","Condoms and Lubricant",,"250 West 26 Street",,"Manhattan","10001","40.746601026735","-73.995705300216",,"104","03","009100","1014206","1007750064","MN13","You can find free safer sex products inside a fishbowls (2) located in the back of the Night Club. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"5906197","International House",,,,,"155 Claremont Avenue,South Building",,"Manhattan","10027","40.813459498349","-73.961229243581",,"109","07","021100","1059870","1019940057","MN09","You can find free safer sex products inside a dispenser located in the south building laundry room of the Laundromat. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"37514575","Industry Club",,"Free Safer Sex Products","Condoms and Lubricant",,"355 West 52 Street",,"Manhattan","10019","40.764183267388","-73.986708172112",,"104","03","013300","1025239","1010430011","MN15","You can find free safer sex products inside a fishbowl located behind the bar of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"14319104","Friend's Tavern",,"Free Safer Sex Products","Condoms and Lubricant",,"78-11 Roosevelt Avenue",,"Queens","11372","40.747267768978","-73.887441613737",,"403","25","028500","4029943","4012890042","QN28","You can find free safer sex products inside a dispenser located in the front near entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"13522360","HASA Center #13  Waverly",,"Free Safer Sex Products","Condoms and Lubricant",,"12 West 14 Street",,"Manhattan","10011","40.736294383036","-73.994341980166",,"102","03","006300","1009716","1005770034","MN23","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"14166955","Pilatos",,"Free Safer Sex Products","Condoms and Lubricant",,"80-13 Northern Boulevard",,"Queens","11372","40.755386352484","-73.887009143548",,"403","25","030903","4026897","4011760039","QN28","You can find free safer sex products inside a dispenser/fishbowl located near the restroom of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"42236657","Branded Saloon",,"Free Safer Sex Products","Condoms and Lubricant",,"603 Vanderbilt Avenue",,"Brooklyn","11238","40.679278511872","-73.968262243572",,"308","35","020500","3028200","3011450013","BK64","You can find free safer sex products inside a dispenser located in the back near the restroom of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"22060796","Bedford Stuyvesant Family Health Center - Broadway Family Health Center",,"Free Safer Sex Products","Condoms and Lubricant",,"1238 Broadway",,"Brooklyn","11221","40.6916186209","-73.92581367302","(718) 443-2428","303","41","038700","3347167","3016180022","BK35","You can find free safer sex products inside a dispenser/fishbowl located in the hallway of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 6:00 PM","9:00 AM - 4:00 PM","9:00 AM - 4:00 PM","9:00 AM - 2:00 PM","9:00 AM - 1:00 PM",,"Yes","Yes","Yes","www.bsfhc.org",,
"38252534","Dream Barber Shop",,"Free Safer Sex Products","Condoms and Lubricant",,"147-34 Jamaica Avenue",,"Queens","11435","40.701764387331","-73.806724570356",,"412","27","021200","4213979","4099950001","QN61","You can find free safer sex products inside a dispenser/fishbowl located at the front desk of the Barbershop. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"27423288","Conquete",,"Free Safer Sex Products","Condoms and Lubricant",,"255 West 23 Street",,"Manhattan","10011","40.744740123482","-73.997163412288",,"104","03","009100","1084991","1007730012","MN13","You can find free safer sex products inside a fishbowl located at desk of the Clothing Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"25374107","District Office of NYC Council Member Ben Kallos",,"Free Safer Sex Products","Condoms and Lubricant",,"244 East 93 Street",,"Manhattan","10128","40.782812653933","-73.949710133327","(212) 860-1950","108","05","015400","1089873","1015380021","MN32","You can find free safer sex products inside a dispenser located near the entrance of the Council Member Office. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes","https://council.nyc.gov/district-5/",,
"332337","Jamaica YMCA",,,,,"89-25 Parsons Blvd",,"Queens","11432","40.705463603786","-73.801469567739",,"412","24","044601","4208858","4097580001","QN61","You can find free safer sex products inside a dispenser located on the 4th fl of the YMCA/JCC. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
