"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-06-06T00:00:00.000","2017-06-13T00:00:00.000",,,,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Open","2017-06-06T00:00:00.000",,"5317","Police Officer",,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-06-06T00:00:00.000","2017-06-06T00:00:00.000","7045","School Computer Technology Specialist DOE",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Open","2017-06-06T00:00:00.000",,"7329","Correction Officer","2021-02-15T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2017-06-05T00:00:00.000","2017-12-05T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-06-05T00:00:00.000","2017-09-28T00:00:00.000","5013","Associate Project Manager","2020-10-05T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-06-05T00:00:00.000","2017-08-10T00:00:00.000","6033","Maintenance Worker","2021-05-10T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-06-02T00:00:00.000","2017-06-21T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-06-02T00:00:00.000","2017-11-14T00:00:00.000","5502","Promotional Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-06-02T00:00:00.000","2017-10-27T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-06-02T00:00:00.000","2017-10-23T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2017-06-02T00:00:00.000","2017-07-27T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2017-06-01T00:00:00.000","2017-10-03T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-06-01T00:00:00.000","2017-09-19T00:00:00.000","6047","Health Services Manager","2021-05-24T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-31T00:00:00.000","2017-10-12T00:00:00.000","3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-30T00:00:00.000","2017-06-13T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2017-05-30T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2017-05-30T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-30T00:00:00.000","2017-08-31T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2017-05-30T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-30T00:00:00.000","2017-10-12T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-30T00:00:00.000","2017-10-20T00:00:00.000","6047","Health Services Manager","2021-05-24T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-30T00:00:00.000","2017-10-20T00:00:00.000","4318","Correction Officer","2019-11-04T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-30T00:00:00.000",,"5517","Promotion to Administrative Staff Analyst","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-30T00:00:00.000","2017-08-14T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-26T00:00:00.000",,"6066","Juvenile Counselor","2021-05-10T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-26T00:00:00.000","2017-08-17T00:00:00.000","7011","Administrative Community  Relations Specialist",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-26T00:00:00.000","2017-10-13T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-26T00:00:00.000","2017-09-08T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-26T00:00:00.000","2017-05-31T00:00:00.000","5522","Associate Job Opportunity Specialist (PROM)","2021-03-22T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-25T00:00:00.000","2017-08-24T00:00:00.000","5032","Gardener","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2017-05-25T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-25T00:00:00.000","2017-10-03T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Medical","Police Department - NYPD","Closed","2017-05-25T00:00:00.000","2017-08-30T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-25T00:00:00.000","2017-09-01T00:00:00.000","4311","Correction Officer","2019-09-24T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Open","2017-05-25T00:00:00.000",,"3329","Special Officer","2020-05-18T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Open","2017-05-24T00:00:00.000",,"6502","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Duplicate Filing",,"Police Department - NYPD","Closed","2017-05-24T00:00:00.000",,,,,,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-24T00:00:00.000","2017-05-25T00:00:00.000","5537","Principal Administrative Associate","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2017-05-24T00:00:00.000","2017-10-10T00:00:00.000","4324","Police Officer","2020-09-14T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-23T00:00:00.000","2017-07-24T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2017-05-23T00:00:00.000","2017-06-20T00:00:00.000","5322","School Safety Agent","2020-10-05T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-23T00:00:00.000","2017-07-07T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-22T00:00:00.000","2017-12-01T00:00:00.000","4000","Police Officer","2019-12-24T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-22T00:00:00.000","2017-08-24T00:00:00.000","6055","Project Manager Intern","2021-01-11T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Open","2017-05-22T00:00:00.000",,"6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-22T00:00:00.000","2017-06-29T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-22T00:00:00.000","2017-07-07T00:00:00.000",,,,,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-22T00:00:00.000","2017-07-19T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-22T00:00:00.000","2017-12-20T00:00:00.000","6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-22T00:00:00.000","2017-08-11T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-05-22T00:00:00.000",,"4325","School Safety Agent","2020-04-28T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-19T00:00:00.000","2017-12-27T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-16T00:00:00.000","2017-06-09T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-19T00:00:00.000","2017-12-07T00:00:00.000","7011","Administrative Community Relations Specialist","2021-09-20T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-19T00:00:00.000","2017-12-05T00:00:00.000","6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-19T00:00:00.000","2017-10-03T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2017-05-19T00:00:00.000","2017-12-05T00:00:00.000","7011","Administrative Community Relations Specialist","2021-09-20T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-19T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-19T00:00:00.000","2017-11-21T00:00:00.000","6047","Health Services Manager","2021-05-24T00:00:00.000",,"DCAS"
"Section 76","Termination","Transit Authority - NYCTA","Closed","2017-05-19T00:00:00.000","2017-06-13T00:00:00.000",,,,,"NYCTA"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-18T00:00:00.000","2017-09-28T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2017-05-18T00:00:00.000","2017-10-04T00:00:00.000","6007","Investigator","2020-10-26T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-18T00:00:00.000","2017-10-04T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Waiting for Appeal Request",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-18T00:00:00.000","2017-06-21T00:00:00.000",,,,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-18T00:00:00.000","2017-08-10T00:00:00.000","7011","Administrative Community Relations Specialist",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-18T00:00:00.000","2017-08-29T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-18T00:00:00.000",,"5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-18T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-18T00:00:00.000","2017-08-02T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-18T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-17T00:00:00.000",,"6057","Call Center Representative","2021-07-12T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-17T00:00:00.000",,"5039","Principal Administrative Associate","2021-07-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-17T00:00:00.000","2017-07-20T00:00:00.000","7035","Administrative Director of Social Services",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-17T00:00:00.000",,"3020","Customer Information Representative","2018-12-17T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-05-17T00:00:00.000","2017-05-18T00:00:00.000","5537","Principal Administrative Associate (PROM)","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-17T00:00:00.000","2017-06-06T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-17T00:00:00.000",,"7035","Administrative Director of Social Services","2021-07-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-17T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-17T00:00:00.000","2017-08-31T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2017-05-17T00:00:00.000","2017-12-14T00:00:00.000","5537","Promotion to Principal Administrative Associate","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-16T00:00:00.000","2017-08-21T00:00:00.000","4316","Police Officer","2020-08-24T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-16T00:00:00.000","2017-06-09T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-16T00:00:00.000",,"5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-16T00:00:00.000","2017-06-01T00:00:00.000","4313","Police Officer","2020-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-16T00:00:00.000","2017-06-07T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-16T00:00:00.000",,"5516","Promotion to Administrative Manager","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-09-22T00:00:00.000","3317","Police Officer","2019-12-16T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-15T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-15T00:00:00.000",,"5517","Promotion to Administrative Staff Analyst","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-15T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-08-07T00:00:00.000","6306","School Safety Agent","2020-10-20T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-06-26T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-15T00:00:00.000","2017-06-13T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-08-14T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-15T00:00:00.000","2017-12-15T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-08-09T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-15T00:00:00.000","2017-07-07T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-15T00:00:00.000","2017-08-30T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 76","Termination","Human Resources Administration - HRA","Closed","2017-05-15T00:00:00.000","2017-10-10T00:00:00.000",,,,,"HRA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-12T00:00:00.000",,"6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-12T00:00:00.000","2017-06-08T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Police Department - NYPD","Closed","2017-05-12T00:00:00.000","2017-08-11T00:00:00.000","4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-12T00:00:00.000","2017-08-28T00:00:00.000","6332","Correction Officer","2020-09-22T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2017-05-11T00:00:00.000","2017-07-26T00:00:00.000","5612","Transit Electrical Helper",,,"NYCTA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-11T00:00:00.000","2017-06-08T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-11T00:00:00.000","2017-08-09T00:00:00.000","3324","School Safety Agent","2018-05-30T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-11T00:00:00.000","2017-08-29T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-10T00:00:00.000","2017-12-08T00:00:00.000","5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-05-10T00:00:00.000","2017-06-13T00:00:00.000",,,,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-10T00:00:00.000","2017-07-17T00:00:00.000","4059","Police Administrative Aide","2019-08-05T00:00:00.000",,"NYPD"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2017-05-08T00:00:00.000","2017-11-27T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Department of Correction - DOC","Closed","2017-05-08T00:00:00.000","2017-10-26T00:00:00.000","7320","Correction Officer","2021-01-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-08T00:00:00.000","2017-08-21T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-08T00:00:00.000","2017-06-13T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-08T00:00:00.000","2017-08-11T00:00:00.000","6067","City Planner","2021-06-21T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-05T00:00:00.000","2017-06-27T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-05T00:00:00.000","2017-07-26T00:00:00.000","3312","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-05T00:00:00.000","2017-06-09T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-05T00:00:00.000","2017-11-29T00:00:00.000","5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-05-05T00:00:00.000","2017-09-18T00:00:00.000","5018","Computer Service Technician",,,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-05T00:00:00.000",,"5517","Promotion to Adminstrative Staff Analyst","2020-08-17T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2017-05-04T00:00:00.000","2017-08-15T00:00:00.000","4312","Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-04T00:00:00.000","2017-08-14T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-04T00:00:00.000","2017-08-16T00:00:00.000","3319","Police Officer","2019-12-21T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-05-04T00:00:00.000",,"3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-04T00:00:00.000","2017-06-21T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-04T00:00:00.000","2017-08-15T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 76","Suspension","Department of Correction - DOC","Closed","2017-05-04T00:00:00.000","2017-12-14T00:00:00.000",,,,,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-03T00:00:00.000","2017-07-06T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-03T00:00:00.000","2017-08-16T00:00:00.000","3318","Police Officer","2019-12-17T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-05-03T00:00:00.000","2017-09-06T00:00:00.000","5604","Structure Maintainer Group G","2021-05-10T00:00:00.000",,"NYCT"
"Section 50","Character","Police Department - NYPD","Closed","2017-05-02T00:00:00.000","2017-08-11T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-05-02T00:00:00.000",,"5026","Electrician's Helper","2021-01-04T00:00:00.000",,"DCAS"
"Section 76","Suspension","Human Resources Administration - HRA","Closed","2017-05-02T00:00:00.000","2017-09-25T00:00:00.000",,,,,"HRA"
"Section 50","Psych","Department of Environmental Protection - DEP","Closed","2017-05-01T00:00:00.000","2017-08-25T00:00:00.000","5332","Environmental Police Officer","2019-11-19T00:00:00.000",,"DEP"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-01T00:00:00.000","2017-06-27T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2017-05-01T00:00:00.000","2017-06-07T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2017-05-01T00:00:00.000","2017-12-19T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-05-01T00:00:00.000","2017-08-09T00:00:00.000","5604","Structure Maintainer Group G","2021-05-10T00:00:00.000",,"NYCT"
"Section 50","Medical","Fire Department - FDNY","Closed","2017-05-01T00:00:00.000","2017-10-26T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-05-01T00:00:00.000","2017-09-18T00:00:00.000","6610","Power Electronic Technician","2021-06-07T00:00:00.000",,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-05-01T00:00:00.000",,"5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-04-28T00:00:00.000","2017-08-16T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2017-04-28T00:00:00.000",,"2312","School Safety Agent","2018-01-31T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2017-04-28T00:00:00.000","2017-05-08T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-04-28T00:00:00.000","2017-06-02T00:00:00.000","8098","Train Operator","2017-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2017-04-28T00:00:00.000","2017-06-16T00:00:00.000","3315","Police Officer","2019-12-10T00:00:00.000",,"NYPD"
"Section 50","Seniority","Department of Citywide Administrative Services - DCAS","Open","2017-04-28T00:00:00.000",,"5537","Promotion to Principal Administrative Associate","2021-02-22T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2017-04-28T00:00:00.000","2017-09-06T00:00:00.000","5604","Structure Maintainer Group G","2021-05-10T00:00:00.000",,"NYCT"
"Section 50","Medical","Police Department - NYPD","Closed","2017-04-27T00:00:00.000","2017-08-21T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2017-04-27T00:00:00.000","2017-08-09T00:00:00.000","5327","School Safety Agent","2020-10-06T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-04-27T00:00:00.000",,"5011","Administrative Staff Analyst","2020-09-28T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-04-27T00:00:00.000","2017-09-18T00:00:00.000","6006","Heating Plant Technician (Housing Authority)","2021-01-04T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2017-04-27T00:00:00.000","2017-10-30T00:00:00.000","3324","School Safety Agent","2018-05-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2017-04-26T00:00:00.000",,"5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-04-25T00:00:00.000","2017-06-26T00:00:00.000","6050","Estimator(General Construction)","2021-02-01T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2017-04-25T00:00:00.000","2017-06-26T00:00:00.000","6067","City Planner",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2017-04-25T00:00:00.000","2017-11-09T00:00:00.000","5018","Computer Service Technician","2021-06-14T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2017-04-25T00:00:00.000",,"5010","Administrative Manager","2020-09-28T00:00:00.000",,"DCAS"
