"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-08T00:00:00.000","2018-10-04T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-08T00:00:00.000","2018-09-05T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist  (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-08T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-07T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-07T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Citywide Administrative Services - DCAS","Closed","2018-06-07T00:00:00.000","2018-07-09T00:00:00.000",,,,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-07T00:00:00.000","2018-09-28T00:00:00.000","3313","Police Officer","2019-09-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-07T00:00:00.000",,"7005","Computer Specialist  (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-07T00:00:00.000","2018-08-09T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-07T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-07T00:00:00.000","2018-09-28T00:00:00.000","6502","Promotional Police Officer","2020-06-22T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-07T00:00:00.000","2018-11-21T00:00:00.000","6318","School Safety Agent","2021-02-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-07T00:00:00.000","2018-08-21T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-07T00:00:00.000","2018-10-19T00:00:00.000","4329","Police Officer","2020-11-25T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-07T00:00:00.000","2018-08-24T00:00:00.000","3308","Police Officer","2019-06-22T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-06-06T00:00:00.000","2018-08-02T00:00:00.000","5317","Police officer","2021-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-06T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-06T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2018-06-05T00:00:00.000","2018-07-09T00:00:00.000",,,,,"NYPD"
"Duplicate Filing",,"Police Department - NYPD","Closed","2018-06-05T00:00:00.000",,,,,,"NYPD"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2018-06-05T00:00:00.000","2018-06-06T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-05T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-05T00:00:00.000","2018-08-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-05T00:00:00.000","2018-10-03T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-04T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-08-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-08-22T00:00:00.000","3312","Police Officer","2019-09-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-09-17T00:00:00.000","4316","Police Officer","2020-08-24T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-11-07T00:00:00.000","4328","Police Officer","2020-11-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-10-18T00:00:00.000","4306","Police Officer","2019-12-23T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-09-27T00:00:00.000","5300","Police Officer","2021-03-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-04T00:00:00.000",,"7005","Computer Associate (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-07-26T00:00:00.000","6037","Senior Stationary Engineer","2021-11-01T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-06-04T00:00:00.000","2018-10-01T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-12-18T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-08-29T00:00:00.000","7023","Fire Protection Inspector","2022-03-07T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2018-06-04T00:00:00.000",,"7023","Fire Protection Inspector","2022-03-07T00:00:00.000",,"DCAS"
"Waiting for Appeal Request",,"Police Department - NYPD","Closed","2018-06-04T00:00:00.000","2018-07-09T00:00:00.000",,,,,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-04T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-08-15T00:00:00.000","8281","Asbestos Hazard Investigator","2019-04-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-04T00:00:00.000","2018-09-07T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-04T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-06-03T00:00:00.000","2018-06-19T00:00:00.000","7324","Correction Officer","2021-09-20T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-03T00:00:00.000","2018-08-22T00:00:00.000","7005","Computer Specialist software","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-03T00:00:00.000",,"7005","Computer Specialist","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-01T00:00:00.000","2018-08-22T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-01T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-06-01T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-06-01T00:00:00.000","2018-10-15T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-06-01T00:00:00.000","2018-08-24T00:00:00.000","3309","Police Officer","2019-06-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-31T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-31T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-31T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 76","Termination","Department of Correction - DOC","Closed","2018-05-31T00:00:00.000","2018-09-05T00:00:00.000",,,,,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-31T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-31T00:00:00.000","2018-08-21T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Administration for Children's Services - ACS","Open","2018-05-31T00:00:00.000",,"5045","Staff Analyst","2020-08-10T00:00:00.000",,"ACS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-31T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Veterans Credits","Transit Authority - NYCTA","Closed","2018-05-30T00:00:00.000","2018-05-31T00:00:00.000","6601","Conductor",,,"NYCTA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-30T00:00:00.000","2018-07-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-30T00:00:00.000","2018-12-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-30T00:00:00.000","2018-12-18T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-30T00:00:00.000","2018-09-05T00:00:00.000","5325","Police Officer","2021-07-05T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-30T00:00:00.000",,"7013","Elevator Mechanic",,,"DCAS"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2018-05-30T00:00:00.000","2018-09-04T00:00:00.000","7309","School Safety Agent","2021-11-24T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-29T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-29T00:00:00.000","2019-01-09T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-29T00:00:00.000","2018-08-01T00:00:00.000","3314","Police Officer","2019-12-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Open","2018-05-29T00:00:00.000",,"6323","School Safety Agent","2021-04-05T00:00:00.000",,"NYPD"
"Section 50","Character","Fire Department - FDNY","Closed","2018-05-29T00:00:00.000","2018-09-24T00:00:00.000","6003","Emergency Medical Specialist - EMT","2020-02-24T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-29T00:00:00.000","2018-08-24T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-29T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-29T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-29T00:00:00.000","2018-09-07T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-05-29T00:00:00.000","2018-08-20T00:00:00.000","5013","Associate Project Manager","2020-10-05T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-25T00:00:00.000","2018-10-04T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-25T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-25T00:00:00.000","2018-07-24T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-05-25T00:00:00.000","2018-10-03T00:00:00.000","7324","Correction Officer","2021-09-20T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-25T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Open","2018-05-24T00:00:00.000",,"4310","Police Officer","2019-12-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-24T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-24T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-24T00:00:00.000","2018-09-06T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Unauthorized Substance","Police Department - NYPD","Closed","2018-05-24T00:00:00.000","2018-08-09T00:00:00.000","4336","Police Communications Technician","2020-03-09T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-24T00:00:00.000","2018-07-30T00:00:00.000","4336","Police Communications Technician","2020-03-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2018-05-24T00:00:00.000","2018-08-20T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-12-18T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-10-05T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-07-12T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-23T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-12-12T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-12-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-05-23T00:00:00.000","2018-06-05T00:00:00.000","7002","Computer Associate (Software)","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-22T00:00:00.000","2018-08-27T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-22T00:00:00.000","2018-12-18T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-22T00:00:00.000","2018-12-17T00:00:00.000","7005","Computer Specialist(Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-05-22T00:00:00.000","2018-11-07T00:00:00.000","7002","Computer Associate","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-22T00:00:00.000","2018-12-27T00:00:00.000","7005","Computer Specialist(Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-22T00:00:00.000","2018-10-10T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-22T00:00:00.000","2018-08-20T00:00:00.000","5306","Police Officer","2021-03-03T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-22T00:00:00.000","2018-07-31T00:00:00.000","5321","Police Officer","2021-07-03T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2018-05-22T00:00:00.000",,"6528","Promotion to Associate Inspector (Construction)","2022-02-07T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-22T00:00:00.000","2018-08-07T00:00:00.000","4300","Police Officer","2019-12-22T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2018-05-22T00:00:00.000","2018-10-18T00:00:00.000","7327","Correction Officer","2021-10-25T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2018-05-22T00:00:00.000","2018-09-27T00:00:00.000","7324","Correction Officer","2021-09-20T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-21T00:00:00.000","2018-08-10T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-21T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Open","2018-05-21T00:00:00.000",,"2007","Interpreter (Spanish)","2019-05-13T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-21T00:00:00.000","2018-12-05T00:00:00.000","3316","Police Officer","2019-12-14T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-05-21T00:00:00.000","2018-07-31T00:00:00.000","6029","Probation Officer","2020-09-14T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-18T00:00:00.000",,"7005","Computer Specialist Software","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-18T00:00:00.000","2018-09-25T00:00:00.000","5305","Police Officer","2021-03-02T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-18T00:00:00.000","2018-09-21T00:00:00.000","5300","Police Officer","2021-03-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-18T00:00:00.000","2018-09-10T00:00:00.000","4332","Police Officer","2020-12-21T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-18T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-18T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-17T00:00:00.000","2018-12-13T00:00:00.000","7005","Computer Specialist (Software)",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-17T00:00:00.000","2018-08-20T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-17T00:00:00.000","2018-12-03T00:00:00.000","7005","Computer Specialist Software","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-17T00:00:00.000","2018-12-18T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2018-05-17T00:00:00.000","2018-10-25T00:00:00.000","8308","Correction Officer","2022-01-31T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Open","2018-05-17T00:00:00.000",,"4324","Police Officer","2020-09-14T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-17T00:00:00.000","2018-07-20T00:00:00.000","4329","Police Officer","2020-11-25T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2018-05-17T00:00:00.000","2018-10-19T00:00:00.000","7331","Correction Officer","2021-09-21T00:00:00.000",,"DOC"
"Section 76","Termination","Housing Authority - NYCHA","Closed","2018-05-16T00:00:00.000","2018-09-04T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-16T00:00:00.000","2018-11-30T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-16T00:00:00.000","2018-11-29T00:00:00.000","7005","Computer Specialist Software","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2018-05-16T00:00:00.000","2018-07-13T00:00:00.000","7019","Procurement Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-16T00:00:00.000","2018-07-17T00:00:00.000","5322","School Safety Agent","2020-10-05T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2018-05-16T00:00:00.000","2018-08-03T00:00:00.000","7327","Correction Officer","2021-10-25T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-15T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Jurisdictional Issue",,"Department of Citywide Administrative Services - DCAS","Closed","2018-05-15T00:00:00.000","2018-05-16T00:00:00.000",,,,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-15T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2018-05-15T00:00:00.000","2018-11-21T00:00:00.000","7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-15T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2018-05-15T00:00:00.000","2018-10-29T00:00:00.000","6315","Correction Officer","2020-06-15T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2018-05-15T00:00:00.000","2018-10-18T00:00:00.000","7331","Correction Officer","2021-09-21T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-14T00:00:00.000",,"7005","Computer Specialist (Software)","2022-05-16T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2018-05-14T00:00:00.000","2018-10-11T00:00:00.000","3048","Police Officer","2019-12-11T00:00:00.000",,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2018-05-14T00:00:00.000","2018-12-12T00:00:00.000","7004","Computer Programmer Analyst","2021-10-25T00:00:00.000",,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2018-05-14T00:00:00.000","2018-09-28T00:00:00.000","7501","Firefighter","2021-10-11T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2018-05-14T00:00:00.000","2018-09-26T00:00:00.000","7014","Emergency Medical Specialist - Trainee","2021-11-22T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2018-05-14T00:00:00.000","2018-09-21T00:00:00.000","7014","Emergency Medical Specialist  - Trainee","2021-11-22T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-11T00:00:00.000","2018-05-25T00:00:00.000","6323","School Safety Agent","2021-04-05T00:00:00.000",,"NYPD"
"Section 76","Suspension","Human Resources Administration - HRA","Closed","2018-05-11T00:00:00.000","2018-08-01T00:00:00.000",,,,,"HRA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Open","2018-05-11T00:00:00.000",,"6508","Promotion to Child Protective Specialist Supervisor","2021-07-26T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2018-05-11T00:00:00.000","2018-05-25T00:00:00.000","7314","School Safety Agent","2022-03-08T00:00:00.000",,"NYPD"
