"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","I.S. 318 EUGENIO MARIA DE HOST","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 782-0589","Middle School","101 Walton Street
,  11206
(40.702422370538, -73.949024625317)","101 Walton Street","11206","40.7025","-73.948869","1","33","509","3061328","3022460001","Williamsburg                                                               "
"After-School Programs","Out of School Time","P.S. 207 ELIZABETH LEARY SCHOOL","Brooklyn","Bergen Beach Youth Organization","(917) 533-3724","Elementary","4011 FILLMORE AVENUE
,  11234
(40.613321189501, -73.930217634612)","4011 FILLMORE AVENUE","11234","40.613353","-73.930129","18","46","652","3239388","3084840001","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"After-School Programs","Out of School Time","M.S. 144 MICHELANGELO SCHOOL","Bronx","Sports and Arts In Schools Foundation, Inc.","(646) 643-3057","Middle School","2545 Gunther Avenue
,  10469
(40.863858665109, -73.836099494421)","2545 Gunther Avenue","10469","40.863735","-73.83607","11","13","310","2053518","2044930001","Allerton-Pelham Gardens                                                    "
"After-School Programs","Out of School Time","Brownsville Center","Brooklyn","The Salvation Army","(212) 337-7254","High School","280 Riverdale Avenue
,  11212
(40.661349382365, -73.906076156407)","280 Riverdale Avenue","11212","40.661364","-73.906124","16","42","918","3082390","3036050010","Brownsville                                                                "
"After-School Programs","Out of School Time","Central Park East","Manhattan","East Harlem Tutorial Program, Inc.","(212) 831-0650","High School","1573 Madison Avenue
,  10029
(40.7936339869, -73.94945722406)","1573 Madison Avenue","10029","40.793763","-73.949381","11","8","17401","1051515","1016120050","East Harlem South                                                          "
"After-School Programs","Out of School Time","C.E.S. 55 BENJAMIN FRANKLIN SC","Bronx","Supportive Childrens Advocacy Network (SCAN)","(718) 681-6227","Elementary","450 SAINT PAULS PLACE
,  10456
(40.836276563944, -73.904611130772)","450 SAINT PAULS PLACE","10456","40.836404","-73.905014","3","16","14702","2009463","2029020001","Claremont-Bathgate                                                         "
"After-School Programs","Out of School Time","Forest Hills 1( Forest Hills)","Queens","Queens Community House, Inc","(718) 592-5757","MS/HS","108 25 62nd Drive
,  11375
(40.72070726303, -73.846284296083)","108-25 62nd Drive","11375","40.73591","-73.850212","6","29","745","4432108","4021590002","Forest Hills                                                               "
"After-School Programs","Out of School Time","P.S. 79 CRESTON SCHOOL","Bronx","Good Shepherd Services","(718) 933-7439","Elementary","125 181st Street
,  10453
(40.854878793912, -73.903423365652)","125 E. 181st Street","10453","40.854872","-73.903458","5","14","23704","2013849","2031700001","Fordham South                                                              "
"After-School Programs","Out of School Time","P.S. 100 ISAAC CLASON SCHOOL","Bronx","New York Junior Tennis League","(718) 542-7420","Elementary","800 TAYLOR AVENUE
,  10473
(40.821404819933, -73.862957402971)","800 TAYLOR AVENUE","10473","40.821409","-73.862976","9","18","42","2022550","2036410001","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","P.S. 229 EMANUEL KAPLAN SCHOOL","Queens","Maspeth Town Hall, Inc.","(718) 446-2120","Elementary","67 25 51st Road
,  11377
(40.745193764481, -73.90484714408)","67-25 51st Road","11377","40.734294","-73.897557","5","30","513","4440274","4024230001","Maspeth                                                                    "
"After-School Programs","Out of School Time","Joseph P. Kennedy Center","Manhattan","Catholic Charities Community Service, Archdiocese of N Y","(212) 862-6401","Elem/MS","34 134th Street
,  10037
(40.812690673719, -73.939718767467)","34 West 134th Street","10037","40.812702","-73.939645","10","9","212","1083984","1017300016","Central Harlem North-Polo Grounds                                          "
"After-School Programs","Out of School Time","Community Counseling 2","Brooklyn","Community Counseling and Mediation","(718) 230-5100","Elementary","810 Classon Avenue
,  11238
(40.672809110684, -73.960856690292)","810 Classon Avenue","11238","40.672776","-73.960846","8","35","215","3029555","3011770031","Prospect Heights                                                           "
"After-School Programs","Out of School Time","Edward R. Murrow HS","Brooklyn","Midwood Development Corporation","(718) 859-3011","High School","1600 Avenue
L,  11230
(40.621929510239, -73.965511060187)","1600 Avenue L ","11230","40.620525","-73.959285","14","44","768","3180673","3067340109","Midwood                                                                    "
"After-School Programs","Out of School Time","P.S. 12 JAMES B. COLGATE SCHOO","Queens","Maspeth Town Hall, Inc.","(646) 300-4311","Elementary","42 00 72 STREET
,  11377
(40.745193764481, -73.90484714408)","42-00 72 STREET","11377","40.742633","-73.892805","2","26","483","4031853","4013490028","Elmhurst-Maspeth                                                           "
"After-School Programs","Out of School Time","Willow Ave Residence","Bronx","Bronx Council On The Arts, Inc.","(718) 409-1265","MS/HS","190 Willow Avenue
,  10454
(40.802940511819, -73.912243824158)","190 Willow Avenue","10454","40.803026","-73.912209","1","17","19","2003998","2025880001","Mott Haven-Port Morris                                                     "
"After-School Programs","Out of School Time","P.S. 189 P.S.  189","Manhattan","Washington Heights- Inwood Coalition, Inc","(347) 726-8046","Elementary","2580 AMSTERDAM AVENUE
,  10040
(40.85286583741, -73.927424897743)","2580 AMSTERDAM AVENUE","10040","40.852631","-73.927604","12","10","277","1076750","1021590051","Washington Heights North                                                   "
"After-School Programs","Out of School Time","Edith & Carl Marks PS","Brooklyn","Edith and Carl Marks Jewish Community House of Bensonhurst","(718) 331-6800","Elementary","7802 Bay Parkway
,  11214
(40.606424326706, -73.989192742721)","7802 Bay Parkway","11214","40.606369","-73.989235","11","44","270","3162352","3062640030","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","RALPH J MCKEE CAREER TECHNICAL","Staten Island","New York Center for Interpersonal Development","(718) 947-4122","High School","290 St Mark's Place
,  10301
(40.642821093729, -74.078774634014)","290 St. Mark's Place","10301","40.642793","-74.07873","1","49","9","5000314","5000190004","West New Brighton-New Brighton-St. George                                  "
"After-School Programs","Out of School Time","P.S./I.S. 209 MARGARET MEAD SC","Brooklyn","YWCA of the City of New York (Main Branch)","(917) 442-6990","Elementary","2609 7 STREET
,  11235
(40.586883866154, -73.961967436065)","2609 EAST 7 STREET","11235","40.586845","-73.96198","13","48","370","3196224","3072440001","Brighton Beach                                                             "
"After-School Programs","Out of School Time","P.S./I.S. 42 ROBERT VERNAM SCHOOL","Queens","New York Junior Tennis League","(718) 634-4372","Elementary","488 BEACH 66 STREET
,  11692
(40.594753723218, -73.795298823974)","488 BEACH 66 STREET","11692","40.594538","-73.795304","14","31","964","4302817","4160390014","Hammels-Arverne-Edgemere                                                   "
"After-School Programs","Out of School Time","P.S. 48 POLICE OFFICER MICHAEL","Manhattan","Community Association of Progressive Dominicans","(646) 652-9918","Elementary","4360 Broadway
,  10033
(40.853700534151, -73.933898080387)","4360 Broadway  ","10033","40.853466","-73.934048","12","10","271","1076752","1021670029","Washington Heights North                                                   "
"After-School Programs","Out of School Time","Warren Street Center","Brooklyn","Sunset Bay Community Services, Inc","(718) 237-9578","Elementary","343 Warren Street
,  11201
(40.685080259045, -73.990279945341)","343 Warren Street","11201","40.685037","-73.990254","2","33","69","3006144","3003910056","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"After-School Programs","Out of School Time","PS 169-Bay Terrace 1","Queens","Samuel Field YM & YWHA, Inc.","(718) 423-6111","Elementary","18 25 212th Street
,  11360
(40.780701334399, -73.782267336868)","18-25 212th Street","11360","40.782298","-73.779099","7","19","99704","4131147","4058650050","Ft. Totten-Bay Terrace-Clearview                                           "
"After-School Programs","Out of School Time","Harbor Heights","Manhattan","YM-YWHA of Washington Heights Inwood","(212) 569-6200","Middle School","549 Audubon Avenue
,  10040
(40.856389753647, -73.92672451122)","549 Audubon Avenue 5th Floor","10040","40.855954","-73.927051","12","10","277","1076751","1021600018","Washington Heights North                                                   "
"After-School Programs","Out of School Time","P.S. 139 ALEXINE A. FENTY SCHOOL","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 469-4395","Elementary","330 Rugby Road
,  11226
(40.641701376043, -73.965507529319)","330 Rugby Road","11226","40.641937","-73.965523","14","40","1522","3328235","3051440064","Flatbush                                                                   "
"After-School Programs","Out of School Time","Baychester Center-HS","Bronx","Baychester Youth Council","(718) 325-9484","High School","1220 229th Street
,  10466
(40.884596367023, -73.842732985462)","1220 East 229th Street","10466","40.884011","-73.842204","12","12","460","2093741","2049050360","Eastchester-Edenwald-Baychester                                            "
"After-School Programs","Out of School Time","P.S. 188 KINGSBURY SCHOOL","Queens","The Child Center of New York (QCG) ","(917) 459-4417","Elementary","218 12 HARTLAND AVENUE
,  11364
(40.74592468038, -73.757902755608)","218-12 HARTLAND AVENUE","11364","40.736177","-73.753159","11","23","129104","4164350","4077740165","Oakland Gardens                                                            "
"After-School Programs","Out of School Time","Progress HS","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","High School","850 Grand Street
,  11211
(40.712157465495, -73.939732162787)","850 Grand Street","11211","40.712184","-73.939722","1","34","485","3325733","3030160001","Bushwick South                                                             "
"After-School Programs","Out of School Time","I.S. 113 RONALD EDMONDS SCHOOL","Brooklyn","Long Island University","(718) 488-1514","Middle School","300 Adelphi Street
,  11205
(40.688733680334, -73.971009252648)","300 Adelphi Street","11205","40.688811","-73.971009","2","35","181","3059051","3021030004","Fort Greene                                                                "
