"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"114","32210320","90 BROAD OWNER LLC","E376841","OTHER0001","SEE FOLDER INFORMATION","2013-01-09T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"115","35268259","BROAD ST PLZ LLC","E430457","OTHER0001","SEE FOLDER INFORMATION","2015-05-20T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"116","89045769","BROAD STREET PLAZA LLC","E456187","HRU-13","RESTORE FIRE ALARM SYSTEM","2016-07-26T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"117","89045769","BROAD STREET PLAZA LLC","E456187","OTHER0001","SEE FOLDER INFORMATION","2016-07-26T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"118","89045769","BROAD STREET PLAZA LLC","E526164","HRU-9","REMOVE ELECTRIC LOCKS FROM EXITS","2018-09-18T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"119","37105160","90 BROAD OWNER","E497944","OTHER0001","SEE FOLDER INFORMATION","2017-05-11T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"120","35268259","BROAD ST PLZ LLC","E505471","OTHER0001","SEE FOLDER INFORMATION","2018-01-26T00:00:00.000","OPEN","90 BROAD ST","1000025","101","1","1000100016","40.703804","-74.011956","10004","MN","90","BROAD ST","9","Battery Park City-Lower Manhattan"
"121","87088977","A SQUARE B INC","E529909","SPPA 4","NO PA PERMIT","2018-07-30T00:00:00.000","OPEN","6 STONE ST","1000028","101","1","1000100032","40.703877","-74.012489","10004","MN","6","STONE ST","9","Battery Park City-Lower Manhattan"
"122","89034151","2 BROADWAY LLC","E282296","EAP-10","PREPARE/MAINTAIN BLDG INFO CARD","2009-04-14T00:00:00.000","OPEN","2 BROADWAY","1000029","101","1","1000110001","40.704521","-74.012658","10004","MN","2","BROADWAY","9","Battery Park City-Lower Manhattan"
"123","38290672","RENAISSANCE PROPERTIES,","E548391","OTHER0001","SEE FOLDER INFORMATION","2018-08-07T00:00:00.000","OPEN","6 BROADWAY","1000029","101","1","1000110001","40.704521","-74.012658","10004","MN","6","BROADWAY","9","Battery Park City-Lower Manhattan"
"124","29073038","METROPOLITAN TRANPORT","E225947","OTHER0001","SEE FOLDER INFORMATION","2009-04-11T00:00:00.000","OPEN","2 BROADWAY","1000029","101","1","1000110001","40.704521","-74.012658","10004","MN","2","BROADWAY","9","Battery Park City-Lower Manhattan"
"125","93006633","YIP'S RESTAURANT","E3599634","RH-42","THE REQUIREMENT FOR UL 300 SYS OR EQUIV","2012-07-12T00:00:00.000","OPEN","18 BEAVER ST","1000031","101","1","1000110009","40.704818","-74.012381","10004","MN","18","BEAVER ST","9","Battery Park City-Lower Manhattan"
"126","93006633","YIP'S RESTAURANT","E3599634","RH-85","REINSPECTION REQUIRED","2012-07-12T00:00:00.000","OPEN","18 BEAVER ST","1000031","101","1","1000110009","40.704818","-74.012381","10004","MN","18","BEAVER ST","9","Battery Park City-Lower Manhattan"
"127","87096004","MARBO REST INC","E529910","SPPA 4","NO PA PERMIT","2018-07-31T00:00:00.000","OPEN","18 BEAVER ST","1000031","101","1","1000110009","40.704818","-74.012381","10004","MN","18","BEAVER ST","9","Battery Park City-Lower Manhattan"
"128","34172031","SKS BROAD STLLC","E396320","OTHER0001","SEE FOLDER INFORMATION","2015-09-15T00:00:00.000","OPEN","74 BROAD ST","1000037","101","1","1000110017","40.704645","-74.011831","10004","MN","74","BROAD ST","9","Battery Park City-Lower Manhattan"
"129","34172031","SKS BROAD STLLC","E405367","OTHER0001","SEE FOLDER INFORMATION","2014-08-05T00:00:00.000","OPEN","74 BROAD ST","1000037","101","1","1000110017","40.704645","-74.011831","10004","MN","74","BROAD ST","9","Battery Park City-Lower Manhattan"
"130","87088993","BOSTAN, LLC","E280765","SPPA 4","NO PA PERMIT","2011-09-06T00:00:00.000","OPEN","11 STONE ST","1000041","101","1","1000110029","40.704226","-74.012268","10004","MN","11","STONE ST","9","Battery Park City-Lower Manhattan"
"131","87089009","JACKSON MAK","E288912","SPPA 4","NO PA PERMIT","2010-09-02T00:00:00.000","OPEN","11 STONE ST","1000041","101","1","1000110029","40.704226","-74.012268","10004","MN","11","STONE ST","9","Battery Park City-Lower Manhattan"
"132","1655745","U.S CUSTOM HOUSE","E 365931","OTHER0001","SEE FOLDER INFORMATION","2012-08-16T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"133","1655745","U.S CUSTOM HOUSE","E 365932","OTHER0001","SEE FOLDER INFORMATION","2012-08-16T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"134","1655745","U.S CUSTOM HOUSE","E365930","STP 19","IDENTIFY FIRE HOSE PFE CABINET W SIGN","2012-08-16T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"135","1655745","U.S CUSTOM HOUSE","E365930","STP 18","MAINTAIN MONTHLY REC OF STD INSPECTION","2012-08-16T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"136","1655745","U.S CUSTOM HOUSE","E506850","OTHER0001","SEE FOLDER INFORMATION","2017-08-26T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"137","1655745","U.S CUSTOM HOUSE","E506850","OTHER0001","SEE FOLDER INFORMATION","2017-08-26T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"138","1655745","U.S CUSTOM HOUSE","E506850","SPK 40","PROVIDE/POST VALVES SIGNS SPK SY","2017-08-26T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"139","1655745","U.S CUSTOM HOUSE","E506850","SPK 68","PROVIDE & POST SIGN FOR TEST VALUE INSP","2017-08-26T00:00:00.000","OPEN","1 BOWLING GRN","1000042","101","1","1000120001","40.704056","-74.013752","10004","MN","1","BOWLING GRN","9","Battery Park City-Lower Manhattan"
"140","32305435","LOGANY LLC","E373339","OTHER0001","SEE FOLDER INFORMATION","2012-10-12T00:00:00.000","OPEN","1 BROADWAY","1000043","101","1","1000130001","40.704959","-74.014441","10004","MN","1","BROADWAY","13","Battery Park City-Lower Manhattan"
"141","37151594","BRAUN MGMT INC","E539083","OTHER0001","SEE FOLDER INFORMATION","2018-09-06T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"142","36140879","BRAUN MANAMEMENT INC","E548746","OTHER0001","SEE FOLDER INFORMATION","2018-06-22T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"143","34308916","F4 SERVICES GROUP LLC","E379547","RH2","NO REC OF SYS LISTED IN FILES-LEGALIZE","2014-12-01T00:00:00.000","OPEN","9 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","9","BROADWAY","13","Battery Park City-Lower Manhattan"
"144","89035943","BOWLING GREEN ASSOC.","E238165","HR-24","PROVIDE A FIRE ALARM SYSTEM","2008-06-09T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"145","89035943","BOWLING GREEN ASSOC.","E440026","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2015-04-23T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"146","89035943","BOWLING GREEN ASSOC.","E467760","HRU-25","FAILURE TO MAINTAIN EMER. GENERATOR","2016-06-08T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"147","89035943","BOWLING GREEN ASSOC.","E467763","EAP-2","FAILURE TO AMEND EAP PLAN","2016-06-08T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"148","89035943","BOWLING GREEN ASSOC.","E483691","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2017-06-22T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"149","37151958","BRAUN MANAGEMENT INC","E548747","OTHER0001","SEE FOLDER INFORMATION","2018-06-22T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"150","38380556","THE LANG SCHOOL","E558680","PBU-69B","Fail to maint use group","2018-10-22T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"151","37221389","BRAUN MGMT INC","E502032","OTHER0001","SEE FOLDER INFORMATION","2017-06-21T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"152","37220290","BRAUN MAGMT","E502026","OTHER0001","SEE FOLDER INFORMATION","2017-06-15T00:00:00.000","OPEN","11 BROADWAY","1000044","101","1","1000130005","40.705285","-74.014242","10004","MN","11","BROADWAY","13","Battery Park City-Lower Manhattan"
"153","98052830","25 BROADWAY FITNESS","E529924","SPPA 4","NO PA PERMIT","2018-08-30T00:00:00.000","OPEN","25 BROADWAY","1000045","101","1","1000130027","40.705777","-74.013967","10004","MN","25","BROADWAY","13","Battery Park City-Lower Manhattan"
"154","36316206","25 BROADWAY OFFICE PROP","E502045","OTHER0001","SEE FOLDER INFORMATION","2017-07-14T00:00:00.000","OPEN","25 BROADWAY","1000045","101","1","1000130027","40.705777","-74.013967","10004","MN","25","BROADWAY","13","Battery Park City-Lower Manhattan"
"155","34183061","25 BROADWAY OFFICE PROP","E405308","OTHER0001","SEE FOLDER INFORMATION","2014-07-10T00:00:00.000","OPEN","25 BROADWAY","1000045","101","1","1000130027","40.705777","-74.013967","10004","MN","25","BROADWAY","13","Battery Park City-Lower Manhattan"
"156","1408616","ROSE ASSOC","E299967","STP 2","RESTORESTANDPIPESYSTEMTOPROPERWORKING","2011-06-07T00:00:00.000","OPEN","21 WEST ST","1000047","101","1","1000150022","40.706384","-74.015529","10006","MN","21","WEST ST","13","Battery Park City-Lower Manhattan"
"157","26054676","BROOKFIELD PROP CO","E286108","OTHER0001","SEE FOLDER INFORMATION","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"158","26054676","BROOKFIELD PROP CO","E286108","SPK 30","PROVIDE / INSTALL LADDER SPK CONTROL VAL","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"159","26054676","BROOKFIELD PROP CO","E286108","SPK 40","PROVIDE/POST VALVES SIGNS SPK SY","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"160","31115033","WFP TOWER A CO. L.P.","E322751","OTHER0001","SEE FOLDER INFORMATION","2011-08-12T00:00:00.000","OPEN","1 WORLD FINANCIAL CTR","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","1","WORLD FINANCIAL CTR","31704","Battery Park City-Lower Manhattan"
"161","37096898","BROOKFIELD PROPERTIES","E505740","OTHER0001","SEE FOLDER INFORMATION","2018-01-30T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"162","26054676","BROOKFIELD PROP CO","E286107","STP 26","OBTAINCERTOFFITSTANDPIPESYSTEM","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"163","37319043","BROOKFIELD PROPERTIES","E524542","OTHER0001","SEE FOLDER INFORMATION","2017-09-25T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"164","26054676","BROOKFIELD PROP CO","E286109","OTHER0001","SEE FOLDER INFORMATION","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"165","26054676","BROOKFIELD PROP CO","E286109","OTHER0001","SEE FOLDER INFORMATION","2011-04-16T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"166","38219697","BROOKFIELD PROPERTIES","E539783","OTHER0001","SEE FOLDER INFORMATION","2018-09-14T00:00:00.000","OPEN","200 LIBERTY ST","1000057","101","1","1000160120","40.710634","-74.015611","10281","MN","200","LIBERTY ST","31704","Battery Park City-Lower Manhattan"
"167","35346014","BROOKFIELD PROPERTIES","E524679","OTHER0001","SEE FOLDER INFORMATION","2017-08-03T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"168","36307031","DIG INN MARKET(2FL)","E530408","RH-3","LEGALIZE - SYSTEM ALTERED","2018-10-24T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"169","36307031","DIG INN MARKET(2FL)","E530408","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-10-24T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"170","36306447","FUKU","E512169","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2018-02-06T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"171","36306447","FUKU","E512169","RH-3","LEGALIZE - SYSTEM ALTERED","2018-02-06T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"172","34068072","WFP TPWER B CO LP","E497852","OTHER0001","SEE FOLDER INFORMATION","2017-03-16T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"173","36091767","BROOKFIELD PROPERTIES","E501208","OTHER0001","SEE FOLDER INFORMATION","2016-12-15T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"174","34102251","BROOKFIELD PROPERTIES","E430001","OTHER0001","SEE FOLDER INFORMATION","2015-06-02T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"175","36244283","BROOKFIELD OFFICE PROPER","E459544","OTHER0001","SEE FOLDER INFORMATION","2016-06-28T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"176","35346014","BROOKFIELD PROPERTIES","E501448","OTHER0001","SEE FOLDER INFORMATION","2017-10-27T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"177","35379668","BROOKFIELD OFFICE PROP","E419606","OTHER0001","SEE FOLDER INFORMATION","2015-07-24T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"178","37050218","BROOKFIELD FINANCIAL","E501207","OTHER0001","SEE FOLDER INFORMATION","2016-12-15T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"179","38031712","BROOKFIELD OFFICE PROPER","E539780","OTHER0001","SEE FOLDER INFORMATION","2018-09-13T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"180","35384965","BROOKFIELD OFFICE PROP","E419758","OTHER0001","SEE FOLDER INFORMATION","2015-09-04T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"181","35335009","BROOKFIELD OFFICE PROP","E452366","OTHER0001","SEE FOLDER INFORMATION","2016-01-27T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"182","36181238","BROOKFIELD PROPERTIES","E501209","OTHER0001","SEE FOLDER INFORMATION","2016-12-15T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"183","36285773","BROOKFIELD PROPERTIES","E459384","OTHER0001","SEE FOLDER INFORMATION","2016-05-26T00:00:00.000","OPEN","225 LIBERTY ST","1000058","101","1","1000160125","40.712451","-74.015314","10280","MN","225","LIBERTY ST","31703","Battery Park City-Lower Manhattan"
"184","37057577","CBRE/ GLOBAL CORPORATE","E497845","OTHER0001","SEE FOLDER INFORMATION","2017-04-21T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"185","37057569","CBRE/ GLOBAL CORPORATE","E497846","OTHER0001","SEE FOLDER INFORMATION","2017-04-27T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"186","37388915","AMERICA EXPRESS COMP","E505272","OTHER0001","SEE FOLDER INFORMATION","2018-01-02T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"187","37057601","CBRE/ GLOBAL CORPORATE","E497844","OTHER0001","SEE FOLDER INFORMATION","2017-04-21T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"188","37330982","CBRE/AMEX","E524248","OTHER0001","SEE FOLDER INFORMATION","2017-10-27T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"189","37210903","CR RICHARD ELLIS","E548899","OTHER0001","SEE FOLDER INFORMATION","2018-06-12T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
"190","89029599","AMERICAN EXPRESS CO","E537239","OTHER0001","SEE FOLDER INFORMATION","2018-04-10T00:00:00.000","OPEN","200 VESEY ST","1000059","101","1","1000160140","40.71357","-74.014883","10281","MN","200","VESEY ST","31703","Battery Park City-Lower Manhattan"
