"acronym","agency","appeal_subtype","appeal_type","date_closed","date_filed","exam_no","expiration","extension","status","title"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-05-28T00:00:00.000","2019-03-08T15:50:34.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-11T00:00:00.000","2019-05-27T10:26:13.000","8007",,,"Closed","Auto Mechanic (Diesel)"
"DOC","Department of Correction","Character","Section 50","2019-11-01T00:00:00.000","2019-06-27T07:16:30.000","7327","2021-10-25T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2019-11-13T00:00:00.000","2019-05-02T00:00:00.000","8314","2023-05-30T00:00:00.000",,"Closed","Special Officer"
"DOC","Department of Correction","Psych","Section 50",,"2019-08-23T00:00:00.000","8309","2022-06-06T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50",,"2019-12-27T11:08:53.000","9507",,,"Open","Promotion to Computer Systems Manager"
"DOC","Department of Correction","Medical","Section 50",,"2019-09-05T00:00:00.000","9306","2023-05-01T00:00:00.000",,"Open","Correction Officer"
"NYCTA","Transit Authority","Minimum Requirements","Section 50",,"2019-08-20T00:00:00.000","9601","2023-09-18T00:00:00.000",,"Open","Collecting Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-23T00:00:00.000","2019-05-08T00:00:00.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2019-11-12T00:00:00.000","2019-07-09T16:20:06.000","5307","2020-08-17T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-04-26T00:00:00.000","2019-04-03T14:03:19.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-01T00:00:00.000","2019-02-25T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Medical","Section 50","2019-04-18T00:00:00.000","2019-02-06T00:00:00.000","8334",,,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-04-16T00:00:00.000","2019-01-04T00:00:00.000","7303","2021-03-08T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-22T00:00:00.000","8043","2023-11-13T00:00:00.000",,"Open","Computer Associate (Operations)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-22T00:00:00.000","2019-04-04T20:18:26.000","8020",,,"Closed","Public Health Sanitarian"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-07-01T00:00:00.000","2019-07-01T12:25:55.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Score","Section 50",,"2019-12-12T21:32:59.000","7005","2022-05-16T00:00:00.000",,"Open","Computer Specialist (Software)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-13T00:00:00.000","2019-11-22T21:08:11.000","9011",,,"Closed","Computer Systems Manager"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50","2019-08-09T00:00:00.000","2019-07-22T00:00:00.000","8529","2023-05-08T00:00:00.000",,"Closed","Promotion to Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-12T00:00:00.000","2019-04-11T21:03:30.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Character","Section 50","2019-10-07T00:00:00.000","2019-07-04T02:26:48.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-10-11T13:47:41.000","8316","2022-06-13T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-18T00:00:00.000","2019-01-24T00:00:00.000","8032","2022-11-28T00:00:00.000",,"Closed","Watershed Maintainer"
"NYCTA","Transit Authority","Score","Section 50",,"2019-05-20T00:00:00.000","7615","2023-04-17T00:00:00.000",,"Open","Car  Inspector"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-17T00:00:00.000","2019-05-02T00:00:00.000","6042","2021-11-22T00:00:00.000",,"Closed","Construction Project Manager"
"HRA","Human Resources Administration",,"Waiting for DQ","2019-06-14T00:00:00.000","2019-04-29T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Score","Section 50",,"2019-07-26T00:00:00.000","9014","2023-03-20T00:00:00.000",,"Open","Emergency Medical Specialist-EMT (Fire)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-17T00:00:00.000","2019-03-13T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DOC","Department of Correction","Psych","Section 50","2019-11-14T00:00:00.000","2019-02-07T00:00:00.000","7329","2021-02-15T00:00:00.000",,"Closed","Correction Officer"
"FDNY","Fire Department","Character","Section 50","2019-07-09T00:00:00.000","2019-05-10T00:00:00.000","7001",,,"Closed","Firefighter"
"NYCTA","Transit Authority","Education and Experience","Section 50",,"2019-12-23T00:00:00.000","9616",,,"Open","Structure Maintainer Group E"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-27T14:57:12.000","8042",,,"Open","Administrative Project Manager"
"DOC","Department of Correction","Character","Section 50","2020-01-02T00:00:00.000","2019-07-08T00:00:00.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-11-21T16:31:54.000","5310","2021-03-06T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-26T00:00:00.000","2019-05-24T14:14:14.000","8007","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic (Diesel)"
"HRA","Human Resources Administration","Education and Experience","Section 50",,"2019-08-14T00:00:00.000","3337","2022-08-22T00:00:00.000",,"Open","Caseworker"
"DSNY","Department of Sanitation","Medical","Section 50","2019-05-14T00:00:00.000","2019-01-22T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"NYPD","Police Department","Psych","Section 50","2020-01-13T00:00:00.000","2019-07-22T00:00:00.000","7304","2021-07-20T00:00:00.000",,"Closed","School Safety Agent"
"NYPD","Police Department","Psych","Section 50","2020-01-31T00:00:00.000","2019-08-17T17:37:58.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-08-05T00:00:00.000","2019-06-10T11:04:57.000","8006",,,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2020-02-07T00:00:00.000","2019-08-18T21:56:09.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department","Character","Section 50","2019-04-09T00:00:00.000","2019-01-02T00:00:00.000","7501","2021-10-11T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services",,"Jurisdictional Issue","2019-07-01T00:00:00.000","2019-06-30T11:18:34.000",,,,"Closed",
"DOC","Department of Correction",,"Waiting for Appeal Request","2019-05-03T00:00:00.000","2019-03-13T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-15T12:13:55.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2019-10-03T00:00:00.000","2019-01-17T19:38:43.000","7316","2022-09-12T00:00:00.000",,"Closed","Special Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-05-02T00:00:00.000","2019-03-05T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Psych","Section 50","2019-09-11T00:00:00.000","2019-07-23T09:33:52.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority",,"Section 50","2019-04-24T00:00:00.000","2019-03-29T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYCTA","Transit Authority",,"Section 50","2019-07-08T00:00:00.000","2019-04-02T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Psych","Section 50","2019-10-04T00:00:00.000","2019-03-22T00:00:00.000","8319","2022-06-27T00:00:00.000",,"Closed","Correction Officer"
"FDNY","Fire Department","Character","Section 50",,"2019-12-02T00:00:00.000","7023","2022-03-07T00:00:00.000",,"Open","Fire Protection Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-29T22:26:19.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-05-30T00:00:00.000","2019-05-14T12:37:34.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-09T00:00:00.000","2019-11-12T11:50:18.000","8043","2023-11-13T00:00:00.000",,"Closed","Computer Associate (Operations)"
"NYPD","Police Department","Character","Section 50","2019-07-24T00:00:00.000","2019-04-16T00:00:00.000","3315","2019-12-10T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-06-10T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Character","Section 50","2019-06-12T00:00:00.000","2019-04-29T09:48:59.000","3318","2019-12-17T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-01-23T00:00:00.000","2019-04-18T13:03:31.000","8058","2023-05-15T00:00:00.000",,"Closed","Administrative City Planner"
"DSNY","Department of Sanitation","Medical","Section 50","2019-06-19T00:00:00.000","2019-03-01T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DOC","Department of Correction","Psych","Section 50","2019-12-05T00:00:00.000","2019-08-15T18:40:26.000","7331","2021-09-21T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50",,"2019-04-18T00:00:00.000","8519","2023-02-06T00:00:00.000",,"Open","Promotion Supervising Special Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-01T00:00:00.000","2019-03-20T00:00:00.000","7019","2022-08-29T00:00:00.000",,"Closed","Procurement Analyst"
"DSNY","Department of Sanitation","Medical","Section 50","2020-03-03T00:00:00.000","2019-11-27T00:00:00.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"NYCTA","Transit Authority",,"Section 50","2019-05-24T00:00:00.000","2019-03-28T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYCTA","Transit Authority",,"Section 50","2019-07-08T00:00:00.000","2019-03-22T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Character","Section 50","2019-10-04T00:00:00.000","2019-04-03T21:25:58.000","6308","2020-03-02T00:00:00.000",,"Closed","Correction officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-21T00:00:00.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-01T16:18:43.000","8053","2023-11-13T00:00:00.000",,"Open","Computer Specialist (Operations)"
"NYCTA","Transit Authority","Score","Section 50","2020-01-07T00:00:00.000","2019-08-22T11:55:40.000","6601","2022-02-14T00:00:00.000",,"Closed","Conductor"
"NYPD","Police Department","Psych","Section 50","2020-03-04T00:00:00.000","2019-09-06T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-11T00:00:00.000","2019-03-25T00:00:00.000","9008",,,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-17T00:00:00.000","2019-02-26T13:32:28.000","8061","2023-03-13T00:00:00.000",,"Closed","Administrative Housing Development Specialist"
"DSNY","Department of Sanitation","Medical","Section 50","2019-12-27T00:00:00.000","2019-11-14T08:57:40.000","5001","2020-03-16T00:00:00.000",,"Closed","Sanitation Worker"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-06-27T00:00:00.000","2019-05-23T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-05T00:00:00.000","2019-11-19T11:16:09.000","9002",,,"Closed","Administrative Education Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-01-28T00:00:00.000","2019-10-01T00:00:00.000","9058",,,"Closed","Administrtaive Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-16T00:00:00.000","2019-02-08T00:00:00.000","8026",,,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-05T00:00:00.000","2019-06-17T10:23:04.000","9086",,,"Closed","Public Health Assistant"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-20T00:00:00.000","9015","2023-12-11T00:00:00.000",,"Open","Maintenance Worker"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-11-26T00:00:00.000","2019-11-06T00:00:00.000","9006","2023-05-01T00:00:00.000",,"Closed","Deckhand"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-01-06T00:00:00.000","2019-12-30T00:00:00.000","9015",,,"Closed","Maintenance Worker"
"NYPD","Police Department","Character","Section 50","2020-01-24T00:00:00.000","2019-08-01T08:50:45.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ",,"2019-01-09T11:55:01.000",,,,"Open",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-16T00:00:00.000","9015",,,"Open","Maintenance Worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-16T00:00:00.000","9015",,,"Open","Maintenance Worker"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-04-08T00:00:00.000","8020","2023-05-22T00:00:00.000",,"Closed","Public Health Sanitarian"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-24T10:43:06.000","8042",,,"Open","Administrative Project Manager"
"HRA","Human Resources Administration","Termination","Section 76",,"2019-09-11T00:00:00.000",,,,"Open",
"NYPD","Police Department","Psych","Section 50",,"2019-12-16T16:56:31.000","8316","2022-06-13T00:00:00.000",,"Open","Traffic Enforcement Agent"
"NYPD","Police Department","Psych","Section 50","2019-05-20T00:00:00.000","2019-01-17T21:37:44.000","5305","2021-03-02T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-07-23T00:00:00.000","2019-05-06T00:00:00.000","4320","2020-08-25T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Character","Section 50",,"2019-09-12T00:00:00.000","6333","2021-02-01T00:00:00.000",,"Open","Special Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-08T00:00:00.000","2019-03-18T00:00:00.000","9008","2023-06-12T00:00:00.000",,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-28T00:00:00.000","2019-07-11T00:00:00.000","9000","2023-07-03T00:00:00.000",,"Closed","Crime Analyst"
"NYPD","Police Department","Psych","Section 50","2020-03-16T00:00:00.000","2019-09-09T20:51:14.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2020-01-10T00:00:00.000","2019-05-22T00:00:00.000","8330","2023-02-06T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50",,"2019-09-12T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Open","Emergency Medical Specialist Trainee"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-23T00:00:00.000","2019-05-06T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information  Representative"
"DOC","Department of Correction","Psych","Section 50","2019-11-22T00:00:00.000","2019-04-12T00:00:00.000","6332","2020-09-22T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-06-25T00:00:00.000","2019-05-23T08:49:15.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Medical","Section 50","2019-09-13T00:00:00.000","2019-05-22T00:00:00.000","8309","2022-06-06T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-13T00:00:00.000","2019-08-17T17:01:11.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-11-03T07:35:18.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-08-08T00:00:00.000","2019-03-08T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-13T00:00:00.000","2019-05-31T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"FDNY","Fire Department","Character","Section 50","2019-09-13T00:00:00.000","2019-06-25T00:00:00.000","6003","2020-02-24T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYPD","Police Department","Psych","Section 50","2019-10-21T00:00:00.000","2019-05-24T13:15:59.000","5317","2021-06-29T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-21T00:00:00.000","2019-07-09T15:45:12.000","4324","2020-09-14T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-06-27T12:55:10.000","8070",,,"Open","Recreation Supervisor"
"NYCTA","Transit Authority","Score","Section 50","2019-11-01T00:00:00.000","2019-05-20T00:00:00.000","7615","2023-04-17T00:00:00.000",,"Closed","Car Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-09T00:00:00.000","2019-04-09T00:00:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-06-17T00:00:00.000","2019-04-03T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Psych","Section 50","2019-08-16T00:00:00.000","2019-05-12T22:57:41.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-05-21T00:00:00.000","2019-02-25T00:00:00.000","4300","2019-12-22T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-09-20T00:00:00.000","2019-09-12T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-05-30T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Open","Customer Information Representative"
"NYCTA","Transit Authority","Score","Section 50",,"2019-11-06T00:00:00.000","5606","2023-07-31T00:00:00.000",,"Open","Bridge and Tunnel Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-19T09:06:24.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"NYPD","Police Department","Psych","Section 50","2020-02-25T00:00:00.000","2019-08-30T14:18:02.000","5329","2021-07-07T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-09-18T00:00:00.000","2019-07-15T00:00:00.000","6303","2020-06-15T00:00:00.000",,"Closed","Traffic Enforcement Agent"
"NYPD","Police Department","Psych","Section 50","2019-02-26T00:00:00.000","2019-01-07T00:00:00.000","5314","2021-06-28T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-11-15T00:00:00.000","2019-05-09T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Unauthorized Substance","Section 50",,"2019-11-21T00:00:00.000","8335","2023-03-13T00:00:00.000",,"Open","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-10T00:00:00.000","2019-11-04T00:00:00.000","8036","2023-10-20T00:00:00.000",,"Closed","Administrative Education Analyst"
"NYCTA","Transit Authority",,"Section 50","2019-05-22T00:00:00.000","2019-03-20T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Character","Section 50","2019-10-15T00:00:00.000","2019-07-15T00:00:00.000","7306","2021-11-22T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-23T00:00:00.000","2019-07-29T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist Trainee"
"NYCTA","Transit Authority","Education and Experience","Section 50","2020-02-20T00:00:00.000","2019-09-16T00:00:00.000","8612",,,"Closed","Signal Maintainer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50",,"2019-10-01T00:00:00.000","7041","2022-12-26T00:00:00.000",,"Open","Administrative Procurement Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-17T00:00:00.000","2019-04-04T00:00:00.000","9008","2023-06-12T00:00:00.000",,"Closed","Staff  Analyst"
"NYPD","Police Department","Psych","Section 50",,"2019-11-21T16:25:51.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-12-30T11:59:20.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-06-04T00:00:00.000","2019-03-27T00:00:00.000","9008",,,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-05-31T12:20:37.000","8041","2023-10-09T00:00:00.000",,"Closed","Administrative Contract Specialist"
"DOC","Department of Correction","Character","Section 50","2019-08-13T00:00:00.000","2019-02-21T00:00:00.000","8330","2023-02-06T00:00:00.000",,"Closed","Correction Officer"
"NYCHA","Housing Authority",,"Section 76","2019-05-21T00:00:00.000","2019-03-26T16:27:09.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-19T00:00:00.000","2019-03-08T14:51:33.000","8071","2023-03-20T00:00:00.000",,"Closed","Administrative Quality Assurance Specialist"
"DOC","Department of Correction","Character","Section 50",,"2019-12-18T20:46:06.000","9303","2023-05-01T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-23T00:00:00.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-09T00:00:00.000","2019-12-30T17:26:44.000","8042",,,"Closed","Administrative Project Manager"
"NYPD","Police Department","Psych","Section 50","2020-02-26T00:00:00.000","2019-11-30T17:04:49.000","5326","2021-07-06T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-04-26T00:00:00.000","2019-03-12T13:44:29.000","7042",,,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-11T00:00:00.000","2019-12-11T10:10:14.000","9011",,,"Closed","Computer Systems Manager"
"HRA","Human Resources Administration","Education and Experience","Section 50",,"2019-12-21T22:30:52.000","7011","2021-09-20T00:00:00.000",,"Open","Administration Community Relations Specialist"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-31T00:00:00.000","2019-10-29T00:00:00.000","126",,,"Closed","Project Manager"
"DOC","Department of Correction","Psych","Section 50",,"2019-11-04T16:06:10.000","7327","2021-10-25T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-01-25T00:00:00.000","2019-01-07T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"DOC","Department of Correction","Character","Section 50",,"2019-10-27T17:04:13.000","8308","2022-01-31T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-04-16T00:00:00.000","2019-02-28T00:00:00.000","8071",,,"Closed","Administrative Quality Assurance Specialist"
"NYCTA","Transit Authority",,"Section 50","2019-07-09T00:00:00.000","2019-04-02T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Character","Section 50",,"2019-09-09T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-04-30T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-10-30T15:27:35.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-08-16T00:00:00.000","2019-06-13T00:00:00.000","9006",,,"Closed","Deckhand"
"NYPD","Police Department","Psych","Section 50",,"2019-10-31T10:01:05.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-29T00:00:00.000","2019-02-15T00:00:00.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"NYPD","Police Department","Psych","Section 50","2020-01-08T00:00:00.000","2019-09-12T16:25:05.000","5305","2021-03-02T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department","Character","Section 50",,"2019-12-13T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Open","Firefighter"
"FDNY","Fire Department","Character","Section 50",,"2019-12-13T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Open","Firefighter"
"DCAS","Department of Citywide Administrative Services","Score","Section 50",,"2019-08-18T21:14:52.000","8055",,,"Closed","ELECTRICIAN CUNY"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-03-29T00:00:00.000","2019-03-19T20:53:31.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-24T00:00:00.000","2019-05-22T00:00:00.000","8071",,,"Closed","Administrative Quality Assurance Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-22T00:00:00.000","2019-11-07T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"NYPD","Police Department","Psych","Section 50","2019-07-24T00:00:00.000","2019-04-04T20:40:54.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-30T00:00:00.000","2019-07-04T21:11:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"NYPD","Police Department","Psych","Section 50","2019-03-15T00:00:00.000","2019-02-22T18:12:22.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Character","Section 50","2019-12-30T00:00:00.000","2019-07-08T00:00:00.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Character","Section 50","2019-11-27T00:00:00.000","2019-05-31T10:50:37.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-07-12T00:00:00.000","2019-04-17T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
