DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1254641-DCA,Business,02/28/2023,Active,05/09/2007,Home Improvement Contractor,DETAIL RENOVATIONS INC.,,615,MIDDLE NECK RD,,GREAT NECK,NY,11023,8774279992,Outside NYC,,,,,,,,,,,
1033634-DCA,Business,02/28/2023,Active,08/24/2006,Home Improvement Contractor,"LAZARUS HOME IMPROVEMENT, INC.",,2164,VICTORY BLVD,,STATEN ISLAND,NY,10314,7186981886,Staten Island,5,501,50,5018590,5007340004,,,,-74.1355721121416,40.612270076846926,"(40.612270076846926, -74.1355721121416)"
1175019-DCA,Business,02/28/2023,Active,03/05/2008,Home Improvement Contractor,GOLDEN CONTRACTOR INC.,,281,ODER AVE,,STATEN ISLAND,NY,10304,7188180999,Staten Island,5,501,49,5043543,5028900020,,,,-74.08631529457767,40.60967163600855,"(40.60967163600855, -74.08631529457767)"
2032485-DCA,Business,02/28/2023,Active,01/15/2016,Home Improvement Contractor,USTA CONSTRUCTION CORP.,,1847,STATE HIGHWAY 12,,GREENE,NY,13778,917679043,Outside NYC,,,,,,,,,,,
2105994-DCA,Business,02/28/2023,Active,05/12/2022,Home Improvement Contractor,BROOKLYN CONTRACTING GROUP CORP,,2214,84TH ST,,BROOKLYN,NY,11214,6463747263,Brooklyn,3,311,47,3165446,3063360012,,,,-73.99206655937513,40.602745714666234,"(40.602745714666234, -73.99206655937513)"
1463660-DCA,Business,02/28/2023,Active,04/29/2013,Home Improvement Contractor,"FIRST QUOTE CONTRACTING, INC.",,15541,79TH ST,,HOWARD BEACH,NY,11414,5164519754,Queens,4,410,32,4619405,4114590001,,,,-73.85448770610428,40.6632369138853,"(40.6632369138853, -73.85448770610428)"
2086496-DCA,Business,02/28/2023,Active,05/29/2019,Home Improvement Contractor,UPPER RESTORATION INC,,72,OTIS ST,,WEST BABYLON,NY,11704,5167777001,Outside NYC,,,,,,,,,,,
2033950-DCA,Business,02/28/2023,Active,03/03/2016,Home Improvement Contractor,IPCS CORP.,Lunna Designs,1812,130TH ST,,COLLEGE POINT,NY,11356,,Queens,4,407,19,4000000,4041350032,,,,-73.83864114453466,40.78298347270909,"(40.78298347270909, -73.83864114453466)"
1462858-DCA,Business,02/28/2023,Active,04/18/2013,Home Improvement Contractor,FLORAL PARK HVAC CORP.,,7,FLORENCE ST,,FLORAL PARK,NY,11001,5168554328,Outside NYC,,,,,,,,,,,
2046989-DCA,Business,02/28/2023,Active,01/04/2017,Home Improvement Contractor,DL RESTORATION BUILDERS CORP,,7050,AUSTIN ST,,FOREST HILLS,NY,11375,7182753995,Queens,4,406,29,4077473,4032340185,,,,-73.84550630269757,40.72041529939597,"(40.72041529939597, -73.84550630269757)"
2055801-DCA,Business,02/28/2023,Active,07/14/2017,Home Improvement Contractor,ATTENTION TO DETAIL MANAGEMENT CORP.,,2310,OCEAN PKWY,,BROOKLYN,NY,11223,3473092433,Brooklyn,3,315,47,3194790,3071810001,,,,-73.96471339619725,40.593013006747064,"(40.593013006747064, -73.96471339619725)"
1415953-DCA,Business,02/28/2023,Active,12/20/2011,Home Improvement Contractor,"MOHAMMAD, IQBAL",IQBAL GENERAL CONTRACTING CO,6,HILL ST,,BROOKLYN,NY,11208,9176001338,Brooklyn,3,305,37,3389567,3041660201,,,,-73.87252389879494,40.67862358840226,"(40.67862358840226, -73.87252389879494)"
1444696-DCA,Business,02/28/2023,Active,09/12/2012,Home Improvement Contractor,"VANDERBUILT CONSTRUCTION & ROOFING, INC.",,167,LOGAN AVE,,STATEN ISLAND,NY,10301,7184426660,Staten Island,5,501,49,5016712,5006660042,,,,-74.10370281336752,40.611422167676665,"(40.611422167676665, -74.10370281336752)"
2017374-DCA,Business,02/28/2023,Active,01/15/2015,Home Improvement Contractor,OZ CONTRACTING LLC,,743,E 102ND ST,,BROOKLYN,NY,11236,9177762998,Brooklyn,3,318,46,3229842,3081900018,,,,-73.89805428657117,40.647136214723986,"(40.647136214723986, -73.89805428657117)"
2054572-DCA,Business,02/28/2023,Active,06/16/2017,Home Improvement Contractor,IQBAL WATERPROOFING LLC,,7613,DITMARS BLVD,,EAST ELMHURST,NY,11370,646-236-0758,Queens,4,401,22,4449257,4010087501,,,,-73.89318964587225,40.76855746148637,"(40.76855746148637, -73.89318964587225)"
2033448-DCA,Business,02/28/2023,Active,02/19/2016,Home Improvement Contractor,"B.V.R. PAINTING & DECORATING, INC.",,1413,WASHINGTON AVE,,NEW HYDE PARK,NY,11040,7188284726,Outside NYC,,,,,,,,,,,
2069362-DCA,Business,02/28/2023,Active,04/12/2018,Home Improvement Contractor,Sahib Construction LLC,,11,ELMWOOD CT,,WESTBURY,NY,11590,9173304070,Outside NYC,,,,,,,,,,,
2089290-DCA,Business,02/28/2023,Active,08/07/2019,Home Improvement Contractor,BROTHERS RENOVATION CORP,,419,E 57TH ST,,NEW YORK,NY,10022,9175767144,Manhattan,1,106,05,1040537,1013690007,,,,-73.96229416760384,40.75805275443852,"(40.75805275443852, -73.96229416760384)"
1259813-DCA,Business,02/28/2023,Active,06/26/2007,Home Improvement Contractor,"KHAN,MOHAMMAD",KHAN PAINTING CO.,8609,BAY 16TH ST,,BROOKLYN,NY,11214,7183317266,Brooklyn,3,311,43,3166541,3063670037,,,,-74.0044910325977,40.60776887733453,"(40.60776887733453, -74.0044910325977)"
1221060-DCA,Business,02/28/2023,Active,03/15/2006,Home Improvement Contractor,DART RESTORATION CORP.,,365,S MAIN ST,,FREEPORT,NY,11520,5168378314,Outside NYC,,,,,,,,,,,
2090666-DCA,Business,02/28/2023,Active,09/18/2019,Home Improvement Contractor,DENT CONSTRUCTION CORP,,52,GREENWICH RD,,BEDFORD,NY,10506,9142053080,Outside NYC,,,,,,,,,,,
2088464-DCA,Business,02/28/2023,Active,07/18/2019,Home Improvement Contractor,ARGO CONSTRUCTION MANAGEMENT LLC,,2451,85TH ST,,EAST ELMHURST,NY,11370,7188780444,Queens,4,403,22,4431225,4010970064,,,,-73.88398147234656,40.763629976593286,"(40.763629976593286, -73.88398147234656)"
2044268-DCA,Business,02/28/2023,Active,09/29/2016,Home Improvement Contractor,"J. V. S. Sprint Enterprises, Inc.",,72,E HOFFMAN AVE,,LINDENHURST,NY,11757,6312425995,Queens,4,,,,,,,,,,
0980985-DCA,Business,02/28/2023,Active,03/20/1998,Home Improvement Contractor,GOTHAM PAINTING COMPANY INC.,,336,E 94TH ST,,NEW YORK,NY,10128,2124275752,Manhattan,1,108,05,1050289,1015560032,,,,-73.94707832249762,40.78252985001475,"(40.78252985001475, -73.94707832249762)"
1116458-DCA,Business,02/28/2023,Active,05/11/2006,Home Improvement Contractor,KALINIC CONSTRUCTION INC.,,19,FAIRWAY CIR S,,MANHASSET,NY,11030,7183537122,Outside NYC,,,,,,,,,,,
1251209-DCA,Business,02/28/2023,Active,04/03/2007,Home Improvement Contractor,MARIAM CONSTRUCTION INC.,,36,NOLAN AVE,,YONKERS,NY,10704,9175321459,Outside NYC,,,,,,,,,,,
0884878-DCA,Business,02/28/2023,Active,11/27/2002,Home Improvement Contractor,"HALLOCK, FRED",FRED HALLOCK FOR QUALITY ROOFING,555,OVINGTON AVE,,BROOKLYN,NY,11209,7188364263,Brooklyn,3,310,43,3145818,3058740063,,,,-74.01928916357629,40.631633312622014,"(40.631633312622014, -74.01928916357629)"
2011419-DCA,Business,02/28/2023,Active,07/31/2014,Home Improvement Contractor,"GENITO, RICHARD",,355,DECKER AVE,,STATEN ISLAND,NY,10302,6463023647,Staten Island,5,501,49,5024942,5010530163,,,,-74.14111335300599,40.625048666344846,"(40.625048666344846, -74.14111335300599)"
2004039-DCA,Business,02/28/2023,Active,02/27/2014,Home Improvement Contractor,GUSTO INTERIORS INC,,26,CORNELIA ST,,NEW YORK,NY,10014,2129603313,Manhattan,1,102,03,1078013,1005890014,,,,-74.00207829639444,40.7314375790085,"(40.7314375790085, -74.00207829639444)"
0991475-DCA,Business,02/28/2023,Active,07/29/1998,Home Improvement Contractor,"KERSCH, LAWRENCE",LARRY'S WINDOW REPAIR SERVICE,21932,PECK AVE,,QUEENS VILLAGE,NY,11427,7187403130,Queens,4,411,23,4165237,4078120031,,,,-73.75012681232012,40.73266787876337,"(40.73266787876337, -73.75012681232012)"
1342614-DCA,Business,02/28/2023,Active,01/13/2010,Home Improvement Contractor,L & C CONSTRUCTION CORP,,7,WINDSOR GATE DR,,DIX HILLS,NY,11746,6317861711,Outside NYC,,,,,,,,,,,
1216823-DCA,Business,02/28/2023,Active,01/13/2006,Home Improvement Contractor,"BDS ENTERPRISES, INC.",,88,ALTA AVE,,YONKERS,NY,10705,9143205873,Outside NYC,,,,,,,,,,,
2076510-DCA,Business,02/28/2023,Active,08/01/2018,Home Improvement Contractor,ROBERT WOJTACKI,,367,ATLANTIC AVE,,STATEN ISLAND,NY,10305,347-739-9678,Staten Island,5,502,50,5147548,5033680008,,,,-74.08784482528102,40.589647169726184,"(40.589647169726184, -74.08784482528102)"
2013492-DCA,Business,02/28/2023,Active,09/17/2014,Home Improvement Contractor,DK WORKSHOP INC,,472,KLONDIKE AVE,,STATEN ISLAND,NY,10314,7186192563,Staten Island,5,502,50,5039116,5023920101,,,,-74.1522282791396,40.586220270323025,"(40.586220270323025, -74.1522282791396)"
1221536-DCA,Business,02/28/2023,Active,06/30/2011,Home Improvement Contractor,IBRICKEN CONSTRUCTION CORP.,,325,SAINT JOHNS AVE,,YONKERS,NY,10704,9143848757,Queens,4,,,,,,,,,,
1269886-DCA,Business,02/28/2023,Active,10/05/2007,Home Improvement Contractor,A.T.C. CONSTRUCTION GROUP CORP.,,18,HUNTINGTON ST,,BROOKLYN,NY,11231,7185229838,Brooklyn,3,306,38,3008436,3005340016,,,,-74.00547636319857,40.67763184654058,"(40.67763184654058, -74.00547636319857)"
1324113-DCA,Business,02/28/2023,Active,07/01/2009,Home Improvement Contractor,"DICECCO, ANTONIO",UNITED FENCE & CEMENT,100,KRAMERS POND RD,,PUTNAM VALLEY,NY,10579,7185471665,Outside NYC,,,,,,,,,,,
2031424-DCA,Business,02/28/2023,Active,12/16/2015,Home Improvement Contractor,CAVAGNARO CONTRACTING LLC,,118,DUNCAN ST,,STATEN ISLAND,NY,10304,6462352661,Staten Island,5,502,50,5022304,5008580129,,,,-74.09819602721092,40.59929225365314,"(40.59929225365314, -74.09819602721092)"
1285018-DCA,Business,02/28/2023,Active,05/12/2008,Home Improvement Contractor,7TH STAR RENOVATION INC.,,95,E 165TH ST,,BRONX,NY,10452,9172176051,Bronx,2,204,16,2002953,2024780064,,,,-73.92219596785256,40.83153103381959,"(40.83153103381959, -73.92219596785256)"
1106338-DCA,Business,02/28/2023,Active,04/16/2002,Home Improvement Contractor,VIRO DESIGN CORP.,,161,SCOTT AVE,,YONKERS,NY,10704,9142372244,Outside NYC,,,,,,,,,,,
1214072-DCA,Business,02/28/2023,Active,11/07/2005,Home Improvement Contractor,Y LEVY CONTRACTING CORP.,,1236,MCDONALD AVE,,BROOKLYN,NY,11230,7183399664,Brooklyn,3,312,44,3130392,3054830015,,,,-73.97567017826695,40.62284902898319,"(40.62284902898319, -73.97567017826695)"
1449685-DCA,Business,02/28/2023,Active,11/08/2012,Home Improvement Contractor,MANHATTAN CABINETS INC,,1349,2ND AVE,,NEW YORK,NY,10021,2123964485,Manhattan,1,108,04,1043944,1014260021,,,,-73.95879739561657,40.76822631814569,"(40.76822631814569, -73.95879739561657)"
1385925-DCA,Business,02/28/2023,Active,04/23/2013,Home Improvement Contractor,TANEM CONSTRUCTION INC.,,82,GARDEN ST,,GARDEN CITY,NY,11530,5123304270,Outside NYC,,,,,,,,,,,
2033885-DCA,Business,02/28/2023,Active,03/02/2016,Home Improvement Contractor,GENESIS NYC CONSTRUCTION CORP,,139,CENTRE ST,,NEW YORK,NY,10013,9174606999,Manhattan,1,101,01,1002357,1001977502,,,,-74.00060243306505,40.717217007536156,"(40.717217007536156, -74.00060243306505)"
1471429-DCA,Business,02/28/2023,Active,08/15/2013,Home Improvement Contractor,MR. FIXIT HANDYMAN & HOME IMPROVEMENT CORP.,,1578,HOLLYWOOD AVE,,BRONX,NY,10461,718-938-4445,Bronx,2,210,13,2074886,2054010044,,,,-73.82896673919858,40.84368835310611,"(40.84368835310611, -73.82896673919858)"
1239224-DCA,Business,02/28/2023,Active,09/19/2006,Home Improvement Contractor,"BOBBY J. ENTERPRISE, INC.",,5949,PARSONS BLVD,,FRESH MEADOWS,NY,11365,6317265434,Queens,4,407,20,4146373,4067360009,,,,-73.81029227467566,40.739636378801556,"(40.739636378801556, -73.81029227467566)"
2094260-DCA,Business,02/28/2023,Active,02/06/2020,Home Improvement Contractor,FANI'S CONSTRUCTION CORP,,95,BEAVER ST,,BROOKLYN,NY,11206,3477857793,Brooklyn,3,304,34,3342194,3031360030,,,,-73.9357374139071,40.699182441992136,"(40.699182441992136, -73.9357374139071)"
1198806-DCA,Business,02/28/2023,Active,05/31/2005,Home Improvement Contractor,"APPROVED GENERAL CONTRACTING, INC.",,362,WILLIS AVE,,MINEOLA,NY,11501,6467063564,Outside NYC,,,,,,,,,,,
1459004-DCA,Business,02/28/2023,Active,03/05/2013,Home Improvement Contractor,METRO CONSTRUCTION GROUP INC.,,3056,OTIS AVE,,BRONX,NY,10465,6464139054,Bronx,2,210,13,2076515,2054220022,,,,-73.8241670771584,40.83409384736349,"(40.83409384736349, -73.8241670771584)"
1132532-DCA,Business,02/28/2023,Active,02/20/2003,Home Improvement Contractor,"AFFILIATED BUILDING RESOURCES, INC.",FRUSCI-HESSELBACH CONSTRUCTION CO,1015,ELMONT RD,,VALLEY STREAM,NY,11580,5162854500,Outside NYC,,,,,,,,,,,
2031604-DCA,Business,02/28/2023,Active,12/22/2015,Home Improvement Contractor,TRISTAR DEVELOPING INC,,163,BAY 34TH ST,,BROOKLYN,NY,11214,7183008227,Brooklyn,3,311,47,3185914,3068740012,,,,-73.99405492865603,40.59704489050288,"(40.59704489050288, -73.99405492865603)"
2032201-DCA,Business,02/28/2023,Active,01/06/2016,Home Improvement Contractor,Top 8 Construction Corp.,,13620,38TH AVE,,FLUSHING,NY,11354,7188880600,Queens,4,407,20,4534816,4049787501,,,,-73.8302801462036,40.76096136071263,"(40.76096136071263, -73.8302801462036)"
2095108-DCA,Business,02/28/2023,Active,03/05/2020,Home Improvement Contractor,"KSP CONSTRUCTION, LLC",,16,HEMLOCK RDG,,NEW MILFORD,CT,06776,2034487199,Outside NYC,,,,,,,,,,,
1453312-DCA,Business,02/28/2023,Active,01/07/2013,Home Improvement Contractor,GOTHIC MIDTOWN FURNITURE CORP.,,2652,BROADWAY,,NEW YORK,NY,10025,2126784368,Manhattan,1,107,07,1056485,1018720043,,,,-73.96961081730844,40.797612059435856,"(40.797612059435856, -73.96961081730844)"
1306203-DCA,Business,02/28/2023,Active,12/17/2008,Home Improvement Contractor,SAFECON BUILDERS CORP.,,3957,FLATLANDS AVE,,BROOKLYN,NY,11234,718-677-8190,Brooklyn,3,318,45,3254574,3078210007,,,,-73.93389513708934,40.62219855109104,"(40.62219855109104, -73.93389513708934)"
0924155-DCA,Business,02/28/2023,Active,11/06/2002,Home Improvement Contractor,"MCGAVIN, JOHN",,238,RUSSELL AVE,,EDGEWATER,NJ,07020,7188105775,Outside NYC,,,,,,,,,,,
2085137-DCA,Business,02/28/2023,Active,04/25/2019,Home Improvement Contractor,MANZ PROJECT LLC,,242,E 19TH ST,,NEW YORK,NY,10003,9179517747,Manhattan,1,106,02,1019591,1008990032,,,,-73.98366842061832,40.735830790891626,"(40.735830790891626, -73.98366842061832)"
2071619-DCA,Business,02/28/2023,Active,05/22/2018,Home Improvement Contractor,MAURICIO G. SABORIO,,2224,CAMPLAIN RD,,HILLSBOROUGH,NJ,08844,908-966-1398,Outside NYC,,,,,,,,,,,
1254316-DCA,Business,02/28/2023,Active,05/08/2007,Home Improvement Contractor,VAN ALPHEN BROTHERS INCORPORATED,,874,RICHMOND RD,,STATEN ISLAND,NY,10304,7182733961,Staten Island,5,502,50,5046378,5031680057,,,,-74.09265222374694,40.60574987750669,"(40.60574987750669, -74.09265222374694)"
2024244-DCA,Business,02/28/2023,Active,06/12/2015,Home Improvement Contractor,A-1 ROOFING & SIDING OF LONG ISLAND CORP,,51,NESCONSET HWY,,PORT JEFFERSON STATION,NY,11776,6319281826,Outside NYC,,,,,,,,,,,
1378262-DCA,Business,02/28/2023,Active,12/03/2010,Home Improvement Contractor,"SINGH, JAGJIT",ROSE HOME IMPROVEMENT CO,5024,KINGS HWY,,BROOKLYN,NY,11234,7183825047,Brooklyn,3,318,46,3213530,3077340059,,,,-73.92798120486518,40.63466183601025,"(40.63466183601025, -73.92798120486518)"
2012519-DCA,Business,02/28/2023,Active,08/26/2014,Home Improvement Contractor,SBS SERVICES INC,,106,MILLERTOWN RD,,BEDFORD,NY,10506,9143343222,Outside NYC,,,,,,,,,,,
1351564-DCA,Business,02/28/2023,Active,04/24/2010,Home Improvement Contractor,"TRIPLE H. CONTRACTING, INC.",,90,ARLINGTON AVE,,SAINT JAMES,NY,11780,6312654870,Outside NYC,,,,,,,,,,,
1127176-DCA,Business,02/28/2023,Active,11/07/2002,Home Improvement Contractor,"UNISOL, INC.",,2726,E 19TH ST,,BROOKLYN,NY,11235,7189342380,Brooklyn,3,315,48,3331714,3087727501,,,,-73.9500209806817,40.5856158076371,"(40.5856158076371, -73.9500209806817)"
2086451-DCA,Business,02/28/2023,Active,05/28/2019,Home Improvement Contractor,GOLDBRECHT SYSTEMS LLC,GOLDBRECHT LLC,5701,BUCKINGHAM PKWY,,CULVER CITY,CA,90230,310-988-4455,Outside NYC,,,,,,,,,,,
0835192-DCA,Business,02/28/2023,Active,12/30/2002,Home Improvement Contractor,BILTMORE CONTRACTING INC,,38,STRINGHAM AVE,,VALLEY STREAM,NY,11580,5162565030,Outside NYC,,,,,,,,,,,
2105961-DCA,Business,02/28/2023,Active,05/12/2022,Home Improvement Contractor,ZLN DESIGN CORP.,,144,DECATUR ST,,BROOKLYN,NY,11233,9292716677,Brooklyn,3,303,36,3047358,3016790001,,,,-73.93714662008144,40.68101009489908,"(40.68101009489908, -73.93714662008144)"
2105855-DCA,Business,02/28/2023,Active,05/09/2022,Home Improvement Contractor,NY BOILER & AIR CONDITIONING REPAIR CORP,,997,MERRICK RD,,BALDWIN,NY,11510,516-377-5200,Outside NYC,,,,,,,,,,,
1460951-DCA,Business,02/28/2023,Active,03/28/2013,Home Improvement Contractor,"TNT HOME IMPROVEMENT, LLC",,4809,AVENUE N,,BROOKLYN,NY,11234,7189688490,Brooklyn,3,318,46,3219843,3078730007,,,,-73.92862502541712,40.61884949773125,"(40.61884949773125, -73.92862502541712)"
0988273-DCA,Business,02/28/2023,Active,06/17/1998,Home Improvement Contractor,"CHARLES, JERRY",OMNI CONTRACTING,1991,ROCKAWAY PKWY,,BROOKLYN,NY,11236,7182093322,Brooklyn,3,318,46,3234518,3083000017,,,,-73.8903203245078,40.634374069699064,"(40.634374069699064, -73.8903203245078)"
2105907-DCA,Business,02/28/2023,Active,05/10/2022,Home Improvement Contractor,EDISON CONSTRUCTION & LAWN SERVICES INC,,2715,WALLACE AVE,,BRONX,NY,10467,9175778626,Bronx,2,211,15,2053693,2045110055,,,,-73.86445664099463,40.86595939318358,"(40.86595939318358, -73.86445664099463)"
2028093-DCA,Business,02/28/2023,Active,09/04/2015,Home Improvement Contractor,SANTOS-SIC CONSTRUCTION INC.,,2010,BATH AVE,,BROOKLYN,NY,11214,7184196251,Brooklyn,3,311,43,3168814,3064420031,,,,-74.00123878407398,40.60122261956361,"(40.60122261956361, -74.00123878407398)"
1121562-DCA,Business,02/28/2023,Active,08/29/2002,Home Improvement Contractor,NNT DEVELOPMENT CORP.,,464,WILD AVE,,STATEN ISLAND,NY,10314,7189825488,Staten Island,5,502,50,5149249,5027050091,,,,-74.19639222215677,40.58584036257702,"(40.58584036257702, -74.19639222215677)"
2084859-DCA,Business,02/28/2023,Active,04/18/2019,Home Improvement Contractor,B AND S CONSTRUCTION INC.,,442,MADISON ST,,BROOKLYN,NY,11221,929-381-8905,Brooklyn,3,303,36,3051785,3018260018,,,,-73.94038714669448,40.68588379089548,"(40.68588379089548, -73.94038714669448)"
2092796-DCA,Business,02/28/2023,Active,12/06/2019,Home Improvement Contractor,ADJ INTERIORS LLC,,10,NORTHFIELD DR,,NORTHPORT,NY,11768,6312363571,Outside NYC,,,,,,,,,,,
2078763-DCA,Business,02/28/2023,Active,10/03/2018,Home Improvement Contractor,KAZAN DESIGNS INC.,,59,KINGS WALK,,MASSAPEQUA PARK,NY,11762,516 404-1541,Outside NYC,,,,,,,,,,,
2094411-DCA,Business,02/28/2023,Active,02/11/2020,Home Improvement Contractor,"CORE DEVELOPMENT COMPANY, LLC",,45,MAIN ST,,BROOKLYN,NY,11201,718-801-8050,Brooklyn,3,302,33,3329423,3000370001,,,,-73.99067693019475,40.7027983927821,"(40.7027983927821, -73.99067693019475)"
2007872-DCA,Business,02/28/2023,Active,05/12/2014,Home Improvement Contractor,"M & E CONSTRUCTION, CORP",,2256,97TH ST,,EAST ELMHURST,NY,11369,9178618554,Queens,4,403,21,4538662,4010730034,,,,-73.87355265763901,40.769234748544974,"(40.769234748544974, -73.87355265763901)"
0812714-DCA,Business,02/28/2023,Active,10/27/2005,Home Improvement Contractor,PARCO HOME IMPROVEMENT CORP.,,424,DOGWOOD AVE,,FRANKLIN SQUARE,NY,11010,516-560-7626,Outside NYC,,,,,,,,,,,
2053145-DCA,Business,02/28/2023,Active,05/17/2017,Home Improvement Contractor,P.A.L. ENVIRONMENTAL SAFETY CORP,PAL ENVIRONMENTAL SERVICES,1102,QUEENS PLZ S,,LONG ISLAND CITY,NY,11101,7183490900,Queens,4,402,26,4005288,4004590023,,,,-73.94650253455252,40.75312517373874,"(40.75312517373874, -73.94650253455252)"
1474069-DCA,Business,02/28/2023,Active,09/20/2013,Home Improvement Contractor,"NEW INNOVATIVE WINDOW & DOOR SYSTEMS, CORP",,27B,MOULTRIE ST,,BROOKLYN,NY,11222,7183891191,Brooklyn,3,301,33,3330139,3026260019,,,,-73.9462268960677,40.7279446917839,"(40.7279446917839, -73.9462268960677)"
1117197-DCA,Business,02/28/2023,Active,07/24/2002,Home Improvement Contractor,"TWO-TONE CONTRACTING, CORP.",,7602,21ST AVE,,EAST ELMHURST,NY,11370,7183922860,Queens,4,401,22,4021391,4009720001,,,,-73.8935584963617,40.77043246153145,"(40.77043246153145, -73.8935584963617)"
2080882-DCA,Business,02/28/2023,Active,12/21/2018,Home Improvement Contractor,"JGR Group, Inc.",KS Renovation Group,919,38TH AVE,,LONG ISLAND CITY,NY,11101,2122067741,Queens,4,401,26,4004375,4003590037,,,,-73.94306150933417,40.75890944853503,"(40.75890944853503, -73.94306150933417)"
2034895-DCA,Business,02/28/2023,Active,03/24/2016,Home Improvement Contractor,"UNITY CONSTRUCTION GROUP, LLC","Unity Construction Group, LLC",137,VARICK ST,,NEW YORK,NY,10013,,Manhattan,1,102,03,1000000,1005790047,,,,-74.00577255619577,40.72578874539842,"(40.72578874539842, -74.00577255619577)"
2044744-DCA,Business,02/28/2023,Active,10/17/2016,Home Improvement Contractor,INNOVATIVE CONTRACTING & REPAIRS CORP.,INNOVATIVE CONTRACTING SOLUTIONS,2277,STEINWAY ST,,ASTORIA,NY,11105,6468673558,Queens,4,401,22,4015366,4007950002,,,,-73.90754663155641,40.771624773324554,"(40.771624773324554, -73.90754663155641)"
2105908-DCA,Business,02/28/2023,Active,05/10/2022,Home Improvement Contractor,GAP CONSTRUCTION INC,,1497,E 15TH ST,,BROOKLYN,NY,11230,929-340-4233,Brooklyn,3,314,48,3181408,3067530054,,,,-73.95914868652751,40.61339676900996,"(40.61339676900996, -73.95914868652751)"
