"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SENIOR CENTER CONTRACTS","44B01","Brookville Neighborhood Senior Center","SERVICES NOW FOR ADULT PERSONS INC","133-33 BROOKVILLE BOULEVARD","JAMAICA","NY","11422","QUEENS","718-525-8899","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","00:00","00:00","00:00","00:00","40.674396","-73.732749","413","31","61602","4279577","4129800001","Rosedale","
,  
(40.674396, -73.732749)"
"SENIOR CENTER CONTRACTS","44E01","Rockaway Boulevard Neighborhood Senior Center","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC","123-10 143RD STREET","JAMAICA","NY","11433","QUEENS","718-657-6752","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.674522","-73.795725","412","28","182","4261337","4120390044","Baisley Park","
,  
(40.674522, -73.795725)"
"SENIOR CENTER CONTRACTS","44F01","Holliswood Neighborhood Senior Center","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","86-25 FRANCIS LEWIS BOULEVARD","JAMAICA","NY","11427","QUEENS","718-454-6157","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.724948","-73.765107","408","23","492","4226088","4106000019","Jamaica Estates-Holliswood","
,  
(40.724948, -73.765107)"
"SENIOR CENTER CONTRACTS","44F02","JASA Club 76 Senior Center","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","120 W. 76 Street","NEW YORK","NY","10023","MANHATTAN","212-712-0170","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.780342","-73.977739","107","6","161","1030146","1011470042","Upper West Side","
,  
(40.780342, -73.977739)"
"SENIOR CENTER CONTRACTS","44G01","Peter Cardella Neighborhood Senior Center","PETER CARDELLA SENIOR CITIZEN CENTER INC","68-52 FRESH POND ROAD","FLUSHING","NY","11385","QUEENS","718-497-2908","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.703894","-73.895681","405","30","583","4085200","4035350024","Ridgewood","
,  
(40.703894, -73.895681)"
"SENIOR CENTER CONTRACTS","44H01","JASA Brookdale Neighborhood Senior Center","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","131 BEACH 19TH STREET","FAR ROCKAWAY","NY","11691","QUEENS","718-471-3200","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","00:00","00:00","00:00","00:00","40.593761","-73.753207","414","31","99802","4301622","4158100055","Far Rockaway-Bayswater","
,  
(40.593761, -73.753207)"
"SENIOR CENTER CONTRACTS","44K01","KCS Corona Neighborhood Senior Center","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK INC","37-06 111TH STREET","FLUSHING","NY","11368","QUEENS","718-651-9220","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.753941","-73.857264","403","21","401","4430244","4017780027","North Corona","
,  
(40.753941, -73.857264)"
"SENIOR CENTER CONTRACTS","44M01","Forest Hills Neighborhood Senior Center","QUEENS COMMUNITY HOUSE INC.","108-25 62ND DRIVE","FLUSHING","NY","11375","QUEENS","718-699-1010","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.73591","-73.850212","406","29","745","4432108","4021590002","Forest Hills","
,  
(40.73591, -73.850212)"
"SENIOR CENTER CONTRACTS","44N01","Alpha Phi Alpha Neighborhood Senior Center","ALPHA PHI ALPHA SENIOR CITIZENS CENTER INC","220-01 LINDEN BOULEVARD","JAMAICA","NY","11411","QUEENS","718-528-8238","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.695105","-73.740004","413","27","596","4244354","4113210006","Cambria Heights","
,  
(40.695105, -73.740004)"
"SENIOR CENTER CONTRACTS","44P01","CCNS Hillcrest Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","9134 182nd  Pl","JAMAICA","NY","11423","QUEENS","718-297-7171","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.709634","-73.778431","412","27","470","4211802","4099000001","Jamaica","
,  
(40.709634, -73.778431)"
"SENIOR CENTER CONTRACTS","44Q01","Allen Community Neighborhood Senior Center","ALLEN AME CHURCH ALLEN COMMUNITY SENIOR CENTER","166-01 LINDEN BOULEVARD","JAMAICA","NY","11433","QUEENS","718-658-0980","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.690054","-73.783147","412","27","266","4435290","4123220001","South Jamaica","
,  
(40.690054, -73.783147)"
"SENIOR CENTER CONTRACTS","44R01","RAICES Corona Neighborhood Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","107-24 CORONA AVENUE","FLUSHING","NY","11368","QUEENS","718-458-7259","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.743551","-73.855705","404","21","439","4431694","4019420053","Corona","
,  
(40.743551, -73.855705)"
"SENIOR CENTER CONTRACTS","44R02","RAICES Corona Neighborhood Senior Center NYCHA SITE 9","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","107-24 CORONA AVENUE","FLUSHING","NY","11368","QUEENS","718-458-7259","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.743551","-73.855705","404","21","439","4431694","4019420053","Corona","
,  
(40.743551, -73.855705)"
"SENIOR CENTER CONTRACTS","44S01","Robert Couche Neighborhood Senior Center","MERRILL PARK CIVIC ASSOCIATION OF SPRINGFIELD GARDENS INC","137-57 FARMERS BOULEVARD","JAMAICA","NY","11434","QUEENS","718-978-8352","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.67251","-73.764138","412","31","330","4280089","4130200013","Springfield Gardens North","
,  
(40.67251, -73.764138)"
"SENIOR CENTER CONTRACTS","44T01","RAICES Astoria Neighborhood Senior Center","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","21-21 30TH DRIVE","LONG ISLAND CITY","NY","11102","QUEENS","718-726-9642","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.768135","-73.928916","401","22","79","4006319","4005500007","Old Astoria","
,  
(40.768135, -73.928916)"
"SENIOR CENTER CONTRACTS","44T02","ASTORIA NYCHA SITE 9","THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.","21-21 30TH DRIVE","LONG ISLAND CITY","NY","11102","QUEENS","718-726-9642","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.768135","-73.928916","401","22","79","4006319","4005500007","Old Astoria","
,  
(40.768135, -73.928916)"
"SENIOR CENTER CONTRACTS","44V01","Wavecrest and Bayswater Neighborhood Senior Center","YOUNG ISRAEL PROGRAMS INC","2716 HEALY AVENUE","FAR ROCKAWAY","NY","11691","QUEENS","718-327-0297","Y","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","1 :00","00:00","00:00","00:00","00:00","40.604149","-73.765737","414","31","100802","4300494","4157220041","Far Rockaway-Bayswater","
,  
(40.604149, -73.765737)"
"SENIOR CENTER CONTRACTS","44W01","Pomonok Neighborhood Senior Center","QUEENS COMMUNITY HOUSE INC.","67-09 KISSENA BOULEVARD","FLUSHING","NY","11367","QUEENS","718-591-3377","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.735033","-73.814726","408","24","122702","4455430","4067920030","Pomonok-Flushing Heights-Hillcrest","
,  
(40.735033, -73.814726)"
"SENIOR CENTER CONTRACTS","44X01","Samuel Field Neighborhood Senior Center","SAMUEL FIELD YM & YWHA INC","58-20 LITTLE NECK PARKWAY","FLUSHING","NY","11362","QUEENS","718-225-6750","Y","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","00:00","00:00","00:00","00:00","40.761577","-73.723122","411","23","152902","4173029","4083520051","Douglas Manor-Douglaston-Little Neck","
,  
(40.761577, -73.723122)"
"SENIOR CENTER CONTRACTS","45A01","Ridgewood Older Adult Neighborhood Senior Center","RIDGEWOOD OLDER ADULT CENTER AND SERVICES INC","59-14 70th AVENUE","FLUSHING","NY","11385","QUEENS","718-456-2000","Y","9 :00","4 :30","9 :00","4 :30","9 :00","4 :30","9 :00","4 :30","9 :00","4 :30","00:00","00:00","00:00","00:00","40.701191","-73.900024","405","30","583","4084122","4035080009","Ridgewood","
,  
(40.701191, -73.900024)"
"SENIOR CENTER CONTRACTS","45C01","Woodside Neighborhood Senior Center","SAMARITAN DAYTOP VILLAGE INC","50-37 NEWTOWN ROAD","FLUSHING","NY","11377","QUEENS","718-932-6916","Y","7 :45","3 :45","7 :45","3 :45","7 :45","3 :45","7 :45","3 :45","7 :45","3 :45","00:00","00:00","00:00","00:00","40.753724","-73.911047","401","26","163","4430993","4007360002","Astoria","
,  
(40.753724, -73.911047)"
"SENIOR CENTER CONTRACTS","45F01","Middle Village Neighborhood Senior Center","RABBI ISRAEL MEYER HACOHEN RABBINICAL SEMINARY OF AMERICA IN","69-10 75TH STREET","FLUSHING","NY","11379","QUEENS","718-894-3441","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.709285","-73.876664","405","30","619","4091868","4037860020","Middle Village","
,  
(40.709285, -73.876664)"
"SENIOR CENTER CONTRACTS","45G01","CCNS Howard Beach Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","155-55 CROSSBAY BOULEVARD","JAMAICA","NY","11414","QUEENS","718-738-8100","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.664372","-73.841152","410","32","884","4442269","4115880075","Lindenwood-Howard Beach","
,  
(40.664372, -73.841152)"
"SENIOR CENTER CONTRACTS","45N01","HANAC Harmony JVL Innovative Senior Center","HANAC INC.","27-40 HOYT AVENUE SOUTH","LONG ISLAND CITY","NY","11102","QUEENS","718-396-5002","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","9 :30","1 :00","00:00","00:00","40.771857","-73.9198","401","22","69","4537921","4008390001","Old Astoria","
,  
(40.771857, -73.9198)"
"SENIOR CENTER CONTRACTS","45T01","Selfhelp Innovative Senior Center","SELFHELP COMMUNITY SERVICES INC","45-25 KISSENA BOULEVARD","FLUSHING","NY","11355","QUEENS","718-886-5777","Y","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","00:00","00:00","40.751765","-73.820331","407","20","1205","4117390","4052000052","East Flushing","
,  
(40.751765, -73.820331)"
"SENIOR CENTER CONTRACTS","45V01","SNAP Innovative Senior Center","SERVICES NOW FOR ADULT PERSONS INC","80-45 WINCHESTER  BOULEVARD","JAMAICA","NY","11427","QUEENS","718-454-2100 x","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","10:00","1 :00","00:00","00:00","40.737685","-73.734021","413","23","1567","4537294","4078800400","Bellerose","
,  
(40.737685, -73.734021)"
"SENIOR CENTER CONTRACTS","46F01","HANAC Angelo Petromelis Neighborhood Senior Center","HANAC INC.","13-28 123RD STREET","FLUSHING","NY","11356","QUEENS","718-961-0344","Y","8 :00","3 :30","8 :00","3 :30","8 :00","3 :30","8 :00","3 :30","8 :00","3 :30","00:00","00:00","00:00","00:00","40.786179","-73.844772","407","19","947","4096960","4039970035","College Point","
,  
(40.786179, -73.844772)"
"SENIOR CENTER CONTRACTS","47201","Corona Neighborhood Senior Center","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","108-74 ROOSEVELT AVENUE","FLUSHING","NY","11368","QUEENS","718-639-2000","Y",,,,,,,,,,,,,,,"40.75086","-73.858248","404","21","401","4049199","4019960039","North Corona","
,  
(40.75086, -73.858248)"
"SENIOR CENTER CONTRACTS","48801","CPC Nan Shan Neighborhood Senior Center","CHINESE-AMERICAN PLANNING COUNCIL INC","133-14 41st Avenue","FLUSHING","NY","11355","QUEENS","718-358-3030","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.757805","-73.830321","407","20","849","4114228","4050410005","Flushing","
,  
(40.757805, -73.830321)"
"SENIOR CENTER CONTRACTS","49301","Selfhelp Maspeth Neighborhood Senior Center","SELFHELP COMMUNITY SERVICES INC","69-61 GRAND AVENUE","FLUSHING","NY","11378","QUEENS","718-429-3636","Y","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","00:00","00:00","00:00","00:00","40.727019","-73.893556","405","30","49302","4058561","4025010032","Maspeth","
,  
(40.727019, -73.893556)"
"SENIOR CENTER CONTRACTS","49701","The Young Israel of Forest Hills Neighborhood Senior Center","YOUNG ISRAEL PROGRAMS INC","68-07 BURNS STREET","FLUSHING","NY","11375","QUEENS","718-520-2305","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","1 :30","00:00","00:00","00:00","00:00","40.721357","-73.851655","406","29","711","4077448","4032340089","Forest Hills","
,  
(40.721357, -73.851655)"
"SENIOR CENTER CONTRACTS","54501","West Brighton Neighborhood Senior Center","CATHOLIC CHARITIES OF STATEN ISLAND INC.","230 BROADWAY","STATEN ISLAND","NY","10310","STATEN ISLAND","718-727-9763","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.636486","-74.117523","501","49","13301","5095818","5001960001","West New Brighton-New Brighton-St. George","
,  
(40.636486, -74.117523)"
"SENIOR CENTER CONTRACTS","54601","Anderson Neighborhood Senior Center","CATHOLIC CHARITIES OF STATEN ISLAND INC.","120 ANDERSON AVENUE","STATEN ISLAND","NY","10302","STATEN ISLAND","718-448-5757","Y","7 :00","3 :00","7 :00","3 :00","7 :00","3 :00","7 :00","3 :00","7 :00","3 :00","00:00","00:00","00:00","00:00","40.634927","-74.134422","501","49","213","5024253","5010360019","Port Richmond","
,  
(40.634927, -74.134422)"
"SENIOR CENTER CONTRACTS","54701","Stapleton Neighborhood Senior Center","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","189 GORDON STREET","STATEN ISLAND","NY","10304","STATEN ISLAND","718-981-8828","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.623124","-74.082838","501","49","29","5108860","5005450100","Stapleton-Rosebank","
,  
(40.623124, -74.082838)"
"SENIOR CENTER CONTRACTS","54801","JCC South Shore Neighborhood Senior Center","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","1297 ARTHUR KILL ROAD","STATEN ISLAND","NY","10312","STATEN ISLAND","718-475-5283","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.565262","-74.183882","503","51","228","5077603","5059000105","New Springville-Bloomfield-Travis","
,  
(40.565262, -74.183882)"
"SENIOR CENTER CONTRACTS","54901","New Lane Neighborhood Senior Center","COMMUNITY AGENCY FOR SENIOR CITIZENS INC","70 NEW LANE","STATEN ISLAND","NY","10305","STATEN ISLAND","718-448-5936","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.612811","-74.062256","501","49","6","5042254","5028320068","Stapleton-Rosebank","
,  
(40.612811, -74.062256)"
"SENIOR CENTER CONTRACTS","55001","Cassidy Coles Neighborhood Senior Center","COMMUNITY AGENCY FOR SENIOR CITIZENS INC","125 CASSIDY PLACE","STATEN ISLAND","NY","10301","STATEN ISLAND","718-273-6808","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.641888","-74.096489","501","49","81","5001762","5000710011","West New Brighton-New Brighton-St. George","
,  
(40.641888, -74.096489)"
"SENIOR CENTER CONTRACTS","55101","Great Kills Neighborhood Senior Center","STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS INC","11 SAMPSON AVENUE","STATEN ISLAND","NY","10308","STATEN ISLAND","718-356-5050","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.552603","-74.149795","503","51","14605","5062569","5046240500","Great Kills","
,  
(40.552603, -74.149795)"
"SENIOR CENTER CONTRACTS","55201","Arrochar Neighborhood Senior Center","STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS INC","85 JEROME AVENUE","STATEN ISLAND","NY","10305","STATEN ISLAND","718-720-6110","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.59635","-74.076172","502","50","64","5133958","5032700025","Grasmere-Arrochar-Ft. Wadsworth","
,  
(40.59635, -74.076172)"
"SENIOR CENTER CONTRACTS","55301","Todt Hill Neighborhood Senior Center","STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS INC","184 SCHMIDTS LANE","STATEN ISLAND","NY","10314","STATEN ISLAND","718-720-6110","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.609058","-74.119053","502","49","173","5108960","5007060001","New Springville-Bloomfield-Travis","
,  
(40.609058, -74.119053)"
"SENIOR CENTER CONTRACTS","55401","Mount Loretto Neighborhood Senior Center","STATEN ISLAND COMMUNITY SERVICES FRIENDSHIP CLUBS INC","6581 HYLAN  BOULEVARD","STATEN ISLAND","NY","10309","STATEN ISLAND","718-984-8589","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.508809","-74.222403","503","51","198","5123970","5076640001","Annadale-Huguenot-Prince's Bay-Eltingville","
,  
(40.508809, -74.222403)"
"SENIOR CENTER CONTRACTS","57401","JCC of Staten Island Innovative Senior Center","JEWISH COMMUNITY CENTER OF STATEN ISLAND INC","1466 MANOR ROAD","STATEN ISLAND","NY","10314","STATEN ISLAND","718 475-5200","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","12:00","8 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.594454","-74.125677","502","50","181","5141743","5009550100","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill","
,  
(40.594454, -74.125677)"
"SENIOR CENTER CONTRACTS","64801","VISIONS Innovative Senior Center","VISIONS/SERVICES FOR THE BLIND AND VISUALLY IMPAIRED","135 WEST 23RD STREET","NEW YORK","NY","10011","MANHATTAN","646-486-4444","Y","09:00","08:00","09:00","08:00","09:00","08:00","09:00","08:00","09:00","06:00","00:00","00:00","00:00","00:00","40.743386","-73.993916","104","3","91","1014949","1007990021","Hudson Yards-Chelsea-Flatiron-Union Square","
,  
(40.743386, -73.993916)"
"SENIOR CENTER CONTRACTS","64901","SAGE Innovative Senior Center","SERVICES AND ADVOCACY FOR GAYLESBIANBISEXUAL AND TRANSGEND","305 SEVENTH AVENUE","NEW YORK","NY","10001","MANHATTAN","212-741-2247","Y","11:00","08:00","11:00","08:00","11:00","08:00","11:00","08:00","11:00","08:00","00:00","00:00","00:00","00:00","40.746817","-73.993655","105","3","95","1015060","1008037502","Midtown-Midtown South","
,  
(40.746817, -73.993655)"
