"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-06T00:00:00.000","2015-12-03T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Health and Mental Hygiene - DOHMH","Closed","2015-07-06T00:00:00.000","2016-07-21T00:00:00.000","2300","Special Officer","2018-08-06T00:00:00.000",,"DOHMH"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-07-06T00:00:00.000","2016-08-25T00:00:00.000","1311","Correction Officer","2018-05-07T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-06T00:00:00.000","2016-05-16T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-02T00:00:00.000","2016-05-02T00:00:00.000","4334","Police Communications Technician","2017-11-13T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-02T00:00:00.000","2016-08-17T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-02T00:00:00.000","2016-04-14T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-02T00:00:00.000","2015-10-23T00:00:00.000","4030","Inspector (Plumbing)","2018-12-17T00:00:00.000",,"DCAS"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2015-07-02T00:00:00.000","2015-07-30T00:00:00.000",,,,,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-07-01T00:00:00.000","2016-01-14T00:00:00.000",,,,,"NYCHA"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-01T00:00:00.000","2015-09-03T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-01T00:00:00.000","2016-04-06T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-01T00:00:00.000","2016-05-13T00:00:00.000","4008","Maintenance Worker","2018-12-10T00:00:00.000",,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-07-01T00:00:00.000","2016-01-06T00:00:00.000","3310","Police Officer","2019-06-24T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-01T00:00:00.000","2015-09-22T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-01T00:00:00.000","2015-08-13T00:00:00.000","1311","Correction Officer","2018-05-07T00:00:00.000",,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-07-01T00:00:00.000","2015-12-15T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-30T00:00:00.000","2016-08-02T00:00:00.000","5012","Associate Education Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-30T00:00:00.000","2016-06-28T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-30T00:00:00.000","2016-05-02T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Correction - DOC","Closed","2015-06-30T00:00:00.000","2015-12-18T00:00:00.000","5045","Staff Analyst",,,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-30T00:00:00.000","2016-04-06T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-30T00:00:00.000","2015-12-03T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-30T00:00:00.000","2015-07-15T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-29T00:00:00.000","2015-12-03T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-29T00:00:00.000","2016-08-17T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-29T00:00:00.000","2016-04-13T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-29T00:00:00.000","2015-07-30T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-29T00:00:00.000","2016-05-25T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-29T00:00:00.000","2015-09-22T00:00:00.000","311","Police Officer","2016-06-29T00:00:00.000",,"NYPD"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-06-26T00:00:00.000","2016-02-22T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-26T00:00:00.000","2015-12-03T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-26T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-26T00:00:00.000","2016-04-06T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-26T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-26T00:00:00.000","2016-04-13T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-26T00:00:00.000","2016-07-13T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-26T00:00:00.000","2016-03-30T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-25T00:00:00.000","2016-07-13T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-06-25T00:00:00.000","2015-11-04T00:00:00.000",,,,,"NYCHA"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-25T00:00:00.000","2015-10-15T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-25T00:00:00.000","2015-09-09T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-25T00:00:00.000","2016-01-21T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-25T00:00:00.000","2015-09-15T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-25T00:00:00.000","2015-09-15T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-25T00:00:00.000","2016-05-17T00:00:00.000","3520","Police Officer","2017-03-20T00:00:00.000",,"NYPD"
"Other",,"Department of Citywide Administrative Services - DCAS","Closed","2015-06-24T00:00:00.000","2016-01-28T00:00:00.000",,,,,"DCAS"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2015-06-24T00:00:00.000","2016-05-06T00:00:00.000","5500","Promotion to General Superintendent (Sanitation)","2019-05-06T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-24T00:00:00.000","2016-03-10T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-24T00:00:00.000","2016-04-06T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-24T00:00:00.000","2016-04-29T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-24T00:00:00.000","2016-01-08T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-06-24T00:00:00.000","2015-11-16T00:00:00.000",,,,,"NYCHA"
"Waiting for DQ",,"Department of Correction - DOC","Closed","2015-06-24T00:00:00.000","2015-07-30T00:00:00.000",,,,,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-23T00:00:00.000","2016-06-06T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-23T00:00:00.000","2016-07-19T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-23T00:00:00.000","2016-07-22T00:00:00.000","5012","Associate Education Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-23T00:00:00.000","2016-01-21T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 76",,"Department of Correction - DOC","Closed","2015-06-23T00:00:00.000","2015-08-20T00:00:00.000",,,,,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-22T00:00:00.000","2015-10-15T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-22T00:00:00.000","2016-06-24T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2015-11-27T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2016-04-06T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2016-04-06T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2016-04-06T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-22T00:00:00.000","2016-06-24T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-22T00:00:00.000","2015-09-10T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-22T00:00:00.000","2015-08-17T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-22T00:00:00.000","2015-12-14T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2016-06-21T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Jurisdictional Issue",,"Department of Correction - DOC","Closed","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000",,,,,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-19T00:00:00.000","2016-01-21T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-19T00:00:00.000","2016-06-14T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-18T00:00:00.000","2015-09-03T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-18T00:00:00.000","2016-03-30T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-17T00:00:00.000","2015-09-22T00:00:00.000","312","Police Officer","2016-06-30T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-17T00:00:00.000","2015-12-03T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-16T00:00:00.000","2015-11-27T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-06-16T00:00:00.000","2016-03-24T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-15T00:00:00.000","2015-08-28T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2015-12-16T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2016-03-04T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2015-11-27T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-15T00:00:00.000","2016-04-11T00:00:00.000","1323","School Safety Agent","2017-05-09T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2016-02-18T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2015-06-15T00:00:00.000","2016-10-27T00:00:00.000","4314","School Safety Agent","2020-01-08T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2015-12-03T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-15T00:00:00.000","2015-10-20T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 76",,"Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2015-11-04T00:00:00.000",,,,,"DOC"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-06-15T00:00:00.000","2015-10-28T00:00:00.000","2608","Telephone Maintainer","2018-06-11T00:00:00.000",,"NYCT"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-15T00:00:00.000","2016-04-06T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Finance - DOF","Closed","2015-06-15T00:00:00.000","2016-05-03T00:00:00.000","3021","Deputy City Sheriff","2017-07-10T00:00:00.000",,"DOF"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-06-12T00:00:00.000","2015-08-26T00:00:00.000","4607","Transit Electrical Helper",,,"NYCT"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-12T00:00:00.000","2015-07-20T00:00:00.000","4060","Staff Analyst Trainee",,,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-12T00:00:00.000","2015-10-16T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-11T00:00:00.000","2016-05-04T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-11T00:00:00.000","2015-12-30T00:00:00.000","2305","Traffic Enforcement Agent","2016-10-31T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2015-11-27T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2015-11-27T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2016-03-29T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2016-03-24T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2015-09-09T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-11T00:00:00.000","2016-03-29T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-06-11T00:00:00.000","2015-10-21T00:00:00.000","3604","Car Inspector","2018-05-28T00:00:00.000",,"NYCT"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2015-06-11T00:00:00.000","2015-11-30T00:00:00.000","4607","Transit Electrical Helper",,,"NYCTA"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-10T00:00:00.000","2016-01-28T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-10T00:00:00.000","2015-10-15T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-10T00:00:00.000","2016-02-12T00:00:00.000","1315","Police Officer","2016-07-09T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-10T00:00:00.000","2016-03-30T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Timeliness","MTA New York City Transit - NYCT","Closed","2015-06-10T00:00:00.000","2015-08-26T00:00:00.000","3604","Car Inspector","2018-05-28T00:00:00.000",,"NYCT"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-10T00:00:00.000","2016-05-06T00:00:00.000","2302","Police Officer","2018-04-30T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-10T00:00:00.000","2015-12-03T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-06-10T00:00:00.000","2015-12-15T00:00:00.000",,,,,"NYCHA"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-06-09T00:00:00.000","2015-08-12T00:00:00.000","4607","Transit Electrical Helper",,,"NYCT"
"Section 76",,"Department of Correction - DOC","Closed","2015-06-09T00:00:00.000","2015-08-20T00:00:00.000",,,,,"DOC"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-06-08T00:00:00.000","2015-08-27T00:00:00.000","4607","Transit Electrical Helper",,,"NYCT"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-08T00:00:00.000","2015-06-29T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-06-08T00:00:00.000","2016-03-16T00:00:00.000","3311","Police Officer","2019-06-25T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-08T00:00:00.000","2015-12-15T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-08T00:00:00.000","2015-10-15T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2015-06-08T00:00:00.000","2016-04-28T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-08T00:00:00.000","2015-10-29T00:00:00.000","8135","Correction Officer","2016-05-09T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Transit Authority - NYCTA","Closed","2015-06-08T00:00:00.000","2015-08-27T00:00:00.000","4607","Transit Electrical Helper",,,"NYCTA"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-08T00:00:00.000","2015-09-10T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-08T00:00:00.000","2015-10-16T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-06-05T00:00:00.000","2016-01-08T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-05T00:00:00.000","2015-06-10T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-05T00:00:00.000","2016-05-16T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-05T00:00:00.000","2016-05-04T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-05T00:00:00.000","2016-06-07T00:00:00.000","1320","Police Officer","2018-01-08T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-05T00:00:00.000","2016-06-01T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-06-05T00:00:00.000","2015-11-30T00:00:00.000","4607","Transit Electrical Helper",,,"NYCT"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2016-02-22T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2015-12-15T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2015-06-04T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Character","Fire Department - FDNY","Closed","2015-06-04T00:00:00.000","2016-04-28T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-04T00:00:00.000","2015-07-02T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2016-04-06T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2015-12-16T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-04T00:00:00.000","2015-11-27T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-04T00:00:00.000","2016-03-04T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2015-06-04T00:00:00.000","2015-10-28T00:00:00.000","1029","Public Health Adviser","2017-02-13T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-03T00:00:00.000","2016-01-26T00:00:00.000","4037","Plumber's Helper",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-03T00:00:00.000","2015-08-06T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-06-03T00:00:00.000","2015-07-30T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-06-03T00:00:00.000","2015-12-15T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-03T00:00:00.000","2015-12-16T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-03T00:00:00.000","2015-11-27T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-06-03T00:00:00.000","2016-03-15T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2015-06-03T00:00:00.000","2015-08-11T00:00:00.000","8132","Police Officer","2016-05-30T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-03T00:00:00.000","2015-12-02T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-06-02T00:00:00.000","2015-07-02T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-02T00:00:00.000","2015-12-03T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-02T00:00:00.000","2015-07-02T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-02T00:00:00.000","2015-12-15T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-02T00:00:00.000","2016-01-25T00:00:00.000","4037","Plumber's Helper",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-02T00:00:00.000","2016-03-09T00:00:00.000","4060","Staff Analyst Trainee",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-06-02T00:00:00.000","2016-02-22T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-06-01T00:00:00.000","2016-02-12T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-06-01T00:00:00.000","2016-02-16T00:00:00.000","4037","Plumber's Helper",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-06-01T00:00:00.000","2016-03-25T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
