"service_name","provider_name","mission_statement","website","address_line_1","address_line_2","city","state","zip_code"
"Work Readiness","East New York Restoration Local Development Corporation","ENYRLDC's mission is to promote sustainable economic growth for community businesses, and lead community development initiatives.","http://enyrestoration.org/","1159 ELTON STREET",,"BROOKLYN","NY","11239"
"Work Readiness","Edith and Carl Marks Jewish Community House of Bensonhurst, Inc.","The Marks JCH provides programs for all ages that educate and inspire, and services that lift our largely immigrant population out of poverty and empower them. Our ultimate goal is to help everyone we serve become self-sufficient and have a better future.","www.jchb.org","7802 Bay Parkway",,"Brooklyn","NY","11214"
"Work Readiness","Entertainers for Education Alliance Inc.","To provide powerful messages to youth about the importance of education through  in-school programs, various forms of multi-media and events. ","www.e4ea.org/www.iwillgraduate.com","1360 Fulton St. Suite 200A",,"Brooklyn","NY","11216"
"Work Readiness","FREEDOM YOUTH LLC","To prevent and educate boys and girls on the dangers of child trafficking and prostitution, by providing awareness, mentorships, and support to those ","freedomyouthllc.com","369 EAST  194 STREET",,"BRONX","NY","10458"
"Work Readiness","Follow Us LLC","Elite prep at a non-elite price, serving urban student populations in the area of college, career, and wellness.","www.followustosuccess.com","25 Broad Street","Unit 4D","New York","NY","10004"
"Work Readiness","Fund for the City of New York, Inc.","The Fund for the City of New York was established by the Ford Foundation in 1968 with the mandate to improve the quality of life for all New Yorkers. For over three decades, in partnership with government agencies, nonprofit institutions and foundations, the Fund has developed and helped to implement innovations in policy, programs, practices and technology in order to advance the functioning of government and nonprofit organizations in New York City and beyond.","http://www.fcny.org/","121 Avenue of the Americas","6th Floor","New York","NY","10013"
"Work Readiness","Girl Vow, Inc.","Girl Vow, Inc. is dedicated to the mentoring and advocacy of disadvantaged girls. Through education, mentorship, and life skills training.","Girl Vow, Inc.","509 WILLIS AVENUE","#4","BRONX","NY","10455"
"Work Readiness","Goodwill Industries of Greater New York and Northern New Jersey, Inc.","Goodwill Industries empowers individuals with disabilities and other barriers to employment to gain independence through the power of work.","www.goodwillnynj.org","25 ELM PLACE, 3rd Fl",,"BROOKLYN","NY","11201"
"Work Readiness","Greenwich Village Youth Council, Inc.","Our mission is to engage at-risk young people in activities, mentoring and counseling in a warm and supportive community in order to help them avoid substance abuse, delinquency and other risky behaviors","http://www.gvyc.net","213-15 ELDRIDGE STREET",,"NEW YORK","NY","10002"
"Work Readiness","Harlem Commonwealth Council, Inc.","OUR MISSION

Through the creation of enterprises, the generation of jobs, the support of businesses, and the education of residents, to stimulate th","www.harlemcommonwealth.org","361 WEST  125 STREET",,"NEW YORK","NY","10027"
"Work Readiness","Henry Street Settlement","Henry Street Settlement opens doors of opportunity to enrich lives & enhance human progress for Lower East Side residents and other New Yorkers.","www.henrystreet.org","265 Henry Street",,"New York","NY","10002"
"Work Readiness","Hope Grace Opportunity, Incorporated","Our Mission is to instill hope, while providing opportunities for growth and change for all members of the family.","www.hgonyc.org","145-02 111 AVENUE",,"Jamaica","NY","11435"
"Work Readiness","I'RAISE Girls & Boys International Corporation","Our mission is to provide holistic programs aimed at fostering and improving the wellbeing and educational outcomes in children and youth in NYC.","www.iraiseinc.org","3640 White Plains Road",,"Bronx","NY","10467"
"Work Readiness","Infinity Educational Programs, Inc.","To provide an enriching educational experience for children, families, youth and people in the communities we serve.","www.infinitypreschool.com","1972 EAST   34 STREET",,"BROOKLYN","NY","11234"
"Work Readiness","Italian American Civil Rights League, Canarsie, Inc.","The Italian American Civil Rights League has as its purpose the goal of providing culturally sensitive, respectful, and effective support services ","www.ItalianAmericanLeagueNYC.org","1460 Pennsylvania Avenue","1B","Brooklyn","NY","11239"
"Work Readiness","Jewish Board of Family and Children's Services, Inc.","The Jewish Board's mission is to strengthen families and communities throughout New York City by helping individuals of all backgrounds realize their ","www.jbfcs.org","463 7 AVENUE","18th Floor","NEW YORK","NY","10018"
"Work Readiness","Jewish Community Council of Greater Coney Island Inc.","Jewish Community Council of Greater Coney Island is a private not-for-profit 501(c)(3) tax-exempt organization. We were founded in 1973 to provide a wide-spectrum of social services to the low-income residents of southern Brooklyn (regardless of race and religion), and to foster neighborhood stabilization. Our current mission dedicates our resources to these goals and to the provision of supportive services designed at improving the quality of life of the frail elderly, vocationally disadvantaged poor, underprivileged immigrants and educationally at-risk youth of our City and to provide technical assistance to enhance the programmatic, administrative and fiscal capacity of other not-for-profit organizations.","www.jccgci.org","3001 WEST   37 STREET",,"BROOKLYN","NY","11224"
"Work Readiness","Job Path, Inc.","JOB PATH supports people with developmental disabilities in their efforts to make choices about their lives. ","jobpathnyc.org","256 WEST   38 STREET","2nd Floor","NEW YORK","NY","10018"
"Work Readiness","Community Service Society of New York","Founded in 1843, the Community Service Society (CSS) is a 501(c)(3) organization dedicated to fighting poverty and strengthening New York City.","www.cssny.org","633 THIRD AVENUE","10TH FLOOR","NEW YORK","NY","10017"
"Work Readiness","Brooklyn Bureau of Community Service","Our mission is to empower at-risk children, youth and families, and adults with mental illness or developmental disabilities to overcome obstacles the","www.WeAreBCS.org","151 LAWRENCE STREET","4TH FLOOR","BROOKLYN","NY","11201"
"Work Readiness","Brown Coaching and Consulting Limited Liability Company dba C-Track Limited Liability Company"," C-Track exists to teach students and professionals the knowledge and skills they need for work, but do not learn in school. We build programs and cre","www.ctracktraining.com","77 CLEVELAND TER",,"EAST ORANGE","NJ","07017"
"Work Readiness","CAMBA, Inc.","CAMBA is a non-profit agency that provides services that connect people with opportunities to enhance their quality of life","www.camba.org","1720 Church Avenue",,"Brooklyn","NY","11226"
"Work Readiness","Caldwell Enrichment Program, Inc","Educating and providing a safe space for inner city youth, transforming them from ''at risk'' to ''at promise'' is the core of the Caldwell Enrichment Pro",,"1288 REV JAMES A POLITE AVENUE",,"BRONX","NY","10459"
"Work Readiness","Career Gear, Inc.","To build stronger families and communities by helping low-income men overcome barriers to employment and self-sufficiency.","www.careergear.org","40 FULTON STREET","#701","NEW YORK","NY","10038"
"Work Readiness","Catholic Charities of Staten Island, Inc.","Catholic Charities of Staten Island seeks to uphold the dignity of each person as made in the image of God by serving the basic needs of the poor, tro","www.mountloretto.org","6581 HYLAN BOULEVARD","BUILDING #10","STATEN ISLAND","NY","10309"
"Work Readiness","Center for Alternative Sentencing and Employment Services, Inc.","To increase public safety through innovative services that reduce crime and incarceration, improve behavioral health, promote recovery and rehabilitat","www.cases.org","151 Lawrence Street","3rd Floor","Brooklyn","NY","11201"
