"download_pdf_report","license_number","industry_sector","base_does_business_as","base_name","serving_areas","year_base_opened","green_taxi_service","on_demand_service","book_ahead_service","phone","website","email","booking_app","_24_hours","_2015_honor_roll_drivers","_2015_honor_roll_base","hosted_vision_zero_training","vehicle_safety_technology_used","base_provides_safety_training","fatal_crashes","fatal_crash_details","injury_crashes_per_vehicle","sector_average_injury_crashes_per_vehicle","vehicle_safety_violations_per_vehicle","sector_average_vehicle_safety_violations_per_vehicle","base_safety_violations_per_vehicle","sector_average_base_safety_violations_per_vehicle","affiliated_vehicles","average_vehicle_age","sector_average_average_vehicle_age","percent_hybrid_alt_fuel_vehicles","percent_wheelchair_accessible_vehicles","top_vehicle_models_1","top_vehicle_models_2","top_vehicle_models_3","top_vehicle_models_4","top_vehicle_models_5","address","latitude","longitude","location","postcode","borough","community_board","council_district","census_tract","bin","bbl","nta"
"http://www.nyc.gov/html/tlc/downloads/pdf/B02475.pdf","B02475","black car","ECKFORD LITE CAR & LIMO ",,"New York City","2011","No","Not Reported","Not Reported","347-677-9205",,"ECKFORDCARLIMO@LIVE.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.11","0.04","0.17","0.09","0","0.02","18","4.1","3.4","10","0","Chevrolet Tahoe","Toyota Camry","Honda Accord","Chevrolet Suburban","Chrysler 300","141 INDIA STREET  BROOKLYN NY 11222","40.732487","-73.95427","(40.732487, -73.95427)","11222","BROOKLYN ","1","33","575","3064313","3025330001","Greenpoint                                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01013.pdf","B01013","livery","AMERICANA TRANSPORTATION ",,"Brooklyn","2001","No","Not Reported","Not Reported","718-449-1111",,"AMERICANALLC@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.18","0.1","0.18","0.03","11","9.6","7.3","9","0","Lincoln Town Car","Chevrolet Uplander","Ford Taurus","Toyota Camry","Toyota Prius","282 AVENUE U  BROOKLYN NY 11223","40.596741","-73.97373","(40.596741, -73.97373)","11223","BROOKLYN ","15","47","398","3192645","3071230009","Gravesend                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02405.pdf","B02405","livery","POWER LUXURY RADIO DISPATCH ",,"New York City","2010","No","Not Reported","Not Reported","212-234-1111",,"LUXURY3759@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.17","0.1","0.06","0.03","18","6","7.3","13","0","Toyota Camry","Lincoln Town Car","Chevrolet Impala","Nissan Sentra","Toyota Highlander","3759 BROADWAY  NEW YORK NY 10032","40.833674","-73.945588","(40.833674, -73.945588)","10032","MANHATTAN","12","7","241","1063256","1021340095","Washington Heights South                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02330.pdf","B02330","black car","OCHO LUXURY CAR","(ACAPOLCO EXPRESS)","New York City","2009","No","Not Reported","Not Reported","718-438-2092",,"R-AMON34@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.03","0.04","0.08","0.09","0.1","0.02","62","4.7","3.4","7","0","Toyota Camry","Toyota Sienna","Nissan Altima","Honda Pilot","Hyundai Sonata","3921    5 AVENUE  BROOKLYN NY 11232","40.650685","-74.004241","(40.650685, -74.004241)","11232","BROOKLYN ","7","38","88","3017784","3009130001","Sunset Park East                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01868.pdf","B01868","livery","LIMO 4 LLC","(DIAL 4 LIMO)","New York City","1999","No","Not Reported","Not Reported","718-391-9130",,"LIMO4NYC@YAHOO.COM",,"Not Reported","1","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0","0.03","10","4","7.3","0","0","Lincoln Town Car","Toyota Avalon","Chrysler 300","GMC Yukon XL","Lincoln MKS","36-31 10TH STREET  LIC NY 11106","40.760313","-73.9412","(40.760313, -73.9412)","11106","QUEENS   ","1","26","85","4004307","4003530004","Queensbridge-Ravenswood-Long Island City                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02489.pdf","B02489","luxury limo","BLACK TIE TRANSPORTATION ",,"New York City","2011","No","Not Reported","Not Reported","718-265-2476",,"BTIELIMOS1887@AOL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0.09","0.06","0.09","0.01","11","6.4","3.8","0","0","Chrysler 300","Chevrolet Suburban","Lincoln Town Car","Cadillac Escalade",,"2569 SHELL ROAD  BROOKLYN NY 11223","40.589334","-73.973739","(40.589334, -73.973739)","11223","BROOKLYN ","15","47","37402","3195029","3071920068","Gravesend                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01057.pdf","B01057","livery","NEW AMERICAN CAR SERVICE",,"New York City","1997","No","Not Reported","Not Reported","718-972-7979",,"NEWAMERICAN@VERIZON.NET",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.15","0.05","0","0.1","0","0.03","13","10.2","7.3","31","0","Toyota Prius","Chevrolet Impala","Chrysler Town and Country","Dodge Caravan","Mercury Grand Marquis","221 DITMAS AVENUE  BROOKLYN NY 11218","40.635927","-73.976186","(40.635927, -73.976186)","11218","BROOKLYN ","12","39","486","3126646","3053860044","Kensington-Ocean Parkway                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01183.pdf","B01183","black car","ODYSSEY TRANSPORTATION",,"New York City","1998","No","Not Reported","Not Reported","718-392-1700",,"CALLCENTER@ODYSSEYNY.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.04","0.19","0.09","0","0.02","26","3.4","3.4","4","0","Lincoln Town Car","Lincoln MKT","Chevrolet Suburban","Chevrolet Tahoe","Chrysler 300","21-03   44 AVENUE STE#203 LIC NY 11101","40.749486","-73.94651","(40.749486, -73.94651)","11101","QUEENS   ","2","26","19","4005197","4004410009","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02103.pdf","B02103","livery","A & S LIMO SERVICE ",,"New York City","2004","No","Not Reported","Not Reported","718-455-1900",,"CHERNANDEZ@ANSLIMOCORP.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.05","0.05","0.1","0","0.03","22","6.5","7.3","31","0","Toyota Camry","Lincoln Town Car","Toyota Avalon","Honda CR-V","Hyundai Sonata","712 BROADWAY 2ND FLOOR BROOKLYN NY 11206","40.701213","-73.943166","(40.701213, -73.943166)","11206","BROOKLYN ","1","33","507","3061505","3022760016","Bedford                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01236.pdf","B01236","luxury limo","BLS LIMO SERVICE OF NY ",,"New York City","1981","No","Yes","Yes","718-746-4670","http://www.blslimo.com","NSULTLER@BLSLIMO.COM",,"Not Reported","0","No","No","Yes","Yes","0",,"0","0.01","0.01","0.06","0","0.01","74","2.3","3.8","5","0","Mercedes-Benz E350","Cadillac Escalade","Chevrolet Suburban","Lincoln Navigator","Mercedes-Benz GL Class","18-20 STEINWAY STREET  ASTORIA NY 11105","40.779966","-73.898038","(40.779966, -73.898038)","11105","QUEENS   ","1","22","12301","4016134","4008130026","Steinway                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00256.pdf","B00256","livery","FAST OPERATING CORPORATION","(CARMEL CAR LIMO SERVICE)","New York City","1999","No","Not Reported","Not Reported","212-666-6666",,"CARMELLIMODRIVERS@GMAIL.COM",,"Not Reported","1","No","No","No","Not Reported","0",,"0.02","0.05","0.07","0.1","0.01","0.03","794","2.9","7.3","6","0","Toyota Avalon","Toyota Sienna","Lincoln Town Car","Toyota Camry","Honda Odyssey","36-31   10 STREET  LIC NY 11106","40.760313","-73.9412","(40.760313, -73.9412)","11106","QUEENS   ","1","26","85","4004307","4003530004","Queensbridge-Ravenswood-Long Island City                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02145.pdf","B02145","livery","2020 CAR SERVICE",,"New York City","2006","No","Not Reported","Not Reported","718-345-6500",,"2020CARSERVICENYC@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.05","0","0.1","0.17","0.03","24","9.2","7.3","4","0","Lincoln Town Car","Ford Crown Victoria","Toyota Camry","Dodge Caravan","Hyundai Sonata","66-14 MYRTLE AVENUE  GLENDALE NY 11385","40.701178","-73.887797","(40.701178, -73.887797)","11385","QUEENS   ","5","30","629","4090184","4036990028","Glendale                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00160.pdf","B00160","livery","JAFFA CAR & LIMO SERVICE",,"New York City","1999","No","Not Reported","Not Reported","718-376-6400",,"JAFFACAB@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","1","(Not found at fault. No TLC action)","0","0.05","0","0.1","0","0.03","20","10.4","7.3","0","0","Mercury Grand Marquis","Lincoln Town Car","Ford Crown Victoria","Honda Odyssey","Toyota Sienna","1708 EAST   16 STREET  BROOKLYN NY 11229","40.608102","-73.95738","(40.608102, -73.95738)","11229","BROOKLYN ","15","48","552","3182979","3067980013","Madison                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01616.pdf","B01616","livery","H & B CAR AND LIMOUSINE","(SUNNYSIDE CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-507-2600",,"INFO@SUNNYSIDECARSERVICE.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.04","0.05","0.41","0.1","0","0.03","27","7.5","7.3","10","0","Lincoln Town Car","Toyota Camry","Ford Crown Victoria","Honda Accord","Honda Pilot","72-17 QUEENS BOULEVARD  WOODSIDE NY 11377","40.739709","-73.890955","(40.739709, -73.890955)","11377","QUEENS   ","2","26","485","4032011","4013520121","Elmhurst-Maspeth                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01667.pdf","B01667","livery","NEW GOLDEN HORSE CAR AND LIMO SERVICE",,"New York City","1997","No","Not Reported","Not Reported","718-358-9898",,"NEWGOLDENHORSE@HOTMAIL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.02","0.05","0.05","0.1","0","0.03","173","4.3","7.3","3","0","Toyota Sienna","Lincoln Town Car","Toyota Camry","Honda Odyssey","Toyota Avalon","30-50 WHITESTONE EXPRESSWAY 101A FLUSHING NY 11357","40.770532","-73.836442","(40.770532, -73.836442)","11357","QUEENS   ","7","19","907","4540190","4043630100","College Point                                                              "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01739.pdf","B01739","livery","CITY CAR SERVICE","(DIGITAL CAR SERVICE)","New York City","1997","No","Not Reported","Not Reported","718-418-2222",,"DIGITALCARSERVICE@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.05","0","0.1","0","0.03","25","5.1","7.3","5","0","Toyota Camry","Lincoln Town Car","Toyota Sienna","Ford Crown Victoria","Toyota Venza","429 SUTTER AVENUE  BROOKLYN NY 11212","40.668473","-73.903383","(40.668473, -73.903383)","11212","BROOKLYN ","16","42","908","3407370","3037460046","Brownsville                                                                "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02210.pdf","B02210","livery","MURRAY CAR SERVICE",,"New York City","2007","No","Not Reported","Not Reported","718-675-7000",,"MURRAYCARSERVICE@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.05","0.09","0.1","0","0.03","43","9.7","7.3","0","0","Lincoln Town Car","Ford Crown Victoria","Mercury Grand Marquis",,,"4406A CHURCH AVENUE  BROOKLYN NY 11203","40.651359","-73.935814","(40.651359, -73.935814)","11203","BROOKLYN ","17","45","860","3109867","3048980004","East Flatbush-Farragut                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00235.pdf","B00235","black car","ARISTACAR & LIMO",,"New York City","1999","No","Not Reported","Not Reported","718-643-3900",,"TLC@NYC2WAY.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.13","0.09","0.03","0.02","30","4","3.4","17","0","Lincoln Town Car","Toyota Camry","Toyota Avalon","Toyota Highlander","Chevrolet Tahoe","335 BOND STREET  BROOKLYN NY 11231","40.678782","-73.989979","(40.678782, -73.989979)","11231","BROOKLYN ","6","39","75","3007478","3004450001","Carroll Gardens-Columbia Street-Red Hook                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00170.pdf","B00170","livery","EMUNAH CAR SERVICE ",,"New York City","1997","No","Not Reported","Not Reported","718-853-4422",,"EMILSUMALIYEV@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0","0.03","10","8.2","7.3","78","0","Toyota Prius","Lincoln Town Car","Toyota Sienna",,,"1311   51 STREET  BROOKLYN NY 11219","40.633811","-73.992805","(40.633811, -73.992805)","11219","BROOKLYN ","12","44","236","3138059","3056490001","Borough Park                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01482.pdf","B01482","livery","SHORE TRANSPORTATION ","(SEASIDE CAR SERVICE)","New York City","1993","No","Yes","Yes","718-646-6666",,"SEASIDECAR@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.1","0.1","0.17","0.03","29","8.5","7.3","48","0","Toyota Camry","Mercury Grand Marquis","Lincoln Town Car","Toyota Prius","Dodge Caravan","3173 CONEY ISLAND AVENUE  BROOKLYN NY 11235","40.57861","-73.95948","(40.57861, -73.95948)","11235","BROOKLYN ","13","48","61003","3245359","3087070072","Brighton Beach                                                             "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02037.pdf","B02037","livery","KINGSDALE DISPATCH ",,"New York City","2003","No","Not Reported","Not Reported","718-796-2222",,"SAMAGANA@AOL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.06","0.05","0.11","0.1","0.17","0.03","18","8","7.3","0","0","Lincoln Town Car","Toyota Camry","Mercury Grand Marquis","Chevrolet Impala","Chevrolet Malibu","1 RIVERDALE AVENUE  BRONX NY 10463","40.880379","-73.911322","(40.880379, -73.911322)","10463","BRONX    ","8","11","295","2083311","2057260670","Spuyten Duyvil-Kingsbridge                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00310.pdf","B00310","livery","WATSON CAR SERVICE ",,"New York City","1997","Yes","Not Reported","Not Reported","718-991-8484",,"WATSONCAR1@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.05","0.03","0.1","0","0.03","165","6","7.3","10","1","Toyota Camry","Toyota HIghlander","Mercury Grand Marquis","Lincoln Town Car","Ford Crown Victoria","1681 BRUCKNER BOULEVARD  BRONX NY 10472","40.825135","-73.87033","(40.825135, -73.87033)","10472","BRONX    ","9","18","44","2023604","2037220001","Soundview-Bruckner                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00078.pdf","B00078","luxury limo","R & R ROAD LIMO SERVICE ",,"New York City","1986","No","Yes","Yes","718-585-8500",,"ROADSHOWDESK@ROADLIMO.COM",,"Not Reported","0","No","No","Yes","Yes","0",,"0","0.01","0","0.06","0","0.01","55","2.1","3.8","0","0","Lincoln MKT","Chevrolet Tahoe","Chevrolet Suburban","Lincoln MKS","Mercedes-Benz S-Class","865 EAST  138 STREET  BRONX NY 10454","40.803251","-73.90843","(40.803251, -73.90843)","10454","BRONX    ","1","17","19","2004009","2025900051","Mott Haven-Port Morris                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01234.pdf","B01234","livery","BAILEY RADIO CAR & LIMO",,"New York City","1997","Yes","Not Reported","Not Reported","718-549-2989",,"BAILEYRADIODISPATCHER@HOTMAIL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.02","0.05","0.05","0.1","0","0.03","43","6.4","7.3","23","2","Toyota Camry","Lincoln Town Car","Toyota Highlander","Toyota Prius","Toyota Sienna","131 WEST KINGSBRIDGE ROAD  BRONX NY 10468","40.86927","-73.902807","(40.86927, -73.902807)","10468","BRONX    ","8","14","26701","2015289","2032480140","Van Cortlandt Village                                                      "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01998.pdf","B01998","black car","FIRST CORPORATE SEDANS ",,"New York City","2002","No","Not Reported","Not Reported","212-265-8100",,"GUY@FCSNY.COM",,"Not Reported","1","No","No","No","Not Reported","0",,"0.01","0.04","0.04","0.09","0.01","0.02","396","3.4","3.4","12","0","Lincoln Town Car","Lincoln MKT","Chevrolet Tahoe","Lincoln MKS","Chevrolet Suburban","37-18 NORTHERN BLVD #517 LONG ISLAND CIT NY 11101","40.751927","-73.92506","(40.751927, -73.92506)","11101","QUEENS   ","1","26","171","4003103","4002140040","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02414.pdf","B02414","livery","CAIRO LIMO SERVICE ",,"New York City","2010","Yes","Not Reported","Not Reported","718-300-2331",,"CAIROCENTERNY@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.05","0.02","0.1","0.01","0.03","246","5.6","7.3","56","12","Ford Escape","Toyota Camry","Toyota Prius","Toyota Sienna","Lincoln Town Car","36-32   23 STREET  LIC NY 11106","40.758356","-73.936101","(40.758356, -73.936101)","11106","QUEENS   ","1","26","33","4314374","4003470036","Queensbridge-Ravenswood-Long Island City                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00827.pdf","B00827","livery","CASTLE CAR SERVICE",,"New York City","1999","No","Not Reported","Not Reported","718-499-9333",,"CASTLECARSERVICEINC@GMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.04","0.05","0.04","0.1","0.04","0.03","23","7.2","7.3","4","0","Lincoln Town Car","Toyota Camry","Toyota Sienna","Dodge Avenger","Dodge Caravan","440    4 AVENUE  BROOKLYN NY 11215","40.670603","-73.988814","(40.670603, -73.988814)","11215","BROOKLYN ","6","39","121","3022063","3010030040","Park Slope-Gowanus                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B00911.pdf","B00911","livery","RIVERSIDE PLUS RADIO DISPATCH","(NEW WEBSTER CAR & LIMO SERVICE)","New York City","1997","Yes","Not Reported","Not Reported","718-562-2222",,"NEWWEBSTERCS@GMAIL.COM",,"Not Reported","1","No","Yes","No","Not Reported","0",,"0.04","0.05","0.06","0.1","0","0.03","97","6.5","7.3","2","0","Toyota Camry","Lincoln Town Car","Ford Crown Victoria","Toyota Highlander","Toyota Sienna","550 EAST  187 STREET  BRONX NY 10458","40.856193","-73.889072","(40.856193, -73.889072)","10458","BRONX    ","6","15","387","2011662","2030540022","Belmont                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B01877.pdf","B01877","luxury limo","U.S.A. LIMO","(BLUE LINE)","New York City","2000","No","Not Reported","Not Reported","718-438-1100",,"ETGTLC@EXECUTIVECHARGE.COM",,"Not Reported","1","No","No","No","Not Reported","0",,"0.02","0.01","0.03","0.06","0","0.01","186","3.4","3.8","3","0","Chevrolet Suburban","Lincoln MKT","Ford Expedition","Lincoln Town Car","Lincoln Navigator","1440   39 STREET  BROOKLYN NY 11218","40.638477","-73.983333","(40.638477, -73.983333)","11218","BROOKLYN ","12","39","228","3124940","3053460017","Borough Park                                                               "
