"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","40425642","THE FITNESS PLACE BAYRIDGE INC","430","89 STREET","BK","11209","2019-08-07T00:00:00.000","Routine Inspection","1","0","1","0","15339-19S0","40.6202034","-74.02872699","976275","165237","976351","165110","10","43","160","3154220","Bay Ridge"
"Indoor","40425642","THE FITNESS PLACE BAYRIDGE INC","430","89 STREET","BK","11209","2019-08-27T00:00:00.000","Re-Inspection","1","0","1","0","15339-19S1","40.6202034","-74.02872699","976275","165237","976351","165110","10","43","160","3154220","Bay Ridge"
"Indoor","40425645","COLUMBIA UNIVIVERSITY - HEALTH SCIENCE DIV","50","HAVEN AVENUE","MA","10032","2019-05-14T00:00:00.000","Routine Inspection","4","3","1","0","09608-19S0","40.84329542","-73.94291641","1000044","246520","999940","246544","12","10","255","1063423","Washington Heights South"
"Indoor","40425645","COLUMBIA UNIVIVERSITY - HEALTH SCIENCE DIV","50","HAVEN AVENUE","MA","10032","2019-05-30T00:00:00.000","Re-Inspection","1","1","0","0","09608-19S1","40.84329542","-73.94291641","1000044","246520","999940","246544","12","10","255","1063423","Washington Heights South"
"Indoor","40425649","ATHLETIC CLUB AT THE EQUITABLE CENTER INC.","787","7 AVENUE","MA","10019","2019-03-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76194849","-73.9826223","989064","216878","989293","216783","5","4","131","1023157","Midtown-Midtown South"
"Indoor","40425649","ATHLETIC CLUB AT THE EQUITABLE CENTER INC.","787","7 AVENUE","MA","10019","2019-04-11T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.76194849","-73.9826223","989064","216878","989293","216783","5","4","131","1023157","Midtown-Midtown South"
"Indoor","40425650","ZWIN VANDERBILT ASSOCIATES","235","EAST 40 STREET","MA","10016","2019-04-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74885708","-73.97389167","991484","212109","991544","212235","6","4","88","1037178","Turtle Bay-East Midtown"
"Indoor","40425654","METROPOLITAN TOWER CLUB INC","146","WEST 57 STREET","MA","10019","2019-01-10T00:00:00.000","Routine Inspection","2","0","1","1","00541-19S0","40.76514556","-73.97919918","990012","218043","989987","217885","5","4","137","1085969","Midtown-Midtown South"
"Indoor","40425654","METROPOLITAN TOWER CLUB INC","146","WEST 57 STREET","MA","10019","2019-01-23T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76514556","-73.97919918","990012","218043","989987","217885","5","4","137","1085969","Midtown-Midtown South"
"Indoor","40425660","BROMLEY CONDOMINIUM","225","WEST 83 STREET","MA","10024","2019-12-19T00:00:00.000","Routine Inspection","3","1","0","2","24055-19S0","40.78619202","-73.97750978","990478","225711","990520","225773","7","6","171","1084303","Upper West Side"
"Indoor","40425660","BROMLEY CONDOMINIUM","225","WEST 83 STREET","MA","10024","2019-12-31T00:00:00.000","Re-Inspection","3","1","0","2","24055-19S1","40.78619202","-73.97750978","990478","225711","990520","225773","7","6","171","1084303","Upper West Side"
"Indoor","40425662","RIO CONDO/SPA % BELLMARC REALTY","304","EAST 65 STREET","MA","10021","2019-03-25T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76417199","-73.96118946","995001","217690","994926","217616","8","5","118","1072488","Lenox Hill-Roosevelt Island"
"Indoor","40425663","MARINER'S COVE SITE K ASSOCIATES TERRACE C / TERRACE CLUB","380","RECTOR PLACE","MA","10280","2019-03-21T00:00:00.000","Routine Inspection","1","0","0","1",,"40.70930385","-74.0177643","979325","197698","979243","197613","1","1","31704","1000544","Battery Park City-Lower Manhattan"
"Indoor","40425663","MARINER'S COVE SITE K ASSOCIATES TERRACE C / TERRACE CLUB","380","RECTOR PLACE","MA","10280","2019-09-05T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.70930385","-74.0177643","979325","197698","979243","197613","1","1","31704","1000544","Battery Park City-Lower Manhattan"
"Indoor","40425667","THE COPLEY HEALTH CLUB","2000","BROADWAY","MA","10024","2019-06-11T00:00:00.000","Routine Inspection","1","0","1","0","11397-19S0","40.77560083","-73.98214935","989194","221852","989359","221811","7","6","153","1070362","Lincoln Square"
"Indoor","40425668","EAST RIVER POOL CLUB INC","525","EAST 72 STREET","MA","10021","2019-12-17T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76659534","-73.95313395","997232","218574","997676","218537","8","5","124","1046268","Lenox Hill-Roosevelt Island"
"Indoor","40425670","300 E. 85TH HOUSING CORP HEALTH CLUB","300","EAST 85 STREET","MA","10028","2019-11-21T00:00:00.000","Routine Inspection","2","2","0","0","22467-19S0","40.77703039","-73.95188813","997575","222376","997530","222313","8","5","14601","1078565","Yorkville"
"Indoor","40425671","Y.M.C.A. OF GREATER NEW YORK","232","EAST 47 STREET","MA","10017","2019-05-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75357195","-73.97128746","992205","213827","992371","213647","6","4","90","1037604","Turtle Bay-East Midtown"
"Indoor","40425672","CITYSPIRE CONDOMINIUM BRD. OF MANAGERS","150","WEST 56 STREET","MA","10019","2019-05-21T00:00:00.000","Routine Inspection","4","1","2","1","10079-19S0","40.76449789","-73.97973366","989864","217807","989861","217711","5","4","137","1076177","Midtown-Midtown South"
"Indoor","40425672","CITYSPIRE CONDOMINIUM BRD. OF MANAGERS","150","WEST 56 STREET","MA","10019","2019-06-03T00:00:00.000","Re-Inspection","3","0","3","0","10079-19S1","40.76449789","-73.97973366","989864","217807","989861","217711","5","4","137","1076177","Midtown-Midtown South"
"Indoor","40425672","CITYSPIRE CONDOMINIUM BRD. OF MANAGERS","150","WEST 56 STREET","MA","10019","2019-06-17T00:00:00.000","Re-Inspection","3","1","2","0","10079-19S2","40.76449789","-73.97973366","989864","217807","989861","217711","5","4","137","1076177","Midtown-Midtown South"
"Indoor","40425672","CITYSPIRE CONDOMINIUM BRD. OF MANAGERS","150","WEST 56 STREET","MA","10019","2019-07-01T00:00:00.000","Re-Inspection","3","1","2","0","10079-19S3","40.76449789","-73.97973366","989864","217807","989861","217711","5","4","137","1076177","Midtown-Midtown South"
"Indoor","40425672","CITYSPIRE CONDOMINIUM BRD. OF MANAGERS","150","WEST 56 STREET","MA","10019","2019-07-15T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76449789","-73.97973366","989864","217807","989861","217711","5","4","137","1076177","Midtown-Midtown South"
"Indoor","40425673","THE HORIZON CONDOMINIUM - B","415","EAST 37 STREET","MA","10016","2019-10-31T00:00:00.000","Routine Inspection","4","1","1","2","21100-19S0","40.74555738","-73.97182144","992058","210907","992222","210953","6","4","8601","1076168","Turtle Bay-East Midtown"
"Indoor","40425673","THE HORIZON CONDOMINIUM - B","415","EAST 37 STREET","MA","10016","2019-11-13T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74555738","-73.97182144","992058","210907","992222","210953","6","4","8601","1076168","Turtle Bay-East Midtown"
"Indoor","40425674","STRAND CONDOMINIUM ASSOC","500","WEST 43 STREET","MA","10036","2019-09-23T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76033304","-73.99509437","985609","216289","985492","216228","4","3","129","1076215","Clinton"
"Indoor","40425680","HOLIDAY INN CROWNE PLAZA LA GUARDIA","104-04","DITMARS BOULEVARD","QU","11369","2019-03-01T00:00:00.000","Routine Inspection","1","0","0","1",,"40.7677076","-73.86656919","1021210","219004","1021040","218797","3","21","357","4312893","East Elmhurst"
"Indoor","40425682","BELAIRE CONDOMINIUM CORP","524","EAST 72 STREET","MA","10022","2019-05-14T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76658162","-73.95314479","997229","218569","997414","218302","8","5","124","1072695","Lenox Hill-Roosevelt Island"
"Indoor","40425683","CORINTHIAN CONDOMINIUM HEALTH CLUB","330","EAST 38 STREET","MA","10016","2019-10-15T00:00:00.000","Routine Inspection","1","0","0","1",,"40.74673511","-73.97274123","991803","211336","991809","211185","6","4","78","1076166","Murray Hill-Kips Bay"
"Indoor","40425685","BAY BRIDGE CONDOMINIUMS","13-34","ESTATES LANE","QU","11360","2019-12-11T00:00:00.000","Routine Inspection","2","1","1","0","23552-19S0","40.78709461","-73.78703679","1043223","226111","1043144","225911","7","19","99705","4130109","Ft. Totten-Bay Terrace-Clearview"
"Indoor","40425686","NYC BD OF ED/FAR ROCKAWAY HIGH SCHOOL","821","BAY 25 STREET","QU","11691","2019-12-13T00:00:00.000","Routine Inspection","1","0","0","1",,"40.60200214","-73.76279588","1050119","158694","1049798","158547","14","31","100802","4300730","Far Rockaway-Bayswater"
"Indoor","40425688","NYC BD OF ED/GROVER CLEVELAND HIGH SCHOOL","21-27","HIMROD STREET","QU","11385","2019-11-13T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71102563","-73.90881356","1009530","198338","1009400","198634","5","30","595","4080227","Ridgewood"
"Indoor","40425689","NYC BD OF ED/JAMAICA HIGH SCHOOL","167-01","GOTHIC DRIVE","QU","11432","2019-04-26T00:00:00.000","Routine Inspection","2","0","1","1",,"40.71321019","-73.79723682","1040461","199186","1040156","199654","8","24","452","4448806","Briarwood-Jamaica Hills"
"Indoor","40425690","NYC BD OF ED/JOHN ADAMS HIGH SCHOOL","101-01","ROCKAWAY BOULEVARD","QU","11471","2019-01-02T00:00:00.000","Re-Inspection","1","0","1","0",,"40.6796313","-73.83729753","1029378","186929","1029518","186441","10","32","864","4202849","South Ozone Park"
"Indoor","40425690","NYC BD OF ED/JOHN ADAMS HIGH SCHOOL","101-01","ROCKAWAY BOULEVARD","QU","11471","2019-05-03T00:00:00.000","Routine Inspection","2","1","1","0",,"40.6796313","-73.83729753","1029378","186929","1029518","186441","10","32","864","4202849","South Ozone Park"
"Indoor","40425690","NYC BD OF ED/JOHN ADAMS HIGH SCHOOL","101-01","ROCKAWAY BOULEVARD","QU","11471","2019-05-16T00:00:00.000","Re-Inspection","1","0","1","0",,"40.6796313","-73.83729753","1029378","186929","1029518","186441","10","32","864","4202849","South Ozone Park"
"Indoor","40425691","NYC BD OF ED/RICHMOND HILL HIGH SCHOOL","89-30","114 STREET","QU","11413","2019-02-27T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.69588068","-73.83368033","1030370","192851","1030332","192591","9","28","124","4195688","Richmond Hill"
"Indoor","40425691","NYC BD OF ED/RICHMOND HILL HIGH SCHOOL","89-30","114 STREET","QU","11413","2019-03-29T00:00:00.000","Routine Inspection","4","1","2","1",,"40.69588068","-73.83368033","1030370","192851","1030332","192591","9","28","124","4195688","Richmond Hill"
"Indoor","40425691","NYC BD OF ED/RICHMOND HILL HIGH SCHOOL","89-30","114 STREET","QU","11413","2019-04-17T00:00:00.000","Re-Inspection","1","0","0","1",,"40.69588068","-73.83368033","1030370","192851","1030332","192591","9","28","124","4195688","Richmond Hill"
"Indoor","40425692","NYC BD OF ED/CURTIS HIGH SCHOOL","105","HAMILTON AVENUE","SI","10301","2019-04-17T00:00:00.000","Routine Inspection","1","0","1","0",,"40.64472755","-74.081222","961710","174181","961433","174427","1","49","7","5106483","West New Brighton-New Brighton-St. George"
"Indoor","40425693","NYC BD OF ED/JOHN JAY HIGH SCHOOL","237","7 AVENUE","BK","11215","2019-10-30T00:00:00.000","Routine Inspection","2","0","0","2",,"40.66962217","-73.97928676","989996","183241","990190","183106","6","39","155","3025510","Park Slope-Gowanus"
"Indoor","40425694","NYC BD OF ED/ERASMUS HALL HIGH SCHOOL","911","FLATBUSH AVENUE","BK","11226","2019-07-18T00:00:00.000","Routine Inspection","0","0","0","0",,"40.64978002","-73.95854985","995752","176014","996136","175945","14","40","794","3336215","Erasmus"
"Indoor","40425695","NYC BD OF ED/BUSHWICK HIGH SCHOOL","400","IRVING AVENUE","BK","11237","2019-11-14T00:00:00.000","Routine Inspection","2","0","1","1",,"40.69717736","-73.91116946","1008882","193292","1008723","193018","4","37","435","3076908","Bushwick North"
"Indoor","40425696","NYC BD OF ED/JAMES MONROE HIGH SCHOOL","1300","BOYNTON AVENUE","BX","10472","2019-01-10T00:00:00.000","Routine Inspection","3","1","1","1",,"40.83159438","-73.87891119","1017759","242275","1017913","242650","9","18","56","2027459","West Farms-Bronx River"
"Indoor","40425696","NYC BD OF ED/JAMES MONROE HIGH SCHOOL","1300","BOYNTON AVENUE","BX","10472","2019-01-23T00:00:00.000","Re-Inspection","2","0","1","1",,"40.83159438","-73.87891119","1017759","242275","1017913","242650","9","18","56","2027459","West Farms-Bronx River"
"Indoor","40425697","NYC BD OF ED/FRANKLIN LANE HIGH SCHOOL","999","JAMAICA AVENUE","BK","11208","2019-05-24T00:00:00.000","Routine Inspection","3","0","0","3",,"40.69113882","-73.86832767","1020765","191107","1020525","191670","5","37","1180","3090738","park-cemetery-etc-Brooklyn"
"Indoor","40425699","NYC BD OF ED/CAMPUS MAGNET HS","207-01","116 AVENUE","QU","11411","2019-12-17T00:00:00.000","Routine Inspection","4","1","1","2",,"40.69781088","-73.74572742","1054757","193613","1054589","193964","13","27","53401","4238003","Cambria Heights"
"Indoor","40425700","NYC BD OF ED/BAYSIDE HIGH SCHOOL","32-24","CORPORAL KENNEDY STREET","QU","11361","2019-10-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77174691","-73.78029496","1045104","220524","1044900","220355","11","19","1097","4134578","Bayside-Bayside Hills"
"Indoor","40425701","NYC BD OF ED/PROSPECT HEIGHTS HIGH SCHOOL","883","CLASSON AVENUE","BK","11225","2019-05-22T00:00:00.000","Routine Inspection","1","0","1","0",,"40.67034226","-73.96169487","994876","183505","995154","183306","9","35","213","3029686","Crown Heights South"
"Indoor","40425704","NYC BD OF ED/BROOKLYN TECH HIGH SCHOOL","29","FORT GREENE PLACE","BK","11217","2019-07-18T00:00:00.000","Routine Inspection","1","1","0","0",,"40.68882691","-73.97690452","990655","190238","990785","190265","2","35","33","3058752","Fort Greene"
"Indoor","40425704","NYC BD OF ED/BROOKLYN TECH HIGH SCHOOL","29","FORT GREENE PLACE","BK","11217","2019-08-06T00:00:00.000","Re-Inspection","0","0","0","0",,"40.68882691","-73.97690452","990655","190238","990785","190265","2","35","33","3058752","Fort Greene"
"Indoor","40425705","NYC BD OF ED/ABRAHAM LINCOLN HIGH SCHOOL","2800","OCEAN PARKWAY","BK","11235","2019-11-22T00:00:00.000","Routine Inspection","1","0","0","1",,"40.58167376","-73.96730799","993331","151200","992942","151541","13","47","354","3196293","West Brighton"
"Indoor","40425706","NYC BD OF ED/THOMAS JEFFERSON HIGH SCHOOL","400","PENNSYLVANIA AVENUE","BK","11207","2019-08-23T00:00:00.000","Routine Inspection","2","0","0","2",,"40.6674485","-73.89474657","1013449","182466","1013345","182251","5","42","1156","3084440","East New York (Pennsylvania Ave)"
"Indoor","40425707","NYC BD OF ED/EVANDER CHILDS HIGH SCHOOL","800","EAST GUN HILL ROAD","BX","10467","2019-10-15T00:00:00.000","Routine Inspection","1","0","0","1",,"40.87594666","-73.8619685","1022422","258441","1022497","258154","12","12","372","2057045","Williamsbridge-Olinville"
"Indoor","40425709","NYC BD OF ED/SAMUEL TILDEN HIGH SCHOOL","5800","TILDEN AVENUE","BK","11203","2019-03-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.64864945","-73.92217147","1005847","175609","1005835","175270","17","45","936","3104598","Rugby-Remsen Village"
"Indoor","40425711","NYC BD OF ED/SEWARD PARK HIGH SCHOOL","350","GRAND STREET","MA","10002","2019-11-04T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71734144","-73.98959626","987134","200626","987208","200619","3","1","18","1005283","Chinatown"
"Indoor","40425712","NYC BD OF ED/WALTON HIGH SCHOOL","2780","RESERVOIR AVENUE","BX","10468","2019-10-02T00:00:00.000","Routine Inspection","1","0","0","1",,"40.87028649","-73.89830757","1012375","256365","1012731","256249","7","11","409","2015241","Van Cortlandt Village"
"Indoor","40425713","NYC BD OF ED/THEODORE ROOSEVELT HIGH SCHOOL","500","EAST FORDHAM ROAD","BX","10458","2019-11-18T00:00:00.000","Routine Inspection","3","0","1","2",,"40.86003658","-73.88826589","1015157","252634","1015058","252424","6","15","387","2011810","Belmont"
"Indoor","40425714","NYC BD OF ED/HARRY S. TRUMAN HIGH SCHOOL","750","BAYCHESTER AVENUE","BX","10475","2019-10-15T00:00:00.000","Routine Inspection","1","0","0","1",,"40.87408429","-73.83390181","1030185","257776","1030726","257765","10","12","46201","2116159","Co-op City"
"Indoor","40425715","NYC BD OF ED/P.S. 125 - RALPH BUNCH SCHOOL","425","WEST 123 STREET","MA","10027","2019-05-30T00:00:00.000","Routine Inspection","3","0","0","3",,"40.8104246","-73.95580871","996483","234542","996506","234673","9","7","20901","1059526","Morningside Heights"
"Indoor","40425717","NYC BD OF ED/ P.S. 70","1691","WEEKS AVENUE","BX","10457","2019-10-15T00:00:00.000","Routine Inspection","3","1","1","1",,"40.84424684","-73.90761462","1009811","246875","1009685","246868","4","15","22902","2007387","Mount Hope"
"Indoor","40425717","NYC BD OF ED/ P.S. 70","1691","WEEKS AVENUE","BX","10457","2019-10-29T00:00:00.000","Re-Inspection","1","0","1","0",,"40.84424684","-73.90761462","1009811","246875","1009685","246868","4","15","22902","2007387","Mount Hope"
"Indoor","40425718","NYC BD OF ED/P.S. 32","690","EAST 183 STREET","BX","10458","2019-10-02T00:00:00.000","Routine Inspection","1","0","1","0",,"40.8520855","-73.88588995","1015818","249738","1015732","249591","6","15","391","2012409","Belmont"
"Indoor","40425721","NYC BD OF ED/P.S. 11 - WILLIAM T. HARRIS SCHOOL","320","WEST 21 STREET","MA","10011","2019-01-29T00:00:00.000","Routine Inspection","2","0","1","1",,"40.74434217","-74.00025262","984180","210463","984043","210404","4","3","89","1013260","Hudson Yards-Chelsea-Flatiron-Union Square"
